id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2519534001.0,213.0,16.0,33.0,296,96.81,21.352,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,279177.0,93.66000000000001,30.872,,,,,,,,,,,10.0,Marcus Edwards,False,Sporting,Boavista,0.19302766999999998
2519534005.0,214.0,16.0,34.0,296,94.185,29.580000000000002,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone', 'KeyPass']","[91, 92, 123, 40, 46, 52]",True,447229.0,,,,,,,,,,,,,79.0,Youssef Chermiti,,Sporting,Boavista,
2519534031.0,215.0,16.0,36.0,296,89.98500000000001,36.04,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['GoalMouthY', 'RelatedEventId', 'BoxCentre', 'LeftFoot', 'HighRight', 'RegularPlay', 'Zone', 'StandingSave', 'Assisted', 'GoalMouthZ']","[91, 24, 9, 10, 1, 3, 13, 17, 19, 26]",True,296364.0,,,,,23.4,46.1,True,214.0,447229.0,True,,,11.0,Nuno Santos,,Sporting,Boavista,
2519534639.0,135.0,17.0,45.0,122,52.29,33.79600000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,423076.0,51.24,36.108000000000004,,,,,,,,,,,,,False,Sporting,Boavista,-0.0020492999999999987
2519534655.0,136.0,17.0,47.0,122,51.24,36.108000000000004,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,342705.0,31.290000000000003,15.096,,,,,,,,,,,,,False,Sporting,Boavista,-0.004251080000000001
2519534677.0,137.0,17.0,51.0,122,27.825000000000003,11.356,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,422313.0,22.89,22.644,,,,,,,,,,,,,False,Sporting,Boavista,-0.0005818599999999983
2519534701.0,138.0,17.0,53.0,122,22.47,22.304,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,333946.0,21.735,45.356,,,,,,,,,,,,,False,Sporting,Boavista,0.0
2519534713.0,139.0,17.0,56.0,122,21.105000000000004,44.540000000000006,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'Chipped']","[91, 118, 120, 29, 124, 36, 38, 215, 218]",True,423077.0,32.025,19.448000000000004,,,,,,,,,,,,,False,Sporting,Boavista,
2519534719.0,216.0,17.0,57.0,296,64.995,53.720000000000006,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,296364.0,,,,,,,,,,,,,11.0,Nuno Santos,,Sporting,Boavista,
,,17.0,57.0,296,64.995,53.720000000000006,,,Carry,,,,,296364.0,66.78,57.664,,,,,,,,,,,11.0,Nuno Santos,False,Sporting,Boavista,0.0
2519534757.0,217.0,17.0,59.0,296,66.78,57.664,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,296364.0,60.27,48.348,,,,,,,,,,,11.0,Nuno Santos,False,Sporting,Boavista,0.0006478500000000019
2519534775.0,218.0,18.0,1.0,296,60.27,48.348,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,409279.0,44.205000000000005,58.82000000000001,,,,,,,,,,,5.0,Hidemasa Morita,False,Sporting,Boavista,-0.0043725199999999995
2519534783.0,219.0,18.0,3.0,296,44.205000000000005,58.82000000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,283978.0,44.31,51.884,,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Boavista,0.0
2519534817.0,220.0,18.0,5.0,296,43.68000000000001,52.36000000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,409279.0,36.225,60.248,,,,,,,,,,,5.0,Hidemasa Morita,False,Sporting,Boavista,-0.00258273
,,18.0,5.0,296,36.225,60.248,,,Carry,,,,,283978.0,34.964999999999996,53.720000000000006,,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Boavista,-0.0006677700000000016
2519534851.0,221.0,18.0,8.0,296,34.964999999999996,53.720000000000006,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,283978.0,23.94,37.536,,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Boavista,-0.001981700000000001
,,18.0,8.0,296,23.94,37.536,,,Carry,,,,,71268.0,22.680000000000003,35.7,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Boavista,0.0
2519534887.0,222.0,18.0,11.0,296,22.680000000000003,35.7,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,71268.0,40.005,17.0,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Boavista,0.001981700000000001
,,18.0,11.0,296,40.005,17.0,,,Carry,,,,,109474.0,40.635000000000005,19.176000000000002,,,,,,,,,,,47.0,Ricardo Esgaio,False,Sporting,Boavista,0.0005445499999999995
2519534901.0,223.0,18.0,14.0,296,40.635000000000005,19.176000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,109474.0,61.53,30.328000000000003,,,,,,,,,,,47.0,Ricardo Esgaio,True,Sporting,Boavista,0.007278960000000001
,,18.0,14.0,296,61.53,30.328000000000003,,,Carry,,,,,447229.0,63.73500000000001,29.988000000000003,,,,,,,,,,,79.0,Youssef Chermiti,False,Sporting,Boavista,0.0
2519534925.0,224.0,18.0,17.0,296,63.73500000000001,29.988000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Zone', 'Longball', 'Angle', 'Chipped', 'StandingSave', 'Length']","[91, 120, 124, 128, 36, 37, 217, 218]",True,447229.0,89.14500000000001,68.0,,,,,,,,,,,79.0,Youssef Chermiti,False,Sporting,Boavista,
2519535139.0,141.0,18.0,44.0,122,24.150000000000002,0.0,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'ThrowIn']","[91, 212, 36, 37, 216]",True,422313.0,38.745,2.3800000000000003,,,,,,,,,,,,,False,Sporting,Boavista,
2519535149.0,226.0,18.0,44.0,296,60.375,65.62,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,296364.0,,,,,,,,,,,,,11.0,Nuno Santos,,Sporting,Boavista,
2519535213.0,143.0,18.0,54.0,122,36.330000000000005,0.0,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'ThrowIn', 'Angle']","[91, 212, 35, 37, 215]",True,422313.0,21.840000000000003,5.78,,,,,,,,,,,,,False,Sporting,Boavista,-0.0028141300000000015
2519535231.0,144.0,18.0,57.0,122,22.47,7.004000000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,333946.0,19.845,23.732,,,,,,,,,,,,,False,Sporting,Boavista,0.0015645000000000017
2519535251.0,145.0,19.0,0.0,122,20.895,23.052,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Chipped', 'Longball', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 117, 124, 127, 36, 37, 215, 218]",True,423077.0,29.085,55.35200000000001,,,,,,,,,,,,,False,Sporting,Boavista,0.0005818599999999983
2519535271.0,146.0,19.0,3.0,122,32.13,53.17600000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,454408.0,40.95,59.84,,,,,,,,,,,,,False,Sporting,Boavista,0.0006677700000000016
2519535291.0,147.0,19.0,5.0,122,40.005,59.84,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle', 'Chipped', 'StandingSave']","[91, 120, 29, 124, 36, 38, 216, 218]",True,91775.0,64.365,46.51200000000001,,,,,,,,,,,,,True,Sporting,Boavista,
2519535327.0,228.0,19.0,7.0,296,25.725,19.856,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'HeadPass', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 139, 36, 38, 215, 218]",True,71268.0,31.5,9.996,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Boavista,0.0005818599999999983
2519535335.0,229.0,19.0,9.0,296,31.185000000000002,10.744000000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,443663.0,,,,,,,,,,,,,26.0,Ousmane Diomande,,Sporting,Boavista,
,,19.0,9.0,296,31.185000000000002,10.744000000000002,,,Carry,,,,,443663.0,32.550000000000004,18.224,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Boavista,0.0005097200000000017
2519535351.0,230.0,19.0,12.0,296,32.550000000000004,18.224,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,443663.0,23.94,13.804000000000002,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Boavista,-0.0016808000000000014
2519535369.0,231.0,19.0,13.0,296,23.625,12.988000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,71268.0,27.825000000000003,5.984000000000001,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Boavista,0.0003527700000000005
2519535401.0,232.0,19.0,15.0,296,27.825000000000003,5.984000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 120, 29, 36, 37, 216, 218]",True,408962.0,55.964999999999996,16.388,,,,,,,,,,,15.0,Manuel Ugarte,True,Sporting,Boavista,
2519625093.0,793.0,19.0,16.0,122,47.98500000000001,53.788,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,423077.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519535403.0,233.0,19.0,19.0,296,61.635000000000005,4.692,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'StandingSave']","[91, 53]",True,447229.0,,,,,,,,,,,,,79.0,Youssef Chermiti,,Sporting,Boavista,
2519535407.0,148.0,19.0,20.0,122,43.365,63.308,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone', 'StandingSave']","[91, 143]",True,423077.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519535411.0,149.0,19.0,21.0,122,43.050000000000004,65.824,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,423077.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519535429.0,150.0,19.0,22.0,122,45.885000000000005,65.28,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave']","[91, 120, 29, 36, 38, 216, 218]",True,423077.0,58.800000000000004,50.660000000000004,,,,,,,,,,,,,True,Sporting,Boavista,
2519535427.0,234.0,19.0,23.0,296,39.480000000000004,23.528000000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,409279.0,,,,,,,,,,,,,5.0,Hidemasa Morita,,Sporting,Boavista,
2519535437.0,235.0,19.0,25.0,296,32.445,17.544,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,443663.0,,,,,,,,,,,,,26.0,Ousmane Diomande,,Sporting,Boavista,
,,19.0,25.0,296,32.445,17.544,,,Carry,,,,,443663.0,31.919999999999998,16.116,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Boavista,-0.0005097200000000017
2519535471.0,236.0,19.0,26.0,296,31.919999999999998,16.116,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,443663.0,47.775,24.072,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Boavista,0.003696380000000001
,,19.0,26.0,296,47.775,24.072,,,Carry,,,,,279177.0,61.32,15.028000000000002,,,,,,,,,,,10.0,Marcus Edwards,True,Sporting,Boavista,0.00441219
2519535475.0,237.0,19.0,30.0,296,61.32,15.028000000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 53]",True,279177.0,,,,,,,,,,,,,10.0,Marcus Edwards,,Sporting,Boavista,
2519535479.0,151.0,19.0,31.0,122,43.68000000000001,52.97200000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 143]",True,318429.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519535481.0,152.0,19.0,32.0,122,43.47,49.844,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,454408.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519535491.0,153.0,19.0,33.0,122,42.525,52.7,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,454408.0,42.945,64.60000000000001,,,,,,,,,,,,,False,Sporting,Boavista,-0.0008845199999999998
2519535507.0,154.0,19.0,35.0,122,42.105000000000004,65.008,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,91775.0,43.995,54.33200000000001,,,,,,,,,,,,,False,Sporting,Boavista,0.00258273
2519535535.0,155.0,19.0,38.0,122,43.575,57.120000000000005,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[91, 54]",True,370018.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519535525.0,238.0,19.0,38.0,296,61.425000000000004,10.88,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,279177.0,,,,,,,,,,,,,10.0,Marcus Edwards,,Sporting,Boavista,
2519535559.0,156.0,19.0,42.0,122,40.95,54.67200000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,370018.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519535551.0,239.0,19.0,42.0,296,64.05,13.328000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']",[64],False,109474.0,,,,,,,,,,,,,47.0,Ricardo Esgaio,,Sporting,Boavista,
2519535571.0,240.0,19.0,49.0,296,0.0,0.0,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,"['Yellow', 'Foul']",[65],False,109474.0,,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,47.0,Ricardo Esgaio,,Sporting,Boavista,
2519535821.0,157.0,20.0,19.0,122,38.955000000000005,52.36000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'FreekickTaken', 'Angle', 'Length']","[91, 117, 30, 132, 36, 37, 216, 218]",True,423077.0,45.045,60.11200000000001,,,,,,,,,,,,,False,Sporting,Boavista,0.00033624999999999974
2519535825.0,158.0,20.0,20.0,122,45.045,60.11200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,370018.0,39.375,55.148,,,,,,,,,,,,,False,Sporting,Boavista,-0.00033624999999999974
2519535857.0,159.0,20.0,22.0,122,39.165,51.952000000000005,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,423077.0,30.135,30.328000000000003,,,,,,,,,,,,,False,Sporting,Boavista,-0.00082343
2519535877.0,160.0,20.0,25.0,122,29.925,26.996000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,333946.0,28.035,11.56,,,,,,,,,,,,,False,Sporting,Boavista,-0.0007288600000000013
2519535893.0,161.0,20.0,27.0,122,26.985,9.724000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,422313.0,39.58500000000001,3.128,,,,,,,,,,,,,False,Sporting,Boavista,0.0006677700000000016
2519535897.0,162.0,20.0,29.0,122,39.58500000000001,3.128,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 118, 120, 29, 35, 37, 216, 218]",True,389108.0,39.06,9.180000000000001,,,,,,,,,,,,,False,Sporting,Boavista,
2519535903.0,241.0,20.0,29.0,296,64.575,49.43600000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,296364.0,,,,,,,,,,,,,11.0,Nuno Santos,,Sporting,Boavista,
2519535973.0,163.0,20.0,36.0,122,40.11000000000001,13.464000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,342705.0,53.445,2.924,,,,,,,,,,,,,False,Sporting,Boavista,0.002588769999999999
2519535979.0,164.0,20.0,39.0,122,44.31,5.44,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'StandingSave', 'Zone']","[91, 53]",True,423076.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519536005.0,242.0,20.0,39.0,296,60.69,62.56,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 142]",True,344378.0,,,,,,,,,,,,,28.0,Pote,,Sporting,Boavista,
2519536023.0,165.0,20.0,42.0,122,33.495,10.336,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,423076.0,22.575,22.304,,,,,,,,,,,,,False,Sporting,Boavista,-0.0005818599999999983
2519536041.0,166.0,20.0,44.0,122,22.575,22.304,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,333946.0,20.790000000000003,42.160000000000004,,,,,,,,,,,,,False,Sporting,Boavista,0.0
2519536101.0,167.0,20.0,47.0,122,23.625,44.268,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,423077.0,45.78,62.968,,,,,,,,,,,,,False,Sporting,Boavista,0.0024703999999999993
2519536127.0,168.0,20.0,53.0,122,66.25500000000001,55.964,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,370018.0,79.17000000000002,48.348,,,,,,,,,,,,,True,Sporting,Boavista,0.009848550000000001
2519536133.0,169.0,20.0,55.0,122,80.955,47.53200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 53]",True,389108.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519536137.0,243.0,20.0,55.0,296,24.044999999999998,20.468000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[91, 142]",True,443663.0,,,,,,,,,,,,,26.0,Ousmane Diomande,,Sporting,Boavista,
2519536147.0,170.0,20.0,57.0,122,91.98,40.392,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 53]",True,370018.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519536149.0,244.0,20.0,57.0,296,13.020000000000001,27.608000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone', 'StandingSave']","[91, 143]",True,283978.0,,,,,,,,,,,,,2.0,Matheus Reis,,Sporting,Boavista,
,,20.0,57.0,296,13.020000000000001,27.608000000000004,,,Carry,,,,,283978.0,7.455,25.568,,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Boavista,-0.0014166600000000001
2519536151.0,245.0,20.0,58.0,296,7.455,25.568,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,283978.0,,,,,,,,,,,,,2.0,Matheus Reis,,Sporting,Boavista,
2519536165.0,246.0,20.0,58.0,296,7.455,25.568,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'Longball']","[91, 118, 120, 128, 36, 38, 216, 218]",True,283978.0,44.31,18.836000000000002,,,,,,,,,,,2.0,Matheus Reis,True,Sporting,Boavista,
2519536161.0,171.0,21.0,0.0,122,64.26,50.864000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,454408.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519536169.0,247.0,21.0,0.0,296,40.74,17.136,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,279177.0,,,,,,,,,,,,,10.0,Marcus Edwards,,Sporting,Boavista,
2519536171.0,172.0,21.0,0.0,122,68.46000000000001,52.7,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'Length', 'HeadPass', 'PassEndX', 'PassEndY']","[91, 120, 29, 139, 36, 38, 216, 218]",True,454408.0,69.405,50.728,,,,,,,,,,,,,False,Sporting,Boavista,
2519536177.0,248.0,21.0,0.0,296,44.31,18.836000000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'Zone']",[91],True,279177.0,,,,,,,,,,,,,10.0,Marcus Edwards,,Sporting,Boavista,
2519536189.0,250.0,21.0,3.0,296,33.705000000000005,28.288000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 118, 120, 29, 36, 37, 216, 218]",True,408962.0,38.64,31.484,,,,,,,,,,,15.0,Manuel Ugarte,False,Sporting,Boavista,
2519536181.0,173.0,21.0,3.0,122,64.78500000000001,46.71600000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'StandingSave', 'Zone']",[91],True,318429.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519536199.0,174.0,21.0,5.0,122,70.56,27.404,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,342705.0,,,,,,,,,,,,,,,,Sporting,Boavista,
2519536215.0,251.0,21.0,6.0,296,29.294999999999998,44.336000000000006,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,283978.0,31.080000000000002,58.07200000000001,,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Boavista,-0.0005097200000000017
