id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2497873759.0,501.0,53.0,29.0,299,19.740000000000002,29.308000000000003,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['Zone', 'OppositeRelatedEvent', 'OutfielderBlock']","[91, 58]",True,443613.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497873769.0,502.0,53.0,31.0,299,22.26,28.832,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,443613.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497873749.0,507.0,53.0,31.0,296,82.74,39.168000000000006,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Successful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,368409.0,,,,,,,,,,,,,17.0,Trincão,,Benfica,Sporting,
2497873961.0,508.0,54.0,6.0,296,104.47500000000001,67.66000000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'Angle', 'CornerTaken', 'Cross', 'OppositeRelatedEvent', 'Length', 'RightFoot', 'Zone', 'Longball', 'PassEndY', 'PassEndX']","[91, 137, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,344378.0,101.64,30.736000000000004,,,,,,,,,,,28.0,Pote,True,Benfica,Sporting,
2497873975.0,503.0,54.0,10.0,299,3.7800000000000002,35.428000000000004,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Claim,Successful,"['OppositeRelatedEvent', 'HighClaim', 'Zone']","[91, 93, 104]",True,110273.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874021.0,504.0,54.0,17.0,299,11.340000000000002,33.592,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'KeeperThrow', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 36, 37, 215, 218]",True,110273.0,20.16,41.344,,,,,,,,,,,,,False,Benfica,Sporting,-0.000661730000000001
2497874043.0,505.0,54.0,20.0,299,25.725,43.18,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,75691.0,31.185000000000002,57.46,,,,,,,,,,,,,False,Benfica,Sporting,0.0005818599999999983
2497874055.0,506.0,54.0,24.0,299,31.605000000000004,53.244,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Chipped', 'Length']","[91, 117, 124, 127, 36, 38, 215, 218]",True,369430.0,31.919999999999998,7.276,,,,,,,,,,,,,False,Benfica,Sporting,-0.0008183099999999992
2497874067.0,507.0,54.0,27.0,299,31.919999999999998,7.004000000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,401520.0,16.59,16.456,,,,,,,,,,,,,False,Benfica,Sporting,-0.0009907000000000006
2497874077.0,508.0,54.0,30.0,299,15.015,16.864,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,443613.0,15.540000000000001,33.32,,,,,,,,,,,,,False,Benfica,Sporting,0.002041330000000001
2497874085.0,509.0,54.0,33.0,299,13.86,29.444,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Chipped', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 124, 36, 38, 216, 218]",True,75691.0,38.64,16.048000000000002,,,,,,,,,,,,,False,Benfica,Sporting,0.0013199700000000002
2497874089.0,510.0,54.0,36.0,299,38.64,16.252,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,125476.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874093.0,509.0,54.0,37.0,296,61.53,46.71600000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
2497874099.0,510.0,54.0,37.0,296,64.05,49.232000000000006,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
2497874097.0,511.0,54.0,37.0,299,40.95,18.768,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 142]",True,125476.0,,,,,,,,,,,,,,,,Benfica,Sporting,
,,54.0,37.0,296,61.53,46.71600000000001,,,Carry,,,,,408962.0,64.05,49.232000000000006,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,0.0
2497874113.0,511.0,54.0,38.0,296,63.73500000000001,58.480000000000004,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
2498142547.0,932.0,54.0,39.0,299,40.11000000000001,9.996,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Zone', 'Offensive']","[91, 53]",True,401520.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874137.0,512.0,54.0,40.0,299,37.589999999999996,8.568,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive', 'Foul']","[91, 63]",True,401520.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874131.0,512.0,54.0,40.0,296,67.41000000000001,59.43200000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Zone', 'Foul', 'OppositeRelatedEvent', 'Defensive']",[64],False,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
2497874209.0,513.0,55.0,3.0,299,42.63,18.836000000000002,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'FreekickTaken', 'Length']","[91, 117, 30, 132, 35, 37, 216, 218]",True,443613.0,41.475,48.348,,,,,,,,,,,,,False,Benfica,Sporting,0.0
2497874211.0,514.0,55.0,4.0,299,40.214999999999996,45.424,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,75691.0,58.38,64.328,,,,,,,,,,,,,False,Benfica,Sporting,0.0020442199999999994
2497874225.0,515.0,55.0,5.0,299,59.22,63.648,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,107252.0,87.255,60.79200000000001,,,,,,,,,,,,,True,Benfica,Sporting,0.020114760000000002
2497874227.0,516.0,55.0,6.0,299,99.22500000000001,60.11200000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,303544.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874363.0,514.0,55.0,31.0,296,2.415,33.728,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'GoalKick']","[91, 117, 30, 36, 38, 215, 218]",True,23285.0,6.195,17.544,,,,,,,,,,,1.0,Antonio Adán,False,Benfica,Sporting,-0.0005306600000000005
2497874369.0,515.0,55.0,33.0,296,6.195,17.544,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,395992.0,12.81,3.604,,,,,,,,,,,25.0,Gonçalo Inácio,False,Benfica,Sporting,-0.0010837399999999997
2497874371.0,516.0,55.0,34.0,296,13.23,2.924,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length', 'Chipped']","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,362352.0,39.375,20.060000000000002,,,,,,,,,,,24.0,Pedro Porro,False,Benfica,Sporting,
2497874375.0,518.0,55.0,37.0,299,65.10000000000001,42.228,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,75691.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874719.0,532.0,55.0,38.0,296,37.589999999999996,21.216,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,344378.0,,,,,,,,,,,,,28.0,Pote,,Benfica,Sporting,
2497874395.0,519.0,55.0,39.0,299,74.97000000000001,33.388000000000005,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,135127.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874409.0,520.0,55.0,41.0,299,81.06,30.736000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['BlockedY', 'GoalMouthY', 'BlockedX', 'OutOfBoxCentre', 'GoalMouthZ', 'Blocked', 'OppositeRelatedEvent', 'RightFoot', 'LowCentre', 'RegularPlay', 'Zone']","[91, 10, 2, 3, 11, 12]",True,135127.0,,,,82.3,46.0,19.0,48.9,True,,,,,,,,Benfica,Sporting,
2497874423.0,517.0,55.0,41.0,296,19.425,34.748000000000005,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['Zone', 'OutfielderBlock', 'OppositeRelatedEvent']","[91, 58]",True,71268.0,,,,,,,,,,,,,4.0,Sebastián Coates,,Benfica,Sporting,
2497874429.0,518.0,55.0,43.0,296,3.57,34.204,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,[],[93],False,23285.0,,,,,,,,,,,,,1.0,Antonio Adán,,Benfica,Sporting,
2497874467.0,519.0,55.0,50.0,296,9.66,37.332,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'KeeperThrow', 'PassEndY', 'PassEndX', 'Zone']","[91, 35, 37, 215, 218]",True,23285.0,8.61,50.592000000000006,,,,,,,,,,,1.0,Antonio Adán,False,Benfica,Sporting,-0.0033265000000000005
2497874481.0,520.0,55.0,51.0,296,8.61,50.592000000000006,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,283978.0,17.85,63.648,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,-0.0010837399999999997
,,55.0,51.0,296,17.85,63.648,,,Carry,,,,,296364.0,29.82,64.464,,,,,,,,,,,11.0,Nuno Santos,True,Benfica,Sporting,0.0013280500000000008
2497874515.0,521.0,55.0,53.0,296,29.82,64.464,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'Longball']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,296364.0,74.44500000000001,63.03600000000001,,,,,,,,,,,11.0,Nuno Santos,True,Benfica,Sporting,0.0114447
,,55.0,53.0,296,74.44500000000001,63.03600000000001,,,Carry,,,,,368409.0,84.525,54.944,,,,,,,,,,,17.0,Trincão,True,Benfica,Sporting,0.008311429999999998
2497874517.0,522.0,56.0,1.0,296,84.525,54.944,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 53]",True,368409.0,,,,,,,,,,,,,17.0,Trincão,,Benfica,Sporting,
2497874525.0,521.0,56.0,1.0,299,20.475,13.056000000000001,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,443613.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874521.0,523.0,56.0,2.0,296,83.685,49.368,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,368409.0,,,,,,,,,,,,,17.0,Trincão,,Benfica,Sporting,
2497874545.0,522.0,56.0,5.0,299,29.19,18.700000000000003,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,369712.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874563.0,523.0,56.0,5.0,299,29.19,18.700000000000003,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,369712.0,35.595,28.016000000000005,,,,,,,,,,,,,False,Benfica,Sporting,0.00152184
2497874575.0,524.0,56.0,7.0,299,35.175000000000004,27.472,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,303544.0,36.645,4.352,,,,,,,,,,,,,False,Benfica,Sporting,-0.0013637900000000001
2497874593.0,525.0,56.0,10.0,299,36.645,4.42,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Longball', 'Zone', 'Length']","[91, 119, 117, 127, 36, 37, 216, 218]",True,401520.0,68.775,5.032000000000001,,,,,,,,,,,,,True,Benfica,Sporting,0.00995862
2497874595.0,526.0,56.0,15.0,299,71.29500000000002,7.208,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 53]",True,125476.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874601.0,524.0,56.0,15.0,296,33.705000000000005,60.79200000000001,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 143]",True,283978.0,,,,,,,,,,,,,2.0,Matheus Reis,,Benfica,Sporting,
2497874603.0,525.0,56.0,17.0,296,33.915,53.516000000000005,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Benfica,Sporting,
,,56.0,17.0,296,33.915,53.516000000000005,,,Carry,,,,,408962.0,40.11000000000001,58.82000000000001,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,0.0006677700000000016
2497874609.0,526.0,56.0,18.0,296,40.11000000000001,58.82000000000001,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,408962.0,42.945,55.01200000000001,,,,,,,,,,,15.0,Manuel Ugarte,False,Benfica,Sporting,0.0
2497874619.0,527.0,56.0,19.0,296,42.525,55.42,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,368409.0,41.685,64.464,,,,,,,,,,,17.0,Trincão,False,Benfica,Sporting,-0.0008845199999999998
2497874621.0,528.0,56.0,20.0,296,41.685,64.464,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,296364.0,33.6,62.15200000000001,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,-0.0014860800000000007
2497874651.0,529.0,56.0,21.0,296,33.6,62.15200000000001,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Chipped', 'Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 124, 36, 38, 216, 218]",True,283978.0,50.295,60.11200000000001,,,,,,,,,,,2.0,Matheus Reis,False,Benfica,Sporting,0.0027068500000000002
,,56.0,21.0,296,50.295,60.11200000000001,,,Carry,,,,,368409.0,47.04,61.540000000000006,,,,,,,,,,,17.0,Trincão,False,Benfica,Sporting,0.0
2497874677.0,530.0,56.0,26.0,296,47.04,61.540000000000006,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,368409.0,39.480000000000004,64.19200000000001,,,,,,,,,,,17.0,Trincão,False,Benfica,Sporting,-0.0012207699999999995
,,56.0,26.0,296,39.480000000000004,64.19200000000001,,,Carry,,,,,296364.0,41.055,65.008,,,,,,,,,,,11.0,Nuno Santos,False,Benfica,Sporting,0.0
2497874681.0,531.0,56.0,29.0,296,41.055,65.008,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,296364.0,,,,,,,,,,,,,11.0,Nuno Santos,,Benfica,Sporting,
2497874689.0,527.0,56.0,29.0,299,63.945,2.9920000000000004,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive', 'Foul']",[64],False,125476.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874783.0,533.0,56.0,51.0,296,40.845,62.016000000000005,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'PassEndY', 'Angle', 'FreekickTaken', 'PassEndX', 'Zone', 'Longball']","[91, 120, 124, 128, 133, 36, 38, 217, 218]",True,283978.0,100.38,53.720000000000006,,,,,,,,,,,2.0,Matheus Reis,True,Benfica,Sporting,
2497874791.0,528.0,56.0,54.0,299,5.985,12.308000000000002,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,110273.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874803.0,529.0,56.0,56.0,299,8.085,15.572000000000001,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,110273.0,15.225000000000001,15.64,,,,,,,,,,,,,False,Benfica,Sporting,0.0012851699999999995
2497874821.0,530.0,57.0,2.0,299,25.095,16.048000000000002,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,443613.0,29.82,23.732,,,,,,,,,,,,,False,Benfica,Sporting,0.0016808000000000014
2497874833.0,531.0,57.0,3.0,299,29.82,23.732,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,369712.0,30.765,30.532,,,,,,,,,,,,,False,Benfica,Sporting,0.0002191399999999996
2497874843.0,532.0,57.0,6.0,299,30.765,30.532,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,369430.0,29.82,14.008000000000003,,,,,,,,,,,,,False,Benfica,Sporting,-0.0007288600000000013
2497874857.0,533.0,57.0,8.0,299,29.82,14.008000000000003,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,443613.0,33.915,4.964,,,,,,,,,,,,,False,Benfica,Sporting,-0.0008183099999999992
2497874867.0,534.0,57.0,10.0,299,35.595,3.808,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Chipped', 'Longball', 'Angle', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,401520.0,78.015,6.256,,,,,,,,,,,,,True,Benfica,Sporting,0.01630045
2497874889.0,535.0,57.0,13.0,299,78.015,6.256,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,395802.0,75.60000000000001,13.940000000000001,,,,,,,,,,,,,False,Benfica,Sporting,0.0027939199999999983
2497874923.0,534.0,57.0,16.0,296,22.05,51.272000000000006,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,71268.0,,,,,,,,,,,,,4.0,Sebastián Coates,,Benfica,Sporting,
2497874933.0,536.0,57.0,16.0,299,82.95,16.728,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 54]",True,135127.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497874943.0,537.0,57.0,21.0,299,100.48500000000001,6.868,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,135127.0,95.655,14.348000000000003,,,,,,,,,,,,,False,Benfica,Sporting,0.00855131
2497874945.0,538.0,57.0,23.0,299,98.175,19.788000000000004,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,395802.0,91.35000000000001,18.972,,,,,,,,,,,,,False,Benfica,Sporting,-0.009514569999999993
2497874953.0,539.0,57.0,24.0,299,93.34500000000001,17.952,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'OppositeRelatedEvent', 'PassEndY', 'Offensive', 'Angle', 'Zone', 'PassEndX']","[91, 120, 29, 36, 37, 217, 218]",True,135127.0,93.66000000000001,18.972,,,,,,,,,,,,,False,Benfica,Sporting,
2497874957.0,535.0,57.0,24.0,296,8.505,45.83200000000001,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 60]",True,283978.0,,,,,,,,,,,,,2.0,Matheus Reis,,Benfica,Sporting,
2497874969.0,540.0,57.0,25.0,299,84.42000000000002,15.844000000000001,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 37, 217, 218]",True,369712.0,84.42000000000002,28.220000000000002,,,,,,,,,,,,,False,Benfica,Sporting,0.005580540000000002
2497874983.0,541.0,57.0,26.0,299,83.58,27.336000000000006,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsidePass,Successful,"['PassEndY', 'PlayerCaughtOffside', 'PassEndX', 'Zone']","[91, 217]",True,369430.0,92.4,27.336000000000006,,,,,,,,,,,,,,Benfica,Sporting,
2497875037.0,538.0,57.0,26.0,296,13.755,33.388000000000005,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideProvoked,Successful,[],[62],False,395992.0,,,,,,,,,,,,,25.0,Gonçalo Inácio,,Benfica,Sporting,
2497875117.0,539.0,57.0,48.0,296,11.97,38.080000000000005,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['FreekickTaken', 'Length', 'PassEndY', 'IndirectFreekickTaken', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 132, 36, 37, 216, 218]",True,23285.0,36.12,41.208000000000006,,,,,,,,,,,1.0,Antonio Adán,False,Benfica,Sporting,0.0017992400000000006
,,57.0,48.0,296,36.12,41.208000000000006,,,Carry,,,,,344378.0,38.745,41.956,,,,,,,,,,,28.0,Pote,False,Benfica,Sporting,0.0
2497875129.0,540.0,57.0,51.0,296,38.745,41.956,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 118, 120, 29, 36, 38, 216, 218]",True,344378.0,48.93000000000001,38.760000000000005,,,,,,,,,,,28.0,Pote,False,Benfica,Sporting,
2497875141.0,543.0,57.0,52.0,299,58.905,29.512,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,75691.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497875139.0,541.0,57.0,53.0,296,42.315,39.984,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 118, 120, 29, 36, 38, 216, 218]",True,344378.0,50.400000000000006,38.692,,,,,,,,,,,28.0,Pote,False,Benfica,Sporting,
2497875161.0,545.0,57.0,56.0,299,58.905,29.240000000000002,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,75691.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497875169.0,546.0,57.0,56.0,299,58.905,29.240000000000002,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,75691.0,66.885,25.024,,,,,,,,,,,,,False,Benfica,Sporting,0.002456040000000003
2497875211.0,547.0,57.0,57.0,299,66.99,24.548000000000002,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,125476.0,78.75,17.272000000000002,,,,,,,,,,,,,False,Benfica,Sporting,0.010181399999999997
2497885983.0,11541.0,57.0,,299,92.4,27.336000000000006,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideGiven,Unsuccessful,[],[61],False,135127.0,,,,,,,,,,,,,,,,Benfica,Sporting,
2497875223.0,548.0,58.0,4.0,299,87.57000000000001,11.084000000000001,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,135127.0,73.5,12.104000000000001,,,,,,,,,,,,,False,Benfica,Sporting,-0.01665471
2497875235.0,549.0,58.0,7.0,299,73.5,12.104000000000001,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,369712.0,74.13,20.876,,,,,,,,,,,,,False,Benfica,Sporting,0.00010719000000000353
