id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,18.0,48.0,296,69.19500000000001,63.85200000000001,,,Carry,,,,,344378.0,82.635,60.724000000000004,,,,,,,,,,,28.0,Pote,True,Sporting,Maritimo,0.010112520000000003
2548189667.0,202.0,18.0,55.0,296,82.635,60.724000000000004,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,344378.0,77.80499999999999,65.48400000000001,,,,,,,,,,,28.0,Pote,False,Sporting,Maritimo,-0.00634183
,,18.0,55.0,296,77.80499999999999,65.48400000000001,,,Carry,,,,,329403.0,78.435,58.888,,,,,,,,,,,33.0,Arthur Gomes,True,Sporting,Maritimo,0.008311429999999998
2548189685.0,203.0,18.0,59.0,296,78.435,58.888,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,329403.0,74.655,51.748,,,,,,,,,,,33.0,Arthur Gomes,False,Sporting,Maritimo,0.0
,,18.0,59.0,296,74.655,51.748,,,Carry,,,,,408962.0,76.23,47.804,,,,,,,,,,,15.0,Manuel Ugarte,False,Sporting,Maritimo,0.00010719000000000353
2548189709.0,204.0,19.0,2.0,296,76.23,47.804,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,408962.0,74.97000000000001,20.196,,,,,,,,,,,15.0,Manuel Ugarte,False,Sporting,Maritimo,0.0
,,19.0,2.0,296,74.97000000000001,20.196,,,Carry,,,,,125211.0,76.125,18.02,,,,,,,,,,,19.0,Héctor Bellerín,False,Sporting,Maritimo,0.0
2548189753.0,205.0,19.0,5.0,296,76.125,18.02,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,125211.0,80.745,3.74,,,,,,,,,,,19.0,Héctor Bellerín,False,Sporting,Maritimo,0.003440719999999998
,,19.0,5.0,296,80.745,3.74,,,Carry,,,,,279177.0,78.54,10.200000000000001,,,,,,,,,,,10.0,Marcus Edwards,False,Sporting,Maritimo,0.0019695999999999984
2548189783.0,206.0,19.0,10.0,296,78.54,10.200000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,279177.0,67.935,17.204,,,,,,,,,,,10.0,Marcus Edwards,False,Sporting,Maritimo,-0.004663889999999997
2548189809.0,207.0,19.0,12.0,296,67.935,17.204,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,443663.0,76.23,8.772,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,0.004663889999999997
,,19.0,12.0,296,76.23,8.772,,,Carry,,,,,279177.0,82.74,11.22,,,,,,,,,,,10.0,Marcus Edwards,True,Sporting,Maritimo,0.00551751
2548189851.0,208.0,19.0,16.0,296,82.74,11.22,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'Throughball', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 120, 29, 130, 36, 37, 217, 218]",True,279177.0,101.115,28.084,,,,,,,,,,,10.0,Marcus Edwards,True,Sporting,Maritimo,
2548189857.0,132.0,19.0,18.0,264,3.9899999999999998,36.448,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,86730.0,,,,,,,,,,,,,,,,Sporting,Maritimo,
2548190007.0,133.0,19.0,29.0,264,13.755,29.104,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Length', 'Longball', 'Angle', 'Zone']","[91, 120, 128, 36, 38, 216, 218]",True,86730.0,65.73,22.1,,,,,,,,,,,,,True,Sporting,Maritimo,
2548190017.0,209.0,19.0,32.0,296,43.365,48.96,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'HeadPass']","[91, 117, 30, 139, 36, 38, 216, 218]",True,283978.0,51.45,38.284,,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Maritimo,0.00215424
2548190021.0,210.0,19.0,33.0,296,51.45,38.284,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,408962.0,,,,,,,,,,,,,15.0,Manuel Ugarte,,Sporting,Maritimo,
,,19.0,33.0,296,51.45,38.284,,,Carry,,,,,408962.0,53.97,39.78,,,,,,,,,,,15.0,Manuel Ugarte,False,Sporting,Maritimo,0.0020492999999999987
2548190063.0,211.0,19.0,35.0,296,53.97,39.78,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,408962.0,67.095,42.636,,,,,,,,,,,15.0,Manuel Ugarte,True,Sporting,Maritimo,0.002456040000000003
2548190067.0,212.0,19.0,36.0,296,67.095,42.636,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,368409.0,,,,,,,,,,,,,17.0,Trincão,,Sporting,Maritimo,
2548190095.0,135.0,19.0,37.0,264,41.37,25.228,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Longball', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 120, 128, 36, 37, 217, 218]",True,300848.0,91.245,39.78,,,,,,,,,,,,,True,Sporting,Maritimo,
2548190121.0,213.0,19.0,41.0,296,12.495000000000001,25.976000000000003,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,23285.0,,,,,,,,,,,,,1.0,Antonio Adán,,Sporting,Maritimo,
2548190167.0,214.0,19.0,42.0,296,12.495000000000001,25.976000000000003,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'KeeperThrow', 'Angle']","[91, 36, 38, 215, 218]",True,23285.0,26.25,19.652,,,,,,,,,,,1.0,Antonio Adán,False,Sporting,Maritimo,0.00027740000000000056
,,19.0,42.0,296,26.25,19.652,,,Carry,,,,,443663.0,30.345,20.672,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,0.00109158
2548190219.0,215.0,19.0,47.0,296,30.345,20.672,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,443663.0,28.665000000000003,31.348000000000003,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,0.0002191399999999996
,,19.0,47.0,296,28.665000000000003,31.348000000000003,,,Carry,,,,,71268.0,32.76,30.872,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Maritimo,0.0
2548190241.0,216.0,19.0,50.0,296,32.76,30.872,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,71268.0,34.02,19.380000000000003,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Maritimo,-0.0002191399999999996
,,19.0,50.0,296,34.02,19.380000000000003,,,Carry,,,,,443663.0,35.28,21.080000000000002,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,0.0015871199999999992
2548190263.0,217.0,19.0,53.0,296,35.28,21.080000000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,443663.0,32.13,30.532,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,-0.0013679799999999995
,,19.0,53.0,296,32.13,30.532,,,Carry,,,,,71268.0,34.65,30.872,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Maritimo,0.0
2548190289.0,218.0,19.0,56.0,296,34.65,30.872,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,37.905,51.68000000000001,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Maritimo,0.00082343
2548190313.0,219.0,19.0,58.0,296,38.64,51.68000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,283978.0,47.775,42.160000000000004,,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Maritimo,0.0026987899999999995
,,19.0,58.0,296,47.775,42.160000000000004,,,Carry,,,,,408962.0,54.39,44.336000000000006,,,,,,,,,,,15.0,Manuel Ugarte,False,Sporting,Maritimo,0.0020099799999999998
2548190341.0,220.0,20.0,1.0,296,54.39,44.336000000000006,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,408962.0,68.88,42.160000000000004,,,,,,,,,,,15.0,Manuel Ugarte,True,Sporting,Maritimo,0.0031147400000000013
,,20.0,1.0,296,68.88,42.160000000000004,,,Carry,,,,,368409.0,68.355,33.524,,,,,,,,,,,17.0,Trincão,False,Sporting,Maritimo,0.0
2548190359.0,221.0,20.0,3.0,296,68.355,33.524,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,368409.0,80.745,23.052,,,,,,,,,,,17.0,Trincão,True,Sporting,Maritimo,
2548190367.0,136.0,20.0,4.0,264,22.575,44.676,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,329366.0,,,,,,,,,,,,,,,,Sporting,Maritimo,
2548190403.0,137.0,20.0,6.0,264,7.3500000000000005,31.484,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Longball', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 118, 120, 128, 36, 37, 216, 218]",True,86730.0,40.635000000000005,68.0,,,,,,,,,,,,,False,Sporting,Maritimo,
2548190459.0,223.0,20.0,13.0,296,66.57000000000001,0.0,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle', 'ThrowIn']","[91, 212, 35, 37, 216]",True,125211.0,51.975,3.74,,,,,,,,,,,19.0,Héctor Bellerín,False,Sporting,Maritimo,-0.0049671599999999965
2548190485.0,224.0,20.0,16.0,296,51.55500000000001,4.964,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,443663.0,47.88,21.42,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,0.0018078399999999998
2548190495.0,225.0,20.0,18.0,296,47.88,21.42,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,71268.0,58.17,28.424,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Maritimo,0.0026039999999999987
2548190507.0,226.0,20.0,19.0,296,58.17,28.424,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,408962.0,48.300000000000004,22.916000000000004,,,,,,,,,,,15.0,Manuel Ugarte,False,Sporting,Maritimo,-0.0026039999999999987
2548190545.0,227.0,20.0,20.0,296,48.300000000000004,22.916000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,71268.0,55.86000000000001,10.812000000000001,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Maritimo,0.0018268500000000014
,,20.0,20.0,296,55.86000000000001,10.812000000000001,,,Carry,,,,,443663.0,61.425000000000004,6.188000000000001,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,0.0013324699999999953
2548190569.0,228.0,20.0,24.0,296,61.425000000000004,6.188000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,443663.0,66.675,1.7680000000000002,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,0.0
,,20.0,24.0,296,66.675,1.7680000000000002,,,Carry,,,,,279177.0,65.94,6.256,,,,,,,,,,,10.0,Marcus Edwards,False,Sporting,Maritimo,0.0
2548190591.0,229.0,20.0,26.0,296,65.94,6.256,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,279177.0,60.375,12.172,,,,,,,,,,,10.0,Marcus Edwards,False,Sporting,Maritimo,-0.0013324699999999953
,,20.0,26.0,296,60.375,12.172,,,Carry,,,,,408962.0,61.635000000000005,10.812000000000001,,,,,,,,,,,15.0,Manuel Ugarte,False,Sporting,Maritimo,0.0025853399999999985
2548190611.0,230.0,20.0,28.0,296,61.635000000000005,10.812000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,408962.0,70.14,2.176,,,,,,,,,,,15.0,Manuel Ugarte,False,Sporting,Maritimo,0.0025178200000000005
2548190637.0,231.0,20.0,30.0,296,70.14,2.176,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,125211.0,57.330000000000005,3.128,,,,,,,,,,,19.0,Héctor Bellerín,False,Sporting,Maritimo,-0.006485330000000001
2548190673.0,232.0,20.0,32.0,296,57.330000000000005,3.128,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,443663.0,49.245,18.564,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,-0.0004446799999999994
,,20.0,32.0,296,49.245,18.564,,,Carry,,,,,71268.0,49.14,27.404,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Maritimo,0.0005547
2548190685.0,233.0,20.0,35.0,296,49.14,27.404,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,71268.0,53.97,44.268,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Maritimo,0.0020099799999999998
,,20.0,35.0,296,53.97,44.268,,,Carry,,,,,283978.0,55.86000000000001,46.92,,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Maritimo,0.0
2548190717.0,234.0,20.0,37.0,296,55.86000000000001,46.92,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,283978.0,61.95,62.83200000000001,,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Maritimo,0.000594639999999997
,,20.0,37.0,296,61.95,62.83200000000001,,,Carry,,,,,344378.0,63.525000000000006,62.220000000000006,,,,,,,,,,,28.0,Pote,False,Sporting,Maritimo,0.0
2548190745.0,235.0,20.0,40.0,296,63.525000000000006,62.220000000000006,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,344378.0,55.545,57.05200000000001,,,,,,,,,,,28.0,Pote,False,Sporting,Maritimo,-0.0013324699999999953
,,20.0,40.0,296,55.545,57.05200000000001,,,Carry,,,,,283978.0,56.28,53.788,,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Maritimo,0.0
2548190779.0,236.0,20.0,42.0,296,56.28,53.788,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Longball', 'Zone', 'StandingSave', 'PassEndX', 'Angle']","[91, 119, 117, 127, 36, 38, 216, 218]",True,283978.0,57.330000000000005,20.468000000000004,,,,,,,,,,,2.0,Matheus Reis,False,Sporting,Maritimo,0.0007378299999999983
,,20.0,42.0,296,57.330000000000005,20.468000000000004,,,Carry,,,,,443663.0,65.31,20.196,,,,,,,,,,,26.0,Ousmane Diomande,True,Sporting,Maritimo,0.002495360000000002
2548190815.0,237.0,20.0,47.0,296,65.31,20.196,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 120, 29, 36, 38, 217, 218]",True,443663.0,72.24,17.816000000000003,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,
2548190821.0,139.0,20.0,47.0,264,32.550000000000004,50.388,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,329366.0,,,,,,,,,,,,,,,,Sporting,Maritimo,
2548190833.0,140.0,20.0,48.0,264,31.5,49.980000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,335707.0,,,,,,,,,,,,,,,,Sporting,Maritimo,
2548190863.0,141.0,20.0,49.0,264,32.865,47.940000000000005,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,335707.0,13.755,33.184,,,,,,,,,,,,,False,Sporting,Maritimo,-0.00027740000000000056
2548190901.0,142.0,20.0,52.0,264,11.445,32.572,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'Longball', 'Angle']","[91, 117, 127, 36, 38, 216, 218]",True,137058.0,43.995,19.992,,,,,,,,,,,,,True,Sporting,Maritimo,0.0034640599999999997
2548190927.0,143.0,20.0,53.0,264,46.410000000000004,17.544,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,412831.0,50.714999999999996,11.22,,,,,,,,,,,,,False,Sporting,Maritimo,-0.0004458799999999992
2548190937.0,144.0,20.0,57.0,264,56.7,4.216,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length']","[91, 120, 29, 36, 37, 216, 218]",True,122089.0,59.325,16.048000000000002,,,,,,,,,,,,,False,Sporting,Maritimo,
2548191439.0,249.0,20.0,57.0,296,43.050000000000004,63.308,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,329403.0,,,,,,,,,,,,,33.0,Arthur Gomes,,Sporting,Maritimo,
2548190965.0,238.0,20.0,58.0,296,42.945,55.828,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,344378.0,,,,,,,,,,,,,28.0,Pote,,Sporting,Maritimo,
2548190971.0,145.0,20.0,58.0,264,62.05500000000001,12.172,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 143]",True,412831.0,,,,,,,,,,,,,,,,Sporting,Maritimo,
2548190985.0,146.0,21.0,0.0,264,62.370000000000005,11.424000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,412831.0,55.230000000000004,14.892,,,,,,,,,,,,,False,Sporting,Maritimo,-0.0025853399999999985
2548190989.0,147.0,21.0,1.0,264,55.230000000000004,14.892,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,422003.0,48.93000000000001,27.404,,,,,,,,,,,,,False,Sporting,Maritimo,-0.0012721500000000014
2548191009.0,148.0,21.0,3.0,264,48.93000000000001,27.404,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,137128.0,41.265,50.79600000000001,,,,,,,,,,,,,False,Sporting,Maritimo,-0.0026987899999999995
2548191019.0,149.0,21.0,5.0,264,41.265,50.79600000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,401126.0,62.895,53.584,,,,,,,,,,,,,True,Sporting,Maritimo,0.00601173
2548191035.0,150.0,21.0,7.0,264,62.895,53.584,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,361831.0,57.12,43.452000000000005,,,,,,,,,,,,,False,Sporting,Maritimo,-0.0018475100000000001
2548191047.0,151.0,21.0,9.0,264,56.910000000000004,43.656000000000006,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,335707.0,81.58500000000001,59.50000000000001,,,,,,,,,,,,,True,Sporting,Maritimo,
2548191053.0,239.0,21.0,10.0,296,26.880000000000003,7.548,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,125211.0,,,,,,,,,,,,,19.0,Héctor Bellerín,,Sporting,Maritimo,
2548191077.0,153.0,21.0,11.0,264,78.33,58.344,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'StandingSave', 'Zone']","[91, 53]",True,361831.0,,,,,,,,,,,,,,,,Sporting,Maritimo,
2548191075.0,240.0,21.0,11.0,296,26.669999999999998,9.656,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Defensive']","[91, 143]",True,443663.0,,,,,,,,,,,,,26.0,Ousmane Diomande,,Sporting,Maritimo,
,,21.0,11.0,296,26.669999999999998,9.656,,,Carry,,,,,443663.0,27.825000000000003,10.948000000000002,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,0.0
2548191079.0,241.0,21.0,13.0,296,27.825000000000003,10.948000000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,443663.0,,,,,,,,,,,,,26.0,Ousmane Diomande,,Sporting,Maritimo,
2548191121.0,242.0,21.0,13.0,296,28.665000000000003,9.316,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,443663.0,47.25,8.092,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,0.001888540000000001
,,21.0,13.0,296,47.25,8.092,,,Carry,,,,,279177.0,50.925000000000004,6.0520000000000005,,,,,,,,,,,10.0,Marcus Edwards,False,Sporting,Maritimo,0.0
,,21.0,13.0,296,27.825000000000003,10.948000000000002,,,Carry,,,,,443663.0,28.665000000000003,9.316,,,,,,,,,,,26.0,Ousmane Diomande,False,Sporting,Maritimo,0.0
2548191143.0,243.0,21.0,17.0,296,50.925000000000004,6.0520000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,279177.0,45.045,14.892,,,,,,,,,,,10.0,Marcus Edwards,False,Sporting,Maritimo,0.0013619600000000006
,,21.0,17.0,296,45.045,14.892,,,Carry,,,,,408962.0,45.045,19.992,,,,,,,,,,,15.0,Manuel Ugarte,False,Sporting,Maritimo,0.0004458799999999992
2548191167.0,244.0,21.0,19.0,296,45.045,19.992,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,408962.0,38.955000000000005,28.016000000000005,,,,,,,,,,,15.0,Manuel Ugarte,False,Sporting,Maritimo,-0.0016648199999999991
2548191223.0,245.0,21.0,22.0,296,39.58500000000001,26.860000000000003,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,71268.0,59.115,8.568,,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Maritimo,0.0034916700000000005
,,21.0,22.0,296,59.115,8.568,,,Carry,,,,,125211.0,67.83,15.232,,,,,,,,,,,19.0,Héctor Bellerín,True,Sporting,Maritimo,0.0025853399999999985
