id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2513426293.0,425.0,55.0,26.0,2188,17.955000000000002,24.14,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,333315.0,17.745,20.468000000000004,,,,,,,,,,,False,Sporting,Estoril,-0.0002355900000000008
2513426297.0,426.0,55.0,27.0,2188,17.745,20.264000000000003,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,447025.0,,,,,,,,,,,,,,Sporting,Estoril,
2513427149.0,449.0,55.0,27.0,2188,18.06,20.876,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 118, 120, 29, 36, 38, 215, 218]",True,333315.0,22.26,8.976,,,,,,,,,,,False,Sporting,Estoril,
2513426307.0,599.0,55.0,31.0,296,94.185,58.548,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Cross', 'PassEndY', 'LeftFoot', 'PassEndX', 'Angle', 'StandingSave', 'Length']","[91, 138, 126, 36, 38, 217, 218]",True,296364.0,95.13,45.56,,,,,,,,,11.0,Nuno Santos,True,Sporting,Estoril,
2513426315.0,427.0,55.0,31.0,2188,5.88,21.692,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,121720.0,,,,,,,,,,,,,,Sporting,Estoril,
2513426347.0,428.0,55.0,33.0,2188,6.300000000000001,14.076,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,357533.0,,,,,,,,,,,,,,Sporting,Estoril,
2513426383.0,429.0,55.0,33.0,2188,6.300000000000001,14.076,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,357533.0,6.09,19.652,,,,,,,,,,,False,Sporting,Estoril,0.0013791799999999998
2513426395.0,430.0,55.0,37.0,2188,5.88,11.764000000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,121720.0,25.935,10.540000000000001,,,,,,,,,,,False,Sporting,Estoril,0.0019230999999999996
2513426429.0,431.0,55.0,38.0,2188,26.145,10.540000000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,142746.0,23.730000000000004,3.3320000000000003,,,,,,,,,,,False,Sporting,Estoril,-0.0009752800000000002
2513426453.0,432.0,55.0,43.0,2188,30.03,3.196,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,447025.0,20.790000000000003,3.944,,,,,,,,,,,False,Sporting,Estoril,-0.0013280500000000008
2513426481.0,433.0,55.0,44.0,2188,20.685,3.604,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,357533.0,24.255000000000003,10.336,,,,,,,,,,,False,Sporting,Estoril,0.0009752800000000002
2513426495.0,434.0,55.0,48.0,2188,23.52,4.216,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,333315.0,9.240000000000002,4.964,,,,,,,,,,,False,Sporting,Estoril,-0.0020655099999999996
2513426563.0,435.0,55.0,49.0,2188,9.240000000000002,4.964,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,121720.0,31.080000000000002,21.080000000000002,,,,,,,,,,,False,Sporting,Estoril,0.003308460000000001
2513426777.0,437.0,56.0,20.0,2188,0.0,0.0,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['JerseyNumber', 'RelatedEventId', 'PlayerPosition']",[214],False,142746.0,,,,,,438.0,332144.0,,,,,,,Sporting,Estoril,
2513426779.0,438.0,56.0,20.0,2188,0.0,0.0,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['FormationSlot', 'RelatedEventId', 'JerseyNumber', 'PlayerPosition']",[213],False,332144.0,,,,,,437.0,142746.0,,,,,,,Sporting,Estoril,
2513426845.0,441.0,56.0,31.0,2188,36.645,22.916000000000004,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,333315.0,14.700000000000001,34.0,,,,,,,,,,,False,Sporting,Estoril,-0.0018645199999999997
2513426867.0,442.0,56.0,33.0,2188,14.700000000000001,34.0,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Longball', 'Angle', 'StandingSave', 'Length']","[91, 117, 127, 36, 37, 215, 218]",True,331191.0,24.885,64.668,,,,,,,,,,,False,Sporting,Estoril,-0.002378680000000001
2513426907.0,443.0,56.0,37.0,2188,24.78,64.804,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,105928.0,10.605,56.984,,,,,,,,,,,False,Sporting,Estoril,0.00033735000000000015
2513426941.0,444.0,56.0,40.0,2188,5.88,50.592000000000006,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,436897.0,8.295,20.196,,,,,,,,,,,False,Sporting,Estoril,0.0
2513426961.0,445.0,56.0,43.0,2188,7.875,19.584000000000003,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,121720.0,2.625,29.648000000000003,,,,,,,,,,,False,Sporting,Estoril,0.0005306600000000005
2513426965.0,446.0,56.0,45.0,2188,2.415,29.648000000000003,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Longball', 'StandingSave', 'Chipped', 'Length', 'Zone', 'Angle']","[91, 118, 120, 124, 128, 36, 37, 216, 218]",True,331191.0,36.75,30.26,,,,,,,,,,,True,Sporting,Estoril,
2513426975.0,604.0,56.0,46.0,296,65.205,37.74,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,409279.0,,,,,,,,,,,5.0,Hidemasa Morita,,Sporting,Estoril,
2513427001.0,605.0,56.0,46.0,296,63.839999999999996,36.516000000000005,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'Chipped', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,409279.0,91.03500000000001,30.668000000000003,,,,,,,,,5.0,Hidemasa Morita,True,Sporting,Estoril,0.08808031999999999
,,56.0,46.0,296,65.205,37.74,,,Carry,,,,,409279.0,63.839999999999996,36.516000000000005,,,,,,,,,5.0,Hidemasa Morita,False,Sporting,Estoril,0.0
2513427007.0,606.0,56.0,48.0,296,92.29500000000002,30.668000000000003,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,279177.0,,,,,,,,,,,10.0,Marcus Edwards,,Sporting,Estoril,
2513427011.0,447.0,56.0,49.0,2188,12.18,42.772000000000006,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 94, 95, 215]",True,105928.0,0.0,50.456,,,,,,,,,,,,Sporting,Estoril,
2513427015.0,448.0,56.0,50.0,2188,5.565,44.064,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,105928.0,,,,,,,,,,,,,,Sporting,Estoril,
2513427021.0,607.0,56.0,50.0,296,99.435,23.936000000000003,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,279177.0,,,,,,,,,,,10.0,Marcus Edwards,,Sporting,Estoril,
2513427333.0,608.0,57.0,25.0,296,104.58,0.40800000000000003,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Cross', 'PassEndX', 'Zone', 'PassEndY', 'LeftFoot', 'Length', 'CornerTaken', 'StandingSave', 'Chipped']","[91, 138, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,279177.0,100.59,25.636000000000003,,,,,,,,,10.0,Marcus Edwards,True,Sporting,Estoril,
2513427335.0,450.0,57.0,26.0,2188,5.985,42.636,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Head', 'Length']","[91, 94, 95, 57, 215]",True,437687.0,17.430000000000003,37.536,,,,,,,,,,,,Sporting,Estoril,
2513427351.0,451.0,57.0,27.0,2188,18.06,37.74,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,332144.0,,,,,,,,,,,,,,Sporting,Estoril,
2513427373.0,609.0,57.0,28.0,296,84.42000000000002,24.616000000000003,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,368409.0,91.665,7.208,,,,,,,,,17.0,Trincão,False,Sporting,Estoril,0.006298700000000001
,,57.0,28.0,296,91.665,7.208,,,Carry,,,,,279177.0,88.72500000000001,8.432,,,,,,,,,10.0,Marcus Edwards,False,Sporting,Estoril,0.0
2513427405.0,610.0,57.0,31.0,296,88.72500000000001,8.432,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'Cross', 'PassEndX', 'PassEndY', 'LeftFoot', 'Zone', 'Longball', 'Chipped', 'Angle']","[91, 138, 124, 126, 36, 37, 217, 218]",True,279177.0,105.0,46.51200000000001,,,,,,,,,10.0,Marcus Edwards,True,Sporting,Estoril,
2513427627.0,453.0,57.0,54.0,2188,3.2550000000000003,40.188,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'GoalKick', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,436897.0,5.985,28.696000000000005,,,,,,,,,,,False,Sporting,Estoril,0.0
2513427633.0,454.0,57.0,55.0,2188,5.985,28.696000000000005,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,331191.0,17.85,32.572,,,,,,,,,,,False,Sporting,Estoril,0.0014166600000000001
2513427649.0,455.0,57.0,56.0,2188,17.85,32.572,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,255151.0,3.3600000000000003,28.288000000000004,,,,,,,,,,,False,Sporting,Estoril,-0.0007549299999999991
2513427657.0,456.0,57.0,58.0,2188,3.3600000000000003,28.288000000000004,62.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,331191.0,8.61,12.172,,,,,,,,,,,False,Sporting,Estoril,-0.0019098400000000003
2513427671.0,457.0,58.0,1.0,2188,8.61,12.172,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'Chipped', 'Angle']","[91, 117, 30, 124, 36, 38, 215, 218]",True,121720.0,29.715000000000003,7.208,,,,,,,,,,,False,Sporting,Estoril,0.00227587
2513427681.0,458.0,58.0,3.0,2188,30.135,7.208,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,357533.0,38.64,13.668000000000003,,,,,,,,,,,False,Sporting,Estoril,0.0023706000000000005
2513427705.0,459.0,58.0,4.0,2188,38.64,13.668000000000003,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,333315.0,46.30500000000001,10.200000000000001,,,,,,,,,,,False,Sporting,Estoril,0.0016982100000000003
2513427723.0,460.0,58.0,7.0,2188,52.29,9.996,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,332144.0,58.38,2.924,,,,,,,,,,,False,Sporting,Estoril,0.0008905599999999986
2513427771.0,461.0,58.0,11.0,2188,67.515,6.596,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,119543.0,79.8,3.808,,,,,,,,,,,False,Sporting,Estoril,0.010112520000000003
2513427779.0,462.0,58.0,15.0,2188,93.03,2.4480000000000004,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Cross', 'Angle', 'PassEndY', 'Offensive', 'PassEndX', 'OppositeRelatedEvent', 'Length', 'RightFoot', 'StandingSave']","[91, 137, 126, 36, 37, 217, 218]",True,332144.0,93.765,5.372000000000001,,,,,,,,,,,False,Sporting,Estoril,
2513427787.0,612.0,58.0,15.0,296,9.450000000000001,63.308,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['StandingSave', 'Zone', 'BlockedCross', 'OppositeRelatedEvent']","[91, 59]",True,283978.0,,,,,,,,,,,2.0,Matheus Reis,,Sporting,Estoril,
2513427791.0,463.0,58.0,16.0,2188,94.71000000000001,6.256,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissRight', 'Zone']",[122],False,332144.0,,,,,,,,,,,,,,Sporting,Estoril,
2513427801.0,613.0,58.0,16.0,296,10.290000000000001,61.744,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,283978.0,,,,,,,,,,,2.0,Matheus Reis,,Sporting,Estoril,
2513428043.0,464.0,58.0,46.0,2188,104.47500000000001,0.34,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'CornerTaken', 'Zone', 'Longball', 'PassEndX', 'Cross', 'Chipped', 'LeftFoot', 'Length', 'StandingSave', 'PassEndY']","[91, 138, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,105928.0,96.17999999999999,33.728,,,,,,,,,,,True,Sporting,Estoril,
2513428029.0,614.0,58.0,47.0,296,7.875,34.748000000000005,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,71268.0,,,,,,,,,,,4.0,Sebastián Coates,,Sporting,Estoril,
2513428049.0,465.0,58.0,47.0,2188,97.125,33.252,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,437687.0,,,,,,,,,,,,,,Sporting,Estoril,
2513428031.0,615.0,58.0,47.0,296,6.93,35.224000000000004,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Angle', 'PassEndY', 'Zone', 'Head', 'Length', 'PassEndX']","[91, 94, 95, 57, 215]",True,71268.0,13.755,24.82,,,,,,,,,4.0,Sebastián Coates,,Sporting,Estoril,
2513428041.0,616.0,58.0,51.0,296,14.91,22.508000000000003,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,368409.0,,,,,,,,,,,17.0,Trincão,,Sporting,Estoril,
,,58.0,51.0,296,14.91,22.508000000000003,,,Carry,,,,,368409.0,29.82,8.636000000000001,,,,,,,,,17.0,Trincão,True,Sporting,Estoril,-8.600000000000968e-07
2513428077.0,617.0,58.0,54.0,296,29.82,8.636000000000001,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 118, 120, 29, 36, 37, 216, 218]",True,368409.0,39.795,16.864,,,,,,,,,17.0,Trincão,False,Sporting,Estoril,
2513428085.0,466.0,58.0,55.0,2188,64.995,53.312000000000005,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,332144.0,,,,,,,,,,,,,,Sporting,Estoril,
2513428147.0,467.0,58.0,57.0,2188,68.67000000000002,57.188,63.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,332144.0,81.06,53.788,,,,,,,,,,,True,Sporting,Estoril,0.010829249999999999
2513428151.0,468.0,59.0,1.0,2188,94.39500000000001,48.75600000000001,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive', 'StandingSave']","[91, 53]",True,437687.0,,,,,,,,,,,,,,Sporting,Estoril,
2513428157.0,618.0,59.0,1.0,296,10.605,19.244000000000003,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 143]",True,368409.0,,,,,,,,,,,17.0,Trincão,,Sporting,Estoril,
2513428161.0,619.0,59.0,2.0,296,6.615,18.972,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,125211.0,,,,,,,,,,,19.0,Héctor Bellerín,,Sporting,Estoril,
2513428163.0,469.0,59.0,3.0,2188,91.665,50.25200000000001,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,437687.0,,,,,,,,,,,,,,Sporting,Estoril,
2513428169.0,620.0,59.0,3.0,296,5.565,22.032,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,368409.0,,,,,,,,,,,17.0,Trincão,,Sporting,Estoril,
2513428171.0,470.0,59.0,3.0,2188,95.34,47.056000000000004,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']",[55],False,437687.0,,,,,,,,,,,,,,Sporting,Estoril,
2513428189.0,621.0,59.0,3.0,296,9.66,20.944000000000003,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 54]",True,368409.0,,,,,,,,,,,17.0,Trincão,,Sporting,Estoril,
,,59.0,3.0,296,5.565,22.032,,,Carry,,,,,368409.0,12.285,23.868000000000002,,,,,,,,,17.0,Trincão,False,Sporting,Estoril,0.0008975500000000004
2513428201.0,622.0,59.0,4.0,296,12.285,23.868000000000002,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,368409.0,18.06,31.62,,,,,,,,,17.0,Trincão,False,Sporting,Estoril,0.0010497700000000002
2513428207.0,623.0,59.0,6.0,296,18.375,31.892000000000003,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,409279.0,29.61,36.38,,,,,,,,,5.0,Hidemasa Morita,False,Sporting,Estoril,0.0011582700000000012
,,59.0,6.0,296,29.61,36.38,,,Carry,,,,,135563.0,35.595,39.984,,,,,,,,,20.0,Paulinho,False,Sporting,Estoril,0.0
2513428209.0,624.0,59.0,7.0,296,35.595,39.984,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 70]",True,135563.0,,,,,,,,,,,20.0,Paulinho,,Sporting,Estoril,
2513428233.0,471.0,59.0,7.0,2188,69.405,28.016000000000005,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[91, 142]",True,121720.0,,,,,,,,,,,,,,Sporting,Estoril,
2514001809.0,983.0,59.0,7.0,296,33.495,42.160000000000004,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,135563.0,,,,,,,,,,,20.0,Paulinho,,Sporting,Estoril,
2513428279.0,626.0,59.0,10.0,296,31.080000000000002,58.82000000000001,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,296364.0,4.41,52.496,,,,,,,,,11.0,Nuno Santos,False,Sporting,Estoril,-0.0030941799999999993
2513428337.0,627.0,59.0,15.0,296,5.25,52.7,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,283978.0,1.9949999999999999,36.788000000000004,,,,,,,,,2.0,Matheus Reis,False,Sporting,Estoril,0.0019098400000000003
,,59.0,15.0,296,1.9949999999999999,36.788000000000004,,,Carry,,,,,23285.0,15.33,34.136,,,,,,,,,1.0,Antonio Adán,True,Sporting,Estoril,0.0014166600000000001
2513428431.0,628.0,59.0,22.0,296,15.33,34.136,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,23285.0,30.345,18.768,,,,,,,,,1.0,Antonio Adán,False,Sporting,Estoril,0.00027740000000000056
,,59.0,22.0,296,30.345,18.768,,,Carry,,,,,259929.0,45.15,13.260000000000002,,,,,,,,,3.0,Jeremiah St. Juste,True,Sporting,Estoril,0.00274078
2513428503.0,629.0,59.0,31.0,296,45.15,13.260000000000002,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,259929.0,39.795,22.916000000000004,,,,,,,,,3.0,Jeremiah St. Juste,False,Sporting,Estoril,-0.0011536600000000008
,,59.0,31.0,296,39.795,22.916000000000004,,,Carry,,,,,71268.0,43.995,27.200000000000003,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Estoril,-6.527999999999916e-05
2513428529.0,630.0,59.0,37.0,296,43.995,27.200000000000003,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,71268.0,53.445,15.64,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Estoril,0.0012721500000000014
2513428575.0,631.0,59.0,40.0,296,54.285000000000004,15.3,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,259929.0,70.77000000000001,1.6320000000000001,,,,,,,,,3.0,Jeremiah St. Juste,False,Sporting,Estoril,0.005103159999999999
,,59.0,40.0,296,70.77000000000001,1.6320000000000001,,,Carry,,,,,279177.0,76.125,13.940000000000001,,,,,,,,,10.0,Marcus Edwards,True,Sporting,Estoril,0.0027939199999999983
2513428595.0,633.0,59.0,45.0,296,76.125,13.940000000000001,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,279177.0,,,,,,,,,,,10.0,Marcus Edwards,,Sporting,Estoril,
2513428617.0,634.0,59.0,48.0,296,80.955,11.084000000000001,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'PassEndY']","[91, 120, 29, 35, 37, 217, 218]",True,125211.0,77.28,11.696,,,,,,,,,19.0,Héctor Bellerín,False,Sporting,Estoril,
2513428625.0,472.0,59.0,48.0,2188,23.730000000000004,59.704,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,119543.0,,,,,,,,,,,,,,Sporting,Estoril,
2513428689.0,636.0,59.0,54.0,296,83.89500000000001,0.0,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'ThrowIn']","[91, 212, 36, 37, 217]",True,125211.0,93.87,15.504000000000001,,,,,,,,,19.0,Héctor Bellerín,True,Sporting,Estoril,0.013106799999999998
,,59.0,54.0,296,93.87,15.504000000000001,,,Carry,,,,,135563.0,89.04,8.772,,,,,,,,,20.0,Paulinho,False,Sporting,Estoril,-0.005819199999999997
2513428691.0,637.0,59.0,58.0,296,89.04,8.772,64.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,135563.0,79.905,23.12,,,,,,,,,20.0,Paulinho,False,Sporting,Estoril,-0.012117899999999997
