id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2522662269.0,223.0,23.0,297,120608.0,33.6,6.256,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,4.0,12.285,10.744000000000002,,,,,,,,,25.0,Otávio,False,Braga,Porto,-0.0009907000000000006
,,23.0,297,322771.0,12.285,10.744000000000002,,,Carry,,,,,4.0,10.395000000000001,4.216,,,,,,,,,2.0,Fábio Cardoso,False,Braga,Porto,-0.0024028599999999997
2522662283.0,224.0,23.0,297,322771.0,10.395000000000001,4.216,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Zone', 'Length', 'Longball']","[91, 118, 120, 128, 36, 38, 215, 218]",True,9.0,30.03,0.0,,,,,,,,,2.0,Fábio Cardoso,False,Braga,Porto,
2522662311.0,231.0,23.0,288,322689.0,80.745,68.0,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'ThrowIn', 'Zone', 'Angle', 'PassEndX']","[91, 212, 36, 38, 217]",True,12.0,90.92999999999999,58.276,,,,,,,,,,,True,Braga,Porto,0.013106799999999998
2522662345.0,232.0,23.0,288,127130.0,90.92999999999999,58.276,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,13.0,92.4,63.580000000000005,,,,,,,,,,,False,Braga,Porto,-0.005819199999999997
2522662363.0,233.0,23.0,288,117980.0,89.88,62.628,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,18.0,78.64500000000001,65.28,,,,,,,,,,,False,Braga,Porto,-0.007287600000000002
2522662373.0,234.0,23.0,288,322689.0,78.12,65.28,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,20.0,70.77000000000001,48.75600000000001,,,,,,,,,,,False,Braga,Porto,0.002901110000000002
2522662395.0,235.0,23.0,288,381792.0,70.77000000000001,48.75600000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Chipped', 'Angle', 'PassEndX', 'Longball', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,22.0,76.23,12.648000000000001,,,,,,,,,,,False,Braga,Porto,-0.00010719000000000353
2522662415.0,236.0,23.0,288,384566.0,78.75,12.24,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,26.0,84.42000000000002,30.736000000000004,,,,,,,,,,,True,Braga,Porto,0.005580540000000002
2522662419.0,237.0,23.0,288,127130.0,84.42000000000002,30.736000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,27.0,93.34500000000001,29.104,,,,,,,,,,,False,Braga,Porto,
2522662431.0,226.0,23.0,297,28521.0,13.334999999999999,37.128,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 102, 56]",True,28.0,,,,,,,,,,,5.0,Iván Marcano,,Braga,Porto,
2522662435.0,227.0,23.0,297,338791.0,13.23,44.608,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']",[55],False,29.0,,,,,,,,,,,11.0,Pepê Aquino,,Braga,Porto,
2522662443.0,239.0,23.0,288,127130.0,91.77000000000001,23.392,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'Offensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 54]",True,29.0,,,,,,,,,,,,,,Braga,Porto,
2522662449.0,240.0,23.0,288,127130.0,97.755,17.544,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,31.0,97.86000000000001,28.288000000000004,,,,,,,,,,,False,Braga,Porto,
2522662467.0,228.0,23.0,297,28521.0,3.7800000000000002,40.800000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 94, 95, 215]",True,32.0,16.17,19.176000000000002,,,,,,,,,5.0,Iván Marcano,,Braga,Porto,
2522662471.0,241.0,23.0,288,140118.0,86.94,45.696000000000005,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthY', 'RegularPlay', 'StandingSave', 'GoalMouthZ', 'LeftFoot', 'OutOfBoxCentre', 'Zone', 'HighLeft']","[91, 7, 10, 2, 3, 13]",True,34.0,,,,,59.7,64.5,True,,,,,,,Braga,Porto,
2522662683.0,230.0,23.0,297,373842.0,5.25,33.932,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'GoalKick', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,56.0,7.035,18.224,,,,,,,,,99.0,Diogo Costa,False,Braga,Porto,-0.0005306600000000005
,,23.0,297,322771.0,7.035,18.224,,,Carry,,,,,56.0,5.3549999999999995,16.592,,,,,,,,,2.0,Fábio Cardoso,False,Braga,Porto,-0.0013791799999999998
2522662685.0,231.0,23.0,297,322771.0,5.3549999999999995,16.592,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,59.0,11.235,3.5360000000000005,,,,,,,,,2.0,Fábio Cardoso,False,Braga,Porto,-0.0011176900000000002
,,23.0,297,120608.0,11.235,3.5360000000000005,,,Carry,,,,,59.0,19.11,6.596,,,,,,,,,25.0,Otávio,False,Braga,Porto,0.0
2522662697.0,232.0,24.0,297,120608.0,19.11,6.596,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 118, 120, 29, 36, 37, 215, 218]",True,1.0,28.875,8.364,,,,,,,,,25.0,Otávio,False,Braga,Porto,
2522662711.0,243.0,24.0,288,381792.0,76.65,59.228,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,3.0,,,,,,,,,,,,,,Braga,Porto,
2522662717.0,244.0,24.0,288,117980.0,82.84500000000001,60.044000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,4.0,,,,,,,,,,,,,,Braga,Porto,
2522662727.0,246.0,24.0,288,381792.0,76.755,61.404,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'Length', 'PassEndY', 'OppositeRelatedEvent', 'PassEndX']","[91, 120, 29, 36, 38, 217, 218]",True,5.0,78.75,57.188,,,,,,,,,,,False,Braga,Porto,
2522663305.0,245.0,24.0,297,384430.0,28.455000000000002,6.188000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,5.0,,,,,,,,,,,30.0,Evanilson,,Braga,Porto,
2522663603.0,251.0,24.0,297,120608.0,27.615000000000002,9.112,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,5.0,,,,,,,,,,,25.0,Otávio,,Braga,Porto,
2522662725.0,245.0,24.0,288,117980.0,82.84500000000001,60.044000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,5.0,76.755,61.404,,,,,,,,,,,False,Braga,Porto,-0.00634183
2522662735.0,233.0,24.0,297,384430.0,23.415000000000003,10.948000000000002,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,7.0,,,,,,,,,,,30.0,Evanilson,,Braga,Porto,
,,24.0,297,384430.0,23.415000000000003,10.948000000000002,,,Carry,,,,,7.0,20.790000000000003,7.412000000000001,,,,,,,,,30.0,Evanilson,False,Braga,Porto,-0.0009752800000000002
2522662759.0,234.0,24.0,297,384430.0,20.790000000000003,7.412000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 118, 120, 29, 36, 38, 215, 218]",True,10.0,26.25,3.4000000000000004,,,,,,,,,30.0,Evanilson,False,Braga,Porto,
2522662765.0,247.0,24.0,288,117980.0,79.17000000000002,64.19200000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Head', 'Zone']","[91, 101, 56]",True,10.0,,,,,,,,,,,,,,Braga,Porto,
2522662841.0,236.0,24.0,297,422950.0,30.66,0.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'ThrowIn', 'Length']","[91, 212, 35, 37, 215]",True,19.0,23.1,5.644000000000001,,,,,,,,,17.0,Rodrigo Conceição,False,Braga,Porto,-0.0013280500000000008
2522662847.0,237.0,24.0,297,322771.0,23.835,4.828,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Zone', 'Longball', 'PassEndY', 'Length', 'Chipped', 'Angle']","[91, 120, 124, 128, 36, 37, 216, 218]",True,22.0,59.64,10.744000000000002,,,,,,,,,2.0,Fábio Cardoso,True,Braga,Porto,
2522662867.0,249.0,24.0,288,422882.0,34.125,55.828,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'HeadPass', 'Zone']","[91, 117, 30, 139, 36, 38, 216, 218]",True,25.0,43.47,46.308,,,,,,,,,,,False,Braga,Porto,0.002096840000000001
2522662873.0,250.0,24.0,288,381792.0,43.365,44.88,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,26.0,,,,,,,,,,,,,,Braga,Porto,
2522662891.0,251.0,24.0,288,381792.0,43.365,43.86000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,27.0,54.495,26.248,,,,,,,,,,,False,Braga,Porto,0.004203539999999999
2522662923.0,252.0,24.0,288,283362.0,52.5,26.316000000000003,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Foul', 'Offensive', 'OppositeRelatedEvent']","[91, 63]",True,29.0,,,,,,,,,,,,,,Braga,Porto,
2522662925.0,239.0,24.0,297,132273.0,52.5,41.684000000000005,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Foul', 'Defensive']",[64],False,29.0,,,,,,,,,,,22.0,Wendell,,Braga,Porto,
2522663087.0,253.0,24.0,288,381792.0,54.495,27.064,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'StandingSave', 'PassEndY', 'FreekickTaken', 'PassEndX']","[91, 117, 30, 132, 35, 38, 216, 218]",True,47.0,41.055,17.0,,,,,,,,,,,False,Braga,Porto,-0.004203539999999999
2522663093.0,254.0,24.0,288,363935.0,41.055,17.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,50.0,16.695,34.0,,,,,,,,,,,False,Braga,Porto,-0.0013199700000000002
2522663105.0,255.0,24.0,288,296521.0,16.695,34.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,53.0,32.34,49.43600000000001,,,,,,,,,,,False,Braga,Porto,0.00027740000000000056
2522663121.0,256.0,24.0,288,422882.0,32.34,49.43600000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,56.0,15.75,32.300000000000004,,,,,,,,,,,False,Braga,Porto,-0.00027740000000000056
2522663159.0,257.0,25.0,288,296521.0,21.945,33.184,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Chipped', 'PassEndY', 'PassEndX', 'Longball', 'StandingSave', 'Zone']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,0.0,66.465,61.404,,,,,,,,,,,True,Braga,Porto,0.007285109999999997
2522663161.0,258.0,25.0,288,140118.0,67.41000000000001,62.424,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[197, 199]",False,3.0,,,,,,,,,,,,,,Braga,Porto,
2522663165.0,240.0,25.0,297,422950.0,37.589999999999996,5.576,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[198, 200]",False,3.0,,,,,,,,,,,17.0,Rodrigo Conceição,,Braga,Porto,
2522663171.0,259.0,25.0,288,140118.0,66.465,61.404,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 120, 29, 139, 36, 38, 217, 218]",True,4.0,70.56,48.824,,,,,,,,,,,False,Braga,Porto,
2522663179.0,241.0,25.0,297,322771.0,26.355000000000004,10.948000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,5.0,,,,,,,,,,,2.0,Fábio Cardoso,,Braga,Porto,
,,25.0,297,322771.0,26.355000000000004,10.948000000000002,,,Carry,,,,,5.0,28.35,10.948000000000002,,,,,,,,,2.0,Fábio Cardoso,False,Braga,Porto,0.0
2522663215.0,242.0,25.0,297,322771.0,28.35,10.948000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,6.0,5.985,28.288000000000004,,,,,,,,,2.0,Fábio Cardoso,False,Braga,Porto,-0.001184339999999999
,,25.0,297,373842.0,5.985,28.288000000000004,,,Carry,,,,,6.0,6.615,25.976000000000003,,,,,,,,,99.0,Diogo Costa,False,Braga,Porto,0.0
2522663229.0,243.0,25.0,297,373842.0,6.615,25.976000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'Zone', 'Angle', 'PassEndY', 'Chipped', 'Length', 'StandingSave']","[91, 118, 120, 124, 128, 36, 38, 216, 218]",True,10.0,43.995,0.0,,,,,,,,,99.0,Diogo Costa,False,Braga,Porto,
2522663319.0,261.0,25.0,288,140118.0,66.15,68.0,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'ThrowIn', 'PassEndY']","[91, 212, 36, 38, 217]",True,26.0,79.275,64.05600000000001,,,,,,,,,,,True,Braga,Porto,0.010112520000000003
2522663331.0,262.0,25.0,288,117980.0,91.56,65.41600000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OverRun', 'Zone', 'StandingSave', 'Offensive']","[91, 204]",True,30.0,,,,,,,,,,,,,,Braga,Porto,
2522663359.0,246.0,25.0,297,422950.0,9.975,9.724000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,32.0,,,,,,,,,,,17.0,Rodrigo Conceição,,Braga,Porto,
2522663367.0,247.0,25.0,297,422950.0,9.975,9.724000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,32.0,8.715000000000002,31.756000000000004,,,,,,,,,17.0,Rodrigo Conceição,False,Braga,Porto,0.0006246700000000008
2522663411.0,248.0,25.0,297,28521.0,8.715000000000002,32.368,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Chipped', 'Zone']","[91, 120, 124, 128, 36, 37, 216, 218]",True,35.0,69.92999999999999,64.26,,,,,,,,,5.0,Iván Marcano,True,Braga,Porto,
2522663429.0,263.0,25.0,288,363935.0,34.125,8.364,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,42.0,,,,,,,,,,,,,,Braga,Porto,
2522663485.0,264.0,25.0,288,363935.0,38.43,9.792000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'StandingSave', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,47.0,47.775,1.7000000000000002,,,,,,,,,,,False,Braga,Porto,0.00033624999999999974
2522663545.0,265.0,25.0,288,384566.0,47.775,1.7000000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Longball', 'Chipped', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,49.0,84.525,8.908000000000001,,,,,,,,,,,True,Braga,Porto,0.01704928
2522663567.0,266.0,25.0,288,283362.0,89.25,10.132000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'Angle', 'Zone', 'StandingSave', 'LeftFoot', 'Length', 'PassEndX', 'Cross', 'PassEndY', 'OppositeRelatedEvent']","[91, 138, 126, 36, 37, 217, 218]",True,54.0,89.775,12.172,,,,,,,,,,,False,Braga,Porto,
2522663587.0,249.0,25.0,297,114301.0,14.07,54.808,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'BlockedCross']","[91, 59]",True,54.0,,,,,,,,,,,8.0,Matheus Uribe,,Braga,Porto,
2522663597.0,250.0,25.0,297,114301.0,14.490000000000002,54.53600000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,56.0,,,,,,,,,,,8.0,Matheus Uribe,,Braga,Porto,
2522663595.0,267.0,25.0,288,283362.0,90.51,13.464000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissRight']",[122],False,56.0,,,,,,,,,,,,,,Braga,Porto,
2522663823.0,268.0,26.0,288,283362.0,104.47500000000001,0.34,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'CornerTaken', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 37, 217, 218]",True,23.0,99.64500000000001,1.292,,,,,,,,,,,False,Braga,Porto,0.0
2522663851.0,269.0,26.0,288,322689.0,99.64500000000001,1.292,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'RightFoot', 'IntentionalAssist', 'Longball', 'PassEndX', 'Angle', 'PassEndY', 'Cross', 'ShotAssist', 'Zone', 'Chipped', 'KeyPass']","[91, 119, 123, 137, 124, 125, 39, 41, 35, 37, 217, 218]",True,24.0,94.39500000000001,40.392,,,,,,,,,,,True,Braga,Porto,0.21952771999999998
2522663879.0,270.0,26.0,288,381792.0,95.23500000000001,41.61600000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,26.0,,,,,,,,,,,,,,Braga,Porto,
2522663847.0,252.0,26.0,297,322771.0,9.765,26.384,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,26.0,,,,,,,,,,,2.0,Fábio Cardoso,,Braga,Porto,
2522663883.0,271.0,26.0,288,381792.0,94.5,40.324,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['FromCorner', 'LowLeft', 'GoalMouthZ', 'IntentionalAssist', 'Head', 'Blocked', 'BlockedX', 'BoxCentre', 'Zone', 'Assisted', 'OppositeRelatedEvent', 'GoalMouthY', 'RelatedEventId', 'BlockedY']","[91, 10, 1, 5, 11, 14]",True,26.0,,,269.0,322689.0,19.0,53.5,True,91.1,58.7,,,,,Braga,Porto,
2522664029.0,254.0,26.0,297,322771.0,5.3549999999999995,24.48,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'Head', 'OppositeRelatedEvent', 'OutfielderBlock']","[91, 58]",True,26.0,,,,,,,,,,,2.0,Fábio Cardoso,,Braga,Porto,
2522664097.0,273.0,26.0,288,381792.0,94.39500000000001,42.568000000000005,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'Zone']",[91],True,26.0,,,,,,,,,,,,,,Braga,Porto,
2522664157.0,255.0,27.0,297,373842.0,4.305,34.816,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'Length', 'GoalKick', 'MissHigh', 'PassEndY', 'PassEndX', 'Longball']","[91, 120, 128, 36, 37, 216, 218]",True,1.0,58.800000000000004,64.05600000000001,,,,,,,,,99.0,Diogo Costa,True,Braga,Porto,
2522664139.0,274.0,27.0,288,381792.0,45.36000000000001,4.216,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,5.0,,,,,,,,,,,,,,Braga,Porto,
2522664163.0,256.0,27.0,297,244779.0,59.64,63.784000000000006,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[198, 199]",False,5.0,,,,,,,,,,,16.0,Marko Grujic,,Braga,Porto,
2522664147.0,275.0,27.0,288,381792.0,44.52,4.556,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Length', 'HeadPass', 'Angle', 'Zone']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,5.0,46.935,4.216,,,,,,,,,,,False,Braga,Porto,
2522664167.0,257.0,27.0,297,244779.0,60.165,63.17200000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'Head']",[91],True,5.0,,,,,,,,,,,16.0,Marko Grujic,,Braga,Porto,
2522664213.0,277.0,27.0,288,384566.0,49.14,0.0,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'ThrowIn', 'Zone', 'PassEndX', 'Longball']","[91, 212, 35, 37, 215]",True,18.0,21.105000000000004,14.688000000000002,,,,,,,,,,,False,Braga,Porto,-0.0030596200000000007
2522664217.0,278.0,27.0,288,363935.0,21.105000000000004,14.688000000000002,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,21.0,12.075000000000001,31.688000000000002,,,,,,,,,,,False,Braga,Porto,0.0014034000000000008
2522664269.0,279.0,27.0,288,296521.0,11.76,33.932,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,24.0,12.915000000000001,50.864000000000004,,,,,,,,,,,False,Braga,Porto,-0.002041330000000001
2522664273.0,280.0,27.0,288,422882.0,25.095,56.03200000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'StandingSave', 'Length', 'PassEndY', 'Angle']","[91, 118, 120, 29, 36, 38, 216, 218]",True,30.0,41.055,55.760000000000005,,,,,,,,,,,False,Braga,Porto,
2522664289.0,259.0,27.0,297,120608.0,66.045,10.132000000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,30.0,,,,,,,,,,,25.0,Otávio,,Braga,Porto,
2522664301.0,281.0,27.0,288,117980.0,42.945,60.11200000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,31.0,40.845,65.62,,,,,,,,,,,False,Braga,Porto,0.0
2522664323.0,282.0,27.0,288,322689.0,41.685,64.87200000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'PlayerCaughtOffside']","[91, 216]",True,33.0,57.435,49.028,,,,,,,,,,,,Braga,Porto,
2522664335.0,261.0,27.0,297,422950.0,47.565,5.644000000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,33.0,,,,,,,,,,,17.0,Rodrigo Conceição,,Braga,Porto,
2522664509.0,262.0,27.0,297,322771.0,27.3,16.048000000000002,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'FreekickTaken', 'IndirectFreekickTaken', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 132, 35, 37, 215, 218]",True,51.0,8.715000000000002,33.728,,,,,,,,,2.0,Fábio Cardoso,False,Braga,Porto,-0.001184339999999999
,,27.0,297,373842.0,8.715000000000002,33.728,,,Carry,,,,,51.0,8.4,23.868000000000002,,,,,,,,,99.0,Diogo Costa,False,Braga,Porto,-0.0019473200000000006
