id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,isGoal,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2465231177.0,62.0,7.0,46.0,288,45.675000000000004,12.24,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 60]",True,381792.0,,,,,,,,,,,,,,,,Porto,Braga,
2465231267.0,98.0,7.0,54.0,297,63.839999999999996,68.0,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'ThrowIn', 'Angle', 'Length', 'PassEndX']","[91, 212, 35, 38, 216]",True,132273.0,61.74,64.26,,,,,,,,,,,22.0,Wendell,False,Porto,Braga,0.0
,,7.0,54.0,297,61.74,64.26,,,Carry,,,,,114301.0,66.78,62.83200000000001,,,,,,,,,,,8.0,Mateus Uribe,False,Porto,Braga,0.0
2465231271.0,99.0,7.0,56.0,297,66.78,62.83200000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 53]",True,114301.0,,,,,,,,,,,,,8.0,Mateus Uribe,,Porto,Braga,
2465231277.0,64.0,7.0,57.0,288,38.22,5.168,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 143]",True,283362.0,,,,,,,,,,,,,,,,Porto,Braga,
2465231285.0,65.0,7.0,58.0,288,31.185000000000002,5.848,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'PassEndX', 'Length', 'Offensive', 'PassEndY', 'OppositeRelatedEvent', 'Zone', 'Longball']","[91, 118, 120, 128, 36, 38, 216, 218]",True,395940.0,35.07,5.644000000000001,,,,,,,,,,,,,False,Porto,Braga,
2465231275.0,100.0,7.0,58.0,297,69.825,64.804,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'OppositeRelatedEvent', 'StandingSave', 'Defensive']","[91, 60]",True,114301.0,,,,,,,,,,,,,8.0,Mateus Uribe,,Porto,Braga,
2465231491.0,67.0,8.0,18.0,288,30.345,0.0,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Angle', 'PassEndY', 'Length', 'Zone', 'Longball', 'PassEndX']","[91, 212, 35, 37, 215]",True,395940.0,4.2,7.82,,,,,,,,,,,,,False,Porto,Braga,-0.0033935600000000003
2465231505.0,68.0,8.0,21.0,288,4.2,7.82,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,363935.0,1.785,20.740000000000002,,,,,,,,,,,,,False,Porto,Braga,0.00249687
2465231537.0,69.0,8.0,23.0,288,1.785,20.740000000000002,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'StandingSave', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 118, 120, 128, 36, 38, 215, 218]",True,296521.0,32.97,5.78,,,,,,,,,,,,,False,Porto,Braga,
2465231575.0,102.0,8.0,27.0,297,74.13,60.31600000000001,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,114301.0,81.69,61.336000000000006,,,,,,,,,,,8.0,Mateus Uribe,False,Porto,Braga,0.00634183
2465231579.0,103.0,8.0,29.0,297,81.69,61.336000000000006,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,338791.0,,,,,,,,,,,,,11.0,Pepê Aquino,,Porto,Braga,
2465231599.0,71.0,8.0,32.0,288,17.325,2.4480000000000004,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'OppositeRelatedEvent', 'PassEndX', 'Length', 'Zone', 'Longball', 'StandingSave', 'PassEndY', 'Offensive']","[91, 118, 120, 128, 36, 37, 215, 218]",True,363935.0,21.21,4.0120000000000005,,,,,,,,,,,,,False,Porto,Braga,
2465231587.0,104.0,8.0,32.0,297,80.955,64.464,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 60]",True,338791.0,,,,,,,,,,,,,11.0,Pepê Aquino,,Porto,Braga,
2465231593.0,70.0,8.0,33.0,288,17.325,2.4480000000000004,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,363935.0,,,,,,,,,,,,,,,,Porto,Braga,
2465231625.0,72.0,8.0,33.0,288,21.735,7.140000000000001,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 118, 120, 128, 36, 37, 216, 218]",True,363935.0,44.52,16.048000000000002,,,,,,,,,,,,,False,Porto,Braga,
2465231619.0,105.0,8.0,35.0,297,61.74,53.17600000000001,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,10105.0,,,,,,,,,,,,,3.0,Pepe,,Porto,Braga,
2465231633.0,73.0,8.0,35.0,288,43.260000000000005,14.824000000000002,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[198, 200]",False,407949.0,,,,,,,,,,,,,,,,Porto,Braga,
2465231645.0,106.0,8.0,35.0,297,63.0,54.400000000000006,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'HeadPass', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 120, 29, 139, 36, 38, 217, 218]",True,10105.0,73.185,54.128,,,,,,,,,,,3.0,Pepe,False,Porto,Braga,
2465231673.0,74.0,8.0,36.0,288,36.855000000000004,18.836000000000002,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 117, 30, 139, 35, 37, 216, 218]",True,381792.0,36.54,38.48800000000001,,,,,,,,,,,,,False,Porto,Braga,-6.527999999999916e-05
2465231721.0,75.0,8.0,40.0,288,37.065,42.364000000000004,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,127130.0,55.230000000000004,65.28,,,,,,,,,,,,,False,Porto,Braga,0.0021094999999999985
2465231735.0,76.0,8.0,45.0,288,56.7,65.28,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,140118.0,46.2,59.29600000000001,,,,,,,,,,,,,False,Porto,Braga,-0.002252519999999999
2465231757.0,77.0,8.0,47.0,288,47.88,59.228,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,322689.0,59.745000000000005,64.736,,,,,,,,,,,,,False,Porto,Braga,0.0008905599999999986
2465231761.0,78.0,8.0,50.0,288,61.425000000000004,64.736,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,140118.0,,,,,,,,,,,,,,,,Porto,Braga,
2465232313.0,108.0,9.0,49.0,297,38.64,0.0,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'ThrowIn', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 212, 36, 37, 216]",True,422950.0,41.475,3.2640000000000002,,,,,,,,,,,17.0,Rodrigo Conceição,False,Porto,Braga,0.0
2465232355.0,109.0,9.0,52.0,297,41.160000000000004,4.148,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,114301.0,,,,,,,,,,,,,8.0,Mateus Uribe,,Porto,Braga,
2465232371.0,80.0,9.0,55.0,288,13.334999999999999,40.120000000000005,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,296521.0,,,,,,,,,,,,,,,,Porto,Braga,
2465232401.0,81.0,9.0,56.0,288,14.07,37.80800000000001,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'KeeperThrow', 'PassEndY', 'StandingSave']","[91, 36, 38, 215, 218]",True,296521.0,22.995,22.1,,,,,,,,,,,,,False,Porto,Braga,-0.0008141799999999994
2465232429.0,82.0,9.0,59.0,288,25.830000000000002,18.632,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Longball', 'PlayerCaughtOffside', 'PassEndX']","[91, 216]",True,363935.0,66.36,16.66,,,,,,,,,,,,,,Porto,Braga,
2465232423.0,110.0,9.0,59.0,297,40.11000000000001,46.988,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,374812.0,,,,,,,,,,,,,4.0,David Carmo,,Porto,Braga,
2465243429.0,11082.0,9.0,,288,66.36,16.66,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,300483.0,,,,,,,,,,,,,,,,Porto,Braga,
2465232515.0,111.0,10.0,10.0,297,29.715000000000003,46.104,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'IndirectFreekickTaken', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'FreekickTaken']","[91, 117, 30, 132, 36, 38, 216, 218]",True,374812.0,42.0,45.56,,,,,,,,,,,4.0,David Carmo,False,Porto,Braga,0.0015871199999999992
,,10.0,10.0,297,42.0,45.56,,,Carry,,,,,114301.0,40.53,46.71600000000001,,,,,,,,,,,8.0,Mateus Uribe,False,Porto,Braga,0.0
2465244909.0,426.0,10.0,12.0,297,40.53,46.71600000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,114301.0,34.230000000000004,56.644000000000005,,,,,,,,,,,8.0,Mateus Uribe,False,Porto,Braga,-0.002096839999999999
,,10.0,12.0,297,34.230000000000004,56.644000000000005,,,Carry,,,,,132273.0,36.75,51.272000000000006,,,,,,,,,,,22.0,Wendell,False,Porto,Braga,0.0015522899999999996
2465232547.0,112.0,10.0,13.0,297,36.75,51.272000000000006,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,132273.0,30.765,42.024,,,,,,,,,,,22.0,Wendell,False,Porto,Braga,-0.00082343
,,10.0,13.0,297,30.765,42.024,,,Carry,,,,,374812.0,25.305000000000003,41.208000000000006,,,,,,,,,,,4.0,David Carmo,False,Porto,Braga,-0.0011582700000000012
2465232565.0,113.0,10.0,15.0,297,25.305000000000003,41.208000000000006,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,374812.0,9.765,28.492,,,,,,,,,,,4.0,David Carmo,False,Porto,Braga,-0.0007549299999999991
,,10.0,15.0,297,9.765,28.492,,,Carry,,,,,373842.0,14.07,32.572,,,,,,,,,,,99.0,Diogo Costa,False,Porto,Braga,0.0
2465232599.0,115.0,10.0,20.0,297,14.07,32.572,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'Chipped', 'Zone', 'StandingSave', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,373842.0,63.21000000000001,57.05200000000001,,,,,,,,,,,99.0,Diogo Costa,True,Porto,Braga,0.00787625
,,10.0,20.0,297,63.21000000000001,57.05200000000001,,,Carry,,,,,358801.0,65.625,56.03200000000001,,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Braga,0.0
2465232603.0,116.0,10.0,24.0,297,65.625,56.03200000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,358801.0,,,,,,,,,,,,,9.0,Mehdi Taremi,,Porto,Braga,
2465232593.0,83.0,10.0,24.0,288,39.375,11.968000000000002,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,395940.0,,,,,,,,,,,,,,,,Porto,Braga,
2465232605.0,117.0,10.0,24.0,297,63.21000000000001,57.05200000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'HeadPass']","[91, 120, 29, 139, 36, 38, 217, 218]",True,358801.0,74.44500000000001,44.132000000000005,,,,,,,,,,,9.0,Mehdi Taremi,True,Porto,Braga,
2465232617.0,84.0,10.0,27.0,288,29.715000000000003,25.092000000000002,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,422882.0,,,,,,,,,,,,,,,,Porto,Braga,
2465232651.0,85.0,10.0,27.0,288,29.715000000000003,25.092000000000002,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,422882.0,34.44,7.140000000000001,,,,,,,,,,,,,False,Porto,Braga,-0.0013280300000000009
2465232691.0,86.0,10.0,32.0,288,37.275,7.140000000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'Longball', 'PassEndX', 'StandingSave', 'Chipped']","[91, 117, 124, 127, 36, 37, 216, 218]",True,395940.0,40.425000000000004,57.188,,,,,,,,,,,,,False,Porto,Braga,0.0008845199999999998
2465232699.0,87.0,10.0,36.0,288,40.425000000000004,57.188,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,127130.0,36.015,56.916000000000004,,,,,,,,,,,,,False,Porto,Braga,0.0
2465232727.0,88.0,10.0,38.0,288,36.015,56.916000000000004,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,322689.0,42.42,64.94,,,,,,,,,,,,,False,Porto,Braga,-0.0008845199999999998
2465232747.0,89.0,10.0,40.0,288,42.42,64.94,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,140118.0,60.375,51.68000000000001,,,,,,,,,,,,,True,Porto,Braga,0.004855460000000001
2465232757.0,90.0,10.0,41.0,288,60.375,51.68000000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Length', 'Angle']","[91, 120, 29, 36, 37, 216, 218]",True,407949.0,68.04,63.988,,,,,,,,,,,,,False,Porto,Braga,
2465232771.0,118.0,10.0,43.0,297,33.81,2.788,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,354146.0,,,,,,,,,,,,,28.0,Bruno Costa,,Porto,Braga,
2465232823.0,119.0,10.0,43.0,297,33.075,2.5160000000000005,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Longball', 'Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 127, 35, 37, 215, 218]",True,354146.0,10.815000000000001,26.588000000000005,,,,,,,,,,,28.0,Bruno Costa,False,Porto,Braga,0.0010506300000000003
,,10.0,43.0,297,10.815000000000001,26.588000000000005,,,Carry,,,,,373842.0,10.920000000000002,28.424,,,,,,,,,,,99.0,Diogo Costa,False,Porto,Braga,0.0
2465232893.0,120.0,10.0,49.0,297,10.920000000000002,28.424,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,373842.0,14.700000000000001,45.56,,,,,,,,,,,99.0,Diogo Costa,False,Porto,Braga,-0.0010497700000000002
,,10.0,49.0,297,14.700000000000001,45.56,,,Carry,,,,,374812.0,12.285,47.39600000000001,,,,,,,,,,,4.0,David Carmo,False,Porto,Braga,0.0
2465232921.0,121.0,10.0,53.0,297,12.285,47.39600000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,374812.0,3.7800000000000002,33.79600000000001,,,,,,,,,,,4.0,David Carmo,False,Porto,Braga,-0.0003668899999999999
,,10.0,53.0,297,3.7800000000000002,33.79600000000001,,,Carry,,,,,373842.0,4.41,32.368,,,,,,,,,,,99.0,Diogo Costa,False,Porto,Braga,0.0
2465233013.0,122.0,10.0,56.0,297,4.41,32.368,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'PassEndY', 'Longball', 'Chipped', 'Length', 'Angle', 'Zone']","[91, 118, 120, 124, 128, 36, 38, 216, 218]",True,373842.0,46.095,12.444,,,,,,,,,,,99.0,Diogo Costa,True,Porto,Braga,
2465232991.0,91.0,10.0,59.0,288,56.595,55.89600000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'OppositeRelatedEvent', 'Foul', 'Offensive']","[91, 63]",True,140118.0,,,,,,,,,,,,,,,,Porto,Braga,
2465233015.0,123.0,10.0,59.0,297,48.405,12.104000000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Foul', 'Defensive', 'Zone']",[64],False,384430.0,,,,,,,,,,,,,30.0,Evanilson,,Porto,Braga,
2465233027.0,92.0,11.0,2.0,288,43.365,54.67200000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'FreekickTaken', 'PassEndY', 'Length']","[91, 117, 30, 132, 36, 38, 216, 218]",True,422882.0,48.405,46.580000000000005,,,,,,,,,,,,,False,Porto,Braga,0.0021440899999999995
2465233039.0,93.0,11.0,4.0,288,48.72,44.744,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,322689.0,48.089999999999996,18.088,,,,,,,,,,,,,False,Porto,Braga,0.0
2465233051.0,94.0,11.0,8.0,288,53.445,14.076,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,363935.0,62.475,5.78,,,,,,,,,,,,,False,Porto,Braga,0.0013324699999999988
2465233079.0,95.0,11.0,9.0,288,62.475,5.78,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,283362.0,55.545,4.488,,,,,,,,,,,,,False,Porto,Braga,-0.002714640000000001
2465233101.0,96.0,11.0,13.0,288,51.765,4.0120000000000005,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Chipped', 'Length', 'Longball', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 124, 127, 35, 37, 215, 218]",True,395940.0,18.69,27.472,,,,,,,,,,,,,False,Porto,Braga,-0.002317950000000001
2465233139.0,97.0,11.0,17.0,288,20.37,25.772000000000002,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Zone', 'Longball']","[91, 120, 128, 36, 38, 216, 218]",True,296521.0,60.795,21.624000000000002,,,,,,,,,,,,,True,Porto,Braga,
2465233149.0,124.0,11.0,19.0,297,47.04,44.064,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,374812.0,,,,,,,,,,,,,4.0,David Carmo,,Porto,Braga,
2465233159.0,125.0,11.0,20.0,297,47.25,43.656000000000006,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,374812.0,65.73,28.832,,,,,,,,,,,4.0,David Carmo,True,Porto,Braga,0.005679420000000001
,,11.0,20.0,297,65.73,28.832,,,Carry,,,,,354146.0,68.46000000000001,27.200000000000003,,,,,,,,,,,28.0,Bruno Costa,False,Porto,Braga,0.0
2465233173.0,126.0,11.0,22.0,297,68.46000000000001,27.200000000000003,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length', 'Throughball', 'StandingSave']","[91, 120, 29, 130, 36, 37, 217, 218]",True,354146.0,90.09,31.144000000000002,,,,,,,,,,,28.0,Bruno Costa,True,Porto,Braga,
2465233177.0,98.0,11.0,24.0,288,15.855,38.89600000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Smother,Successful,[],"[91, 114]",True,296521.0,,,,,,,,,,,,,,,,Porto,Braga,
2465233183.0,99.0,11.0,24.0,288,15.855,38.89600000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,296521.0,,,,,,,,,,,,,,,,Porto,Braga,
2465233223.0,100.0,11.0,27.0,288,16.065,38.89600000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'KeeperThrow', 'StandingSave', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 36, 37, 215, 218]",True,296521.0,33.6,55.21600000000001,,,,,,,,,,,,,False,Porto,Braga,-0.0002323199999999994
2465233231.0,101.0,11.0,32.0,288,39.69,56.916000000000004,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,322689.0,49.980000000000004,65.48400000000001,,,,,,,,,,,,,False,Porto,Braga,0.00033624999999999974
2465233249.0,102.0,11.0,34.0,288,49.980000000000004,65.48400000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,140118.0,46.62,62.764,,,,,,,,,,,,,False,Porto,Braga,0.0
2465233267.0,103.0,11.0,35.0,288,46.935,62.764,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,322689.0,59.115,65.552,,,,,,,,,,,,,False,Porto,Braga,0.002252519999999999
2465233295.0,104.0,11.0,39.0,288,61.005,64.736,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,140118.0,55.86000000000001,53.040000000000006,,,,,,,,,,,,,False,Porto,Braga,0.001382170000000002
2465233345.0,105.0,11.0,41.0,288,55.33500000000001,50.660000000000004,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Longball', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 127, 35, 38, 216, 218]",True,322689.0,49.665,17.612000000000002,,,,,,,,,,,,,False,Porto,Braga,-0.0025646799999999997
2465233359.0,106.0,11.0,46.0,288,56.7,11.9,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,363935.0,60.58500000000001,5.984000000000001,,,,,,,,,,,,,False,Porto,Braga,-0.001382170000000002
2465233373.0,108.0,11.0,49.0,288,72.24,4.828,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,283362.0,,,,,,,,,,,,,,,,Porto,Braga,
2465233397.0,127.0,11.0,49.0,297,32.76,63.17200000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 143]",True,132273.0,,,,,,,,,,,,,22.0,Wendell,,Porto,Braga,
2465233367.0,107.0,11.0,49.0,288,61.214999999999996,5.984000000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,395940.0,66.885,5.236000000000001,,,,,,,,,,,,,False,Porto,Braga,0.0
2465233405.0,128.0,11.0,50.0,297,34.65,64.804,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,338791.0,,,,,,,,,,,,,11.0,Pepê Aquino,,Porto,Braga,
2465233421.0,129.0,11.0,50.0,297,34.65,64.804,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,338791.0,29.400000000000002,59.704,,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Braga,0.0
2465233429.0,130.0,11.0,51.0,297,29.400000000000002,59.704,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,132273.0,35.28,53.584,,,,,,,,,,,22.0,Wendell,False,Porto,Braga,0.0008183100000000009
