id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2555172039.0,474.0,46.0,39.0,297,9.450000000000001,0.0,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'ThrowIn', 'PassEndY']","[91, 212, 35, 37, 215]",True,358801.0,8.61,6.324000000000001,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Vitoria de Guimaraes,-0.0014131300000000003
,,46.0,39.0,297,8.61,6.324000000000001,,,Carry,,,,,10105.0,14.28,6.596,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.0014131300000000003
2555172059.0,475.0,46.0,43.0,297,14.28,6.596,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,10105.0,28.980000000000004,2.788,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.00198043
,,46.0,43.0,297,28.980000000000004,2.788,,,Carry,,,,,358801.0,33.495,3.468,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Vitoria de Guimaraes,0.0
2555174027.0,286.0,46.0,45.0,107,74.235,63.784000000000006,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']",[55],False,437999.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555172069.0,476.0,46.0,45.0,297,30.765,4.216,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 54]",True,358801.0,,,,,,,,,,,,9.0,Mehdi Taremi,,Porto,Vitoria de Guimaraes,
2555188269.0,304.0,46.0,45.0,107,53.865,26.996000000000002,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'FreekickTaken', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 132, 35, 38, 216, 218]",True,135638.0,48.195,14.416,,,,,,,,,,,,False,Porto,Vitoria de Guimaraes,-0.003049879999999998
2555172091.0,477.0,46.0,46.0,297,33.495,3.468,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'Zone']","[91, 118, 120, 29, 36, 37, 216, 218]",True,358801.0,42.105000000000004,9.860000000000001,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Vitoria de Guimaraes,
2555172107.0,265.0,46.0,46.0,107,64.26,59.772000000000006,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,408432.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555188303.0,305.0,46.0,47.0,107,48.195,14.416,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,454565.0,70.455,11.084000000000001,,,,,,,,,,,,True,Porto,Vitoria de Guimaraes,
2555188287.0,541.0,46.0,47.0,297,35.910000000000004,58.208,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,132273.0,,,,,,,,,,,,22.0,Wendell,,Porto,Vitoria de Guimaraes,
2555172115.0,266.0,46.0,48.0,107,67.72500000000001,60.52,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,437999.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555172125.0,267.0,46.0,48.0,107,67.72500000000001,60.52,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,437999.0,59.85,51.61200000000001,,,,,,,,,,,,False,Porto,Vitoria de Guimaraes,-0.0013324699999999953
2555188315.0,542.0,46.0,49.0,297,44.205000000000005,55.01200000000001,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,347204.0,,,,,,,,,,,,13.0,Galeno,,Porto,Vitoria de Guimaraes,
2555172135.0,268.0,46.0,49.0,107,59.85,51.61200000000001,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,435125.0,63.0,46.852000000000004,,,,,,,,,,,,False,Porto,Vitoria de Guimaraes,0.0032331900000000004
2555188347.0,543.0,46.0,50.0,297,43.575,55.01200000000001,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,347204.0,39.795,44.404,,,,,,,,,,13.0,Galeno,False,Porto,Vitoria de Guimaraes,0.0005445499999999995
2555172145.0,269.0,46.0,51.0,107,63.0,46.852000000000004,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,135638.0,59.955000000000005,49.57200000000001,,,,,,,,,,,,False,Porto,Vitoria de Guimaraes,-0.002495360000000002
2555172173.0,270.0,46.0,52.0,107,59.955000000000005,49.57200000000001,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,435125.0,50.925000000000004,32.776,,,,,,,,,,,,False,Porto,Vitoria de Guimaraes,-0.0020099799999999998
2555188479.0,544.0,46.0,52.0,297,39.480000000000004,44.268,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Chipped', 'Longball', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,114301.0,78.96000000000001,1.292,,,,,,,,,,8.0,Matheus Uribe,True,Porto,Vitoria de Guimaraes,0.01487138
,,46.0,52.0,297,78.96000000000001,1.292,,,Carry,,,,,338791.0,86.625,3.128,,,,,,,,,,11.0,Pepê Aquino,True,Porto,Vitoria de Guimaraes,0.007287600000000002
2555172179.0,271.0,46.0,54.0,107,56.49,30.26,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 70]",True,454565.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555174451.0,517.0,46.0,54.0,297,48.510000000000005,37.74,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 143]",True,347204.0,,,,,,,,,,,,13.0,Galeno,,Porto,Vitoria de Guimaraes,
2555172215.0,480.0,46.0,55.0,297,59.43000000000001,43.452000000000005,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,114301.0,,,,,,,,,,,,8.0,Matheus Uribe,,Porto,Vitoria de Guimaraes,
2555172191.0,478.0,46.0,55.0,297,50.400000000000006,34.204,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,384430.0,45.57,37.672000000000004,,,,,,,,,,30.0,Evanilson,False,Porto,Vitoria de Guimaraes,0.0
2555172209.0,479.0,46.0,55.0,297,45.57,37.672000000000004,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,114301.0,59.43000000000001,43.452000000000005,,,,,,,,,,8.0,Matheus Uribe,False,Porto,Vitoria de Guimaraes,0.0020099799999999998
,,46.0,55.0,297,45.57,37.672000000000004,,,Carry,,,,,114301.0,59.43000000000001,43.452000000000005,,,,,,,,,,8.0,Matheus Uribe,True,Porto,Vitoria de Guimaraes,0.0020099799999999998
,,46.0,55.0,297,59.43000000000001,43.452000000000005,,,Carry,,,,,114301.0,45.57,37.672000000000004,,,,,,,,,,8.0,Matheus Uribe,False,Porto,Vitoria de Guimaraes,-0.0020099799999999998
2555172251.0,481.0,46.0,57.0,297,59.43000000000001,43.452000000000005,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'ShotAssist', 'Length', 'StandingSave', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,347204.0,81.58500000000001,43.52,,,,,,,,,,13.0,Galeno,True,Porto,Vitoria de Guimaraes,0.011696060000000001
,,46.0,57.0,297,81.58500000000001,43.52,,,Carry,,,,,358801.0,96.075,42.5,,,,,,,,,,9.0,Mehdi Taremi,True,Porto,Vitoria de Guimaraes,0.22890159999999998
2555188573.0,545.0,46.0,59.0,297,86.625,3.128,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,338791.0,84.94500000000001,8.5,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,0.0
,,46.0,59.0,297,84.94500000000001,8.5,,,Carry,,,,,120608.0,87.78,2.788,,,,,,,,,,25.0,Otávio,False,Porto,Vitoria de Guimaraes,0.007287600000000002
2555172253.0,482.0,47.0,2.0,297,96.075,42.5,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Zone', 'GoalMouthY', 'FastBreak', 'OppositeRelatedEvent', 'LowLeft', 'StandingSave', 'LeftFoot', 'BoxCentre', 'GoalMouthZ', 'BlockedY', 'BlockedX', 'RelatedEventId', 'Assisted']","[91, 9, 10, 1, 4, 13]",True,358801.0,,,,11.4,52.3,True,481.0,347204.0,,95.5,57.0,9.0,Mehdi Taremi,,Porto,Vitoria de Guimaraes,
2555172263.0,272.0,47.0,2.0,107,3.045,30.328000000000003,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'ParriedSafe', 'Zone', 'OtherBodyPart', 'KeeperSaveInTheBox']","[91, 109, 113, 112, 79, 81]",True,107158.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555172273.0,273.0,47.0,5.0,107,6.93,29.308000000000003,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,107158.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555172265.0,483.0,47.0,5.0,297,98.07000000000001,38.692,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,358801.0,,,,,,,,,,,,9.0,Mehdi Taremi,,Porto,Vitoria de Guimaraes,
2555188609.0,546.0,47.0,6.0,297,87.78,2.788,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,120608.0,77.07000000000001,9.588000000000001,,,,,,,,,,25.0,Otávio,False,Porto,Vitoria de Guimaraes,-0.010835510000000003
2555188653.0,547.0,47.0,7.0,297,77.07000000000001,9.588000000000001,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone', 'StandingSave']","[91, 119, 117, 30, 35, 216, 218]",True,114301.0,65.52,9.588000000000001,,,,,,,,,,8.0,Matheus Uribe,False,Porto,Vitoria de Guimaraes,-0.005311739999999999
,,47.0,7.0,297,65.52,9.588000000000001,,,Carry,,,,,10105.0,64.155,10.608,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.0
2555172361.0,484.0,47.0,11.0,297,104.47500000000001,67.66000000000001,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['CornerTaken', 'Zone', 'StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 38, 217, 218]",True,347204.0,77.80499999999999,58.548,,,,,,,,,,13.0,Galeno,False,Porto,Vitoria de Guimaraes,-0.00839318
2555188729.0,548.0,47.0,11.0,297,64.155,10.608,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,10105.0,72.765,2.584,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.0025178200000000005
,,47.0,11.0,297,72.765,2.584,,,Carry,,,,,120608.0,74.13,3.2640000000000002,,,,,,,,,,25.0,Otávio,False,Porto,Vitoria de Guimaraes,0.0
2555188769.0,549.0,47.0,13.0,297,74.13,3.2640000000000002,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,120608.0,82.425,18.224,,,,,,,,,,25.0,Otávio,True,Porto,Vitoria de Guimaraes,0.007330730000000001
,,47.0,13.0,297,82.425,18.224,,,Carry,,,,,384430.0,80.745,20.536,,,,,,,,,,30.0,Evanilson,False,Porto,Vitoria de Guimaraes,0.0
2555188771.0,550.0,47.0,14.0,297,80.745,20.536,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 70]",True,384430.0,,,,,,,,,,,,30.0,Evanilson,,Porto,Vitoria de Guimaraes,
2555188883.0,306.0,47.0,15.0,107,24.255000000000003,47.464,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[91, 143]",True,351703.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555188891.0,307.0,47.0,16.0,107,27.930000000000003,47.464,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,135638.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555172429.0,485.0,47.0,17.0,297,78.12,57.868,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,132273.0,90.405,49.64,,,,,,,,,,22.0,Wendell,True,Porto,Vitoria de Guimaraes,0.030896170000000004
,,47.0,17.0,297,90.405,49.64,,,Carry,,,,,358801.0,100.905,46.308,,,,,,,,,,9.0,Mehdi Taremi,True,Porto,Vitoria de Guimaraes,0.009514569999999993
2555188905.0,308.0,47.0,18.0,107,27.090000000000003,48.28,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']","[91, 53]",True,135638.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555188849.0,551.0,47.0,18.0,297,77.91000000000001,19.720000000000002,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['Offensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 143]",True,384430.0,,,,,,,,,,,,30.0,Evanilson,,Porto,Vitoria de Guimaraes,
2555188859.0,553.0,47.0,19.0,297,74.34,20.264000000000003,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,120608.0,,,,,,,,,,,,25.0,Otávio,,Porto,Vitoria de Guimaraes,
2555188855.0,552.0,47.0,19.0,297,71.61,18.768,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,120608.0,,,,,,,,,,,,25.0,Otávio,,Porto,Vitoria de Guimaraes,
2555196865.0,385.0,47.0,19.0,107,29.19,54.604,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,437999.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
,,47.0,19.0,297,74.34,20.264000000000003,,,Carry,,,,,120608.0,71.61,18.768,,,,,,,,,,25.0,Otávio,False,Porto,Vitoria de Guimaraes,0.0
2555188871.0,554.0,47.0,21.0,297,74.865,22.644,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'OppositeRelatedEvent', 'StandingSave', 'Offensive']","[91, 120, 29, 36, 37, 217, 218]",True,351744.0,75.075,23.528000000000002,,,,,,,,,,46.0,Stephen Eustáquio,False,Porto,Vitoria de Guimaraes,
2555201841.0,448.0,47.0,21.0,107,26.46,42.5,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 60]",True,435125.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555172437.0,486.0,47.0,22.0,297,100.905,46.308,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'OppositeRelatedEvent']","[91, 120, 29, 35, 38, 217, 218]",True,358801.0,99.12,43.52,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Vitoria de Guimaraes,
2555172453.0,274.0,47.0,22.0,107,4.83,27.268000000000004,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,135638.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555188915.0,309.0,47.0,22.0,107,21.945,42.976000000000006,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,432629.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555188939.0,310.0,47.0,22.0,107,21.945,42.976000000000006,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,432629.0,27.930000000000003,33.524,,,,,,,,,,,,False,Porto,Vitoria de Guimaraes,0.0013107199999999996
2555172447.0,487.0,47.0,23.0,297,101.22000000000001,39.508,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Zone', 'SixYardBlock', 'BlockedY', 'LowLeft', 'GoalMouthZ', 'OppositeRelatedEvent', 'FromCorner', 'Blocked', 'SmallBoxLeft', 'StandingSave', 'BlockedX', 'GoalMouthY', 'RightFoot']","[91, 10, 140, 0, 5, 11, 12]",True,384430.0,,,,19.0,52.8,True,,,,98.1,55.6,30.0,Evanilson,,Porto,Vitoria de Guimaraes,
2555172471.0,275.0,47.0,23.0,107,5.565,28.696000000000005,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'OutfielderBlock', 'OppositeRelatedEvent']","[91, 58]",True,432629.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555228515.0,677.0,47.0,23.0,107,29.505000000000003,32.980000000000004,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,435125.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555172485.0,276.0,47.0,24.0,107,5.565,28.696000000000005,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,432629.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555172563.0,277.0,47.0,24.0,107,6.615,28.288000000000004,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX']","[91, 94, 95, 216]",True,432629.0,60.480000000000004,6.0520000000000005,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555188961.0,556.0,47.0,24.0,297,72.66000000000001,29.444,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,358801.0,63.0,23.46,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Vitoria de Guimaraes,-0.004500169999999998
,,47.0,24.0,297,63.0,23.46,,,Carry,,,,,114301.0,67.41000000000001,30.464,,,,,,,,,,8.0,Matheus Uribe,True,Porto,Vitoria de Guimaraes,0.0006193799999999992
2555188955.0,555.0,47.0,25.0,297,67.41000000000001,30.464,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,114301.0,,,,,,,,,,,,8.0,Matheus Uribe,,Porto,Vitoria de Guimaraes,
2555188973.0,557.0,47.0,25.0,297,67.41000000000001,30.464,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,114301.0,69.72000000000001,49.64,,,,,,,,,,8.0,Matheus Uribe,False,Porto,Vitoria de Guimaraes,0.004151700000000001
2555188983.0,558.0,47.0,27.0,297,69.72000000000001,49.64,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone']","[91, 120, 29, 36, 38, 217, 218]",True,132273.0,81.69,46.852000000000004,,,,,,,,,,22.0,Wendell,True,Porto,Vitoria de Guimaraes,
2555189009.0,311.0,47.0,28.0,107,22.155,16.796,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,431674.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555189049.0,312.0,47.0,29.0,107,22.155,16.796,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,431674.0,4.515,26.792,,,,,,,,,,,,False,Porto,Vitoria de Guimaraes,-1.3259999999999314e-05
2555172539.0,488.0,47.0,31.0,297,42.839999999999996,56.71200000000001,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,373842.0,,,,,,,,,,,,99.0,Diogo Costa,,Porto,Vitoria de Guimaraes,
2555189089.0,313.0,47.0,31.0,107,4.515,26.792,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length', 'Longball']","[91, 120, 128, 36, 38, 216, 218]",True,107158.0,67.935,7.82,,,,,,,,,,,,True,Porto,Vitoria de Guimaraes,
2555172567.0,489.0,47.0,32.0,297,43.260000000000005,55.964,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,373842.0,55.02,44.064,,,,,,,,,,99.0,Diogo Costa,False,Porto,Vitoria de Guimaraes,0.004708769999999999
2555172615.0,490.0,47.0,34.0,297,55.02,44.064,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,114301.0,62.265,48.28,,,,,,,,,,8.0,Matheus Uribe,False,Porto,Vitoria de Guimaraes,0.002495360000000002
2555189111.0,559.0,47.0,36.0,297,37.38,53.516000000000005,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,28521.0,,,,,,,,,,,,5.0,Iván Marcano,,Porto,Vitoria de Guimaraes,
,,47.0,36.0,297,37.38,53.516000000000005,,,Carry,,,,,28521.0,39.9,49.028,,,,,,,,,,5.0,Iván Marcano,False,Porto,Vitoria de Guimaraes,0.0005445499999999995
2555172639.0,491.0,47.0,38.0,297,62.895,47.260000000000005,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'Longball', 'PassEndY', 'Length']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,120608.0,71.61,15.436,,,,,,,,,,25.0,Otávio,False,Porto,Vitoria de Guimaraes,0.004663889999999997
,,47.0,38.0,297,71.61,15.436,,,Carry,,,,,10105.0,72.55499999999999,13.396,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.0
2555189163.0,560.0,47.0,39.0,297,39.9,49.028,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,28521.0,55.755,51.068,,,,,,,,,,5.0,Iván Marcano,False,Porto,Vitoria de Guimaraes,0.0034263900000000014
2555189229.0,561.0,47.0,41.0,297,55.755,51.068,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,114301.0,69.09,49.028,,,,,,,,,,8.0,Matheus Uribe,True,Porto,Vitoria de Guimaraes,0.0032331900000000004
,,47.0,41.0,297,69.09,49.028,,,Carry,,,,,358801.0,75.81,44.540000000000006,,,,,,,,,,9.0,Mehdi Taremi,True,Porto,Vitoria de Guimaraes,0.0047710800000000005
2555172657.0,492.0,47.0,42.0,297,72.55499999999999,13.396,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,10105.0,84.0,5.304,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.0035479100000000013
,,47.0,42.0,297,84.0,5.304,,,Carry,,,,,338791.0,85.67999999999999,4.352,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,0.0
2555172695.0,493.0,47.0,44.0,297,85.67999999999999,4.352,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,338791.0,70.56,6.800000000000001,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,-0.00634183
