id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2552628095.0,141.0,15.0,53.0,121,10.605,42.024,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,356232.0,3.1500000000000004,33.524,,,,,,,,,,,4.0,Patrick William,False,Pacos de Ferreira,Rio Ave,-0.0014166600000000001
,,15.0,53.0,121,3.1500000000000004,33.524,,,Carry,,,,,408938.0,3.465,31.144000000000002,,,,,,,,,,,1.0,Magrão,False,Pacos de Ferreira,Rio Ave,0.0
2552629727.0,185.0,15.0,54.0,121,3.465,31.144000000000002,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,408938.0,7.3500000000000005,16.864,,,,,,,,,,,1.0,Magrão,False,Pacos de Ferreira,Rio Ave,-0.0019098400000000003
,,15.0,54.0,121,7.3500000000000005,16.864,,,Carry,,,,,444575.0,11.76,11.9,,,,,,,,,,,42.0,Renato Pantalon,False,Pacos de Ferreira,Rio Ave,0.0012851699999999995
2552628105.0,142.0,15.0,56.0,121,11.76,11.9,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,444575.0,8.61,30.872,,,,,,,,,,,42.0,Renato Pantalon,False,Pacos de Ferreira,Rio Ave,0.0006246700000000008
2552628115.0,143.0,16.0,2.0,121,8.61,30.872,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,408938.0,14.700000000000001,9.316,,,,,,,,,,,1.0,Magrão,False,Pacos de Ferreira,Rio Ave,-0.0006246700000000008
2552628163.0,144.0,16.0,5.0,121,14.700000000000001,9.316,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,444575.0,2.52,23.936000000000003,,,,,,,,,,,42.0,Renato Pantalon,False,Pacos de Ferreira,Rio Ave,9.401000000000027e-05
,,16.0,5.0,121,2.52,23.936000000000003,,,Carry,,,,,408938.0,8.4,29.036000000000005,,,,,,,,,,,1.0,Magrão,False,Pacos de Ferreira,Rio Ave,0.0005306600000000005
2552628333.0,145.0,16.0,11.0,121,8.4,29.036000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Longball', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndX', 'Chipped']","[91, 117, 124, 127, 36, 37, 216, 218]",True,408938.0,43.47,33.79600000000001,,,,,,,,,,,1.0,Magrão,True,Pacos de Ferreira,Rio Ave,0.0032159000000000007
,,16.0,11.0,121,43.47,33.79600000000001,,,Carry,,,,,342704.0,43.68000000000001,31.688000000000002,,,,,,,,,,,9.0,Leonardo Ruiz,False,Pacos de Ferreira,Rio Ave,0.0
2552628335.0,146.0,16.0,13.0,121,43.68000000000001,31.688000000000002,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Zone', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,342704.0,,,,,,,,,,,,,9.0,Leonardo Ruiz,,Pacos de Ferreira,Rio Ave,
2552628259.0,121.0,16.0,13.0,786,61.32,36.312000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Foul', 'StandingSave', 'Defensive']",[64],False,380682.0,,,,,,,,,,,,,,,,Pacos de Ferreira,Rio Ave,
2552628389.0,147.0,16.0,26.0,121,47.775,37.876000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'FreekickTaken', 'Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 132, 35, 37, 216, 218]",True,121776.0,37.800000000000004,54.400000000000006,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,-0.0026987899999999995
2552628401.0,148.0,16.0,28.0,121,37.800000000000004,54.400000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 120, 29, 36, 37, 216, 218]",True,356232.0,66.78,64.19200000000001,,,,,,,,,,,4.0,Patrick William,True,Pacos de Ferreira,Rio Ave,
2552628405.0,122.0,16.0,30.0,786,44.625,3.4000000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,110341.0,,,,,,,,,,,,,,,,Pacos de Ferreira,Rio Ave,
2552628431.0,123.0,16.0,32.0,786,50.714999999999996,3.3320000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,110341.0,,,,,,,,,,,,,,,,Pacos de Ferreira,Rio Ave,
2552628501.0,124.0,16.0,37.0,786,81.48,7.888,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,110341.0,101.745,5.032000000000001,,,,,,,,,,,,,False,Pacos de Ferreira,Rio Ave,0.010362779999999999
2552628511.0,125.0,16.0,38.0,786,97.86000000000001,5.372000000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Cross', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'RightFoot']","[91, 119, 137, 125, 36, 37, 217, 218]",True,405351.0,98.28,19.040000000000003,,,,,,,,,,,,,True,Pacos de Ferreira,Rio Ave,0.026500049999999997
2552629315.0,136.0,16.0,39.0,786,97.23,24.412,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,427566.0,92.19,13.192,,,,,,,,,,,,,False,Pacos de Ferreira,Rio Ave,-0.023756029999999997
2552628551.0,126.0,16.0,41.0,786,97.02000000000001,19.312,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Cross', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndX', 'RightFoot']","[91, 137, 124, 126, 36, 37, 217, 218]",True,110341.0,102.9,41.344,,,,,,,,,,,,,False,Pacos de Ferreira,Rio Ave,
2552628565.0,150.0,16.0,43.0,121,2.94,25.636000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'OtherBodyPart', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,395954.0,1.785,28.084,,,,,,,,,,,20.0,Costinha,False,Pacos de Ferreira,Rio Ave,0.0
2552628567.0,151.0,16.0,44.0,121,1.785,28.084,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,408938.0,,,,,,,,,,,,,1.0,Magrão,,Pacos de Ferreira,Rio Ave,
2552628721.0,152.0,16.0,56.0,121,8.19,33.592,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['KeeperThrow', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Length']","[91, 36, 37, 215, 218]",True,408938.0,16.8,50.524,,,,,,,,,,,1.0,Magrão,False,Pacos de Ferreira,Rio Ave,0.0003668899999999999
2552628735.0,153.0,17.0,0.0,121,16.8,50.524,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,356232.0,7.9799999999999995,32.708000000000006,,,,,,,,,,,4.0,Patrick William,False,Pacos de Ferreira,Rio Ave,-0.0003668899999999999
2552628775.0,154.0,17.0,3.0,121,7.9799999999999995,32.708000000000006,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Longball', 'PassEndY', 'Length', 'Angle', 'Chipped', 'Zone']","[91, 120, 124, 128, 36, 37, 216, 218]",True,408938.0,53.13,33.11600000000001,,,,,,,,,,,1.0,Magrão,True,Pacos de Ferreira,Rio Ave,
2552628771.0,128.0,17.0,6.0,786,44.730000000000004,33.32,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,380682.0,,,,,,,,,,,,,,,,Pacos de Ferreira,Rio Ave,
2552628787.0,129.0,17.0,6.0,786,44.730000000000004,33.32,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,380682.0,56.385000000000005,35.224000000000004,,,,,,,,,,,,,False,Pacos de Ferreira,Rio Ave,0.0020492999999999987
2552628797.0,130.0,17.0,7.0,786,56.49,35.224000000000004,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Chipped', 'PassEndY', 'Length', 'Angle', 'StandingSave']","[91, 119, 117, 30, 124, 35, 37, 216, 218]",True,408941.0,54.81,51.748,,,,,,,,,,,,,False,Pacos de Ferreira,Rio Ave,-0.0007771499999999973
2552628809.0,131.0,17.0,10.0,786,55.02,51.816,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,23621.0,69.72000000000001,49.912000000000006,,,,,,,,,,,,,True,Pacos de Ferreira,Rio Ave,0.0032331900000000004
2552628827.0,132.0,17.0,11.0,786,69.92999999999999,49.912000000000006,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,70735.0,58.275000000000006,59.160000000000004,,,,,,,,,,,,,False,Pacos de Ferreira,Rio Ave,-0.00800427
2552628837.0,133.0,17.0,12.0,786,58.275000000000006,59.160000000000004,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,23621.0,68.04,61.81200000000001,,,,,,,,,,,,,False,Pacos de Ferreira,Rio Ave,0.0013324699999999953
2552628849.0,134.0,17.0,13.0,786,68.67000000000002,62.83200000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,444941.0,66.99,53.65200000000001,,,,,,,,,,,,,False,Pacos de Ferreira,Rio Ave,0.0012528700000000031
2552628853.0,135.0,17.0,14.0,786,66.99,53.65200000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,70735.0,,,,,,,,,,,,,,,,Pacos de Ferreira,Rio Ave,
2552628859.0,155.0,17.0,15.0,121,41.475,11.356,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,399951.0,,,,,,,,,,,,,15.0,Miguel Baeza,,Pacos de Ferreira,Rio Ave,
2552628875.0,156.0,17.0,15.0,121,41.475,11.356,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,399951.0,41.160000000000004,17.272000000000002,,,,,,,,,,,15.0,Miguel Baeza,False,Pacos de Ferreira,Rio Ave,0.0
2552628895.0,157.0,17.0,16.0,121,41.160000000000004,17.272000000000002,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,121776.0,54.81,18.700000000000003,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,0.00416422
2552628907.0,158.0,17.0,16.0,121,54.81,18.700000000000003,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,342704.0,50.82,14.144000000000002,,,,,,,,,,,9.0,Leonardo Ruiz,False,Pacos de Ferreira,Rio Ave,-0.003010559999999999
,,17.0,16.0,121,50.82,14.144000000000002,,,Carry,,,,,399951.0,44.52,16.252,,,,,,,,,,,15.0,Miguel Baeza,False,Pacos de Ferreira,Rio Ave,-0.0016982100000000003
2552628913.0,159.0,17.0,18.0,121,44.52,16.252,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,399951.0,40.214999999999996,22.44,,,,,,,,,,,15.0,Miguel Baeza,False,Pacos de Ferreira,Rio Ave,-0.0011536600000000008
,,17.0,18.0,121,40.214999999999996,22.44,,,Carry,,,,,121776.0,45.045,17.884,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,0.00159954
2552628933.0,160.0,17.0,19.0,121,45.045,17.884,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,121776.0,48.615,27.472,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,0.0005547
2552628989.0,161.0,17.0,20.0,121,48.615,27.472,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Longball', 'Length', 'Angle', 'StandingSave']","[91, 119, 117, 127, 36, 37, 216, 218]",True,380617.0,61.425000000000004,66.028,,,,,,,,,,,6.0,Guga,False,Pacos de Ferreira,Rio Ave,-0.0001100200000000006
,,17.0,20.0,121,61.425000000000004,66.028,,,Carry,,,,,337885.0,69.19500000000001,57.120000000000005,,,,,,,,,,,93.0,Paulo Vitor,True,Pacos de Ferreira,Rio Ave,0.0012528700000000031
2552628997.0,162.0,17.0,28.0,121,69.19500000000001,57.120000000000005,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,337885.0,65.205,48.55200000000001,,,,,,,,,,,93.0,Paulo Vitor,False,Pacos de Ferreira,Rio Ave,0.0006478500000000019
2552629003.0,163.0,17.0,30.0,121,65.94,48.55200000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,121776.0,72.55499999999999,46.308,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,0.0047710800000000005
2552629017.0,164.0,17.0,31.0,121,72.55499999999999,46.308,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,380617.0,72.24,41.412,,,,,,,,,,,6.0,Guga,False,Pacos de Ferreira,Rio Ave,-0.0002709100000000027
2552629049.0,165.0,17.0,33.0,121,72.24,41.412,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,399951.0,69.405,48.144,,,,,,,,,,,15.0,Miguel Baeza,False,Pacos de Ferreira,Rio Ave,-0.004500169999999998
2552629067.0,166.0,17.0,33.0,121,69.405,48.144,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,121776.0,61.95,27.200000000000003,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,0.0006193799999999992
,,17.0,33.0,121,61.95,27.200000000000003,,,Carry,,,,,125953.0,61.53,24.004,,,,,,,,,,,33.0,Aderllan Santos,False,Pacos de Ferreira,Rio Ave,-0.0031147400000000013
2552629145.0,167.0,17.0,37.0,121,61.53,24.004,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,125953.0,68.25,6.0520000000000005,,,,,,,,,,,33.0,Aderllan Santos,False,Pacos de Ferreira,Rio Ave,-0.001900720000000005
2552629159.0,168.0,17.0,40.0,121,68.67000000000002,6.0520000000000005,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,444575.0,85.05,4.964,,,,,,,,,,,42.0,Renato Pantalon,True,Pacos de Ferreira,Rio Ave,0.010112520000000003
2552629183.0,169.0,17.0,42.0,121,84.84,5.168,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,395954.0,76.54500000000002,17.816000000000003,,,,,,,,,,,20.0,Costinha,False,Pacos de Ferreira,Rio Ave,-0.003440719999999998
,,17.0,42.0,121,76.54500000000002,17.816000000000003,,,Carry,,,,,121776.0,76.54500000000002,20.332,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,0.0
2552629211.0,170.0,17.0,45.0,121,76.54500000000002,20.332,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,121776.0,74.55,29.308000000000003,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,-0.0002709100000000027
2552629221.0,171.0,17.0,47.0,121,74.55,29.308000000000003,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,380617.0,72.135,18.02,,,,,,,,,,,6.0,Guga,False,Pacos de Ferreira,Rio Ave,0.0002709100000000027
,,17.0,47.0,121,72.135,18.02,,,Carry,,,,,121776.0,70.03500000000001,17.408,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,-0.0047710800000000005
2552629229.0,172.0,17.0,49.0,121,70.03500000000001,17.408,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,121776.0,67.83,5.372000000000001,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,-0.0066718000000000055
2552629261.0,173.0,17.0,51.0,121,67.515,5.984000000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,444575.0,61.53,17.204,,,,,,,,,,,42.0,Renato Pantalon,False,Pacos de Ferreira,Rio Ave,-0.0013324699999999953
,,17.0,51.0,121,61.53,17.204,,,Carry,,,,,121776.0,57.855000000000004,16.592,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,-0.0032331900000000004
2552629331.0,174.0,17.0,53.0,121,57.855000000000004,16.592,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'Longball', 'StandingSave']","[91, 117, 127, 35, 37, 215, 218]",True,121776.0,23.52,29.852,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,-0.005952640000000002
2552629365.0,175.0,17.0,58.0,121,23.52,29.852,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,408938.0,26.669999999999998,8.636000000000001,,,,,,,,,,,1.0,Magrão,False,Pacos de Ferreira,Rio Ave,-0.00171695
2552629463.0,176.0,18.0,1.0,121,26.669999999999998,8.636000000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,444575.0,44.1,5.236000000000001,,,,,,,,,,,42.0,Renato Pantalon,False,Pacos de Ferreira,Rio Ave,0.0006677700000000016
2552629473.0,177.0,18.0,5.0,121,44.1,5.236000000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,399951.0,32.97,20.060000000000002,,,,,,,,,,,15.0,Miguel Baeza,False,Pacos de Ferreira,Rio Ave,-0.0013788199999999994
2552629487.0,178.0,18.0,7.0,121,32.97,20.060000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,444575.0,30.240000000000002,46.444,,,,,,,,,,,42.0,Renato Pantalon,False,Pacos de Ferreira,Rio Ave,0.0
2552629505.0,179.0,18.0,10.0,121,30.240000000000002,46.444,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,125953.0,34.02,61.404,,,,,,,,,,,33.0,Aderllan Santos,False,Pacos de Ferreira,Rio Ave,-0.0013280300000000009
2552629561.0,180.0,18.0,12.0,121,34.02,61.404,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,356232.0,47.145,63.988,,,,,,,,,,,4.0,Patrick William,False,Pacos de Ferreira,Rio Ave,0.0027068500000000002
,,18.0,12.0,121,47.145,63.988,,,Carry,,,,,380617.0,43.260000000000005,63.376000000000005,,,,,,,,,,,6.0,Guga,False,Pacos de Ferreira,Rio Ave,-0.0012207699999999995
2552629563.0,181.0,18.0,14.0,121,43.260000000000005,63.376000000000005,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 63]",True,380617.0,,,,,,,,,,,,,6.0,Guga,,Pacos de Ferreira,Rio Ave,
2552629541.0,138.0,18.0,14.0,786,61.74,4.6240000000000006,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'Foul', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']",[64],False,422245.0,,,,,,,,,,,,,,,,Pacos de Ferreira,Rio Ave,
2552629699.0,182.0,18.0,29.0,121,41.685,62.016000000000005,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'FreekickTaken', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 132, 35, 38, 215, 218]",True,356232.0,34.755,38.148,,,,,,,,,,,4.0,Patrick William,False,Pacos de Ferreira,Rio Ave,6.108999999999976e-05
2552629713.0,183.0,18.0,30.0,121,34.755,38.148,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,125953.0,37.589999999999996,14.008000000000003,,,,,,,,,,,33.0,Aderllan Santos,False,Pacos de Ferreira,Rio Ave,0.00082343
2552629725.0,184.0,18.0,33.0,121,37.589999999999996,14.008000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,444575.0,64.365,8.908000000000001,,,,,,,,,,,42.0,Renato Pantalon,True,Pacos de Ferreira,Rio Ave,0.005303409999999996
,,18.0,33.0,121,64.365,8.908000000000001,,,Carry,,,,,399951.0,46.30500000000001,20.060000000000002,,,,,,,,,,,15.0,Miguel Baeza,False,Pacos de Ferreira,Rio Ave,-0.00441219
2552629807.0,186.0,18.0,38.0,121,46.30500000000001,20.060000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Longball', 'Angle', 'StandingSave']","[91, 119, 117, 127, 36, 37, 216, 218]",True,399951.0,57.54,65.89200000000001,,,,,,,,,,,15.0,Miguel Baeza,False,Pacos de Ferreira,Rio Ave,0.0004446799999999994
,,18.0,38.0,121,57.54,65.89200000000001,,,Carry,,,,,337885.0,52.815,65.07600000000001,,,,,,,,,,,93.0,Paulo Vitor,False,Pacos de Ferreira,Rio Ave,-0.002252519999999999
2552629831.0,187.0,18.0,43.0,121,52.815,65.07600000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,337885.0,34.964999999999996,62.764,,,,,,,,,,,93.0,Paulo Vitor,False,Pacos de Ferreira,Rio Ave,-0.004959369999999999
2552629857.0,188.0,18.0,46.0,121,34.964999999999996,62.764,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,356232.0,37.065,50.11600000000001,,,,,,,,,,,4.0,Patrick William,False,Pacos de Ferreira,Rio Ave,0.0014290699999999993
,,18.0,46.0,121,37.065,50.11600000000001,,,Carry,,,,,121776.0,34.44,48.144,,,,,,,,,,,8.0,Vítor Gomes,False,Pacos de Ferreira,Rio Ave,-0.0015871199999999992
