id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,firstName,lastName,teamColor,name,homeTeam,awayTeam,round,shortName,fullName
2498096761,Miss,7844,1114798,Jota Silva,97.9561388780607,31.25500116348267,1,,False,False,99.50000000040001,38.704523811,61.37516587290001,0.7127368386,0.12280070036649705,,Header,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.02603589113977105, 'zoomRatio': 0.1380813551066737}",Jota,Silva,#181818,Vitoria de Guimaraes,Gil Vicente,Vitoria de Guimaraes,16,,
2498097793,AttemptSaved,7844,1114798,Jota Silva,93.0,29.79976254423245,5,,False,True,103.2931034484,33.31375,35.9825,0.6934736807999999,0.11760956048965455,0.2718,Header,RegularPlay,FirstHalf,False,"{'x': 0.47552910052910013, 'y': 0.18345864571428572, 'zoomRatio': 1}",Jota,Silva,#181818,Vitoria de Guimaraes,Gil Vicente,Vitoria de Guimaraes,16,,
2498098505,AttemptSaved,7844,919919,Andre,91.6999969482422,39.208809525,7,,True,True,93.5,38.368333335,33.8475,1.219999994,0.06783168017864227,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.0403439153439162, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Andre,#181818,Vitoria de Guimaraes,Gil Vicente,Vitoria de Guimaraes,16,,
2498098703,AttemptSaved,9764,505960,Ali Alipour,93.5999984741211,50.02624203630001,8,,False,True,102.9137931036,37.05,34.0,0.20547368320000006,0.02417984418570996,0.021,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1, 'y': 0.05435811724867726, 'zoomRatio': 1}",Ali,Alipour,#A03830,Gil Vicente,Gil Vicente,Vitoria de Guimaraes,16,,
2498100953,AttemptSaved,7844,919919,Andre,86.352941176,31.02624883651733,16,,True,True,90.9,31.78875,34.38125,1.219999994,0.07220670580863953,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.8991402116402113, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Andre,#181818,Vitoria de Guimaraes,Gil Vicente,Vitoria de Guimaraes,16,,
2498101203,Goal,7844,876734,Anderson,100.63793248175413,26.516562941074373,17,,False,True,,,36.05875,0.3659999982,0.3640649616718292,0.9364,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.455357142857142, 'y': 0.09682539634920634, 'zoomRatio': 1}",,Anderson,#181818,Vitoria de Guimaraes,Gil Vicente,Vitoria de Guimaraes,16,,
2498103341,AttemptSaved,7844,919919,Andre,82.4849514568,18.464204358343565,27,,True,True,83.2733009712,19.024713378199998,35.75375,1.219999994,0.015140081755816938,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.5360449735449745, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Andre,#181818,Vitoria de Guimaraes,Gil Vicente,Vitoria de Guimaraes,16,,
2498103403,Miss,7844,684938,Nicolas Janvier,78.31796460333112,35.83000116348267,27,,False,False,,,30.316,6.270482770400001,0.039620555937290185,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.3978934666341436, 'y': 0.6772486772486772, 'zoomRatio': 0.4082620260252617}",Nicolas,Janvier,#181818,Vitoria de Guimaraes,Gil Vicente,Vitoria de Guimaraes,16,,
2498103545,AttemptSaved,9764,671855,Fran,95.35087866403929,34.0,28,,False,True,102.629310345,34.305,32.39875,0.160526315,0.4220868349075317,0.475,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.4236111111111112, 'y': 0.042467279100529096, 'zoomRatio': 1}",,Fran,#A03830,Gil Vicente,Gil Vicente,Vitoria de Guimaraes,16,,
2498104171,AttemptSaved,9764,505960,Ali Alipour,94.0,43.510319000943575,31,,False,True,100.35344827620001,37.94809524,36.36375,0.4045263138,0.291907012462616,0.645,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.37466931216931143, 'y': 0.10701754333333334, 'zoomRatio': 1}",Ali,Alipour,#A03830,Gil Vicente,Gil Vicente,Vitoria de Guimaraes,16,,
2498104721,AttemptSaved,7844,919919,Andre,93.8000030517578,44.7714649638,34,,True,True,97.8596491223,40.637619048000005,32.55125,1.219999994,0.06983883678913116,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.3832671957671967, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Andre,#181818,Vitoria de Guimaraes,Gil Vicente,Vitoria de Guimaraes,16,,
2498105749,AttemptSaved,9764,671855,Fran,95.35087866403929,28.539048259232445,40,,False,True,101.206896552,31.559999999999995,36.21125,0.6934736807999999,0.17342789471149445,0.6908,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.41501322751322767, 'y': 0.18345864571428572, 'zoomRatio': 1}",,Fran,#A03830,Gil Vicente,Gil Vicente,Vitoria de Guimaraes,16,,
2498105755,Goal,9764,505960,Ali Alipour,96.7017573297786,35.37249941825867,40,,False,True,,,36.51625,0.7705263120000001,0.11049024760723114,0.6259,Header,RegularPlay,FirstHalf,False,"{'x': 0.33432539682539697, 'y': 0.2038429396825397, 'zoomRatio': 1}",Ali,Alipour,#A03830,Gil Vicente,Gil Vicente,Vitoria de Guimaraes,16,,
2498106689,AttemptSaved,7844,684938,Nicolas Janvier,78.76844316626887,30.231999908447264,50,,True,True,89.7,31.559999999999995,34.4575,1.219999994,0.05493152514100075,,RightFoot,FreeKick,SecondHalf,False,"{'x': 0.8789682539682532, 'y': 0.32275132116402117, 'zoomRatio': 1}",Nicolas,Janvier,#181818,Vitoria de Guimaraes,Gil Vicente,Vitoria de Guimaraes,16,,
2498106705,AttemptSaved,9764,816001,Carvalho,91.5999984741211,45.962545628725735,51,,True,True,97.4736842099,41.5990625,35.29625000000001,1.219999994,0.0772404670715332,,LeftFoot,FastBreak,SecondHalf,False,"{'x': 0.6570767195767175, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Carvalho,#A03830,Gil Vicente,Gil Vicente,Vitoria de Guimaraes,16,,
2498106851,Miss,9764,586719,Murilo,84.39951112626888,19.65528635962821,54,,False,False,,,42.00375,4.2197241432000006,0.02302958071231842,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.5272183842823679, 'zoomRatio': 0.4722786193971578}",,Murilo,#A03830,Gil Vicente,Gil Vicente,Vitoria de Guimaraes,16,,
2498107361,AttemptSaved,7844,876734,Anderson,92.4000015258789,30.492501163482665,64,,True,True,94.2894736826,30.95,35.3725,1.6951578863999999,0.08116962760686874,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.6369047619047613, 'y': 0.4484544673015873, 'zoomRatio': 1}",,Anderson,#181818,Vitoria de Guimaraes,Gil Vicente,Vitoria de Guimaraes,16,,
2498108199,Goal,9764,671855,Fran,94.8684225235393,41.71468794107437,82,,False,True,,,34.533750000000005,0.160526315,0.4169589281082153,0.4047,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.8587962962962951, 'y': 0.042467279100529096, 'zoomRatio': 1}",,Fran,#A03830,Gil Vicente,Gil Vicente,Vitoria de Guimaraes,16,,
2498108335,AttemptSaved,9764,671855,Fran,96.60526021232141,25.071250441074373,85,,True,True,98.0526315785,26.2853125,34.1525,1.219999994,0.07549414783716203,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.9596560846560838, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Fran,#A03830,Gil Vicente,Gil Vicente,Vitoria de Guimaraes,16,,
2498108719,Miss,7844,793924,Alisson Safira,96.3157909450393,36.13499941825867,90,2.0,False,False,,,47.013503181400004,1.3355789408,0.09427272528409958,,Header,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.10263023892820206, 'zoomRatio': 0.290467520337083}",Alisson,Safira,#181818,Vitoria de Guimaraes,Gil Vicente,Vitoria de Guimaraes,16,,
2498907207,AttemptSaved,158085,263707,Alan Ruiz,76.06553741933112,33.46624941825866,3,,False,True,103.2931034484,33.466249999999995,33.084999999999994,1.4254736772,0.016889067366719246,0.0525,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.2420634920634936, 'y': 0.3771094384126984, 'zoomRatio': 1}",Alan,Ruiz,#106098,Arouca,Arouca,Portimonense,17,,
2498908711,Goal,158085,855623,Oday Dabbagh,94.0,30.721250581741327,6,,False,True,,,34.7625,0.44947368200000004,0.5113282799720764,0.5324,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.7982804232804226, 'y': 0.11890838148148149, 'zoomRatio': 1}",Oday,Dabbagh,#106098,Arouca,Arouca,Portimonense,17,,
2498911163,Miss,158085,242904,Arsénio,77.86747744806557,29.12738223346489,10,,False,False,,,42.9865625,2.467,0.03204118832945824,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.27452098619466575, 'zoomRatio': 0.4206280210035819}",,Arsénio,#106098,Arouca,Arouca,Portimonense,17,,
2498914169,Miss,9765,562961,Bryan Rochez,102.34482469249173,36.13499941825867,16,,False,False,,,39.208809525,0.8925263114,0.31108254194259644,,Header,FromCorner,FirstHalf,False,"{'x': 0, 'y': 0.1713493855201012, 'zoomRatio': 0.725693650700349}",Bryan,Rochez,#000000,Portimonense,Arouca,Portimonense,17,,
2498917963,Miss,9765,662588,Moustapha Seck,90.5999984741211,52.05809024008714,25,,False,False,,,39.208809525,5.427586216,0.025803640484809875,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.3500500553178941, 'y': 0.6772486772486772, 'zoomRatio': 0.4716645481288473}",Moustapha,Seck,#000000,Portimonense,Arouca,Portimonense,17,,
2498918971,AttemptSaved,158085,263707,Alan Ruiz,88.5999984741211,8.1990521375,28,,False,True,105.0,31.78875,31.78875,0.0385263156,0.03233427554368973,0.1261,LeftFoot,FreeKick,FirstHalf,False,"{'x': 1.5849867724867723, 'y': 0.010192146984126984, 'zoomRatio': 1}",Alan,Ruiz,#106098,Arouca,Arouca,Portimonense,17,,
2498919949,AttemptSaved,158085,855623,Oday Dabbagh,93.9000015258789,27.950714285,30,,False,True,98.6315789471,30.244,32.24625,0.0834736838,0.08343398571014404,0.1333,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.4639550264550256, 'y': 0.02208298513227513, 'zoomRatio': 1}",Oday,Dabbagh,#106098,Arouca,Arouca,Portimonense,17,,
2498920327,Goal,158085,263707,Alan Ruiz,94.09648975406073,29.79976254423245,32,,False,True,,,33.2375,0.44947368200000004,0.18072479963302607,0.237,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.2017195767195774, 'y': 0.11890838148148149, 'zoomRatio': 1}",Alan,Ruiz,#106098,Arouca,Arouca,Portimonense,17,,
2498922481,AttemptSaved,158085,855623,Oday Dabbagh,85.92352777312408,30.291999908447266,36,,False,True,98.2456140347,32.6275,36.13500000000001,0.3659999982,0.12307129055261612,0.1683,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.4351851851851839, 'y': 0.09682539634920634, 'zoomRatio': 1}",Oday,Dabbagh,#106098,Arouca,Arouca,Portimonense,17,,
2498925131,Miss,9765,449834,Welinton Junior,90.8000030517578,39.96523937846489,40,,False,False,,,42.2928125,0.5329473658000001,0.0598086342215538,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.06426617818743645, 'zoomRatio': 0.4558164072804012}",Welinton,Junior,#000000,Portimonense,Arouca,Portimonense,17,,
2498936253,AttemptSaved,158085,1248736,Antony,91.0,37.86404890346489,49,,False,True,101.9655172416,35.3725,36.21125,0.3659999982,0.11523931473493575,0.1733,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.41501322751322767, 'y': 0.09682539634920634, 'zoomRatio': 1}",,Antony,#106098,Arouca,Arouca,Portimonense,17,,
2498937025,AttemptSaved,158085,793033,Joao Basso,86.67500327575178,41.77249955892563,51,,False,True,103.57758620700001,35.0675,31.02625,0.32747368260000004,0.057966642081737525,0.3758,RightFoot,SetPiece,SecondHalf,False,"{'x': 1.7867063492063497, 'y': 0.08663324936507935, 'zoomRatio': 1}",Joao,Basso,#106098,Arouca,Arouca,Portimonense,17,,
2498941327,AttemptSaved,158085,1248736,Antony,101.77586062224586,26.111875,57,,False,True,102.4396551726,27.53047619,31.78875,0.1219999994,0.14898967742919922,0.8375,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.5849867724867723, 'y': 0.032275132116402115, 'zoomRatio': 1}",,Antony,#106098,Arouca,Arouca,Portimonense,17,,
2498941897,Miss,158085,1248736,Antony,103.29310055449172,35.52500000000001,57,,False,False,,,30.22,4.341379316,0.7796779870986938,,Header,FromCorner,SecondHalf,False,"{'x': 1.5896743439499081, 'y': 0.6772486772486772, 'zoomRatio': 0.5896743439499079}",,Antony,#106098,Arouca,Arouca,Portimonense,17,,
2498949575,AttemptSaved,158085,1248736,Antony,86.56764378224823,27.19428443153512,70,,False,True,102.8189655174,33.695,34.7625,2.0739999898,0.07046521455049515,0.0987,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.7982804232804226, 'y': 0.5486772459788359, 'zoomRatio': 1}",,Antony,#106098,Arouca,Arouca,Portimonense,17,,
2498950029,Post,158085,855623,Oday Dabbagh,99.59483048050826,30.05190476,71,,False,False,,,37.744,1.7465263072,0.20832818746566767,,Header,FromCorner,SecondHalf,False,"{'x': 0.009523809523809601, 'y': 0.4620439966137566, 'zoomRatio': 1}",Oday,Dabbagh,#106098,Arouca,Arouca,Portimonense,17,,
2498952333,Goal,158085,855623,Oday Dabbagh,98.8245614033,36.592501163482666,76,,False,True,,,34.99125,0.0834736838,0.4861354827880859,0.6832,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.73776455026455, 'y': 0.02208298513227513, 'zoomRatio': 1}",Oday,Dabbagh,#106098,Arouca,Arouca,Portimonense,17,,
2498954913,Goal,158085,1026086,Benji Michel,91.0999984741211,37.86404890346489,79,,False,True,,,31.33125,0.0834736838,0.1688510924577713,0.3778,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.7060185185185193, 'y': 0.02208298513227513, 'zoomRatio': 1}",Benji,Michel,#106098,Arouca,Arouca,Portimonense,17,,
2498956009,AttemptSaved,158085,689050,Morlaye Sylla,83.72378468953444,41.65687411785126,83,,True,True,87.963235294,40.217380953,34.07625,1.2199999940000001,0.044119250029325485,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.9798280423280419, 'y': 0.32275132116402117, 'zoomRatio': 1}",Morlaye,Sylla,#106098,Arouca,Arouca,Portimonense,17,,
2498960963,Miss,158085,1206580,Bruno Marques,82.03446430153443,30.492501163482665,90,2.0,False,False,,,39.797142858,2.509,0.029583752155303955,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': -2.220446049250313e-16, 'y': 0.432799408511661, 'zoomRatio': 0.6520453424368587}",Bruno,Marques,#106098,Arouca,Arouca,Portimonense,17,,
2498971167,AttemptSaved,4531,936603,Milutin Osmajic,74.82669559426887,42.00375044107437,5,,True,True,81.24611650560001,40.217380953,32.6275,1.219999994,0.015909764915704727,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.3630952380952386, 'y': 0.32275132116402117, 'zoomRatio': 1}",Milutin,Osmajic,#0868B0,Vizela,Sporting,Vizela,17,,
2498971345,AttemptSaved,9768,361377,Paulinho,94.09648975406073,31.865000581741327,5,,False,True,96.89473684129999,32.3225,34.838750000000005,1.3805263090000002,0.4375756978988648,0.6975,LeftFoot,FastBreak,FirstHalf,False,"{'x': 0.7781084656084645, 'y': 0.3652186002645503, 'zoomRatio': 1}",,Paulinho,#106840,Sporting,Sporting,Vizela,17,,
2498973525,AttemptSaved,4531,936603,Milutin Osmajic,87.31911928487587,36.13499941825867,11,,False,True,98.92105263139999,35.0675,33.92375,0.20547368320000006,0.2260417491197586,0.0287,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.0201719576719581, 'y': 0.05435811724867726, 'zoomRatio': 1}",Milutin,Osmajic,#0868B0,Vizela,Sporting,Vizela,17,,
2498973727,AttemptSaved,9768,732282,Trincao,90.3000030517578,42.986563382148745,11,,False,True,101.3965517244,36.05875,32.17,0.20547368320000006,0.08277872949838637,0.4228,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.4841269841269837, 'y': 0.05435811724867726, 'zoomRatio': 1}",,Trincao,#106840,Sporting,Sporting,Vizela,17,,
2498975627,Miss,4531,540414,Bruno Wilson,71.44805481826887,18.183948512056435,18,,False,False,,,48.20458598450001,1.1622105206000002,0.020192550495266914,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.08181938719426247, 'zoomRatio': 0.266111240702455}",Bruno,Wilson,#0868B0,Vizela,Sporting,Vizela,17,,
2498975895,AttemptSaved,9768,732282,Trincao,90.5999984741211,30.873751163482666,19,,False,True,101.206896552,33.161249999999995,32.39875,0.449473682,0.2665216624736786,0.5304,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.4236111111111112, 'y': 0.11890838148148149, 'zoomRatio': 1}",,Trincao,#106840,Sporting,Sporting,Vizela,17,,
2498976275,Miss,9768,361377,Paulinho,96.1228040718214,33.847499418258664,20,,False,False,,,26.4009375,0.4430526294000001,0.07892080396413803,,Header,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.05830359066003206, 'zoomRatio': 0.4974297816342475}",,Paulinho,#106840,Sporting,Sporting,Vizela,17,,
2498976843,AttemptSaved,9768,653592,Matheus,95.35087866403929,28.87523681153511,22,,True,True,97.0877192975,29.799761903,32.85625,1.219999994,0.025393595919013023,,Header,FromCorner,FirstHalf,False,"{'x': 1.3025793650793662, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Matheus,#106840,Sporting,Sporting,Vizela,17,,
2498976929,Miss,9768,361377,Paulinho,95.83333480453928,29.631666665,22,,False,False,98.6315789471,35.6775,44.0708280208,3.1335172432,0.031821344047784805,,Header,FromCorner,FirstHalf,False,"{'x': 0, 'y': 0.31114792514857, 'zoomRatio': 0.37534153022898376}",,Paulinho,#106840,Sporting,Sporting,Vizela,17,,
2498977081,Miss,9768,554283,Nuno Santos,83.6111650488,48.554905525087136,22,,False,False,,,37.43125000000001,4.0980689704,0.015964701771736145,,LeftFoot,FromCorner,FirstHalf,False,"{'x': 0.4329501185572513, 'y': 0.6772486772486772, 'zoomRatio': 0.6246844595566009}",Nuno,Santos,#106840,Sporting,Sporting,Vizela,17,,
2498980155,Miss,9768,554283,Nuno Santos,94.48245613879999,49.74598619001286,33,,False,False,,,37.12625,4.7063448344,0.03142600134015083,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.5501288682093353, 'y': 0.6772486772486772, 'zoomRatio': 0.5439465423970294}",Nuno,Santos,#106840,Sporting,Sporting,Vizela,17,,
2498980757,AttemptSaved,4531,1188608,Nuno Moreira,74.15096915753443,34.83874883651734,35,,False,True,103.2931034484,34.1525,36.66875,0.24399999879999998,0.017006652429699898,0.2407,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.29398148148148073, 'y': 0.06455026423280423, 'zoomRatio': 1}",Nuno,Moreira,#0868B0,Vizela,Sporting,Vizela,17,,
2498981413,AttemptSaved,4531,1188608,Nuno Moreira,73.58786236153443,41.77249955892563,38,,True,True,78.5432038848,40.46952381,32.779999999999994,1.219999994,0.012287225574254991,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.3227513227513243, 'y': 0.32275132116402117, 'zoomRatio': 1}",Nuno,Moreira,#0868B0,Vizela,Sporting,Vizela,17,,
2498982459,Miss,9768,361377,Paulinho,98.8245614033,30.231999908447264,44,,False,False,,,50.306496813500004,0.4430526294000001,0.14460396766662598,,Header,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.027170313431956805, 'zoomRatio': 0.23180944645759669}",,Paulinho,#106840,Sporting,Sporting,Vizela,17,,
2498982817,AttemptSaved,9768,554283,Nuno Santos,94.28947662727859,50.93707220037427,45,2.0,True,True,96.4122807008,48.06445859590002,34.07625,0.4430526294000001,0.03041672706604004,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.9798280423280419, 'y': 0.11720969031746033, 'zoomRatio': 1}",Nuno,Santos,#106840,Sporting,Sporting,Vizela,17,,
2498982887,AttemptSaved,9768,941573,Pedro Porro,74.37621703133112,25.41812455892563,45,2.0,False,True,103.4827586208,33.161249999999995,35.9825,0.8154736802,0.01455781515687704,0.0944,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.47552910052910013, 'y': 0.2157337778306878, 'zoomRatio': 1}",Pedro,Porro,#106840,Sporting,Sporting,Vizela,17,,
2498984443,AttemptSaved,9768,875133,Pedro Goncalves,92.8000030517578,24.89781338214875,47,,True,True,95.2543859636,25.99625,31.4075,1.219999994,0.0811832994222641,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.6858465608465611, 'y': 0.32275132116402117, 'zoomRatio': 1}",Pedro,Goncalves,#106840,Sporting,Sporting,Vizela,17,,
2498985725,AttemptSaved,9768,1035614,Manuel Ugarte,78.5432038848,31.40749883651733,57,,False,True,103.19827586219999,33.61875,32.55125,0.5265263132,0.01661001704633236,0.059000000000000004,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.3832671957671967, 'y': 0.13929267544973545, 'zoomRatio': 1}",Manuel,Ugarte,#106840,Sporting,Sporting,Vizela,17,,
2498985943,Goal,9768,875133,Pedro Goncalves,98.24561550703928,31.559999418258663,59,,False,True,,,32.09375,0.32747368260000004,0.34787264466285706,0.8147,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.5042989417989419, 'y': 0.08663324936507935, 'zoomRatio': 1}",Pedro,Goncalves,#106840,Sporting,Sporting,Vizela,17,,
2498986519,Post,9768,361377,Paulinho,94.28947662727859,22.317707544843564,63,,False,False,,,37.696,0.5714736814000001,0.19630447030067444,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.02222222222222281, 'y': 0.15118351359788362, 'zoomRatio': 1}",,Paulinho,#106840,Sporting,Sporting,Vizela,17,,
2498986561,Miss,4531,1188608,Nuno Moreira,80.00728499133113,39.96523937846489,63,,False,False,,,26.942142856999997,5.792551734400001,0.028393590822815895,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.825184587635278, 'y': 0.6772486772486772, 'zoomRatio': 0.4419468512981988}",Nuno,Moreira,#0868B0,Vizela,Sporting,Vizela,17,,
2498988355,Goal,4531,936528,Alex Mendez,100.16379455075413,37.744,75,,False,True,,,32.474999999999994,1.1365263102,0.29875311255455017,0.6367,Header,RegularPlay,SecondHalf,False,"{'x': 1.4034391534391548, 'y': 0.30066833603174603, 'zoomRatio': 1}",Alex,Mendez,#0868B0,Vizela,Sporting,Vizela,17,,
2498989251,AttemptSaved,4531,936603,Milutin Osmajic,88.9000015258789,49.3256050933,81,,True,True,90.2,48.06445859590002,33.92375,1.219999994,0.027158865705132484,,RightFoot,FastBreak,SecondHalf,False,"{'x': 1.0201719576719581, 'y': 0.32275132116402117, 'zoomRatio': 1}",Milutin,Osmajic,#0868B0,Vizela,Sporting,Vizela,17,,
2498989425,Miss,9768,915102,Hidemasa Morita,96.4122807008,26.85809587923245,82,,False,False,98.2456140347,31.4075,51.287388533699996,2.407894725,0.0494261309504509,,Header,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.1392862039460764, 'zoomRatio': 0.21865650746677423}",Hidemasa,Morita,#106840,Sporting,Sporting,Vizela,17,,
2498989475,Miss,9768,1220673,Mateo Tanlongo,89.0,19.445095811271784,83,,False,False,97.0877192975,31.1025,45.2619108239,3.255172416,0.03247183188796044,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.28904263822546705, 'zoomRatio': 0.33564463962705976}",Mateo,Tanlongo,#106840,Sporting,Sporting,Vizela,17,,
2498989705,AttemptSaved,9768,1165710,Goncalo Inacio,96.9912265970607,31.33125,85,,False,True,104.1465517242,33.8475,34.7625,0.5714736814000001,0.0659358873963356,0.0382,Header,FromCorner,SecondHalf,False,"{'x': 0.7982804232804226, 'y': 0.15118351359788362, 'zoomRatio': 1}",Goncalo,Inacio,#106840,Sporting,Sporting,Vizela,17,,
2498990045,Miss,9768,941573,Pedro Porro,61.762619645534436,14.961019643343565,87,,False,False,,,23.9291719792,0.9824210478,0.011114290915429592,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.09755116915619406, 'zoomRatio': 0.37534153022898376}",Pedro,Porro,#106840,Sporting,Sporting,Vizela,17,,
2498990835,Goal,9768,941573,Pedro Porro,94.0,34.0,90,5.0,False,True,,,31.94125,0.20547368320000006,0.7884,0.9839,RightFoot,Penalty,SecondHalf,False,"{'x': 1.544642857142858, 'y': 0.05435811724867726, 'zoomRatio': 1}",Pedro,Porro,#106840,Sporting,Sporting,Vizela,17,,
2498991399,AttemptSaved,9768,1356310,Youssef Chermiti,96.7017573297786,26.34312588214875,90,9.0,True,True,98.7280701752,28.454999999,34.1525,1.219999994,0.10388094186782837,,RightFoot,FastBreak,SecondHalf,False,"{'x': 0.9596560846560838, 'y': 0.32275132116402117, 'zoomRatio': 1}",Youssef,Chermiti,#106840,Sporting,Sporting,Vizela,17,,
2499217325,AttemptSaved,10264,1202908,Hernani Infande,79.1063106808,33.16125116348266,5,,True,True,81.24611650560001,33.31375,35.143750000000004,1.2199999940000001,0.023006347939372063,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.6974206349206338, 'y': 0.32275132116402117, 'zoomRatio': 1}",Hernani,Infande,#920403,Braga,Pacos de Ferreira,Braga,17,,
2499224849,AttemptSaved,6403,164031,Nicolás Gaitán,83.49854540806557,24.06929990234357,10,,False,True,102.629310345,32.779999999999994,30.87375,0.20547368320000006,0.01726139523088932,0.2889,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.8270502645502642, 'y': 0.05435811724867726, 'zoomRatio': 1}",Nicolás,Gaitán,#009840,Pacos de Ferreira,Pacos de Ferreira,Braga,17,,
2499231617,AttemptSaved,6403,500943,Alexandre Guedes,95.1578917908214,29.463570785767555,14,,False,True,103.86206896559999,32.9325,33.466249999999995,2.1125263054,0.08100251108407974,0.0893,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.141203703703705, 'y': 0.5588693929629629, 'zoomRatio': 1}",Alexandre,Guedes,#009840,Pacos de Ferreira,Pacos de Ferreira,Braga,17,,
2499250095,Miss,10264,649945,Al Musrati,96.9912265970607,43.30012845258714,33,,False,False,98.7280701752,38.200238096999996,6.9527962126,0.2696842092,0.0371,,Header,FromCorner,FirstHalf,False,"{'x': 2, 'y': 0.009970872084220145, 'zoomRatio': 0.1397556667858184}",Al,Musrati,#920403,Braga,Pacos de Ferreira,Braga,17,,
2499250469,AttemptSaved,10264,1202908,Hernani Infande,93.5999984741211,43.720509549300004,34,,True,True,96.7982456132,41.7146875,35.3725,1.2199999940000001,0.08610004186630249,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.6369047619047613, 'y': 0.32275132116402117, 'zoomRatio': 1}",Hernani,Infande,#920403,Braga,Pacos de Ferreira,Braga,17,,
2499251171,AttemptSaved,10264,361321,Iuri Medeiros,81.35873786479999,23.50879088248713,35,,False,True,103.6724137932,33.8475,33.00875,0.2439999988,0.027240050956606855,0.0478,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.26223544973545, 'y': 0.06455026423280423, 'zoomRatio': 1}",Iuri,Medeiros,#920403,Braga,Pacos de Ferreira,Braga,17,,
2499257159,AttemptSaved,10264,361321,Iuri Medeiros,85.49411437024823,35.982498836517344,40,,False,True,103.57758620700001,34.838750000000005,36.97375,0.160526315,0.056729115545749664,0.3476,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.21329365079365015, 'y': 0.042467279100529096, 'zoomRatio': 1}",Iuri,Medeiros,#920403,Braga,Pacos de Ferreira,Braga,17,,
