id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2319921383.0,379.0,50.0,36.0,292.0,75.28500000000001,36.924,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[90, 68]",True,383607.0,,,,,,,,,,,,4.0,Tomás Ribeiro,,Belenenses SAD,Maritimo,
2319921391.0,445.0,50.0,36.0,264.0,28.77,32.368,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Defensive', 'Foul', 'Zone']","[90, 62]",True,137058.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921387.0,380.0,50.0,36.0,292.0,76.23,35.632000000000005,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['StandingSave', 'Offensive', 'Foul', 'OppositeRelatedEvent', 'Zone']",[63],False,383607.0,,,,,,,,,,,,4.0,Tomás Ribeiro,,Belenenses SAD,Maritimo,
2319921411.0,447.0,51.0,4.0,264.0,26.985,31.484000000000005,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'Length', 'PassEndY', 'FreekickTaken', 'Zone', 'StandingSave', 'PassEndX', 'Longball', 'Angle']","[90, 119, 123, 127, 132, 35, 37, 215, 217]",True,74433.0,60.480000000000004,3.5360000000000005,,,,,,,,,,,,True,Belenenses SAD,Maritimo,0.00457047
2319921415.0,381.0,51.0,6.0,292.0,43.47,65.144,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[196, 199]",False,384385.0,,,,,,,,,,,,5.0,Nilton Varela,,Belenenses SAD,Maritimo,
2319921419.0,448.0,51.0,6.0,264.0,61.53,2.8560000000000003,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 198]",False,101952.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921423.0,382.0,51.0,6.0,292.0,42.63,65.824,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'HeadPass', 'PassEndY']","[90, 118, 116, 29, 138, 35, 37, 215, 217]",True,384385.0,61.425000000000004,61.608000000000004,,,,,,,,,,5.0,Nilton Varela,True,Belenenses SAD,Maritimo,0.0061879299999999995
,,51.0,6.0,,61.425000000000004,61.608000000000004,,,Carry,,,,,422230.0,61.32,60.044000000000004,,,,,,,,,,18.0,Alioune Ndour,False,Belenenses SAD,Maritimo,0.002714640000000001
2319921427.0,383.0,51.0,8.0,292.0,61.32,60.044,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,422230.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Maritimo,
2319921429.0,384.0,51.0,8.0,292.0,59.85,57.732000000000006,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[90, 69]",True,422230.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Maritimo,
,,51.0,8.0,,61.32,60.044000000000004,,,Carry,,,,,422230.0,59.85,57.732000000000006,,,,,,,,,,18.0,Alioune Ndour,False,Belenenses SAD,Maritimo,0.001382170000000002
2319921437.0,449.0,51.0,9.0,264.0,45.15,10.268,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['Zone', 'OppositeRelatedEvent', 'StandingSave', 'Defensive']","[90, 142]",True,101952.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921439.0,450.0,51.0,10.0,264.0,41.055,18.564,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,422003.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921445.0,451.0,51.0,10.0,264.0,41.055,18.564,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[90, 116, 29, 34, 37, 215, 217]",True,422003.0,38.745,6.1880000000000015,,,,,,,,,,,,False,Belenenses SAD,Maritimo,-0.0014290699999999993
2319921447.0,452.0,51.0,12.0,264.0,38.535,6.256000000000001,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Longball', 'PassEndY', 'Chipped', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[90, 119, 123, 127, 35, 36, 216, 217]",True,381584.0,74.02500000000002,12.172000000000002,,,,,,,,,,,,True,Belenenses SAD,Maritimo,0.012752539999999998
2319921459.0,385.0,51.0,16.0,292.0,35.07,56.644000000000005,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,381650.0,,,,,,,,,,,,27.0,Chima Akas,,Belenenses SAD,Maritimo,
2319921463.0,386.0,51.0,17.0,292.0,35.07,56.64400000000001,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'Zone', 'Chipped', 'PassEndX', 'StandingSave', 'Longball', 'PassEndY']","[90, 119, 123, 127, 35, 37, 215, 217]",True,381650.0,68.25,54.604,,,,,,,,,,27.0,Chima Akas,True,Belenenses SAD,Maritimo,0.008108569999999999
2319921465.0,453.0,51.0,19.0,264.0,40.005,17.612000000000005,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'PassEndY', 'HeadPass', 'Length', 'Zone']","[90, 119, 28, 138, 35, 37, 215, 217]",True,381584.0,58.589999999999996,15.028000000000002,,,,,,,,,,,,True,Belenenses SAD,Maritimo,0.0034263900000000014
2319921467.0,387.0,51.0,21.0,292.0,46.2,56.168000000000006,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[90, 119, 28, 138, 35, 37, 215, 217]",True,402366.0,60.795,49.776,,,,,,,,,,11.0,Andrijia Lukovic,True,Belenenses SAD,Maritimo,0.003010559999999999
2319921475.0,454.0,51.0,23.0,264.0,42.525,20.876,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'Angle', 'HeadPass', 'PassEndX']","[90, 119, 28, 138, 35, 36, 215, 217]",True,381584.0,68.14500000000001,28.016000000000005,,,,,,,,,,,,True,Belenenses SAD,Maritimo,0.007278960000000001
2319921477.0,388.0,51.0,25.0,292.0,37.065,43.112,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'HeadPass', 'PassEndY', 'Length', 'StandingSave', 'Zone']","[90, 119, 28, 138, 35, 36, 215, 217]",True,381650.0,56.805000000000014,44.336000000000006,,,,,,,,,,27.0,Chima Akas,True,Belenenses SAD,Maritimo,0.00416422
2319921483.0,456.0,51.0,27.0,264.0,48.405,24.276000000000003,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[90, 68]",True,335707.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921491.0,389.0,51.0,27.0,292.0,59.43000000000001,31.892000000000003,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,400848.0,,,,,,,,,,,,10.0,Afonso Sousa,,Belenenses SAD,Maritimo,
2319921503.0,390.0,51.0,28.0,292.0,59.430000000000014,30.736000000000004,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[90, 118, 116, 29, 35, 37, 215, 217]",True,400848.0,59.535000000000004,21.692,,,,,,,,,,10.0,Afonso Sousa,False,Belenenses SAD,Maritimo,-3.931999999999894e-05
,,51.0,28.0,,59.535000000000004,21.692,,,Carry,,,,,322162.0,72.34500000000001,14.620000000000001,,,,,,,,,,9.0,Mateo Cassierra,True,Belenenses SAD,Maritimo,0.007159249999999999
2319921517.0,391.0,51.0,33.0,292.0,72.34500000000001,14.620000000000001,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,322162.0,80.64,2.108,,,,,,,,,,9.0,Mateo Cassierra,False,Belenenses SAD,Maritimo,0.0035479100000000013
,,51.0,33.0,,80.64,2.108,,,Carry,,,,,369083.0,60.165,22.576000000000004,,,,,,,,,,2.0,Diogo Calila,False,Belenenses SAD,Maritimo,-0.01070716
2319921521.0,392.0,51.0,40.0,292.0,60.165,22.576000000000004,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[90, 69]",True,369083.0,,,,,,,,,,,,2.0,Diogo Calila,,Belenenses SAD,Maritimo,
2319921527.0,457.0,51.0,41.0,264.0,44.83500000000001,45.424,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['Defensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent']","[90, 141]",True,335707.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921541.0,393.0,51.0,43.0,292.0,48.405,36.720000000000006,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length', 'StandingSave']","[90, 116, 29, 34, 37, 215, 217]",True,383607.0,39.69,29.92,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Maritimo,-0.002219519999999999
2319921547.0,394.0,51.0,49.0,292.0,38.535,30.328000000000003,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[90, 116, 29, 35, 37, 215, 217]",True,381650.0,48.615,3.196,,,,,,,,,,27.0,Chima Akas,False,Belenenses SAD,Maritimo,-0.00014302000000000065
,,51.0,49.0,,48.615,3.196,,,Carry,,,,,292068.0,54.39,1.2240000000000002,,,,,,,,,,21.0,Cafu,False,Belenenses SAD,Maritimo,0.002252519999999999
2319921553.0,395.0,51.0,53.0,292.0,54.39,1.2240000000000002,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[90, 53]",True,292068.0,,,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Maritimo,
2319921549.0,458.0,51.0,53.0,264.0,50.61000000000001,66.77600000000001,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[54],False,361831.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921557.0,396.0,51.0,56.0,292.0,62.895,2.72,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone', 'StandingSave']","[90, 118, 116, 29, 34, 36, 215, 217]",True,292068.0,59.85,9.316,,,,,,,,,,21.0,Cafu,False,Belenenses SAD,Maritimo,-0.0013324699999999988
2319921559.0,397.0,51.0,57.0,292.0,59.85,9.316,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone']","[90, 117, 119, 28, 34, 36, 215, 217]",True,400848.0,49.875,10.2,,,,,,,,,,10.0,Afonso Sousa,False,Belenenses SAD,Maritimo,-0.0022727300000000006
2319921561.0,459.0,51.0,59.0,264.0,56.80500000000001,52.156000000000006,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,335707.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921569.0,460.0,52.0,1.0,264.0,67.30499999999999,47.32800000000001,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'Angle']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,335707.0,93.34500000000001,55.21600000000001,,,,,,,,,,,,True,Belenenses SAD,Maritimo,0.021318599999999997
2319921571.0,461.0,52.0,8.0,264.0,90.19500000000001,47.80400000000001,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Length', 'StandingSave', 'Angle', 'PassEndX']","[90, 119, 28, 34, 37, 216, 217]",True,361831.0,86.31,29.036000000000005,,,,,,,,,,,,False,Belenenses SAD,Maritimo,-0.019798120000000002
2319921573.0,398.0,52.0,10.0,292.0,18.585,37.264,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'StandingSave', 'PassEndX']","[90, 93, 94, 214]",True,383607.0,28.875,34.476000000000006,,,,,,,,,,4.0,Tomás Ribeiro,,Belenenses SAD,Maritimo,
2319921583.0,462.0,52.0,11.0,264.0,76.965,26.180000000000007,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,422003.0,74.13,17.544,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0002709099999999992
2319921589.0,463.0,52.0,14.0,264.0,78.12,17.816000000000006,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,101952.0,76.33500000000001,25.772000000000002,,,,,,,,,,,,False,Belenenses SAD,Maritimo,-0.0002709099999999992
2319921591.0,464.0,52.0,14.0,264.0,75.91500000000002,25.636000000000003,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,422003.0,91.665,6.664000000000001,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.010999230000000002
2319921593.0,465.0,52.0,18.0,264.0,93.34500000000001,6.1880000000000015,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['RightFoot', 'Length', 'Cross', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone']","[90, 136, 125, 35, 36, 216, 217]",True,101952.0,96.81,26.248,,,,,,,,,,,,True,Belenenses SAD,Maritimo,0.2226029
2319921597.0,399.0,52.0,19.0,292.0,7.35,43.928,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY']","[90, 93, 94, 214]",True,383607.0,17.64,68.0,,,,,,,,,,4.0,Tomás Ribeiro,,Belenenses SAD,Maritimo,
2319921623.0,467.0,52.0,39.0,264.0,83.685,0.0,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['ThrowIn', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[90, 211, 35, 36, 216]",True,101952.0,90.3,5.032000000000001,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.007287600000000002
2319921625.0,468.0,52.0,40.0,264.0,90.3,5.032000000000001,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,403771.0,85.155,1.2920000000000003,,,,,,,,,,,,False,Belenenses SAD,Maritimo,-0.007287600000000002
2319921629.0,469.0,52.0,43.0,264.0,86.73,1.4960000000000002,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Offensive', 'Zone']","[90, 52]",True,101952.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921637.0,401.0,52.0,43.0,292.0,18.27,66.504,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[90, 142]",True,384385.0,,,,,,,,,,,,5.0,Nilton Varela,,Belenenses SAD,Maritimo,
2319921709.0,471.0,53.0,19.0,264.0,0.0,0.0,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['JerseyNumber', 'PlayerPosition', 'RelatedEventId']",[213],False,335707.0,,,,,,472.0,368411.0,,,,,,,,Belenenses SAD,Maritimo,
2319921711.0,472.0,53.0,19.0,264.0,0.0,0.0,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['PlayerPosition', 'FormationSlot', 'JerseyNumber', 'RelatedEventId']",[212],False,368411.0,,,,,,471.0,335707.0,,,,,,,,Belenenses SAD,Maritimo,
2319921721.0,473.0,53.0,21.0,264.0,85.78500000000003,0.0,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'ThrowIn']","[90, 211, 35, 36, 216]",True,101952.0,101.955,5.984000000000001,,,,,,,,,,,,True,Belenenses SAD,Maritimo,0.010362779999999999
2319921723.0,474.0,53.0,22.0,264.0,101.955,5.984000000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[90, 119, 28, 34, 36, 216, 217]",True,403771.0,96.915,6.1880000000000015,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0
2319921727.0,403.0,53.0,23.0,292.0,12.075,63.24,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,384385.0,,,,,,,,,,,,5.0,Nilton Varela,,Belenenses SAD,Maritimo,
2319921729.0,404.0,53.0,24.0,292.0,7.77,63.24,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,383607.0,,,,,,,,,,,,4.0,Tomás Ribeiro,,Belenenses SAD,Maritimo,
2319921739.0,405.0,53.0,24.0,292.0,7.7700000000000005,63.24,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Chipped', 'StandingSave', 'PassEndY', 'Longball', 'Zone', 'Length', 'Angle', 'PassEndX']","[90, 116, 123, 126, 35, 36, 215, 217]",True,383607.0,46.2,63.58000000000001,,,,,,,,,,4.0,Tomás Ribeiro,True,Belenenses SAD,Maritimo,0.0061004100000000006
2319921741.0,406.0,53.0,27.0,292.0,46.2,63.444,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[90, 68]",True,322162.0,,,,,,,,,,,,9.0,Mateo Cassierra,,Belenenses SAD,Maritimo,
2319921805.0,476.0,53.0,45.0,264.0,65.73,0.0,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'ThrowIn', 'Zone', 'Angle', 'Length']","[90, 211, 35, 36, 215]",True,101952.0,66.36,6.800000000000002,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0
2319921807.0,477.0,53.0,47.0,264.0,66.36,6.800000000000002,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'PassEndY']","[90, 119, 28, 34, 37, 215, 217]",True,403771.0,62.160000000000004,1.972,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0
2319921811.0,408.0,53.0,48.0,292.0,62.265,59.84,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,322162.0,,,,,,,,,,,,9.0,Mateo Cassierra,,Belenenses SAD,Maritimo,
,,53.0,48.0,,62.265,59.84,,,Carry,,,,,322162.0,68.14500000000001,56.78,,,,,,,,,,9.0,Mateo Cassierra,True,Belenenses SAD,Maritimo,0.0012528699999999997
2319921821.0,409.0,53.0,51.0,292.0,68.14500000000001,56.78,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[90, 68]",True,322162.0,,,,,,,,,,,,9.0,Mateo Cassierra,,Belenenses SAD,Maritimo,
2319921831.0,478.0,53.0,52.0,264.0,33.39,15.504,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,101952.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921843.0,479.0,53.0,55.0,264.0,38.955000000000005,23.256000000000004,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[90, 116, 29, 35, 36, 215, 217]",True,101952.0,41.475,47.80400000000001,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0
2319921849.0,480.0,54.0,6.0,264.0,64.995,60.996000000000016,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[90, 118, 116, 29, 34, 37, 215, 217]",True,329366.0,56.38500000000001,42.77200000000001,,,,,,,,,,,,False,Belenenses SAD,Maritimo,-0.0005946400000000004
2319921853.0,481.0,54.0,8.0,264.0,56.38500000000001,42.77200000000001,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[90, 118, 116, 29, 35, 36, 215, 217]",True,422003.0,59.325,65.62,,,,,,,,,,,,False,Belenenses SAD,Maritimo,-0.0021200000000000004
2319921855.0,482.0,54.0,10.0,264.0,59.325,65.62,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[90],True,329366.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921933.0,411.0,54.0,58.0,292.0,46.935,0.0,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'ThrowIn', 'Length', 'Zone']","[90, 211, 34, 36, 215]",True,369083.0,44.31,6.1880000000000015,,,,,,,,,,2.0,Diogo Calila,False,Belenenses SAD,Maritimo,0.0
,,54.0,58.0,,44.31,6.1880000000000015,,,Carry,,,,,404907.0,46.935,6.800000000000002,,,,,,,,,,33.0,Dopanga Loockman Trova Boni,False,Belenenses SAD,Maritimo,0.0012207699999999995
2319921935.0,412.0,55.0,0.0,292.0,46.935,6.800000000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,404907.0,,,,,,,,,,,,33.0,Dopanga Loockman Trova Boni,,Belenenses SAD,Maritimo,
2319921947.0,485.0,55.0,11.0,264.0,46.725,68.0,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'ThrowIn', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[90, 211, 35, 37, 215]",True,329366.0,48.195,63.376000000000005,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0
2319921949.0,486.0,55.0,12.0,264.0,48.195,63.376000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[90, 116, 29, 34, 36, 215, 217]",True,282241.0,47.88,66.30000000000001,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0
2319921953.0,487.0,55.0,14.0,264.0,49.56,66.30000000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'Chipped', 'Angle', 'Longball', 'PassEndX']","[90, 119, 123, 127, 35, 37, 216, 217]",True,329366.0,85.365,34.68,,,,,,,,,,,,True,Belenenses SAD,Maritimo,0.022629820000000002
2319921951.0,414.0,55.0,18.0,292.0,21.315,35.632000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,422229.0,,,,,,,,,,,,1.0,Luiz Felipe,,Belenenses SAD,Maritimo,
,,55.0,18.0,,21.315,35.63200000000001,,,Carry,,,,,422229.0,21.315,41.004,,,,,,,,,,1.0,Luiz Felipe,False,Belenenses SAD,Maritimo,0.0
2319921957.0,415.0,55.0,19.0,292.0,21.315,41.004,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Zone', 'Length']","[90, 116, 29, 35, 36, 214, 217]",True,422229.0,33.705000000000005,60.996000000000016,,,,,,,,,,1.0,Luiz Felipe,False,Belenenses SAD,Maritimo,-0.0003888999999999993
,,55.0,19.0,,33.705000000000005,60.996000000000016,,,Carry,,,,,384385.0,36.12,53.65200000000001,,,,,,,,,,5.0,Nilton Varela,False,Belenenses SAD,Maritimo,0.0023706000000000005
2319921959.0,416.0,55.0,22.0,292.0,36.12,53.65200000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[90, 52]",True,384385.0,,,,,,,,,,,,5.0,Nilton Varela,,Belenenses SAD,Maritimo,
2319921961.0,488.0,55.0,22.0,264.0,68.88,14.348000000000004,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[90, 142]",True,101952.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921963.0,489.0,55.0,23.0,264.0,68.985,24.14,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,368411.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319921965.0,490.0,55.0,23.0,264.0,68.985,24.14,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'Zone']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,368411.0,79.485,23.324000000000005,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0092007
2319921967.0,491.0,55.0,24.0,264.0,79.485,23.324000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,403771.0,72.135,19.040000000000003,,,,,,,,,,,,False,Belenenses SAD,Maritimo,-0.004429620000000002
2319921975.0,492.0,55.0,27.0,264.0,72.66000000000001,18.428,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,101952.0,81.90000000000002,3.944,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0034407200000000013
