id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2352531081.0,206.0,21.0,53.0,292.0,69.51,45.968,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Offensive']","[90, 53]",True,402366.0,,,,,,,,,,,,11.0,Andrijia Lukovic,,Portimonense,Belenenses SAD,
2352531073.0,218.0,21.0,53.0,1463.0,35.49,22.032,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[54],False,425384.0,,,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352531087.0,208.0,21.0,54.0,292.0,74.865,46.444,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['GoalMouthY', 'LeftFoot', 'GoalMouthZ', 'OppositeRelatedEvent', 'LowRight', 'BlockedY', 'BlockedX', 'OutOfBoxCentre', 'RegularPlay', 'Zone', 'StandingSave']","[90, 8, 9, 2, 3, 12]",True,402366.0,,,,,,3.2,46.3,True,,96.7,50.5,11.0,Andrijia Lukovic,,Portimonense,Belenenses SAD,
2352531111.0,219.0,21.0,55.0,1463.0,2.52,33.184,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Hands', 'ParriedSafe', 'OppositeRelatedEvent', 'Zone', 'DivingSave', 'KeeperSaveObox']","[90, 108, 112, 82, 76, 78, 81]",True,310029.0,,,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352531131.0,209.0,21.0,57.0,292.0,104.37,28.696000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissRight', 'Zone', 'OppositeRelatedEvent']",[121],False,402366.0,,,,,,,,,,,,11.0,Andrijia Lukovic,,Portimonense,Belenenses SAD,
2352531123.0,220.0,21.0,57.0,1463.0,0.63,39.304,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[121],False,310029.0,,,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352531509.0,210.0,22.0,23.0,292.0,104.265,0.34,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'PassEndX', 'Cross', 'CornerTaken', 'Angle', 'PassEndY', 'LeftFoot', 'Zone', 'Longball', 'StandingSave', 'Length']","[90, 137, 123, 125, 30, 32, 33, 34, 36, 216, 217]",True,402366.0,98.175,35.70000000000001,,,,,,,,,,11.0,Andrijia Lukovic,True,Portimonense,Belenenses SAD,0.21952771999999998
2352531533.0,221.0,22.0,25.0,1463.0,7.77,30.736000000000004,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[90, 93, 94, 56, 214]",True,342698.0,6.825,11.492,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352531575.0,211.0,22.0,29.0,292.0,96.60000000000001,56.44000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,235920.0,83.47500000000001,59.704,,,,,,,,,,7.0,Pedro Nuno,False,Portimonense,Belenenses SAD,-0.018914089999999998
2352531603.0,212.0,22.0,32.0,292.0,83.47500000000001,59.704,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,381650.0,101.42999999999999,52.156000000000006,,,,,,,,,,27.0,Chima Akas,True,Portimonense,Belenenses SAD,0.018914089999999998
2352531617.0,213.0,22.0,34.0,292.0,102.48,52.156000000000006,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['LeftFoot', 'Angle', 'Zone', 'Cross', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[90, 137, 125, 34, 37, 216, 217]",True,383607.0,97.54500000000003,29.92,,,,,,,,,,4.0,Tomás Ribeiro,False,Portimonense,Belenenses SAD,0.21097641
2352531677.0,222.0,22.0,35.0,1463.0,8.295,35.292,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Zone', 'Length', 'StandingSave', 'Angle', 'PassEndY']","[90, 93, 94, 214]",True,373033.0,22.995,44.88,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352531667.0,214.0,22.0,36.0,292.0,82.74,21.692,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'ShotAssist', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'KeyPass']","[90, 118, 116, 29, 122, 204, 39, 45, 35, 36, 216, 217]",True,402366.0,84.105,29.444000000000006,,,,,,,,,,11.0,Andrijia Lukovic,False,Portimonense,Belenenses SAD,0.0065612399999999994
2352531671.0,215.0,22.0,38.0,292.0,83.89500000000001,29.036000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['StandingSave', 'FromCorner', 'Assisted', 'RightFoot', 'MissHigh', 'Zone', 'GoalMouthY', 'RelatedEventId', 'OutOfBoxCentre', 'GoalMouthZ']","[90, 6, 9, 2, 5, 11]",True,400848.0,,,,214.0,402366.0,87.5,51.6,True,,,,10.0,Afonso Sousa,,Portimonense,Belenenses SAD,
2352532085.0,224.0,23.0,4.0,1463.0,4.41,31.348000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Longball', 'PassEndX', 'GoalKick', 'Angle', 'PassEndY', 'Zone', 'MissHigh']","[90, 116, 126, 35, 36, 215, 217]",True,310029.0,45.57,57.52800000000001,,,,,,,,,,,,True,Portimonense,Belenenses SAD,0.004434840000000001
2352532099.0,225.0,23.0,8.0,1463.0,45.57,57.52800000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'HeadPass', 'Angle', 'PassEndY', 'Length', 'Zone']","[90, 119, 28, 138, 35, 36, 215, 217]",True,373033.0,66.675,58.956,,,,,,,,,,,,True,Portimonense,Belenenses SAD,0.004858069999999999
2352532139.0,217.0,23.0,9.0,292.0,43.575,8.5,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'HeadPass', 'Length', 'Zone']","[90, 118, 116, 29, 138, 35, 36, 215, 217]",True,70884.0,63.945,10.064000000000002,,,,,,,,,,32.0,Yohan Tavares,True,Portimonense,Belenenses SAD,0.007440799999999999
2352532165.0,218.0,23.0,11.0,292.0,63.945,10.064000000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[90, 119, 28, 138, 35, 37, 216, 217]",True,400848.0,78.435,2.924,,,,,,,,,,10.0,Afonso Sousa,False,Portimonense,Belenenses SAD,0.0025178200000000005
2352532263.0,227.0,23.0,14.0,1463.0,26.46,63.78400000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[90, 116, 29, 34, 37, 214, 217]",True,342696.0,5.3549999999999995,45.83200000000001,,,,,,,,,,,,False,Portimonense,Belenenses SAD,0.0004313600000000004
2352532289.0,228.0,23.0,21.0,1463.0,14.385,38.148,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'Longball', 'StandingSave', 'PassEndX']","[90, 118, 116, 126, 35, 36, 215, 217]",True,310029.0,53.13,38.48800000000001,,,,,,,,,,,,True,Portimonense,Belenenses SAD,0.006068059999999998
2352532309.0,229.0,23.0,23.0,1463.0,53.13,38.48800000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[90, 116, 29, 34, 36, 215, 217]",True,423988.0,44.31,50.38800000000001,,,,,,,,,,,,False,Portimonense,Belenenses SAD,-0.0026039999999999987
2352532377.0,230.0,23.0,26.0,1463.0,43.575,53.65200000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[90, 116, 29, 35, 36, 215, 217]",True,345275.0,48.300000000000004,64.464,,,,,,,,,,,,False,Portimonense,Belenenses SAD,0.00033624999999999974
2352532387.0,231.0,23.0,33.0,1463.0,56.28,61.2,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[90, 117, 119, 28, 34, 37, 215, 217]",True,373033.0,41.685,46.51200000000001,,,,,,,,,,,,False,Portimonense,Belenenses SAD,-0.0020442199999999994
2352532383.0,219.0,23.0,34.0,292.0,65.625,21.964,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,120594.0,,,,,,,,,,,,29.0,Abel Camará,,Portimonense,Belenenses SAD,
,,23.0,34.0,,65.625,21.964,,,Carry,,,,,120594.0,76.125,30.124000000000006,,,,,,,,,,29.0,Abel Camará,True,Portimonense,Belenenses SAD,0.004500169999999998
2352532419.0,220.0,23.0,38.0,292.0,76.125,30.124,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Zone', 'RegularPlay', 'GoalMouthY', 'BlockedY', 'LowCentre', 'LeftFoot', 'Blocked', 'OppositeRelatedEvent', 'StandingSave', 'BlockedX', 'OutOfBoxCentre', 'GoalMouthZ']","[90, 9, 2, 3, 10, 12]",True,120594.0,,,,,,19.0,48.5,True,,74.4,44.6,29.0,Abel Camará,,Portimonense,Belenenses SAD,
2352532439.0,232.0,23.0,38.0,1463.0,31.185,36.244,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OutfielderBlock', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[90, 57]",True,342696.0,,,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352532467.0,233.0,23.0,40.0,1463.0,36.75,52.36000000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,373033.0,,,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352532513.0,234.0,23.0,40.0,1463.0,36.75,52.360000000000014,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'StandingSave']","[90, 116, 29, 35, 37, 215, 217]",True,373033.0,45.15,37.944,,,,,,,,,,,,False,Portimonense,Belenenses SAD,0.0026987899999999995
2352532597.0,235.0,23.0,45.0,1463.0,72.87,35.088,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'ShotAssist', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'KeyPass']","[90, 118, 116, 29, 122, 204, 39, 45, 35, 37, 216, 217]",True,345275.0,81.06,15.776,,,,,,,,,,,,False,Portimonense,Belenenses SAD,0.005681229999999999
2352532609.0,236.0,23.0,49.0,1463.0,84.525,20.944000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthZ', 'HighLeft', 'Zone', 'LeftFoot', 'StandingSave', 'OutOfBoxCentre', 'Assisted', 'GoalMouthY', 'RelatedEventId', 'RegularPlay']","[90, 6, 9, 2, 3, 12]",True,425384.0,,,,235.0,345275.0,87.5,59.7,True,,,,,,,Portimonense,Belenenses SAD,
2352532833.0,222.0,24.0,5.0,292.0,5.3549999999999995,29.852,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'Angle', 'GoalKick', 'MissHigh', 'Longball', 'PassEndY']","[90, 117, 119, 127, 35, 37, 215, 217]",True,422229.0,44.31,20.876,,,,,,,,,,1.0,Luiz Felipe,True,Portimonense,Belenenses SAD,0.00488072
2352533135.0,240.0,24.0,7.0,1463.0,45.15,52.836000000000006,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,342696.0,,,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352532893.0,224.0,24.0,9.0,292.0,50.19,38.352,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'OppositeRelatedEvent', 'Foul', 'Offensive']","[90, 62]",True,402366.0,,,,,,,,,,,,11.0,Andrijia Lukovic,,Portimonense,Belenenses SAD,
2352532883.0,238.0,24.0,9.0,1463.0,54.81,29.648000000000003,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'Foul', 'StandingSave']",[63],False,81959.0,,,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352532909.0,239.0,24.0,14.0,1463.0,0.0,0.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,"['Yellow', 'Foul']",[64],False,81959.0,,,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,,,,,,Portimonense,Belenenses SAD,
2352534493.0,226.0,26.0,24.0,292.0,51.03,39.712,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Chipped', 'Zone', 'Angle', 'PassEndX', 'Length', 'Longball', 'FreekickTaken', 'StandingSave']","[90, 119, 123, 127, 132, 35, 37, 216, 217]",True,391491.0,90.72000000000001,3.74,,,,,,,,,,14.0,Danny Henriques,True,Portimonense,Belenenses SAD,0.02000474
2352534513.0,244.0,26.0,27.0,1463.0,13.125,61.744,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Zone', 'Angle', 'Head', 'PassEndX', 'Length']","[90, 93, 94, 56, 214]",True,373033.0,29.925,68.0,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352534675.0,228.0,26.0,40.0,292.0,86.31,0.0,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'ThrowIn', 'PassEndX', 'Length']","[90, 211, 35, 36, 216]",True,322735.0,87.78,9.520000000000001,,,,,,,,,,17.0,Carraça,False,Portimonense,Belenenses SAD,0.013106799999999998
2352534715.0,229.0,26.0,42.0,292.0,87.78,9.520000000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,120594.0,102.165,4.828,,,,,,,,,,29.0,Abel Camará,False,Portimonense,Belenenses SAD,-0.00274402
2352534737.0,230.0,26.0,44.0,292.0,102.06,4.828,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'Angle', 'RightFoot', 'PassEndX', 'Cross', 'StandingSave', 'Chipped', 'Length']","[90, 136, 123, 125, 34, 36, 216, 217]",True,322735.0,98.175,29.852,,,,,,,,,,17.0,Carraça,True,Portimonense,Belenenses SAD,0.21952771999999998
2352534757.0,246.0,26.0,45.0,1463.0,7.245000000000001,39.984,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndX', 'Head', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[90, 93, 94, 56, 214]",True,360107.0,23.730000000000004,38.556,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352534785.0,231.0,26.0,48.0,292.0,82.74,27.608000000000004,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['StandingSave', 'RightFoot', 'Zone', 'GoalMouthY', 'GoalMouthZ', 'OutOfBoxCentre', 'RegularPlay']","[90, 6, 9, 86, 2, 3, 11]",True,402366.0,,,,,,51.4,42.5,True,,,,11.0,Andrijia Lukovic,,Portimonense,Belenenses SAD,
2352535089.0,248.0,27.0,11.0,1463.0,4.620000000000002,32.776,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['MissHigh', 'Zone', 'Length', 'Longball', 'Angle', 'PassEndY', 'GoalKick', 'PassEndX']","[90, 119, 127, 35, 36, 215, 217]",True,310029.0,59.01000000000001,37.264,,,,,,,,,,,,True,Portimonense,Belenenses SAD,0.0074847199999999985
2352535157.0,233.0,27.0,15.0,292.0,47.775,32.300000000000004,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'HeadPass']","[90, 119, 28, 138, 35, 37, 215, 217]",True,292068.0,69.405,29.852,,,,,,,,,,21.0,Cafu,True,Portimonense,Belenenses SAD,0.005124720000000001
2352535167.0,249.0,27.0,19.0,1463.0,33.6,37.604,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[196, 199]",False,360107.0,,,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352535163.0,234.0,27.0,19.0,292.0,71.4,30.396000000000004,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 198]",False,120594.0,,,,,,,,,,,,29.0,Abel Camará,,Portimonense,Belenenses SAD,
2352535181.0,235.0,27.0,19.0,292.0,69.19500000000001,30.328000000000003,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'Zone']",[90],True,120594.0,,,,,,,,,,,,29.0,Abel Camará,,Portimonense,Belenenses SAD,
2352535173.0,250.0,27.0,19.0,1463.0,31.5,37.536,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'StandingSave', 'HeadPass']","[90, 117, 119, 28, 138, 35, 36, 214, 217]",True,360107.0,32.865,37.74,,,,,,,,,,,,False,Portimonense,Belenenses SAD,0.0
2352535197.0,236.0,27.0,20.0,292.0,78.22500000000001,42.568000000000005,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone', 'Head']","[90, 68]",True,235920.0,,,,,,,,,,,,7.0,Pedro Nuno,,Portimonense,Belenenses SAD,
2352535231.0,251.0,27.0,21.0,1463.0,23.31,33.79600000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[90, 93, 94, 214]",True,342696.0,33.705000000000005,35.088,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352535245.0,252.0,27.0,24.0,1463.0,34.230000000000004,35.22400000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'HeadPass', 'Zone']","[90, 117, 119, 28, 138, 35, 36, 215, 217]",True,81959.0,49.875,35.90400000000001,,,,,,,,,,,,False,Portimonense,Belenenses SAD,0.0035222199999999995
2352535277.0,237.0,27.0,26.0,292.0,54.180000000000014,32.64,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle']","[90, 119, 127, 35, 37, 215, 217]",True,391491.0,66.57000000000001,0.0,,,,,,,,,,14.0,Danny Henriques,False,Portimonense,Belenenses SAD,0.0005553200000000015
2352535497.0,254.0,27.0,44.0,1463.0,29.505000000000006,68.0,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[90, 211, 35, 37, 214]",True,373033.0,32.34,55.89600000000001,,,,,,,,,,,,False,Portimonense,Belenenses SAD,0.0008183100000000009
2352535507.0,255.0,27.0,45.0,1463.0,29.925,55.62400000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[90, 116, 29, 35, 36, 214, 217]",True,81959.0,30.765,59.160000000000004,,,,,,,,,,,,False,Portimonense,Belenenses SAD,0.0
2352535547.0,256.0,27.0,47.0,1463.0,30.240000000000002,59.976000000000006,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'PassEndX', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,373033.0,51.45,57.32400000000001,,,,,,,,,,,,False,Portimonense,Belenenses SAD,0.004068810000000001
2352535581.0,257.0,27.0,49.0,1463.0,53.97,58.140000000000015,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Zone', 'Length', 'Longball', 'PassEndX', 'StandingSave', 'Chipped']","[90, 119, 123, 127, 35, 36, 216, 217]",True,342698.0,90.825,59.29600000000001,,,,,,,,,,,,True,Portimonense,Belenenses SAD,0.024551789999999997
2352535601.0,240.0,27.0,53.0,292.0,11.445,6.664000000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'Foul']","[90, 62]",True,391491.0,,,,,,,,,,,,14.0,Danny Henriques,,Portimonense,Belenenses SAD,
2352535627.0,258.0,27.0,53.0,1463.0,93.555,61.336000000000006,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Foul', 'Zone', 'Offensive', 'StandingSave']",[63],False,423988.0,,,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352535767.0,241.0,28.0,6.0,292.0,14.07,4.352,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'FreekickTaken', 'PassEndY', 'StandingSave', 'Zone']","[90, 116, 29, 131, 35, 36, 214, 217]",True,422229.0,19.53,35.29200000000001,,,,,,,,,,1.0,Luiz Felipe,False,Portimonense,Belenenses SAD,0.0023693299999999994
2352535817.0,242.0,28.0,8.0,292.0,19.53,35.088,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Zone', 'PassEndY', 'Angle']","[90, 116, 29, 35, 36, 214, 217]",True,391491.0,21.840000000000007,52.97200000000001,,,,,,,,,,14.0,Danny Henriques,False,Portimonense,Belenenses SAD,-0.0007416699999999998
,,28.0,8.0,,21.840000000000007,52.97200000000001,,,Carry,,,,,383607.0,32.445,50.72800000000001,,,,,,,,,,4.0,Tomás Ribeiro,True,Portimonense,Belenenses SAD,0.0016808000000000014
2352535863.0,243.0,28.0,14.0,292.0,32.445,50.72800000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Chipped', 'Longball', 'PassEndY', 'Angle', 'StandingSave']","[90, 118, 116, 123, 126, 35, 37, 215, 217]",True,383607.0,65.73,4.828,,,,,,,,,,4.0,Tomás Ribeiro,True,Portimonense,Belenenses SAD,0.006345979999999999
,,28.0,14.0,,65.73,4.828,,,Carry,,,,,322735.0,71.505,4.0120000000000005,,,,,,,,,,17.0,Carraça,False,Portimonense,Belenenses SAD,0.00377069
2352535907.0,244.0,28.0,19.0,292.0,71.505,4.0120000000000005,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'IntentionalAssist', 'Chipped', 'PassEndX', 'ShotAssist', 'StandingSave', 'Cross', 'RightFoot', 'KeyPass']","[90, 118, 122, 136, 123, 124, 39, 40, 35, 36, 216, 217]",True,322735.0,91.14,27.268000000000008,,,,,,,,,,17.0,Carraça,True,Portimonense,Belenenses SAD,0.08682973
2352535909.0,245.0,28.0,21.0,292.0,91.14,27.268000000000004,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthY', 'IntentionalAssist', 'RightFoot', 'RegularPlay', 'Zone', 'RelatedEventId', 'BoxCentre', 'GoalMouthZ', 'Assisted']","[90, 6, 89, 9, 88, 1, 3, 11]",True,235920.0,,,,244.0,322735.0,30.6,41.3,True,,,,7.0,Pedro Nuno,,Portimonense,Belenenses SAD,
2352536195.0,260.0,28.0,48.0,1463.0,4.095,37.944,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'GoalKick', 'Length', 'Zone']","[90, 116, 29, 35, 37, 214, 217]",True,310029.0,9.975,18.904000000000003,,,,,,,,,,,,False,Portimonense,Belenenses SAD,0.0003668899999999999
2352536237.0,261.0,28.0,51.0,1463.0,9.975,18.904000000000003,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Zone']","[90, 116, 29, 34, 36, 214, 217]",True,360107.0,4.620000000000002,33.728,,,,,,,,,,,,False,Portimonense,Belenenses SAD,0.0005306600000000005
2352536307.0,262.0,28.0,53.0,1463.0,5.04,36.312000000000005,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[90, 116, 29, 35, 37, 214, 217]",True,310029.0,7.035,11.356,,,,,,,,,,,,False,Portimonense,Belenenses SAD,-0.0019098400000000003
2352536329.0,263.0,28.0,59.0,1463.0,19.32,7.48,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'PassEndX', 'Length', 'StandingSave', 'Longball', 'Angle', 'PassEndY', 'Zone']","[90, 118, 116, 123, 126, 35, 36, 215, 217]",True,360107.0,61.95,8.636000000000003,,,,,,,,,,,,True,Portimonense,Belenenses SAD,0.01025493
2352536333.0,264.0,29.0,2.0,1463.0,62.16,10.2,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[196, 198]",False,425384.0,,,,,,,,,,,,,,,Portimonense,Belenenses SAD,
2352536347.0,247.0,29.0,2.0,292.0,42.84,57.8,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 199]",False,383607.0,,,,,,,,,,,,4.0,Tomás Ribeiro,,Portimonense,Belenenses SAD,
2352536427.0,265.0,29.0,2.0,1463.0,61.95,8.636000000000003,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone', 'HeadPass']","[90, 118, 116, 29, 138, 35, 36, 215, 217]",True,425384.0,67.41000000000001,9.520000000000001,,,,,,,,,,,,False,Portimonense,Belenenses SAD,0.0
