id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2347126933.0,457.0,45.0,122.0,404198.0,59.85,40.596,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 198]",False,42.0,,,,,,,,,,,,,,Boavista,Belenenses SAD,
2347126937.0,491.0,45.0,292.0,383607.0,43.47,31.348000000000003,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'HeadPass', 'Angle', 'Length']","[90, 118, 116, 29, 138, 35, 36, 215, 217]",True,42.0,57.435,34.20400000000001,,,,,,,,,4.0,Tomás Ribeiro,False,Boavista,Belenenses SAD,0.004268819999999998
2347126941.0,492.0,45.0,292.0,402366.0,57.435,34.204,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,43.0,,,,,,,,,,,11.0,Andrijia Lukovic,,Boavista,Belenenses SAD,
,,45.0,,402366.0,57.435,34.20400000000001,,,Carry,,,,,43.0,61.214999999999996,27.744000000000003,,,,,,,,,11.0,Andrijia Lukovic,False,Boavista,Belenenses SAD,0.0
2347126955.0,493.0,45.0,292.0,402366.0,61.215,27.744,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'Foul']","[90, 62]",True,45.0,,,,,,,,,,,11.0,Andrijia Lukovic,,Boavista,Belenenses SAD,
2347126949.0,458.0,45.0,122.0,337756.0,43.785,40.25600000000001,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Foul', 'Defensive', 'Zone']",[63],False,45.0,,,,,,,,,,,,,,Boavista,Belenenses SAD,
2347124637.0,470.0,45.0,292.0,422229.0,21.0,61.94800000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['FreekickTaken', 'PassEndY', 'Angle', 'PassEndX', 'Longball', 'StandingSave', 'Zone', 'Length']","[90, 119, 127, 132, 35, 37, 215, 217]",True,51.0,62.58000000000001,43.248000000000005,,,,,,,,,1.0,Luiz Felipe,True,Boavista,Belenenses SAD,0.010902780000000003
2347124643.0,439.0,45.0,122.0,337756.0,42.945,17.0,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[90, 118, 116, 29, 35, 36, 215, 217]",True,53.0,56.28,31.144000000000002,,,,,,,,,,,True,Boavista,Belenenses SAD,0.004748089999999998
2347124645.0,440.0,45.0,122.0,280768.0,56.28,31.144,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,55.0,,,,,,,,,,,,,,Boavista,Belenenses SAD,
2347124655.0,441.0,45.0,122.0,280768.0,67.2,18.564,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,58.0,88.62,12.24,,,,,,,,,,,True,Boavista,Belenenses SAD,0.021318599999999997
2347124661.0,442.0,46.0,122.0,333946.0,88.62,12.24,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'RightFoot', 'PassEndX', 'Cross', 'Length']","[90, 136, 125, 35, 36, 216, 217]",True,0.0,93.66000000000001,27.812000000000005,,,,,,,,,,,True,Boavista,Belenenses SAD,0.0673811
2347124671.0,471.0,46.0,292.0,391491.0,12.81,44.064,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[90, 93, 94, 215]",True,1.0,36.12,50.66,,,,,,,,,14.0,Danny Henriques,,Boavista,Belenenses SAD,
2347124677.0,443.0,46.0,122.0,337756.0,74.97000000000001,11.492,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['StandingSave', 'PlayerCaughtOffside', 'RightFoot', 'PassEndX', 'Zone', 'PassEndY', 'Cross']","[90, 216]",True,5.0,93.66,36.992,,,,,,,,,,,,Boavista,Belenenses SAD,
2347124683.0,472.0,46.0,292.0,292068.0,13.125,35.904,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[61],False,5.0,,,,,,,,,,,21.0,Cafu,,Boavista,Belenenses SAD,
2347124733.0,444.0,46.0,122.0,,0.0,0.0,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",End,Successful,[],[],False,8.0,,,,,,,,,,,,,,Boavista,Belenenses SAD,
2347124737.0,473.0,46.0,292.0,,0.0,0.0,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",End,Successful,[],[],False,8.0,,,,,,,,,,,,,,Boavista,Belenenses SAD,
2347126967.0,494.0,46.0,292.0,400848.0,62.370000000000005,25.772000000000002,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'FreekickTaken', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndY']","[90, 116, 29, 131, 34, 37, 215, 217]",True,10.0,42.945,17.0,,,,,,,,,10.0,Afonso Sousa,False,Boavista,Belenenses SAD,-0.00782351
,,46.0,,70884.0,42.945,17.0,,,Carry,,,,,10.0,46.2,17.34,,,,,,,,,32.0,Yohan Tavares,False,Boavista,Belenenses SAD,0.0021440899999999995
2347126969.0,495.0,46.0,292.0,70884.0,46.2,17.34,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Length', 'Zone', 'PassEndX']","[90, 118, 116, 29, 35, 37, 215, 217]",True,12.0,67.30499999999999,5.44,,,,,,,,,32.0,Yohan Tavares,False,Boavista,Belenenses SAD,0.00315932
2347126971.0,496.0,46.0,292.0,322735.0,67.30499999999999,5.44,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[90, 68]",True,13.0,,,,,,,,,,,17.0,Carraça,,Boavista,Belenenses SAD,
2347126977.0,460.0,46.0,122.0,400992.0,40.005,68.0,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Longball', 'Length', 'ThrowIn', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[90, 211, 35, 37, 215]",True,25.0,62.58000000000001,57.46,,,,,,,,,,,True,Boavista,Belenenses SAD,0.007440799999999999
2347126979.0,498.0,46.0,292.0,70884.0,37.275,11.696,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[90, 100, 55]",True,27.0,,,,,,,,,,,32.0,Yohan Tavares,,Boavista,Belenenses SAD,
2347126981.0,499.0,46.0,292.0,292068.0,42.105,22.644,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,28.0,,,,,,,,,,,21.0,Cafu,,Boavista,Belenenses SAD,
2347126983.0,500.0,46.0,292.0,292068.0,42.105000000000004,22.644,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle']","[90, 116, 29, 35, 37, 215, 217]",True,28.0,46.83000000000001,7.888,,,,,,,,,21.0,Cafu,False,Boavista,Belenenses SAD,-0.0002082999999999998
,,46.0,,322735.0,46.83000000000001,7.888,,,Carry,,,,,28.0,47.355000000000004,6.392,,,,,,,,,17.0,Carraça,False,Boavista,Belenenses SAD,0.0
2347126987.0,501.0,46.0,292.0,322735.0,47.355000000000004,6.392,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,30.0,72.135,10.948000000000002,,,,,,,,,17.0,Carraça,True,Boavista,Belenenses SAD,0.011531769999999998
2347126989.0,502.0,46.0,292.0,120594.0,71.61,11.832,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[90, 68]",True,31.0,,,,,,,,,,,29.0,Abel Camará,,Boavista,Belenenses SAD,
2347126985.0,461.0,46.0,122.0,423076.0,44.31,47.39600000000001,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,33.0,,,,,,,,,,,,,,Boavista,Belenenses SAD,
2347126993.0,462.0,46.0,122.0,423076.0,50.714999999999996,40.93600000000001,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[90, 118, 116, 29, 35, 36, 215, 217]",True,34.0,63.42,47.12400000000001,,,,,,,,,,,False,Boavista,Belenenses SAD,0.004505340000000002
2347126995.0,463.0,46.0,122.0,404198.0,63.42,47.12400000000001,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'ShotAssist', 'Angle', 'PassEndX', 'KeyPass']","[90, 118, 116, 29, 122, 204, 39, 45, 35, 37, 216, 217]",True,36.0,72.135,31.348000000000003,,,,,,,,,,,True,Boavista,Belenenses SAD,0.004500169999999998
2347126997.0,464.0,46.0,122.0,400990.0,76.86,30.464,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['Blocked', 'Zone', 'GoalMouthY', 'OppositeRelatedEvent', 'StandingSave', 'RelatedEventId', 'OutOfBoxCentre', 'GoalMouthZ', 'BlockedY', 'RegularPlay', 'LowCentre', 'RightFoot', 'Assisted', 'BlockedX']","[90, 9, 2, 3, 10, 11]",True,40.0,,,463.0,404198.0,19.0,49.0,True,78.8,45.7,,,,,Boavista,Belenenses SAD,
2347127003.0,503.0,46.0,292.0,383607.0,25.725,40.93600000000001,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['StandingSave', 'OppositeRelatedEvent', 'OutfielderBlock', 'Zone']","[90, 57]",True,40.0,,,,,,,,,,,4.0,Tomás Ribeiro,,Boavista,Belenenses SAD,
2347127007.0,465.0,46.0,122.0,400990.0,91.875,29.988000000000003,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissRight', 'Zone']",[121],False,42.0,,,,,,,,,,,,,,Boavista,Belenenses SAD,
2347127005.0,504.0,46.0,292.0,383607.0,13.125,38.012,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[121],False,42.0,,,,,,,,,,,4.0,Tomás Ribeiro,,Boavista,Belenenses SAD,
2347135677.0,11443.0,46.0,122.0,280768.0,93.66,36.992,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[60],False,,,,,,,,,,,,,,,Boavista,Belenenses SAD,
2347127043.0,466.0,47.0,122.0,400992.0,104.47500000000001,0.34,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['LeftFoot', 'Zone', 'Length', 'PassEndY', 'Cross', 'Chipped', 'Angle', 'PassEndX', 'StandingSave', 'CornerTaken']","[90, 137, 123, 125, 30, 32, 33, 34, 36, 216, 217]",True,17.0,99.75,28.492000000000004,,,,,,,,,,,True,Boavista,Belenenses SAD,0.21952771999999998
2347127049.0,505.0,47.0,292.0,383185.0,8.505,35.7,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Head', 'Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[90, 93, 94, 56, 214]",True,18.0,14.7,23.868,,,,,,,,,25.0,Safira,,Boavista,Belenenses SAD,
2347127057.0,506.0,47.0,292.0,384385.0,14.7,23.868,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['PassEndY', 'Head', 'Length', 'Zone', 'Angle', 'PassEndX']","[90, 93, 94, 56, 214]",True,21.0,25.200000000000003,14.416,,,,,,,,,5.0,Nilton Varela,,Boavista,Belenenses SAD,
2347127055.0,467.0,47.0,122.0,400990.0,79.275,54.74,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['GoalMouthZ', 'BlockedX', 'Zone', 'LowLeft', 'GoalMouthY', 'BlockedY', 'OutOfBoxLeft', 'OppositeRelatedEvent', 'FromCorner', 'RightFoot', 'StandingSave']","[90, 8, 9, 2, 5, 11]",True,23.0,,,,,15.2,52.0,True,98.0,53.1,,,,,Boavista,Belenenses SAD,
2347136497.0,908.0,47.0,292.0,422229.0,2.94,31.892000000000003,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['OppositeRelatedEvent', 'Hands', 'Zone', 'Collected', 'KeeperSaveObox']","[90, 109, 112, 76, 78, 81]",True,24.0,,,,,,,,,,,1.0,Luiz Felipe,,Boavista,Belenenses SAD,
2347136493.0,907.0,47.0,292.0,422229.0,4.515,34.408,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['StandingSave'],[92],False,24.0,,,,,,,,,,,1.0,Luiz Felipe,,Boavista,Belenenses SAD,
2347127073.0,508.0,47.0,292.0,422229.0,5.985,34.476000000000006,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'KeeperThrow', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[90, 35, 36, 214, 217]",True,28.0,22.995,53.312000000000005,,,,,,,,,1.0,Luiz Felipe,False,Boavista,Belenenses SAD,1.3259999999999314e-05
2347127081.0,509.0,47.0,292.0,383607.0,22.995,53.312000000000005,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[90, 116, 29, 35, 36, 214, 217]",True,32.0,32.655,60.11200000000001,,,,,,,,,4.0,Tomás Ribeiro,False,Boavista,Belenenses SAD,0.0003527700000000005
,,47.0,,402366.0,32.655,60.11200000000001,,,Carry,,,,,32.0,36.435,64.26000000000002,,,,,,,,,11.0,Andrijia Lukovic,False,Boavista,Belenenses SAD,0.0
2347127091.0,510.0,47.0,292.0,402366.0,36.435,64.26000000000002,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave']","[90, 116, 29, 34, 37, 214, 217]",True,36.0,16.38,59.092000000000006,,,,,,,,,11.0,Andrijia Lukovic,False,Boavista,Belenenses SAD,-0.0024767800000000013
,,47.0,,383607.0,16.38,59.092000000000006,,,Carry,,,,,36.0,20.580000000000002,60.11200000000001,,,,,,,,,4.0,Tomás Ribeiro,False,Boavista,Belenenses SAD,-0.00033735000000000015
2347127099.0,511.0,47.0,292.0,383607.0,20.580000000000002,60.11200000000001,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[90, 116, 29, 35, 37, 214, 217]",True,39.0,21.315,41.61600000000001,,,,,,,,,4.0,Tomás Ribeiro,False,Boavista,Belenenses SAD,0.00171695
,,47.0,,391491.0,21.315,41.61600000000001,,,Carry,,,,,39.0,23.835,37.74,,,,,,,,,14.0,Danny Henriques,False,Boavista,Belenenses SAD,0.0
2347127103.0,512.0,47.0,292.0,391491.0,23.835,37.74,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Length', 'PassEndX', 'Zone']","[90, 116, 29, 35, 37, 214, 217]",True,42.0,24.885,15.708000000000002,,,,,,,,,14.0,Danny Henriques,False,Boavista,Belenenses SAD,-0.0007416699999999998
2347127111.0,513.0,47.0,292.0,70884.0,25.515,15.436,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle']","[90, 116, 29, 35, 37, 215, 217]",True,45.0,43.365,2.9920000000000004,,,,,,,,,32.0,Yohan Tavares,False,Boavista,Belenenses SAD,0.0018388500000000012
2347127115.0,514.0,47.0,292.0,322735.0,43.365,2.9920000000000004,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,46.0,31.815,12.376000000000001,,,,,,,,,17.0,Carraça,False,Boavista,Belenenses SAD,-0.0006677699999999998
,,47.0,,70884.0,31.815,12.376000000000001,,,Carry,,,,,46.0,34.335000000000015,12.444,,,,,,,,,32.0,Yohan Tavares,False,Boavista,Belenenses SAD,0.0
2347127117.0,515.0,47.0,292.0,70884.0,34.335000000000015,12.444,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[90, 116, 29, 34, 36, 214, 217]",True,51.0,29.505000000000006,29.92,,,,,,,,,32.0,Yohan Tavares,False,Boavista,Belenenses SAD,0.0007288599999999996
,,47.0,,391491.0,29.505000000000006,29.92,,,Carry,,,,,51.0,30.240000000000002,32.708000000000006,,,,,,,,,14.0,Danny Henriques,False,Boavista,Belenenses SAD,0.0
2347127125.0,516.0,47.0,292.0,391491.0,30.240000000000002,32.708000000000006,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'Zone']","[90, 116, 29, 36, 214, 217]",True,53.0,30.240000000000002,47.19200000000001,,,,,,,,,14.0,Danny Henriques,False,Boavista,Belenenses SAD,-0.0002191399999999996
2347127129.0,517.0,47.0,292.0,383607.0,30.135,47.32800000000001,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY', 'StandingSave']","[90, 116, 29, 35, 37, 215, 217]",True,55.0,42.42,36.24400000000001,,,,,,,,,4.0,Tomás Ribeiro,False,Boavista,Belenenses SAD,0.00152184
,,47.0,,292068.0,42.42,36.24400000000001,,,Carry,,,,,55.0,43.050000000000004,38.964,,,,,,,,,21.0,Cafu,False,Boavista,Belenenses SAD,0.0
2347127131.0,518.0,47.0,292.0,292068.0,43.050000000000004,38.964,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY']","[90, 116, 29, 35, 36, 215, 217]",True,58.0,47.04,61.54000000000001,,,,,,,,,21.0,Cafu,False,Boavista,Belenenses SAD,-0.00014302000000000065
,,47.0,,402366.0,47.04,61.54000000000001,,,Carry,,,,,58.0,47.775,63.376000000000005,,,,,,,,,11.0,Andrijia Lukovic,False,Boavista,Belenenses SAD,0.0
2347127141.0,519.0,48.0,292.0,402366.0,47.775,63.376000000000005,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Longball', 'StandingSave', 'Zone', 'Length', 'Angle']","[90, 119, 127, 35, 37, 216, 217]",True,1.0,80.85000000000002,31.076000000000004,,,,,,,,,11.0,Andrijia Lukovic,True,Boavista,Belenenses SAD,0.022629820000000002
2347127135.0,468.0,48.0,122.0,423077.0,28.665000000000003,35.904,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[90, 100, 55]",True,2.0,,,,,,,,,,,,,,Boavista,Belenenses SAD,
2347127137.0,469.0,48.0,122.0,423077.0,28.035,31.892000000000003,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,3.0,,,,,,,,,,,,,,Boavista,Belenenses SAD,
2347127149.0,470.0,48.0,122.0,423077.0,33.6,33.388000000000005,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'Chipped', 'Angle', 'PassEndX', 'Longball', 'Zone', 'PassEndY', 'Length']","[90, 119, 123, 127, 35, 36, 215, 217]",True,7.0,68.985,54.74,,,,,,,,,,,True,Boavista,Belenenses SAD,0.007379709999999999
2347127157.0,520.0,48.0,292.0,70884.0,41.79,10.608,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['HeadPass', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[90, 116, 29, 138, 35, 37, 215, 217]",True,10.0,47.775,4.964,,,,,,,,,32.0,Yohan Tavares,False,Boavista,Belenenses SAD,0.00033624999999999974
2347127159.0,521.0,48.0,292.0,322735.0,47.775,4.964,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,12.0,,,,,,,,,,,17.0,Carraça,,Boavista,Belenenses SAD,
2347127189.0,522.0,48.0,292.0,322735.0,47.25,5.372000000000001,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[90, 119, 28, 35, 36, 215, 217]",True,17.0,67.515,15.028000000000002,,,,,,,,,17.0,Carraça,True,Boavista,Belenenses SAD,0.00622003
2347127179.0,471.0,48.0,122.0,423076.0,41.475,52.496,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,18.0,,,,,,,,,,,,,,Boavista,Belenenses SAD,
2347127191.0,472.0,48.0,122.0,423076.0,41.475,52.496,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave', 'Angle']","[90, 117, 119, 28, 35, 36, 215, 217]",True,18.0,45.99,68.0,,,,,,,,,,,False,Boavista,Belenenses SAD,0.00033624999999999974
2347127215.0,524.0,48.0,292.0,322735.0,61.74,0.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'ThrowIn', 'Zone', 'Angle']","[90, 211, 34, 36, 215]",True,24.0,58.17,9.384,,,,,,,,,17.0,Carraça,False,Boavista,Belenenses SAD,-0.0013324699999999988
,,48.0,,292068.0,58.17,9.384,,,Carry,,,,,24.0,50.505,13.056000000000001,,,,,,,,,21.0,Cafu,False,Boavista,Belenenses SAD,-0.0022727300000000006
2347127229.0,525.0,48.0,292.0,292068.0,50.505,13.056000000000001,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'Longball']","[90, 116, 126, 34, 36, 215, 217]",True,27.0,42.63,44.336000000000006,,,,,,,,,21.0,Cafu,False,Boavista,Belenenses SAD,-0.0011536600000000008
,,48.0,,383607.0,42.63,44.336000000000006,,,Carry,,,,,27.0,45.57,44.26800000000001,,,,,,,,,4.0,Tomás Ribeiro,False,Boavista,Belenenses SAD,0.00159954
2347127235.0,526.0,48.0,292.0,383607.0,45.57,44.26800000000001,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY', 'Longball']","[90, 116, 126, 35, 37, 215, 217]",True,31.0,48.195,11.832000000000003,,,,,,,,,4.0,Tomás Ribeiro,False,Boavista,Belenenses SAD,-0.0004458799999999992
2347127243.0,527.0,48.0,292.0,70884.0,48.51000000000001,12.036,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[90, 118, 116, 29, 35, 37, 215, 217]",True,34.0,62.370000000000005,3.5360000000000005,,,,,,,,,32.0,Yohan Tavares,False,Boavista,Belenenses SAD,0.0036051999999999994
2347127253.0,528.0,48.0,292.0,322735.0,61.95,4.0120000000000005,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Angle']","[90, 118, 116, 29, 35, 36, 215, 217]",True,36.0,62.895,16.728,,,,,,,,,17.0,Carraça,False,Boavista,Belenenses SAD,0.0012528699999999997
2347127259.0,529.0,48.0,292.0,292068.0,63.945,17.408,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Chipped', 'Longball', 'Length', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[90, 119, 123, 127, 35, 36, 216, 217]",True,39.0,95.44500000000001,38.284000000000006,,,,,,,,,21.0,Cafu,True,Boavista,Belenenses SAD,0.08869969999999999
2347127257.0,474.0,48.0,122.0,259313.0,7.665,34.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['StandingSave'],[92],False,42.0,,,,,,,,,,,,,,Boavista,Belenenses SAD,
2347127285.0,475.0,48.0,122.0,259313.0,15.225000000000001,31.144000000000002,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'KeeperThrow', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[90, 35, 36, 214, 217]",True,47.0,16.17,51.61200000000001,,,,,,,,,,,False,Boavista,Belenenses SAD,-0.002041330000000001
2347127291.0,476.0,48.0,122.0,423077.0,23.52,51.476000000000006,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave']","[90, 116, 29, 34, 37, 214, 217]",True,52.0,21.840000000000007,30.464,,,,,,,,,,,False,Boavista,Belenenses SAD,0.0007416699999999998
2347127303.0,477.0,48.0,122.0,12378.0,22.89,27.404000000000003,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone']","[90, 116, 29, 35, 37, 214, 217]",True,55.0,32.025,7.276000000000002,,,,,,,,,,,False,Boavista,Belenenses SAD,-0.0003888999999999993
2347127309.0,478.0,48.0,122.0,400993.0,35.49,6.664000000000001,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'Chipped', 'Angle', 'Longball', 'PassEndY', 'PassEndX']","[90, 118, 116, 123, 126, 35, 36, 215, 217]",True,59.0,69.825,36.24400000000001,,,,,,,,,,,True,Boavista,Belenenses SAD,0.00870803
2347127313.0,479.0,49.0,122.0,404198.0,69.825,36.24400000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[90, 119, 28, 35, 36, 216, 217]",True,1.0,76.65000000000002,50.18400000000001,,,,,,,,,,,False,Boavista,Belenenses SAD,0.004151699999999998
2347127315.0,530.0,49.0,292.0,322735.0,34.545,23.936000000000003,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[90, 100, 55]",True,2.0,,,,,,,,,,,17.0,Carraça,,Boavista,Belenenses SAD,
