id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2338874871.0,524.0,53.0,292.0,381650.0,27.615,60.79200000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[90, 59]",True,28.0,,,,,,,,,,,,27.0,Chima Akas,,Belenenses SAD,Tondela,
2339356413.0,905.0,53.0,8071.0,119089.0,71.925,9.248,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,28.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338874877.0,524.0,53.0,8071.0,119089.0,81.06,9.792000000000002,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Offensive', 'StandingSave', 'Length', 'Zone', 'PassEndY', 'Angle', 'OppositeRelatedEvent']","[90, 119, 28, 34, 37, 216, 217]",True,28.0,80.53500000000001,8.092,,,,,,,,,,,,False,Belenenses SAD,Tondela,-0.0019695999999999984
2338874921.0,525.0,53.0,292.0,383607.0,19.95,66.096,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['OppositeRelatedEvent', 'Angle', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[90, 93, 94, 214]",True,30.0,18.585,68.0,,,,,,,,,,4.0,Tomás Ribeiro,,Belenenses SAD,Tondela,
2338874933.0,525.0,53.0,8071.0,283364.0,84.105,1.292,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[90, 59]",True,30.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338875117.0,528.0,53.0,292.0,381650.0,23.835,68.0,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Longball', 'Angle', 'PassEndY', 'Length', 'ThrowIn', 'Zone', 'PassEndX']","[90, 211, 35, 37, 215]",True,39.0,45.255,64.80400000000002,,,,,,,,,,27.0,Chima Akas,False,Belenenses SAD,Tondela,0.004034900000000001
2338875129.0,529.0,53.0,292.0,422230.0,45.464999999999996,65.008,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Chipped', 'Zone']","[90, 116, 29, 123, 34, 37, 215, 217]",True,41.0,40.74,64.19200000000001,,,,,,,,,,18.0,Alioune Ndour,False,Belenenses SAD,Tondela,-0.0012207699999999995
2338875147.0,530.0,53.0,292.0,400848.0,39.48,63.78400000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'HeadPass', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[90, 116, 29, 138, 35, 36, 215, 217]",True,42.0,41.895,65.212,,,,,,,,,,10.0,Afonso Sousa,False,Belenenses SAD,Tondela,0.0
,,53.0,,422230.0,41.895,65.212,,,Carry,,,,,42.0,44.31,64.87200000000001,,,,,,,,,,18.0,Alioune Ndour,False,Belenenses SAD,Tondela,0.0012207699999999995
2338875153.0,531.0,53.0,292.0,422230.0,44.31,64.87200000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[90, 69]",True,43.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Tondela,
2338875155.0,527.0,53.0,8071.0,394932.0,60.69,3.128,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'StandingSave']","[90, 142]",True,44.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338875161.0,528.0,53.0,8071.0,394932.0,58.17,3.944,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,46.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338875187.0,529.0,53.0,8071.0,394932.0,58.38,3.808,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle', 'StandingSave']","[90, 118, 116, 29, 35, 36, 215, 217]",True,46.0,66.25500000000001,5.372000000000001,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.002714640000000001
2338875209.0,530.0,53.0,8071.0,119089.0,66.045,5.44,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Chipped', 'Zone']","[90, 118, 116, 29, 123, 204, 35, 37, 216, 217]",True,47.0,74.44500000000001,1.7680000000000002,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.00377069
2338875307.0,531.0,53.0,8071.0,283364.0,74.02500000000002,2.5160000000000005,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,49.0,78.015,11.152,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.0027939199999999983
2338875315.0,532.0,53.0,8071.0,344991.0,69.3,17.612000000000002,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[90, 62]",True,51.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338875327.0,532.0,53.0,292.0,292068.0,35.7,50.388,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Foul', 'Zone', 'Defensive', 'StandingSave']",[63],False,51.0,,,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Tondela,
2338875929.0,533.0,54.0,8071.0,119089.0,70.98,13.192000000000002,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['FreekickTaken', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'Chipped', 'PassEndY', 'Zone', 'Longball']","[90, 119, 123, 127, 132, 35, 36, 216, 217]",True,32.0,105.0,53.176000000000016,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.022462
2338876307.0,534.0,54.0,292.0,422229.0,5.460000000000002,27.812000000000005,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'Longball', 'MissHigh', 'GoalKick']","[90, 119, 127, 35, 37, 215, 217]",True,59.0,60.90000000000001,4.760000000000001,,,,,,,,,,1.0,Luiz Felipe,True,Belenenses SAD,Tondela,0.005325399999999999
2338876289.0,535.0,55.0,8071.0,369863.0,44.625,63.24,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[196, 199]",False,2.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338876319.0,535.0,55.0,292.0,383185.0,60.375,4.760000000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 198]",False,2.0,,,,,,,,,,,,25.0,Safira,,Belenenses SAD,Tondela,
2338876295.0,536.0,55.0,8071.0,369863.0,44.205000000000005,64.05600000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Head', 'PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle']","[90, 93, 94, 56, 215]",True,2.0,46.2,68.0,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338876527.0,537.0,55.0,292.0,322735.0,59.325,0.0,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'ThrowIn', 'PassEndX']","[90, 211, 35, 36, 216]",True,14.0,72.24,2.5160000000000005,,,,,,,,,,17.0,Carraça,True,Belenenses SAD,Tondela,0.006485330000000001
2338876531.0,538.0,55.0,292.0,383185.0,72.24,2.5160000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[90, 68]",True,15.0,,,,,,,,,,,,25.0,Safira,,Belenenses SAD,Tondela,
2338876851.0,539.0,55.0,8071.0,369863.0,36.435,68.0,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'PassEndX', 'ThrowIn', 'Longball', 'Length', 'Angle']","[90, 211, 35, 37, 215]",True,30.0,64.05,59.500000000000014,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.0061879299999999995
2338876861.0,540.0,55.0,292.0,322735.0,43.47,6.392,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[196, 199]",False,31.0,,,,,,,,,,,,17.0,Carraça,,Belenenses SAD,Tondela,
2338876857.0,540.0,55.0,8071.0,344991.0,61.53,61.608,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 198]",False,31.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338876885.0,541.0,55.0,292.0,322735.0,45.99,4.352,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length', 'HeadPass']","[90, 118, 116, 29, 138, 35, 37, 215, 217]",True,32.0,57.645,3.400000000000001,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Tondela,0.002252519999999999
2338876917.0,543.0,55.0,292.0,411937.0,57.33000000000001,3.3320000000000003,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'HeadPass', 'Angle', 'PassEndY', 'Length']","[90, 118, 116, 29, 138, 35, 36, 215, 217]",True,33.0,61.845,4.828,,,,,,,,,,16.0,César Sousa,False,Belenenses SAD,Tondela,0.002714640000000001
2338876935.0,544.0,55.0,292.0,235920.0,61.53,5.236000000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'HeadPass', 'PassEndX']","[90, 118, 116, 29, 138, 35, 37, 215, 217]",True,33.0,66.045,4.0120000000000005,,,,,,,,,,7.0,Pedro Nuno,False,Belenenses SAD,Tondela,0.0
2338876937.0,545.0,55.0,292.0,383185.0,65.52,3.808,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['OtherBodyPart', 'Zone', 'StandingSave']","[90, 68]",True,35.0,,,,,,,,,,,,25.0,Safira,,Belenenses SAD,Tondela,
2338876947.0,541.0,55.0,8071.0,369863.0,47.775,62.356000000000016,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone']","[90, 118, 116, 29, 35, 36, 215, 217]",True,36.0,52.815,63.78400000000001,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.002252519999999999
2338916153.0,889.0,55.0,8071.0,91775.0,50.714999999999996,65.62,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[90, 116, 29, 34, 37, 215, 217]",True,37.0,46.935,59.84,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.0
2338876983.0,542.0,55.0,8071.0,380894.0,45.99,57.596,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'StandingSave', 'Zone', 'Chipped', 'PassEndX', 'PassEndY']","[90, 119, 28, 123, 35, 36, 215, 217]",True,38.0,56.910000000000004,66.096,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.0008905599999999986
2339357251.0,951.0,55.0,292.0,322735.0,41.37,4.488,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,40.0,,,,,,,,,,,,17.0,Carraça,,Belenenses SAD,Tondela,
2338877039.0,547.0,55.0,292.0,322735.0,46.62,2.5160000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Longball', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[90, 118, 116, 126, 35, 36, 215, 217]",True,40.0,67.095,17.136,,,,,,,,,,17.0,Carraça,True,Belenenses SAD,Tondela,0.0068678800000000016
,,55.0,,422230.0,67.095,17.136,,,Carry,,,,,40.0,71.715,21.692,,,,,,,,,,18.0,Alioune Ndour,True,Belenenses SAD,Tondela,0.004771079999999997
,,55.0,,322735.0,41.37,4.488000000000001,,,Carry,,,,,40.0,46.62,2.5160000000000005,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Tondela,0.0012207699999999995
2338916171.0,937.0,55.0,292.0,422230.0,71.715,21.692,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[90, 68]",True,42.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Tondela,
2338917111.0,891.0,55.0,8071.0,116223.0,34.65,42.976000000000006,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,43.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338877077.0,544.0,55.0,8071.0,380894.0,41.475,48.144,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,44.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338916635.0,890.0,55.0,8071.0,380894.0,44.1,48.07600000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[90, 53]",True,44.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338916501.0,938.0,55.0,292.0,411937.0,60.900000000000006,19.924000000000003,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[54],False,44.0,,,,,,,,,,,,16.0,César Sousa,,Belenenses SAD,Tondela,
2338877149.0,549.0,55.0,292.0,292068.0,62.79,26.044,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,45.0,,,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Tondela,
2338877103.0,545.0,55.0,8071.0,380894.0,43.050000000000004,48.00800000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[90, 117, 119, 28, 35, 37, 215, 217]",True,45.0,44.415,39.712,,,,,,,,,,,,False,Belenenses SAD,Tondela,0.00215424
2339357527.0,952.0,55.0,292.0,422230.0,64.47,25.704,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,46.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Tondela,
2338877129.0,548.0,55.0,292.0,422230.0,63.63,23.868,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,46.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Tondela,
,,55.0,,422230.0,64.47,25.704000000000004,,,Carry,,,,,46.0,63.63,23.868,,,,,,,,,,18.0,Alioune Ndour,False,Belenenses SAD,Tondela,-0.0006193799999999992
2338916893.0,939.0,55.0,292.0,292068.0,60.795,26.248,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[90],True,47.0,,,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Tondela,
2338917187.0,940.0,55.0,292.0,422230.0,56.91,31.688,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[90, 69]",True,47.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Tondela,
2338917401.0,892.0,55.0,8071.0,380894.0,48.09,36.312000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[90, 142]",True,48.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2339357839.0,907.0,55.0,8071.0,119089.0,46.830000000000005,32.776,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Offensive', 'Zone']","[90, 52]",True,48.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2339357873.0,953.0,55.0,292.0,422230.0,58.17,35.224000000000004,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[90, 141]",True,49.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Tondela,
2339357893.0,908.0,55.0,8071.0,119089.0,48.510000000000005,29.784,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,50.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338877213.0,547.0,55.0,8071.0,119089.0,49.56,27.880000000000006,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'Longball', 'PassEndX']","[90, 118, 116, 126, 204, 35, 37, 216, 217]",True,50.0,83.685,12.784,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.014686739999999998
2338877247.0,548.0,55.0,8071.0,283364.0,96.60000000000001,18.224,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,55.0,84.63,31.96,,,,,,,,,,,,False,Belenenses SAD,Tondela,-0.029312689999999995
2338877259.0,549.0,55.0,8071.0,344991.0,87.78,28.288000000000004,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[90],True,56.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338877315.0,550.0,56.0,8071.0,119089.0,92.19,11.9,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[90, 53]",True,0.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338877307.0,551.0,56.0,292.0,400848.0,12.81,56.1,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[54],False,0.0,,,,,,,,,,,,10.0,Afonso Sousa,,Belenenses SAD,Tondela,
2338877337.0,551.0,56.0,8071.0,119089.0,91.98,14.008000000000004,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Cross', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Chipped', 'RightFoot', 'Length']","[90, 136, 123, 125, 35, 36, 216, 217]",True,2.0,100.48500000000001,42.228,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.2167837
2338877373.0,552.0,56.0,292.0,322735.0,7.665,26.180000000000003,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Length', 'PassEndY', 'Head', 'PassEndX', 'Zone', 'Angle']","[90, 93, 94, 56, 214]",True,4.0,8.4,0.0,,,,,,,,,,17.0,Carraça,,Belenenses SAD,Tondela,
2338877799.0,553.0,56.0,8071.0,369863.0,93.34500000000001,68.0,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'ThrowIn', 'Zone', 'PassEndX', 'Angle', 'Length', 'Longball']","[90, 211, 34, 37, 216]",True,31.0,91.98,41.61600000000001,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.0732003
2338877793.0,554.0,56.0,292.0,383607.0,13.02,26.520000000000003,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[196, 199]",False,33.0,,,,,,,,,,,,4.0,Tomás Ribeiro,,Belenenses SAD,Tondela,
2338877803.0,554.0,56.0,8071.0,344991.0,91.98,41.48,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 198]",False,33.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338877817.0,555.0,56.0,292.0,383607.0,11.340000000000002,23.936000000000003,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Head', 'PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[90, 93, 94, 56, 214]",True,33.0,26.46,16.048000000000002,,,,,,,,,,4.0,Tomás Ribeiro,,Belenenses SAD,Tondela,
2338877857.0,557.0,56.0,292.0,235920.0,21.21,18.156,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[90, 62]",True,35.0,,,,,,,,,,,,7.0,Pedro Nuno,,Belenenses SAD,Tondela,
2338877897.0,556.0,56.0,8071.0,116223.0,83.79,49.844,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Offensive', 'Foul', 'Zone', 'OppositeRelatedEvent']",[63],False,35.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338878241.0,558.0,56.0,292.0,422229.0,22.26,18.02,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'FreekickTaken', 'StandingSave', 'Zone', 'Longball']","[90, 119, 127, 132, 35, 37, 216, 217]",True,53.0,77.49,2.9920000000000004,,,,,,,,,,1.0,Luiz Felipe,True,Belenenses SAD,Tondela,0.01120825
2338878193.0,557.0,56.0,8071.0,369863.0,28.035,65.008,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[196, 199]",False,57.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338878253.0,559.0,56.0,292.0,383185.0,76.965,2.9920000000000004,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 198]",False,57.0,,,,,,,,,,,,25.0,Safira,,Belenenses SAD,Tondela,
2338878205.0,558.0,56.0,8071.0,369863.0,33.915,64.328,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Head', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[90, 93, 94, 56, 214]",True,57.0,32.34,68.0,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338878363.0,561.0,57.0,292.0,322735.0,76.54500000000003,0.0,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['ThrowIn', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'Longball', 'Angle']","[90, 211, 35, 36, 216]",True,7.0,93.87,11.968000000000002,,,,,,,,,,17.0,Carraça,True,Belenenses SAD,Tondela,0.019448629999999998
2338878455.0,562.0,57.0,292.0,383185.0,93.975,11.152,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsidePass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'PlayerCaughtOffside', 'PassEndX']","[90, 216]",True,8.0,99.435,5.644000000000001,,,,,,,,,,25.0,Safira,,Belenenses SAD,Tondela,
2338878371.0,560.0,57.0,8071.0,394932.0,13.02,35.496,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideProvoked,Successful,[],[61],False,8.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338878623.0,561.0,57.0,8071.0,322763.0,14.595,57.39200000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'IndirectFreekickTaken', 'Zone', 'StandingSave', 'PassEndY', 'Longball', 'FreekickTaken']","[90, 119, 127, 132, 35, 36, 215, 217]",True,29.0,65.83500000000001,63.036000000000016,,,,,,,,,,,,True,Belenenses SAD,Tondela,0.00866471
2338878651.0,563.0,57.0,292.0,322735.0,35.7,3.4000000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['Zone', 'Head']","[90, 100, 55]",True,32.0,,,,,,,,,,,,17.0,Carraça,,Belenenses SAD,Tondela,
2338878655.0,564.0,57.0,292.0,70884.0,25.83,3.808,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,34.0,,,,,,,,,,,,32.0,Yohan Tavares,,Belenenses SAD,Tondela,
2338878705.0,565.0,57.0,292.0,70884.0,25.830000000000002,3.808,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle', 'Longball']","[90, 116, 126, 35, 36, 215, 217]",True,34.0,43.995,24.072,,,,,,,,,,32.0,Yohan Tavares,False,Belenenses SAD,Tondela,0.005842740000000001
2338878725.0,566.0,57.0,292.0,235920.0,44.1,24.14,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'HeadPass', 'Angle']","[90, 116, 29, 138, 35, 36, 215, 217]",True,38.0,52.08000000000001,25.840000000000007,,,,,,,,,,7.0,Pedro Nuno,False,Belenenses SAD,Tondela,0.0005547
,,57.0,,400848.0,52.08000000000001,25.840000000000007,,,Carry,,,,,38.0,50.085000000000015,19.108000000000004,,,,,,,,,,10.0,Afonso Sousa,False,Belenenses SAD,Tondela,-0.0005547
2338878735.0,562.0,57.0,8071.0,380894.0,56.07,44.336000000000006,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[54],False,40.0,,,,,,,,,,,,,,,Belenenses SAD,Tondela,
2338878755.0,567.0,57.0,292.0,400848.0,48.93000000000001,23.664,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Offensive']","[90, 53]",True,40.0,,,,,,,,,,,,10.0,Afonso Sousa,,Belenenses SAD,Tondela,
2338878775.0,568.0,57.0,292.0,400848.0,50.085000000000015,19.108000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[90, 118, 116, 29, 35, 36, 215, 217]",True,43.0,54.915,24.412,,,,,,,,,,10.0,Afonso Sousa,False,Belenenses SAD,Tondela,0.0025646799999999997
,,57.0,,411937.0,54.915,24.412,,,Carry,,,,,43.0,54.180000000000014,22.44,,,,,,,,,,16.0,César Sousa,False,Belenenses SAD,Tondela,0.0
2338878783.0,569.0,57.0,292.0,411937.0,54.18000000000001,22.44,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Offensive', 'Zone', 'Foul', 'OppositeRelatedEvent']","[90, 62]",True,45.0,,,,,,,,,,,,16.0,César Sousa,,Belenenses SAD,Tondela,
