id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,goalMouthZ,goalMouthY,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2400507279.0,157.0,22.0,54.0,1463.0,40.845,21.828000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Chipped', 'Longball', 'ShotAssist', 'Angle', 'Length', 'StandingSave', 'Zone', 'KeyPass']","[91, 119, 117, 123, 124, 127, 205, 39, 46, 36, 38, 217, 218]",True,380545.0,93.97500000000001,17.0,,,,,,,,,,,,True,Belenenses SAD,Portimonense,0.02797818
2400507285.0,158.0,22.0,58.0,1463.0,91.245,16.592,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['GoalMouthZ', 'RelatedEventId', 'BoxRight', 'GoalMouthY', 'OppositeRelatedEvent', 'BlockedX', 'Blocked', 'BlockedY', 'RightFoot', 'Zone', 'RegularPlay', 'LowRight', 'Assisted']","[91, 10, 1, 3, 11, 12]",True,106408.0,,,,19.0,47.5,,True,157.0,380545.0,89.5,29.1,,,,Belenenses SAD,Portimonense,
2400508381.0,213.0,22.0,58.0,292.0,9.03,49.164,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['StandingSave', 'OutfielderBlock', 'OppositeRelatedEvent', 'Zone']","[91, 58]",True,391491.0,,,,,,,,,,,,14.0,Danny Henriques,,Belenenses SAD,Portimonense,
2400507291.0,159.0,23.0,0.0,1463.0,105.0,41.48,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,106408.0,,,,,,,,,,,,,,,Belenenses SAD,Portimonense,
2400507267.0,201.0,23.0,0.0,292.0,0.0,26.520000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'MissLeft']",[122],False,391491.0,,,,,,,,,,,,14.0,Danny Henriques,,Belenenses SAD,Portimonense,
2400507699.0,160.0,23.0,26.0,1463.0,104.79,67.86400000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'RightFoot', 'CornerTaken', 'Cross', 'StandingSave', 'Longball', 'Length', 'ShotAssist', 'IntentionalAssist', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'KeyPass']","[91, 119, 123, 137, 124, 125, 31, 32, 34, 39, 41, 42, 35, 38, 217, 218]",True,317741.0,94.08,22.44,,,,,,,,,,,,True,Belenenses SAD,Portimonense,0.016985480000000004
2400507703.0,161.0,23.0,29.0,1463.0,94.815,24.548,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['Head', 'FromCorner', 'Assisted', 'BlockedY', 'BlockedX', 'GoalMouthZ', 'IntentionalAssist', 'RelatedEventId', 'Zone', 'BoxRight', 'GoalMouthY']","[91, 7, 90, 10, 89, 1, 5, 14]",True,360107.0,,,,9.7,42.5,,True,160.0,317741.0,99.1,42.1,,,,Belenenses SAD,Portimonense,
2400507693.0,202.0,23.0,30.0,292.0,1.5750000000000002,38.964,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,422229.0,,,,,,,,,,,,1.0,Luiz Felipe,,Belenenses SAD,Portimonense,
2400507833.0,203.0,23.0,42.0,292.0,6.93,38.692,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'KeeperThrow', 'StandingSave', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 36, 37, 215, 218]",True,422229.0,15.855,50.864000000000004,,,,,,,,,,1.0,Luiz Felipe,False,Belenenses SAD,Portimonense,0.0003668899999999999
,,23.0,42.0,,15.855,50.864000000000004,,,Carry,,,,,391491.0,19.95,52.90400000000001,,,,,,,,,,14.0,Danny Henriques,False,Belenenses SAD,Portimonense,-0.0003536300000000006
2400507863.0,204.0,23.0,45.0,292.0,19.95,52.90400000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,391491.0,41.160000000000004,59.22800000000001,,,,,,,,,,14.0,Danny Henriques,False,Belenenses SAD,Portimonense,0.002723370000000001
,,23.0,45.0,,41.160000000000004,59.22800000000001,,,Carry,,,,,369410.0,46.62,57.46,,,,,,,,,,77.0,Bertrand Yves Baraye,False,Belenenses SAD,Portimonense,0.0016982100000000003
2400507869.0,205.0,23.0,46.0,292.0,46.62,57.46,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,369410.0,,,,,,,,,,,,77.0,Bertrand Yves Baraye,,Belenenses SAD,Portimonense,
2400507877.0,162.0,23.0,48.0,1463.0,51.66,15.504,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,308886.0,,,,,,,,,,,,,,,Belenenses SAD,Portimonense,
2400507989.0,163.0,23.0,48.0,1463.0,51.660000000000004,15.504,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,308886.0,64.47,17.34,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.005505920000000001
2400508027.0,164.0,23.0,59.0,1463.0,90.19500000000001,2.108,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,345275.0,78.54000000000002,1.904,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.013629430000000001
2400508071.0,165.0,24.0,2.0,1463.0,77.7,6.596000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,381687.0,66.045,3.5360000000000005,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.00377069
2400508083.0,166.0,24.0,4.0,1463.0,66.045,3.5360000000000005,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 120, 29, 36, 37, 217, 218]",True,116103.0,83.79,20.604000000000003,,,,,,,,,,,,True,Belenenses SAD,Portimonense,0.01110142
2400508063.0,206.0,24.0,6.0,292.0,23.31,46.104,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,429691.0,,,,,,,,,,,,45.0,Braima,,Belenenses SAD,Portimonense,
2400508103.0,207.0,24.0,6.0,292.0,20.685,45.90000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,429691.0,34.02000000000001,61.40400000000001,,,,,,,,,,45.0,Braima,False,Belenenses SAD,Portimonense,-0.0002364500000000009
,,24.0,6.0,,23.31,46.104,,,Carry,,,,,429691.0,20.685,45.90000000000001,,,,,,,,,,45.0,Braima,False,Belenenses SAD,Portimonense,0.0
2400508145.0,208.0,24.0,9.0,292.0,34.02000000000001,61.40400000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,369410.0,59.745000000000005,64.60000000000001,,,,,,,,,,77.0,Bertrand Yves Baraye,True,Belenenses SAD,Portimonense,0.004959369999999999
,,24.0,9.0,,59.745000000000005,64.60000000000001,,,Carry,,,,,400848.0,63.42,62.96800000000001,,,,,,,,,,10.0,Afonso Sousa,False,Belenenses SAD,Portimonense,0.002714640000000001
2400508173.0,209.0,24.0,14.0,292.0,63.42,62.96800000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,400848.0,63.52500000000001,41.956,,,,,,,,,,10.0,Afonso Sousa,False,Belenenses SAD,Portimonense,0.002520100000000001
,,24.0,14.0,,63.52500000000001,41.956,,,Carry,,,,,429691.0,64.78500000000001,40.120000000000005,,,,,,,,,,45.0,Braima,False,Belenenses SAD,Portimonense,0.0
2400508207.0,210.0,24.0,17.0,292.0,64.78500000000001,40.120000000000005,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Longball', 'StandingSave']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,429691.0,86.205,8.704,,,,,,,,,,45.0,Braima,False,Belenenses SAD,Portimonense,0.009562019999999997
,,24.0,17.0,,86.205,8.704,,,Carry,,,,,322735.0,97.33500000000001,9.180000000000001,,,,,,,,,,17.0,Carraça,True,Belenenses SAD,Portimonense,0.01694449
2400508257.0,211.0,24.0,21.0,292.0,97.33500000000001,9.180000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['RightFoot', 'Chipped', 'Zone', 'StandingSave', 'Cross', 'Longball', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 137, 124, 126, 35, 37, 217, 218]",True,322735.0,91.245,68.0,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Portimonense,-0.011626489999999996
2400508619.0,168.0,24.0,49.0,1463.0,24.990000000000002,0.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Zone', 'Length', 'Longball', 'Angle', 'PassEndY', 'PassEndX']","[91, 212, 35, 37, 215]",True,308886.0,6.510000000000002,24.684000000000005,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.0004313600000000004
2400508669.0,169.0,24.0,53.0,1463.0,7.665,23.868,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,310029.0,13.334999999999999,50.79600000000001,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.0008975500000000004
2400508729.0,170.0,24.0,56.0,1463.0,13.334999999999999,50.79600000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,380545.0,32.76,40.188,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.0015463100000000004
2400508815.0,171.0,24.0,59.0,1463.0,32.76,40.188,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,116103.0,25.935,14.824000000000002,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.001899940000000001
2400508835.0,172.0,25.0,4.0,1463.0,25.935,14.824000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,360107.0,36.75,2.3120000000000003,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.0018388500000000012
2400508869.0,173.0,25.0,6.0,1463.0,36.75,2.3120000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,308886.0,25.41,14.416000000000002,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.0018388500000000012
2400508971.0,174.0,25.0,8.0,1463.0,25.200000000000006,15.028000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Longball', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 127, 36, 37, 215, 218]",True,360107.0,25.62,48.00800000000001,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.0005892200000000014
2401185371.0,825.0,25.0,12.0,1463.0,25.095,43.860000000000014,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,380545.0,40.95000000000001,52.08800000000001,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.0021341499999999996
2400508979.0,175.0,25.0,14.0,1463.0,42.63,51.68000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,345275.0,,,,,,,,,,,,,,,Belenenses SAD,Portimonense,
2400509013.0,214.0,25.0,15.0,292.0,62.370000000000005,16.32,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 143]",True,400848.0,,,,,,,,,,,,10.0,Afonso Sousa,,Belenenses SAD,Portimonense,
2400510705.0,179.0,26.0,47.0,1463.0,48.195,68.0,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 212, 35, 38, 216]",True,422207.0,45.255,48.348000000000006,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.0018078399999999998
2400510731.0,180.0,26.0,57.0,1463.0,63.52500000000001,39.372,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,116103.0,70.56,29.104000000000006,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.0038807899999999985
2400510749.0,181.0,26.0,59.0,1463.0,68.25,31.28,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,381687.0,77.28,38.080000000000005,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.0038807899999999985
2400510745.0,218.0,27.0,0.0,292.0,35.28,29.92,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,429691.0,,,,,,,,,,,,45.0,Braima,,Belenenses SAD,Portimonense,
2400510759.0,219.0,27.0,0.0,292.0,33.495,38.964,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,386978.0,,,,,,,,,,,,8.0,Yaya,,Belenenses SAD,Portimonense,
2400510795.0,220.0,27.0,1.0,292.0,33.495,38.964,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,386978.0,23.94,28.696000000000005,,,,,,,,,,8.0,Yaya,False,Belenenses SAD,Portimonense,-0.0011582700000000012
,,27.0,1.0,,23.94,28.696000000000005,,,Carry,,,,,292068.0,23.94,30.532,,,,,,,,,,21.0,Cafu,False,Belenenses SAD,Portimonense,0.0
2400510811.0,221.0,27.0,3.0,292.0,23.94,30.532,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,292068.0,25.41,42.568000000000005,,,,,,,,,,21.0,Cafu,False,Belenenses SAD,Portimonense,-0.00015244999999999842
2400510829.0,222.0,27.0,4.0,292.0,25.41,42.568000000000005,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX']","[91, 118, 120, 29, 36, 38, 216, 218]",True,391491.0,42.63,36.448,,,,,,,,,,14.0,Danny Henriques,False,Belenenses SAD,Portimonense,0.00261342
2400510861.0,182.0,27.0,6.0,1463.0,66.99,31.076000000000004,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,116103.0,,,,,,,,,,,,,,,Belenenses SAD,Portimonense,
2400510981.0,183.0,27.0,9.0,1463.0,68.355,25.976000000000003,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Zone', 'ThirtyFivePlusCentre', 'LowLeft', 'BlockedY', 'RegularPlay', 'StandingSave', 'GoalMouthY', 'RightFoot', 'BlockedX', 'Blocked', 'GoalMouthZ']","[91, 10, 2, 3, 11, 12]",True,116103.0,,,,19.0,52.8,,True,,,81.2,43.9,,,,Belenenses SAD,Portimonense,
2401187293.0,826.0,27.0,9.0,1463.0,84.73500000000001,33.32,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,130506.0,,,,,,,,,,,,,,,Belenenses SAD,Portimonense,
2400511013.0,223.0,27.0,10.0,292.0,18.480000000000004,33.32,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']","[91, 60]",True,292068.0,,,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Portimonense,
2400510983.0,184.0,27.0,10.0,1463.0,86.205,34.34000000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'Zone', 'Angle', 'Offensive', 'OppositeRelatedEvent', 'PassEndY', 'PassEndX']","[91, 120, 29, 35, 37, 217, 218]",True,130506.0,85.26,34.88400000000001,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.0
2400511327.0,186.0,27.0,25.0,1463.0,92.715,0.0,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Longball', 'ThrowIn', 'Zone', 'PassEndY', 'Length']","[91, 212, 35, 37, 216]",True,308886.0,63.42,6.596000000000001,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.01740012
2400511411.0,187.0,27.0,29.0,1463.0,63.42,6.596000000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,360107.0,49.245,23.664000000000005,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.00315932
2400511495.0,188.0,27.0,33.0,1463.0,56.595,24.48,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'Angle', 'Chipped', 'Zone', 'PassEndY', 'Length', 'StandingSave']","[91, 120, 124, 128, 36, 37, 217, 218]",True,380545.0,95.44500000000001,46.71600000000001,,,,,,,,,,,,True,Belenenses SAD,Portimonense,0.038055420000000006
2401188883.0,744.0,27.0,36.0,292.0,10.920000000000003,23.12,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'HeadPass', 'PassEndX', 'Zone', 'PassEndY']","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,322735.0,21.525000000000002,23.936000000000003,,,,,,,,,,17.0,Carraça,False,Belenenses SAD,Portimonense,0.0002355900000000008
2400511739.0,189.0,27.0,44.0,1463.0,102.165,58.412000000000006,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,345275.0,82.74,57.18800000000001,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.01694449
2400511807.0,190.0,27.0,47.0,1463.0,82.74,57.18800000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,106408.0,73.185,51.680000000000014,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.00551751
2400511847.0,191.0,27.0,49.0,1463.0,73.185,51.680000000000014,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,116103.0,59.115,46.104,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.007159249999999999
2400511929.0,192.0,27.0,52.0,1463.0,61.95,46.172,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,380545.0,57.435,21.828000000000003,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.002495360000000002
2400511949.0,193.0,27.0,55.0,1463.0,59.325,21.080000000000002,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,360107.0,74.34,2.5160000000000005,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.004365330000000001
2400512017.0,194.0,27.0,58.0,1463.0,74.34,2.5160000000000005,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,308886.0,84.105,5.168000000000001,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.00634183
2400512123.0,195.0,28.0,1.0,1463.0,73.71000000000001,3.3320000000000003,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,381687.0,70.98,8.772,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.0027939199999999983
2400512213.0,196.0,28.0,5.0,1463.0,60.69,7.956000000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Longball', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 127, 35, 37, 216, 218]",True,317741.0,39.9,33.93200000000001,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.0021094999999999985
2400512259.0,197.0,28.0,9.0,1463.0,39.9,33.93200000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,380545.0,49.14,19.244000000000003,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.0016648199999999991
2400512323.0,198.0,28.0,11.0,1463.0,49.14,19.244000000000003,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,317741.0,69.3,15.912000000000003,,,,,,,,,,,,True,Belenenses SAD,Portimonense,0.00441219
2400512363.0,199.0,28.0,12.0,1463.0,69.3,15.912000000000003,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,381687.0,58.17,22.1,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.0018475100000000001
2400512431.0,200.0,28.0,15.0,1463.0,62.58000000000001,22.848000000000003,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,317741.0,70.66500000000002,23.936000000000003,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.004771079999999997
2400512527.0,201.0,28.0,18.0,1463.0,77.80499999999999,26.792000000000005,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,345275.0,85.05,43.656000000000006,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.004700530000000001
2400512535.0,202.0,28.0,20.0,1463.0,83.79,40.25600000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 53]",True,106408.0,,,,,,,,,,,,,,,Belenenses SAD,Portimonense,
2400512553.0,225.0,28.0,20.0,292.0,21.21,27.744,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 142]",True,429691.0,,,,,,,,,,,,45.0,Braima,,Belenenses SAD,Portimonense,
2400512647.0,203.0,28.0,22.0,1463.0,83.58,39.1,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,106408.0,91.98,12.376000000000001,,,,,,,,,,,,False,Belenenses SAD,Portimonense,0.005556659999999998
2400512737.0,204.0,28.0,26.0,1463.0,91.98,12.376000000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,381687.0,84.21000000000001,19.176000000000002,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.012117899999999997
2400512781.0,205.0,28.0,29.0,1463.0,82.11,17.952000000000005,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Chipped', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 120, 29, 124, 36, 37, 217, 218]",True,345275.0,91.245,44.40400000000001,,,,,,,,,,,,True,Belenenses SAD,Portimonense,0.026359360000000002
2400512849.0,226.0,28.0,31.0,292.0,15.54,22.712,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX', 'Head']","[91, 94, 95, 57, 215]",True,355358.0,20.055000000000003,0.0,,,,,,,,,,64.0,Rafael Camacho,,Belenenses SAD,Portimonense,
2400513085.0,207.0,28.0,40.0,1463.0,83.89500000000002,68.0,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'ThrowIn', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 212, 35, 38, 217]",True,422207.0,77.175,59.704,,,,,,,,,,,,False,Belenenses SAD,Portimonense,-0.00634183
