id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2324592765.0,342.0,43.0,39.0,935.0,80.955,62.22000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'ShotAssist', 'Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'KeyPass']","[90, 118, 116, 29, 122, 204, 39, 45, 35, 37, 216, 217]",True,297245.0,81.06,44.608,,,,,,,,,,,11.0,Bruno Rodrigues,True,Famalicao,Sporting,0.0009889000000000009
,,43.0,39.0,,81.06,44.608,,,Carry,,,,,344716.0,76.755,39.78,,,,,,,,,,,88.0,Pêpê,False,Famalicao,Sporting,-0.004700530000000001
2324592775.0,343.0,43.0,41.0,935.0,76.755,39.78,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['StandingSave', 'Assisted', 'GoalMouthY', 'OppositeRelatedEvent', 'GoalMouthZ', 'RegularPlay', 'Blocked', 'BlockedX', 'LowCentre', 'RelatedEventId', 'Zone', 'RightFoot', 'OutOfBoxCentre', 'BlockedY']","[90, 9, 2, 3, 10, 11]",True,344716.0,,,,342.0,297245.0,19.0,50.1,True,77.2,57.2,,,88.0,Pêpê,,Famalicao,Sporting,
2324592783.0,395.0,43.0,41.0,296.0,22.785,26.860000000000003,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'OutfielderBlock', 'StandingSave', 'Zone']","[90, 57]",True,71268.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324592923.0,344.0,43.0,47.0,935.0,94.71,2.04,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'Foul']","[90, 62]",True,119622.0,,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Sporting,
2324592991.0,396.0,43.0,47.0,296.0,10.29,65.96000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Foul', 'Zone', 'StandingSave']",[63],False,395221.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324593603.0,345.0,44.0,32.0,935.0,92.82000000000001,3.6040000000000014,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'RightFoot', 'Zone', 'FreekickTaken', 'Cross', 'Chipped', 'StandingSave']","[90, 136, 123, 125, 35, 36, 216, 217]",True,402892.0,95.55,30.532,,,,,,,,,,,10.0,Iván Jaime,True,Famalicao,Sporting,0.0732003
2324593637.0,397.0,44.0,33.0,296.0,6.93,36.856,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Head', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[90, 93, 94, 56, 214]",True,71268.0,26.040000000000003,54.808,,,,,,,,,,,,,,Famalicao,Sporting,
2324593649.0,398.0,44.0,36.0,296.0,26.67,54.944,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,361964.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324593765.0,399.0,44.0,40.0,296.0,42.73500000000002,43.656000000000006,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[90, 118, 116, 29, 35, 37, 215, 217]",True,361964.0,64.68,23.32400000000001,,,,,,,,,,,,,True,Famalicao,Sporting,0.006659580000000002
2324593783.0,400.0,44.0,43.0,296.0,74.655,23.256000000000004,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY']","[90, 119, 28, 35, 36, 216, 217]",True,394933.0,77.49,27.268000000000008,,,,,,,,,,,,,False,Famalicao,Sporting,-0.0002709099999999992
2324593779.0,346.0,44.0,44.0,935.0,22.995,40.188,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,136435.0,,,,,,,,,,,,,3.0,Rúben Lima,,Famalicao,Sporting,
2324593793.0,347.0,44.0,45.0,935.0,3.57,38.284,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[92],False,400826.0,,,,,,,,,,,,,31.0,Luiz Júnior,,Famalicao,Sporting,
2324593915.0,348.0,44.0,49.0,935.0,12.285,37.536,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Longball', 'Angle', 'PassEndY', 'Length']","[90, 116, 126, 35, 37, 215, 217]",True,400826.0,40.74,6.392,,,,,,,,,,,31.0,Luiz Júnior,False,Famalicao,Sporting,0.0004354500000000004
,,44.0,49.0,,40.74,6.392,,,Carry,,,,,402892.0,61.74,12.512000000000004,,,,,,,,,,,10.0,Iván Jaime,True,Famalicao,Sporting,0.004855460000000001
2324594001.0,349.0,44.0,57.0,935.0,61.74,12.512000000000004,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'StandingSave', 'Longball', 'PassEndY', 'Length']","[90, 118, 116, 126, 35, 36, 215, 217]",True,402892.0,66.25500000000001,48.348000000000006,,,,,,,,,,,10.0,Iván Jaime,False,Famalicao,Sporting,0.0006478500000000019
,,44.0,57.0,,66.25500000000001,48.348000000000006,,,Carry,,,,,344716.0,68.985,49.16400000000001,,,,,,,,,,,88.0,Pêpê,False,Famalicao,Sporting,0.0
2324609803.0,368.0,45.0,0.0,935.0,0.0,0.0,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324609809.0,425.0,45.0,0.0,296.0,0.0,0.0,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324609821.0,369.0,45.0,0.0,935.0,52.395,34.0,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[90, 118, 116, 29, 35, 36, 215, 217]",True,297245.0,55.230000000000004,35.22400000000001,,,,,,,,,,,11.0,Bruno Rodrigues,False,Famalicao,Sporting,0.0020492999999999987
2324594059.0,350.0,45.0,1.0,935.0,68.985,49.16400000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,344716.0,84.105,61.608000000000004,,,,,,,,,,,88.0,Pêpê,False,Famalicao,Sporting,0.008211799999999998
2324609843.0,370.0,45.0,1.0,935.0,55.230000000000004,35.22400000000001,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Length', 'PassEndY', 'Angle']","[90, 118, 116, 29, 34, 37, 215, 217]",True,344716.0,54.39,8.092,,,,,,,,,,,88.0,Pêpê,False,Famalicao,Sporting,-0.0021593199999999993
,,45.0,1.0,,84.105,61.608000000000004,,,Carry,,,,,297245.0,89.25,56.71200000000001,,,,,,,,,,,11.0,Bruno Rodrigues,True,Famalicao,Sporting,0.013106799999999998
2324609855.0,371.0,45.0,4.0,935.0,54.6,7.684000000000001,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[90, 118, 116, 29, 35, 36, 215, 217]",True,96207.0,61.32,14.96,,,,,,,,,,,90.0,Diogo Figueiras,False,Famalicao,Sporting,0.001382170000000002
,,45.0,4.0,,61.32,14.96,,,Carry,,,,,402892.0,64.05,18.904000000000003,,,,,,,,,,,10.0,Iván Jaime,False,Famalicao,Sporting,0.0032331900000000004
2324594085.0,351.0,45.0,5.0,935.0,89.25,56.71200000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Offensive']","[90, 53]",True,297245.0,,,,,,,,,,,,,11.0,Bruno Rodrigues,,Famalicao,Sporting,
2324594073.0,401.0,45.0,5.0,296.0,15.75,11.288000000000002,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[54],False,395221.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324609887.0,372.0,45.0,6.0,935.0,64.05,18.904000000000003,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[90, 118, 116, 29, 34, 36, 215, 217]",True,402892.0,61.005,24.208,,,,,,,,,,,10.0,Iván Jaime,False,Famalicao,Sporting,-0.002495360000000002
,,45.0,6.0,,61.005,24.208,,,Carry,,,,,344716.0,47.04,21.896000000000004,,,,,,,,,,,88.0,Pêpê,False,Famalicao,Sporting,-0.0025646799999999997
2324594117.0,352.0,45.0,7.0,935.0,89.67000000000004,55.89600000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,297245.0,82.005,53.788,,,,,,,,,,,11.0,Bruno Rodrigues,False,Famalicao,Sporting,-0.0111372
2324594147.0,353.0,45.0,8.0,935.0,80.85000000000002,53.176000000000016,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle']","[90, 118, 116, 29, 34, 215, 217]",True,344716.0,69.92999999999999,53.176000000000016,,,,,,,,,,,88.0,Pêpê,False,Famalicao,Sporting,-0.010829249999999999
2324609927.0,373.0,45.0,10.0,935.0,47.04,21.896000000000004,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone']","[90, 118, 116, 29, 35, 37, 215, 217]",True,344716.0,63.42,13.736000000000002,,,,,,,,,,,88.0,Pêpê,False,Famalicao,Sporting,0.00441219
,,45.0,10.0,,63.42,13.736000000000002,,,Carry,,,,,96207.0,64.155,11.152,,,,,,,,,,,90.0,Diogo Figueiras,False,Famalicao,Sporting,0.0
2324594167.0,354.0,45.0,12.0,935.0,69.92999999999999,53.44800000000002,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,136435.0,78.64500000000001,50.524,,,,,,,,,,,3.0,Rúben Lima,False,Famalicao,Sporting,0.005418929999999999
2324609947.0,374.0,45.0,12.0,935.0,64.155,11.152,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[90, 118, 116, 29, 35, 37, 215, 217]",True,96207.0,68.14500000000001,4.760000000000001,,,,,,,,,,,90.0,Diogo Figueiras,False,Famalicao,Sporting,-0.0012528699999999997
,,45.0,12.0,,68.14500000000001,4.760000000000001,,,Carry,,,,,119622.0,68.14500000000001,2.5840000000000005,,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Sporting,0.0
2324594243.0,355.0,45.0,13.0,935.0,78.12,50.18400000000002,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,297245.0,93.135,66.028,,,,,,,,,,,11.0,Bruno Rodrigues,False,Famalicao,Sporting,0.010728320000000003
2324609979.0,375.0,45.0,13.0,935.0,68.14500000000001,2.5840000000000005,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,119622.0,73.605,3.400000000000001,,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Sporting,0.00377069
2324609983.0,376.0,45.0,14.0,935.0,74.13,3.4000000000000004,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,96207.0,,,,,,,,,,,,,90.0,Diogo Figueiras,,Famalicao,Sporting,
2324594297.0,356.0,45.0,17.0,935.0,92.715,64.66800000000002,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'ShotAssist', 'PassEndY', 'Length', 'Zone', 'KeyPass']","[90, 118, 116, 29, 122, 204, 39, 45, 34, 37, 216, 217]",True,344716.0,76.33500000000001,37.468,,,,,,,,,,,88.0,Pêpê,False,Famalicao,Sporting,-0.010999230000000002
,,45.0,17.0,,76.33500000000001,37.468,,,Carry,,,,,119622.0,81.375,38.148,,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Sporting,0.01126177
2324594307.0,357.0,45.0,19.0,935.0,81.375,38.148,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Blocked', 'GoalMouthZ', 'RelatedEventId', 'OutOfBoxCentre', 'BlockedX', 'LowCentre', 'Assisted', 'RegularPlay', 'RightFoot', 'StandingSave', 'OppositeRelatedEvent', 'Zone', 'GoalMouthY', 'BlockedY']","[90, 9, 2, 3, 10, 11]",True,119622.0,,,,356.0,344716.0,19.0,50.7,True,81.1,55.2,,,7.0,Ivo Rodrigues,,Famalicao,Sporting,
2324594337.0,403.0,45.0,19.0,296.0,20.790000000000003,30.94,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['StandingSave', 'OppositeRelatedEvent', 'OutfielderBlock', 'Zone']","[90, 57]",True,71268.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324594373.0,404.0,45.0,22.0,296.0,3.99,36.720000000000006,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[92],False,23285.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324610137.0,427.0,45.0,23.0,296.0,36.64500000000001,68.0,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'Angle', 'PassEndY', 'Zone', 'Length', 'ThrowIn']","[90, 211, 35, 37, 216]",True,395221.0,88.935,59.90800000000002,,,,,,,,,,,,,True,Famalicao,Sporting,0.02358805
2324610131.0,378.0,45.0,27.0,935.0,15.015,9.248,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,380619.0,,,,,,,,,,,,,15.0,Riccieli,,Famalicao,Sporting,
2324610169.0,379.0,45.0,27.0,935.0,15.015,9.248000000000001,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'Angle']","[90, 116, 29, 34, 36, 214, 217]",True,380619.0,4.515,26.996,,,,,,,,,,,15.0,Riccieli,False,Famalicao,Sporting,0.0006246700000000008
,,45.0,27.0,,4.515,26.996,,,Carry,,,,,400826.0,5.775,31.076000000000004,,,,,,,,,,,31.0,Luiz Júnior,False,Famalicao,Sporting,0.0
2324610231.0,380.0,45.0,31.0,935.0,5.775,31.076000000000004,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsidePass,Successful,"['PassEndX', 'Longball', 'PassEndY', 'Zone', 'StandingSave', 'PlayerCaughtOffside']","[90, 215]",True,400826.0,43.995,22.712,,,,,,,,,,,31.0,Luiz Júnior,,Famalicao,Sporting,
2324610259.0,428.0,45.0,31.0,296.0,45.36000000000001,48.96,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideProvoked,Successful,[],[61],False,106597.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324594611.0,405.0,45.0,34.0,296.0,12.495000000000001,36.04,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'KeeperThrow', 'Zone']","[90, 35, 36, 214, 217]",True,23285.0,28.14,36.448,,,,,,,,,,,,,False,Famalicao,Sporting,0.0004965400000000002
2324594749.0,406.0,45.0,40.0,296.0,28.14,36.448,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length', 'StandingSave']","[90, 116, 29, 34, 36, 214, 217]",True,71268.0,26.88000000000001,51.61200000000001,,,,,,,,,,,,,False,Famalicao,Sporting,-0.001899940000000001
2324610339.0,429.0,45.0,42.0,296.0,45.15,52.496,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'IndirectFreekickTaken', 'FreekickTaken', 'PassEndX', 'Angle']","[90, 116, 29, 131, 35, 37, 215, 217]",True,395221.0,48.405,43.044000000000004,,,,,,,,,,,,,False,Famalicao,Sporting,0.0004458799999999992
2324610387.0,430.0,45.0,44.0,296.0,48.615,40.324,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[90, 116, 29, 34, 37, 215, 217]",True,322774.0,41.685,25.364000000000008,,,,,,,,,,,,,False,Famalicao,Sporting,-0.00215424
2324610419.0,431.0,45.0,48.0,296.0,51.03,20.604000000000003,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Zone', 'Length']","[90, 118, 116, 29, 35, 37, 215, 217]",True,395992.0,63.42,2.108,,,,,,,,,,,,,False,Famalicao,Sporting,0.00315932
2324594909.0,407.0,45.0,49.0,296.0,38.955000000000005,39.30400000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[90, 116, 29, 34, 37, 214, 217]",True,106597.0,32.550000000000004,35.29200000000001,,,,,,,,,,,,,False,Famalicao,Sporting,-0.0013027000000000004
2324610437.0,381.0,45.0,50.0,935.0,34.02,64.26,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[90, 100, 55]",True,136435.0,,,,,,,,,,,,,3.0,Rúben Lima,,Famalicao,Sporting,
2324610441.0,432.0,45.0,50.0,296.0,63.945,1.972,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'PassEndX']","[90, 119, 28, 35, 37, 216, 217]",True,109474.0,72.03,1.904,,,,,,,,,,,,,False,Famalicao,Sporting,0.00377069
2324610547.0,434.0,45.0,55.0,296.0,71.19,0.0,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'ThrowIn', 'Longball', 'PassEndY', 'Length', 'Zone', 'Angle']","[90, 211, 34, 36, 215]",True,109474.0,48.195,3.808,,,,,,,,,,,,,False,Famalicao,Sporting,-0.00873785
2324594935.0,408.0,45.0,59.0,296.0,47.98500000000002,32.368,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[90, 118, 116, 29, 35, 36, 215, 217]",True,71268.0,69.825,38.080000000000005,,,,,,,,,,,,,True,Famalicao,Sporting,0.005124720000000001
2324594955.0,409.0,45.0,59.0,296.0,69.825,38.080000000000005,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['LayOff', 'Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[90, 119, 28, 34, 36, 215, 217]",True,344378.0,64.575,41.82,,,,,,,,,,,,,False,Famalicao,Sporting,0.0
2324610607.0,435.0,45.0,59.0,296.0,47.88,5.372000000000001,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Length']","[90, 116, 29, 34, 36, 215, 217]",True,395992.0,45.36000000000002,30.532,,,,,,,,,,,,,False,Famalicao,Sporting,0.0023625399999999998
2324621231.0,11380.0,45.0,,935.0,43.995,22.712,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideGiven,Unsuccessful,[],[60],False,365414.0,,,,,,,,,,,,,9.0,Marcos Paulo,,Famalicao,Sporting,
2324594943.0,358.0,46.0,1.0,935.0,44.205000000000005,27.268000000000004,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[90, 100, 55]",True,316532.0,,,,,,,,,,,,,6.0,Charles Pickel,,Famalicao,Sporting,
2324610643.0,436.0,46.0,3.0,296.0,48.300000000000004,29.716000000000005,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Chipped', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Length']","[90, 118, 116, 29, 123, 35, 37, 215, 217]",True,71268.0,66.78,4.0120000000000005,,,,,,,,,,,,,False,Famalicao,Sporting,0.00260462
2324610647.0,437.0,46.0,5.0,296.0,68.46000000000001,4.0120000000000005,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[90, 68]",True,109474.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324610681.0,383.0,46.0,8.0,935.0,21.525000000000002,58.88800000000002,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Longball', 'Zone', 'Angle', 'Length']","[90, 116, 126, 35, 36, 215, 217]",True,422248.0,36.225,61.608000000000004,,,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Sporting,0.0003527700000000005
,,46.0,8.0,,36.225,61.608000000000004,,,Carry,,,,,297245.0,38.22,61.744,,,,,,,,,,,11.0,Bruno Rodrigues,False,Famalicao,Sporting,0.0
2324610683.0,384.0,46.0,10.0,935.0,38.22,61.744,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,297245.0,,,,,,,,,,,,,11.0,Bruno Rodrigues,,Famalicao,Sporting,
2324610697.0,385.0,46.0,10.0,935.0,38.22,61.744,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length', 'HeadPass']","[90, 116, 29, 138, 34, 36, 214, 217]",True,297245.0,31.395,63.376000000000005,,,,,,,,,,,11.0,Bruno Rodrigues,False,Famalicao,Sporting,-0.0014860800000000007
2324610705.0,386.0,46.0,11.0,935.0,30.55500000000001,63.64800000000002,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'HeadPass', 'Zone', 'Length', 'PassEndX']","[90, 117, 119, 28, 138, 35, 37, 215, 217]",True,136435.0,41.055,56.30400000000001,,,,,,,,,,,3.0,Rúben Lima,False,Famalicao,Sporting,0.0023706000000000005
2324610701.0,438.0,46.0,12.0,296.0,65.94,14.824000000000002,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,322774.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324610729.0,439.0,46.0,12.0,296.0,65.94,14.824000000000002,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'Chipped', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[90, 119, 28, 123, 35, 36, 216, 217]",True,322774.0,75.075,28.696000000000005,,,,,,,,,,,,,True,Famalicao,Sporting,0.00514802
2324595217.0,410.0,46.0,15.0,296.0,25.725,38.352000000000004,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[90, 116, 29, 35, 37, 215, 217]",True,23285.0,36.75,37.536,,,,,,,,,,,,,False,Famalicao,Sporting,0.0024609700000000016
2324610749.0,387.0,46.0,15.0,935.0,29.61,53.176000000000016,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'HeadPass', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[90, 116, 29, 138, 35, 36, 215, 217]",True,316532.0,38.745,54.80800000000002,,,,,,,,,,,6.0,Charles Pickel,False,Famalicao,Sporting,0.0015522899999999996
2324610755.0,388.0,46.0,16.0,935.0,40.215,54.67200000000001,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,365414.0,,,,,,,,,,,,,9.0,Marcos Paulo,,Famalicao,Sporting,
2324610769.0,389.0,46.0,16.0,935.0,40.215,54.67200000000001,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[90, 116, 29, 34, 36, 214, 217]",True,365414.0,33.705000000000005,55.08000000000001,,,,,,,,,,,9.0,Marcos Paulo,False,Famalicao,Sporting,-0.0015522899999999996
2324595241.0,411.0,46.0,19.0,296.0,37.905,36.24400000000001,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Longball', 'Length', 'StandingSave']","[90, 118, 116, 126, 35, 37, 215, 217]",True,71268.0,66.78,10.540000000000001,,,,,,,,,,,,,True,Famalicao,Sporting,0.006077009999999999
2324610783.0,390.0,46.0,19.0,935.0,32.655,54.196000000000005,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[90, 116, 29, 34, 37, 214, 217]",True,344716.0,31.395,47.736,,,,,,,,,,,88.0,Pêpê,False,Famalicao,Sporting,0.00050972
2324595245.0,412.0,46.0,20.0,296.0,66.885,10.54,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[90, 68]",True,109474.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
2324610831.0,391.0,46.0,20.0,935.0,31.395,46.44400000000001,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'StandingSave', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,316532.0,39.69,33.592,,,,,,,,,,,6.0,Charles Pickel,False,Famalicao,Sporting,0.00152184
,,46.0,20.0,,39.69,33.592,,,Carry,,,,,119622.0,47.04,35.02000000000001,,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Sporting,0.002219519999999999
2324595271.0,413.0,46.0,21.0,296.0,68.67000000000002,10.88,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[90, 69]",True,109474.0,,,,,,,,,,,,,,,,Famalicao,Sporting,
