id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2400814959.0,398.0,39.0,935.0,300483.0,61.53,24.276000000000003,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,20.0,,,,,,,,,,,,17.0,Simon Banza,,Famalicao,Boavista,
2400814977.0,316.0,39.0,122.0,423077.0,45.464999999999996,43.928,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Length', 'Angle', 'HeadPass', 'PassEndY']","[91, 118, 120, 29, 139, 35, 38, 216, 218]",True,20.0,45.36000000000002,34.408,,,,,,,,,,,,False,Famalicao,Boavista,0.0005547
2400814991.0,399.0,39.0,935.0,297245.0,59.43000000000001,34.0,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,22.0,,,,,,,,,,,,11.0,Bruno Rodrigues,,Famalicao,Boavista,
2400814985.0,317.0,39.0,122.0,395938.0,45.57,34.0,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,22.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400815013.0,400.0,39.0,935.0,297245.0,58.589999999999996,35.088,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 120, 29, 139, 36, 37, 216, 218]",True,22.0,69.3,46.30800000000002,,,,,,,,,,11.0,Bruno Rodrigues,False,Famalicao,Boavista,0.002456040000000003
2400815017.0,318.0,39.0,122.0,400993.0,31.815,19.992,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,24.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400815083.0,319.0,39.0,122.0,400993.0,31.815,19.992000000000004,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle', 'Longball']","[91, 120, 128, 36, 38, 217, 218]",True,24.0,78.12,0.0,,,,,,,,,,,,True,Famalicao,Boavista,0.01011667
2400815295.0,402.0,39.0,935.0,243271.0,32.550000000000004,68.0,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'ThrowIn', 'Length', 'Zone', 'Longball']","[91, 212, 36, 38, 216]",True,37.0,60.480000000000004,46.71600000000001,,,,,,,,,,5.0,Adrián Marín,True,Famalicao,Boavista,0.00707937
,,39.0,,300483.0,60.480000000000004,46.71600000000001,,,Carry,,,,,37.0,62.160000000000004,49.096,,,,,,,,,,17.0,Simon Banza,False,Famalicao,Boavista,0.002495360000000002
2400815355.0,403.0,39.0,935.0,300483.0,62.16,49.096,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,41.0,,,,,,,,,,,,17.0,Simon Banza,,Famalicao,Boavista,
2400815311.0,322.0,39.0,122.0,423077.0,41.265,18.428,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,41.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400815397.0,324.0,39.0,122.0,423077.0,40.95000000000001,18.632,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,42.0,41.895,22.712,,,,,,,,,,,,False,Famalicao,Boavista,0.0
2400815421.0,325.0,39.0,122.0,423602.0,57.12,27.880000000000013,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,45.0,72.55499999999999,23.868,,,,,,,,,,,,True,Famalicao,Boavista,0.00722712
2400815431.0,326.0,39.0,122.0,295756.0,71.19,21.624,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PlayerCaughtOffside', 'PassEndY']","[91, 217]",True,47.0,79.38,15.708000000000002,,,,,,,,,,,,,Famalicao,Boavista,
2400815515.0,405.0,39.0,935.0,400243.0,30.345,51.952000000000005,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,47.0,,,,,,,,,,,,19.0,Dylan Batubinsika,,Famalicao,Boavista,
2400826431.0,11326.0,39.0,122.0,404198.0,79.38,15.708000000000002,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,,,,,,,,,,,,,,,,Famalicao,Boavista,
2400815727.0,406.0,40.0,935.0,380619.0,22.155,44.744,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'FreekickTaken', 'Longball', 'IndirectFreekickTaken', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 127, 132, 36, 38, 215, 218]",True,4.0,31.290000000000006,9.860000000000001,,,,,,,,,,15.0,Riccieli,False,Famalicao,Boavista,0.00058186
,,40.0,,422248.0,31.290000000000006,9.860000000000001,,,Carry,,,,,4.0,34.65,10.540000000000001,,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Boavista,0.0
2400815755.0,407.0,40.0,935.0,422248.0,34.65,10.540000000000001,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,7.0,38.745,19.720000000000002,,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Boavista,0.002096839999999999
,,40.0,,316532.0,38.745,19.720000000000002,,,Carry,,,,,7.0,39.27000000000001,23.528,,,,,,,,,,6.0,Charles Pickel,False,Famalicao,Boavista,0.0
2400815849.0,408.0,40.0,935.0,316532.0,39.27000000000001,23.528,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,10.0,49.14,27.268000000000008,,,,,,,,,,6.0,Charles Pickel,False,Famalicao,Boavista,0.00215424
,,40.0,,300483.0,49.14,27.268000000000008,,,Carry,,,,,10.0,59.535000000000004,20.740000000000002,,,,,,,,,,17.0,Simon Banza,True,Famalicao,Boavista,0.0020099799999999998
2400815927.0,409.0,40.0,935.0,300483.0,59.535000000000004,20.740000000000002,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,16.0,69.615,5.372000000000001,,,,,,,,,,17.0,Simon Banza,False,Famalicao,Boavista,0.0005946400000000004
,,40.0,,119622.0,69.615,5.372000000000001,,,Carry,,,,,16.0,72.765,7.616,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Boavista,0.00377069
2400815951.0,410.0,40.0,935.0,119622.0,72.765,7.616,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 120, 29, 36, 37, 217, 218]",True,21.0,84.73500000000004,16.592,,,,,,,,,,7.0,Ivo Rodrigues,True,Famalicao,Boavista,0.008311429999999998
2400815957.0,328.0,40.0,122.0,135635.0,19.74,51.748,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,22.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400816051.0,329.0,40.0,122.0,135635.0,22.47,56.64400000000002,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,24.0,37.905,64.80400000000002,,,,,,,,,,,,False,Famalicao,Boavista,0.0018388500000000012
2400816069.0,330.0,40.0,122.0,280768.0,35.910000000000004,64.19200000000001,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,26.0,31.5,66.096,,,,,,,,,,,,False,Famalicao,Boavista,-0.0014860800000000007
2400816091.0,331.0,40.0,122.0,422313.0,31.5,66.096,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,27.0,32.865,61.336000000000006,,,,,,,,,,,,False,Famalicao,Boavista,0.0
2400816105.0,332.0,40.0,122.0,280768.0,32.865,61.336000000000006,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,28.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400817703.0,414.0,42.0,935.0,142352.0,66.78,0.0,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'ThrowIn', 'PassEndY', 'Zone', 'Length']","[91, 212, 36, 37, 217]",True,1.0,70.56,4.42,,,,,,,,,,28.0,João Teixeira,False,Famalicao,Boavista,0.00377069
2400817711.0,415.0,42.0,935.0,119622.0,70.665,4.42,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,3.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Boavista,
2400817923.0,337.0,42.0,122.0,135635.0,30.66,68.0,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX', 'ThrowIn']","[91, 212, 36, 38, 216]",True,20.0,49.56,66.30000000000001,,,,,,,,,,,,False,Famalicao,Boavista,0.0027068500000000002
2400817975.0,339.0,42.0,122.0,404198.0,52.185,65.824,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['OtherBodyPart', 'StandingSave', 'Zone']",[91],True,22.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400817969.0,338.0,42.0,122.0,422313.0,47.25,67.116,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,22.0,54.285000000000004,66.16400000000002,,,,,,,,,,,,False,Famalicao,Boavista,0.002252519999999999
2400818063.0,418.0,42.0,935.0,119622.0,61.845,0.0,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 212, 35, 37, 216]",True,27.0,58.38,10.064000000000002,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Boavista,-0.0013324699999999988
,,42.0,,344716.0,58.38,10.064000000000002,,,Carry,,,,,27.0,60.165,7.752000000000001,,,,,,,,,,88.0,Pêpê,False,Famalicao,Boavista,-0.001382170000000002
2400818071.0,419.0,42.0,935.0,344716.0,60.165,7.752000000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 63]",True,31.0,,,,,,,,,,,,88.0,Pêpê,,Famalicao,Boavista,
2400818079.0,341.0,42.0,122.0,280768.0,44.83500000000001,60.248,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Defensive', 'Foul', 'Zone', 'OppositeRelatedEvent']",[64],False,31.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400823663.0,454.0,42.0,935.0,142352.0,74.655,11.696,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,38.0,,,,,,,,,,,,28.0,João Teixeira,,Famalicao,Boavista,
2400818249.0,420.0,42.0,935.0,344716.0,58.38,12.104,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'FreekickTaken', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 132, 205, 36, 38, 217, 218]",True,38.0,71.40000000000002,11.696,,,,,,,,,,88.0,Pêpê,True,Famalicao,Boavista,0.007897079999999997
,,42.0,,142352.0,71.40000000000002,11.696,,,Carry,,,,,38.0,74.655,11.696,,,,,,,,,,28.0,João Teixeira,False,Famalicao,Boavista,0.0
2400818189.0,342.0,42.0,122.0,135635.0,29.085,56.984,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,39.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400818211.0,343.0,42.0,122.0,135635.0,29.085,56.98400000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,40.0,43.89,45.15200000000001,,,,,,,,,,,,False,Famalicao,Boavista,0.002096839999999999
2400818241.0,344.0,42.0,122.0,404198.0,47.145,43.18,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'LayOff', 'Length', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,42.0,33.915,47.12400000000001,,,,,,,,,,,,False,Famalicao,Boavista,-0.003186659999999999
2400818311.0,345.0,42.0,122.0,318429.0,34.230000000000004,47.19200000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,44.0,30.450000000000006,43.45200000000002,,,,,,,,,,,,False,Famalicao,Boavista,0.0
2400818369.0,346.0,42.0,122.0,423602.0,29.294999999999998,46.92,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,47.0,27.51,58.276,,,,,,,,,,,,False,Famalicao,Boavista,-0.00050972
2400818393.0,347.0,42.0,122.0,135635.0,27.51,58.276,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,51.0,31.71,48.348000000000006,,,,,,,,,,,,False,Famalicao,Boavista,0.00050972
2400818425.0,348.0,42.0,122.0,423602.0,31.71,48.348000000000006,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,53.0,23.1,63.376000000000005,,,,,,,,,,,,False,Famalicao,Boavista,-0.0026560800000000016
2400818443.0,421.0,42.0,935.0,344716.0,74.865,5.848,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'OtherBodyPart', 'StandingSave']",[91],True,55.0,,,,,,,,,,,,88.0,Pêpê,,Famalicao,Boavista,
2400818435.0,349.0,42.0,122.0,135635.0,22.155,64.60000000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX']","[91, 118, 120, 128, 36, 38, 215, 218]",True,55.0,29.294999999999998,63.85200000000001,,,,,,,,,,,,False,Famalicao,Boavista,0.0013280500000000008
2400824359.0,455.0,42.0,935.0,300483.0,89.67000000000002,7.616,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,58.0,,,,,,,,,,,,17.0,Simon Banza,,Famalicao,Boavista,
2400818521.0,422.0,42.0,935.0,344716.0,77.28,3.74,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,59.0,,,,,,,,,,,,88.0,Pêpê,,Famalicao,Boavista,
2400818487.0,350.0,42.0,122.0,135635.0,14.28,65.212,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'Longball']","[91, 118, 120, 128, 36, 38, 215, 218]",True,59.0,17.535,64.19200000000001,,,,,,,,,,,,False,Famalicao,Boavista,0.0
2400818681.0,352.0,43.0,122.0,135635.0,18.585,68.0,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 212, 36, 38, 215]",True,14.0,28.98000000000001,61.54000000000001,,,,,,,,,,,,False,Famalicao,Boavista,0.0013280500000000008
2400818749.0,353.0,43.0,122.0,280768.0,28.98000000000001,61.54000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Zone', 'PassEndY', 'PassEndX', 'Longball', 'StandingSave', 'Angle', 'Length']","[91, 117, 124, 127, 35, 38, 215, 218]",True,15.0,9.66,21.828000000000003,,,,,,,,,,,,False,Famalicao,Boavista,-0.0008966900000000003
2400818783.0,354.0,43.0,122.0,400993.0,9.66,21.828000000000003,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,20.0,17.010000000000005,7.004000000000001,,,,,,,,,,,,False,Famalicao,Boavista,-0.00198129
2400818817.0,355.0,43.0,122.0,395938.0,19.215,6.460000000000003,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,23.0,34.545,14.484000000000002,,,,,,,,,,,,False,Famalicao,Boavista,0.0021463600000000017
2400818829.0,356.0,43.0,122.0,295756.0,35.28,11.288000000000002,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 53]",True,24.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400818861.0,424.0,43.0,935.0,400243.0,69.72000000000001,56.71200000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Defensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 143]",True,24.0,,,,,,,,,,,,19.0,Dylan Batubinsika,,Famalicao,Boavista,
2400819077.0,358.0,43.0,122.0,400993.0,36.54,0.0,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Longball', 'PassEndY', 'ThrowIn', 'PassEndX', 'Angle']","[91, 212, 36, 37, 216]",True,41.0,64.78500000000001,5.644000000000001,,,,,,,,,,,,True,Famalicao,Boavista,0.0061879299999999995
2400819093.0,359.0,43.0,122.0,404198.0,64.78500000000001,5.644000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 120, 29, 139, 35, 37, 216, 218]",True,42.0,62.370000000000005,22.304,,,,,,,,,,,,False,Famalicao,Boavista,0.0019007200000000016
2400819101.0,426.0,43.0,935.0,344716.0,41.055,43.248000000000005,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,44.0,,,,,,,,,,,,88.0,Pêpê,,Famalicao,Boavista,
2400819121.0,427.0,43.0,935.0,344716.0,41.055,43.248000000000005,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,44.0,23.31,46.036000000000016,,,,,,,,,,88.0,Pêpê,False,Famalicao,Boavista,-0.002678699999999999
,,43.0,,344716.0,23.31,46.036000000000016,,,Carry,,,,,44.0,41.055,43.248000000000005,,,,,,,,,,88.0,Pêpê,True,Famalicao,Boavista,0.002678699999999999
2400819143.0,428.0,43.0,935.0,380619.0,23.31,46.036000000000016,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,47.0,6.615,32.912,,,,,,,,,,15.0,Riccieli,False,Famalicao,Boavista,-0.0006024800000000007
2400819189.0,429.0,43.0,935.0,400826.0,6.7200000000000015,32.912,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,50.0,13.020000000000001,15.436,,,,,,,,,,31.0,Luiz Júnior,False,Famalicao,Boavista,-0.0006246700000000008
,,43.0,,422248.0,13.020000000000001,15.436,,,Carry,,,,,50.0,14.385,1.7680000000000002,,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Boavista,-0.0009897299999999994
2400819261.0,430.0,43.0,935.0,422248.0,14.385,1.7680000000000002,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Length', 'Longball', 'Angle']","[91, 117, 127, 36, 37, 216, 218]",True,54.0,45.464999999999996,10.132,,,,,,,,,,43.0,Alexandre Penetra,True,Famalicao,Boavista,0.006049240000000001
2400819277.0,431.0,43.0,935.0,300483.0,46.830000000000005,9.656,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,57.0,,,,,,,,,,,,17.0,Simon Banza,,Famalicao,Boavista,
2400819243.0,360.0,43.0,122.0,135635.0,58.17,58.344,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,57.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400819281.0,432.0,43.0,935.0,300483.0,47.145,10.268000000000002,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'HeadPass']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,57.0,49.245,23.596000000000004,,,,,,,,,,17.0,Simon Banza,False,Famalicao,Boavista,0.0004458799999999992
2400819273.0,361.0,43.0,122.0,423602.0,54.18000000000001,45.696000000000005,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,59.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400819335.0,362.0,44.0,122.0,423602.0,47.145,45.356,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,0.0,36.64500000000001,29.512,,,,,,,,,,,,False,Famalicao,Boavista,-0.0016648199999999991
2400819377.0,363.0,44.0,122.0,400993.0,36.64500000000001,29.512,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,2.0,43.365,10.948000000000002,,,,,,,,,,,,False,Famalicao,Boavista,-0.0004792700000000004
2400819389.0,364.0,44.0,122.0,395938.0,46.935,21.284000000000002,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,7.0,49.77,32.300000000000004,,,,,,,,,,,,False,Famalicao,Boavista,0.0005547
2400819403.0,365.0,44.0,122.0,318429.0,49.77,32.300000000000004,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,7.0,65.31,31.348000000000003,,,,,,,,,,,,True,Famalicao,Boavista,0.005124720000000001
2400819433.0,366.0,44.0,122.0,295756.0,62.160000000000004,28.696000000000005,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'Longball', 'Length']","[91, 117, 127, 35, 37, 216, 218]",True,10.0,43.575,57.46,,,,,,,,,,,,False,Famalicao,Boavista,-0.00782351
2400819465.0,367.0,44.0,122.0,135635.0,43.575,57.868000000000016,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,13.0,56.910000000000004,64.60000000000001,,,,,,,,,,,,False,Famalicao,Boavista,0.002588769999999999
2400819521.0,368.0,44.0,122.0,422313.0,58.800000000000004,63.78400000000002,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,16.0,63.21000000000002,57.25600000000001,,,,,,,,,,,,False,Famalicao,Boavista,0.0039675100000000005
2400819561.0,369.0,44.0,122.0,280768.0,59.64,61.608000000000004,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,19.0,46.725,50.864000000000004,,,,,,,,,,,,False,Famalicao,Boavista,-0.0004446799999999994
2400819591.0,370.0,44.0,122.0,318429.0,45.57,51.204,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Longball', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'Chipped', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,23.0,88.72500000000001,27.268000000000008,,,,,,,,,,,,True,Famalicao,Boavista,0.09420561999999999
2400819595.0,371.0,44.0,122.0,404198.0,89.46000000000001,28.22,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'OtherBodyPart']","[91, 69]",True,26.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400819787.0,433.0,44.0,935.0,400243.0,12.39,35.496,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Length']","[91, 94, 95, 215]",True,26.0,24.255000000000003,61.540000000000006,,,,,,,,,,19.0,Dylan Batubinsika,,Famalicao,Boavista,
