id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isOwnGoal,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2362024803.0,146.0,17.0,39.0,1463.0,21.525000000000002,68.0,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'ThrowIn', 'PassEndY', 'Zone']","[91, 212, 36, 38, 216]",True,373033.0,39.375,65.28,,,,,,,,,,,5.0,Fali Candé,False,Portimonense,Porto,0.0028141300000000015
2362024823.0,147.0,17.0,41.0,1463.0,39.375,63.78400000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,106408.0,54.915,63.036000000000016,,,,,,,,,,,9.0,Fabrício,False,Portimonense,Porto,0.0034732899999999987
,,17.0,41.0,,54.915,63.036000000000016,,,Carry,,,,,381687.0,58.905,61.94800000000001,,,,,,,,,,,70.0,Iván Angulo,False,Portimonense,Porto,0.0
2362024833.0,148.0,17.0,42.0,1463.0,58.905,61.948,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'Foul']","[91, 63]",True,381687.0,,,,,,,,,,,,,70.0,Iván Angulo,,Portimonense,Porto,
2362024855.0,213.0,17.0,42.0,297.0,46.095,6.0520000000000005,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Foul', 'Defensive']",[64],False,104368.0,,,,,,,,,,,,,,,,Portimonense,Porto,
2362024955.0,149.0,17.0,55.0,1463.0,57.12,63.51200000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'FreekickTaken', 'Length', 'StandingSave', 'Longball', 'PassEndY']","[91, 117, 127, 132, 35, 38, 215, 218]",True,373033.0,30.03,32.980000000000004,,,,,,,,,,,5.0,Fali Candé,False,Portimonense,Porto,-0.003412199999999999
,,17.0,55.0,,30.03,32.980000000000004,,,Carry,,,,,360107.0,34.755,31.62,,,,,,,,,,,44.0,Pedrão,False,Portimonense,Porto,0.0
2362024973.0,150.0,17.0,58.0,1463.0,34.755,31.62,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'StandingSave', 'Longball', 'PassEndX', 'Length', 'Zone', 'Chipped']","[91, 120, 124, 128, 36, 38, 216, 218]",True,360107.0,64.575,0.0,,,,,,,,,,,44.0,Pedrão,True,Portimonense,Porto,0.00612684
2362025107.0,215.0,18.0,15.0,297.0,49.35,68.0,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Angle', 'PassEndX', 'PassEndY', 'Longball', 'Length', 'Zone']","[91, 212, 35, 38, 216]",True,381717.0,44.52,44.47200000000001,,,,,,,,,,,,,False,Portimonense,Porto,0.0018078399999999998
2362025145.0,216.0,18.0,18.0,297.0,42.63,42.84,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'Longball']","[91, 119, 117, 127, 36, 38, 216, 218]",True,384887.0,62.160000000000004,5.848,,,,,,,,,,,,,False,Portimonense,Porto,0.00475886
2362025151.0,217.0,18.0,23.0,297.0,70.77000000000001,11.832000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,342701.0,75.17999999999999,17.612000000000005,,,,,,,,,,,,,False,Portimonense,Porto,0.005418929999999999
2362025175.0,218.0,18.0,24.0,297.0,75.17999999999999,17.612000000000005,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,120608.0,95.97000000000001,13.056000000000001,,,,,,,,,,,,,True,Portimonense,Porto,0.01654752
2362025457.0,154.0,18.0,26.0,1463.0,7.979999999999999,53.924,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'OppositeRelatedEvent', 'BlockedCross']","[91, 59]",True,373033.0,,,,,,,,,,,,,5.0,Fali Candé,,Portimonense,Porto,
2362025183.0,219.0,18.0,26.0,297.0,95.025,10.948000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'Zone', 'Length', 'PassEndX', 'Cross', 'PassEndY', 'Angle', 'StandingSave', 'OppositeRelatedEvent', 'RightFoot']","[91, 137, 126, 36, 37, 217, 218]",True,342701.0,95.76,13.464000000000004,,,,,,,,,,,,,False,Portimonense,Porto,0.0
2362025197.0,152.0,18.0,27.0,1463.0,4.7250000000000005,39.78,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,310029.0,,,,,,,,,,,,,94.0,Samuel,,Portimonense,Porto,
2362025339.0,153.0,18.0,42.0,1463.0,10.605,36.788,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'Longball']","[91, 120, 128, 36, 38, 217, 218]",True,310029.0,93.24,24.208,,,,,,,,,,,94.0,Samuel,True,Portimonense,Porto,0.045500820000000004
2362025335.0,220.0,18.0,46.0,297.0,14.175,44.132000000000005,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,373842.0,,,,,,,,,,,,,,,,Portimonense,Porto,
2362025371.0,221.0,18.0,47.0,297.0,15.435,38.284000000000006,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'KeeperThrow', 'Angle', 'PassEndY']","[91, 36, 38, 215, 218]",True,373842.0,19.11,25.364000000000004,,,,,,,,,,,,,False,Portimonense,Porto,-0.0008141799999999994
2362025383.0,222.0,18.0,50.0,297.0,19.95,25.772000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,104368.0,26.040000000000006,15.232,,,,,,,,,,,,,False,Portimonense,Porto,-0.0007416699999999998
2362025401.0,223.0,18.0,51.0,297.0,26.040000000000006,15.028000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,120608.0,22.89,23.732,,,,,,,,,,,,,False,Portimonense,Porto,0.0005892200000000014
2362025425.0,224.0,18.0,53.0,297.0,22.155,22.44,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,104368.0,8.61,34.408,,,,,,,,,,,,,False,Portimonense,Porto,-0.0006024800000000007
2362025489.0,225.0,18.0,56.0,297.0,8.61,34.408,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,373842.0,16.17,45.15200000000001,,,,,,,,,,,,,False,Portimonense,Porto,0.0003668899999999999
2362025509.0,226.0,19.0,2.0,297.0,26.145,50.18400000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'StandingSave', 'Zone', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,322771.0,31.290000000000006,65.48400000000001,,,,,,,,,,,,,False,Portimonense,Porto,-0.0002364500000000009
2362025529.0,155.0,19.0,4.0,1463.0,78.855,3.4000000000000004,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave']","[91, 60]",True,342996.0,,,,,,,,,,,,,77.0,Aylton Boa Morte,,Portimonense,Porto,
2362025515.0,227.0,19.0,4.0,297.0,28.455000000000002,67.04800000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Offensive', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'OppositeRelatedEvent']","[91, 118, 120, 29, 36, 38, 215, 218]",True,381717.0,34.86000000000001,66.84400000000001,,,,,,,,,,,,,False,Portimonense,Porto,0.0
2362025663.0,229.0,19.0,17.0,297.0,32.655,68.0,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'ThrowIn', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'Longball']","[91, 212, 36, 38, 216]",True,381717.0,49.035000000000004,49.36800000000001,,,,,,,,,,,,,False,Portimonense,Porto,0.00451469
2362025667.0,230.0,19.0,19.0,297.0,45.99,51.136,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 63]",True,120608.0,,,,,,,,,,,,,,,,Portimonense,Porto,
2362025669.0,158.0,19.0,19.0,1463.0,59.010000000000005,16.864,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'StandingSave', 'Foul', 'Zone']",[64],False,342696.0,,,,,,,,,,,,,3.0,Lucas Possignolo,,Portimonense,Porto,
2362025701.0,231.0,19.0,22.0,297.0,49.035000000000004,49.36800000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'FreekickTaken', 'Zone', 'Angle']","[91, 119, 117, 30, 132, 36, 37, 216, 218]",True,120608.0,65.52,61.54000000000001,,,,,,,,,,,,,False,Portimonense,Porto,0.00315932
2362025729.0,232.0,19.0,28.0,297.0,73.29000000000002,52.08800000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,377168.0,78.64500000000001,54.12800000000001,,,,,,,,,,,,,False,Portimonense,Porto,0.0
2362025735.0,159.0,19.0,30.0,1463.0,23.94,13.056,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']",[55],False,308886.0,,,,,,,,,,,,,18.0,Fahd Moufi,,Portimonense,Porto,
2362025747.0,233.0,19.0,30.0,297.0,81.06,54.944,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Offensive']","[91, 54]",True,384887.0,,,,,,,,,,,,,,,,Portimonense,Porto,
2362025761.0,234.0,19.0,32.0,297.0,78.855,53.244,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,384887.0,83.79,45.96800000000001,,,,,,,,,,,,,False,Portimonense,Porto,0.004536810000000002
2362025765.0,235.0,19.0,33.0,297.0,84.73500000000003,42.024,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle']","[91, 120, 29, 35, 38, 217, 218]",True,377168.0,80.745,31.348000000000003,,,,,,,,,,,,,False,Portimonense,Porto,0.0
2362025773.0,160.0,19.0,34.0,1463.0,27.825000000000003,37.264,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,381687.0,,,,,,,,,,,,,70.0,Iván Angulo,,Portimonense,Porto,
,,19.0,34.0,,27.825000000000006,37.264,,,Carry,,,,,381687.0,42.210000000000015,49.43600000000001,,,,,,,,,,,70.0,Iván Angulo,True,Portimonense,Porto,0.0025262500000000007
2362025801.0,161.0,19.0,36.0,1463.0,42.21000000000001,49.43600000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,381687.0,,,,,,,,,,,,,70.0,Iván Angulo,,Portimonense,Porto,
2362025815.0,236.0,19.0,37.0,297.0,62.79,18.564,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 142]",True,114301.0,,,,,,,,,,,,,,,,Portimonense,Porto,
2362025817.0,162.0,19.0,38.0,1463.0,42.21000000000001,53.992,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,381687.0,,,,,,,,,,,,,70.0,Iván Angulo,,Portimonense,Porto,
2362025837.0,237.0,19.0,40.0,297.0,65.31,3.3320000000000003,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,342701.0,,,,,,,,,,,,,,,,Portimonense,Porto,
2362025849.0,238.0,19.0,41.0,297.0,65.31,3.3320000000000003,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,342701.0,54.495,10.744000000000002,,,,,,,,,,,,,False,Portimonense,Porto,-0.0013324699999999988
2362025865.0,239.0,19.0,43.0,297.0,55.545,10.336000000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,114301.0,39.27000000000001,12.648,,,,,,,,,,,,,False,Portimonense,Porto,-0.003970940000000001
2362025883.0,240.0,19.0,45.0,297.0,41.160000000000004,14.892000000000003,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,104368.0,39.165,36.92400000000001,,,,,,,,,,,,,False,Portimonense,Porto,0.0004792700000000004
2362025903.0,241.0,19.0,47.0,297.0,38.85,38.692,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,322771.0,41.475,59.704,,,,,,,,,,,,,False,Portimonense,Porto,-0.0013637900000000001
2362025925.0,242.0,19.0,49.0,297.0,41.475,58.20800000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,381717.0,43.89,48.96,,,,,,,,,,,,,False,Portimonense,Porto,0.0021440899999999995
2362025951.0,243.0,19.0,51.0,297.0,43.89,49.028000000000006,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[91, 120, 29, 36, 37, 216, 218]",True,384887.0,61.110000000000014,52.29200000000001,,,,,,,,,,,,,True,Portimonense,Porto,0.0034263900000000014
2362025975.0,163.0,19.0,52.0,1463.0,46.095,7.344000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'StandingSave', 'Zone', 'Chipped', 'PassEndY', 'Angle']","[91, 120, 29, 124, 36, 38, 216, 218]",True,308886.0,68.565,0.0,,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Porto,0.00496716
2362026073.0,245.0,20.0,9.0,297.0,39.375,68.0,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'ThrowIn', 'Longball', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 212, 36, 38, 216]",True,381717.0,40.11000000000001,44.88,,,,,,,,,,,,,False,Portimonense,Porto,0.0014290699999999993
2362026097.0,246.0,20.0,11.0,297.0,40.53,44.88,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,358801.0,32.655,39.168000000000006,,,,,,,,,,,,,False,Portimonense,Porto,-0.0013679799999999995
2362026177.0,247.0,20.0,14.0,297.0,29.715000000000007,37.06,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'Longball']","[91, 119, 117, 127, 36, 38, 216, 218]",True,104368.0,55.860000000000014,5.44,,,,,,,,,,,,,True,Portimonense,Porto,0.003412199999999999
2362026207.0,248.0,20.0,21.0,297.0,77.385,3.196,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,342701.0,62.79,6.0520000000000005,,,,,,,,,,,,,False,Portimonense,Porto,-0.00377069
2362026223.0,249.0,20.0,24.0,297.0,67.41000000000001,6.392,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,120608.0,66.15,14.484000000000002,,,,,,,,,,,,,False,Portimonense,Porto,0.0012528699999999997
2362026241.0,250.0,20.0,26.0,297.0,65.94,9.112,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,358801.0,58.485000000000014,10.132,,,,,,,,,,,,,False,Portimonense,Porto,-0.0025853399999999985
2362026263.0,251.0,20.0,29.0,297.0,63.210000000000015,20.196000000000005,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,120608.0,71.29500000000003,31.756000000000004,,,,,,,,,,,,,True,Portimonense,Porto,0.004500169999999998
2362026279.0,252.0,20.0,30.0,297.0,70.875,31.756000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Chipped', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,114301.0,82.53,55.35200000000001,,,,,,,,,,,,,False,Portimonense,Porto,0.009562019999999997
2362026287.0,253.0,20.0,34.0,297.0,83.16000000000003,52.97200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,377168.0,79.8,45.288,,,,,,,,,,,,,False,Portimonense,Porto,-0.0009806999999999975
2362026303.0,254.0,20.0,36.0,297.0,79.8,45.288,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,120608.0,72.34500000000001,41.61600000000001,,,,,,,,,,,,,False,Portimonense,Porto,-0.004700530000000001
2362026327.0,255.0,20.0,37.0,297.0,72.135,39.30400000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Zone', 'Longball', 'Chipped', 'PassEndX', 'Length']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,114301.0,100.905,18.972,,,,,,,,,,,,,True,Portimonense,Porto,0.04057445999999999
2362026341.0,256.0,20.0,39.0,297.0,100.48500000000001,18.496000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'ShotAssist', 'IntentionalAssist', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218]",True,342701.0,91.875,24.956000000000003,,,,,,,,,,,,,False,Portimonense,Porto,-0.009514569999999993
2362026343.0,257.0,20.0,40.0,297.0,92.925,26.384,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['BlockedX', 'IntentionalAssist', 'StandingSave', 'BlockedY', 'RightFoot', 'RelatedEventId', 'GoalMouthZ', 'Assisted', 'GoalMouthY', 'BoxCentre', 'MissLeft', 'RegularPlay', 'Zone']","[91, 7, 90, 10, 1, 3, 12]",True,358801.0,,,99.5,88.1,8.3,89.1,True,256.0,342701.0,,,,,,,Portimonense,Porto,
2362026363.0,258.0,20.0,44.0,297.0,103.005,62.016000000000005,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,377168.0,85.365,63.64800000000001,,,,,,,,,,,,,False,Portimonense,Porto,-0.010362779999999999
2362026385.0,259.0,20.0,47.0,297.0,84.94500000000001,63.17200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Chipped', 'IntentionalAssist', 'Cross', 'ShotAssist', 'LeftFoot', 'Length', 'Angle', 'KeyPass']","[91, 119, 123, 138, 124, 125, 40, 41, 36, 38, 217, 218]",True,381717.0,90.825,36.448,,,,,,,,,,,,,True,Portimonense,Porto,0.0804879
2362026391.0,260.0,20.0,48.0,297.0,90.825,35.496,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['OppositeRelatedEvent', 'IntentionalAssist', 'RelatedEventId', 'BlockedY', 'Zone', 'BlockedX', 'RegularPlay', 'LowLeft', 'Assisted', 'GoalMouthY', 'Head', 'BoxCentre', 'GoalMouthZ']","[91, 9, 10, 1, 3, 14]",True,358801.0,,,98.8,50.0,13.9,51.9,True,259.0,381717.0,,,,,,,Portimonense,Porto,
2362026433.0,166.0,20.0,49.0,1463.0,2.94,33.592,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['DivingSave', 'Zone', 'Hands', 'OppositeRelatedEvent', 'Collected', 'KeeperSaveInTheBox']","[91, 110, 113, 112, 83, 77, 79, 81]",True,310029.0,,,,,,,,,,,,,94.0,Samuel,,Portimonense,Porto,
2362026429.0,165.0,20.0,49.0,1463.0,2.94,33.592,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,310029.0,,,,,,,,,,,,,94.0,Samuel,,Portimonense,Porto,
2362026561.0,167.0,21.0,4.0,1463.0,10.815000000000001,34.952,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'KeeperThrow', 'PassEndY']","[91, 36, 37, 216, 218]",True,310029.0,46.305000000000014,62.83200000000001,,,,,,,,,,,94.0,Samuel,False,Portimonense,Porto,0.00307288
,,21.0,4.0,,46.305000000000014,62.83200000000001,,,Carry,,,,,373033.0,45.464999999999996,65.144,,,,,,,,,,,5.0,Fali Candé,False,Portimonense,Porto,0.0
2362026565.0,168.0,21.0,7.0,1463.0,45.464999999999996,65.144,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 118, 120, 29, 35, 38, 216, 218]",True,373033.0,45.045,54.67200000000001,,,,,,,,,,,5.0,Fali Candé,False,Portimonense,Porto,0.0013619600000000006
2362026557.0,261.0,21.0,8.0,297.0,62.05500000000001,11.628000000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,114301.0,,,,,,,,,,,,,,,,Portimonense,Porto,
2362026567.0,262.0,21.0,9.0,297.0,67.62,5.44,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,120608.0,,,,,,,,,,,,,,,,Portimonense,Porto,
2362026573.0,263.0,21.0,9.0,297.0,66.36,6.256000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'Chipped', 'Angle', 'Zone', 'StandingSave']","[91, 120, 29, 124, 36, 37, 217, 218]",True,120608.0,70.455,11.628000000000002,,,,,,,,,,,,,False,Portimonense,Porto,0.0065646099999999985
2362026809.0,170.0,21.0,10.0,1463.0,39.165,59.772000000000006,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'Head', 'StandingSave']","[91, 101, 56]",True,342698.0,,,,,,,,,,,,,21.0,Pedro Sá,,Portimonense,Porto,
2362026617.0,264.0,21.0,12.0,297.0,56.805000000000014,8.772,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,342701.0,35.805,7.004000000000001,,,,,,,,,,,,,False,Portimonense,Porto,-0.004855460000000001
2362026629.0,265.0,21.0,17.0,297.0,29.925,10.132,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,104368.0,41.055,4.6240000000000006,,,,,,,,,,,,,False,Portimonense,Porto,0.0006677699999999998
2362026679.0,266.0,21.0,20.0,297.0,47.565,5.236000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'ShotAssist', 'IntentionalAssist', 'Throughball', 'PassEndY', 'Angle', 'Longball', 'Zone', 'StandingSave', 'KeyPass']","[91, 119, 117, 123, 127, 129, 205, 39, 43, 36, 37, 217, 218]",True,342701.0,91.875,19.788000000000004,,,,,,,,,,,,,True,Portimonense,Porto,0.042427940000000004
2362026691.0,268.0,21.0,23.0,297.0,90.825,20.468000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['StandingSave', 'IntentionalAssist', 'GoalMouthZ', 'MissLeft', 'RegularPlay', 'RightFoot', 'Assisted', 'GoalMouthY', 'RelatedEventId', 'BoxRight', 'Zone']","[91, 7, 90, 10, 1, 3, 12]",True,358801.0,,,,,5.6,70.6,True,266.0,342701.0,,,,,,,Portimonense,Porto,
