id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,isOwnGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2548092299.0,412.0,40.0,26.0,299,30.975,10.268,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,376916.0,10.709999999999999,32.164,,,,,,,,,,,,,False,Portimonense,Benfica,0.00023232000000000114
2548092375.0,413.0,40.0,31.0,299,15.855,34.68,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Zone', 'Angle', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,110273.0,72.24,34.884,,,,,,,,,,,,,True,Portimonense,Benfica,0.01302427
2548092383.0,414.0,40.0,34.0,299,72.66000000000001,33.592,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,395802.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548092425.0,388.0,40.0,34.0,1463,32.34,34.408,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,373777.0,,,,,,,,,,,,,23.0,Park Ji-Soo,,Portimonense,Benfica,
2548092455.0,415.0,40.0,34.0,299,70.875,32.504,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'HeadPass', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,395802.0,81.06,23.12,,,,,,,,,,,,,False,Portimonense,Benfica,0.004700530000000001
2548092463.0,416.0,40.0,37.0,299,83.89500000000001,19.448000000000004,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,135127.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548092771.0,390.0,40.0,50.0,1463,16.275000000000002,68.0,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Longball', 'Length', 'Zone', 'PassEndX', 'ThrowIn', 'PassEndY']","[91, 212, 36, 38, 216]",True,422207.0,37.695,64.60000000000001,,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Benfica,0.0034665100000000008
2548092783.0,391.0,40.0,53.0,1463,38.64,65.552,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndY', 'HeadPass', 'Zone', 'PassEndX']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,297006.0,40.53,59.160000000000004,,,,,,,,,,,14.0,Moustapha Seck,False,Portimonense,Benfica,
2548092767.0,418.0,40.0,54.0,299,63.73500000000001,11.491999999999999,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,361961.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548092815.0,419.0,40.0,56.0,299,63.315,11.152,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,361961.0,70.665,9.112,,,,,,,,,,,,,False,Portimonense,Benfica,0.005311739999999999
2548092835.0,420.0,40.0,59.0,299,66.885,6.256,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,125476.0,64.26,3.5360000000000005,,,,,,,,,,,,,False,Portimonense,Benfica,0.0
2548092859.0,421.0,41.0,0.0,299,64.26,3.5360000000000005,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,303544.0,41.685,8.908000000000001,,,,,,,,,,,,,False,Portimonense,Benfica,-0.005303409999999996
2548092919.0,422.0,41.0,2.0,299,42.63,7.48,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,443613.0,60.06,11.56,,,,,,,,,,,,,True,Portimonense,Benfica,0.004855460000000001
2548092931.0,423.0,41.0,6.0,299,61.635000000000005,15.64,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX']","[91, 120, 29, 36, 38, 217, 218]",True,125476.0,72.87,15.232,,,,,,,,,,,,,False,Portimonense,Benfica,
2548092963.0,392.0,41.0,6.0,1463,35.28,58.208,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,360107.0,,,,,,,,,,,,,44.0,Pedrão,,Portimonense,Benfica,
,,41.0,6.0,1463,35.28,58.208,,,Carry,,,,,360107.0,37.905,57.800000000000004,,,,,,,,,,,44.0,Pedrão,False,Portimonense,Benfica,0.0
2548092975.0,393.0,41.0,7.0,1463,37.905,57.800000000000004,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,360107.0,,,,,,,,,,,,,44.0,Pedrão,,Portimonense,Benfica,
,,41.0,7.0,1463,37.905,57.800000000000004,,,Carry,,,,,360107.0,47.145,58.480000000000004,,,,,,,,,,,44.0,Pedrão,False,Portimonense,Benfica,0.0016982100000000003
2548093029.0,394.0,41.0,8.0,1463,47.145,58.480000000000004,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,360107.0,50.08500000000001,53.720000000000006,,,,,,,,,,,44.0,Pedrão,False,Portimonense,Benfica,0.0
,,41.0,8.0,1463,50.08500000000001,53.720000000000006,,,Carry,,,,,116103.0,63.525000000000006,52.156000000000006,,,,,,,,,,,7.0,Carlinhos,True,Portimonense,Benfica,0.004858069999999999
2548093039.0,395.0,41.0,10.0,1463,63.525000000000006,52.156000000000006,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,116103.0,66.885,46.988,,,,,,,,,,,7.0,Carlinhos,False,Portimonense,Benfica,0.0006478500000000019
2548093069.0,396.0,41.0,11.0,1463,67.2,46.376000000000005,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Throughball', 'Length']","[91, 120, 29, 130, 36, 38, 217, 218]",True,360107.0,90.405,43.044000000000004,,,,,,,,,,,44.0,Pedrão,True,Portimonense,Benfica,
2548093113.0,425.0,41.0,14.0,299,14.07,25.432000000000002,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,110273.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548093169.0,426.0,41.0,15.0,299,14.28,27.268000000000004,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'KeeperThrow', 'PassEndY']","[91, 36, 37, 215, 218]",True,110273.0,29.19,52.97200000000001,,,,,,,,,,,,,False,Portimonense,Benfica,-0.00023232000000000114
2548093285.0,427.0,41.0,22.0,299,40.845,57.05200000000001,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Longball', 'Angle', 'Length']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,107252.0,78.54,54.400000000000006,,,,,,,,,,,,,True,Portimonense,Benfica,0.011868019999999998
2548093343.0,428.0,41.0,26.0,299,76.33500000000001,55.01200000000001,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'ShotAssist', 'PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,395802.0,76.02000000000001,46.03600000000001,,,,,,,,,,,,,False,Portimonense,Benfica,0.00010719000000000353
2548093349.0,429.0,41.0,29.0,299,81.375,38.964,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Zone', 'OppositeRelatedEvent', 'GoalMouthY', 'RelatedEventId', 'Assisted', 'BlockedX', 'LeftFoot', 'GoalMouthZ', 'LowCentre', 'StandingSave', 'Blocked', 'BlockedY', 'OutOfBoxCentre', 'RegularPlay']","[91, 10, 2, 3, 11, 13]",True,326505.0,,,83.3,55.6,19.0,50.7,True,428.0,395802.0,,,,,,,Portimonense,Benfica,
2548093367.0,397.0,41.0,30.0,1463,20.580000000000002,30.056000000000004,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['StandingSave', 'OutfielderBlock', 'Zone', 'OtherBodyPart', 'OppositeRelatedEvent']","[91, 58]",True,373777.0,,,,,,,,,,,,,23.0,Park Ji-Soo,,Portimonense,Benfica,
2548093403.0,430.0,41.0,33.0,299,89.565,52.564,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthY', 'BoxLeft', 'GoalMouthZ', 'MissHigh', 'Zone', 'StandingSave', 'RegularPlay', 'LeftFoot']","[91, 7, 90, 10, 1, 3, 13]",True,107252.0,,,,,86.1,49.9,True,,,,,,,,,Portimonense,Benfica,
2548094119.0,399.0,42.0,13.0,1463,4.7250000000000005,31.076000000000004,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['MissHigh', 'PassEndX', 'PassEndY', 'Chipped', 'Angle', 'Length', 'GoalKick', 'Zone', 'Longball']","[91, 118, 120, 124, 128, 36, 37, 216, 218]",True,126293.0,37.800000000000004,62.56,,,,,,,,,,,32.0,Kosuke Nakamura,False,Portimonense,Benfica,
2548094129.0,432.0,42.0,13.0,299,71.08500000000001,3.5360000000000005,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,125476.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548094191.0,401.0,42.0,19.0,1463,35.49,68.0,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'ThrowIn', 'Angle', 'Longball']","[91, 212, 36, 38, 216]",True,422207.0,55.755,60.79200000000001,,,,,,,,,,,22.0,Filipe Relvas,True,Portimonense,Benfica,0.0034732899999999987
2548094207.0,402.0,42.0,20.0,1463,55.755,60.79200000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,444818.0,54.705000000000005,66.436,,,,,,,,,,,99.0,Yago Cariello,False,Portimonense,Benfica,0.0
2548094215.0,403.0,42.0,21.0,1463,54.705000000000005,66.436,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 120, 29, 36, 38, 216, 218]",True,297006.0,57.645,65.89200000000001,,,,,,,,,,,14.0,Moustapha Seck,False,Portimonense,Benfica,
2548094195.0,434.0,42.0,21.0,299,43.785000000000004,3.5360000000000005,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,303544.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548094463.0,405.0,42.0,35.0,1463,59.22,68.0,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'ThrowIn', 'Angle', 'PassEndY', 'PassEndX']","[91, 212, 36, 38, 217]",True,422207.0,75.705,60.31600000000001,,,,,,,,,,,22.0,Filipe Relvas,True,Portimonense,Benfica,
2548094455.0,436.0,42.0,36.0,299,29.085,7.888,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,303544.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548094467.0,406.0,42.0,36.0,1463,75.915,60.11200000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,444818.0,,,,,,,,,,,,,99.0,Yago Cariello,,Portimonense,Benfica,
2548094487.0,437.0,42.0,36.0,299,29.400000000000002,7.616,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'HeadPass', 'PassEndY']","[91, 117, 30, 139, 36, 37, 215, 218]",True,303544.0,30.03,18.700000000000003,,,,,,,,,,,,,False,Portimonense,Benfica,0.0013280300000000009
2548094495.0,438.0,42.0,37.0,299,30.03,18.700000000000003,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,361961.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548094507.0,439.0,42.0,37.0,299,30.03,18.700000000000003,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,361961.0,28.875,8.432,,,,,,,,,,,,,False,Portimonense,Benfica,-0.0013280300000000009
2548094527.0,440.0,42.0,38.0,299,28.875,8.432,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,303544.0,19.425,8.092,,,,,,,,,,,,,False,Portimonense,Benfica,-0.0013280500000000008
2548094541.0,441.0,42.0,39.0,299,19.425,8.024000000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'Chipped', 'Angle']","[91, 118, 120, 29, 124, 36, 38, 215, 218]",True,443613.0,22.575,6.800000000000001,,,,,,,,,,,,,False,Portimonense,Benfica,
2548094607.0,407.0,42.0,40.0,1463,76.965,62.424,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,373524.0,,,,,,,,,,,,,15.0,Yony González,,Portimonense,Benfica,
2548094621.0,442.0,42.0,43.0,299,61.005,1.7680000000000002,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'HeadPass', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 120, 29, 139, 35, 37, 216, 218]",True,395802.0,54.075,8.092,,,,,,,,,,,,,False,Portimonense,Benfica,
2548094637.0,408.0,42.0,44.0,1463,57.12,56.848,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,422207.0,,,,,,,,,,,,,22.0,Filipe Relvas,,Portimonense,Benfica,
2548094639.0,409.0,42.0,44.0,1463,57.12,56.848,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'PassEndY', 'Longball', 'Angle', 'PassEndX', 'Zone']","[91, 120, 128, 36, 38, 216, 218]",True,422207.0,68.04,44.132000000000005,,,,,,,,,,,22.0,Filipe Relvas,True,Portimonense,Benfica,
2548094657.0,443.0,42.0,46.0,299,38.22,28.288000000000004,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,361961.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548094789.0,444.0,42.0,50.0,299,41.895,43.656000000000006,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,361961.0,59.325,43.588,,,,,,,,,,,,,True,Portimonense,Benfica,0.00416422
2548094793.0,445.0,42.0,52.0,299,57.12,47.328,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 63]",True,326505.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548094845.0,410.0,42.0,52.0,1463,47.88,20.672,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'Foul', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']",[64],False,445423.0,,,,,,,,,,,,,43.0,Alemão,,Portimonense,Benfica,
2548095271.0,446.0,43.0,20.0,299,56.49,45.83200000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'FreekickTaken', 'StandingSave', 'Length']","[91, 117, 30, 132, 35, 38, 216, 218]",True,376916.0,45.57,29.512,,,,,,,,,,,,,False,Portimonense,Benfica,-0.0020099799999999998
2548095319.0,447.0,43.0,23.0,299,46.935,29.240000000000002,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,443613.0,63.945,23.528000000000002,,,,,,,,,,,,,True,Portimonense,Benfica,0.004505340000000002
2548095401.0,448.0,43.0,26.0,299,64.78500000000001,23.732,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,125476.0,85.26,10.472000000000001,,,,,,,,,,,,,True,Portimonense,Benfica,0.010181399999999997
2548095469.0,449.0,43.0,30.0,299,85.89,8.84,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,135127.0,80.955,7.004000000000001,,,,,,,,,,,,,False,Portimonense,Benfica,-0.0019695999999999984
2548095481.0,450.0,43.0,33.0,299,80.955,7.004000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 120, 29, 36, 37, 217, 218]",True,303544.0,85.67999999999999,9.656,,,,,,,,,,,,,False,Portimonense,Benfica,
2548095507.0,411.0,43.0,33.0,1463,18.480000000000004,64.396,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,422207.0,,,,,,,,,,,,,22.0,Filipe Relvas,,Portimonense,Benfica,
2548095521.0,412.0,43.0,34.0,1463,12.915000000000001,57.800000000000004,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,297006.0,,,,,,,,,,,,,14.0,Moustapha Seck,,Portimonense,Benfica,
,,43.0,34.0,1463,12.915000000000001,57.800000000000004,,,Carry,,,,,297006.0,17.115000000000002,60.248,,,,,,,,,,,14.0,Moustapha Seck,False,Portimonense,Benfica,-0.0009897299999999994
2548095597.0,413.0,43.0,36.0,1463,17.115000000000002,60.248,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'Longball']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,297006.0,68.88,60.044000000000004,,,,,,,,,,,14.0,Moustapha Seck,True,Portimonense,Benfica,0.009654439999999997
,,43.0,36.0,1463,68.88,60.044000000000004,,,Carry,,,,,444818.0,72.03,60.11200000000001,,,,,,,,,,,99.0,Yago Cariello,False,Portimonense,Benfica,0.0037706900000000036
2548095609.0,414.0,43.0,39.0,1463,72.03,60.11200000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Head', 'Zone']","[91, 69]",True,444818.0,,,,,,,,,,,,,99.0,Yago Cariello,,Portimonense,Benfica,
2548095603.0,451.0,43.0,40.0,299,31.080000000000002,13.396,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 118, 120, 29, 36, 38, 216, 218]",True,443613.0,38.64,9.860000000000001,,,,,,,,,,,,,False,Portimonense,Benfica,
2548095753.0,415.0,43.0,48.0,1463,87.675,61.2,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,116103.0,,,,,,,,,,,,,7.0,Carlinhos,,Portimonense,Benfica,
2548095755.0,452.0,43.0,48.0,299,17.325,6.800000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 142]",True,443613.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548095821.0,416.0,43.0,54.0,1463,83.685,60.79200000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,116103.0,80.64,63.17200000000001,,,,,,,,,,,7.0,Carlinhos,False,Portimonense,Benfica,0.0
2548095869.0,417.0,43.0,56.0,1463,80.64,63.17200000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,36375.0,67.2,52.496,,,,,,,,,,,8.0,Maurício,False,Portimonense,Benfica,-0.00885965
2548095889.0,418.0,43.0,57.0,1463,67.41000000000001,52.496,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,360107.0,48.72,59.228,,,,,,,,,,,44.0,Pedrão,False,Portimonense,Benfica,-0.00622003
2548095957.0,419.0,43.0,59.0,1463,48.615,59.092000000000006,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,422207.0,47.355000000000004,39.712,,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Benfica,0.0010005799999999992
,,43.0,59.0,1463,47.355000000000004,39.712,,,Carry,,,,,373777.0,55.545,31.552,,,,,,,,,,,23.0,Park Ji-Soo,True,Portimonense,Benfica,0.0020492999999999987
2548095967.0,420.0,44.0,2.0,1463,55.545,31.552,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'StandingSave', 'OverRun', 'Offensive']","[91, 204]",True,373777.0,,,,,,,,,,,,,23.0,Park Ji-Soo,,Portimonense,Benfica,
2549404069.0,852.0,44.0,2.0,1463,54.81,32.708000000000006,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Error,Successful,['LeadingToGoal'],[98],False,373777.0,,,,,,,,,,,,,23.0,Park Ji-Soo,,Portimonense,Benfica,
2548095997.0,453.0,44.0,3.0,299,46.725,36.312000000000005,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,361961.0,56.595,46.444,,,,,,,,,,,,,False,Portimonense,Benfica,0.0020099799999999998
2548096003.0,454.0,44.0,4.0,299,56.49,46.444,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,326505.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548096101.0,455.0,44.0,9.0,299,82.005,47.464,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'ShotAssist', 'StandingSave', 'FastBreak', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'KeyPass']","[91, 92, 119, 117, 30, 123, 205, 40, 46, 52, 36, 37, 217, 218]",True,326505.0,91.665,48.55200000000001,,,,,,,,,,,,,False,Portimonense,Benfica,0.026359360000000002
2548096097.0,421.0,44.0,10.0,1463,14.700000000000001,19.720000000000002,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,373777.0,,,,,,,,,,,,,23.0,Park Ji-Soo,,Portimonense,Benfica,
2548096117.0,456.0,44.0,10.0,299,90.3,48.28,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Offensive']","[91, 54]",True,395802.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548096123.0,457.0,44.0,12.0,299,94.29,42.636,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['StandingSave', 'FastBreak', 'Assisted', 'Zone', 'GoalMouthY', 'GoalMouthZ', 'RightFoot', 'RelatedEventId', 'LowLeft', 'BoxCentre']","[91, 24, 9, 10, 1, 4, 12, 17, 20, 25]",True,395802.0,,,,,5.1,53.8,True,455.0,326505.0,True,,,,,,Portimonense,Benfica,
2548108109.0,477.0,45.0,0.0,299,0.0,0.0,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['RelatedEventId', 'PlayerPosition', 'JerseyNumber']",[214],False,361961.0,,,,,,,,478.0,369712.0,,,,,,,Portimonense,Benfica,
2548108113.0,478.0,45.0,0.0,299,0.0,0.0,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['JerseyNumber', 'PlayerPosition', 'RelatedEventId', 'FormationSlot']",[213],False,369712.0,,,,,,,,477.0,361961.0,,,,,,,Portimonense,Benfica,
2548108701.0,461.0,45.0,0.0,1463,0.0,0.0,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548108697.0,479.0,45.0,0.0,299,0.0,0.0,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548108733.0,480.0,45.0,0.0,299,52.605000000000004,34.0,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,135127.0,37.800000000000004,25.024,,,,,,,,,,,,,False,Portimonense,Benfica,-0.004203539999999999
