id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2378510121.0,16.0,1.0,45.0,290.0,25.30500000000001,13.736000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,334129.0,35.70000000000001,21.624000000000002,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0032679200000000005
2378510139.0,17.0,1.0,47.0,290.0,35.595,22.236000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,144360.0,27.825000000000006,16.388,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.00050972
2378510151.0,18.0,1.0,50.0,290.0,28.245,16.388,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Chipped', 'StandingSave', 'Zone', 'Longball']","[91, 120, 124, 128, 36, 37, 216, 218]",True,334129.0,68.67000000000003,19.108000000000004,,,,,,,,,,,,True,Benfica,Gil Vicente,0.008756420000000001
2378510153.0,30.0,1.0,53.0,299.0,33.915,44.064,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,75691.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Benfica,Gil Vicente,
2378510185.0,31.0,1.0,53.0,299.0,33.915,44.064,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'HeadPass', 'StandingSave']","[91, 117, 30, 139, 36, 37, 216, 218]",True,75691.0,40.95000000000001,46.98800000000002,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Gil Vicente,0.0015871199999999992
2378510197.0,32.0,1.0,55.0,299.0,40.95000000000001,46.98800000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,21778.0,37.695,33.728,,,,,,,,,,5.0,Jan Vertonghen,False,Benfica,Gil Vicente,-6.527999999999916e-05
,,1.0,55.0,,37.695,33.728,,,Carry,,,,,105161.0,42.21000000000002,25.84000000000001,,,,,,,,,,11.0,Soualiho Meité,False,Benfica,Gil Vicente,0.0
2378510201.0,33.0,1.0,58.0,299.0,42.21000000000002,25.84000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,105161.0,49.56,6.0520000000000005,,,,,,,,,,11.0,Soualiho Meité,False,Benfica,Gil Vicente,-0.00014302000000000065
2378510207.0,34.0,2.0,1.0,299.0,49.56,6.0520000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,106151.0,43.68000000000002,17.408,,,,,,,,,,34.0,André Almeida,False,Benfica,Gil Vicente,0.0002082999999999998
2378510211.0,35.0,2.0,3.0,299.0,43.68000000000002,17.544,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,105161.0,34.65,28.900000000000002,,,,,,,,,,11.0,Soualiho Meité,False,Benfica,Gil Vicente,-0.0013679799999999995
2378510213.0,36.0,2.0,5.0,299.0,34.545,28.900000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,75691.0,36.64500000000001,52.97200000000001,,,,,,,,,,30.0,Nicolás Otamendi,False,Benfica,Gil Vicente,0.00082343
,,2.0,5.0,,36.64500000000001,52.97200000000001,,,Carry,,,,,21778.0,39.48,55.76000000000001,,,,,,,,,,5.0,Jan Vertonghen,False,Benfica,Gil Vicente,0.0
2378510221.0,37.0,2.0,8.0,299.0,39.48,55.76000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,21778.0,61.53,66.30000000000001,,,,,,,,,,5.0,Jan Vertonghen,False,Benfica,Gil Vicente,0.00530341
2378510231.0,38.0,2.0,9.0,299.0,61.53,66.30000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,107252.0,62.265,59.43200000000001,,,,,,,,,,3.0,Alejandro Grimaldo,False,Benfica,Gil Vicente,0.0039675100000000005
,,2.0,9.0,,62.265,59.43200000000001,,,Carry,,,,,146760.0,58.800000000000004,62.15200000000001,,,,,,,,,,7.0,Éverton,False,Benfica,Gil Vicente,-0.0039675100000000005
2378510235.0,39.0,2.0,12.0,299.0,58.8,62.15200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,146760.0,,,,,,,,,,,,7.0,Éverton,,Benfica,Gil Vicente,
2378510249.0,20.0,2.0,12.0,290.0,46.2,5.848,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 143]",True,144360.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2378510251.0,21.0,2.0,13.0,290.0,59.64,3.6720000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,144360.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2378510259.0,22.0,2.0,14.0,290.0,66.15,4.896000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,144360.0,62.370000000000005,13.736000000000002,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0012528699999999997
2378510265.0,23.0,2.0,16.0,290.0,62.370000000000005,13.736000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,402797.0,74.76,3.876,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0025178200000000005
2378510279.0,24.0,2.0,20.0,290.0,75.17999999999999,3.944,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,328057.0,72.97500000000002,11.764,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0027939199999999983
2378522143.0,459.0,2.0,21.0,299.0,29.085,54.264,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,142318.0,,,,,,,,,,,,28.0,Julian Weigl,,Benfica,Gil Vicente,
2378510291.0,25.0,2.0,21.0,290.0,76.44,13.736000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,402797.0,76.86,12.104,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0
2378510295.0,40.0,2.0,24.0,299.0,9.240000000000002,55.21600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,21778.0,,,,,,,,,,,,5.0,Jan Vertonghen,,Benfica,Gil Vicente,
2378510297.0,26.0,2.0,24.0,290.0,85.995,7.072000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX']","[91, 120, 29, 36, 37, 217, 218]",True,404281.0,93.45,9.588000000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,0.013106799999999998
2378510313.0,41.0,2.0,26.0,299.0,8.82,49.844,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,21778.0,,,,,,,,,,,,5.0,Jan Vertonghen,,Benfica,Gil Vicente,
2378510309.0,27.0,2.0,26.0,290.0,98.91000000000001,11.968000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 120, 29, 35, 37, 217, 218]",True,404281.0,94.92000000000004,19.108000000000004,,,,,,,,,,,,False,Benfica,Gil Vicente,0.008434170000000005
2378510325.0,42.0,2.0,27.0,299.0,7.455,45.56,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'Zone', 'PassEndY']","[91, 94, 95, 216]",True,105161.0,48.405,68.0,,,,,,,,,,11.0,Soualiho Meité,,Benfica,Gil Vicente,
2378510427.0,29.0,2.0,54.0,290.0,59.01000000000001,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Longball', 'Length', 'PassEndY', 'ThrowIn', 'Angle']","[91, 212, 35, 37, 216]",True,404281.0,36.12,2.5160000000000005,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0034732899999999987
2378510441.0,30.0,2.0,59.0,290.0,35.70000000000001,3.06,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 127, 35, 37, 215, 218]",True,334129.0,16.38,34.74800000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0010506300000000003
