id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isOwnGoal,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,19.0,50.0,,81.27000000000001,60.31600000000002,,,Carry,,,,,125476.0,79.905,57.868000000000016,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,-0.0035479100000000013
2359947979.0,228.0,19.0,52.0,299.0,79.905,57.868000000000016,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,125476.0,73.605,47.94000000000001,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,-0.00541032
,,19.0,52.0,,73.605,47.94000000000001,,,Carry,,,,,21778.0,73.92000000000003,44.88,,,,,,,,,,5.0,Jan Vertonghen,False,Belenenses SAD,Benfica,0.0
2359947987.0,229.0,19.0,54.0,299.0,73.92000000000003,44.88,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,21778.0,74.44500000000001,21.692,,,,,,,,,,5.0,Jan Vertonghen,False,Belenenses SAD,Benfica,0.0
,,19.0,54.0,,74.44500000000001,21.692,,,Carry,,,,,106151.0,75.28500000000001,19.992000000000004,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.0
2359948003.0,230.0,19.0,57.0,299.0,75.28500000000001,19.992000000000004,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,106151.0,93.66000000000001,6.256000000000002,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.010728320000000003
,,19.0,57.0,,93.66000000000001,6.256000000000002,,,Carry,,,,,114323.0,87.885,12.58,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,-0.005318000000000003
2359948017.0,231.0,20.0,2.0,299.0,87.885,12.58,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,114323.0,81.16500000000002,22.032,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,-0.012117899999999997
2359948027.0,232.0,20.0,5.0,299.0,80.64,21.896000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,142318.0,95.865,8.772,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,0.012117899999999997
,,20.0,5.0,,95.865,8.772,,,Carry,,,,,106151.0,97.54500000000004,7.208000000000001,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,-0.00274402
2359948075.0,233.0,20.0,8.0,299.0,97.54500000000004,7.208000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Angle', 'Longball', 'Cross', 'PassEndX', 'RightFoot', 'Chipped', 'Zone', 'StandingSave']","[91, 137, 124, 126, 35, 37, 217, 218]",True,106151.0,96.81,68.0,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.0
2359948239.0,119.0,20.0,38.0,292.0,24.25500000000001,0.0,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Angle', 'PassEndX', 'Length', 'ThrowIn', 'Zone', 'PassEndY']","[91, 212, 36, 37, 216]",True,369083.0,45.675000000000004,2.3800000000000003,,,,,,,,,,,,False,Belenenses SAD,Benfica,0.0028141300000000015
2359948243.0,120.0,20.0,41.0,292.0,42.84,3.3320000000000003,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,423114.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359948241.0,235.0,20.0,41.0,299.0,62.16,64.668,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 143]",True,125476.0,,,,,,,,,,,,20.0,João Mário,,Belenenses SAD,Benfica,
2359948245.0,236.0,20.0,43.0,299.0,58.38,63.85200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,21778.0,,,,,,,,,,,,5.0,Jan Vertonghen,,Belenenses SAD,Benfica,
2359948275.0,237.0,20.0,43.0,299.0,58.38,63.85200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,21778.0,42.525,52.90400000000002,,,,,,,,,,5.0,Jan Vertonghen,False,Belenenses SAD,Benfica,-0.002588769999999999
,,20.0,43.0,,42.525,52.90400000000002,,,Carry,,,,,75691.0,45.464999999999996,42.568000000000005,,,,,,,,,,30.0,Nicolás Otamendi,False,Belenenses SAD,Benfica,0.0005445499999999995
2359948295.0,238.0,20.0,46.0,299.0,45.464999999999996,42.568000000000005,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,75691.0,58.695,19.584000000000003,,,,,,,,,,30.0,Nicolás Otamendi,False,Belenenses SAD,Benfica,0.0025646799999999997
,,20.0,46.0,,58.695,19.584000000000003,,,Carry,,,,,106151.0,64.575,16.728,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.0018475100000000001
2359948309.0,239.0,20.0,50.0,299.0,64.575,16.728,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,106151.0,81.90000000000002,2.5160000000000005,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.00885965
2359948313.0,240.0,20.0,54.0,299.0,81.79500000000003,3.6040000000000014,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,114323.0,81.90000000000002,9.112,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,0.0019695999999999984
2359948321.0,241.0,20.0,54.0,299.0,81.90000000000002,9.112,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,135127.0,79.69500000000001,3.944,,,,,,,,,,27.0,Rafa,False,Belenenses SAD,Benfica,-0.008311429999999998
2359948353.0,242.0,20.0,56.0,299.0,79.69500000000001,5.032000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,114323.0,73.5,7.2760000000000025,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,-0.00634183
,,20.0,56.0,,73.5,7.2760000000000025,,,Carry,,,,,106151.0,73.71000000000001,14.484000000000002,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.0027939199999999983
2359948389.0,243.0,20.0,58.0,299.0,73.71000000000001,14.484000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,106151.0,73.815,42.364000000000004,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,-0.00016371999999999914
,,20.0,58.0,,73.815,42.364000000000004,,,Carry,,,,,125476.0,77.175,59.29600000000001,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,0.00016371999999999914
2359948415.0,244.0,21.0,6.0,299.0,77.175,59.29600000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,125476.0,75.17999999999999,46.784,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,0.00010719000000000006
,,21.0,6.0,,75.17999999999999,46.784,,,Carry,,,,,142318.0,75.91500000000002,41.752,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,-0.0002709099999999992
2359948435.0,245.0,21.0,9.0,299.0,75.91500000000002,41.752,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,142318.0,79.38,22.644,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,0.0002709099999999992
,,21.0,9.0,,79.38,22.644,,,Carry,,,,,106151.0,82.11,21.896000000000004,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.0
2359948453.0,246.0,21.0,12.0,299.0,82.11,21.896000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,106151.0,96.075,10.744000000000002,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.012117899999999997
,,21.0,12.0,,96.075,10.744000000000002,,,Carry,,,,,114323.0,98.80499999999999,10.812000000000001,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,0.00580729
2359948465.0,247.0,21.0,14.0,299.0,98.80499999999999,10.812000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'PassEndX', 'Chipped', 'RightFoot', 'Cross', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[91, 137, 124, 126, 36, 37, 217, 218]",True,114323.0,99.435,12.784,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,0.0
2359948471.0,121.0,21.0,15.0,292.0,6.510000000000001,54.944,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'BlockedCross']","[91, 59]",True,411126.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359948491.0,122.0,21.0,16.0,292.0,6.09,55.080000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,411126.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359948481.0,248.0,21.0,16.0,299.0,98.91,12.920000000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissRight', 'OppositeRelatedEvent', 'Zone']",[122],False,114323.0,,,,,,,,,,,,22.0,Valentino Lazaro,,Belenenses SAD,Benfica,
2359948529.0,249.0,21.0,28.0,299.0,104.47500000000001,0.34,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndX', 'Length', 'CornerTaken', 'PassEndY']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 37, 217, 218]",True,114323.0,90.405,8.092,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,-0.003075179999999997
2359948539.0,250.0,21.0,31.0,299.0,90.09,8.364,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,106151.0,84.42000000000004,18.972,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,-0.006298700000000001
2359948555.0,251.0,21.0,32.0,299.0,84.0,19.788000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,135127.0,79.59,25.568,,,,,,,,,,27.0,Rafa,False,Belenenses SAD,Benfica,-0.004700530000000001
2359948565.0,252.0,21.0,34.0,299.0,79.59,25.16,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,142318.0,90.405,7.2760000000000025,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,0.006298700000000001
,,21.0,34.0,,90.405,7.2760000000000025,,,Carry,,,,,114323.0,95.865,8.092,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,0.0
2359948583.0,123.0,21.0,37.0,292.0,9.975,52.904,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Head', 'Zone']",[91],True,387751.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359948569.0,253.0,21.0,37.0,299.0,95.865,8.092,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'StandingSave', 'Chipped', 'Length', 'Angle', 'RightFoot', 'PassEndX', 'Cross']","[91, 137, 124, 126, 36, 37, 217, 218]",True,114323.0,98.07000000000001,11.152,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,0.011626489999999996
2359948597.0,124.0,21.0,39.0,292.0,8.4,54.876000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,387751.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359948587.0,254.0,21.0,39.0,299.0,96.6,13.124,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'OppositeRelatedEvent', 'MissRight']",[122],False,114323.0,,,,,,,,,,,,22.0,Valentino Lazaro,,Belenenses SAD,Benfica,
2359948749.0,255.0,21.0,59.0,299.0,104.47500000000001,0.34,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Longball', 'Angle', 'LeftFoot', 'Chipped', 'Length', 'CornerTaken', 'StandingSave', 'Cross']","[91, 119, 138, 124, 125, 31, 32, 34, 35, 37, 217, 218]",True,107252.0,100.905,48.55200000000001,,,,,,,,,,3.0,Alejandro Grimaldo,True,Belenenses SAD,Benfica,0.026500049999999997
2359948759.0,125.0,22.0,2.0,292.0,4.7250000000000005,23.936000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave', 'Head']",[91],True,404907.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359948757.0,256.0,22.0,2.0,299.0,100.905,48.55200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'HeadPass', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave']","[91, 120, 29, 139, 35, 38, 217, 218]",True,21778.0,100.69500000000001,45.90000000000001,,,,,,,,,,5.0,Jan Vertonghen,False,Belenenses SAD,Benfica,0.0
2359948843.0,258.0,22.0,11.0,299.0,93.24,68.0,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'ThrowIn', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 212, 35, 38, 217]",True,135127.0,89.14500000000002,63.58000000000001,,,,,,,,,,27.0,Rafa,False,Belenenses SAD,Benfica,0.0
2359948863.0,259.0,22.0,15.0,299.0,89.25,63.44400000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,125476.0,79.065,54.536000000000016,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,-0.010835510000000003
,,22.0,15.0,,79.065,54.536000000000016,,,Carry,,,,,142318.0,78.54000000000002,50.048000000000016,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,-0.00541032
2359948877.0,260.0,22.0,18.0,299.0,78.54000000000002,50.048000000000016,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,142318.0,74.97000000000001,25.092000000000002,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,0.0
,,22.0,18.0,,74.97000000000001,25.092000000000002,,,Carry,,,,,106151.0,73.71000000000001,19.584000000000003,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.0
2359948897.0,261.0,22.0,20.0,299.0,73.71000000000001,19.584000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,106151.0,80.85000000000002,6.256000000000002,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.0034407200000000013
2359948909.0,262.0,22.0,22.0,299.0,81.69,6.392,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,114323.0,82.84500000000004,16.048000000000002,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,0.0019695999999999984
2359948923.0,263.0,22.0,25.0,299.0,83.58,17.34,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,74016.0,78.54000000000002,28.628000000000004,,,,,,,,,,14.0,Haris Seferovic,False,Belenenses SAD,Benfica,-0.004700530000000001
,,22.0,25.0,,78.54000000000002,28.628000000000004,,,Carry,,,,,142318.0,77.7,30.668000000000003,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,0.0
2359948935.0,264.0,22.0,27.0,299.0,77.7,30.668000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,142318.0,81.16500000000002,45.08400000000002,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,0.004700530000000001
2359948957.0,265.0,22.0,28.0,299.0,81.375,45.288,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,107252.0,87.15,56.57600000000001,,,,,,,,,,3.0,Alejandro Grimaldo,False,Belenenses SAD,Benfica,0.0009806999999999975
2359948977.0,266.0,22.0,31.0,299.0,86.205,56.03200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,125476.0,78.33,40.324,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,-0.005681229999999999
,,22.0,31.0,,78.33,40.324,,,Carry,,,,,142318.0,77.385,38.89600000000001,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,0.0
2359948995.0,267.0,22.0,34.0,299.0,77.385,38.89600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 38, 217, 218]",True,142318.0,77.385,23.66400000000001,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,0.0002709099999999992
2359949019.0,268.0,22.0,36.0,299.0,78.22500000000002,22.44,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Chipped', 'Length']","[91, 120, 29, 124, 36, 37, 217, 218]",True,106151.0,94.29,43.044000000000004,,,,,,,,,,34.0,André Almeida,True,Belenenses SAD,Benfica,0.030788980000000004
2359949041.0,127.0,22.0,37.0,292.0,9.45,28.22,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 94, 95, 215]",True,423461.0,4.41,27.676000000000005,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359949045.0,128.0,22.0,39.0,292.0,4.41,27.676000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,423460.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359949165.0,129.0,22.0,53.0,292.0,15.120000000000001,23.32400000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'Longball', 'PassEndY']","[91, 119, 117, 127, 36, 38, 216, 218]",True,423460.0,59.745000000000005,12.852000000000006,,,,,,,,,,,,True,Belenenses SAD,Benfica,0.006340680000000001
2359949185.0,130.0,22.0,57.0,292.0,56.91,9.384,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Offensive']","[91, 54]",True,423114.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359949157.0,269.0,22.0,57.0,299.0,48.09,58.61600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,125476.0,,,,,,,,,,,,20.0,João Mário,,Belenenses SAD,Benfica,
2359949187.0,270.0,23.0,3.0,299.0,79.59,64.396,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,400828.0,,,,,,,,,,,,9.0,Darwin Núñez,,Belenenses SAD,Benfica,
2359949189.0,131.0,23.0,3.0,292.0,39.48,4.0120000000000005,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length']","[91, 118, 120, 29, 35, 38, 215, 218]",True,423114.0,30.135,3.944,,,,,,,,,,,,False,Belenenses SAD,Benfica,-0.0014860800000000007
2359949209.0,271.0,23.0,7.0,299.0,91.56,58.004000000000005,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,400828.0,,,,,,,,,,,,9.0,Darwin Núñez,,Belenenses SAD,Benfica,
2359949207.0,132.0,23.0,7.0,292.0,13.020000000000001,8.908000000000005,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Longball', 'Angle', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 118, 120, 128, 36, 37, 215, 218]",True,423461.0,22.575,10.948000000000002,,,,,,,,,,,,False,Belenenses SAD,Benfica,0.0006379300000000001
2359949235.0,133.0,23.0,10.0,292.0,21.945,19.788000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'Chipped', 'Zone', 'PassEndY', 'Longball', 'StandingSave', 'PassEndX']","[91, 120, 124, 128, 36, 37, 216, 218]",True,429005.0,56.07,22.508000000000003,,,,,,,,,,,,True,Belenenses SAD,Benfica,0.006842919999999999
2359949241.0,272.0,23.0,12.0,299.0,49.77,47.124,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,75691.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Belenenses SAD,Benfica,
,,23.0,12.0,,49.77,47.12400000000001,,,Carry,,,,,75691.0,53.76000000000001,44.336000000000006,,,,,,,,,,30.0,Nicolás Otamendi,False,Belenenses SAD,Benfica,0.0
2359949267.0,273.0,23.0,13.0,299.0,53.76000000000001,44.336000000000006,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,75691.0,57.225,26.248,,,,,,,,,,30.0,Nicolás Otamendi,False,Belenenses SAD,Benfica,3.931999999999894e-05
,,23.0,13.0,,57.225,26.248,,,Carry,,,,,106151.0,61.32,21.284000000000002,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,-3.931999999999894e-05
2359949299.0,274.0,23.0,16.0,299.0,61.32,21.284000000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,106151.0,80.85000000000002,3.5360000000000005,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.01070716
,,23.0,16.0,,80.85000000000002,3.5360000000000005,,,Carry,,,,,114323.0,88.935,15.436,,,,,,,,,,22.0,Valentino Lazaro,True,Belenenses SAD,Benfica,0.013106799999999998
2359949301.0,275.0,23.0,21.0,299.0,88.935,15.436,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,114323.0,96.39,11.968000000000002,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,0.0
2359949307.0,276.0,23.0,22.0,299.0,96.39,11.968000000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 120, 29, 35, 37, 217, 218]",True,106151.0,93.34500000000001,25.228,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.008434170000000005
2359949313.0,134.0,23.0,23.0,292.0,12.18,41.548,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 102, 56]",True,404907.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
