id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2485523893.0,481.0,46.0,47.0,299,34.964999999999996,53.448,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,75691.0,44.205000000000005,65.28,,,,,,,,,,,,False,Benfica,Gil Vicente,0.00033624999999999974
2485523943.0,482.0,46.0,49.0,299,43.050000000000004,64.464,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,107252.0,28.77,59.29600000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0014860800000000007
2485523995.0,483.0,46.0,53.0,299,26.669999999999998,56.1,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,75691.0,19.11,30.872,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0004294100000000016
2485524049.0,484.0,46.0,56.0,299,20.16,28.900000000000002,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,443613.0,25.725,13.804000000000002,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0007416699999999998
2485524095.0,485.0,47.0,1.0,299,29.82,12.512,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,369712.0,24.150000000000002,22.916000000000004,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.00058186
2485524131.0,486.0,47.0,4.0,299,24.255000000000003,24.004,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,443613.0,35.07,27.880000000000003,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0013107199999999996
2485524159.0,487.0,47.0,7.0,299,33.81,22.508000000000003,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Chipped', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 124, 36, 38, 216, 218]",True,369430.0,59.115,6.0520000000000005,,,,,,,,,,,,True,Benfica,Gil Vicente,0.0036313399999999985
2485524191.0,488.0,47.0,10.0,299,59.43000000000001,6.256,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,401520.0,64.47,13.940000000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0039675100000000005
2485524215.0,489.0,47.0,13.0,299,63.42,16.048000000000002,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,135127.0,55.545,17.612000000000002,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0025853399999999985
2485524229.0,490.0,47.0,15.0,299,58.17,19.108000000000004,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,401520.0,57.96000000000001,26.452,,,,,,,,,,,,False,Benfica,Gil Vicente,3.931999999999894e-05
2485524259.0,491.0,47.0,16.0,299,57.855000000000004,29.308000000000003,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,369430.0,54.6,48.07600000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,-3.931999999999894e-05
2485524325.0,492.0,47.0,19.0,299,57.645,51.816,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,75691.0,75.075,66.23200000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,0.005103159999999999
2485524339.0,493.0,47.0,22.0,299,73.29,65.89200000000001,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,107252.0,75.39,60.588,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0
2485524371.0,494.0,47.0,23.0,299,75.39,60.588,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,125476.0,64.995,62.764,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.00377069
2485524399.0,495.0,47.0,25.0,299,64.995,62.764,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,75691.0,60.27,53.38,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0013324699999999988
2485524461.0,496.0,47.0,27.0,299,60.165,53.38,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Chipped', 'Longball', 'Angle', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,369430.0,78.96000000000001,12.512,,,,,,,,,,,,True,Benfica,Gil Vicente,0.013414589999999997
2485524477.0,497.0,47.0,31.0,299,79.065,12.172,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 120, 29, 35, 37, 217, 218]",True,401520.0,75.60000000000001,16.456,,,,,,,,,,,,False,Benfica,Gil Vicente,
2485524481.0,405.0,47.0,33.0,290,33.18,58.684000000000005,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,244655.0,,,,,,,,,,,,77.0,Murilo Souza,,Benfica,Gil Vicente,
2485524513.0,406.0,47.0,34.0,290,24.255000000000003,46.444,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,135962.0,,,,,,,,,,,,26.0,Rúben Fernandes,,Benfica,Gil Vicente,
2485524555.0,407.0,47.0,35.0,290,24.255000000000003,46.444,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,135962.0,24.885,56.644000000000005,,,,,,,,,,26.0,Rúben Fernandes,False,Benfica,Gil Vicente,-0.0005892200000000014
2485524589.0,408.0,47.0,36.0,290,24.885,56.644000000000005,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Chipped', 'Length']","[91, 117, 30, 124, 36, 38, 216, 218]",True,243271.0,44.94,50.524,,,,,,,,,,19.0,Adrián Marín,False,Benfica,Gil Vicente,0.0048674600000000005
2485524595.0,409.0,47.0,37.0,290,44.94,50.524,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,369398.0,,,,,,,,,,,,9.0,Fran Navarro,,Benfica,Gil Vicente,
2485524577.0,498.0,47.0,40.0,299,59.85,21.080000000000002,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'HeadPass', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 120, 29, 139, 36, 37, 216, 218]",True,443613.0,66.15,24.82,,,,,,,,,,,,False,Benfica,Gil Vicente,
2485524727.0,410.0,47.0,42.0,290,43.89,43.248000000000005,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Longball', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,331609.0,70.245,5.576,,,,,,,,,,21.0,Vitor Carvalho,True,Benfica,Gil Vicente,0.00693001
,,47.0,42.0,290,70.245,5.576,,,Carry,,,,,345380.0,86.625,9.316,,,,,,,,,,7.0,Bilel Aouacheria,True,Benfica,Gil Vicente,0.013629430000000001
2485524739.0,411.0,47.0,50.0,290,86.625,9.316,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,345380.0,89.04,2.584,,,,,,,,,,7.0,Bilel Aouacheria,False,Benfica,Gil Vicente,0.005318000000000003
2485524797.0,412.0,47.0,51.0,290,89.04,2.584,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,322735.0,74.655,6.460000000000001,,,,,,,,,,15.0,Carraça,False,Benfica,Gil Vicente,-0.013629430000000001
,,47.0,51.0,290,74.655,6.460000000000001,,,Carry,,,,,402797.0,76.965,7.276,,,,,,,,,,10.0,Kanya Fujimoto,False,Benfica,Gil Vicente,0.0
2485524819.0,413.0,47.0,54.0,290,76.965,7.276,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'PassEndX', 'Cross', 'Zone', 'Length', 'Chipped']","[91, 124, 126, 36, 37, 217, 218]",True,402797.0,92.82000000000001,31.076000000000004,,,,,,,,,,10.0,Kanya Fujimoto,True,Benfica,Gil Vicente,
2485524835.0,499.0,47.0,56.0,299,15.015,36.04,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Head', 'Zone']","[91, 94, 95, 57, 215]",True,443613.0,31.71,31.892000000000003,,,,,,,,,,,,,Benfica,Gil Vicente,
2485524849.0,500.0,47.0,58.0,299,32.445,31.96,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,395802.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485524865.0,501.0,47.0,58.0,299,32.445,31.96,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,395802.0,26.040000000000003,37.264,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0011582700000000012
2485524889.0,502.0,47.0,59.0,299,28.56,37.468,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,369430.0,28.980000000000004,28.016000000000005,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0
2485524905.0,503.0,48.0,1.0,299,28.14,25.976000000000003,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,369712.0,23.31,15.844000000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.001899940000000001
2485524935.0,504.0,48.0,4.0,299,22.26,14.348000000000003,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,401520.0,15.120000000000001,28.492,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0014034000000000008
2485525017.0,505.0,48.0,6.0,299,14.175,29.92,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,443613.0,19.425,48.07600000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0008141799999999994
2485525069.0,506.0,48.0,12.0,299,28.77,56.440000000000005,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,75691.0,38.010000000000005,66.23200000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0006677699999999998
2485525141.0,507.0,48.0,15.0,299,36.96000000000001,66.708,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsidePass,Successful,"['PlayerCaughtOffside', 'PassEndX', 'PassEndY', 'Zone']","[91, 216]",True,107252.0,62.475,62.56,,,,,,,,,,,,,Benfica,Gil Vicente,
2485525139.0,414.0,48.0,15.0,290,38.745,18.700000000000003,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideProvoked,Successful,[],[62],False,135962.0,,,,,,,,,,,,26.0,Rúben Fernandes,,Benfica,Gil Vicente,
2485525317.0,415.0,48.0,36.0,290,40.214999999999996,14.008000000000003,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'IndirectFreekickTaken', 'FreekickTaken', 'Length', 'Zone']","[91, 117, 30, 132, 35, 37, 215, 218]",True,322735.0,30.765,21.556,,,,,,,,,,15.0,Carraça,False,Benfica,Gil Vicente,-0.0010425699999999996
2485525327.0,416.0,48.0,37.0,290,30.765,21.556,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,447137.0,38.43,8.5,,,,,,,,,,4.0,Manuel Lopes,False,Benfica,Gil Vicente,0.00015804999999999986
2485525357.0,417.0,48.0,38.0,290,38.43,8.5,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,322735.0,45.885000000000005,21.692,,,,,,,,,,15.0,Carraça,False,Benfica,Gil Vicente,0.0030286099999999993
2485525441.0,418.0,48.0,40.0,290,45.885000000000005,21.692,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,397499.0,40.95,15.028000000000002,,,,,,,,,,57.0,Matheus Bueno,False,Benfica,Gil Vicente,-0.0021440899999999995
,,48.0,40.0,290,40.95,15.028000000000002,,,Carry,,,,,322735.0,43.89,21.624000000000002,,,,,,,,,,15.0,Carraça,False,Benfica,Gil Vicente,0.0021440899999999995
2485525447.0,419.0,48.0,46.0,290,43.89,21.624000000000002,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'Foul']","[91, 63]",True,322735.0,,,,,,,,,,,,15.0,Carraça,,Benfica,Gil Vicente,
2485525423.0,508.0,48.0,46.0,299,61.11000000000001,46.376000000000005,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Defensive', 'Zone', 'Foul', 'OppositeRelatedEvent']",[64],False,395802.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485536141.0,11507.0,48.0,,299,62.475,62.56,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideGiven,Unsuccessful,[],[61],False,395802.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485525681.0,420.0,49.0,2.0,290,45.57,18.632,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Longball', 'Angle', 'PassEndY', 'Zone', 'FreekickTaken']","[91, 119, 117, 127, 132, 36, 37, 216, 218]",True,322735.0,63.839999999999996,48.688,,,,,,,,,,15.0,Carraça,True,Benfica,Gil Vicente,0.005060040000000002
2485525699.0,421.0,49.0,5.0,290,62.79,47.87200000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,397499.0,70.35000000000001,55.21600000000001,,,,,,,,,,57.0,Matheus Bueno,False,Benfica,Gil Vicente,0.004663889999999997
2485525711.0,422.0,49.0,5.0,290,70.35000000000001,55.21600000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,244655.0,66.045,55.69200000000001,,,,,,,,,,77.0,Murilo Souza,False,Benfica,Gil Vicente,-0.005311739999999999
2485525733.0,423.0,49.0,6.0,290,66.045,55.69200000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,397499.0,62.79,65.48400000000001,,,,,,,,,,57.0,Matheus Bueno,False,Benfica,Gil Vicente,-0.0012528699999999997
2485525787.0,424.0,49.0,7.0,290,62.79,65.48400000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,243271.0,56.910000000000004,49.776,,,,,,,,,,19.0,Adrián Marín,False,Benfica,Gil Vicente,-0.0005946400000000004
2485525817.0,425.0,49.0,11.0,290,56.910000000000004,49.776,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,331609.0,49.455000000000005,27.200000000000003,,,,,,,,,,21.0,Vitor Carvalho,False,Benfica,Gil Vicente,-0.0020099799999999998
,,49.0,11.0,290,49.455000000000005,27.200000000000003,,,Carry,,,,,447137.0,56.910000000000004,21.284000000000002,,,,,,,,,,4.0,Manuel Lopes,False,Benfica,Gil Vicente,0.0020099799999999998
2485525857.0,426.0,49.0,13.0,290,56.910000000000004,21.284000000000002,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,447137.0,68.565,3.5360000000000005,,,,,,,,,,4.0,Manuel Lopes,False,Benfica,Gil Vicente,0.0005946400000000004
2485525935.0,427.0,49.0,16.0,290,68.565,3.5360000000000005,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,322735.0,79.065,20.264000000000003,,,,,,,,,,15.0,Carraça,True,Benfica,Gil Vicente,0.01110142
,,49.0,16.0,290,79.065,20.264000000000003,,,Carry,,,,,402797.0,78.22500000000001,18.904000000000003,,,,,,,,,,10.0,Kanya Fujimoto,False,Benfica,Gil Vicente,0.0
2485525957.0,428.0,49.0,21.0,290,78.22500000000001,18.904000000000003,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,402797.0,76.54500000000002,33.32,,,,,,,,,,10.0,Kanya Fujimoto,False,Benfica,Gil Vicente,-0.0002709099999999992
,,49.0,21.0,290,76.54500000000002,33.32,,,Carry,,,,,397499.0,72.97500000000001,36.108000000000004,,,,,,,,,,57.0,Matheus Bueno,False,Benfica,Gil Vicente,0.0
2485525991.0,429.0,49.0,23.0,290,72.97500000000001,36.108000000000004,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 217, 218]",True,397499.0,78.75,36.108000000000004,,,,,,,,,,57.0,Matheus Bueno,False,Benfica,Gil Vicente,0.01126177
2485526015.0,430.0,49.0,26.0,290,78.75,36.108000000000004,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,244655.0,75.495,36.924,,,,,,,,,,77.0,Murilo Souza,False,Benfica,Gil Vicente,-0.01126177
,,49.0,26.0,290,75.495,36.924,,,Carry,,,,,397499.0,72.03,49.776,,,,,,,,,,57.0,Matheus Bueno,False,Benfica,Gil Vicente,0.0002709099999999992
2485526035.0,431.0,49.0,28.0,290,72.03,49.776,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,397499.0,72.66000000000001,42.636,,,,,,,,,,57.0,Matheus Bueno,False,Benfica,Gil Vicente,0.0
2485526091.0,432.0,49.0,29.0,290,72.66000000000001,42.636,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,331609.0,76.33500000000001,52.224000000000004,,,,,,,,,,21.0,Vitor Carvalho,False,Benfica,Gil Vicente,-0.00010719000000000006
2485526093.0,433.0,49.0,33.0,290,74.97000000000001,52.224000000000004,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,244655.0,80.745,47.260000000000005,,,,,,,,,,77.0,Murilo Souza,False,Benfica,Gil Vicente,
2485526103.0,509.0,49.0,34.0,299,24.990000000000002,20.944000000000003,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,443613.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485526161.0,434.0,49.0,35.0,290,72.34500000000001,48.348,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,331609.0,81.9,61.81200000000001,,,,,,,,,,21.0,Vitor Carvalho,False,Benfica,Gil Vicente,0.0034407200000000013
,,49.0,35.0,290,81.9,61.81200000000001,,,Carry,,,,,243271.0,83.58,60.99600000000001,,,,,,,,,,19.0,Adrián Marín,False,Benfica,Gil Vicente,0.0
2485526215.0,435.0,49.0,39.0,290,83.58,60.99600000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Chipped', 'ShotAssist', 'Length', 'Angle', 'IntentionalAssist', 'Zone', 'PassEndY', 'Cross', 'KeyPass']","[91, 119, 123, 124, 125, 40, 41, 36, 38, 217, 218]",True,243271.0,96.705,35.088,,,,,,,,,,19.0,Adrián Marín,True,Benfica,Gil Vicente,0.2298905
,,49.0,39.0,290,96.705,35.088,,,Carry,,,,,369398.0,94.71000000000001,34.204,,,,,,,,,,9.0,Fran Navarro,False,Benfica,Gil Vicente,0.0
2485526217.0,436.0,49.0,41.0,290,94.71000000000001,34.204,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",MissedShots,Successful,"['GoalMouthY', 'RelatedEventId', 'BlockedX', 'BoxCentre', 'RegularPlay', 'Assisted', 'MissRight', 'IntentionalAssist', 'Zone', 'GoalMouthZ', 'Head', 'BlockedY']","[91, 7, 90, 10, 1, 3, 14]",True,369398.0,,,8.3,1.5,,True,435.0,243271.0,95.0,2.9,,9.0,Fran Navarro,,Benfica,Gil Vicente,
2485526357.0,439.0,49.0,48.0,290,81.9,10.336,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 54]",True,322735.0,,,,,,,,,,,,15.0,Carraça,,Benfica,Gil Vicente,
2485526311.0,510.0,49.0,48.0,299,23.1,57.664,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,125476.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485526341.0,438.0,49.0,48.0,290,93.135,3.128,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,345380.0,81.165,8.432,,,,,,,,,,7.0,Bilel Aouacheria,False,Benfica,Gil Vicente,-0.007287600000000002
,,49.0,48.0,290,81.165,8.432,,,Carry,,,,,322735.0,81.9,10.336,,,,,,,,,,15.0,Carraça,False,Benfica,Gil Vicente,0.0019695999999999984
2485526393.0,511.0,49.0,51.0,299,13.965000000000002,41.004,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 94, 95, 216]",True,75691.0,42.63,61.2,,,,,,,,,,,,,Benfica,Gil Vicente,
2485526371.0,440.0,49.0,51.0,290,81.165,8.432,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'Angle', 'PassEndY', 'Length', 'Zone', 'Cross', 'PassEndX']","[91, 124, 126, 36, 37, 217, 218]",True,322735.0,95.76,30.94,,,,,,,,,,15.0,Carraça,True,Benfica,Gil Vicente,
2485526485.0,441.0,49.0,59.0,290,70.35000000000001,5.78,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,397499.0,68.775,16.388,,,,,,,,,,57.0,Matheus Bueno,False,Benfica,Gil Vicente,0.0027939199999999983
2485526507.0,442.0,50.0,0.0,290,68.775,16.388,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,331609.0,48.195,20.264000000000003,,,,,,,,,,21.0,Vitor Carvalho,False,Benfica,Gil Vicente,-0.00441219
2485526527.0,443.0,50.0,2.0,290,48.195,20.264000000000003,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,447137.0,47.98500000000001,37.876000000000005,,,,,,,,,,4.0,Manuel Lopes,False,Benfica,Gil Vicente,0.0005547
2485526581.0,444.0,50.0,4.0,290,47.98500000000001,37.876000000000005,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,135962.0,67.30499999999999,63.376000000000005,,,,,,,,,,26.0,Rúben Fernandes,False,Benfica,Gil Vicente,0.00260462
