id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2368177321.0,371.0,38.0,1463.0,373033.0,6.09,59.908,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,37.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368177479.0,372.0,38.0,1463.0,373033.0,5.670000000000003,64.26000000000002,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,41.0,29.82,62.764000000000024,,,,,,,,,,,,False,Portimonense,Arouca,0.0033935600000000003
2368177547.0,373.0,38.0,1463.0,342996.0,27.825000000000006,61.54000000000001,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,42.0,21.945,58.34400000000002,,,,,,,,,,,,False,Portimonense,Arouca,0.0009752800000000002
2368177577.0,316.0,38.0,5948.0,316658.0,83.05499999999999,9.86,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 60]",True,44.0,,,,,,,,,,,,18.0,Eboue Kouassi,,Portimonense,Arouca,
2368177583.0,374.0,38.0,1463.0,380545.0,21.84000000000001,58.34400000000002,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'OppositeRelatedEvent', 'Offensive', 'PassEndY', 'Angle', 'PassEndX']","[91, 118, 120, 29, 36, 38, 215, 218]",True,44.0,21.945,57.868000000000016,,,,,,,,,,,,False,Portimonense,Arouca,0.0
2368178355.0,376.0,39.0,1463.0,310029.0,5.3549999999999995,33.11600000000001,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'GoalKick', 'PassEndY', 'MissHigh', 'Angle', 'Zone', 'Length']","[91, 119, 117, 127, 36, 38, 216, 218]",True,9.0,61.845,8.908000000000005,,,,,,,,,,,,True,Portimonense,Arouca,0.006707570000000001
2368178365.0,377.0,39.0,1463.0,308886.0,63.0,9.112,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,14.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368178359.0,318.0,39.0,5948.0,96271.0,42.0,58.888,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,14.0,,,,,,,,,,,,8.0,Arsénio,,Portimonense,Arouca,
2368178397.0,378.0,39.0,1463.0,308886.0,61.845,9.316,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 120, 29, 139, 36, 37, 217, 218]",True,14.0,71.40000000000002,12.784,,,,,,,,,,,,False,Portimonense,Arouca,0.007897079999999997
2368178473.0,319.0,39.0,5948.0,416502.0,30.765,58.68400000000002,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,16.0,45.36000000000002,51.74800000000002,,,,,,,,,,6.0,Mateus Quaresma,False,Portimonense,Arouca,0.0032505
2368178477.0,320.0,39.0,5948.0,322648.0,45.36000000000001,51.748,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,17.0,,,,,,,,,,,,21.0,Leandro Silva,,Portimonense,Arouca,
2368178527.0,321.0,39.0,5948.0,322648.0,45.36000000000002,51.74800000000002,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,18.0,35.70000000000001,47.736,,,,,,,,,,21.0,Leandro Silva,False,Portimonense,Arouca,-0.0010425699999999996
2368178573.0,322.0,39.0,5948.0,316658.0,35.07,47.66800000000002,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,19.0,32.025,62.764000000000024,,,,,,,,,,18.0,Eboue Kouassi,False,Portimonense,Arouca,-0.0013280300000000009
,,39.0,,416502.0,32.025,62.764000000000024,,,Carry,,,,,19.0,37.48500000000001,61.676000000000016,,,,,,,,,,6.0,Mateus Quaresma,False,Portimonense,Arouca,0.0014860800000000007
2368178687.0,323.0,39.0,5948.0,416502.0,37.48500000000001,61.67600000000001,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,20.0,,,,,,,,,,,,6.0,Mateus Quaresma,,Portimonense,Arouca,
2368178579.0,379.0,39.0,1463.0,381687.0,67.515,6.324000000000001,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 142]",True,20.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368178751.0,324.0,39.0,5948.0,96271.0,44.94,63.44400000000001,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,28.0,36.960000000000015,57.05200000000001,,,,,,,,,,8.0,Arsénio,False,Portimonense,Arouca,0.0008845199999999998
2368178793.0,325.0,39.0,5948.0,322648.0,36.855,56.916,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,29.0,17.745,47.94000000000001,,,,,,,,,,21.0,Leandro Silva,False,Portimonense,Arouca,-0.0008174500000000008
2368178883.0,326.0,39.0,5948.0,326486.0,17.745,47.94000000000001,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,31.0,5.565,34.88400000000001,,,,,,,,,,13.0,João Basso,False,Portimonense,Arouca,-0.0003668899999999999
2368178949.0,327.0,39.0,5948.0,291654.0,5.565,34.88400000000001,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Chipped', 'Longball', 'PassEndY', 'Zone']","[91, 117, 124, 127, 36, 38, 215, 218]",True,34.0,26.35500000000001,1.36,,,,,,,,,,1.0,Victor Braga,False,Portimonense,Arouca,-0.0009620200000000009
2368179043.0,328.0,39.0,5948.0,416503.0,27.09000000000001,1.7000000000000004,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'HeadPass', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 139, 36, 37, 216, 218]",True,37.0,43.785000000000004,10.132,,,,,,,,,,72.0,Thales,False,Portimonense,Arouca,0.0036986500000000012
,,39.0,,298402.0,43.785000000000004,10.132,,,Carry,,,,,37.0,43.995,15.232,,,,,,,,,,10.0,André Bukia,False,Portimonense,Arouca,0.0
2368179065.0,329.0,39.0,5948.0,298402.0,43.995,15.232,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 53]",True,40.0,,,,,,,,,,,,10.0,André Bukia,,Portimonense,Arouca,
2368179037.0,380.0,39.0,1463.0,317741.0,61.005,52.768,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 142]",True,40.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368179161.0,330.0,39.0,5948.0,298402.0,36.330000000000005,23.188,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 53]",True,43.0,,,,,,,,,,,,10.0,André Bukia,,Portimonense,Arouca,
2368179103.0,381.0,39.0,1463.0,380545.0,68.67000000000002,44.812000000000005,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 142]",True,43.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368179255.0,331.0,39.0,5948.0,322648.0,33.6,23.732,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'Longball', 'Chipped', 'Zone', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,47.0,86.31,60.52,,,,,,,,,,21.0,Leandro Silva,True,Portimonense,Arouca,0.0164585
2368179249.0,382.0,39.0,1463.0,308886.0,18.27,9.452000000000002,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,49.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368179309.0,383.0,39.0,1463.0,308886.0,18.27,9.452000000000002,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,50.0,3.465,24.82,,,,,,,,,,,,False,Portimonense,Arouca,9.401000000000027e-05
2368179353.0,384.0,39.0,1463.0,310029.0,3.465,24.82,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'Longball']","[91, 118, 120, 128, 36, 38, 216, 218]",True,52.0,43.26000000000001,11.968000000000002,,,,,,,,,,,,True,Portimonense,Arouca,0.003267290000000001
2368179383.0,332.0,39.0,5948.0,416502.0,58.065,57.52800000000002,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'Length', 'HeadPass', 'PassEndX', 'Angle']","[91, 120, 29, 139, 36, 38, 216, 218]",True,54.0,67.2,45.016000000000005,,,,,,,,,,6.0,Mateus Quaresma,True,Portimonense,Arouca,0.0032331900000000004
2368179533.0,385.0,39.0,1463.0,116103.0,38.745,19.108000000000004,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,59.0,50.505,7.616,,,,,,,,,,,,False,Portimonense,Arouca,-0.0002082999999999998
2368179597.0,386.0,40.0,1463.0,381687.0,67.41000000000001,9.452000000000002,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length', 'Throughball']","[91, 120, 29, 130, 36, 37, 217, 218]",True,3.0,84.105,15.844,,,,,,,,,,,,True,Portimonense,Arouca,0.010829249999999999
2368179613.0,333.0,40.0,5948.0,136320.0,22.785,55.01200000000001,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,5.0,,,,,,,,,,,,22.0,Gastón Campi,,Portimonense,Arouca,
2368179639.0,334.0,40.0,5948.0,416502.0,20.16,62.424,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,7.0,,,,,,,,,,,,6.0,Mateus Quaresma,,Portimonense,Arouca,
,,40.0,,416502.0,20.16,62.424,,,Carry,,,,,7.0,18.795,67.116,,,,,,,,,,6.0,Mateus Quaresma,False,Portimonense,Arouca,-0.0006523799999999993
2368179761.0,335.0,40.0,5948.0,416502.0,18.795,67.116,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'PassEndY', 'Longball', 'Angle', 'Zone']","[91, 120, 128, 36, 38, 216, 218]",True,9.0,56.49,54.46800000000002,,,,,,,,,,6.0,Mateus Quaresma,True,Portimonense,Arouca,0.008321970000000001
2368179803.0,387.0,40.0,1463.0,360107.0,55.125,11.356,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'HeadPass', 'Length']","[91, 120, 29, 139, 36, 37, 216, 218]",True,12.0,62.05500000000002,17.81600000000001,,,,,,,,,,,,False,Portimonense,Arouca,0.0007378299999999983
2368179871.0,336.0,40.0,5948.0,323573.0,41.37,44.26800000000002,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,15.0,39.165,53.44800000000002,,,,,,,,,,14.0,Pité,False,Portimonense,Arouca,-0.0005445499999999995
2368180035.0,337.0,40.0,5948.0,322648.0,39.06,53.44800000000002,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,16.0,63.315,61.336000000000006,,,,,,,,,,21.0,Leandro Silva,True,Portimonense,Arouca,0.00530341
,,40.0,,351703.0,63.315,61.336000000000006,,,Carry,,,,,16.0,76.86,60.86000000000002,,,,,,,,,,7.0,André Silva,True,Portimonense,Arouca,0.00377069
2368180039.0,338.0,40.0,5948.0,351703.0,76.86,60.86000000000001,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 53]",True,22.0,,,,,,,,,,,,7.0,André Silva,,Portimonense,Arouca,
2368180031.0,388.0,40.0,1463.0,360107.0,28.14,7.140000000000001,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 142]",True,22.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368180137.0,339.0,40.0,5948.0,351703.0,73.815,61.88,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 63]",True,26.0,,,,,,,,,,,,7.0,André Silva,,Portimonense,Arouca,
2368180131.0,389.0,40.0,1463.0,360107.0,31.185,6.12,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']",[64],False,26.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368181483.0,340.0,41.0,5948.0,96271.0,73.08,64.60000000000001,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'FreekickTaken', 'Zone', 'PassEndY', 'Length', 'Chipped']","[91, 120, 29, 124, 133, 36, 38, 217, 218]",True,21.0,89.98500000000004,43.044000000000004,,,,,,,,,,8.0,Arsénio,True,Portimonense,Arouca,0.033690090000000006
2368181517.0,390.0,41.0,1463.0,308886.0,15.015,27.064,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 94, 95, 57, 215]",True,24.0,16.8,46.444,,,,,,,,,,,,,Portimonense,Arouca,
2368181611.0,341.0,41.0,5948.0,351703.0,85.995,21.76,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['OutOfBoxCentre', 'GoalMouthY', 'BlockedX', 'OppositeRelatedEvent', 'LowCentre', 'LeftFoot', 'Zone', 'Blocked', 'BlockedY', 'SetPiece', 'GoalMouthZ']","[91, 10, 2, 5, 11, 13]",True,27.0,,,86.2,36.3,19.0,50.2,True,,,,,7.0,André Silva,,Portimonense,Arouca,
2368181687.0,391.0,41.0,1463.0,116103.0,14.7,42.772000000000006,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'OppositeRelatedEvent', 'OutfielderBlock']","[91, 58]",True,27.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368182379.0,342.0,41.0,5948.0,351703.0,85.26,16.728,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['PlayerCaughtOffside', 'PassEndX', 'PassEndY', 'Zone']","[91, 217]",True,34.0,97.335,17.272000000000002,,,,,,,,,,7.0,André Silva,,Portimonense,Arouca,
2368181755.0,392.0,41.0,1463.0,360107.0,11.025,36.448,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,34.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368182343.0,393.0,41.0,1463.0,310029.0,13.545000000000005,41.34400000000001,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'IndirectFreekickTaken', 'Longball', 'FreekickTaken', 'PassEndX', 'Angle', 'Chipped']","[91, 119, 117, 124, 127, 132, 36, 37, 216, 218]",True,55.0,66.36,53.788,,,,,,,,,,,,True,Portimonense,Arouca,0.00787625
2368182353.0,394.0,41.0,1463.0,373033.0,63.105,55.284,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,57.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368182477.0,343.0,41.0,5948.0,298402.0,41.895,12.716,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[198, 200]",False,57.0,,,,,,,,,,,,10.0,André Bukia,,Portimonense,Arouca,
2368182363.0,395.0,41.0,1463.0,373033.0,65.73,53.856000000000016,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Zone', 'HeadPass', 'PassEndY', 'Length']","[91, 120, 29, 139, 36, 38, 217, 218]",True,58.0,76.44,44.47200000000001,,,,,,,,,,,,True,Portimonense,Arouca,0.005418929999999999
2368193379.0,11342.0,41.0,5948.0,136320.0,97.335,17.272000000000002,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,,,,,,,,,,,,,22.0,Gastón Campi,,Portimonense,Arouca,
2368182591.0,344.0,42.0,5948.0,322648.0,46.2,13.668000000000005,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 63]",True,1.0,,,,,,,,,,,,21.0,Leandro Silva,,Portimonense,Arouca,
2368182617.0,396.0,42.0,1463.0,317741.0,58.8,54.33200000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'Defensive', 'Zone']",[64],False,1.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368182715.0,345.0,42.0,5948.0,322648.0,48.615,15.232,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Longball', 'PassEndY', 'Angle', 'Zone', 'Chipped', 'PassEndX', 'FreekickTaken']","[91, 119, 117, 124, 127, 132, 205, 36, 37, 217, 218]",True,8.0,83.05499999999999,33.388000000000005,,,,,,,,,,21.0,Leandro Silva,True,Portimonense,Arouca,0.02126786
2368182753.0,346.0,42.0,5948.0,96271.0,82.95,34.20400000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'HeadPass', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 139, 205, 35, 38, 217, 218]",True,10.0,74.13,32.300000000000004,,,,,,,,,,8.0,Arsénio,False,Portimonense,Arouca,-0.01126177
2368182779.0,347.0,42.0,5948.0,323573.0,74.13,32.300000000000004,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['IntentionalAssist', 'Zone', 'PassEndY', 'Length', 'ShotAssist', 'PassEndX', 'Angle', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,11.0,80.85000000000002,44.812000000000005,,,,,,,,,,14.0,Pité,False,Portimonense,Arouca,0.004700530000000001
2368182789.0,348.0,42.0,5948.0,351703.0,80.85000000000001,44.812000000000005,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['OutOfBoxCentre', 'RelatedEventId', 'RegularPlay', 'IntentionalAssist', 'Zone', 'Assisted', 'OppositeRelatedEvent', 'BlockedY', 'GoalMouthZ', 'LowCentre', 'GoalMouthY', 'LeftFoot', 'BlockedX', 'Blocked']","[91, 10, 2, 3, 11, 13]",True,12.0,,,84.6,60.7,19.0,50.0,True,347.0,323573.0,,,7.0,André Silva,,Portimonense,Arouca,
2368182823.0,397.0,42.0,1463.0,308886.0,17.325,26.792,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OutfielderBlock', 'Zone', 'OppositeRelatedEvent']","[91, 58]",True,12.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368183359.0,349.0,42.0,5948.0,351703.0,84.21000000000001,42.976000000000006,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,14.0,,,,,,,,,,,,7.0,André Silva,,Portimonense,Arouca,
2368182845.0,398.0,42.0,1463.0,308886.0,20.790000000000003,25.024,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,14.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368183729.0,350.0,42.0,5948.0,96271.0,104.685,67.524,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Cross', 'Angle', 'PassEndY', 'CornerTaken', 'Zone', 'Longball', 'Length', 'Chipped']","[91, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,44.0,103.74,33.728,,,,,,,,,,8.0,Arsénio,True,Portimonense,Arouca,0.21952771999999998
2368183803.0,399.0,42.0,1463.0,310029.0,1.89,31.96,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Head', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 94, 95, 57, 215]",True,45.0,2.1,44.812000000000005,,,,,,,,,,,,,Portimonense,Arouca,
2368183811.0,351.0,42.0,5948.0,351703.0,101.85000000000001,18.496000000000002,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['IntentionalAssist', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length', 'ShotAssist', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,47.0,93.03,17.272000000000006,,,,,,,,,,7.0,André Silva,False,Portimonense,Arouca,-0.009514569999999993
2368183815.0,352.0,42.0,5948.0,322648.0,93.03,17.204,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['RelatedEventId', 'GoalMouthZ', 'Zone', 'GoalMouthY', 'BoxRight', 'FromCorner', 'MissHigh', 'IntentionalAssist', 'RightFoot', 'Assisted']","[91, 7, 90, 10, 1, 5, 12]",True,50.0,,,,,94.4,50.8,True,351.0,351703.0,,,21.0,Leandro Silva,,Portimonense,Arouca,
2368184485.0,401.0,43.0,1463.0,310029.0,5.1450000000000005,40.596,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Longball', 'Zone', 'MissHigh', 'PassEndX', 'Angle', 'GoalKick']","[91, 117, 127, 36, 37, 216, 218]",True,16.0,49.14,62.424,,,,,,,,,,,,True,Portimonense,Arouca,0.00307288
2368184497.0,402.0,43.0,1463.0,373033.0,47.88,63.71600000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,19.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368184505.0,354.0,43.0,5948.0,298402.0,57.12,4.284,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,19.0,,,,,,,,,,,,10.0,André Bukia,,Portimonense,Arouca,
2368184563.0,403.0,43.0,1463.0,373033.0,49.14,62.15200000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,19.0,56.7,48.28,,,,,,,,,,,,False,Portimonense,Arouca,0.0043725199999999995
2368184573.0,404.0,43.0,1463.0,317741.0,58.48500000000001,46.24,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 199]",False,21.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368184543.0,355.0,43.0,5948.0,316658.0,46.515,21.76,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,21.0,,,,,,,,,,,,18.0,Eboue Kouassi,,Portimonense,Arouca,
2368198619.0,399.0,43.0,5948.0,326486.0,35.07,20.264000000000003,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,22.0,,,,,,,,,,,,13.0,João Basso,,Portimonense,Arouca,
2368184613.0,405.0,43.0,1463.0,317741.0,56.7,48.28,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'HeadPass', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 120, 29, 139, 36, 38, 216, 218]",True,22.0,67.2,45.90000000000001,,,,,,,,,,,,True,Portimonense,Arouca,0.002495360000000002
2368184669.0,356.0,43.0,5948.0,322648.0,34.230000000000004,35.02000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Chipped', 'Zone', 'Length', 'Angle']","[91, 117, 30, 124, 35, 37, 215, 218]",True,25.0,32.34,55.82800000000002,,,,,,,,,,21.0,Leandro Silva,False,Portimonense,Arouca,-0.0007288599999999996
2368184693.0,357.0,43.0,5948.0,416502.0,32.34,56.03200000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,26.0,,,,,,,,,,,,6.0,Mateus Quaresma,,Portimonense,Arouca,
2368184865.0,358.0,43.0,5948.0,416502.0,31.395,56.64400000000002,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,29.0,39.06,48.55200000000001,,,,,,,,,,6.0,Mateus Quaresma,False,Portimonense,Arouca,0.002096839999999999
,,43.0,,322648.0,39.06,48.55200000000001,,,Carry,,,,,29.0,55.86000000000002,54.06,,,,,,,,,,21.0,Leandro Silva,True,Portimonense,Arouca,0.0034263900000000014
