id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2387409561.0,482.0,45.0,5948.0,401804.0,40.95000000000001,46.172,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,45.0,46.515,64.19200000000001,,,,,,,,,,,,False,Arouca,Moreirense,-0.0002082999999999998
2387409573.0,483.0,45.0,5948.0,416502.0,46.515,64.19200000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,48.0,59.115,65.89200000000001,,,,,,,,,,,,False,Arouca,Moreirense,0.002252519999999999
2387409585.0,268.0,45.0,108.0,318686.0,45.99,2.924,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,49.0,,,,,,,,,,,,11.0,Yan,,Arouca,Moreirense,
2387409577.0,484.0,45.0,5948.0,428999.0,59.22,65.89200000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave']","[91, 120, 29, 36, 38, 216, 218]",True,49.0,59.745000000000005,61.54000000000001,,,,,,,,,,,,False,Arouca,Moreirense,0.0
2387422021.0,299.0,45.0,108.0,122089.0,30.87,0.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX', 'ThrowIn']","[91, 212, 36, 37, 216]",True,49.0,46.935,11.152,,,,,,,,,,77.0,Paulinho,False,Arouca,Moreirense,0.004068810000000001
,,45.0,,318686.0,45.99,2.924,,,Carry,,,,,49.0,44.415,2.9920000000000004,,,,,,,,,,11.0,Yan,False,Arouca,Moreirense,-0.0012207699999999995
2387422047.0,535.0,45.0,5948.0,316658.0,57.855,59.636,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone', 'OtherBodyPart']","[91, 69]",True,50.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387422173.0,540.0,45.0,5948.0,243573.0,61.95,56.644000000000005,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,52.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387422079.0,300.0,45.0,108.0,322766.0,39.27000000000001,9.724000000000002,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Angle']","[91, 118, 120, 29, 36, 37, 216, 218]",True,52.0,45.78,16.252,,,,,,,,,,6.0,Fábio Pacheco,False,Arouca,Moreirense,0.0016982100000000003
2387409651.0,269.0,45.0,108.0,318686.0,44.415,2.9920000000000004,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,53.0,47.25,7.48,,,,,,,,,,11.0,Yan,False,Arouca,Moreirense,0.0012207699999999995
,,45.0,,122215.0,47.25,7.48,,,Carry,,,,,53.0,49.665,8.908000000000005,,,,,,,,,,35.0,Jefferson,False,Arouca,Moreirense,0.0013619600000000006
2387409659.0,270.0,45.0,108.0,122215.0,49.665,8.908000000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,54.0,,,,,,,,,,,,35.0,Jefferson,,Arouca,Moreirense,
2387422097.0,536.0,45.0,5948.0,316658.0,55.44,52.08800000000002,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,54.0,49.665,28.492000000000004,,,,,,,,,,,,False,Arouca,Moreirense,-0.0012721500000000014
2387414503.0,289.0,45.0,108.0,122215.0,50.82,12.104,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,55.0,,,,,,,,,,,,35.0,Jefferson,,Arouca,Moreirense,
2387414679.0,516.0,45.0,5948.0,428999.0,54.18000000000001,55.89600000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[91, 54]",True,55.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387409641.0,485.0,45.0,5948.0,428999.0,54.495,53.788,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,55.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387409667.0,486.0,45.0,5948.0,316658.0,55.125,49.368,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,56.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387422105.0,537.0,45.0,5948.0,416503.0,50.400000000000006,29.104,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,56.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387409697.0,487.0,45.0,5948.0,316658.0,55.545,49.368000000000016,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,56.0,65.52,48.21200000000001,,,,,,,,,,,,False,Arouca,Moreirense,0.002495360000000002
2387409713.0,488.0,45.0,5948.0,36712.0,65.52,48.21200000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'PassEndX', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,58.0,75.28500000000001,40.324,,,,,,,,,,,,True,Arouca,Moreirense,0.004500169999999998
2387422125.0,538.0,45.0,5948.0,416503.0,53.97,29.580000000000002,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Longball', 'StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle', 'Chipped']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,58.0,90.615,47.80400000000001,,,,,,,,,,,,True,Arouca,Moreirense,0.038016100000000004
2387409687.0,271.0,45.0,108.0,342769.0,29.19,30.668000000000003,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,59.0,,,,,,,,,,,,28.0,Pablo Santos,,Arouca,Moreirense,
2387409709.0,272.0,46.0,108.0,370018.0,33.705000000000005,28.696000000000005,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,0.0,,,,,,,,,,,,8.0,Ibrahima Camará,,Arouca,Moreirense,
2387422131.0,539.0,46.0,5948.0,351703.0,91.35,47.804,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,0.0,,,,,,,,,,,,,,,Arouca,Moreirense,
,,46.0,,370018.0,33.705000000000005,28.696000000000005,,,Carry,,,,,0.0,34.65,26.656,,,,,,,,,,8.0,Ibrahima Camará,False,Arouca,Moreirense,0.0
2387409815.0,273.0,46.0,108.0,370018.0,34.65,26.656,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Longball', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,3.0,82.425,5.236000000000001,,,,,,,,,,8.0,Ibrahima Camará,True,Arouca,Moreirense,0.01623936
2387409867.0,274.0,46.0,108.0,122089.0,81.90000000000002,4.964,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,10.0,78.435,15.844,,,,,,,,,,77.0,Paulinho,False,Arouca,Moreirense,-0.0035479100000000013
,,46.0,,318686.0,78.435,15.844,,,Carry,,,,,10.0,75.705,18.02,,,,,,,,,,11.0,Yan,False,Arouca,Moreirense,0.00010719000000000006
2387414453.0,515.0,46.0,5948.0,243573.0,26.565,50.79600000000001,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']","[91, 60]",True,13.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387409871.0,275.0,46.0,108.0,318686.0,77.7,17.136,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,13.0,,,,,,,,,,,,11.0,Yan,,Arouca,Moreirense,
2387409891.0,489.0,46.0,5948.0,243573.0,27.3,50.864,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']","[91, 142]",True,13.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387412227.0,287.0,46.0,108.0,318686.0,79.17000000000002,20.06,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,13.0,,,,,,,,,,,,11.0,Yan,,Arouca,Moreirense,
2387411673.0,281.0,46.0,108.0,318686.0,75.705,18.02,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'OppositeRelatedEvent', 'Length', 'Angle', 'PassEndY', 'Offensive', 'Zone']","[91, 120, 29, 36, 217, 218]",True,13.0,76.02000000000001,18.02,,,,,,,,,,11.0,Yan,False,Arouca,Moreirense,0.0
2387409923.0,490.0,46.0,5948.0,36712.0,33.81,47.39600000000001,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,15.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387409927.0,276.0,46.0,108.0,122215.0,69.09,20.264000000000003,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']",[55],False,17.0,,,,,,,,,,,,35.0,Jefferson,,Arouca,Moreirense,
2387409945.0,491.0,46.0,5948.0,36712.0,35.910000000000004,47.736,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 54]",True,17.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387409995.0,492.0,46.0,5948.0,36712.0,41.055,49.43600000000001,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,18.0,54.81,58.00400000000002,,,,,,,,,,,,False,Arouca,Moreirense,0.0034263900000000014
2387410033.0,493.0,46.0,5948.0,428999.0,67.095,49.57200000000001,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Length', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,23.0,68.88,32.096000000000004,,,,,,,,,,,,False,Arouca,Moreirense,0.0006193799999999992
2387410073.0,494.0,46.0,5948.0,36712.0,73.605,30.464,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,25.0,71.19,15.844,,,,,,,,,,,,False,Arouca,Moreirense,0.00016371999999999914
2387410123.0,495.0,46.0,5948.0,416503.0,71.715,17.0,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,29.0,72.24,28.696000000000005,,,,,,,,,,,,False,Arouca,Moreirense,-0.00016371999999999914
2387422457.0,302.0,46.0,108.0,380780.0,4.095,36.04,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'GoalKick', 'Angle', 'Length', 'Zone', 'MissHigh', 'PassEndX', 'Longball']","[91, 120, 128, 36, 37, 216, 218]",True,29.0,67.62,42.228,,,,,,,,,,14.0,Mateus Pasinato,True,Arouca,Moreirense,0.01056014
2387410137.0,496.0,46.0,5948.0,243573.0,72.135,25.092000000000002,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,32.0,64.155,21.488000000000003,,,,,,,,,,,,False,Arouca,Moreirense,-0.004771079999999997
2387422475.0,303.0,46.0,108.0,363792.0,67.62,42.228,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'OtherBodyPart']",[91],True,33.0,,,,,,,,,,,,9.0,André Luís,,Arouca,Moreirense,
2387422533.0,544.0,46.0,5948.0,316658.0,37.065,21.488000000000003,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,33.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387410181.0,497.0,46.0,5948.0,326486.0,64.155,21.488000000000003,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,33.0,79.065,8.092,,,,,,,,,,,,False,Arouca,Moreirense,0.0018699699999999986
2387422471.0,542.0,46.0,5948.0,316658.0,39.375,24.14,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Length', 'Angle', 'HeadPass', 'PassEndY']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,33.0,41.685,24.276000000000003,,,,,,,,,,,,False,Arouca,Moreirense,0.0
2387422529.0,543.0,46.0,5948.0,316658.0,38.85,20.4,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,35.0,40.845,4.828,,,,,,,,,,,,False,Arouca,Moreirense,-0.0014290699999999993
2387410205.0,498.0,46.0,5948.0,416503.0,79.27500000000002,7.48,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['RightFoot', 'Cross', 'Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Chipped']","[91, 137, 124, 126, 36, 37, 217, 218]",True,36.0,89.88,34.88400000000001,,,,,,,,,,,,True,Arouca,Moreirense,0.0804879
2387410231.0,277.0,46.0,108.0,328016.0,15.54,33.32,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,37.0,,,,,,,,,,,,4.0,Artur Jorge,,Arouca,Moreirense,
2387410233.0,499.0,46.0,5948.0,428999.0,89.46000000000001,34.68,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,37.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387410239.0,278.0,46.0,108.0,328016.0,15.75,32.368,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 94, 95, 57, 215]",True,37.0,29.82,32.912,,,,,,,,,,4.0,Artur Jorge,,Arouca,Moreirense,
2387422545.0,545.0,46.0,5948.0,416503.0,38.85,5.168000000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,37.0,58.695,11.628000000000002,,,,,,,,,,,,True,Arouca,Moreirense,0.004855460000000001
2387422563.0,546.0,46.0,5948.0,351703.0,58.695,11.628000000000002,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone']","[91, 120, 29, 36, 38, 216, 218]",True,38.0,62.05500000000002,0.0,,,,,,,,,,,,False,Arouca,Moreirense,-0.001382170000000002
2387410313.0,500.0,46.0,5948.0,316658.0,74.55,35.22400000000001,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,40.0,71.715,49.84400000000001,,,,,,,,,,,,False,Arouca,Moreirense,0.0002709099999999992
2387422625.0,305.0,46.0,108.0,392742.0,37.8,68.0,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'ThrowIn', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 212, 35, 38, 215]",True,43.0,27.825000000000006,66.096,,,,,,,,,,18.0,Pedro Amador,False,Arouca,Moreirense,-0.0028141300000000015
2387410339.0,501.0,46.0,5948.0,416502.0,71.715,49.84400000000001,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,44.0,58.065,36.516000000000005,,,,,,,,,,,,False,Arouca,Moreirense,-0.00722712
2387422649.0,306.0,46.0,108.0,342769.0,28.455000000000002,65.89200000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Chipped', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndY']","[91, 119, 117, 30, 124, 36, 38, 216, 218]",True,46.0,56.175000000000004,61.2,,,,,,,,,,28.0,Pablo Santos,True,Arouca,Moreirense,0.004959369999999999
2387410399.0,502.0,46.0,5948.0,401804.0,58.27500000000001,36.516000000000005,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Longball', 'Zone', 'StandingSave', 'Angle', 'Chipped', 'PassEndY']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,47.0,70.35000000000002,4.352,,,,,,,,,,,,False,Arouca,Moreirense,0.0005553200000000015
2387422663.0,307.0,46.0,108.0,363792.0,56.175000000000004,61.2,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'LayOff', 'HeadPass', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 139, 35, 37, 216, 218]",True,48.0,55.44,65.89200000000001,,,,,,,,,,9.0,André Luís,False,Arouca,Moreirense,0.0
2387422683.0,308.0,46.0,108.0,135347.0,54.39,66.50400000000002,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,50.0,45.464999999999996,60.724000000000004,,,,,,,,,,99.0,Rafael Martins,False,Arouca,Moreirense,-0.002252519999999999
2387422699.0,548.0,46.0,5948.0,36712.0,59.85,13.396,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 60]",True,51.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387422685.0,309.0,46.0,108.0,370018.0,44.52,60.724000000000004,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'PassEndY', 'Offensive', 'Length', 'PassEndX', 'OppositeRelatedEvent', 'Zone']","[91, 118, 120, 29, 36, 38, 216, 218]",True,51.0,45.255,59.43200000000001,,,,,,,,,,8.0,Ibrahima Camará,False,Arouca,Moreirense,0.00258273
2387410433.0,503.0,46.0,5948.0,416503.0,72.135,3.944,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,52.0,70.56,20.876,,,,,,,,,,,,False,Arouca,Moreirense,-0.0018699699999999986
2387410471.0,504.0,46.0,5948.0,316658.0,77.07000000000001,18.632,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Chipped', 'Angle', 'StandingSave']","[91, 120, 29, 124, 36, 37, 217, 218]",True,54.0,93.765,34.476000000000006,,,,,,,,,,,,True,Arouca,Moreirense,0.08392862
2387422737.0,310.0,46.0,108.0,363792.0,56.7,62.83200000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,54.0,58.17,65.68800000000002,,,,,,,,,,9.0,André Luís,False,Arouca,Moreirense,0.0
2387410873.0,505.0,46.0,5948.0,351703.0,82.425,41.344,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Foul', 'Offensive', 'Zone']","[91, 63]",True,55.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387410475.0,279.0,46.0,108.0,122089.0,22.575,26.656,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Zone', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']",[64],False,55.0,,,,,,,,,,,,77.0,Paulinho,,Arouca,Moreirense,
2387422759.0,311.0,46.0,108.0,135347.0,58.695,65.824,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,55.0,64.78500000000001,52.90400000000002,,,,,,,,,,99.0,Rafael Martins,True,Arouca,Moreirense,0.0039675100000000005
2387422787.0,312.0,46.0,108.0,318686.0,64.995,52.97200000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndX', 'Longball', 'PassEndY', 'StandingSave', 'Zone']","[91, 120, 128, 36, 37, 217, 218]",True,56.0,105.0,62.22000000000001,,,,,,,,,,11.0,Yan,True,Arouca,Moreirense,0.01922243
2387410953.0,280.0,47.0,108.0,122089.0,0.0,0.0,47.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,"['Foul', 'Yellow']",[65],False,4.0,,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",77.0,Paulinho,,Arouca,Moreirense,
2387422899.0,550.0,47.0,5948.0,291654.0,4.83,30.26,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['GoalKick', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length', 'Longball']","[91, 117, 127, 36, 37, 215, 218]",True,4.0,33.81,60.044000000000004,,,,,,,,,,,,False,Arouca,Moreirense,0.00036602999999999983
2387422927.0,551.0,47.0,5948.0,416502.0,33.495,59.50000000000002,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,10.0,25.935,46.71600000000001,,,,,,,,,,,,False,Arouca,Moreirense,0.0002364500000000009
2387423015.0,552.0,47.0,5948.0,401804.0,26.040000000000006,46.71600000000001,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,12.0,30.66,35.22400000000001,,,,,,,,,,,,False,Arouca,Moreirense,0.0013107199999999996
2387423049.0,553.0,47.0,5948.0,36712.0,39.375,41.412,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,17.0,59.22,62.83200000000001,,,,,,,,,,,,False,Arouca,Moreirense,0.0021094999999999985
2387423113.0,554.0,47.0,5948.0,416502.0,60.480000000000004,53.788,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,23.0,51.345,55.76000000000001,,,,,,,,,,,,False,Arouca,Moreirense,-0.0022727300000000006
2387423147.0,555.0,47.0,5948.0,36712.0,59.535000000000004,53.176000000000016,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,28.0,50.08500000000002,28.628000000000004,,,,,,,,,,,,False,Arouca,Moreirense,-0.0012721500000000014
2387423159.0,556.0,47.0,5948.0,326486.0,58.800000000000004,15.844,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,33.0,62.160000000000004,3.196,,,,,,,,,,,,False,Arouca,Moreirense,-0.001382170000000002
2387423183.0,557.0,47.0,5948.0,416503.0,62.160000000000004,3.196,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,35.0,46.410000000000004,11.152,,,,,,,,,,,,False,Arouca,Moreirense,-0.0036051999999999994
2387423205.0,558.0,47.0,5948.0,326486.0,45.99,13.464000000000004,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,37.0,41.160000000000004,33.592,,,,,,,,,,,,False,Arouca,Moreirense,-0.00121894
2387423221.0,559.0,47.0,5948.0,401804.0,40.53,34.408,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,40.0,51.345,44.47200000000001,,,,,,,,,,,,False,Arouca,Moreirense,0.0016648199999999991
2387423261.0,560.0,47.0,5948.0,36712.0,51.345,44.47200000000001,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,41.0,35.385000000000005,20.876,,,,,,,,,,,,False,Arouca,Moreirense,-0.003186659999999999
