id,eventId,minute,second,teamId,x,y,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,expandedMinute,period,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2360451347.0,475.0,47.0,53.0,264.0,81.69,14.212,BlockedPass,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[90, 59]",True,101952.0,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,2.0,Claudio Winck,,Maritimo,Pacos de Ferreira,
2360451351.0,429.0,47.0,53.0,786.0,25.200000000000006,52.76800000000002,Pass,Unsuccessful,"['Length', 'Offensive', 'PassEndX', 'Angle', 'Zone', 'PassEndY', 'OppositeRelatedEvent']","[90, 117, 119, 28, 35, 36, 214, 217]",True,23621.0,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",28.875,55.01200000000001,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0011710800000000014
2360451433.0,430.0,47.0,57.0,786.0,8.715000000000002,65.89200000000001,Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[90, 117, 119, 28, 35, 37, 214, 217]",True,23621.0,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",11.13,65.824,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0014131300000000003
2360451441.0,476.0,47.0,58.0,264.0,92.29500000000002,2.3800000000000003,BallTouch,Successful,['Zone'],[90],True,422003.0,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,16.0,Diogo Mendes,,Maritimo,Pacos de Ferreira,
2360451517.0,431.0,48.0,0.0,786.0,32.34,50.864000000000004,Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[90, 116, 29, 34, 37, 214, 217]",True,373655.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",28.35,45.96800000000002,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0
2360451683.0,432.0,48.0,5.0,786.0,28.455000000000002,44.064,Pass,Successful,"['Chipped', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[90, 116, 29, 123, 35, 37, 215, 217]",True,422245.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",48.72,24.34400000000001,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.004278239999999999
2360451689.0,433.0,48.0,7.0,786.0,48.72,24.344,BallTouch,Unsuccessful,['Zone'],"[90, 68]",True,110341.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360451699.0,477.0,48.0,8.0,264.0,59.95500000000001,35.02000000000001,Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[90, 118, 116, 29, 34, 36, 215, 217]",True,361831.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",55.33500000000002,37.06,,,,,,,,,,7.0,André Vidigal,False,Maritimo,Pacos de Ferreira,0.0
2360451705.0,478.0,48.0,9.0,264.0,55.33500000000001,37.06,BallRecovery,Successful,[],[92],False,282241.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,15.0,Iván Rossi,,Maritimo,Pacos de Ferreira,
2360451737.0,479.0,48.0,10.0,264.0,55.33500000000002,37.06,Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[90, 116, 29, 34, 37, 215, 217]",True,282241.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",45.15,34.61200000000001,,,,,,,,,,15.0,Iván Rossi,False,Maritimo,Pacos de Ferreira,-0.0020492999999999987
2360451773.0,480.0,48.0,11.0,264.0,45.15,34.61200000000001,Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[90, 116, 29, 34, 36, 215, 217]",True,137058.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",42.73500000000002,49.096,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,6.527999999999916e-05
2360451823.0,481.0,48.0,13.0,264.0,42.73500000000002,49.096,Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[90, 118, 116, 29, 35, 36, 215, 217]",True,329366.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",55.964999999999996,63.98800000000002,,,,,,,,,,94.0,Vitor Costa,False,Maritimo,Pacos de Ferreira,0.0020442199999999994
,,48.0,13.0,,55.964999999999996,63.98800000000002,Carry,,,,,121726.0,,,53.339999999999996,52.836000000000006,,,,,,,,,,12.0,Edgar Costa,False,Maritimo,Pacos de Ferreira,-0.0008905599999999986
2360451921.0,482.0,48.0,18.0,264.0,53.339999999999996,52.836000000000006,Pass,Successful,"['ShotAssist', 'Angle', 'Length', 'RegularPlay', 'Throughball', 'IntentionalAssist', 'PassEndY', 'Longball', 'Chipped', 'PassEndX', 'Zone', 'IntentionalGoalAssist', 'KeyPass']","[90, 91, 99, 118, 116, 122, 123, 126, 128, 204, 38, 42, 48, 35, 37, 216, 217]",True,121726.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",93.66000000000001,43.044000000000004,,,,,,,,,,12.0,Edgar Costa,True,Maritimo,Pacos de Ferreira,0.04106598
,,48.0,18.0,,93.66000000000001,43.044000000000004,Carry,,,,,241843.0,,,99.855,44.608,,,,,,,,,,95.0,Joel Tagueu,False,Maritimo,Pacos de Ferreira,0.009514569999999993
2360451929.0,483.0,48.0,21.0,264.0,99.855,44.608,Goal,Successful,"['RelatedEventId', 'GoalMouthY', 'IntentionalAssist', 'GoalMouthZ', 'Assisted', 'RegularPlay', 'LowCentre', 'Zone', 'DeepBoxLeft', 'LeftFoot']","[90, 23, 8, 9, 1, 3, 12, 16, 18, 25]",True,241843.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,482.0,121726.0,,,0.6,51.3,True,,True,95.0,Joel Tagueu,,Maritimo,Pacos de Ferreira,
2360453439.0,434.0,49.0,53.0,786.0,52.395,33.93200000000001,Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle']","[90, 116, 29, 34, 36, 215, 217]",True,381795.0,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",43.68000000000002,41.82,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.002219519999999999
2360453463.0,435.0,49.0,56.0,786.0,43.68000000000002,41.82,Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[90, 116, 29, 34, 37, 215, 217]",True,422245.0,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",39.48,39.372,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0
2360453477.0,436.0,49.0,57.0,786.0,39.48,39.372,Pass,Unsuccessful,"['PassEndY', 'Length', 'Chipped', 'PassEndX', 'Angle', 'Zone']","[90, 117, 119, 28, 123, 35, 37, 215, 217]",True,380682.0,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",50.19,32.504,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.002219519999999999
2360453487.0,484.0,49.0,58.0,264.0,54.18000000000001,37.74,BallTouch,Successful,['Zone'],[90],True,241843.0,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,95.0,Joel Tagueu,,Maritimo,Pacos de Ferreira,
2360453517.0,485.0,50.0,0.0,264.0,47.25,22.78,BallRecovery,Successful,[],[92],False,357533.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,8.0,Rafik Guitane,,Maritimo,Pacos de Ferreira,
,,50.0,0.0,,47.25,22.78,Carry,,,,,357533.0,,,54.39,22.712,,,,,,,,,,8.0,Rafik Guitane,False,Maritimo,Pacos de Ferreira,0.0025646799999999997
2360453635.0,486.0,50.0,1.0,264.0,54.39,22.712,Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[90, 118, 116, 29, 35, 37, 215, 217]",True,357533.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",69.92999999999999,15.368000000000002,,,,,,,,,,8.0,Rafik Guitane,True,Maritimo,Pacos de Ferreira,0.0018475100000000001
,,50.0,1.0,,69.92999999999999,15.368000000000002,Carry,,,,,241843.0,,,76.33500000000001,9.044,,,,,,,,,,95.0,Joel Tagueu,False,Maritimo,Pacos de Ferreira,0.005311739999999999
2360453729.0,487.0,50.0,5.0,264.0,76.33500000000001,9.044,Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,241843.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",75.495,22.508000000000003,,,,,,,,,,95.0,Joel Tagueu,False,Maritimo,Pacos de Ferreira,0.00010719000000000006
2360453737.0,488.0,50.0,10.0,264.0,75.705,22.032,Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[90, 69]",True,357533.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,8.0,Rafik Guitane,,Maritimo,Pacos de Ferreira,
2360453759.0,437.0,50.0,10.0,786.0,29.295,45.968,Tackle,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[90, 141]",True,351744.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360453743.0,489.0,50.0,11.0,264.0,78.435,22.372,BallTouch,Successful,['Zone'],[90],True,357533.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,8.0,Rafik Guitane,,Maritimo,Pacos de Ferreira,
2360453773.0,438.0,50.0,12.0,786.0,32.655,47.124,BallRecovery,Successful,[],[92],False,351744.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360453825.0,439.0,50.0,12.0,786.0,32.655,47.12400000000001,Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[90, 116, 29, 35, 37, 215, 217]",True,351744.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",39.06,36.24400000000001,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.00152184
2360453841.0,440.0,50.0,15.0,786.0,36.225,36.448,Pass,Unsuccessful,"['Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[90, 117, 119, 28, 35, 36, 215, 217]",True,384889.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",36.855,41.752,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0013027000000000004
2360453851.0,490.0,50.0,16.0,264.0,73.71000000000001,27.472,BallRecovery,Successful,[],[92],False,357533.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,8.0,Rafik Guitane,,Maritimo,Pacos de Ferreira,
,,50.0,16.0,,73.71000000000001,27.472000000000005,Carry,,,,,357533.0,,,102.375,19.108000000000004,,,,,,,,,,8.0,Rafik Guitane,True,Maritimo,Pacos de Ferreira,0.04057445999999999
2360453919.0,441.0,50.0,17.0,786.0,23.1,44.540000000000006,Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[54],False,422245.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360453907.0,491.0,50.0,17.0,264.0,81.9,23.46,TakeOn,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[90, 53]",True,357533.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,8.0,Rafik Guitane,,Maritimo,Pacos de Ferreira,
2360453923.0,492.0,50.0,20.0,264.0,102.375,19.108000000000004,Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[90, 119, 28, 34, 36, 216, 217]",True,357533.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",101.325,25.636000000000003,,,,,,,,,,8.0,Rafik Guitane,False,Maritimo,Pacos de Ferreira,0.19302766999999998
2360453953.0,442.0,50.0,23.0,786.0,7.875,44.132000000000005,BallRecovery,Successful,[],[92],False,384889.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360454081.0,443.0,50.0,27.0,786.0,31.815,57.25600000000001,Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[90, 116, 29, 35, 36, 214, 217]",True,384889.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",33.81,64.396,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0008183100000000009
2360454147.0,444.0,50.0,30.0,786.0,33.81,64.396,Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,23621.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",51.45,52.7,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.004068810000000001
2360454193.0,445.0,50.0,33.0,786.0,51.45,52.7,Pass,Successful,"['Angle', 'Length', 'LayOff', 'Zone', 'PassEndX', 'PassEndY']","[90, 116, 29, 34, 37, 215, 217]",True,381795.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",43.365,45.288,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0011536600000000008
2360454229.0,446.0,50.0,34.0,786.0,43.365,45.288,Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[90, 118, 116, 29, 35, 36, 215, 217]",True,384889.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",62.58000000000001,55.964,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.00601173
2360454243.0,447.0,50.0,35.0,786.0,62.580000000000005,55.964,BallTouch,Unsuccessful,['Zone'],"[90, 68]",True,381795.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360454207.0,493.0,50.0,36.0,264.0,36.96000000000001,8.84,BallRecovery,Successful,[],[92],False,422005.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,4.0,Matheus Costa,,Maritimo,Pacos de Ferreira,
,,50.0,36.0,,36.960000000000015,8.84,Carry,,,,,422005.0,,,40.11000000000001,5.236000000000001,,,,,,,,,,4.0,Matheus Costa,False,Maritimo,Pacos de Ferreira,0.0006677699999999998
2360454251.0,494.0,50.0,37.0,264.0,40.11000000000001,5.236000000000001,BallTouch,Unsuccessful,['Zone'],"[90, 68]",True,422005.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,4.0,Matheus Costa,,Maritimo,Pacos de Ferreira,
2360454367.0,449.0,50.0,44.0,786.0,61.32,68.0,Pass,Successful,"['ThrowIn', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[90, 211, 34, 37, 215]",True,23621.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",49.35,58.276,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0008905599999999986
2360454437.0,450.0,50.0,47.0,786.0,48.195,53.312000000000005,Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Longball', 'PassEndY', 'Zone']","[90, 116, 126, 34, 37, 215, 217]",True,422245.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",40.53,18.428,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0011536600000000008
2360454511.0,451.0,50.0,51.0,786.0,43.995,11.356,Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[90, 118, 116, 29, 35, 37, 215, 217]",True,275110.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",55.964999999999996,2.3120000000000003,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.002588769999999999
2360454535.0,452.0,50.0,55.0,786.0,55.964999999999996,2.3120000000000003,Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[90, 116, 29, 34, 36, 215, 217]",True,110341.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",46.2,8.5,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.002252519999999999
2360454559.0,453.0,50.0,57.0,786.0,45.78,8.568,Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[90, 116, 29, 34, 36, 215, 217]",True,275110.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",39.375,20.876,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0011536600000000008
2360454599.0,454.0,50.0,59.0,786.0,38.115,23.256000000000004,Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[90, 116, 29, 34, 36, 215, 217]",True,322859.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",35.595,44.676,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0015871199999999992
2360454655.0,455.0,51.0,0.0,786.0,36.225,49.16400000000001,Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[90, 116, 29, 35, 36, 215, 217]",True,380682.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",43.575,63.376000000000005,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.00015804999999999986
2360454689.0,456.0,51.0,3.0,786.0,41.58000000000001,64.66800000000002,Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[90, 118, 116, 29, 35, 37, 215, 217]",True,23621.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",62.475,62.15200000000001,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,0.0061879299999999995
2360454713.0,457.0,51.0,4.0,786.0,62.475,62.15200000000001,Pass,Unsuccessful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[90, 117, 119, 28, 34, 36, 215, 217]",True,384889.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",50.19,63.24,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.00496716
2360454697.0,496.0,51.0,5.0,264.0,54.6,8.432,BallRecovery,Successful,[],[92],False,357533.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",,,,,,,,,,,,8.0,Rafik Guitane,,Maritimo,Pacos de Ferreira,
2360454725.0,497.0,51.0,6.0,264.0,54.6,8.5,Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[90, 118, 116, 29, 34, 36, 215, 217]",True,357533.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",53.97,14.008000000000004,,,,,,,,,,8.0,Rafik Guitane,False,Maritimo,Pacos de Ferreira,0.001382170000000002
2360454745.0,498.0,51.0,7.0,264.0,53.97,14.008000000000004,Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[90, 118, 116, 29, 35, 36, 215, 217]",True,422003.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",66.99,20.06,,,,,,,,,,16.0,Diogo Mendes,True,Maritimo,Pacos de Ferreira,0.005505920000000001
2360454775.0,499.0,51.0,8.0,264.0,66.99,20.06,Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[90, 118, 116, 29, 34, 36, 215, 217]",True,241843.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",59.95500000000001,20.128000000000004,,,,,,,,,,95.0,Joel Tagueu,False,Maritimo,Pacos de Ferreira,-0.002495360000000002
,,51.0,8.0,,59.95500000000001,20.128000000000004,Carry,,,,,422003.0,,,73.5,28.492000000000004,,,,,,,,,,16.0,Diogo Mendes,True,Maritimo,Pacos de Ferreira,0.00699553
2360454907.0,500.0,51.0,11.0,264.0,73.5,28.492000000000004,Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,422003.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",77.91000000000001,50.79600000000001,,,,,,,,,,16.0,Diogo Mendes,False,Maritimo,Pacos de Ferreira,0.0002709099999999992
,,51.0,11.0,,77.91000000000001,50.79600000000001,Carry,,,,,121726.0,,,66.15,53.992,,,,,,,,,,12.0,Edgar Costa,False,Maritimo,Pacos de Ferreira,-0.005418929999999999
2360454989.0,501.0,51.0,20.0,264.0,66.15,53.992,Pass,Successful,"['Angle', 'Longball', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[90, 116, 126, 34, 37, 215, 217]",True,121726.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",37.38,39.57600000000001,,,,,,,,,,12.0,Edgar Costa,False,Maritimo,Pacos de Ferreira,-0.006077009999999999
,,51.0,20.0,,37.38,39.57600000000001,Carry,,,,,137058.0,,,40.215,30.668000000000003,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,0.0
2360455017.0,502.0,51.0,26.0,264.0,40.215,30.668000000000003,Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[90, 116, 29, 34, 37, 215, 217]",True,137058.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",35.28,11.9,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,-0.00203156
,,51.0,26.0,,35.28,11.9,Carry,,,,,422005.0,,,30.55500000000001,15.844,,,,,,,,,,4.0,Matheus Costa,False,Maritimo,Pacos de Ferreira,0.0
2360455069.0,503.0,51.0,28.0,264.0,30.55500000000001,15.844,Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[90, 116, 29, 34, 36, 214, 217]",True,422005.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",17.010000000000005,34.61200000000001,,,,,,,,,,4.0,Matheus Costa,False,Maritimo,Pacos de Ferreira,0.0002323199999999994
,,51.0,28.0,,17.010000000000005,34.61200000000001,Carry,,,,,74433.0,,,18.165000000000003,37.06,,,,,,,,,,48.0,Paulo Victor,False,Maritimo,Pacos de Ferreira,0.0
2360455103.0,504.0,51.0,32.0,264.0,18.165000000000003,37.06,Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[90, 116, 29, 35, 36, 214, 217]",True,74433.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",26.145,51.40800000000002,,,,,,,,,,48.0,Paulo Victor,False,Maritimo,Pacos de Ferreira,-0.0014034000000000008
2360455183.0,505.0,51.0,35.0,264.0,26.46,51.40800000000002,Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,282241.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",40.11000000000001,43.79200000000001,,,,,,,,,,15.0,Iván Rossi,False,Maritimo,Pacos de Ferreira,0.0032679200000000005
,,51.0,35.0,,40.11000000000001,43.79200000000001,Carry,,,,,422003.0,,,37.695,42.568000000000005,,,,,,,,,,16.0,Diogo Mendes,False,Maritimo,Pacos de Ferreira,0.0
2360455255.0,506.0,51.0,39.0,264.0,37.695,42.568000000000005,Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[90, 116, 29, 34, 36, 215, 217]",True,422003.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",35.70000000000001,55.284,,,,,,,,,,16.0,Diogo Mendes,False,Maritimo,Pacos de Ferreira,-0.002096839999999999
,,51.0,39.0,,35.70000000000001,55.284,Carry,,,,,282241.0,,,40.635000000000005,56.916,,,,,,,,,,15.0,Iván Rossi,False,Maritimo,Pacos de Ferreira,0.0015522899999999996
2360455275.0,507.0,51.0,43.0,264.0,40.635000000000005,56.916,Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[90, 116, 29, 35, 37, 215, 217]",True,282241.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",50.40000000000001,49.16400000000001,,,,,,,,,,15.0,Iván Rossi,False,Maritimo,Pacos de Ferreira,0.0021440899999999995
2360455333.0,508.0,51.0,45.0,264.0,50.19,49.300000000000004,Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[90, 116, 29, 34, 36, 215, 217]",True,121726.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",42.525,60.11200000000001,,,,,,,,,,12.0,Edgar Costa,False,Maritimo,Pacos de Ferreira,-0.0030286099999999993
2360455381.0,509.0,51.0,47.0,264.0,42.525,60.11200000000001,Pass,Successful,"['Length', 'Longball', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[90, 116, 126, 34, 37, 214, 217]",True,282241.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",18.69,36.312000000000005,,,,,,,,,,15.0,Iván Rossi,False,Maritimo,Pacos de Ferreira,-0.0004354500000000004
2360455451.0,510.0,51.0,51.0,264.0,18.795,36.312000000000005,Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[90, 116, 29, 34, 37, 214, 217]",True,74433.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",15.959999999999999,12.58,,,,,,,,,,48.0,Paulo Victor,False,Maritimo,Pacos de Ferreira,-0.002041330000000001
,,51.0,51.0,,15.959999999999999,12.58,Carry,,,,,422005.0,,,16.17,15.64,,,,,,,,,,4.0,Matheus Costa,False,Maritimo,Pacos de Ferreira,0.0
2360455559.0,511.0,51.0,55.0,264.0,16.17,15.64,Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[90, 116, 29, 35, 36, 214, 217]",True,422005.0,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",22.995,23.8,,,,,,,,,,4.0,Matheus Costa,False,Maritimo,Pacos de Ferreira,0.0012271500000000015
,,51.0,55.0,,22.995,23.8,Carry,,,,,137058.0,,,27.405,29.512,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,0.00015244999999999842
2360455617.0,512.0,52.0,1.0,264.0,27.405,29.512,Pass,Successful,"['Longball', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[90, 116, 126, 35, 36, 214, 217]",True,137058.0,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",29.085,63.98800000000002,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,-0.0003888999999999993
2360455649.0,513.0,52.0,4.0,264.0,29.61,62.96800000000002,Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[90, 116, 29, 35, 37, 215, 217]",True,329366.0,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",36.960000000000015,50.11600000000001,,,,,,,,,,94.0,Vitor Costa,False,Maritimo,Pacos de Ferreira,0.00291515
2360455671.0,514.0,52.0,6.0,264.0,37.065,50.524,Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[90, 116, 29, 35, 36, 215, 217]",True,282241.0,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",45.045,53.584000000000024,,,,,,,,,,15.0,Iván Rossi,False,Maritimo,Pacos de Ferreira,0.00274078
,,52.0,6.0,,45.045,53.584000000000024,Carry,,,,,121726.0,,,42.315,56.1,,,,,,,,,,12.0,Edgar Costa,False,Maritimo,Pacos de Ferreira,0.0
