id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,cardType,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2328659701.0,316.0,44.0,296.0,394933.0,35.49,24.004,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[90, 53]",True,59.0,,,,,,,,,,,,8.0,Matheus Nunes,,Sporting,Porto,
2328659673.0,355.0,44.0,297.0,70614.0,69.51,43.996,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[54],False,59.0,,,,,,,,,,,,,,,Sporting,Porto,
2328674457.0,359.0,45.0,296.0,,0.0,0.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Start,Successful,[],[],False,0.0,,,,,,,,,,,,,,,Sporting,Porto,
2328674465.0,432.0,45.0,297.0,,0.0,0.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Start,Successful,[],[],False,0.0,,,,,,,,,,,,,,,Sporting,Porto,
2328674479.0,360.0,45.0,296.0,135563.0,52.395,34.0,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[90, 116, 29, 34, 37, 215, 217]",True,0.0,44.835000000000015,33.184,,,,,,,,,,21.0,Paulinho,False,Sporting,Porto,0.0
2328674499.0,361.0,45.0,296.0,322774.0,44.730000000000004,33.184,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[90, 116, 29, 34, 36, 215, 217]",True,1.0,35.805,52.428,,,,,,,,,,6.0,João Palhinha,False,Sporting,Porto,-0.004251079999999999
2328659717.0,317.0,45.0,296.0,394933.0,49.56,10.132,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[90, 116, 29, 35, 37, 215, 217]",True,2.0,51.975,1.5640000000000003,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Porto,-0.0013619600000000006
2328659741.0,318.0,45.0,296.0,361964.0,51.975,1.5640000000000003,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[90, 116, 29, 34, 36, 215, 217]",True,3.0,36.960000000000015,10.064000000000002,,,,,,,,,,10.0,Jovane Cabral,False,Sporting,Porto,-0.00033624999999999974
2328674501.0,362.0,45.0,296.0,106597.0,35.805,52.360000000000014,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY', 'StandingSave']","[90, 116, 29, 34, 37, 214, 217]",True,4.0,30.975,34.816,,,,,,,,,,3.0,Zouhair Feddal,False,Sporting,Porto,0.0007288599999999996
2328659761.0,319.0,45.0,296.0,362352.0,37.275,10.88,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[90, 116, 29, 35, 36, 215, 217]",True,5.0,41.79,16.66,,,,,,,,,,24.0,Pedro Porro,False,Sporting,Porto,0.0
,,45.0,,322774.0,41.79,16.66,,,Carry,,,,,5.0,46.62,13.328,,,,,,,,,,6.0,João Palhinha,False,Sporting,Porto,0.0016982100000000003
2328674519.0,363.0,45.0,296.0,71268.0,30.87,35.22400000000001,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[90, 116, 29, 35, 37, 215, 217]",True,6.0,44.415,21.964,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Porto,0.0013679799999999995
2328659777.0,320.0,45.0,296.0,322774.0,46.62,13.328,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Offensive', 'Zone']","[90, 53]",True,7.0,,,,,,,,,,,,6.0,João Palhinha,,Sporting,Porto,
2328659749.0,356.0,45.0,297.0,70614.0,58.38,54.67200000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[54],False,7.0,,,,,,,,,,,,,,,Sporting,Porto,
2328659801.0,321.0,45.0,296.0,322774.0,55.125,6.460000000000002,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length']","[90, 118, 116, 29, 35, 37, 215, 217]",True,8.0,59.325,1.7000000000000004,,,,,,,,,,6.0,João Palhinha,False,Sporting,Porto,0.0
2328674525.0,364.0,45.0,296.0,361964.0,44.415,21.964,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[90, 117, 119, 28, 34, 36, 215, 217]",True,8.0,40.215,26.452000000000005,,,,,,,,,,10.0,Jovane Cabral,False,Sporting,Porto,-6.527999999999916e-05
,,45.0,,361964.0,59.325,1.7000000000000004,,,Carry,,,,,8.0,61.53,4.148,,,,,,,,,,10.0,Jovane Cabral,False,Sporting,Porto,0.0
2328674529.0,433.0,45.0,297.0,70614.0,68.04,41.14,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[90, 100, 55]",True,9.0,,,,,,,,,,,,,,,Sporting,Porto,
2328659807.0,322.0,45.0,296.0,361964.0,61.53,4.148,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[90, 119, 28, 35, 36, 215, 217]",True,10.0,62.685,9.316,,,,,,,,,,10.0,Jovane Cabral,False,Sporting,Porto,0.0039675100000000005
2328659811.0,357.0,45.0,297.0,70614.0,37.905,60.452000000000005,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[90, 100, 55]",True,11.0,,,,,,,,,,,,,,,Sporting,Porto,
2328674545.0,434.0,45.0,297.0,358801.0,77.49,41.14,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,11.0,,,,,,,,,,,,,,,Sporting,Porto,
2328659829.0,358.0,45.0,297.0,342701.0,35.49,62.016000000000005,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,11.0,40.74,58.820000000000014,,,,,,,,,,,,False,Sporting,Porto,0.0023706000000000005
2328659831.0,359.0,45.0,297.0,70614.0,40.74,58.82000000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,12.0,,,,,,,,,,,,,,,Sporting,Porto,
2328674587.0,436.0,45.0,297.0,358801.0,76.44,38.624,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[90, 69]",True,12.0,,,,,,,,,,,,,,,Sporting,Porto,
2328674581.0,365.0,45.0,296.0,322774.0,28.56,29.376000000000005,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[90, 142]",True,12.0,,,,,,,,,,,,6.0,João Palhinha,,Sporting,Porto,
2328674589.0,366.0,45.0,296.0,322774.0,27.51,29.24,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Foul', 'Zone', 'Defensive']","[90, 62]",True,12.0,,,,,,,,,,,,6.0,João Palhinha,,Sporting,Porto,
2328674567.0,435.0,45.0,297.0,358801.0,77.49,38.760000000000005,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Zone', 'Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Foul']",[63],False,12.0,,,,,,,,,,,,,,,Sporting,Porto,
2328659833.0,360.0,45.0,297.0,70614.0,40.74,58.820000000000014,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[90, 117, 119, 28, 35, 36, 215, 217]",True,12.0,43.89,59.636,,,,,,,,,,,,False,Sporting,Porto,-0.0008845199999999998
2328659885.0,323.0,45.0,296.0,362352.0,55.964999999999996,9.316,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndX', 'Longball']","[90, 119, 127, 35, 36, 216, 217]",True,13.0,98.385,15.98,,,,,,,,,,24.0,Pedro Porro,True,Sporting,Porto,0.030359079999999997
2328659975.0,362.0,45.0,297.0,373842.0,12.81,40.93600000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'PassEndX', 'Zone', 'Angle', 'Longball', 'PassEndY', 'StandingSave', 'Length']","[90, 116, 123, 126, 35, 36, 215, 217]",True,26.0,41.265,63.44400000000001,,,,,,,,,,,,False,Sporting,Porto,0.0004354500000000004
2328659991.0,363.0,45.0,297.0,342701.0,48.72,59.29600000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[90, 118, 116, 29, 35, 37, 215, 217]",True,30.0,60.585000000000015,56.64400000000001,,,,,,,,,,,,False,Sporting,Porto,0.0022727300000000006
2328660005.0,364.0,45.0,297.0,120608.0,60.69,56.57600000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[90, 119, 28, 34, 36, 215, 217]",True,31.0,59.01000000000001,58.68400000000001,,,,,,,,,,,,False,Sporting,Porto,0.0
2328660035.0,324.0,45.0,296.0,361964.0,43.26000000000001,10.472000000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,33.0,29.82,10.676,,,,,,,,,,10.0,Jovane Cabral,False,Sporting,Porto,-0.0015522899999999996
,,45.0,,362352.0,29.82,10.676,,,Carry,,,,,33.0,32.865,8.5,,,,,,,,,,24.0,Pedro Porro,False,Sporting,Porto,-0.0008183100000000009
2328660043.0,325.0,45.0,296.0,362352.0,32.865,8.5,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,34.0,,,,,,,,,,,,24.0,Pedro Porro,,Sporting,Porto,
,,45.0,,362352.0,32.865,8.5,,,Carry,,,,,34.0,40.53,1.904,,,,,,,,,,24.0,Pedro Porro,False,Sporting,Porto,0.0014860800000000007
2328660083.0,326.0,45.0,296.0,362352.0,40.53,1.904,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'StandingSave']","[90, 52]",True,37.0,,,,,,,,,,,,24.0,Pedro Porro,,Sporting,Porto,
2328660097.0,365.0,45.0,297.0,377168.0,64.47,66.096,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[90, 142]",True,37.0,,,,,,,,,,,,,,,Sporting,Porto,
2328660219.0,328.0,45.0,296.0,362352.0,42.945,0.0,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'ThrowIn', 'Zone', 'Length', 'Angle']","[90, 211, 35, 36, 215]",True,48.0,61.63500000000001,3.400000000000001,,,,,,,,,,24.0,Pedro Porro,True,Sporting,Porto,0.0034732899999999987
2328660249.0,329.0,45.0,296.0,135563.0,61.63500000000001,3.400000000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Length', 'HeadPass', 'PassEndY', 'PassEndX', 'Zone']","[90, 119, 28, 138, 35, 36, 216, 217]",True,50.0,90.19500000000001,16.048000000000002,,,,,,,,,,21.0,Paulinho,True,Sporting,Porto,0.02593396
2328674963.0,367.0,45.0,296.0,23285.0,29.505000000000006,27.880000000000006,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Zone', 'Length', 'Chipped', 'Longball', 'Angle', 'PassEndY', 'FreekickTaken']","[90, 119, 123, 127, 132, 35, 36, 216, 217]",True,53.0,80.42999999999999,44.608,,,,,,,,,,1.0,Antonio Adán,True,Sporting,Porto,0.017228260000000002
2328660237.0,367.0,45.0,297.0,10105.0,19.425,53.312000000000005,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,54.0,,,,,,,,,,,,,,,Sporting,Porto,
2328660313.0,368.0,45.0,297.0,10105.0,15.435,50.592000000000006,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'PassEndX']","[90, 116, 29, 35, 37, 214, 217]",True,54.0,20.685,27.472000000000005,,,,,,,,,,,,False,Sporting,Porto,0.0003880399999999992
2328674979.0,437.0,45.0,297.0,104368.0,30.03,27.812000000000005,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['HeadPass', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[90, 116, 29, 138, 35, 37, 214, 217]",True,57.0,34.965,17.0,,,,,,,,,,,,False,Sporting,Porto,-0.0007288599999999996
2328674985.0,438.0,45.0,297.0,395173.0,34.65,16.728,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,59.0,,,,,,,,,,,,,,,Sporting,Porto,
2328660331.0,369.0,46.0,297.0,395173.0,41.475,17.952000000000005,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,1.0,47.355000000000004,3.808,,,,,,,,,,,,False,Sporting,Porto,-0.0002082999999999998
2328675011.0,368.0,46.0,296.0,135563.0,75.495,58.14000000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone']","[90, 59]",True,2.0,,,,,,,,,,,,21.0,Paulinho,,Sporting,Porto,
2328675001.0,439.0,46.0,297.0,395173.0,30.975,8.704,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Angle']","[90, 117, 119, 28, 35, 37, 214, 217]",True,2.0,32.550000000000004,8.5,,,,,,,,,,,,False,Sporting,Porto,-0.0008183100000000009
2328660353.0,370.0,46.0,297.0,90310.0,47.355000000000004,3.808,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[90, 116, 29, 34, 36, 215, 217]",True,3.0,36.960000000000015,18.428,,,,,,,,,,,,False,Sporting,Porto,0.0002082999999999998
2328675047.0,440.0,46.0,297.0,395173.0,30.66,10.608,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[90, 116, 29, 35, 37, 214, 217]",True,4.0,31.71,8.16,,,,,,,,,,,,False,Sporting,Porto,-0.0008183100000000009
2328675051.0,441.0,46.0,297.0,70614.0,32.34,8.092,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,5.0,,,,,,,,,,,,,,,Sporting,Porto,
2328675083.0,442.0,46.0,297.0,70614.0,32.34,8.092,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'Chipped', 'PassEndY', 'Length']","[90, 116, 29, 123, 35, 37, 215, 217]",True,6.0,39.375,3.74,,,,,,,,,,,,False,Sporting,Porto,0.0014860800000000007
2328660387.0,371.0,46.0,297.0,104368.0,30.450000000000006,26.656,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[90, 116, 29, 34, 36, 214, 217]",True,7.0,20.685,39.98400000000001,,,,,,,,,,,,False,Sporting,Porto,-0.0011582700000000012
2328675087.0,443.0,46.0,297.0,120608.0,47.67,4.964,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['HeadPass', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[90, 119, 28, 138, 35, 36, 215, 217]",True,8.0,58.800000000000004,7.004000000000001,,,,,,,,,,,,False,Sporting,Porto,0.002252519999999999
2328675091.0,369.0,46.0,296.0,71268.0,38.955000000000005,60.588,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[92],False,11.0,,,,,,,,,,,,4.0,Sebastián Coates,,Sporting,Porto,
2328660395.0,372.0,46.0,297.0,373842.0,21.735,41.82,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[90, 116, 29, 35, 36, 214, 217]",True,11.0,25.41,45.90000000000001,,,,,,,,,,,,False,Sporting,Porto,-0.00015244999999999842
,,46.0,,71268.0,38.955000000000005,60.58800000000001,,,Carry,,,,,11.0,43.89,63.71600000000001,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Porto,0.0
2328675113.0,370.0,46.0,296.0,71268.0,43.89,63.71600000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[90, 53]",True,13.0,,,,,,,,,,,,4.0,Sebastián Coates,,Sporting,Porto,
2328675109.0,444.0,46.0,297.0,120608.0,61.11000000000001,4.284,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']",[54],False,13.0,,,,,,,,,,,,,,,Sporting,Porto,
2328675133.0,371.0,46.0,296.0,71268.0,45.88500000000001,65.824,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length']","[90, 118, 116, 29, 35, 37, 215, 217]",True,14.0,58.17,60.31600000000002,,,,,,,,,,4.0,Sebastián Coates,False,Sporting,Porto,0.002252519999999999
2328660451.0,373.0,46.0,297.0,10105.0,30.135,43.248000000000005,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,15.0,39.27000000000001,37.264,,,,,,,,,,,,False,Sporting,Porto,0.00152184
2328675195.0,372.0,46.0,296.0,135563.0,58.17,60.31600000000002,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[90, 116, 29, 34, 37, 215, 217]",True,15.0,48.72,52.632000000000005,,,,,,,,,,21.0,Paulinho,False,Sporting,Porto,-0.0008905599999999986
,,46.0,,394933.0,48.72,52.632000000000005,,,Carry,,,,,15.0,62.79,19.448000000000004,,,,,,,,,,8.0,Matheus Nunes,True,Sporting,Porto,0.005505920000000001
2328660479.0,374.0,46.0,297.0,114301.0,38.010000000000005,33.592,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[90, 116, 29, 34, 37, 214, 217]",True,18.0,34.44,20.264000000000003,,,,,,,,,,,,False,Sporting,Porto,-0.00152184
2328660497.0,375.0,46.0,297.0,104368.0,35.07,18.02,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,21.0,40.53,3.5360000000000005,,,,,,,,,,,,False,Sporting,Porto,0.00015804999999999986
2328675219.0,373.0,46.0,296.0,394933.0,62.79,19.448000000000004,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'Zone']","[90, 118, 116, 29, 35, 37, 215, 217]",True,22.0,66.25500000000001,2.3800000000000003,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Porto,-0.0019007200000000016
,,46.0,,362352.0,66.25500000000001,2.3800000000000003,,,Carry,,,,,22.0,66.88500000000002,0.34,,,,,,,,,,24.0,Pedro Porro,False,Sporting,Porto,0.0
2328660521.0,376.0,46.0,297.0,395173.0,41.37,3.3320000000000003,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,24.0,32.550000000000004,15.436,,,,,,,,,,,,False,Sporting,Porto,-0.0006677699999999998
2328675245.0,374.0,46.0,296.0,362352.0,66.88500000000002,0.34,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,24.0,83.58,1.904,,,,,,,,,,24.0,Pedro Porro,True,Sporting,Porto,0.01011252
2328660555.0,377.0,46.0,297.0,104368.0,32.550000000000004,16.116,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Angle', 'Zone']","[90, 116, 29, 35, 36, 215, 217]",True,25.0,36.54,23.256000000000004,,,,,,,,,,,,False,Sporting,Porto,0.002096839999999999
2328675291.0,375.0,46.0,296.0,394933.0,83.47500000000001,1.972,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,27.0,78.75,6.800000000000002,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Porto,-0.00634183
,,46.0,,362352.0,78.75,6.800000000000002,,,Carry,,,,,27.0,80.01,12.036,,,,,,,,,,24.0,Pedro Porro,False,Sporting,Porto,0.008311429999999998
2328675295.0,376.0,46.0,296.0,362352.0,80.01,12.036,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Offensive', 'Foul', 'Zone', 'OppositeRelatedEvent']","[90, 62]",True,29.0,,,,,,,,,,,,24.0,Pedro Porro,,Sporting,Porto,
2328675309.0,445.0,46.0,297.0,114301.0,24.99,55.964,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave', 'Foul']",[63],False,29.0,,,,,,,,,,,,,,,Sporting,Porto,
2328660583.0,378.0,46.0,297.0,114301.0,48.195,22.508000000000003,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[90, 118, 116, 29, 35, 37, 215, 217]",True,30.0,58.17,5.032000000000001,,,,,,,,,,,,False,Sporting,Porto,0.0004446799999999994
2328660635.0,379.0,46.0,297.0,395173.0,59.95500000000001,4.6240000000000006,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Angle']","[90, 119, 28, 35, 36, 216, 217]",True,31.0,90.405,8.704,,,,,,,,,,,,True,Sporting,Porto,0.02593396
2328660641.0,330.0,46.0,296.0,106597.0,10.395,60.99600000000001,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,35.0,,,,,,,,,,,,3.0,Zouhair Feddal,,Sporting,Porto,
,,46.0,,106597.0,10.395000000000001,60.996000000000016,,,Carry,,,,,35.0,7.979999999999999,66.64,,,,,,,,,,3.0,Zouhair Feddal,False,Sporting,Porto,-0.0014131300000000003
2328660709.0,331.0,46.0,296.0,106597.0,7.979999999999999,66.64,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Longball', 'Angle', 'Length', 'PassEndX', 'Zone']","[90, 116, 126, 35, 37, 214, 217]",True,38.0,27.615000000000002,57.05200000000001,,,,,,,,,,3.0,Zouhair Feddal,False,Sporting,Porto,0.004211870000000001
2328660735.0,332.0,46.0,296.0,394933.0,27.615000000000002,57.05200000000001,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'HeadPass', 'Length']","[90, 117, 119, 28, 138, 35, 36, 215, 217]",True,40.0,36.75,57.25600000000001,,,,,,,,,,8.0,Matheus Nunes,False,Sporting,Porto,0.0015522899999999996
2328660751.0,380.0,46.0,297.0,70614.0,68.355,11.832000000000003,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'HeadPass', 'PassEndX', 'PassEndY']","[90, 118, 116, 29, 138, 34, 37, 215, 217]",True,42.0,58.589999999999996,10.2,,,,,,,,,,,,False,Sporting,Porto,-0.0025853399999999985
2328660755.0,381.0,46.0,297.0,104368.0,58.59,10.2,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,44.0,,,,,,,,,,,,,,,Sporting,Porto,
2328660811.0,382.0,46.0,297.0,104368.0,58.589999999999996,10.2,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Longball', 'StandingSave', 'Length', 'PassEndY', 'PassEndX']","[90, 116, 126, 34, 36, 214, 217]",True,45.0,30.87,30.736000000000004,,,,,,,,,,,,False,Sporting,Porto,-0.004794370000000001
2328660833.0,383.0,46.0,297.0,373842.0,26.355000000000008,29.104000000000006,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'Zone']","[90, 116, 29, 35, 37, 214, 217]",True,50.0,31.605000000000008,11.56,,,,,,,,,,,,False,Sporting,Porto,0.0004294100000000016
2328660903.0,384.0,46.0,297.0,104368.0,31.605000000000008,9.792000000000002,46.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,52.0,36.435,5.032000000000001,,,,,,,,,,,,False,Sporting,Porto,0.0006677699999999998
