id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,relatedEventId,relatedPlayerId,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2387328925.0,420.0,54.0,46.0,264.0,45.88500000000001,57.05200000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,282241.0,46.515,43.724000000000004,,,,,,,,,,,,False,Maritimo,Sporting,0.0004458799999999992
2387328969.0,421.0,54.0,49.0,264.0,40.74,43.044000000000004,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,123359.0,35.385000000000005,18.156000000000002,,,,,,,,,,,,False,Maritimo,Sporting,-0.0015871199999999992
2387328991.0,422.0,54.0,52.0,264.0,35.910000000000004,17.136,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,422005.0,40.215,2.5840000000000005,,,,,,,,,,,,False,Maritimo,Sporting,0.00015804999999999986
2387329021.0,423.0,54.0,54.0,264.0,40.215,2.5840000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,137656.0,48.930000000000014,11.152,,,,,,,,,,,,False,Maritimo,Sporting,0.00258273
2387329077.0,424.0,54.0,56.0,264.0,53.97,12.036,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,357533.0,63.945,20.264000000000003,,,,,,,,,,,,True,Maritimo,Sporting,0.0032331900000000004
2388355299.0,982.0,54.0,59.0,296.0,32.445,51.952000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,71268.0,,,,,,,,,,,,4.0,Sebastián Coates,,Maritimo,Sporting,
2387329113.0,425.0,54.0,59.0,264.0,66.36,18.632,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'Zone']","[91, 120, 29, 36, 37, 217, 218]",True,403771.0,72.97500000000002,19.652000000000005,,,,,,,,,,,,False,Maritimo,Sporting,0.004771079999999997
2387329115.0,583.0,55.0,1.0,296.0,11.13,50.456,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,296364.0,,,,,,,,,,,,11.0,Nuno Santos,,Maritimo,Sporting,
,,55.0,1.0,,11.13,50.456,,,Carry,,,,,296364.0,10.709999999999999,54.604,,,,,,,,,,11.0,Nuno Santos,False,Maritimo,Sporting,-0.0009915600000000007
2387329191.0,584.0,55.0,3.0,296.0,10.709999999999999,54.604,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'Longball', 'Angle']","[91, 117, 127, 36, 37, 216, 218]",True,296364.0,37.905,55.556,,,,,,,,,,11.0,Nuno Santos,False,Maritimo,Sporting,0.003361300000000001
,,55.0,3.0,,37.905,55.556,,,Carry,,,,,135563.0,38.43,52.360000000000014,,,,,,,,,,21.0,Paulinho,False,Maritimo,Sporting,0.0
2387329207.0,585.0,55.0,5.0,296.0,38.43,52.36000000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,135563.0,,,,,,,,,,,,21.0,Paulinho,,Maritimo,Sporting,
2387329197.0,426.0,55.0,5.0,264.0,66.57000000000001,15.64,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,123359.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387329233.0,586.0,55.0,5.0,296.0,37.905,55.556,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'Angle', 'HeadPass', 'PassEndY']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,135563.0,46.515,37.672000000000004,,,,,,,,,,21.0,Paulinho,False,Maritimo,Sporting,0.0026987899999999995
2387329269.0,587.0,55.0,8.0,296.0,46.515,37.672,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'Head']",[91],True,108055.0,,,,,,,,,,,,9.0,Islam Slimani,,Maritimo,Sporting,
2387329229.0,427.0,55.0,8.0,264.0,56.595,31.076000000000004,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'HeadPass', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 120, 29, 139, 35, 37, 216, 218]",True,282241.0,55.65000000000001,31.484000000000005,,,,,,,,,,,,False,Maritimo,Sporting,0.0
2387329377.0,588.0,55.0,14.0,296.0,73.39500000000001,43.45200000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Throughball', 'Zone', 'StandingSave']","[91, 120, 29, 130, 36, 38, 217, 218]",True,384888.0,94.185,42.160000000000004,,,,,,,,,,68.0,Daniel Bragança,True,Maritimo,Sporting,0.08392862
2387329381.0,428.0,55.0,16.0,264.0,12.285,23.936000000000003,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Smother,Successful,[],"[91, 114]",True,74433.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387329425.0,429.0,55.0,16.0,264.0,13.545000000000002,19.992,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['DivingSave'],[93],False,74433.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387329499.0,430.0,55.0,21.0,264.0,13.125,19.788000000000004,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Longball', 'PassEndX', 'PassEndY', 'KeeperThrow', 'Zone']","[91, 36, 37, 215, 218]",True,74433.0,27.405,60.928,,,,,,,,,,,,False,Maritimo,Sporting,-0.0013289100000000009
2387329617.0,431.0,55.0,27.0,264.0,35.805,59.092000000000006,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,329366.0,55.230000000000004,52.564,,,,,,,,,,,,True,Maritimo,Sporting,0.0055232300000000005
2387329635.0,433.0,55.0,29.0,264.0,54.915,57.39200000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,329366.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387329633.0,432.0,55.0,29.0,264.0,55.125,52.496,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,335707.0,54.915,57.39200000000001,,,,,,,,,,,,False,Maritimo,Sporting,0.0
2387329639.0,589.0,55.0,30.0,296.0,43.89,11.424,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,362352.0,,,,,,,,,,,,24.0,Pedro Porro,,Maritimo,Sporting,
2387329665.0,590.0,55.0,30.0,296.0,43.89,11.424,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,362352.0,40.215,14.688000000000002,,,,,,,,,,24.0,Pedro Porro,False,Maritimo,Sporting,0.0
2387329685.0,591.0,55.0,31.0,296.0,40.215,14.688000000000002,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,395992.0,48.615,19.244000000000003,,,,,,,,,,25.0,Gonçalo Inácio,False,Maritimo,Sporting,0.0021440899999999995
2387329707.0,592.0,55.0,33.0,296.0,48.615,19.244000000000003,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,408962.0,41.160000000000004,24.276000000000003,,,,,,,,,,15.0,Manuel Ugarte,False,Maritimo,Sporting,-0.00159954
,,55.0,33.0,,41.160000000000004,24.276000000000003,,,Carry,,,,,71268.0,43.365,24.48,,,,,,,,,,4.0,Sebastián Coates,False,Maritimo,Sporting,0.0
2387329771.0,593.0,55.0,36.0,296.0,43.365,24.48,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,71268.0,61.005,26.996,,,,,,,,,,4.0,Sebastián Coates,True,Maritimo,Sporting,0.004203539999999999
,,55.0,36.0,,61.005,26.996,,,Carry,,,,,384888.0,70.98,29.92,,,,,,,,,,68.0,Daniel Bragança,True,Maritimo,Sporting,0.006956210000000001
2387329783.0,594.0,55.0,40.0,296.0,70.98,29.92,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,384888.0,72.55499999999999,41.412,,,,,,,,,,68.0,Daniel Bragança,False,Maritimo,Sporting,0.0
2387329823.0,595.0,55.0,41.0,296.0,72.55499999999999,41.412,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,394933.0,94.815,60.044000000000004,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,0.010999230000000002
2387329869.0,596.0,55.0,43.0,296.0,94.815,60.044000000000004,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'LeftFoot', 'PassEndY', 'Cross']","[91, 138, 126, 36, 38, 217, 218]",True,296364.0,95.97000000000001,36.92400000000001,,,,,,,,,,11.0,Nuno Santos,True,Maritimo,Sporting,0.0732003
2387329865.0,434.0,55.0,44.0,264.0,5.04,32.776,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['PassEndY', 'Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 94, 95, 215]",True,137058.0,21.21,0.0,,,,,,,,,,,,,Maritimo,Sporting,
2387330013.0,598.0,55.0,51.0,296.0,80.325,68.0,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'ThrowIn', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 212, 35, 38, 217]",True,296364.0,72.24,64.396,,,,,,,,,,11.0,Nuno Santos,False,Maritimo,Sporting,-0.00634183
2387330049.0,599.0,55.0,53.0,296.0,72.24,64.396,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,283978.0,73.605,53.176000000000016,,,,,,,,,,2.0,Matheus Reis,False,Maritimo,Sporting,0.0027939199999999983
,,55.0,53.0,,73.605,53.176000000000016,,,Carry,,,,,394933.0,72.24,49.57200000000001,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,0.00010719000000000006
2387330077.0,600.0,55.0,57.0,296.0,72.24,49.57200000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,394933.0,76.65000000000002,41.956,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,-0.0002709099999999992
2387330123.0,601.0,55.0,58.0,296.0,76.65000000000002,41.956,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,384888.0,69.51,49.36800000000001,,,,,,,,,,68.0,Daniel Bragança,False,Maritimo,Sporting,-0.004500169999999998
,,55.0,58.0,,69.51,49.36800000000001,,,Carry,,,,,394933.0,69.825,51.884,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,-0.0006478500000000019
2387330147.0,602.0,56.0,1.0,296.0,69.825,51.884,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,394933.0,77.385,51.000000000000014,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,0.005311739999999999
,,56.0,1.0,,77.385,51.000000000000014,,,Carry,,,,,384888.0,78.54000000000002,52.360000000000014,,,,,,,,,,68.0,Daniel Bragança,False,Maritimo,Sporting,0.0
2387330243.0,603.0,56.0,3.0,296.0,78.54000000000002,52.360000000000014,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,384888.0,90.92999999999999,62.15200000000001,,,,,,,,,,68.0,Daniel Bragança,False,Maritimo,Sporting,0.010835510000000003
,,56.0,3.0,,90.92999999999999,62.15200000000001,,,Carry,,,,,296364.0,86.205,63.988000000000014,,,,,,,,,,11.0,Nuno Santos,False,Maritimo,Sporting,-0.007287600000000002
2387330291.0,604.0,56.0,7.0,296.0,86.205,63.988000000000014,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,296364.0,71.40000000000002,58.412000000000006,,,,,,,,,,11.0,Nuno Santos,False,Maritimo,Sporting,-0.0035479100000000013
2387330323.0,605.0,56.0,11.0,296.0,71.40000000000002,58.412000000000006,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,394933.0,74.655,49.57200000000001,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,0.00010719000000000006
,,56.0,11.0,,74.655,49.57200000000001,,,Carry,,,,,384888.0,74.655,53.516000000000005,,,,,,,,,,68.0,Daniel Bragança,False,Maritimo,Sporting,-0.00010719000000000006
2387330371.0,436.0,56.0,13.0,264.0,25.83,9.384,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 60]",True,282241.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387330351.0,606.0,56.0,13.0,296.0,74.655,53.516000000000005,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 120, 29, 35, 37, 217, 218]",True,384888.0,74.34,56.64400000000001,,,,,,,,,,68.0,Daniel Bragança,False,Maritimo,Sporting,0.0
2387330469.0,608.0,56.0,19.0,296.0,73.5,68.0,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'ThrowIn']","[91, 212, 35, 38, 216]",True,296364.0,66.045,64.26000000000002,,,,,,,,,,11.0,Nuno Santos,False,Maritimo,Sporting,-0.00377069
2387330489.0,609.0,56.0,22.0,296.0,66.045,64.26000000000002,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,394933.0,68.355,55.556,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,0.0012528699999999997
2387330535.0,610.0,56.0,22.0,296.0,68.355,55.556,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,283978.0,65.83500000000001,62.016000000000005,,,,,,,,,,2.0,Matheus Reis,False,Maritimo,Sporting,-0.0012528699999999997
2387330583.0,611.0,56.0,24.0,296.0,65.83500000000001,61.132000000000005,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'Zone', 'PassEndY', 'Longball', 'Angle']","[91, 117, 127, 35, 38, 216, 218]",True,394933.0,49.665,29.716000000000005,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,-0.00260462
2387330667.0,612.0,56.0,27.0,296.0,49.77,30.872,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,395992.0,63.735000000000014,47.53200000000001,,,,,,,,,,25.0,Gonçalo Inácio,False,Maritimo,Sporting,0.004505340000000002
2387330697.0,613.0,56.0,33.0,296.0,64.155,46.784,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,394933.0,73.29000000000002,46.98800000000001,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,0.004771079999999997
2387330739.0,614.0,56.0,34.0,296.0,73.29000000000002,46.98800000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,135563.0,76.125,65.212,,,,,,,,,,21.0,Paulinho,False,Maritimo,Sporting,-0.0029011099999999984
,,56.0,34.0,,76.125,65.212,,,Carry,,,,,296364.0,80.01,62.62800000000001,,,,,,,,,,11.0,Nuno Santos,False,Maritimo,Sporting,0.00634183
2387330777.0,615.0,56.0,38.0,296.0,80.01,62.62800000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'LeftFoot', 'Length', 'Angle', 'Cross', 'PassEndY', 'PassEndX']","[91, 138, 126, 36, 38, 217, 218]",True,296364.0,90.09,39.57600000000001,,,,,,,,,,11.0,Nuno Santos,True,Maritimo,Sporting,0.0804879
2387330797.0,438.0,56.0,39.0,264.0,16.38,25.16,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['PassEndX', 'PassEndY', 'Head', 'Length', 'Angle', 'Zone']","[91, 94, 95, 57, 215]",True,137058.0,16.38,9.112,,,,,,,,,,,,,Maritimo,Sporting,
2387330835.0,439.0,56.0,42.0,264.0,16.275000000000002,9.112,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,137656.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387330887.0,440.0,56.0,44.0,264.0,28.665000000000003,13.396,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,123359.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387330915.0,441.0,56.0,46.0,264.0,28.665000000000006,13.396000000000003,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 118, 120, 29, 36, 37, 216, 218]",True,123359.0,43.365,32.980000000000004,,,,,,,,,,,,False,Maritimo,Sporting,0.00203156
2387330927.0,616.0,56.0,47.0,296.0,65.94,32.300000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,395992.0,,,,,,,,,,,,25.0,Gonçalo Inácio,,Maritimo,Sporting,
2387330953.0,617.0,56.0,49.0,296.0,67.83,33.32,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,108055.0,,,,,,,,,,,,9.0,Islam Slimani,,Maritimo,Sporting,
,,56.0,49.0,,67.83,33.32,,,Carry,,,,,108055.0,70.98,31.824000000000005,,,,,,,,,,9.0,Islam Slimani,False,Maritimo,Sporting,0.0038807899999999985
2387330977.0,618.0,56.0,50.0,296.0,70.98,31.824,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,108055.0,,,,,,,,,,,,9.0,Islam Slimani,,Maritimo,Sporting,
2387330973.0,442.0,56.0,50.0,264.0,34.02,36.176,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Zone']","[91, 142]",True,282241.0,,,,,,,,,,,,,,,Maritimo,Sporting,
2387331309.0,622.0,56.0,51.0,296.0,66.675,31.688,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,['Zone'],[91],True,108055.0,,,,,,,,,,,,9.0,Islam Slimani,,Maritimo,Sporting,
2387331065.0,619.0,56.0,56.0,296.0,68.77500000000002,25.092000000000002,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,384888.0,69.615,30.124000000000006,,,,,,,,,,68.0,Daniel Bragança,False,Maritimo,Sporting,0.0006193799999999992
2387331135.0,620.0,56.0,57.0,296.0,69.615,30.124000000000006,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,395992.0,63.315,28.900000000000002,,,,,,,,,,25.0,Gonçalo Inácio,False,Maritimo,Sporting,0.0
,,56.0,57.0,,63.315,28.900000000000002,,,Carry,,,,,408962.0,65.94,37.06,,,,,,,,,,15.0,Manuel Ugarte,False,Maritimo,Sporting,0.0
2387331257.0,621.0,57.0,1.0,296.0,65.94,37.06,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,408962.0,68.355,49.43600000000001,,,,,,,,,,15.0,Manuel Ugarte,False,Maritimo,Sporting,-0.0006193799999999992
,,57.0,1.0,,68.355,49.43600000000001,,,Carry,,,,,71268.0,50.085000000000015,31.348000000000003,,,,,,,,,,4.0,Sebastián Coates,False,Maritimo,Sporting,-0.004505340000000002
2387331837.0,624.0,57.0,37.0,296.0,50.085000000000015,31.348000000000003,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,71268.0,48.195,49.028000000000006,,,,,,,,,,4.0,Sebastián Coates,False,Maritimo,Sporting,-0.0005547
2387331855.0,625.0,57.0,39.0,296.0,48.195,49.028000000000006,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,283978.0,67.41000000000001,43.724000000000004,,,,,,,,,,2.0,Matheus Reis,True,Maritimo,Sporting,0.005060040000000002
2387331885.0,626.0,57.0,40.0,296.0,67.41000000000001,43.724000000000004,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave']","[91, 119, 117, 30, 37, 216, 218]",True,135563.0,67.41000000000001,57.596,,,,,,,,,,21.0,Paulinho,False,Maritimo,Sporting,-0.0006478500000000019
,,57.0,40.0,,67.41000000000001,57.596,,,Carry,,,,,394933.0,71.40000000000002,59.84,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,0.0025178200000000005
2387331917.0,627.0,57.0,44.0,296.0,71.40000000000002,59.84,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,394933.0,82.11,64.80400000000002,,,,,,,,,,8.0,Matheus Nunes,False,Maritimo,Sporting,0.00634183
,,57.0,44.0,,82.11,64.80400000000002,,,Carry,,,,,296364.0,81.79500000000003,62.76400000000001,,,,,,,,,,11.0,Nuno Santos,False,Maritimo,Sporting,0.0
2387331979.0,628.0,57.0,46.0,296.0,81.79500000000003,62.76400000000001,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,296364.0,69.92999999999999,59.29600000000001,,,,,,,,,,11.0,Nuno Santos,False,Maritimo,Sporting,-0.00885965
,,57.0,46.0,,69.92999999999999,59.29600000000001,,,Carry,,,,,283978.0,71.82000000000001,49.980000000000004,,,,,,,,,,2.0,Matheus Reis,True,Maritimo,Sporting,0.005418929999999999
2387332019.0,629.0,57.0,49.0,296.0,71.82000000000001,49.980000000000004,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,283978.0,75.91500000000002,43.044000000000004,,,,,,,,,,2.0,Matheus Reis,False,Maritimo,Sporting,0.0
2387332083.0,630.0,57.0,50.0,296.0,75.91500000000002,43.044000000000004,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 120, 29, 124, 36, 37, 217, 218]",True,135563.0,95.025,46.104,,,,,,,,,,21.0,Paulinho,True,Maritimo,Sporting,0.030788980000000004
2387332069.0,444.0,57.0,52.0,264.0,11.445,21.624,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,137656.0,,,,,,,,,,,,,,,Maritimo,Sporting,
