id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,cardType,blockedX,blockedY,relatedEventId,relatedPlayerId,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2468928695.0,250.0,21.0,54.0,296,76.755,2.788,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,279177.0,57.54,8.772,,,,,,,,,,,,False,Santa Clara,Sporting,-0.006485330000000001
2468928723.0,251.0,22.0,0.0,296,60.480000000000004,17.952,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,259929.0,73.5,15.3,,,,,,,,,,,,True,Santa Clara,Sporting,0.007159249999999999
2468928731.0,252.0,22.0,3.0,296,74.97000000000001,17.544,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Foul', 'Zone']","[91, 63]",True,279177.0,,,,,,,,,,,,,,,Santa Clara,Sporting,
2468928739.0,121.0,22.0,3.0,251,30.03,50.456,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone', 'Foul']",[64],False,416885.0,,,,,,,,,,,,80.0,Victor Bobsin,,Santa Clara,Sporting,
2468929377.0,253.0,22.0,44.0,296,77.91000000000001,17.34,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'FreekickTaken', 'RightFoot', 'Angle', 'Length', 'Cross', 'Chipped', 'PassEndX', 'StandingSave', 'Zone']","[91, 137, 124, 126, 36, 37, 217, 218]",True,344378.0,101.115,35.768,,,,,,,,,,,,True,Santa Clara,Sporting,
2468929385.0,122.0,22.0,46.0,251,6.615,34.272,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'StandingSave', 'Length', 'Head', 'Zone', 'Angle', 'PassEndX']","[91, 94, 95, 57, 215]",True,444763.0,0.0,23.528000000000002,,,,,,,,,,43.0,Paulo,,Santa Clara,Sporting,
2468929389.0,123.0,22.0,46.0,251,1.6800000000000002,27.880000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,444763.0,,,,,,,,,,,,43.0,Paulo,,Santa Clara,Sporting,
2468929393.0,254.0,22.0,46.0,296,103.32000000000001,40.120000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,344378.0,,,,,,,,,,,,,,,Santa Clara,Sporting,
2468929709.0,255.0,23.0,11.0,296,104.47500000000001,67.66000000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'CornerTaken', 'Length', 'RightFoot', 'Zone', 'Cross', 'PassEndY', 'Angle', 'StandingSave', 'Chipped']","[91, 137, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,344378.0,100.69500000000001,41.276,,,,,,,,,,,,True,Santa Clara,Sporting,
2468929715.0,124.0,23.0,12.0,251,9.66,29.104,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,101748.0,,,,,,,,,,,,8.0,Anderson Carvalho,,Santa Clara,Sporting,
2468929785.0,257.0,23.0,12.0,296,95.34,38.89600000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[198, 199]",False,283978.0,,,,,,,,,,,,,,,Santa Clara,Sporting,
2468929761.0,125.0,23.0,12.0,251,9.555,25.976000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'Head']","[91, 94, 95, 57, 215]",True,101748.0,9.975,40.732,,,,,,,,,,8.0,Anderson Carvalho,,Santa Clara,Sporting,
2468929745.0,256.0,23.0,13.0,296,97.755,28.152,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Blocked', 'OppositeRelatedEvent', 'LeftFoot', 'GoalMouthZ', 'BoxCentre', 'LowRight', 'BlockedY', 'Zone', 'StandingSave', 'FromCorner', 'GoalMouthY', 'BlockedX']","[91, 10, 1, 5, 11, 13]",True,409279.0,,,19.0,47.3,True,,94.1,42.2,,,,,,,Santa Clara,Sporting,
2468929765.0,126.0,23.0,13.0,251,8.61,38.148,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'OppositeRelatedEvent', 'StandingSave', 'OutfielderBlock', 'OtherBodyPart']","[91, 58]",True,451235.0,,,,,,,,,,,,32.0,MT,,Santa Clara,Sporting,
2468929833.0,128.0,23.0,15.0,251,19.845,33.32,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Head']","[91, 94, 95, 57, 215]",True,397849.0,27.405,58.276,,,,,,,,,,49.0,Gabriel Silva,,Santa Clara,Sporting,
2468929891.0,258.0,23.0,19.0,296,72.55499999999999,13.056000000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,109474.0,48.300000000000004,16.388,,,,,,,,,,,,False,Santa Clara,Sporting,-0.010169809999999998
2468929925.0,259.0,23.0,24.0,296,60.27,4.284,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndX', 'StandingSave', 'Chipped', 'Length', 'PassEndY']","[91, 120, 29, 124, 36, 37, 217, 218]",True,408962.0,77.385,31.28,,,,,,,,,,,,True,Santa Clara,Sporting,
2468929981.0,129.0,23.0,26.0,251,22.785,28.628000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length', 'Head']","[91, 94, 95, 57, 216]",True,378828.0,49.77,38.080000000000005,,,,,,,,,,20.0,Adriano,,Santa Clara,Sporting,
2468929975.0,260.0,23.0,28.0,296,55.86000000000001,31.008000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,71268.0,,,,,,,,,,,,,,,Santa Clara,Sporting,
2468930005.0,130.0,23.0,28.0,251,49.14,36.992000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[198, 200]",False,407180.0,,,,,,,,,,,,89.0,João Marcos,,Santa Clara,Sporting,
2468929997.0,261.0,23.0,28.0,296,56.595,32.096000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'HeadPass', 'PassEndX', 'Length']","[91, 117, 30, 139, 35, 38, 216, 218]",True,71268.0,47.67,18.02,,,,,,,,,,,,False,Santa Clara,Sporting,-0.0026039999999999987
2468930049.0,262.0,23.0,32.0,296,48.615,21.352,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,408962.0,42.105000000000004,36.720000000000006,,,,,,,,,,,,False,Santa Clara,Sporting,-0.0016648199999999991
2468930085.0,263.0,23.0,35.0,296,44.52,41.412,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,283978.0,57.96000000000001,64.12400000000001,,,,,,,,,,,,False,Santa Clara,Sporting,-0.0001100200000000006
2468930119.0,264.0,23.0,38.0,296,60.58500000000001,64.328,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,296364.0,56.07,50.660000000000004,,,,,,,,,,,,False,Santa Clara,Sporting,0.0021200000000000004
2468930155.0,265.0,23.0,42.0,296,57.12,41.208000000000006,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'StandingSave', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,283978.0,62.05500000000001,17.204,,,,,,,,,,,,False,Santa Clara,Sporting,0.0018081900000000012
2468930181.0,266.0,23.0,45.0,296,62.79,16.048000000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,259929.0,80.115,16.252,,,,,,,,,,,,True,Santa Clara,Sporting,0.010829249999999999
2468930207.0,267.0,23.0,47.0,296,75.60000000000001,17.816000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,279177.0,69.19500000000001,44.540000000000006,,,,,,,,,,,,False,Santa Clara,Sporting,-0.004771079999999997
2468930279.0,268.0,23.0,50.0,296,70.98,46.444,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,283978.0,76.65,51.408,,,,,,,,,,,,False,Santa Clara,Sporting,-0.00010719000000000006
2468930295.0,269.0,23.0,55.0,296,70.03500000000001,52.564,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,296364.0,82.74,51.544000000000004,,,,,,,,,,,,True,Santa Clara,Sporting,
2468930337.0,131.0,23.0,56.0,251,20.685,19.312,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,92825.0,,,,,,,,,,,,95.0,Pierre Sagna,,Santa Clara,Sporting,
2468930341.0,270.0,23.0,57.0,296,95.76,48.484,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,344378.0,93.55499999999999,31.076000000000004,,,,,,,,,,,,False,Santa Clara,Sporting,0.053139639999999995
2468930405.0,271.0,24.0,1.0,296,92.715,25.16,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'IntentionalAssist', 'PassEndY', 'ShotAssist', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218]",True,279177.0,83.79,35.768,,,,,,,,,,,,False,Santa Clara,Sporting,-0.019798120000000002
2468930411.0,272.0,24.0,2.0,296,84.42000000000002,35.768,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Assisted', 'OppositeRelatedEvent', 'RightFoot', 'BlockedY', 'IntentionalAssist', 'StandingSave', 'RelatedEventId', 'BlockedX', 'GoalMouthZ', 'Blocked', 'LowCentre', 'RegularPlay', 'Zone', 'OutOfBoxCentre', 'GoalMouthY']","[91, 10, 2, 3, 11, 12]",True,409279.0,,,19.0,50.8,True,,90.8,51.6,271.0,279177.0,,,,,Santa Clara,Sporting,
2468930415.0,132.0,24.0,2.0,251,11.445,31.756000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'OutfielderBlock']","[91, 58]",True,444763.0,,,,,,,,,,,,43.0,Paulo,,Santa Clara,Sporting,
2468930461.0,133.0,24.0,5.0,251,21.630000000000003,22.1,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 94, 95, 215]",True,367282.0,6.195,5.848,,,,,,,,,,35.0,Pedro Bicalho,,Santa Clara,Sporting,
2468930465.0,134.0,24.0,9.0,251,6.195,5.848,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,92825.0,,,,,,,,,,,,95.0,Pierre Sagna,,Santa Clara,Sporting,
2468930507.0,135.0,24.0,9.0,251,6.510000000000001,4.352,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'Chipped', 'Longball', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 118, 120, 124, 128, 36, 37, 216, 218]",True,92825.0,39.375,6.664000000000001,,,,,,,,,,95.0,Pierre Sagna,True,Santa Clara,Sporting,
,,24.0,9.0,251,6.195,5.848,,,Carry,,,,,92825.0,6.510000000000001,4.352,,,,,,,,,,95.0,Pierre Sagna,False,Santa Clara,Sporting,0.0
2468930539.0,273.0,24.0,13.0,296,67.515,58.480000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['OtherBodyPart', 'StandingSave', 'Zone']",[91],True,296364.0,,,,,,,,,,,,,,,Santa Clara,Sporting,
2468930551.0,274.0,24.0,13.0,296,44.52,41.480000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,71268.0,,,,,,,,,,,,,,,Santa Clara,Sporting,
2468930621.0,275.0,24.0,14.0,296,44.1,41.61600000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,71268.0,54.915,32.096000000000004,,,,,,,,,,,,False,Santa Clara,Sporting,0.0020492999999999987
2468930661.0,276.0,24.0,21.0,296,61.214999999999996,27.812,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,259929.0,61.635000000000005,48.416000000000004,,,,,,,,,,,,False,Santa Clara,Sporting,-0.0006193799999999992
2468930675.0,277.0,24.0,25.0,296,62.265,48.21200000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,283978.0,70.98,50.592000000000006,,,,,,,,,,,,False,Santa Clara,Sporting,0.004771079999999997
2468930707.0,278.0,24.0,26.0,296,70.98,50.592000000000006,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,344378.0,59.325,45.764,,,,,,,,,,,,False,Santa Clara,Sporting,-0.007266439999999999
2468930741.0,279.0,24.0,28.0,296,64.47,47.328,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,283978.0,58.38,25.024,,,,,,,,,,,,False,Santa Clara,Sporting,-0.002495360000000002
2468930791.0,280.0,24.0,31.0,296,59.535000000000004,23.664,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,259929.0,68.67000000000002,6.800000000000001,,,,,,,,,,,,False,Santa Clara,Sporting,0.0005946400000000004
2468930831.0,281.0,24.0,36.0,296,74.76,6.800000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,279177.0,58.695,11.764000000000001,,,,,,,,,,,,False,Santa Clara,Sporting,-0.005103159999999999
2468930865.0,282.0,24.0,38.0,296,58.48500000000001,12.104000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,259929.0,61.32,41.956,,,,,,,,,,,,False,Santa Clara,Sporting,0.0038525699999999996
2468930895.0,283.0,24.0,41.0,296,62.79,41.956,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,283978.0,69.825,45.967999999999996,,,,,,,,,,,,False,Santa Clara,Sporting,0.004151699999999998
2468930929.0,284.0,24.0,43.0,296,69.615,46.308,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,409279.0,61.32,46.444,,,,,,,,,,,,False,Santa Clara,Sporting,0.0
2468930959.0,285.0,24.0,46.0,296,64.155,45.288,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,283978.0,64.68,33.184,,,,,,,,,,,,False,Santa Clara,Sporting,0.0006193799999999992
2468931015.0,286.0,24.0,49.0,296,66.57000000000001,26.180000000000003,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,408962.0,79.485,23.052,,,,,,,,,,,,True,Santa Clara,Sporting,0.00858132
2468931039.0,287.0,24.0,51.0,296,79.59,25.840000000000003,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'PassEndY', 'Throughball', 'PassEndX', 'Zone', 'Angle']","[91, 120, 29, 130, 36, 38, 217, 218]",True,344378.0,102.06,25.772000000000002,,,,,,,,,,,,True,Santa Clara,Sporting,
2468931077.0,136.0,24.0,53.0,251,5.3549999999999995,39.57600000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['DivingSave'],[93],False,337629.0,,,,,,,,,,,,12.0,Gabriel Batista,,Santa Clara,Sporting,
2468931339.0,137.0,25.0,11.0,251,14.700000000000001,42.160000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 120, 128, 36, 38, 217, 218]",True,337629.0,91.665,37.264,,,,,,,,,,12.0,Gabriel Batista,True,Santa Clara,Sporting,
2468931335.0,288.0,25.0,16.0,296,13.334999999999999,35.36,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,23285.0,,,,,,,,,,,,,,,Santa Clara,Sporting,
2468931397.0,289.0,25.0,16.0,296,12.81,35.7,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'KeeperThrow']","[91, 36, 38, 215, 218]",True,23285.0,21.419999999999998,26.044,,,,,,,,,,,,False,Santa Clara,Sporting,-0.000661730000000001
2468931415.0,290.0,25.0,21.0,296,26.25,18.564,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,259929.0,28.56,38.828,,,,,,,,,,,,False,Santa Clara,Sporting,0.0002191399999999996
2468931477.0,291.0,25.0,23.0,296,31.5,36.38,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,71268.0,40.95,21.352,,,,,,,,,,,,False,Santa Clara,Sporting,0.0013679799999999995
2468931501.0,292.0,25.0,29.0,296,58.065,19.312,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,259929.0,47.25,32.232,,,,,,,,,,,,False,Santa Clara,Sporting,-0.0020099799999999998
2468931539.0,293.0,25.0,31.0,296,45.464999999999996,33.592,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,51.55500000000001,49.844,,,,,,,,,,,,False,Santa Clara,Sporting,-0.0005547
2468931571.0,294.0,25.0,35.0,296,57.435,50.79600000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,283978.0,67.30499999999999,53.17600000000001,,,,,,,,,,,,False,Santa Clara,Sporting,0.0018475100000000001
2468931593.0,295.0,25.0,37.0,296,68.04,53.720000000000006,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,344378.0,72.34500000000001,65.48400000000001,,,,,,,,,,,,False,Santa Clara,Sporting,0.0025178200000000005
2468931601.0,296.0,25.0,39.0,296,72.34500000000001,65.48400000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Offensive', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'OppositeRelatedEvent']","[91, 120, 29, 35, 38, 217, 218]",True,296364.0,72.24,64.12400000000001,,,,,,,,,,,,False,Santa Clara,Sporting,
2468931633.0,138.0,25.0,39.0,251,34.86000000000001,3.3320000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 60]",True,92825.0,,,,,,,,,,,,95.0,Pierre Sagna,,Santa Clara,Sporting,
2468931677.0,297.0,25.0,43.0,296,55.02,64.26,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,283978.0,43.575,49.844,,,,,,,,,,,,False,Santa Clara,Sporting,-0.0020442199999999994
2468931745.0,298.0,25.0,45.0,296,42.73500000000001,47.328,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,45.36000000000001,59.976000000000006,,,,,,,,,,,,False,Santa Clara,Sporting,-0.0002082999999999998
2468931801.0,299.0,25.0,49.0,296,49.14,56.03200000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,283978.0,47.145,24.684,,,,,,,,,,,,False,Santa Clara,Sporting,0.0004458799999999992
2468931863.0,300.0,25.0,53.0,296,49.035000000000004,24.072,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,259929.0,66.36,16.184,,,,,,,,,,,,False,Santa Clara,Sporting,0.00441219
2468931875.0,301.0,25.0,58.0,296,78.54,6.460000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,279177.0,88.09500000000001,2.3800000000000003,,,,,,,,,,,,False,Santa Clara,Sporting,0.007287600000000002
2468931943.0,302.0,25.0,58.0,296,88.09500000000001,2.3800000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,109474.0,76.33500000000001,6.460000000000001,,,,,,,,,,,,False,Santa Clara,Sporting,-0.013629430000000001
2468931965.0,303.0,26.0,4.0,296,83.79,13.124,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,259929.0,85.67999999999999,28.356000000000005,,,,,,,,,,,,False,Santa Clara,Sporting,0.005580540000000002
2468931995.0,304.0,26.0,5.0,296,85.67999999999999,28.356000000000005,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'Zone', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,135563.0,96.915,20.264000000000003,,,,,,,,,,,,False,Santa Clara,Sporting,0.029312689999999995
2468931997.0,305.0,26.0,6.0,296,96.705,22.032,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,259929.0,,,,,,,,,,,,,,,Santa Clara,Sporting,
2468932015.0,139.0,26.0,8.0,251,0.735,49.776,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,444763.0,,,,,,,,,,,,43.0,Paulo,,Santa Clara,Sporting,
,,26.0,8.0,251,0.735,49.776,,,Carry,,,,,444763.0,7.035,64.19200000000001,,,,,,,,,,43.0,Paulo,False,Santa Clara,Sporting,-0.00249687
2468932159.0,140.0,26.0,14.0,251,7.035,64.19200000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Chipped', 'Longball', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[91, 120, 124, 128, 36, 38, 216, 218]",True,444763.0,65.10000000000001,56.03200000000001,,,,,,,,,,43.0,Paulo,True,Santa Clara,Sporting,
