id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,shirtNo,name,progressive,homeTeam,awayTeam,xT
2483114997.0,84.0,12.0,35.0,251,25.725,42.568000000000005,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,274646.0,27.825000000000003,60.11200000000001,,,,,,,,,17.0,Cristian Tassano,False,Chaves,Santa Clara,-0.0002364500000000009
2483115005.0,85.0,12.0,36.0,251,27.930000000000003,60.11200000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 118, 120, 29, 36, 37, 216, 218]",True,369884.0,36.435,68.0,,,,,,,,,3.0,Xavier Quintillá,False,Chaves,Santa Clara,
2483115073.0,94.0,12.0,49.0,2008,60.375,0.0,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 212, 36, 37, 216]",True,381794.0,69.19500000000001,8.024000000000001,,,,,,,,,,,True,Chaves,Santa Clara,0.006485330000000001
2483115083.0,95.0,12.0,50.0,2008,69.19500000000001,8.024000000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Chipped', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 30, 124, 35, 38, 216, 218]",True,141293.0,58.800000000000004,5.372000000000001,,,,,,,,,,,False,Chaves,Santa Clara,-0.002714640000000001
2483115085.0,96.0,12.0,52.0,2008,58.800000000000004,5.372000000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 118, 120, 29, 35, 37, 216, 218]",True,381794.0,49.14,14.212,,,,,,,,,,,False,Chaves,Santa Clara,
2483115113.0,87.0,12.0,54.0,251,55.230000000000004,57.25600000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,431984.0,,,,,,,,,,,9.0,Kyosuke Tagawa,,Chaves,Santa Clara,
2483115119.0,97.0,12.0,57.0,2008,46.830000000000005,4.692,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Foul', 'Offensive']","[91, 63]",True,232384.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483115123.0,88.0,12.0,57.0,251,58.17,63.308,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'Defensive', 'Foul', 'OppositeRelatedEvent']",[64],False,422200.0,,,,,,,,,,,10.0,Ricardinho,,Chaves,Santa Clara,
2483115167.0,98.0,13.0,12.0,2008,49.14,7.004000000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'Length', 'Angle', 'Longball', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 127, 132, 35, 37, 216, 218]",True,381794.0,43.365,45.628,,,,,,,,,,,False,Chaves,Santa Clara,0.0018078399999999998
2483115171.0,99.0,13.0,14.0,2008,43.365,45.628,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,323355.0,42.839999999999996,25.636000000000003,,,,,,,,,,,False,Chaves,Santa Clara,-6.527999999999916e-05
2483115177.0,100.0,13.0,15.0,2008,42.839999999999996,25.432000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,121484.0,43.89,9.928,,,,,,,,,,,False,Chaves,Santa Clara,0.0011536600000000008
2483115197.0,101.0,13.0,16.0,2008,44.625,8.908000000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Chipped', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 120, 124, 128, 36, 38, 217, 218]",True,381794.0,80.955,6.5280000000000005,,,,,,,,,,,True,Chaves,Santa Clara,
2483115201.0,90.0,13.0,21.0,251,23.625,62.696000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,369884.0,,,,,,,,,,,3.0,Xavier Quintillá,,Chaves,Santa Clara,
2483115211.0,102.0,13.0,21.0,2008,81.375,5.304,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,444824.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483115321.0,96.0,13.0,22.0,251,26.355000000000004,63.03600000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'HeadPass', 'Zone']","[91, 118, 120, 29, 139, 37, 215, 218]",True,369884.0,26.355000000000004,63.648,,,,,,,,,3.0,Xavier Quintillá,False,Chaves,Santa Clara,
2483115215.0,103.0,13.0,23.0,2008,80.325,4.284,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,444824.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483115261.0,92.0,13.0,31.0,251,16.8,68.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone', 'ThrowIn']","[91, 212, 36, 38, 215]",True,369884.0,28.35,64.804,,,,,,,,,3.0,Xavier Quintillá,False,Chaves,Santa Clara,0.00198043
2483115265.0,93.0,13.0,32.0,251,28.56,64.87200000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,416885.0,23.1,65.48400000000001,,,,,,,,,80.0,Victor Bobsin,False,Chaves,Santa Clara,-0.0013280500000000008
2483115291.0,94.0,13.0,33.0,251,23.205000000000002,65.62,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,369884.0,23.1,59.43200000000001,,,,,,,,,3.0,Xavier Quintillá,False,Chaves,Santa Clara,0.0
,,13.0,33.0,251,23.1,59.43200000000001,,,Carry,,,,,378828.0,25.41,52.632000000000005,,,,,,,,,20.0,Adriano,False,Chaves,Santa Clara,0.0
2483115295.0,95.0,13.0,35.0,251,25.41,52.632000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'Foul', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,378828.0,,,,,,,,,,,20.0,Adriano,,Chaves,Santa Clara,
2483115297.0,105.0,13.0,35.0,2008,79.59,15.368000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Offensive']",[64],False,141293.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483115373.0,97.0,13.0,47.0,251,21.840000000000003,51.068,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'FreekickTaken']","[91, 117, 30, 132, 36, 37, 215, 218]",True,274646.0,29.19,54.33200000000001,,,,,,,,,17.0,Cristian Tassano,False,Chaves,Santa Clara,0.0011710800000000014
2483115389.0,98.0,13.0,48.0,251,29.715000000000003,54.808,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,416885.0,26.25,61.2,,,,,,,,,80.0,Victor Bobsin,False,Chaves,Santa Clara,-0.0021463600000000017
2483115395.0,99.0,13.0,50.0,251,25.830000000000002,61.132000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,369884.0,31.605000000000004,58.888,,,,,,,,,3.0,Xavier Quintillá,False,Chaves,Santa Clara,0.0013280500000000008
2483115407.0,100.0,13.0,50.0,251,32.445,60.248,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,416885.0,40.635000000000005,65.008,,,,,,,,,80.0,Victor Bobsin,False,Chaves,Santa Clara,0.0014860800000000007
,,13.0,50.0,251,31.605000000000004,58.888,,,Carry,,,,,416885.0,32.445,60.248,,,,,,,,,80.0,Victor Bobsin,False,Chaves,Santa Clara,-0.0008183100000000009
2483115411.0,101.0,13.0,52.0,251,40.635000000000005,64.668,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,422200.0,,,,,,,,,,,10.0,Ricardinho,,Chaves,Santa Clara,
2483115409.0,106.0,13.0,52.0,2008,63.42,10.132000000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,381794.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483115423.0,107.0,13.0,55.0,2008,45.885000000000005,6.936,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,381794.0,65.10000000000001,4.692,,,,,,,,,,,True,Chaves,Santa Clara,0.00496716
2483115427.0,108.0,13.0,56.0,2008,65.10000000000001,4.692,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,444824.0,56.385000000000005,16.456,,,,,,,,,,,False,Chaves,Santa Clara,-0.0013324699999999988
2483115443.0,109.0,13.0,57.0,2008,56.385000000000005,16.456,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,232384.0,72.135,12.852,,,,,,,,,,,True,Chaves,Santa Clara,0.007897079999999997
2483115459.0,110.0,14.0,0.0,2008,72.34500000000001,12.444,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 120, 29, 124, 36, 37, 217, 218]",True,362386.0,85.67999999999999,21.964,,,,,,,,,,,True,Chaves,Santa Clara,
2483115471.0,102.0,14.0,4.0,251,10.290000000000001,53.924,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 94, 95, 215]",True,274646.0,5.88,68.0,,,,,,,,,17.0,Cristian Tassano,,Chaves,Santa Clara,
2483115583.0,112.0,14.0,22.0,2008,95.55,0.0,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['ThrowIn', 'Angle', 'Zone', 'Length', 'Longball', 'PassEndX', 'PassEndY']","[91, 212, 35, 37, 217]",True,381794.0,93.87,21.284000000000002,,,,,,,,,,,True,Chaves,Santa Clara,
2483115579.0,104.0,14.0,24.0,251,8.61,46.104,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,274646.0,,,,,,,,,,,17.0,Cristian Tassano,,Chaves,Santa Clara,
2483115589.0,113.0,14.0,24.0,2008,96.39,21.896000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[198, 199]",False,141293.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483115585.0,105.0,14.0,25.0,251,5.88,45.288,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'Head', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 94, 95, 57, 215]",True,274646.0,2.1,68.0,,,,,,,,,17.0,Cristian Tassano,,Chaves,Santa Clara,
2483115675.0,115.0,14.0,41.0,2008,95.97000000000001,0.0,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'ThrowIn', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 212, 36, 37, 217]",True,381794.0,96.075,17.34,,,,,,,,,,,True,Chaves,Santa Clara,0.011626489999999996
2483115685.0,116.0,14.0,44.0,2008,96.075,17.34,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 139, 205, 35, 37, 217, 218]",True,444824.0,94.71000000000001,23.12,,,,,,,,,,,False,Chaves,Santa Clara,0.009514569999999993
2483115723.0,117.0,14.0,46.0,2008,92.82000000000001,22.983999999999998,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'HeadPass', 'ShotAssist', 'IntentionalAssist', 'KeyPass']","[91, 119, 117, 30, 123, 139, 205, 40, 46, 35, 37, 217, 218]",True,362386.0,89.355,34.544000000000004,,,,,,,,,,,False,Chaves,Santa Clara,0.053139639999999995
2483115727.0,118.0,14.0,47.0,2008,89.98500000000001,36.312000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['LeftFoot', 'OppositeRelatedEvent', 'ThrowinSetPiece', 'RelatedEventId', 'GoalMouthY', 'BoxCentre', 'Assisted', 'GoalMouthZ', 'BlockedY', 'IntentionalAssist', 'LowRight', 'Zone', 'BlockedX']","[91, 9, 10, 1, 5, 13]",True,255627.0,,,,117.0,362386.0,98.8,49.8,3.2,46.4,True,,,,Chaves,Santa Clara,
2483115697.0,107.0,14.0,47.0,251,2.1,35.02,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'DivingSave', 'Zone', 'ParriedSafe', 'Hands', 'KeeperSaveInTheBox']","[91, 109, 113, 112, 83, 77, 79, 81]",True,337629.0,,,,,,,,,,,12.0,Gabriel Batista,,Chaves,Santa Clara,
2483115713.0,108.0,14.0,48.0,251,8.82,34.272,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,337629.0,,,,,,,,,,,12.0,Gabriel Batista,,Chaves,Santa Clara,
2483115739.0,119.0,14.0,48.0,2008,96.17999999999999,33.728,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissRight', 'Zone', 'OppositeRelatedEvent']",[122],False,255627.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483115807.0,120.0,15.0,5.0,2008,104.47500000000001,0.34,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'CornerTaken', 'Length']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 37, 217, 218]",True,255627.0,85.26,5.916,,,,,,,,,,,False,Chaves,Santa Clara,-0.010362779999999999
2483115811.0,121.0,15.0,6.0,2008,85.26,5.916,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length', 'Cross']","[91, 126, 36, 37, 217, 218]",True,381794.0,94.71000000000001,29.036000000000005,,,,,,,,,,,True,Chaves,Santa Clara,
2483115845.0,109.0,15.0,8.0,251,11.13,39.1,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 94, 95, 216]",True,378828.0,58.065,46.308,,,,,,,,,20.0,Adriano,,Chaves,Santa Clara,
2483115855.0,122.0,15.0,11.0,2008,44.52,20.536,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,437686.0,15.33,31.212,,,,,,,,,,,False,Chaves,Santa Clara,-0.0034640599999999997
2483115889.0,123.0,15.0,20.0,2008,19.425,31.892000000000003,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,363078.0,23.625,21.76,,,,,,,,,,,False,Chaves,Santa Clara,-0.00015244999999999842
2483115901.0,124.0,15.0,22.0,2008,24.885,22.1,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,121484.0,35.49,39.916000000000004,,,,,,,,,,,False,Chaves,Santa Clara,0.00261342
2483115917.0,125.0,15.0,25.0,2008,39.58500000000001,41.208000000000006,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,232384.0,47.88,46.03600000000001,,,,,,,,,,,False,Chaves,Santa Clara,0.0016648199999999991
2483115931.0,126.0,15.0,28.0,2008,44.1,46.647999999999996,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,362386.0,31.919999999999998,43.248000000000005,,,,,,,,,,,False,Chaves,Santa Clara,-0.003186659999999999
2483115947.0,127.0,15.0,32.0,2008,31.919999999999998,43.86000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,323355.0,40.74,51.34,,,,,,,,,,,False,Chaves,Santa Clara,0.0010425699999999996
2483115957.0,128.0,15.0,34.0,2008,40.005,49.096000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,362386.0,34.02,26.792,,,,,,,,,,,False,Chaves,Santa Clara,-0.0013679799999999995
2483115979.0,129.0,15.0,39.0,2008,32.655,25.636000000000003,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,121484.0,19.53,34.68,,,,,,,,,,,False,Chaves,Santa Clara,-0.0011582700000000012
2483116001.0,130.0,15.0,40.0,2008,19.53,34.68,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,363078.0,28.665000000000003,49.504000000000005,,,,,,,,,,,False,Chaves,Santa Clara,0.0009391300000000016
2483116015.0,131.0,15.0,47.0,2008,36.855000000000004,47.124,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Chipped', 'Longball']","[91, 120, 124, 128, 36, 38, 217, 218]",True,323355.0,96.705,26.792,,,,,,,,,,,True,Chaves,Santa Clara,
2483116023.0,111.0,15.0,50.0,251,7.875,42.160000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,337629.0,,,,,,,,,,,12.0,Gabriel Batista,,Chaves,Santa Clara,
2483116055.0,112.0,16.0,0.0,251,13.755,30.328000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'KeeperThrow', 'Length', 'PassEndX', 'Angle']","[91, 36, 38, 215, 218]",True,337629.0,23.415000000000003,10.132000000000001,,,,,,,,,12.0,Gabriel Batista,False,Chaves,Santa Clara,-0.0014034000000000008
2483116063.0,113.0,16.0,1.0,251,23.94,9.792000000000002,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,422199.0,32.865,1.088,,,,,,,,,4.0,Kennedy Boateng,False,Chaves,Santa Clara,0.0003527700000000005
2483116073.0,114.0,16.0,3.0,251,33.075,1.7000000000000002,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,92825.0,26.775000000000002,8.704,,,,,,,,,95.0,Pierre Sagna,False,Chaves,Santa Clara,0.0
,,16.0,3.0,251,26.775000000000002,8.704,,,Carry,,,,,422199.0,22.680000000000003,12.784,,,,,,,,,4.0,Kennedy Boateng,False,Chaves,Santa Clara,-0.0011710800000000014
2483116081.0,115.0,16.0,4.0,251,22.680000000000003,12.784,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 118, 120, 29, 36, 37, 215, 218]",True,422199.0,27.72,35.904,,,,,,,,,4.0,Kennedy Boateng,False,Chaves,Santa Clara,
2483116079.0,132.0,16.0,5.0,2008,76.86,24.616000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,255627.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483116101.0,133.0,16.0,5.0,2008,76.86,24.616000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ShotAssist', 'Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218]",True,255627.0,76.65,35.292,,,,,,,,,,,False,Chaves,Santa Clara,-0.0002709099999999992
2483116103.0,134.0,16.0,8.0,2008,82.74,35.836000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['HighLeft', 'BlockedY', 'GoalMouthY', 'OppositeRelatedEvent', 'RightFoot', 'Zone', 'RelatedEventId', 'OutOfBoxCentre', 'Assisted', 'RegularPlay', 'GoalMouthZ', 'BlockedX']","[91, 9, 10, 2, 3, 12]",True,362386.0,,,,133.0,255627.0,98.8,49.8,24.1,53.2,True,,,,Chaves,Santa Clara,
2483116107.0,116.0,16.0,8.0,251,2.3100000000000005,34.204,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Hands', 'DivingSave', 'Zone', 'ParriedSafe', 'OppositeRelatedEvent', 'KeeperSaveObox']","[91, 109, 113, 83, 77, 79, 82]",True,337629.0,,,,,,,,,,,12.0,Gabriel Batista,,Chaves,Santa Clara,
2483116113.0,117.0,16.0,12.0,251,17.955000000000002,2.108,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,92825.0,,,,,,,,,,,95.0,Pierre Sagna,,Chaves,Santa Clara,
,,16.0,12.0,251,17.955000000000002,2.108,,,Carry,,,,,92825.0,18.69,5.168,,,,,,,,,95.0,Pierre Sagna,False,Chaves,Santa Clara,0.0
2483116139.0,118.0,16.0,13.0,251,18.69,5.168,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 54]",True,92825.0,,,,,,,,,,,95.0,Pierre Sagna,,Chaves,Santa Clara,
2483116127.0,135.0,16.0,13.0,2008,86.31,62.83200000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']",[55],False,364014.0,,,,,,,,,,,,,,Chaves,Santa Clara,
2483116155.0,119.0,16.0,15.0,251,16.485,2.3120000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 124, 36, 37, 215, 218]",True,92825.0,26.145,18.836000000000002,,,,,,,,,95.0,Pierre Sagna,False,Chaves,Santa Clara,0.002216880000000001
,,16.0,15.0,251,26.145,18.836000000000002,,,Carry,,,,,416885.0,34.65,22.712,,,,,,,,,80.0,Victor Bobsin,False,Chaves,Santa Clara,0.00109158
2483116165.0,120.0,16.0,19.0,251,34.65,22.712,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Chipped', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Longball']","[91, 120, 124, 128, 36, 38, 217, 218]",True,416885.0,76.86,0.0,,,,,,,,,80.0,Victor Bobsin,True,Chaves,Santa Clara,
2483116267.0,137.0,16.0,41.0,2008,27.3,68.0,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'ThrowIn', 'PassEndY']","[91, 212, 35, 38, 215]",True,437686.0,24.675,54.604,,,,,,,,,,,False,Chaves,Santa Clara,-0.0003527700000000005
2483116273.0,138.0,16.0,42.0,2008,24.675,53.584,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,323355.0,28.245,31.212,,,,,,,,,,,False,Chaves,Santa Clara,0.001899940000000001
2483116287.0,139.0,16.0,43.0,2008,30.135,30.192,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,121484.0,40.11000000000001,28.628000000000004,,,,,,,,,,,False,Chaves,Santa Clara,0.0013027000000000004
2483116299.0,140.0,16.0,45.0,2008,39.06,28.832,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,232384.0,38.64,47.668,,,,,,,,,,,False,Chaves,Santa Clara,6.527999999999916e-05
2483116313.0,141.0,16.0,48.0,2008,42.105000000000004,47.87200000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,323355.0,44.1,57.05200000000001,,,,,,,,,,,False,Chaves,Santa Clara,0.0011536600000000008
2483116323.0,142.0,16.0,53.0,2008,36.855000000000004,50.456,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,255627.0,58.38,58.412000000000006,,,,,,,,,,,True,Chaves,Santa Clara,0.0034263900000000014
