id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2551850265.0,551.0,52.0,14.0,288,72.55499999999999,53.38,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,439440.0,64.995,53.108,,,,,,,,,,,,,False,Boavista,Braga,-0.005311739999999999
2551850391.0,552.0,52.0,16.0,288,64.89,53.108,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Zone', 'Chipped']","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,81928.0,87.675,65.824,,,,,,,,,,,,,False,Boavista,Braga,0.016147250000000002
2551850433.0,553.0,52.0,24.0,288,92.925,50.184000000000005,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 53]",True,117980.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551850409.0,517.0,52.0,24.0,122,12.075000000000001,17.816000000000003,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 142]",True,318429.0,,,,,,,,,,,,,24.0,Sebastián Pérez,,Boavista,Braga,
2551850441.0,554.0,52.0,25.0,288,94.39500000000001,50.184000000000005,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,117980.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551850461.0,518.0,52.0,26.0,122,10.605,17.816000000000003,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 142]",True,318429.0,,,,,,,,,,,,,24.0,Sebastián Pérez,,Boavista,Braga,
2551850553.0,555.0,52.0,32.0,288,98.07000000000001,65.62,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length', 'StandingSave']","[91, 120, 29, 124, 35, 38, 217, 218]",True,117980.0,89.46000000000001,64.60000000000001,,,,,,,,,,,,,False,Boavista,Braga,
2551850567.0,519.0,52.0,32.0,122,17.64,3.74,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'HeadPass', 'Angle', 'Length']","[91, 117, 30, 139, 35, 37, 215, 218]",True,91775.0,13.020000000000001,4.148,,,,,,,,,,,21.0,Salvador Agra,False,Boavista,Braga,-0.0006523799999999993
2551850571.0,520.0,52.0,33.0,122,13.020000000000001,4.148,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,318429.0,,,,,,,,,,,,,24.0,Sebastián Pérez,,Boavista,Braga,
2551850595.0,521.0,52.0,34.0,122,13.020000000000001,4.148,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,318429.0,18.69,2.5160000000000005,,,,,,,,,,,24.0,Sebastián Pérez,False,Boavista,Braga,0.0006523799999999993
2551850663.0,522.0,52.0,35.0,122,18.69,2.5160000000000005,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Chipped', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 124, 36, 37, 215, 218]",True,91775.0,31.290000000000003,11.356,,,,,,,,,,,21.0,Salvador Agra,False,Boavista,Braga,0.00214636
,,52.0,35.0,122,31.290000000000003,11.356,,,Carry,,,,,342705.0,28.455000000000002,13.124,,,,,,,,,,,11.0,Yusupha Njie,False,Boavista,Braga,0.0
2551850671.0,523.0,52.0,40.0,122,28.455000000000002,13.124,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone', 'StandingSave']","[91, 53]",True,342705.0,,,,,,,,,,,,,11.0,Yusupha Njie,,Boavista,Braga,
2551850717.0,558.0,52.0,40.0,288,76.54500000000002,54.876000000000005,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['Offensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent']","[91, 143]",True,81928.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551850725.0,559.0,52.0,41.0,288,69.72000000000001,65.41600000000001,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,322689.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551850749.0,560.0,52.0,43.0,288,70.35000000000001,64.87200000000001,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322689.0,72.34500000000001,54.604,,,,,,,,,,,,,False,Boavista,Braga,0.0027939199999999983
2551850851.0,561.0,52.0,45.0,288,69.615,53.992000000000004,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,422882.0,67.41000000000001,27.064,,,,,,,,,,,,,False,Boavista,Braga,0.0012672300000000011
2551850853.0,562.0,52.0,50.0,288,78.64500000000001,25.228,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,384566.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551850855.0,524.0,52.0,51.0,122,14.91,48.416000000000004,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,423077.0,,,,,,,,,,,,,26.0,Rodrigo Abascal,,Boavista,Braga,
2551850997.0,525.0,52.0,51.0,122,14.91,48.416000000000004,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,423077.0,31.815,58.480000000000004,,,,,,,,,,,26.0,Rodrigo Abascal,False,Boavista,Braga,-8.600000000000968e-07
,,52.0,51.0,122,31.815,58.480000000000004,,,Carry,,,,,454408.0,74.76,58.004000000000005,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,True,Boavista,Braga,0.01342031
2551851049.0,526.0,53.0,0.0,122,74.76,58.004000000000005,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 120, 29, 36, 38, 217, 218]",True,454408.0,100.48500000000001,46.308,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,True,Boavista,Braga,
2551851077.0,563.0,53.0,2.0,288,6.615,20.060000000000002,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Smother,Successful,[],"[91, 114]",True,296521.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551851099.0,564.0,53.0,3.0,288,6.615,20.060000000000002,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,[],[93],False,296521.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551851281.0,565.0,53.0,5.0,288,8.82,21.216,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'KeeperThrow', 'Zone']","[91, 36, 37, 215, 218]",True,296521.0,28.56,27.812,,,,,,,,,,,,,False,Boavista,Braga,0.0015463100000000004
2551851291.0,566.0,53.0,14.0,288,59.115,47.19200000000001,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndX', 'Zone', 'Longball', 'PassEndY', 'StandingSave']","[91, 120, 128, 36, 37, 217, 218]",True,81928.0,83.89500000000001,68.0,,,,,,,,,,,,,False,Boavista,Braga,
2551851507.0,528.0,53.0,25.0,122,15.75,0.0,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'ThrowIn', 'Angle']","[91, 212, 36, 37, 215]",True,422313.0,26.565,8.092,,,,,,,,,,,79.0,Pedro Malheiro,False,Boavista,Braga,0.00198043
2551851517.0,529.0,53.0,26.0,122,26.565,8.092,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,318429.0,17.745,2.72,,,,,,,,,,,24.0,Sebastián Pérez,False,Boavista,Braga,-0.00198043
2551851559.0,530.0,53.0,28.0,122,17.745,2.72,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Longball', 'Chipped', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,422313.0,59.43000000000001,8.772,,,,,,,,,,,79.0,Pedro Malheiro,True,Boavista,Braga,0.00628742
,,53.0,28.0,122,59.43000000000001,8.772,,,Carry,,,,,342705.0,49.035000000000004,6.800000000000001,,,,,,,,,,,11.0,Yusupha Njie,False,Boavista,Braga,-0.003634690000000001
2551851595.0,531.0,53.0,32.0,122,49.035000000000004,6.800000000000001,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,342705.0,42.63,3.944,,,,,,,,,,,11.0,Yusupha Njie,False,Boavista,Braga,-0.0012207699999999995
2551851677.0,532.0,53.0,35.0,122,43.89,4.556,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,91775.0,49.665,30.328000000000003,,,,,,,,,,,21.0,Salvador Agra,False,Boavista,Braga,0.0023625399999999998
,,53.0,35.0,122,49.665,30.328000000000003,,,Carry,,,,,374830.0,55.545,29.512,,,,,,,,,,,8.0,Bruno Lourenço,False,Boavista,Braga,0.0020492999999999987
2551851871.0,533.0,53.0,38.0,122,55.545,29.512,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Longball', 'Angle', 'PassEndX', 'Chipped', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,374830.0,61.95,64.668,,,,,,,,,,,8.0,Bruno Lourenço,False,Boavista,Braga,0.000555319999999998
,,53.0,38.0,122,61.95,64.668,,,Carry,,,,,454408.0,61.11000000000001,61.404,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,False,Boavista,Braga,0.0
2551851961.0,534.0,53.0,47.0,122,61.11000000000001,61.404,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,454408.0,85.89,64.668,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,True,Boavista,Braga,0.01282716
,,53.0,47.0,122,85.89,64.668,,,Carry,,,,,374830.0,92.4,59.976000000000006,,,,,,,,,,,8.0,Bruno Lourenço,True,Boavista,Braga,0.007287600000000002
2551852027.0,535.0,53.0,53.0,122,92.4,59.976000000000006,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'LeftFoot', 'Length', 'PassEndY', 'Cross', 'Longball', 'Zone', 'Chipped', 'Angle', 'StandingSave']","[91, 138, 124, 126, 35, 38, 217, 218]",True,374830.0,88.2,19.380000000000003,,,,,,,,,,,8.0,Bruno Lourenço,False,Boavista,Braga,
2551852031.0,568.0,53.0,55.0,288,13.23,51.68000000000001,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,117980.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551852141.0,569.0,53.0,58.0,288,17.115000000000002,56.440000000000005,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,117980.0,11.55,47.6,,,,,,,,,,,,,False,Boavista,Braga,0.0009915600000000007
2551852207.0,570.0,54.0,2.0,288,9.240000000000002,45.356,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,439440.0,23.1,39.508,,,,,,,,,,,,,False,Boavista,Braga,0.0003880399999999992
2551852233.0,571.0,54.0,3.0,288,21.945,41.344,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,322689.0,28.455000000000002,46.308,,,,,,,,,,,,,False,Boavista,Braga,0.0009391300000000016
2551852255.0,572.0,54.0,5.0,288,28.455000000000002,46.308,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,81928.0,42.839999999999996,39.372,,,,,,,,,,,,,False,Boavista,Braga,0.00152184
2551852289.0,573.0,54.0,7.0,288,48.93000000000001,38.42,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,127130.0,52.080000000000005,60.384,,,,,,,,,,,,,False,Boavista,Braga,-0.0023625399999999998
2551852411.0,574.0,54.0,10.0,288,51.345,61.540000000000006,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Longball', 'StandingSave', 'Zone']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,117980.0,95.23500000000001,58.004000000000005,,,,,,,,,,,,,True,Boavista,Braga,0.02818648
2552626247.0,880.0,54.0,16.0,288,93.45,62.900000000000006,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'Offensive']","[91, 53]",True,372828.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551852431.0,575.0,54.0,16.0,288,94.92000000000002,56.78,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,372828.0,84.0,62.628,,,,,,,,,,,,,False,Boavista,Braga,-0.013106799999999998
2551852561.0,576.0,54.0,19.0,288,84.73500000000001,61.540000000000006,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,117980.0,103.215,46.51200000000001,,,,,,,,,,,,,True,Boavista,Braga,0.03686283
2551852605.0,577.0,54.0,24.0,288,103.11000000000001,55.556000000000004,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,81928.0,97.54500000000002,64.26,,,,,,,,,,,,,False,Boavista,Braga,-0.00855131
2551852649.0,578.0,54.0,28.0,288,94.92000000000002,64.60000000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,117980.0,74.34,64.668,,,,,,,,,,,,,False,Boavista,Braga,-0.013629430000000001
2551852727.0,579.0,54.0,32.0,288,77.28,57.868,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,439440.0,73.185,52.156000000000006,,,,,,,,,,,,,False,Boavista,Braga,0.0
2551852761.0,580.0,54.0,36.0,288,76.54500000000002,45.696000000000005,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,322689.0,81.165,46.104,,,,,,,,,,,,,False,Boavista,Braga,0.004429619999999999
2551852777.0,581.0,54.0,37.0,288,81.165,46.104,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['LayOff', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,372828.0,72.03,49.64,,,,,,,,,,,,,False,Boavista,Braga,-0.004429619999999999
2551852809.0,582.0,54.0,38.0,288,72.34500000000001,49.57200000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,322689.0,81.69,59.29600000000001,,,,,,,,,,,,,False,Boavista,Braga,0.003440719999999998
2551852817.0,583.0,54.0,40.0,288,81.69,59.29600000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,81928.0,87.15,52.088,,,,,,,,,,,,,False,Boavista,Braga,
2551852837.0,536.0,54.0,41.0,122,17.745,9.996,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,422313.0,,,,,,,,,,,,,79.0,Pedro Malheiro,,Boavista,Braga,
,,54.0,41.0,122,17.745,9.996,,,Carry,,,,,422313.0,12.600000000000001,9.588000000000001,,,,,,,,,,,79.0,Pedro Malheiro,False,Boavista,Braga,-0.0006379300000000001
2551853017.0,537.0,54.0,43.0,122,12.600000000000001,9.588000000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Chipped', 'Angle', 'Length', 'PassEndX', 'Longball', 'Zone', 'PassEndY']","[91, 117, 124, 127, 36, 37, 216, 218]",True,422313.0,45.045,16.592,,,,,,,,,,,79.0,Pedro Malheiro,True,Boavista,Braga,0.0050595100000000014
,,54.0,43.0,122,45.045,16.592,,,Carry,,,,,342705.0,40.11000000000001,16.048000000000002,,,,,,,,,,,11.0,Yusupha Njie,False,Boavista,Braga,-0.0016982100000000003
2551853025.0,538.0,54.0,45.0,122,40.11000000000001,16.048000000000002,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Foul', 'Offensive', 'Zone']","[91, 63]",True,342705.0,,,,,,,,,,,,,11.0,Yusupha Njie,,Boavista,Braga,
2551852997.0,584.0,54.0,45.0,288,64.89,51.952000000000005,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave', 'Foul']",[64],False,422882.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551853711.0,585.0,55.0,34.0,288,0.0,0.0,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['JerseyNumber', 'PlayerPosition', 'RelatedEventId']",[214],False,81928.0,,,586.0,346183.0,,,,,,,,,,,,Boavista,Braga,
2551853719.0,586.0,55.0,34.0,288,0.0,0.0,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['PlayerPosition', 'JerseyNumber', 'RelatedEventId', 'FormationSlot']",[213],False,346183.0,,,585.0,81928.0,,,,,,,,,,,,Boavista,Braga,
2551853943.0,587.0,55.0,39.0,288,0.0,0.0,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['RelatedEventId', 'PlayerPosition', 'JerseyNumber']",[214],False,439440.0,,,588.0,406688.0,,,,,,,,,,,,Boavista,Braga,
2551853949.0,588.0,55.0,39.0,288,0.0,0.0,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['FormationSlot', 'PlayerPosition', 'JerseyNumber', 'RelatedEventId']",[213],False,406688.0,,,587.0,439440.0,,,,,,,,,,,,Boavista,Braga,
2551854387.0,589.0,55.0,42.0,288,0.0,0.0,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['RelatedEventId', 'PlayerPosition', 'JerseyNumber']",[214],False,283362.0,,,590.0,444806.0,,,,,,,,,,,,Boavista,Braga,
2551854397.0,590.0,55.0,42.0,288,0.0,0.0,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['PlayerPosition', 'JerseyNumber', 'RelatedEventId', 'FormationSlot']",[213],False,444806.0,,,589.0,283362.0,,,,,,,,,,,,Boavista,Braga,
2551854011.0,542.0,55.0,48.0,122,34.545,10.812000000000001,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['FreekickTaken', 'Length', 'Zone', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 132, 36, 38, 216, 218]",True,422313.0,58.48500000000001,6.460000000000001,,,,,,,,,,,79.0,Pedro Malheiro,True,Boavista,Braga,0.00414106
2551854049.0,543.0,55.0,50.0,122,58.48500000000001,6.460000000000001,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,91775.0,33.285000000000004,11.152,,,,,,,,,,,21.0,Salvador Agra,False,Boavista,Braga,-0.00414106
,,55.0,50.0,122,33.285000000000004,11.152,,,Carry,,,,,422313.0,35.7,21.692,,,,,,,,,,,79.0,Pedro Malheiro,False,Boavista,Braga,0.002096840000000001
2551854175.0,544.0,55.0,54.0,122,35.7,21.692,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,422313.0,27.195,52.36000000000001,,,,,,,,,,,79.0,Pedro Malheiro,False,Boavista,Braga,-0.002096840000000001
,,55.0,54.0,122,27.195,52.36000000000001,,,Carry,,,,,423077.0,36.330000000000005,50.184000000000005,,,,,,,,,,,26.0,Rodrigo Abascal,False,Boavista,Braga,0.002096840000000001
2551854317.0,545.0,56.0,1.0,122,36.330000000000005,50.184000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Longball', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 127, 36, 38, 216, 218]",True,423077.0,65.83500000000001,3.604,,,,,,,,,,,26.0,Rodrigo Abascal,True,Boavista,Braga,0.004758859999999997
,,56.0,1.0,122,65.83500000000001,3.604,,,Carry,,,,,91775.0,68.355,5.372000000000001,,,,,,,,,,,21.0,Salvador Agra,False,Boavista,Braga,0.0
2551854361.0,546.0,56.0,7.0,122,68.355,5.372000000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,91775.0,57.435,11.152,,,,,,,,,,,21.0,Salvador Agra,False,Boavista,Braga,-0.0013324699999999953
,,56.0,7.0,122,57.435,11.152,,,Carry,,,,,422313.0,59.325,16.116,,,,,,,,,,,79.0,Pedro Malheiro,False,Boavista,Braga,0.0
2551854433.0,547.0,56.0,10.0,122,59.325,16.116,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Angle', 'Longball', 'Zone', 'Chipped']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,422313.0,76.65,63.580000000000005,,,,,,,,,,,79.0,Pedro Malheiro,False,Boavista,Braga,0.005103159999999999
,,56.0,10.0,122,76.65,63.580000000000005,,,Carry,,,,,454408.0,90.405,66.436,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,True,Boavista,Braga,0.013629430000000001
2551854529.0,548.0,56.0,15.0,122,90.405,66.436,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'PassEndY', 'Cross', 'Zone', 'LeftFoot', 'Angle', 'PassEndX', 'Length', 'StandingSave', 'Longball']","[91, 138, 124, 126, 36, 38, 217, 218]",True,454408.0,101.42999999999999,8.5,,,,,,,,,,,70.0,Sopuruchukwu Onyemaechi,False,Boavista,Braga,
2551854537.0,591.0,56.0,21.0,288,3.2550000000000003,58.412000000000006,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,422882.0,,,,,,,,,,,,,,,,Boavista,Braga,
2551854563.0,592.0,56.0,21.0,288,3.2550000000000003,58.412000000000006,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 118, 120, 29, 36, 38, 215, 218]",True,422882.0,30.240000000000002,55.35200000000001,,,,,,,,,,,,,False,Boavista,Braga,
2551854561.0,549.0,56.0,23.0,122,79.275,9.588000000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,423076.0,,,,,,,,,,,,,42.0,Gaïus Makouta,,Boavista,Braga,
2551854617.0,550.0,56.0,23.0,122,79.275,9.588000000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,423076.0,87.57000000000001,3.5360000000000005,,,,,,,,,,,42.0,Gaïus Makouta,False,Boavista,Braga,0.005318000000000003
2551854657.0,551.0,56.0,26.0,122,87.57000000000001,3.5360000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,91775.0,81.79500000000002,9.724000000000002,,,,,,,,,,,21.0,Salvador Agra,False,Boavista,Braga,-0.005318000000000003
,,56.0,26.0,122,81.79500000000002,9.724000000000002,,,Carry,,,,,423076.0,83.265,10.404000000000002,,,,,,,,,,,42.0,Gaïus Makouta,False,Boavista,Braga,0.0
