id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,goalMouthZ,goalMouthY,isShot,isGoal,relatedEventId,relatedPlayerId,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2476639397.0,439.0,48.0,22.0,107,31.919999999999998,36.04,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,70967.0,34.125,48.96,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0013679799999999995
2476639425.0,440.0,48.0,24.0,107,35.805,49.980000000000004,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,135638.0,59.115,50.728,,,,,,,,,,,,True,Vitoria de Guimaraes,Boavista,0.0034263900000000014
2476639449.0,441.0,48.0,26.0,107,59.325,51.748,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,319796.0,64.575,62.56,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0013324699999999988
2476639457.0,442.0,48.0,29.0,107,64.78500000000001,62.424,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,447235.0,64.995,51.00000000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0012528699999999997
2476639463.0,443.0,48.0,32.0,107,64.995,48.008,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,319796.0,70.875,33.388000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,
2476639485.0,380.0,48.0,32.0,122,34.964999999999996,39.032000000000004,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Longball', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 127, 36, 38, 216, 218]",True,280768.0,40.845,17.136,,,,,,,,,,7.0,Kenji Gorré,False,Vitoria de Guimaraes,Boavista,0.0013679799999999995
,,48.0,32.0,122,40.845,17.136,,,Carry,,,,,374830.0,38.85,17.0,,,,,,,,,,8.0,Bruno Lourenço,False,Vitoria de Guimaraes,Boavista,0.0
2476639487.0,381.0,48.0,35.0,122,38.85,17.0,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,374830.0,,,,,,,,,,,,8.0,Bruno Lourenço,,Vitoria de Guimaraes,Boavista,
2476639483.0,444.0,48.0,35.0,107,66.15,51.00000000000001,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,135638.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476639505.0,382.0,48.0,35.0,122,40.32,18.02,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'HeadPass', 'Angle']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,374830.0,42.105000000000004,17.748,,,,,,,,,,8.0,Bruno Lourenço,False,Vitoria de Guimaraes,Boavista,
2476627281.0,380.0,48.0,36.0,107,52.29,33.864,48.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,380620.0,44.730000000000004,25.636000000000003,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0
2476639513.0,445.0,48.0,37.0,107,67.2,53.38,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'HeadPass', 'StandingSave', 'Length', 'PassEndY']","[91, 119, 117, 30, 139, 35, 37, 216, 218]",True,135638.0,66.15,62.424,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0012528699999999997
2476627293.0,381.0,48.0,39.0,107,45.885000000000005,22.576000000000004,48.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,70967.0,45.255,6.868,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0018078399999999998
2476639529.0,446.0,48.0,39.0,107,66.15,62.424,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,447235.0,69.51,60.11200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.00377069
2476639533.0,447.0,48.0,41.0,107,70.455,60.384,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 120, 29, 36, 37, 217, 218]",True,319796.0,74.655,61.2,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,
2476639557.0,383.0,48.0,41.0,122,33.285000000000004,12.24,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,422313.0,,,,,,,,,,,,79.0,Pedro Malheiro,,Vitoria de Guimaraes,Boavista,
2476627317.0,382.0,48.0,42.0,107,45.255,6.868,48.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,435125.0,55.230000000000004,2.04,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.002252519999999999
2476627347.0,383.0,48.0,44.0,107,49.245,4.6240000000000006,48.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,430413.0,39.375,22.848000000000003,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0002082999999999998
2476639581.0,448.0,48.0,45.0,107,80.325,51.136,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Longball', 'Angle']","[91, 119, 117, 127, 205, 35, 38, 217, 218]",True,447235.0,79.59,18.224,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0009806999999999975
2476627363.0,384.0,48.0,46.0,107,40.845,25.636000000000003,48.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,432629.0,47.04,41.208000000000006,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.002219519999999999
2476639611.0,449.0,48.0,47.0,107,79.59,18.224,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,435125.0,74.44500000000001,25.568,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.004700530000000001
2476627387.0,385.0,48.0,48.0,107,48.615,43.588,48.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,135638.0,59.85,62.628,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.00315932
2476639629.0,450.0,48.0,49.0,107,74.655,26.384,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,70967.0,72.87,38.964,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0
2476639687.0,451.0,48.0,50.0,107,72.87,38.964,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,135638.0,67.62,21.080000000000002,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.004500169999999998
2476627409.0,386.0,48.0,51.0,107,59.85,62.628,48.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,447235.0,46.2,62.764,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.002252519999999999
2476627421.0,387.0,48.0,53.0,107,45.464999999999996,61.540000000000006,48.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle', 'Longball']","[91, 117, 127, 35, 38, 216, 218]",True,318502.0,38.43,26.248,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.00014302000000000065
2476639715.0,452.0,48.0,56.0,107,72.135,14.620000000000001,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,408432.0,72.765,23.868000000000002,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.00010719000000000006
2476627439.0,388.0,48.0,57.0,107,42.21000000000001,24.548000000000002,48.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,432629.0,60.900000000000006,4.0120000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.00475886
2476639739.0,453.0,48.0,57.0,107,72.765,23.868000000000002,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,135638.0,80.53500000000001,18.768,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.004429620000000002
2476639777.0,454.0,48.0,58.0,107,82.005,19.380000000000003,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'ShotAssist', 'Length', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 36, 38, 217, 218]",True,70967.0,84.63,14.348000000000003,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0009806999999999975
2476627445.0,389.0,49.0,0.0,107,61.005,4.216,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[91, 120, 29, 36, 37, 216, 218]",True,435125.0,66.15,4.692,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,
2476627447.0,351.0,49.0,0.0,122,36.435,63.308,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,454408.0,,,,,,,,,,,,70.0,Bruno,,Vitoria de Guimaraes,Boavista,
2476639781.0,455.0,49.0,1.0,107,88.72500000000001,19.244000000000003,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['LeftFoot', 'StandingSave', 'BoxRight', 'Zone', 'OppositeRelatedEvent', 'GoalMouthZ', 'HighRight', 'BlockedY', 'BlockedX', 'GoalMouthY', 'RegularPlay', 'RelatedEventId', 'Assisted']","[91, 9, 10, 1, 3, 13]",True,430413.0,,,,31.6,47.9,True,,454.0,70967.0,98.4,47.5,,,,Vitoria de Guimaraes,Boavista,
2476639783.0,384.0,49.0,2.0,122,1.9949999999999999,36.788000000000004,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['ParriedSafe', 'Hands', 'Zone', 'OppositeRelatedEvent', 'KeeperSaveInTheBox']","[91, 109, 113, 112, 77, 79, 81]",True,35211.0,,,,,,,,,,,,1.0,Bracali,,Vitoria de Guimaraes,Boavista,
2476627477.0,390.0,49.0,3.0,107,89.98500000000001,3.2640000000000002,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 53]",True,430413.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476627489.0,352.0,49.0,3.0,122,15.015,64.736,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,120590.0,,,,,,,,,,,,23.0,Vincent Sasso,,Vitoria de Guimaraes,Boavista,
2476639785.0,385.0,49.0,3.0,122,1.9949999999999999,36.788000000000004,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,35211.0,,,,,,,,,,,,1.0,Bracali,,Vitoria de Guimaraes,Boavista,
2476627613.0,393.0,49.0,4.0,107,88.83,3.468,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,430413.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476627491.0,353.0,49.0,4.0,122,16.17,64.53200000000001,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 143]",True,120590.0,,,,,,,,,,,,23.0,Vincent Sasso,,Vitoria de Guimaraes,Boavista,
2476627515.0,354.0,49.0,6.0,122,3.57,62.084,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,318429.0,,,,,,,,,,,,24.0,Sebastián Pérez,,Vitoria de Guimaraes,Boavista,
2476627519.0,355.0,49.0,6.0,122,3.57,62.084,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'Length']","[91, 118, 120, 29, 36, 37, 215, 218]",True,318429.0,5.985,63.92,,,,,,,,,,24.0,Sebastián Pérez,False,Vitoria de Guimaraes,Boavista,
2476627517.0,391.0,49.0,7.0,107,99.96000000000001,4.692,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,430413.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476639963.0,386.0,49.0,20.0,122,11.025,37.06,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'KeeperThrow', 'Length', 'StandingSave', 'Angle']","[91, 36, 37, 215, 218]",True,35211.0,16.275000000000002,44.676,,,,,,,,,,1.0,Bracali,False,Vitoria de Guimaraes,Boavista,-0.0010497700000000002
2476639967.0,387.0,49.0,23.0,122,16.275000000000002,44.676,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,120590.0,,,,,,,,,,,,23.0,Vincent Sasso,,Vitoria de Guimaraes,Boavista,
2476639965.0,456.0,49.0,25.0,107,28.035,36.652,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,432629.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476639985.0,457.0,49.0,27.0,107,28.035,36.652,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Longball', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'PassEndX']","[91, 118, 120, 128, 36, 37, 216, 218]",True,432629.0,50.08500000000001,68.0,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,
2476627743.0,357.0,49.0,29.0,122,8.82,68.0,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'ThrowIn']","[91, 212, 36, 38, 216]",True,454408.0,35.910000000000004,61.81200000000001,,,,,,,,,,70.0,Bruno,False,Vitoria de Guimaraes,Boavista,0.0034665100000000008
2476627747.0,358.0,49.0,31.0,122,36.12,62.83200000000001,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,423601.0,,,,,,,,,,,,59.0,Martim Tavares,,Vitoria de Guimaraes,Boavista,
2476627769.0,394.0,49.0,31.0,107,68.88,5.168,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']",[64],False,435125.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476640129.0,390.0,49.0,46.0,122,67.095,14.212,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,374830.0,,,,,,,,,,,,8.0,Bruno Lourenço,,Vitoria de Guimaraes,Boavista,
2476640125.0,389.0,49.0,46.0,122,56.80500000000001,0.0,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'ThrowIn', 'Zone', 'Angle']","[91, 212, 36, 37, 216]",True,422313.0,67.095,13.940000000000001,,,,,,,,,,79.0,Pedro Malheiro,True,Vitoria de Guimaraes,Boavista,0.0039675100000000005
2476640143.0,459.0,49.0,47.0,107,27.825000000000003,51.34,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,70967.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476640161.0,460.0,49.0,49.0,107,27.825000000000003,51.34,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,70967.0,33.705000000000005,49.368,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.00050972
2476640197.0,461.0,49.0,50.0,107,33.705000000000005,48.55200000000001,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,135638.0,39.58500000000001,33.388000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.00152184
2476640217.0,462.0,49.0,54.0,107,56.49,18.972,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,430413.0,58.589999999999996,4.896000000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0021200000000000004
2476640259.0,463.0,49.0,58.0,107,59.745000000000005,4.692,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,435125.0,49.455000000000005,19.040000000000003,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,-0.0004446799999999994
2476628027.0,359.0,50.0,0.0,122,0.0,0.0,50.0,"{'value': 1, 'displayName': 'FirstHalf'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476628023.0,395.0,50.0,0.0,107,0.0,0.0,50.0,"{'value': 1, 'displayName': 'FirstHalf'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476640285.0,464.0,50.0,1.0,107,50.08500000000001,19.992,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Longball', 'Angle', 'Zone', 'Chipped', 'Length', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,135638.0,65.31,64.19200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.00315932
2476640303.0,465.0,50.0,3.0,107,65.31,64.19200000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'HeadPass']","[91, 119, 117, 30, 139, 35, 38, 216, 218]",True,447235.0,61.53,60.18000000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0
2476640323.0,466.0,50.0,7.0,107,63.105000000000004,60.99600000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,70967.0,69.92999999999999,64.804,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.00377069
2476640339.0,467.0,50.0,7.0,107,69.92999999999999,64.804,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,447235.0,68.88,58.004000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0065646099999999985
2476640343.0,468.0,50.0,9.0,107,67.83,53.788,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Offensive']","[91, 53]",True,319796.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476640363.0,391.0,50.0,9.0,122,37.17,14.212,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,318429.0,,,,,,,,,,,,24.0,Sebastián Pérez,,Vitoria de Guimaraes,Boavista,
2476640353.0,469.0,50.0,10.0,107,67.2,50.728,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 53]",True,319796.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476640403.0,392.0,50.0,10.0,122,37.800000000000004,17.272000000000002,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[91, 143]",True,318429.0,,,,,,,,,,,,24.0,Sebastián Pérez,,Vitoria de Guimaraes,Boavista,
2476640421.0,394.0,50.0,11.0,122,40.95,9.044,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 54]",True,374830.0,,,,,,,,,,,,8.0,Bruno Lourenço,,Vitoria de Guimaraes,Boavista,
2476640371.0,470.0,50.0,11.0,107,64.05,58.956,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,70967.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476640405.0,393.0,50.0,12.0,122,41.79,10.268,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,374830.0,,,,,,,,,,,,8.0,Bruno Lourenço,,Vitoria de Guimaraes,Boavista,
,,50.0,12.0,122,41.79,10.268,,,Carry,,,,,374830.0,45.464999999999996,5.916,,,,,,,,,,8.0,Bruno Lourenço,False,Vitoria de Guimaraes,Boavista,0.00033624999999999974
2476640427.0,395.0,50.0,14.0,122,45.464999999999996,5.916,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 70]",True,374830.0,,,,,,,,,,,,8.0,Bruno Lourenço,,Vitoria de Guimaraes,Boavista,
2476640407.0,471.0,50.0,14.0,107,59.535000000000004,62.084,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 143]",True,319796.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476640511.0,397.0,50.0,24.0,122,46.515,0.0,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'ThrowIn', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 212, 36, 37, 216]",True,422313.0,47.565,7.752000000000001,,,,,,,,,,79.0,Pedro Malheiro,False,Vitoria de Guimaraes,Boavista,0.0
2476640525.0,398.0,50.0,25.0,122,47.565,7.752000000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,318429.0,47.98500000000001,2.8560000000000003,,,,,,,,,,24.0,Sebastián Pérez,False,Vitoria de Guimaraes,Boavista,0.0
2476640545.0,399.0,50.0,27.0,122,48.195,2.72,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'Zone', 'StandingSave', 'Chipped', 'Longball', 'PassEndX', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,422313.0,91.35000000000001,24.888,,,,,,,,,,79.0,Pedro Malheiro,True,Vitoria de Guimaraes,Boavista,
2476640551.0,473.0,50.0,31.0,107,15.645000000000001,48.96,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,107158.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Boavista,
2476640581.0,474.0,50.0,32.0,107,21.105000000000004,44.812000000000005,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,107158.0,26.669999999999998,31.416000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.0013107199999999996
2476640617.0,475.0,50.0,36.0,107,32.76,20.468000000000004,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,408432.0,47.355000000000004,20.876,,,,,,,,,,,,False,Vitoria de Guimaraes,Boavista,0.003186659999999999
