id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,22.0,122,423076.0,22.365000000000002,29.852,,,Carry,,,,,14.0,24.150000000000002,29.104,,,,,,,,,,42.0,Gaïus Makouta,False,Gil Vicente,Boavista,0.0
2547492735.0,204.0,22.0,122,423076.0,24.150000000000002,29.104,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,16.0,13.020000000000001,44.2,,,,,,,,,,42.0,Gaïus Makouta,False,Gil Vicente,Boavista,-0.0003880399999999992
,,22.0,122,423077.0,13.020000000000001,44.2,,,Carry,,,,,16.0,23.835,46.308,,,,,,,,,,26.0,Rodrigo Abascal,True,Gil Vicente,Boavista,0.0002355900000000008
2547492771.0,205.0,22.0,122,423077.0,23.835,46.308,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,21.0,26.880000000000003,22.983999999999998,,,,,,,,,,26.0,Rodrigo Abascal,False,Gil Vicente,Boavista,0.0
,,22.0,122,318429.0,26.880000000000003,22.983999999999998,,,Carry,,,,,21.0,33.495,18.700000000000003,,,,,,,,,,24.0,Sebastián Pérez,False,Gil Vicente,Boavista,0.0
2547492789.0,206.0,22.0,122,318429.0,33.495,18.700000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 120, 29, 36, 37, 216, 218]",True,26.0,61.95,26.996000000000002,,,,,,,,,,24.0,Sebastián Pérez,True,Gil Vicente,Boavista,
2547492809.0,220.0,22.0,290,426502.0,44.94,41.956,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,27.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
2547492847.0,221.0,22.0,290,426502.0,52.080000000000005,42.908,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,29.0,63.945,58.004000000000005,,,,,,,,,,,,False,Gil Vicente,Boavista,0.00441219
2547492885.0,222.0,22.0,290,345380.0,65.83500000000001,58.82000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Zone', 'Length', 'LayOff']","[91, 119, 117, 30, 35, 38, 216, 218]",True,30.0,61.005,50.660000000000004,,,,,,,,,,,,False,Gil Vicente,Boavista,-0.0025853399999999985
2547492933.0,223.0,22.0,290,135350.0,62.895,52.088,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Chipped']","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,31.0,88.72500000000001,63.444,,,,,,,,,,,,True,Gil Vicente,Boavista,0.016147250000000002
2547492939.0,224.0,22.0,290,345380.0,99.855,60.52,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Offensive', 'PassEndY', 'Length', 'Angle', 'Cross', 'Zone', 'PassEndX', 'OppositeRelatedEvent', 'LeftFoot']","[91, 138, 126, 35, 38, 217, 218]",True,37.0,99.54,58.07200000000001,,,,,,,,,,,,False,Gil Vicente,Boavista,
2547492953.0,207.0,22.0,122,422313.0,4.095,8.636000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'BlockedCross', 'Zone', 'OppositeRelatedEvent']","[91, 59]",True,38.0,,,,,,,,,,,,79.0,Pedro Malheiro,,Gil Vicente,Boavista,
2547492967.0,208.0,22.0,122,422313.0,4.83,8.908000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,38.0,,,,,,,,,,,,79.0,Pedro Malheiro,,Gil Vicente,Boavista,
2547492959.0,225.0,22.0,290,345380.0,100.17000000000002,59.092000000000006,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,38.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
2547493425.0,227.0,23.0,290,322735.0,104.685,67.728,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Cross', 'RightFoot', 'CornerTaken', 'Angle', 'PassEndX', 'Chipped', 'StandingSave', 'Longball', 'Length', 'Zone']","[91, 137, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,13.0,99.015,34.272,,,,,,,,,,,,True,Gil Vicente,Boavista,
2547493443.0,209.0,23.0,122,423077.0,5.88,33.592,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 200]",False,15.0,,,,,,,,,,,,26.0,Rodrigo Abascal,,Gil Vicente,Boavista,
2547493447.0,228.0,23.0,290,457068.0,99.12,34.408,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,15.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
2547493469.0,210.0,23.0,122,423077.0,5.88,33.524,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'Zone', 'Head', 'PassEndX', 'PassEndY', 'Angle']","[91, 94, 95, 57, 215]",True,15.0,20.265,52.836000000000006,,,,,,,,,,26.0,Rodrigo Abascal,,Gil Vicente,Boavista,
2547493545.0,229.0,23.0,290,345380.0,75.915,15.096,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,22.0,59.955000000000005,18.564,,,,,,,,,,,,False,Gil Vicente,Boavista,-0.007159249999999999
2547493559.0,230.0,23.0,290,244655.0,59.955000000000005,18.564,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,24.0,65.73,9.928,,,,,,,,,,,,False,Gil Vicente,Boavista,0.0018475100000000001
2547493585.0,231.0,23.0,290,426502.0,63.315,11.016,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,25.0,42.73500000000001,19.040000000000003,,,,,,,,,,,,False,Gil Vicente,Boavista,-0.00601173
2547493619.0,232.0,23.0,290,244655.0,42.73500000000001,19.040000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,28.0,22.785,30.464,,,,,,,,,,,,False,Gil Vicente,Boavista,-0.0025262500000000007
2547493625.0,233.0,23.0,290,362746.0,23.1,31.28,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Chipped', 'StandingSave', 'PassEndX', 'Longball', 'Zone', 'Angle']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,32.0,65.52,65.48400000000001,,,,,,,,,,,,True,Gil Vicente,Boavista,0.007285109999999997
2547493677.0,234.0,23.0,290,322735.0,67.2,64.19200000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,35.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
2547493671.0,211.0,23.0,122,422313.0,37.800000000000004,3.808,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,35.0,,,,,,,,,,,,79.0,Pedro Malheiro,,Gil Vicente,Boavista,
2547493703.0,235.0,23.0,290,322735.0,65.52,65.48400000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'HeadPass', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,35.0,67.62,55.148,,,,,,,,,,,,False,Gil Vicente,Boavista,0.0012528700000000031
2547493707.0,236.0,23.0,290,402797.0,73.29,50.25200000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Foul', 'Offensive', 'Zone']","[91, 63]",True,37.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
2547493731.0,212.0,23.0,122,333946.0,31.71,17.748,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone', 'Foul']",[64],False,37.0,,,,,,,,,,,,2.0,Reggie Cannon,,Gil Vicente,Boavista,
2547493897.0,237.0,23.0,290,322735.0,71.715,55.556000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'FreekickTaken']","[91, 119, 117, 30, 132, 35, 37, 216, 218]",True,50.0,66.25500000000001,65.62,,,,,,,,,,,,False,Gil Vicente,Boavista,-0.006564610000000002
2547493923.0,238.0,23.0,290,243271.0,68.985,64.26,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,51.0,61.845,59.636,,,,,,,,,,,,False,Gil Vicente,Boavista,-0.0027146399999999973
2547493925.0,239.0,23.0,290,322735.0,62.580000000000005,54.33200000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'OppositeRelatedEvent', 'Foul', 'Offensive']","[91, 63]",True,53.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
2547493953.0,214.0,23.0,122,389108.0,42.42,13.668000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'StandingSave', 'Foul', 'Defensive']",[64],False,53.0,,,,,,,,,,,,19.0,Ricardo Mangas,,Gil Vicente,Boavista,
2547494061.0,240.0,24.0,290,243271.0,66.25500000000001,62.968,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'FreekickTaken', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 132, 35, 37, 216, 218]",True,3.0,36.75,63.376000000000005,,,,,,,,,,,,False,Gil Vicente,Boavista,-0.006187929999999996
2547494081.0,241.0,24.0,290,472900.0,31.290000000000003,63.988,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,9.0,14.595,39.916000000000004,,,,,,,,,,,,False,Gil Vicente,Boavista,0.0010506300000000003
2547494123.0,242.0,24.0,290,362746.0,15.75,36.108000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,13.0,25.305000000000003,19.380000000000003,,,,,,,,,,,,False,Gil Vicente,Boavista,-0.0008141799999999994
2547494153.0,243.0,24.0,290,426502.0,33.39,16.32,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,16.0,37.38,2.3800000000000003,,,,,,,,,,,,False,Gil Vicente,Boavista,0.0006677700000000016
2547494229.0,244.0,24.0,290,322735.0,37.48500000000001,3.3320000000000003,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Longball', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,19.0,75.28500000000001,6.664000000000001,,,,,,,,,,,,True,Gil Vicente,Boavista,0.00995862
2547494279.0,245.0,24.0,290,244655.0,72.97500000000001,8.772,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX']","[91, 120, 29, 36, 37, 217, 218]",True,24.0,95.44500000000001,19.244000000000003,,,,,,,,,,,,True,Gil Vicente,Boavista,
2547494289.0,215.0,24.0,122,135635.0,6.195,47.328,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,26.0,,,,,,,,,,,,20.0,Filipe Ferreira,,Gil Vicente,Boavista,
,,24.0,122,135635.0,6.195,47.328,,,Carry,,,,,26.0,4.620000000000001,48.75600000000001,,,,,,,,,,20.0,Filipe Ferreira,False,Gil Vicente,Boavista,0.0
2547494321.0,216.0,24.0,122,135635.0,4.620000000000001,48.75600000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle']","[91, 94, 95, 215]",True,27.0,26.565,68.0,,,,,,,,,,20.0,Filipe Ferreira,,Gil Vicente,Boavista,
2547494393.0,247.0,24.0,290,322735.0,72.45,0.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'ThrowIn', 'Zone']","[91, 212, 36, 37, 217]",True,31.0,82.84500000000001,1.7000000000000002,,,,,,,,,,,,False,Gil Vicente,Boavista,
2547494421.0,218.0,24.0,122,280768.0,21.21,65.62,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,32.0,,,,,,,,,,,,7.0,Kenji Gorré,,Gil Vicente,Boavista,
2547494501.0,249.0,24.0,290,322735.0,75.075,0.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'ThrowIn', 'Angle', 'PassEndX']","[91, 212, 36, 37, 217]",True,37.0,80.745,4.216,,,,,,,,,,,,False,Gil Vicente,Boavista,0.00634183
2547494511.0,250.0,24.0,290,402797.0,80.745,4.216,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,38.0,74.76,1.4960000000000002,,,,,,,,,,,,False,Gil Vicente,Boavista,-0.00634183
2547494529.0,251.0,24.0,290,322735.0,75.495,2.584,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,41.0,72.66000000000001,9.588000000000001,,,,,,,,,,,,False,Gil Vicente,Boavista,0.0027939199999999983
2547494563.0,252.0,24.0,290,457068.0,73.29,9.724000000000002,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,42.0,83.265,16.32,,,,,,,,,,,,True,Gil Vicente,Boavista,0.00551751
2547494607.0,253.0,24.0,290,135350.0,83.79,15.3,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY', 'Chipped']","[91, 120, 29, 124, 36, 37, 217, 218]",True,43.0,85.89,15.572000000000001,,,,,,,,,,,,False,Gil Vicente,Boavista,
2547498551.0,252.0,24.0,122,423077.0,18.06,49.776,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,44.0,,,,,,,,,,,,26.0,Rodrigo Abascal,,Gil Vicente,Boavista,
2547494619.0,254.0,24.0,290,244655.0,95.55,21.284000000000002,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['StandingSave', 'RegularPlay', 'GoalMouthZ', 'BoxRight', 'Zone', 'GoalMouthY', 'LeftFoot']","[91, 7, 90, 10, 89, 1, 3, 13]",True,46.0,,,6.9,42.5,True,,,,,,,,,,Gil Vicente,Boavista,
2547494957.0,221.0,25.0,122,35211.0,4.515,34.884,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['GoalKick', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,5.0,25.725,22.78,,,,,,,,,,1.0,Bracali,False,Gil Vicente,Boavista,0.0006024800000000007
,,25.0,122,374830.0,25.725,22.78,,,Carry,,,,,5.0,28.455000000000002,24.82,,,,,,,,,,8.0,Bruno Lourenço,False,Gil Vicente,Boavista,0.00109158
2547494963.0,222.0,25.0,122,374830.0,28.455000000000002,24.82,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 63]",True,8.0,,,,,,,,,,,,8.0,Bruno Lourenço,,Gil Vicente,Boavista,
2547494967.0,256.0,25.0,290,369398.0,76.54500000000002,43.18,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent', 'Foul']",[64],False,8.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
2547495121.0,223.0,25.0,122,374830.0,30.975,31.28,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'FreekickTaken', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 132, 36, 37, 216, 218]",True,20.0,39.9,60.11200000000001,,,,,,,,,,8.0,Bruno Lourenço,False,Gil Vicente,Boavista,-6.108999999999976e-05
,,25.0,122,135635.0,39.9,60.11200000000001,,,Carry,,,,,20.0,57.75,63.17200000000001,,,,,,,,,,20.0,Filipe Ferreira,True,Gil Vicente,Boavista,0.0034732899999999987
2547495129.0,224.0,25.0,122,135635.0,57.75,63.17200000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,23.0,,,,,,,,,,,,20.0,Filipe Ferreira,,Gil Vicente,Boavista,
2547495117.0,257.0,25.0,290,244655.0,47.25,4.828,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 142]",True,23.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
2547495173.0,225.0,25.0,122,135635.0,44.94,65.008,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,25.0,31.5,59.50000000000001,,,,,,,,,,20.0,Filipe Ferreira,False,Gil Vicente,Boavista,-0.0027068500000000002
,,25.0,122,423077.0,31.5,59.50000000000001,,,Carry,,,,,25.0,33.705000000000005,56.916000000000004,,,,,,,,,,26.0,Rodrigo Abascal,False,Gil Vicente,Boavista,0.0008183099999999992
2547495221.0,226.0,25.0,122,423077.0,33.705000000000005,56.916000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'Angle', 'Longball', 'Zone', 'Length', 'PassEndX', 'Chipped']","[91, 120, 124, 128, 36, 38, 217, 218]",True,28.0,70.14,15.232,,,,,,,,,,26.0,Rodrigo Abascal,True,Gil Vicente,Boavista,
2547495253.0,258.0,25.0,290,243271.0,31.080000000000002,50.456,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 117, 30, 139, 36, 37, 216, 218]",True,32.0,37.800000000000004,54.944,,,,,,,,,,,,False,Gil Vicente,Boavista,0.0010425699999999996
2547495265.0,259.0,25.0,290,345380.0,38.745,55.556000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,33.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
2548555255.0,789.0,25.0,290,345380.0,31.815,44.88,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Defensive', 'Zone']","[91, 53]",True,34.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
2547495307.0,260.0,25.0,290,345380.0,40.845,51.816,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'Foul']","[91, 63]",True,35.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
2547495389.0,227.0,25.0,122,422313.0,64.155,16.184,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent', 'Foul', 'StandingSave']",[64],False,35.0,,,,,,,,,,,,79.0,Pedro Malheiro,,Gil Vicente,Boavista,
2547495515.0,261.0,25.0,290,135350.0,38.325,52.36000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'FreekickTaken', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 132, 35, 38, 215, 218]",True,49.0,33.705000000000005,44.132000000000005,,,,,,,,,,,,False,Gil Vicente,Boavista,-0.0010425699999999996
2547495535.0,262.0,25.0,290,472900.0,34.02,44.336000000000006,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,50.0,38.43,38.964,,,,,,,,,,,,False,Gil Vicente,Boavista,0.00152184
2547495561.0,263.0,25.0,290,457068.0,38.115,38.48800000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,52.0,32.865,20.604000000000003,,,,,,,,,,,,False,Gil Vicente,Boavista,-0.00152184
2547495585.0,264.0,25.0,290,426502.0,35.175000000000004,16.592,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 120, 29, 36, 37, 216, 218]",True,55.0,57.015,18.836000000000002,,,,,,,,,,,,True,Gil Vicente,Boavista,
2547495611.0,228.0,25.0,122,318429.0,46.515,55.21600000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,56.0,,,,,,,,,,,,24.0,Sebastián Pérez,,Gil Vicente,Boavista,
2547495635.0,229.0,25.0,122,318429.0,46.515,55.21600000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,56.0,53.445,59.092000000000006,,,,,,,,,,24.0,Sebastián Pérez,False,Gil Vicente,Boavista,-0.0013619600000000006
,,25.0,122,280768.0,53.445,59.092000000000006,,,Carry,,,,,56.0,52.92,56.03200000000001,,,,,,,,,,7.0,Kenji Gorré,False,Gil Vicente,Boavista,-0.0022727300000000006
2547495675.0,230.0,25.0,122,280768.0,52.92,56.03200000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,58.0,53.97,36.516000000000005,,,,,,,,,,7.0,Kenji Gorré,False,Gil Vicente,Boavista,0.0007771499999999973
,,25.0,122,423076.0,53.97,36.516000000000005,,,Carry,,,,,58.0,55.02,35.088,,,,,,,,,,42.0,Gaïus Makouta,False,Gil Vicente,Boavista,0.0
2547495745.0,232.0,26.0,122,423076.0,55.02,35.088,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,0.0,,,,,,,,,,,,42.0,Gaïus Makouta,,Gil Vicente,Boavista,
2547495741.0,265.0,26.0,290,135350.0,49.980000000000004,32.912,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'Zone', 'Foul', 'StandingSave', 'OppositeRelatedEvent']",[64],False,0.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
2547495907.0,233.0,26.0,122,318429.0,56.385000000000005,38.148,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'FreekickTaken', 'StandingSave']","[91, 117, 30, 132, 35, 37, 216, 218]",True,13.0,44.83500000000001,50.728,,,,,,,,,,24.0,Sebastián Pérez,False,Gil Vicente,Boavista,-0.004748089999999998
2547496127.0,235.0,26.0,122,423077.0,46.2,49.028,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,13.0,57.330000000000005,49.64,,,,,,,,,,26.0,Rodrigo Abascal,False,Gil Vicente,Boavista,0.0025646799999999997
,,26.0,122,423077.0,44.83500000000001,50.728,,,Carry,,,,,13.0,46.2,49.028,,,,,,,,,,26.0,Rodrigo Abascal,False,Gil Vicente,Boavista,0.0
,,26.0,122,280768.0,57.330000000000005,49.64,,,Carry,,,,,13.0,69.92999999999999,49.504000000000005,,,,,,,,,,7.0,Kenji Gorré,True,Gil Vicente,Boavista,0.002495360000000002
2547495911.0,234.0,26.0,122,280768.0,69.92999999999999,49.504000000000005,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Foul', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,15.0,,,,,,,,,,,,7.0,Kenji Gorré,,Gil Vicente,Boavista,
2547495905.0,266.0,26.0,290,457068.0,35.07,18.496000000000002,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Foul']",[64],False,15.0,,,,,,,,,,,,,,,Gil Vicente,Boavista,
