id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2519464885.0,395.0,49.0,264,86730.0,1.5750000000000002,41.61600000000001,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,20.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519464893.0,487.0,49.0,299,107252.0,103.42500000000001,26.384,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissRight']",[122],False,20.0,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Maritimo,Benfica,
2519465197.0,488.0,49.0,299,361961.0,104.47500000000001,0.34,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['CornerTaken', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 37, 217, 218]",True,42.0,85.78500000000001,9.996,,,,,,,,,,22.0,Chiquinho,False,Maritimo,Benfica,-0.00839318
,,49.0,299,326505.0,85.78500000000001,9.996,,,Carry,,,,,42.0,81.27000000000001,19.108000000000004,,,,,,,,,,7.0,David Neres,False,Maritimo,Benfica,-0.0009806999999999975
2519465201.0,489.0,49.0,299,326505.0,81.27000000000001,19.108000000000004,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['GoalMouthZ', 'LowRight', 'Zone', 'FromCorner', 'LeftFoot', 'GoalMouthY', 'BlockedX', 'OppositeRelatedEvent', 'BlockedY', 'StandingSave', 'OutOfBoxCentre', 'Blocked']","[91, 10, 2, 5, 11, 13]",True,44.0,,,,,88.2,37.4,19.0,47.4,True,,,7.0,David Neres,,Maritimo,Benfica,
2519465205.0,396.0,49.0,264,101952.0,12.705,37.876000000000005,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'OppositeRelatedEvent', 'OutfielderBlock', 'StandingSave', 'Head']","[91, 58]",True,45.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519465257.0,397.0,49.0,264,335707.0,20.37,4.08,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[55],False,52.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519465303.0,490.0,49.0,299,303544.0,84.63,63.92,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 54]",True,52.0,,,,,,,,,,,,8.0,Fredrik Aursnes,,Maritimo,Benfica,
2519465333.0,491.0,49.0,299,303544.0,94.39500000000001,56.984,49.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,57.0,103.74,43.86000000000001,,,,,,,,,,8.0,Fredrik Aursnes,True,Maritimo,Benfica,
2519465343.0,398.0,50.0,264,86730.0,1.26,21.964,50.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,0.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519465471.0,399.0,50.0,264,,0.0,0.0,50.0,"{'value': 1, 'displayName': 'FirstHalf'}",End,Successful,[],[],False,4.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519465467.0,492.0,50.0,299,,0.0,0.0,50.0,"{'value': 1, 'displayName': 'FirstHalf'}",End,Successful,[],[],False,4.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519480839.0,446.0,50.0,264,371582.0,52.5,34.068000000000005,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,48.0,40.425000000000004,17.612000000000002,,,,,,,,,,,,False,Maritimo,Benfica,-0.00215424
2519480853.0,447.0,50.0,264,335707.0,40.005,17.34,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Longball', 'Angle']","[91, 120, 124, 128, 36, 38, 217, 218]",True,51.0,74.97000000000001,10.88,,,,,,,,,,,,True,Maritimo,Benfica,
2519480897.0,560.0,50.0,299,107252.0,36.435,64.26,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,53.0,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Maritimo,Benfica,
2519480891.0,559.0,50.0,299,75691.0,31.290000000000003,57.05200000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,53.0,36.435,64.26,,,,,,,,,,30.0,Nicolás Otamendi,False,Maritimo,Benfica,0.0006677700000000016
,,50.0,299,107252.0,36.435,64.26,,,Carry,,,,,53.0,34.125,65.28,,,,,,,,,,3.0,Alejandro Grimaldo,False,Maritimo,Benfica,-0.0014860800000000007
2519480923.0,561.0,50.0,299,107252.0,34.125,65.28,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,55.0,22.785,59.29600000000001,,,,,,,,,,3.0,Alejandro Grimaldo,False,Maritimo,Benfica,-0.0003527700000000005
,,50.0,299,75691.0,22.785,59.29600000000001,,,Carry,,,,,55.0,13.440000000000001,55.21600000000001,,,,,,,,,,30.0,Nicolás Otamendi,False,Maritimo,Benfica,-0.0006379300000000001
2519480961.0,563.0,50.0,299,75691.0,13.440000000000001,55.21600000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,59.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Maritimo,Benfica,
2519480975.0,448.0,50.0,264,388653.0,91.56,12.784,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'Foul', 'OppositeRelatedEvent']",[64],False,59.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519481137.0,564.0,51.0,299,75691.0,16.38,56.57600000000001,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['FreekickTaken', 'Longball', 'PassEndX', 'PassEndY', 'Chipped', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 120, 124, 128, 133, 36, 37, 216, 218]",True,15.0,68.565,68.0,,,,,,,,,,30.0,Nicolás Otamendi,True,Maritimo,Benfica,
2519569173.0,836.0,51.0,264,137128.0,0.0,0.0,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Card,Successful,['Yellow'],[65],False,45.0,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,,,,Maritimo,Benfica,
2519481671.0,450.0,51.0,264,101952.0,33.915,0.0,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'ThrowIn']","[91, 212, 36, 37, 216]",True,58.0,42.945,4.284,,,,,,,,,,,,False,Maritimo,Benfica,0.0014860800000000007
2519481673.0,451.0,52.0,264,388653.0,47.04,3.808,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 70]",True,0.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519482341.0,579.0,52.0,299,107252.0,57.96000000000001,64.19200000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 143]",True,0.0,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Maritimo,Benfica,
2519482547.0,580.0,52.0,299,303544.0,56.385000000000005,66.504,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,1.0,55.86000000000001,60.79200000000001,,,,,,,,,,8.0,Fredrik Aursnes,False,Maritimo,Benfica,0.0
,,52.0,299,361961.0,55.86000000000001,60.79200000000001,,,Carry,,,,,1.0,56.385000000000005,54.53600000000001,,,,,,,,,,22.0,Chiquinho,False,Maritimo,Benfica,0.001382170000000002
2519481655.0,567.0,52.0,299,361961.0,56.385000000000005,54.53600000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,2.0,,,,,,,,,,,,22.0,Chiquinho,,Maritimo,Benfica,
,,52.0,299,361961.0,56.385000000000005,54.53600000000001,,,Carry,,,,,2.0,59.22,57.188,,,,,,,,,,22.0,Chiquinho,False,Maritimo,Benfica,0.0
2519481695.0,568.0,52.0,299,361961.0,59.22,57.188,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,4.0,53.97,64.19200000000001,,,,,,,,,,22.0,Chiquinho,False,Maritimo,Benfica,-0.001382170000000002
2519481717.0,569.0,52.0,299,107252.0,54.075,64.05600000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,5.0,44.205000000000005,58.82000000000001,,,,,,,,,,3.0,Alejandro Grimaldo,False,Maritimo,Benfica,-0.002588769999999999
2519481765.0,570.0,52.0,299,75691.0,43.260000000000005,58.61600000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,7.0,29.82,33.184,,,,,,,,,,30.0,Nicolás Otamendi,False,Maritimo,Benfica,-0.00082343
,,52.0,299,443613.0,29.82,33.184,,,Carry,,,,,7.0,27.930000000000003,28.424,,,,,,,,,,66.0,António Silva,False,Maritimo,Benfica,0.0
2519481797.0,572.0,52.0,299,125476.0,42.63,23.868000000000002,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,11.0,,,,,,,,,,,,20.0,João Mário,,Maritimo,Benfica,
2519481791.0,571.0,52.0,299,443613.0,27.930000000000003,28.424,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,11.0,42.0,23.868000000000002,,,,,,,,,,66.0,António Silva,False,Maritimo,Benfica,0.0013679799999999995
2519481809.0,452.0,52.0,264,329366.0,67.72500000000001,50.048,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,12.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519481863.0,453.0,52.0,264,329366.0,71.29500000000002,51.408,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,15.0,78.75,43.52,,,,,,,,,,,,True,Maritimo,Benfica,0.004536810000000002
2519481869.0,454.0,52.0,264,361831.0,78.75,39.78,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 120, 29, 36, 38, 217, 218]",True,18.0,85.89,32.164,,,,,,,,,,,,False,Maritimo,Benfica,
2519481881.0,573.0,52.0,299,361961.0,19.11,37.944,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,18.0,,,,,,,,,,,,22.0,Chiquinho,,Maritimo,Benfica,
2519481889.0,574.0,52.0,299,75691.0,18.69,37.672000000000004,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,19.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Maritimo,Benfica,
2519481903.0,575.0,52.0,299,75691.0,18.375,36.924,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 118, 120, 29, 36, 37, 215, 218]",True,19.0,25.200000000000003,51.68000000000001,,,,,,,,,,30.0,Nicolás Otamendi,False,Maritimo,Benfica,
2519481925.0,455.0,52.0,264,335707.0,76.44,15.164000000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Offensive']","[91, 54]",True,20.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519481919.0,576.0,52.0,299,303544.0,28.56,52.836000000000006,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,20.0,,,,,,,,,,,,8.0,Fredrik Aursnes,,Maritimo,Benfica,
2519481927.0,456.0,52.0,264,335707.0,73.39500000000001,14.756,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,21.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519481989.0,457.0,52.0,264,335707.0,75.17999999999999,18.564,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,24.0,84.73500000000001,6.732000000000001,,,,,,,,,,,,False,Maritimo,Benfica,0.003440719999999998
2519482003.0,458.0,52.0,264,101952.0,87.36000000000001,4.964,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Chipped', 'PassEndX', 'Angle', 'StandingSave', 'Cross', 'RightFoot', 'Length', 'PassEndY']","[91, 137, 124, 126, 36, 37, 217, 218]",True,27.0,92.19,11.356,,,,,,,,,,,,False,Maritimo,Benfica,
2519482007.0,577.0,52.0,299,107252.0,13.440000000000001,56.848,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Head', 'Zone']",[91],True,27.0,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Maritimo,Benfica,
2519483065.0,461.0,54.0,264,101952.0,87.255,0.0,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'ThrowIn', 'PassEndY', 'Angle', 'Length']","[91, 212, 35, 37, 217]",True,0.0,79.17000000000002,5.1000000000000005,,,,,,,,,,,,False,Maritimo,Benfica,0.0
2520158911.0,838.0,54.0,264,335707.0,74.44500000000001,17.544,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 54]",True,3.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2520158915.0,944.0,54.0,299,326505.0,30.555000000000003,50.456,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,3.0,,,,,,,,,,,,7.0,David Neres,,Maritimo,Benfica,
2519483105.0,462.0,54.0,264,335707.0,80.64,21.352,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 70]",True,5.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519483125.0,581.0,54.0,299,395802.0,24.36,46.647999999999996,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['Defensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 143]",True,5.0,,,,,,,,,,,,88.0,Gonçalo Ramos,,Maritimo,Benfica,
2519483133.0,582.0,54.0,299,75691.0,20.895,42.160000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 118, 120, 29, 36, 37, 216, 218]",True,6.0,41.895,46.784,,,,,,,,,,30.0,Nicolás Otamendi,False,Maritimo,Benfica,
2519483173.0,463.0,54.0,264,300848.0,70.77000000000001,20.740000000000002,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,8.0,59.85,15.368000000000002,,,,,,,,,,,,False,Maritimo,Benfica,-0.00800427
2519483273.0,464.0,54.0,264,137058.0,58.065,17.816000000000003,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,12.0,47.355000000000004,46.172000000000004,,,,,,,,,,,,False,Maritimo,Benfica,-0.0025646799999999997
2519483323.0,465.0,54.0,264,401126.0,46.62,43.316,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'Angle', 'Longball', 'PassEndY', 'Chipped', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,16.0,74.13,2.5160000000000005,,,,,,,,,,,,True,Maritimo,Benfica,0.00693001
2519483331.0,466.0,54.0,264,101952.0,75.17999999999999,1.564,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 53]",True,20.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519483359.0,586.0,54.0,299,303544.0,29.82,66.436,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone', 'StandingSave']","[91, 143]",True,20.0,,,,,,,,,,,,8.0,Fredrik Aursnes,,Maritimo,Benfica,
2519483443.0,468.0,54.0,264,101952.0,75.81,0.0,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Longball', 'Angle', 'Length', 'ThrowIn', 'PassEndY', 'PassEndX', 'Zone']","[91, 212, 36, 37, 217]",True,25.0,94.605,9.588000000000001,,,,,,,,,,,,True,Maritimo,Benfica,0.019448629999999998
2519483451.0,469.0,54.0,264,388653.0,94.815,11.084000000000001,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Cross', 'Chipped', 'PassEndY', 'LeftFoot', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 138, 124, 126, 35, 37, 217, 218]",True,31.0,90.51,32.43600000000001,,,,,,,,,,,,True,Maritimo,Benfica,
2519483479.0,588.0,54.0,299,125476.0,14.700000000000001,33.32,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Chipped', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Length']","[91, 118, 120, 29, 124, 36, 37, 215, 218]",True,33.0,25.830000000000002,58.888,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,
2519483557.0,470.0,54.0,264,101952.0,81.69,13.192,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['Offensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 54]",True,36.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519483523.0,589.0,54.0,299,303544.0,23.31,54.808,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,36.0,,,,,,,,,,,,8.0,Fredrik Aursnes,,Maritimo,Benfica,
2519483567.0,471.0,54.0,264,101952.0,80.42999999999999,18.496000000000002,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['Blocked', 'Zone', 'StandingSave', 'LowCentre', 'LeftFoot', 'GoalMouthY', 'OppositeRelatedEvent', 'RegularPlay', 'BlockedX', 'GoalMouthZ', 'BlockedY', 'OutOfBoxCentre']","[91, 10, 2, 3, 11, 13]",True,38.0,,,,,84.9,34.8,9.7,48.6,True,,,,,,Maritimo,Benfica,
2519483615.0,590.0,54.0,299,75691.0,19.635,43.316,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'OutfielderBlock']","[91, 58]",True,39.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Maritimo,Benfica,
2519483609.0,472.0,54.0,264,101952.0,93.66000000000001,23.256000000000004,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissRight', 'Zone']",[122],False,40.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519483627.0,591.0,54.0,299,75691.0,11.340000000000002,44.744,60.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,40.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Maritimo,Benfica,
2519483949.0,473.0,55.0,264,335707.0,104.47500000000001,0.34,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'CornerTaken']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 37, 217, 218]",True,6.0,100.905,4.760000000000001,,,,,,,,,,,,False,Maritimo,Benfica,0.0
2519483981.0,474.0,55.0,264,123359.0,100.80000000000001,4.760000000000001,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Longball', 'Cross', 'Angle', 'Length', 'Chipped', 'StandingSave', 'PassEndX', 'RightFoot']","[91, 119, 137, 124, 125, 35, 37, 217, 218]",True,7.0,95.55,46.172000000000004,,,,,,,,,,,,True,Maritimo,Benfica,0.026500049999999997
2519484011.0,475.0,55.0,264,101952.0,95.55,46.172000000000004,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'ShotAssist', 'HeadPass', 'Length', 'Angle', 'PassEndX', 'IntentionalAssist', 'Zone', 'KeyPass']","[91, 119, 117, 30, 123, 139, 205, 40, 46, 38, 217, 218]",True,9.0,95.55,28.424,,,,,,,,,,,,False,Maritimo,Benfica,0.20254223999999998
2519484019.0,476.0,55.0,264,401126.0,95.97000000000001,28.968000000000004,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[197, 199]",False,11.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519484021.0,592.0,55.0,299,75691.0,9.03,39.032000000000004,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,11.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Maritimo,Benfica,
2519484023.0,477.0,55.0,264,401126.0,95.44500000000001,28.424,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['RelatedEventId', 'OppositeRelatedEvent', 'FromCorner', 'IntentionalAssist', 'GoalMouthZ', 'BoxCentre', 'LowCentre', 'Zone', 'Blocked', 'GoalMouthY', 'BlockedY', 'Head', 'BlockedX', 'Assisted']","[91, 10, 1, 5, 11, 14]",True,12.0,,,475.0,101952.0,93.0,43.9,19.0,50.6,True,,,,,,Maritimo,Benfica,
2519484031.0,593.0,55.0,299,75691.0,8.61,38.556000000000004,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['OppositeRelatedEvent', 'Head', 'Zone', 'OutfielderBlock']","[91, 58]",True,12.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Maritimo,Benfica,
2519484167.0,598.0,55.0,299,107252.0,14.07,31.144000000000002,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,13.0,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Maritimo,Benfica,
2519484573.0,486.0,55.0,264,137058.0,90.92999999999999,36.856,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,13.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519484067.0,594.0,55.0,299,107252.0,9.975,34.68,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['PassEndX', 'PassEndY', 'Length', 'Head', 'Zone', 'Angle']","[91, 94, 95, 57, 215]",True,13.0,16.8,43.316,,,,,,,,,,3.0,Alejandro Grimaldo,,Maritimo,Benfica,
2519484089.0,595.0,55.0,299,125476.0,17.430000000000003,44.336000000000006,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,14.0,,,,,,,,,,,,20.0,João Mário,,Maritimo,Benfica,
2519484111.0,596.0,55.0,299,125476.0,17.955000000000002,45.15200000000001,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,15.0,27.615000000000002,45.288,,,,,,,,,,20.0,João Mário,False,Maritimo,Benfica,0.00109158
,,55.0,299,326505.0,27.615000000000002,45.288,,,Carry,,,,,15.0,32.13,51.544000000000004,,,,,,,,,,7.0,David Neres,False,Maritimo,Benfica,-0.0005097200000000017
2519484115.0,597.0,55.0,299,326505.0,32.13,51.544000000000004,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Zone', 'Foul', 'OppositeRelatedEvent', 'Defensive']","[91, 63]",True,17.0,,,,,,,,,,,,7.0,David Neres,,Maritimo,Benfica,
2519484141.0,478.0,55.0,264,388653.0,72.87,16.456,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['StandingSave', 'Foul', 'Zone', 'OppositeRelatedEvent', 'Offensive']",[64],False,17.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2519484315.0,599.0,55.0,299,361961.0,32.025,46.71600000000001,61.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['FreekickTaken', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 132, 35, 38, 215, 218]",True,33.0,23.415000000000003,41.14,,,,,,,,,,22.0,Chiquinho,False,Maritimo,Benfica,-0.0009391300000000016
