id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2516651439.0,536.0,50.0,786,423078.0,37.38,25.772000000000002,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,42.0,45.78,5.644000000000001,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.00014302000000000065
2516651443.0,537.0,50.0,786,110341.0,46.2,5.78,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Length', 'Angle']","[91, 120, 29, 36, 38, 216, 218]",True,45.0,65.83500000000001,5.372000000000001,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,
2516651445.0,437.0,50.0,9509,444766.0,36.54,66.096,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,46.0,,,,,,,,,,,,,5.0,Leonardo Lelo,,Casa Pia AC,Pacos de Ferreira,
2516651555.0,539.0,51.0,786,110341.0,63.525000000000006,0.0,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'Longball', 'ThrowIn', 'Length', 'PassEndY', 'PassEndX']","[91, 212, 36, 37, 217]",True,3.0,87.78,4.828,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,0.017400120000000005
2516651571.0,540.0,51.0,786,70735.0,87.78,4.828,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,5.0,76.86,4.964,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.013629430000000001
2516651581.0,542.0,51.0,786,70735.0,82.11,9.928,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Angle', 'Length', 'StandingSave', 'PassEndX', 'Offensive', 'OppositeRelatedEvent']","[91, 120, 29, 36, 38, 217, 218]",True,7.0,84.94500000000001,8.636000000000001,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,
2516651591.0,439.0,51.0,9509,105686.0,16.695,59.50000000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 60]",True,7.0,,,,,,,,,,,,,19.0,Nermin Zolotic,,Casa Pia AC,Pacos de Ferreira,
2516651577.0,541.0,51.0,786,110341.0,78.54,5.032000000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,7.0,82.11,9.928,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0019695999999999984
2516651611.0,440.0,51.0,9509,105745.0,28.035,64.05600000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,9.0,,,,,,,,,,,,,27.0,Afonso Taira,,Casa Pia AC,Pacos de Ferreira,
,,51.0,9509,105745.0,28.035,64.05600000000001,,,Carry,,,,,9.0,32.865,65.48400000000001,,,,,,,,,,,27.0,Afonso Taira,False,Casa Pia AC,Pacos de Ferreira,0.0
2516651637.0,441.0,51.0,9509,105745.0,32.865,65.48400000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,10.0,39.58500000000001,47.940000000000005,,,,,,,,,,,27.0,Afonso Taira,False,Casa Pia AC,Pacos de Ferreira,0.00291515
2516651653.0,442.0,51.0,9509,436559.0,40.845,47.260000000000005,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,12.0,35.7,36.516000000000005,,,,,,,,,,,99.0,Clayton,False,Casa Pia AC,Pacos de Ferreira,-0.0013679799999999995
2516651657.0,443.0,51.0,9509,322631.0,35.7,36.516000000000005,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[91, 118, 120, 29, 36, 37, 216, 218]",True,14.0,41.055,40.324,,,,,,,,,,,8.0,Ângelo Neto,False,Casa Pia AC,Pacos de Ferreira,
2516651671.0,543.0,51.0,786,422245.0,72.45,39.168000000000006,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,14.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516651687.0,444.0,51.0,9509,322631.0,34.65,37.672000000000004,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,17.0,,,,,,,,,,,,,8.0,Ângelo Neto,,Casa Pia AC,Pacos de Ferreira,
2516651695.0,544.0,51.0,786,408941.0,70.35000000000001,30.328000000000003,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Foul', 'Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']",[64],False,17.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516651729.0,445.0,51.0,9509,120734.0,34.545,45.83200000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'FreekickTaken', 'PassEndX', 'Length', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 132, 36, 37, 216, 218]",True,22.0,43.785000000000004,59.024,,,,,,,,,,,13.0,Vasco Fernandes,False,Casa Pia AC,Pacos de Ferreira,0.00015804999999999986
,,51.0,9509,105745.0,43.785000000000004,59.024,,,Carry,,,,,22.0,68.04,57.46,,,,,,,,,,,27.0,Afonso Taira,True,Casa Pia AC,Pacos de Ferreira,0.004858069999999999
2516651741.0,446.0,51.0,9509,105745.0,68.04,57.46,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,26.0,71.29500000000002,55.01200000000001,,,,,,,,,,,27.0,Afonso Taira,False,Casa Pia AC,Pacos de Ferreira,0.005311739999999999
2516651745.0,447.0,51.0,9509,447577.0,71.29500000000002,55.01200000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,27.0,64.05,54.06,,,,,,,,,,,24.0,Yuki Soma,False,Casa Pia AC,Pacos de Ferreira,-0.005311739999999999
,,51.0,9509,105745.0,64.05,54.06,,,Carry,,,,,27.0,68.775,47.53200000000001,,,,,,,,,,,27.0,Afonso Taira,True,Casa Pia AC,Pacos de Ferreira,0.0006478500000000019
2516651897.0,448.0,51.0,9509,105745.0,68.775,47.53200000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,31.0,62.05500000000001,51.136,,,,,,,,,,,27.0,Afonso Taira,False,Casa Pia AC,Pacos de Ferreira,-0.0006478500000000019
2516652241.0,450.0,52.0,9509,381793.0,0.0,0.0,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['JerseyNumber', 'RelatedEventId', 'PlayerPosition']",[214],False,27.0,,,,,,,,451.0,363581.0,,,,42.0,Lucas Soares,,Casa Pia AC,Pacos de Ferreira,
2516652245.0,451.0,52.0,9509,363581.0,0.0,0.0,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['FormationSlot', 'JerseyNumber', 'RelatedEventId', 'PlayerPosition']",[213],False,27.0,,,,,,,,450.0,381793.0,,,,30.0,Felippe Cardoso,,Casa Pia AC,Pacos de Ferreira,
2516655191.0,519.0,52.0,9509,,0.0,0.0,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",FormationChange,Successful,"['TeamFormation', 'TeamPlayerFormation', 'PlayerPosition', 'JerseyNumber', 'CaptainPlayerId', 'InvolvedPlayers']",[],False,30.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516652377.0,455.0,52.0,9509,105686.0,49.455000000000005,48.688,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,39.0,47.04,21.964,,,,,,,,,,,19.0,Nermin Zolotic,False,Casa Pia AC,Pacos de Ferreira,0.0
,,52.0,9509,136355.0,47.04,21.964,,,Carry,,,,,39.0,48.825,21.284000000000002,,,,,,,,,,,15.0,Fernando Varela,False,Casa Pia AC,Pacos de Ferreira,0.0
2516652387.0,456.0,52.0,9509,136355.0,48.825,21.284000000000002,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,43.0,39.165,38.964,,,,,,,,,,,15.0,Fernando Varela,False,Casa Pia AC,Pacos de Ferreira,-0.0016648199999999991
2516652397.0,457.0,52.0,9509,120734.0,39.69,40.120000000000005,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,46.0,35.28,47.260000000000005,,,,,,,,,,,13.0,Vasco Fernandes,False,Casa Pia AC,Pacos de Ferreira,-0.00152184
2516652437.0,458.0,52.0,9509,105686.0,35.28,47.260000000000005,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,47.0,15.75,27.812,,,,,,,,,,,19.0,Nermin Zolotic,False,Casa Pia AC,Pacos de Ferreira,-0.0018645199999999997
,,52.0,9509,135570.0,15.75,27.812,,,Carry,,,,,47.0,20.16,35.904,,,,,,,,,,,33.0,Ricardo Batista,False,Casa Pia AC,Pacos de Ferreira,-0.000661730000000001
2516652445.0,459.0,52.0,9509,135570.0,20.16,35.904,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'Longball', 'Chipped', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 120, 124, 128, 36, 37, 217, 218]",True,55.0,72.135,46.51200000000001,,,,,,,,,,,33.0,Ricardo Batista,True,Casa Pia AC,Pacos de Ferreira,
2516652465.0,548.0,52.0,786,423078.0,39.27,21.692,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,58.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516652471.0,460.0,52.0,9509,436559.0,65.73,46.308,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,58.0,,,,,,,,,,,,,99.0,Clayton,,Casa Pia AC,Pacos de Ferreira,
2516652473.0,549.0,52.0,786,423078.0,27.195,23.868000000000002,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'HeadPass', 'Length']","[91, 117, 30, 139, 36, 37, 216, 218]",True,58.0,38.85,26.112000000000002,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.00152184
2516652481.0,550.0,52.0,786,408941.0,36.645,26.656000000000002,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,59.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516652495.0,551.0,52.0,786,408941.0,34.230000000000004,27.744,57.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,59.0,35.910000000000004,19.788000000000004,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0002191399999999996
2516652517.0,552.0,53.0,786,407139.0,39.165,18.632,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,1.0,35.910000000000004,5.78,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.00291515
2516652543.0,553.0,53.0,786,110341.0,45.15,4.964,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,4.0,57.54,6.596,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.002252519999999999
2516652549.0,554.0,53.0,786,70735.0,57.54,6.596,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,5.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516652545.0,461.0,53.0,9509,105686.0,48.510000000000005,56.508,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,8.0,,,,,,,,,,,,,19.0,Nermin Zolotic,,Casa Pia AC,Pacos de Ferreira,
2516652575.0,462.0,53.0,9509,105686.0,48.510000000000005,55.080000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,8.0,59.010000000000005,58.684000000000005,,,,,,,,,,,19.0,Nermin Zolotic,False,Casa Pia AC,Pacos de Ferreira,0.0008905599999999986
2516652591.0,463.0,53.0,9509,105745.0,59.010000000000005,58.684000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,9.0,45.045,56.1,,,,,,,,,,,27.0,Afonso Taira,False,Casa Pia AC,Pacos de Ferreira,-0.0022727300000000006
2516652619.0,464.0,53.0,9509,105686.0,45.15,56.03200000000001,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,11.0,70.77000000000001,46.51200000000001,,,,,,,,,,,19.0,Nermin Zolotic,True,Casa Pia AC,Pacos de Ferreira,0.010277000000000001
,,53.0,9509,363581.0,70.77000000000001,46.51200000000001,,,Carry,,,,,11.0,73.92000000000002,52.768,,,,,,,,,,,30.0,Felippe Cardoso,False,Casa Pia AC,Pacos de Ferreira,-0.00010719000000000353
2516652633.0,465.0,53.0,9509,363581.0,73.92000000000002,52.768,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,14.0,83.89500000000001,64.87200000000001,,,,,,,,,,,30.0,Felippe Cardoso,False,Casa Pia AC,Pacos de Ferreira,0.0035479100000000013
,,53.0,9509,444766.0,83.89500000000001,64.87200000000001,,,Carry,,,,,14.0,80.955,62.220000000000006,,,,,,,,,,,5.0,Leonardo Lelo,False,Casa Pia AC,Pacos de Ferreira,0.0
2516652673.0,466.0,53.0,9509,444766.0,80.955,62.220000000000006,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,19.0,66.57000000000001,56.03200000000001,,,,,,,,,,,5.0,Leonardo Lelo,False,Casa Pia AC,Pacos de Ferreira,-0.00885965
,,53.0,9509,105745.0,66.57000000000001,56.03200000000001,,,Carry,,,,,19.0,68.355,44.88,,,,,,,,,,,27.0,Afonso Taira,True,Casa Pia AC,Pacos de Ferreira,0.0006478500000000019
2516652733.0,467.0,53.0,9509,105745.0,68.355,44.88,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,23.0,66.25500000000001,29.716000000000005,,,,,,,,,,,27.0,Afonso Taira,False,Casa Pia AC,Pacos de Ferreira,0.0006193799999999992
,,53.0,9509,322631.0,66.25500000000001,29.716000000000005,,,Carry,,,,,23.0,67.62,19.108000000000004,,,,,,,,,,,8.0,Ângelo Neto,False,Casa Pia AC,Pacos de Ferreira,-0.0006193799999999992
2516652755.0,468.0,53.0,9509,322631.0,67.62,19.108000000000004,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,27.0,75.075,3.4000000000000004,,,,,,,,,,,8.0,Ângelo Neto,False,Casa Pia AC,Pacos de Ferreira,0.0018699699999999986
,,53.0,9509,447577.0,75.075,3.4000000000000004,,,Carry,,,,,27.0,73.29,3.4000000000000004,,,,,,,,,,,24.0,Yuki Soma,False,Casa Pia AC,Pacos de Ferreira,0.0
2516652763.0,469.0,53.0,9509,447577.0,73.29,3.4000000000000004,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,30.0,63.73500000000001,7.276,,,,,,,,,,,24.0,Yuki Soma,False,Casa Pia AC,Pacos de Ferreira,-0.0037706900000000036
2516652773.0,470.0,53.0,9509,136355.0,63.315,8.092,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,31.0,64.995,19.516000000000002,,,,,,,,,,,15.0,Fernando Varela,False,Casa Pia AC,Pacos de Ferreira,0.001900720000000005
2516652793.0,471.0,53.0,9509,105745.0,64.995,19.516000000000002,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,33.0,95.55,12.988000000000001,,,,,,,,,,,27.0,Afonso Taira,True,Casa Pia AC,Pacos de Ferreira,
2516652801.0,555.0,53.0,786,23621.0,13.86,54.876000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,35.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516652839.0,556.0,53.0,786,23621.0,2.94,50.184000000000005,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Clearance,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 94, 95, 215]",True,37.0,9.345,68.0,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516653041.0,473.0,53.0,9509,447577.0,93.24,0.0,58.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'ThrowIn', 'PassEndY', 'PassEndX', 'Longball', 'Zone']","[91, 212, 36, 37, 217]",True,59.0,97.33500000000001,20.876,,,,,,,,,,,24.0,Yuki Soma,True,Casa Pia AC,Pacos de Ferreira,0.029575229999999994
2516653047.0,474.0,54.0,9509,105686.0,97.65,20.604000000000003,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,1.0,,,,,,,,,,,,,19.0,Nermin Zolotic,,Casa Pia AC,Pacos de Ferreira,
2516653043.0,558.0,54.0,786,23621.0,7.3500000000000005,47.39600000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,1.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516653061.0,476.0,54.0,9509,436559.0,100.69500000000001,29.444,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,1.0,,,,,,,,,,,,,99.0,Clayton,,Casa Pia AC,Pacos de Ferreira,
2516653057.0,475.0,54.0,9509,105686.0,99.33,21.76,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['HeadPass', 'Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,1.0,100.69500000000001,29.444,,,,,,,,,,,19.0,Nermin Zolotic,False,Casa Pia AC,Pacos de Ferreira,0.19302766999999998
2516653073.0,559.0,54.0,786,70950.0,1.05,41.072,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,3.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516653141.0,560.0,54.0,786,70950.0,12.81,33.524,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Longball', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'KeeperThrow']","[91, 36, 37, 215, 218]",True,17.0,29.925,63.648,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.0010506300000000003
2516653149.0,561.0,54.0,786,23621.0,54.705000000000005,62.764,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 120, 29, 36, 38, 216, 218]",True,24.0,66.78,57.120000000000005,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,
2516653169.0,477.0,54.0,9509,322631.0,41.475,12.716000000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,25.0,,,,,,,,,,,,,8.0,Ângelo Neto,,Casa Pia AC,Pacos de Ferreira,
2516653173.0,478.0,54.0,9509,363581.0,44.205000000000005,9.928,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,26.0,,,,,,,,,,,,,30.0,Felippe Cardoso,,Casa Pia AC,Pacos de Ferreira,
,,54.0,9509,363581.0,44.205000000000005,9.928,,,Carry,,,,,26.0,43.365,7.956,,,,,,,,,,,30.0,Felippe Cardoso,False,Casa Pia AC,Pacos de Ferreira,-0.00258273
2516653207.0,480.0,54.0,9509,363581.0,43.365,7.956,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 70]",True,27.0,,,,,,,,,,,,,30.0,Felippe Cardoso,,Casa Pia AC,Pacos de Ferreira,
2516653991.0,580.0,54.0,786,23621.0,61.635000000000005,60.044000000000004,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['Defensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent']","[91, 142]",True,27.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516653179.0,479.0,54.0,9509,363581.0,41.79,9.520000000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Offensive']","[91, 54]",True,28.0,,,,,,,,,,,,,30.0,Felippe Cardoso,,Casa Pia AC,Pacos de Ferreira,
2516653189.0,562.0,54.0,786,408941.0,63.21000000000001,58.480000000000004,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[55],False,28.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516654605.0,501.0,54.0,9509,363581.0,42.73500000000001,10.268,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 70]",True,28.0,,,,,,,,,,,,,30.0,Felippe Cardoso,,Casa Pia AC,Pacos de Ferreira,
2516653213.0,563.0,54.0,786,23621.0,62.265,57.732000000000006,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[91, 143]",True,30.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516653217.0,564.0,54.0,786,23621.0,66.045,56.440000000000005,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,32.0,,,,,,,,,,,,,,,,Casa Pia AC,Pacos de Ferreira,
2516653231.0,565.0,54.0,786,23621.0,66.045,56.440000000000005,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,33.0,44.52,46.104,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,-0.00441219
2516653281.0,566.0,54.0,786,422245.0,42.73500000000001,41.752,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Longball', 'Length', 'PassEndY']","[91, 117, 127, 36, 38, 216, 218]",True,35.0,47.04,9.860000000000001,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.00121894
2516653285.0,567.0,54.0,786,110341.0,49.14,10.336,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,37.0,68.565,14.416,,,,,,,,,,,,,True,Casa Pia AC,Pacos de Ferreira,0.004858069999999999
2516653291.0,568.0,54.0,786,70735.0,68.46000000000001,14.620000000000001,59.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,39.0,63.0,20.672,,,,,,,,,,,,,False,Casa Pia AC,Pacos de Ferreira,0.0006478500000000019
