id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,cardType,goalMouthZ,goalMouthY,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2391123957.0,314.0,41.0,935.0,344716.0,28.14,49.980000000000004,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'StandingSave', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 124, 36, 37, 216, 218]",True,10.0,39.48,63.24,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.0012496299999999998
2391123993.0,315.0,41.0,935.0,297245.0,39.48,63.24,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,13.0,28.35,63.85200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.0028141300000000015
2391123999.0,317.0,41.0,935.0,243271.0,30.87,63.784000000000006,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,17.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391123997.0,392.0,41.0,107.0,260785.0,73.39500000000001,4.828,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,17.0,67.41000000000001,4.556,,,,,,,,,,16.0,Rochinha,False,Vitoria de Guimaraes,Famalicao,-0.00377069
2391161607.0,853.0,41.0,107.0,431674.0,66.88500000000002,4.6240000000000006,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,18.0,63.945,2.788,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Famalicao,0.0
,,41.0,,322246.0,63.945,2.788,,,Carry,,,,,18.0,66.465,2.108,,,,,,,,,,70.0,André Almeida,False,Vitoria de Guimaraes,Famalicao,0.0
2391124061.0,393.0,41.0,107.0,322246.0,66.465,2.108,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 217, 218]",True,20.0,75.17999999999999,2.108,,,,,,,,,,70.0,André Almeida,False,Vitoria de Guimaraes,Famalicao,0.00377069
,,41.0,,260785.0,75.17999999999999,2.108,,,Carry,,,,,20.0,101.64,16.184,,,,,,,,,,16.0,Rochinha,True,Vitoria de Guimaraes,Famalicao,0.025255919999999998
2391124069.0,394.0,41.0,107.0,260785.0,101.64,16.184,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 120, 29, 35, 37, 217, 218]",True,28.0,99.435,29.648000000000003,,,,,,,,,,16.0,Rochinha,True,Vitoria de Guimaraes,Famalicao,0.21097641
2391124105.0,318.0,41.0,935.0,422248.0,5.04,42.432,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 94, 95, 215]",True,29.0,21.840000000000003,68.0,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391124137.0,396.0,41.0,107.0,431674.0,89.25,0.0,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'ThrowIn', 'PassEndY', 'Angle', 'Zone']","[91, 212, 36, 37, 217]",True,34.0,95.13,2.72,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Famalicao,0.0
2391124171.0,397.0,41.0,107.0,322246.0,95.76,3.808,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,38.0,83.47500000000001,4.352,,,,,,,,,,70.0,André Almeida,False,Vitoria de Guimaraes,Famalicao,-0.007287600000000002
,,41.0,,431674.0,83.47500000000001,4.352,,,Carry,,,,,38.0,82.53,8.636000000000003,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Famalicao,0.0019695999999999984
2391124177.0,398.0,41.0,107.0,431674.0,82.53,8.636000000000003,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,41.0,89.565,10.676,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Famalicao,0.0111372
2391124225.0,320.0,41.0,935.0,344716.0,19.32,57.25600000000001,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,42.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391124219.0,399.0,41.0,107.0,431674.0,85.67999999999999,10.744000000000002,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 143]",True,42.0,,,,,,,,,,,,62.0,Miguel Maga,,Vitoria de Guimaraes,Famalicao,
,,41.0,,431674.0,85.67999999999999,10.744000000000002,,,Carry,,,,,42.0,83.37,15.232,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Famalicao,0.0
2391124247.0,400.0,41.0,107.0,431674.0,83.37,15.232,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,45.0,72.45,37.876000000000005,,,,,,,,,,62.0,Miguel Maga,False,Vitoria de Guimaraes,Famalicao,-0.005681229999999999
2391124285.0,401.0,41.0,107.0,400844.0,72.45,37.876000000000005,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,47.0,81.27000000000001,59.56800000000001,,,,,,,,,,6.0,Abdul Mumin,False,Vitoria de Guimaraes,Famalicao,0.0037116300000000005
2391124299.0,402.0,41.0,107.0,276037.0,81.27000000000001,59.29600000000001,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,50.0,69.72000000000001,53.65200000000001,,,,,,,,,,8.0,Ruben Lameiras,False,Vitoria de Guimaraes,Famalicao,-0.010829249999999999
2391124343.0,403.0,41.0,107.0,400844.0,69.72000000000001,53.65200000000001,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,51.0,83.89500000000002,65.62,,,,,,,,,,6.0,Abdul Mumin,False,Vitoria de Guimaraes,Famalicao,0.00885965
2391124373.0,404.0,41.0,107.0,302664.0,84.315,65.68800000000002,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,54.0,86.205,55.82800000000001,,,,,,,,,,5.0,Rafa Soares,False,Vitoria de Guimaraes,Famalicao,0.0019695999999999984
2391124377.0,405.0,41.0,107.0,276037.0,86.205,54.400000000000006,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,56.0,,,,,,,,,,,,8.0,Ruben Lameiras,,Vitoria de Guimaraes,Famalicao,
2391124401.0,321.0,41.0,935.0,422248.0,18.795,13.6,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 142]",True,56.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391124385.0,406.0,41.0,107.0,276037.0,86.205,55.828,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,56.0,,,,,,,,,,,,8.0,Ruben Lameiras,,Vitoria de Guimaraes,Famalicao,
2391124439.0,322.0,41.0,935.0,348742.0,16.59,10.2,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Longball', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 118, 120, 128, 36, 37, 216, 218]",True,57.0,42.105000000000004,27.812000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.0038405700000000015
2391124425.0,407.0,42.0,107.0,351604.0,61.845,42.568000000000005,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,0.0,70.245,42.364000000000004,,,,,,,,,,44.0,Jorge Fernandes,False,Vitoria de Guimaraes,Famalicao,0.0031147400000000013
2391124441.0,408.0,42.0,107.0,331757.0,69.825,42.568000000000005,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,2.0,65.31,58.75200000000001,,,,,,,,,,30.0,Alfa Semedo,False,Vitoria de Guimaraes,Famalicao,-0.0006478500000000019
2391124451.0,409.0,42.0,107.0,400844.0,65.31,58.75200000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,3.0,76.125,65.62,,,,,,,,,,6.0,Abdul Mumin,False,Vitoria de Guimaraes,Famalicao,0.0025178200000000005
2391124475.0,410.0,42.0,107.0,302664.0,75.39,66.912,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,6.0,73.815,61.54000000000001,,,,,,,,,,5.0,Rafa Soares,False,Vitoria de Guimaraes,Famalicao,0.0
,,42.0,,331757.0,73.815,61.54000000000001,,,Carry,,,,,6.0,73.605,64.60000000000001,,,,,,,,,,30.0,Alfa Semedo,False,Vitoria de Guimaraes,Famalicao,0.0
2391124483.0,411.0,42.0,107.0,331757.0,73.605,64.60000000000001,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,8.0,74.235,66.436,,,,,,,,,,30.0,Alfa Semedo,False,Vitoria de Guimaraes,Famalicao,0.0
2391124523.0,412.0,42.0,107.0,302664.0,74.235,66.436,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,8.0,54.39,63.17200000000001,,,,,,,,,,5.0,Rafa Soares,False,Vitoria de Guimaraes,Famalicao,-0.006485330000000001
,,42.0,,400844.0,54.39,63.17200000000001,,,Carry,,,,,8.0,68.77500000000002,65.212,,,,,,,,,,6.0,Abdul Mumin,True,Vitoria de Guimaraes,Famalicao,0.002714640000000001
2391124543.0,413.0,42.0,107.0,400844.0,68.77500000000002,65.212,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,14.0,71.82000000000001,65.48400000000001,,,,,,,,,,6.0,Abdul Mumin,False,Vitoria de Guimaraes,Famalicao,0.00377069
2391124549.0,415.0,42.0,107.0,302664.0,71.08500000000001,66.572,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,16.0,77.175,58.00400000000001,,,,,,,,,,5.0,Rafa Soares,True,Vitoria de Guimaraes,Famalicao,0.0027939199999999983
2391124591.0,417.0,42.0,107.0,276037.0,77.175,58.480000000000004,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,16.0,95.655,64.66800000000002,,,,,,,,,,8.0,Ruben Lameiras,False,Vitoria de Guimaraes,Famalicao,0.010835510000000003
2391124597.0,418.0,42.0,107.0,400844.0,95.655,64.66800000000002,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'Length', 'Cross', 'PassEndX', 'Chipped', 'PassEndY', 'LeftFoot', 'Zone']","[91, 138, 124, 126, 36, 38, 217, 218]",True,19.0,105.0,43.18,,,,,,,,,,6.0,Abdul Mumin,True,Vitoria de Guimaraes,Famalicao,0.029575229999999994
2391124847.0,324.0,42.0,935.0,400826.0,5.1450000000000005,36.448,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Longball', 'MissHigh', 'GoalKick', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 127, 36, 38, 216, 218]",True,51.0,65.41500000000002,15.844,,,,,,,,,,,,True,Vitoria de Guimaraes,Famalicao,0.00929291
2391124869.0,325.0,42.0,935.0,300483.0,63.0,16.864,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,54.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391124843.0,420.0,42.0,107.0,331757.0,42.0,51.136,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[198, 200]",False,54.0,,,,,,,,,,,,30.0,Alfa Semedo,,Vitoria de Guimaraes,Famalicao,
2391124921.0,326.0,42.0,935.0,300483.0,63.735000000000014,4.216,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,57.0,53.865,4.08,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.00496716
2391124925.0,327.0,42.0,935.0,348742.0,47.565,2.8560000000000003,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'Foul']","[91, 63]",True,59.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391124897.0,421.0,42.0,107.0,276037.0,57.435,65.144,42.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Foul', 'Zone', 'Defensive', 'OppositeRelatedEvent']",[64],False,59.0,,,,,,,,,,,,8.0,Ruben Lameiras,,Vitoria de Guimaraes,Famalicao,
2391125057.0,328.0,43.0,935.0,422248.0,46.095,4.760000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'FreekickTaken', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 132, 35, 37, 215, 218]",True,14.0,28.56,19.856,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.0024703999999999993
2391125069.0,329.0,43.0,935.0,380619.0,28.56,19.856,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,20.0,26.25,7.956000000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.0026560800000000016
2391125091.0,330.0,43.0,935.0,422248.0,26.25,7.956000000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,22.0,9.240000000000004,25.636000000000003,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.0009620200000000009
2391125127.0,331.0,43.0,935.0,400826.0,9.240000000000004,25.636000000000003,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'Longball', 'Angle', 'StandingSave']","[91, 120, 128, 36, 38, 216, 218]",True,24.0,64.05,12.852000000000002,,,,,,,,,,,,True,Vitoria de Guimaraes,Famalicao,0.00929291
2391125131.0,332.0,43.0,935.0,300483.0,64.05,12.852,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'OtherBodyPart']","[91, 69]",True,27.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391125109.0,422.0,43.0,107.0,302664.0,47.565,63.24,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,28.0,,,,,,,,,,,,5.0,Rafa Soares,,Vitoria de Guimaraes,Famalicao,
,,43.0,,302664.0,47.565,63.24,,,Carry,,,,,28.0,51.87,63.17200000000001,,,,,,,,,,5.0,Rafa Soares,False,Vitoria de Guimaraes,Famalicao,0.0
2391125121.0,424.0,43.0,107.0,302664.0,51.87,63.17200000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 70]",True,29.0,,,,,,,,,,,,5.0,Rafa Soares,,Vitoria de Guimaraes,Famalicao,
2391125141.0,334.0,43.0,935.0,300483.0,53.13,4.828,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 143]",True,29.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391125189.0,335.0,43.0,935.0,348742.0,45.57,4.148,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,31.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391125279.0,426.0,43.0,107.0,302664.0,58.589999999999996,68.0,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'ThrowIn', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Longball']","[91, 212, 36, 38, 217]",True,43.0,79.38,56.44000000000001,,,,,,,,,,5.0,Rafa Soares,True,Vitoria de Guimaraes,Famalicao,0.00927925
2391125307.0,337.0,43.0,935.0,380619.0,20.685,13.260000000000003,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndY', 'Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 120, 128, 36, 37, 216, 218]",True,45.0,68.88,23.936000000000003,,,,,,,,,,,,True,Vitoria de Guimaraes,Famalicao,0.009927500000000002
2391125329.0,427.0,43.0,107.0,351604.0,39.48,41.61600000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Angle', 'StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 120, 29, 139, 36, 37, 216, 218]",True,48.0,53.02500000000001,51.544000000000004,,,,,,,,,,44.0,Jorge Fernandes,False,Vitoria de Guimaraes,Famalicao,0.00121894
2391381869.0,833.0,43.0,935.0,142352.0,51.66,11.764,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,49.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391381819.0,832.0,43.0,935.0,142352.0,52.08000000000001,12.172000000000002,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Longball', 'StandingSave', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 120, 128, 36, 37, 216, 218]",True,49.0,66.88500000000002,28.424000000000007,,,,,,,,,,,,True,Vitoria de Guimaraes,Famalicao,0.0061253
2391125361.0,428.0,43.0,107.0,351604.0,39.48,38.48800000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,52.0,,,,,,,,,,,,44.0,Jorge Fernandes,,Vitoria de Guimaraes,Famalicao,
2391125381.0,339.0,43.0,935.0,297245.0,65.52,29.512,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,52.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Famalicao,
2391125389.0,429.0,43.0,107.0,351604.0,40.74,35.29200000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'HeadPass', 'Zone', 'Angle', 'PassEndX']","[91, 120, 29, 139, 36, 38, 216, 218]",True,52.0,59.85,29.852,,,,,,,,,,44.0,Jorge Fernandes,True,Vitoria de Guimaraes,Famalicao,0.004268819999999998
2391125443.0,341.0,43.0,935.0,344716.0,34.86000000000001,37.06,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,55.0,39.48,58.07200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.00082343
2391125377.0,338.0,43.0,935.0,422248.0,56.7,11.832000000000003,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'PassEndY', 'HeadPass', 'Length', 'Zone']","[91, 120, 29, 139, 36, 37, 216, 218]",True,55.0,66.675,26.384000000000004,,,,,,,,,,,,True,Vitoria de Guimaraes,Famalicao,0.0038525699999999996
2391125449.0,342.0,43.0,935.0,243271.0,39.48,58.07200000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,58.0,34.230000000000004,42.77200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.0010425699999999996
2391125459.0,343.0,43.0,935.0,344716.0,34.230000000000004,42.77200000000001,43.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,59.0,49.45500000000001,44.26800000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.003186659999999999
2391125491.0,344.0,44.0,935.0,297245.0,49.45500000000001,44.26800000000001,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,0.0,33.285000000000004,40.93600000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.0029675199999999995
2391125515.0,345.0,44.0,935.0,344716.0,34.44,41.548,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,4.0,30.975,10.404000000000002,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.0007288599999999996
2391125545.0,346.0,44.0,935.0,422248.0,36.435,10.132,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,9.0,45.255,23.868,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.002096839999999999
2391125557.0,347.0,44.0,935.0,316532.0,45.255,23.868,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,11.0,67.30499999999999,5.644000000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.00475886
2391125577.0,348.0,44.0,935.0,348742.0,66.36,4.964,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,13.0,37.38,4.0120000000000005,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.0061879299999999995
2391125593.0,349.0,44.0,935.0,422248.0,35.805,5.372000000000001,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,16.0,40.635000000000005,26.384000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.002849870000000001
2391125613.0,350.0,44.0,935.0,344716.0,40.635000000000005,26.384000000000004,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,18.0,26.669999999999998,26.656,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.0024609700000000016
2391125631.0,351.0,44.0,935.0,380619.0,26.669999999999998,26.656,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,21.0,32.76,52.76800000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.0004294100000000016
2391125653.0,352.0,44.0,935.0,400243.0,32.76,52.76800000000001,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,23.0,36.12,43.45200000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,0.00050972
2391125685.0,353.0,44.0,935.0,344716.0,36.12,43.45200000000001,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,25.0,9.66,45.08400000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Famalicao,-0.002224720000000001
