id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,12.0,31.0,5948,41.055,4.352,,,Carry,,,,,125452.0,58.905,19.108000000000004,,,,,,,,,,10.0,Alan Ruiz,True,Arouca,Gil Vicente,0.005593289999999999
2446737911.0,125.0,12.0,37.0,5948,58.905,19.108000000000004,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Throughball', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 120, 29, 130, 36, 37, 217, 218]",True,125452.0,86.415,31.892000000000003,,,,,,,,,,10.0,Alan Ruiz,True,Arouca,Gil Vicente,
2446737923.0,120.0,12.0,40.0,290,17.430000000000003,35.904,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,362746.0,,,,,,,,,,,,,,,Arouca,Gil Vicente,
2446737959.0,121.0,12.0,45.0,290,17.430000000000003,35.904,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,362746.0,28.665000000000003,47.940000000000005,,,,,,,,,,,,False,Arouca,Gil Vicente,0.00027740000000000056
2446737969.0,122.0,12.0,48.0,290,29.085,48.416000000000004,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'StandingSave', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,135962.0,37.38,42.432,,,,,,,,,,,,False,Arouca,Gil Vicente,0.0015871199999999992
2446737985.0,123.0,12.0,49.0,290,37.38,42.364000000000004,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,331609.0,40.845,22.916000000000004,,,,,,,,,,,,False,Arouca,Gil Vicente,6.527999999999916e-05
2446738015.0,124.0,12.0,53.0,290,48.089999999999996,20.672,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,402797.0,76.02000000000001,8.976,,,,,,,,,,,,True,Arouca,Gil Vicente,0.00693001
2446738035.0,125.0,12.0,58.0,290,99.12,11.628000000000002,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['RightFoot', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Cross']","[91, 137, 126, 35, 37, 217, 218]",True,425187.0,96.075,34.0,,,,,,,,,,,,True,Arouca,Gil Vicente,
2446738055.0,126.0,12.0,59.0,5948,6.720000000000001,36.720000000000006,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 94, 95, 215]",True,326486.0,3.465,52.7,,,,,,,,,,13.0,João Basso,,Arouca,Gil Vicente,
2446738059.0,127.0,13.0,0.0,5948,3.1500000000000004,52.836000000000006,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'Head', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 94, 95, 57, 215]",True,383609.0,14.595,63.17200000000001,,,,,,,,,,28.0,Tiago Esgaio,,Arouca,Gil Vicente,
2446738087.0,126.0,13.0,4.0,290,92.29500000000002,5.576,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'Longball', 'PassEndX', 'Length', 'RightFoot', 'StandingSave', 'Cross', 'PassEndY', 'Chipped']","[91, 137, 124, 126, 36, 37, 217, 218]",True,444938.0,100.59,42.84,,,,,,,,,,,,True,Arouca,Gil Vicente,
2446738093.0,128.0,13.0,6.0,5948,4.2,28.492,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'PassEndY', 'Head', 'Length', 'PassEndX', 'Zone']","[91, 94, 95, 57, 215]",True,444506.0,7.665,16.252,,,,,,,,,,12.0,Ignacio De Arruabarrena,,Arouca,Gil Vicente,
2446738109.0,127.0,13.0,9.0,290,95.025,51.544000000000004,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 53]",True,444939.0,,,,,,,,,,,,,,,Arouca,Gil Vicente,
2446738113.0,129.0,13.0,9.0,5948,9.975,16.456,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[91, 143]",True,409375.0,,,,,,,,,,,,21.0,Bogdan Milovanov,,Arouca,Gil Vicente,
,,13.0,9.0,5948,9.975,16.456,,,Carry,,,,,409375.0,7.665,13.396,,,,,,,,,,21.0,Bogdan Milovanov,False,Arouca,Gil Vicente,-0.0012851699999999995
2446738117.0,130.0,13.0,10.0,5948,7.665,13.396,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,409375.0,,,,,,,,,,,,21.0,Bogdan Milovanov,,Arouca,Gil Vicente,
,,13.0,10.0,5948,7.665,13.396,,,Carry,,,,,409375.0,16.38,2.176,,,,,,,,,,21.0,Bogdan Milovanov,False,Arouca,Gil Vicente,0.0002954400000000001
2446738137.0,131.0,13.0,13.0,5948,16.38,2.176,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,409375.0,,,,,,,,,,,,21.0,Bogdan Milovanov,,Arouca,Gil Vicente,
2446738229.0,129.0,13.0,24.0,290,78.96000000000001,68.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'ThrowIn']","[91, 212, 36, 38, 217]",True,383996.0,93.765,64.396,,,,,,,,,,,,True,Arouca,Gil Vicente,0.007287600000000002
2446738231.0,130.0,13.0,25.0,290,93.66000000000001,64.60000000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,444939.0,,,,,,,,,,,,,,,Arouca,Gil Vicente,
2446738339.0,134.0,13.0,43.0,5948,12.705,0.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'ThrowIn', 'Length', 'Angle', 'PassEndX']","[91, 212, 36, 37, 215]",True,409375.0,19.53,2.3120000000000003,,,,,,,,,,21.0,Bogdan Milovanov,False,Arouca,Gil Vicente,0.0006523799999999993
2446738345.0,135.0,13.0,44.0,5948,18.900000000000002,2.5160000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['LayOff', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,347640.0,7.7700000000000005,1.7000000000000002,,,,,,,,,,14.0,Oriol Busquets,False,Arouca,Gil Vicente,-0.0020655099999999996
,,13.0,44.0,5948,7.7700000000000005,1.7000000000000002,,,Carry,,,,,409375.0,9.345,2.924,,,,,,,,,,21.0,Bogdan Milovanov,False,Arouca,Gil Vicente,0.0
2446738375.0,136.0,13.0,45.0,5948,9.345,2.924,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Length', 'StandingSave', 'Zone', 'PassEndY', 'Longball']","[91, 120, 128, 36, 37, 216, 218]",True,409375.0,55.650000000000006,68.0,,,,,,,,,,21.0,Bogdan Milovanov,True,Arouca,Gil Vicente,
2446738453.0,133.0,13.0,54.0,290,48.825,0.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'ThrowIn', 'Angle', 'PassEndX', 'PassEndY']","[91, 212, 35, 37, 216]",True,444938.0,40.214999999999996,17.816000000000003,,,,,,,,,,,,False,Arouca,Gil Vicente,0.0002082999999999998
2446738469.0,134.0,13.0,58.0,290,40.005,18.156000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,334129.0,47.145,14.212,,,,,,,,,,,,False,Arouca,Gil Vicente,0.0011536600000000008
2446738503.0,135.0,14.0,1.0,290,48.615,14.212,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,135350.0,61.214999999999996,3.196,,,,,,,,,,,,False,Arouca,Gil Vicente,0.0008905599999999986
2446738525.0,136.0,14.0,3.0,290,60.900000000000006,4.6240000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,444938.0,47.25,23.664,,,,,,,,,,,,False,Arouca,Gil Vicente,-0.0004446799999999994
2446738557.0,137.0,14.0,6.0,290,48.195,23.052,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'Longball', 'PassEndX']","[91, 117, 127, 36, 37, 216, 218]",True,334129.0,49.14,56.236000000000004,,,,,,,,,,,,False,Arouca,Gil Vicente,-0.0004458799999999992
2446738583.0,138.0,14.0,11.0,290,57.225,57.39200000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,135962.0,50.08500000000001,47.804,,,,,,,,,,,,False,Arouca,Gil Vicente,-0.0018268500000000014
2446738603.0,139.0,14.0,13.0,290,50.08500000000001,45.356,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,331609.0,63.105000000000004,61.608000000000004,,,,,,,,,,,,False,Arouca,Gil Vicente,0.00315932
2446738617.0,140.0,14.0,16.0,290,64.575,62.220000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Chipped']","[91, 120, 29, 124, 36, 38, 217, 218]",True,135962.0,88.72500000000001,49.368,,,,,,,,,,,,True,Arouca,Gil Vicente,
2446738623.0,139.0,14.0,18.0,5948,13.545000000000002,22.1,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'Length', 'StandingSave', 'Head', 'PassEndY', 'Angle', 'PassEndX']","[91, 94, 95, 57, 215]",True,326486.0,26.040000000000003,0.0,,,,,,,,,,13.0,João Basso,,Arouca,Gil Vicente,
2446738697.0,142.0,14.0,33.0,290,72.135,68.0,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'ThrowIn', 'Zone']","[91, 212, 35, 38, 216]",True,383996.0,64.68,63.648,,,,,,,,,,,,False,Arouca,Gil Vicente,-0.00377069
2446738707.0,143.0,14.0,34.0,290,64.68,63.648,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,135350.0,70.14,67.048,,,,,,,,,,,,False,Arouca,Gil Vicente,0.00377069
2446738711.0,144.0,14.0,35.0,290,70.14,66.912,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Offensive', 'Length', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,383996.0,75.075,64.464,,,,,,,,,,,,False,Arouca,Gil Vicente,
2446738717.0,141.0,14.0,35.0,5948,33.285000000000004,4.42,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 60]",True,298402.0,,,,,,,,,,,,7.0,André Bukia,,Arouca,Gil Vicente,
,,14.0,35.0,5948,33.285000000000004,4.42,,,Carry,,,,,298402.0,34.02,7.072000000000001,,,,,,,,,,7.0,André Bukia,False,Arouca,Gil Vicente,0.0
2446738721.0,142.0,14.0,36.0,5948,34.02,7.072000000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,298402.0,,,,,,,,,,,,7.0,André Bukia,,Arouca,Gil Vicente,
2446738729.0,143.0,14.0,37.0,5948,33.39,8.432,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Defensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent']","[91, 54]",True,298402.0,,,,,,,,,,,,7.0,André Bukia,,Arouca,Gil Vicente,
2446738725.0,145.0,14.0,37.0,290,71.61,59.568,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']",[55],False,135350.0,,,,,,,,,,,,,,,Arouca,Gil Vicente,
2446738741.0,144.0,14.0,39.0,5948,33.705000000000005,18.224,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 118, 120, 29, 35, 37, 215, 218]",True,298402.0,32.13,32.164,,,,,,,,,,7.0,André Bukia,False,Arouca,Gil Vicente,
2446738747.0,147.0,14.0,41.0,290,71.08500000000001,34.204,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,402797.0,,,,,,,,,,,,,,,Arouca,Gil Vicente,
2446738745.0,146.0,14.0,41.0,290,77.28,32.776,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,369398.0,72.135,30.736000000000004,,,,,,,,,,,,False,Arouca,Gil Vicente,0.0
2446738751.0,148.0,14.0,42.0,290,71.08500000000001,34.204,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,402797.0,78.015,27.268000000000004,,,,,,,,,,,,False,Arouca,Gil Vicente,0.0
2446738755.0,149.0,14.0,43.0,290,78.015,27.268000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'Length']","[91, 120, 29, 35, 37, 217, 218]",True,425187.0,74.76,30.124,,,,,,,,,,,,False,Arouca,Gil Vicente,
2446745331.0,327.0,14.0,44.0,5948,31.71,39.372,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,397094.0,,,,,,,,,,,,23.0,Ismaila Soro,,Arouca,Gil Vicente,
2446738769.0,146.0,14.0,45.0,5948,32.76,50.048,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,96271.0,,,,,,,,,,,,8.0,Arsénio,,Arouca,Gil Vicente,
,,14.0,45.0,5948,32.76,50.048,,,Carry,,,,,96271.0,32.76,58.14000000000001,,,,,,,,,,8.0,Arsénio,False,Arouca,Gil Vicente,-0.00050972
2446738775.0,147.0,14.0,46.0,5948,32.76,58.14000000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,96271.0,20.685,51.61200000000001,,,,,,,,,,8.0,Arsénio,False,Arouca,Gil Vicente,-0.0011710800000000014
2446738785.0,148.0,14.0,48.0,5948,20.16,52.156000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,383609.0,43.260000000000005,50.32,,,,,,,,,,28.0,Tiago Esgaio,False,Arouca,Gil Vicente,0.0032679200000000005
,,14.0,48.0,5948,43.260000000000005,50.32,,,Carry,,,,,315692.0,41.160000000000004,55.964,,,,,,,,,,19.0,Rafa Mújica,False,Arouca,Gil Vicente,-0.0005445499999999995
2446738787.0,149.0,14.0,51.0,5948,41.160000000000004,55.964,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Offensive', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,315692.0,,,,,,,,,,,,19.0,Rafa Mújica,,Arouca,Gil Vicente,
2446738793.0,150.0,14.0,51.0,290,63.839999999999996,12.036,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Defensive', 'Foul']",[64],False,444938.0,,,,,,,,,,,,,,,Arouca,Gil Vicente,
2446738975.0,150.0,15.0,23.0,5948,45.885000000000005,53.38,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['FreekickTaken', 'Chipped', 'Longball', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndX']","[91, 120, 124, 128, 133, 36, 38, 217, 218]",True,382364.0,88.935,9.928,,,,,,,,,,3.0,Jerome Opoku,True,Arouca,Gil Vicente,
2446738979.0,151.0,15.0,26.0,290,11.340000000000002,62.220000000000006,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Head', 'Zone', 'Length']","[91, 94, 95, 57, 215]",True,383996.0,7.035,68.0,,,,,,,,,,,,,Arouca,Gil Vicente,
2446739093.0,152.0,15.0,53.0,5948,95.55,0.0,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Longball', 'Angle', 'ThrowIn', 'Zone', 'PassEndX', 'Length']","[91, 212, 36, 37, 217]",True,409375.0,95.865,21.148000000000003,,,,,,,,,,21.0,Bogdan Milovanov,True,Arouca,Gil Vicente,0.029575229999999994
2446739097.0,153.0,15.0,54.0,5948,95.865,21.148000000000003,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 120, 29, 35, 38, 217, 218]",True,315692.0,92.61000000000001,20.944000000000003,,,,,,,,,,19.0,Rafa Mújica,False,Arouca,Gil Vicente,
2446739101.0,153.0,15.0,55.0,290,8.505,48.75600000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,135350.0,,,,,,,,,,,,,,,Arouca,Gil Vicente,
2446739111.0,154.0,15.0,55.0,290,8.505,48.75600000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Zone', 'Longball', 'Length']","[91, 117, 127, 36, 38, 215, 218]",True,135350.0,12.285,27.880000000000003,,,,,,,,,,,,False,Arouca,Gil Vicente,0.0019473200000000006
2446739117.0,155.0,15.0,58.0,290,12.285,27.880000000000003,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'HeadPass', 'Angle', 'Zone']","[91, 118, 120, 29, 139, 36, 38, 215, 218]",True,444938.0,21.419999999999998,23.664,,,,,,,,,,,,False,Arouca,Gil Vicente,
2446739123.0,154.0,16.0,0.0,5948,82.74,42.364000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['StandingSave', 'OutOfBoxCentre', 'Zone', 'RegularPlay', 'RightFoot', 'GoalMouthZ', 'GoalMouthY', 'HighLeft']","[91, 7, 10, 2, 3, 12]",True,383609.0,,,58.3,60.7,,True,,,,,,28.0,Tiago Esgaio,,Arouca,Gil Vicente,
2446739337.0,157.0,16.0,32.0,290,2.94,34.204,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'GoalKick', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,362746.0,12.075000000000001,39.916000000000004,,,,,,,,,,,,False,Arouca,Gil Vicente,0.0014166600000000001
2446739353.0,158.0,16.0,33.0,290,12.075000000000001,39.916000000000004,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,331609.0,8.19,29.444,,,,,,,,,,,,False,Arouca,Gil Vicente,-0.0014166600000000001
2446739369.0,159.0,16.0,34.0,290,11.55,29.852,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'Longball', 'PassEndY', 'Zone']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,362746.0,70.455,16.728,,,,,,,,,,,,True,Arouca,Gil Vicente,0.013187989999999998
2446739371.0,160.0,16.0,37.0,290,63.42,16.184,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,425187.0,,,,,,,,,,,,,,,Arouca,Gil Vicente,
2446739363.0,156.0,16.0,37.0,5948,41.580000000000005,51.816,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,383609.0,,,,,,,,,,,,28.0,Tiago Esgaio,,Arouca,Gil Vicente,
2446739373.0,161.0,16.0,37.0,290,63.42,22.712,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 120, 29, 139, 36, 37, 216, 218]",True,425187.0,63.945,23.664,,,,,,,,,,,,False,Arouca,Gil Vicente,
2446739365.0,157.0,16.0,37.0,5948,41.685,52.768,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['OtherBodyPart', 'Zone']",[91],True,383609.0,,,,,,,,,,,,28.0,Tiago Esgaio,,Arouca,Gil Vicente,
2446739377.0,158.0,16.0,39.0,5948,34.964999999999996,36.720000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,347640.0,,,,,,,,,,,,14.0,Oriol Busquets,,Arouca,Gil Vicente,
2446739383.0,159.0,16.0,39.0,5948,43.575,39.168000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,397094.0,,,,,,,,,,,,23.0,Ismaila Soro,,Arouca,Gil Vicente,
2446739397.0,160.0,16.0,40.0,5948,44.415,39.304,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Longball', 'Zone']","[91, 120, 128, 36, 38, 216, 218]",True,397094.0,59.85,0.0,,,,,,,,,,23.0,Ismaila Soro,False,Arouca,Gil Vicente,
2446739479.0,163.0,16.0,54.0,290,46.095,68.0,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 212, 35, 38, 216]",True,383996.0,45.885000000000005,64.26,,,,,,,,,,,,False,Arouca,Gil Vicente,0.0
2446739493.0,164.0,16.0,57.0,290,58.065,63.988,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,331609.0,67.2,66.23200000000001,,,,,,,,,,,,False,Arouca,Gil Vicente,0.002714640000000001
2446739499.0,165.0,17.0,0.0,290,66.57000000000001,66.64,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'OppositeRelatedEvent', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Offensive']","[91, 120, 29, 35, 38, 216, 218]",True,444939.0,63.525000000000006,66.504,,,,,,,,,,,,False,Arouca,Gil Vicente,
2446739509.0,162.0,17.0,0.0,5948,40.005,1.564,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Defensive']","[91, 60]",True,298402.0,,,,,,,,,,,,7.0,André Bukia,,Arouca,Gil Vicente,
2446739519.0,163.0,17.0,3.0,5948,40.425000000000004,2.176,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,298402.0,,,,,,,,,,,,7.0,André Bukia,,Arouca,Gil Vicente,
2446739523.0,166.0,17.0,5.0,290,63.21000000000001,65.348,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 53]",True,383996.0,,,,,,,,,,,,,,,Arouca,Gil Vicente,
2446739531.0,164.0,17.0,5.0,5948,41.79,2.652,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive', 'StandingSave']","[91, 142]",True,409375.0,,,,,,,,,,,,21.0,Bogdan Milovanov,,Arouca,Gil Vicente,
2446739557.0,167.0,17.0,8.0,290,79.8,66.096,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Chipped', 'Zone', 'Cross', 'PassEndY', 'Length', 'LeftFoot', 'OppositeRelatedEvent', 'PassEndX']","[91, 138, 124, 126, 36, 38, 217, 218]",True,383996.0,82.11,63.580000000000005,,,,,,,,,,,,False,Arouca,Gil Vicente,
2446739563.0,165.0,17.0,8.0,5948,27.090000000000003,5.78,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,347640.0,,,,,,,,,,,,14.0,Oriol Busquets,,Arouca,Gil Vicente,
2446739569.0,166.0,17.0,10.0,5948,9.66,21.148000000000003,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,382364.0,,,,,,,,,,,,3.0,Jerome Opoku,,Arouca,Gil Vicente,
,,17.0,10.0,5948,9.66,21.148000000000003,,,Carry,,,,,382364.0,7.3500000000000005,11.696,,,,,,,,,,3.0,Jerome Opoku,False,Arouca,Gil Vicente,-0.0022767300000000002
