,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
7899,2458026557.0,300.0,36.0,34.0,935,78.96000000000001,8.16,36.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Head', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 53]",True,348742.0,,,,,,,,,,,,22.0,Hernán De La Fuente,,Famalicao,Benfica,
7900,2458026541.0,504.0,36.0,35.0,299,26.040000000000003,59.84,36.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 142]",True,75691.0,,,,,,,,,,,,,,,Famalicao,Benfica,
7901,2458026609.0,301.0,36.0,39.0,935,99.12,14.144000000000002,36.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Offensive']","[91, 54]",True,348742.0,,,,,,,,,,,,22.0,Hernán De La Fuente,,Famalicao,Benfica,
7902,2458026589.0,505.0,36.0,39.0,299,5.88,53.85600000000001,36.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,75691.0,,,,,,,,,,,,,,,Famalicao,Benfica,
7903,2458026619.0,302.0,36.0,41.0,935,99.54,17.612000000000002,36.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'OppositeRelatedEvent', 'Offensive']","[91, 120, 29, 36, 37, 217, 218]",True,348742.0,99.75,21.692,,,,,,,,,,22.0,Hernán De La Fuente,False,Famalicao,Benfica,
7904,2458026653.0,506.0,36.0,41.0,299,9.765,48.55200000000001,36.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 60]",True,369712.0,,,,,,,,,,,,,,,Famalicao,Benfica,
7905,2458026701.0,303.0,36.0,47.0,935,85.155,51.816,36.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,401060.0,83.89500000000001,44.676,,,,,,,,,,74.0,Francisco Moura,False,Famalicao,Benfica,-0.0009806999999999
7906,2458026731.0,304.0,36.0,47.0,935,83.89500000000001,44.676,36.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,330832.0,79.38,61.81200000000001,,,,,,,,,,28.0,Zaydou Youssouf,False,Famalicao,Benfica,-0.0009889
7907,2458026769.0,305.0,36.0,50.0,935,79.17000000000002,61.404,36.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Chipped', 'ShotAssist', 'Zone', 'StandingSave', 'IntentionalAssist', 'Angle', 'Cross', 'PassEndX', 'LeftFoot', 'KeyPass']","[91, 119, 123, 138, 124, 125, 40, 41, 36, 38, 217, 218]",True,136435.0,92.19,40.392,,,,,,,,,,5.0,Rúben Lima,True,Famalicao,Benfica,0.0804879
7908,,,36.0,50.0,935,92.19,40.392,,,Carry,,,,,330832.0,91.875,43.18,,,,,,,,,,28.0,Zaydou Youssouf,False,Famalicao,Benfica,-0.0531396399999999
7909,2458026771.0,306.0,36.0,51.0,935,91.875,43.18,36.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['BoxLeft', 'MissRight', 'BlockedY', 'StandingSave', 'Zone', 'GoalMouthY', 'RelatedEventId', 'RegularPlay', 'GoalMouthZ', 'Assisted', 'IntentionalAssist', 'BlockedX', 'LeftFoot']","[91, 7, 90, 10, 1, 3, 13]",True,330832.0,,,305.0,136435.0,91.4,54.7,16.7,34.3,True,,,28.0,Zaydou Youssouf,,Famalicao,Benfica,
7910,2458027075.0,507.0,36.0,52.0,299,9.975,30.328000000000003,36.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Foul', 'Defensive']","[91, 63]",True,107252.0,,,,,,,,,,,,,,,Famalicao,Benfica,
7911,2458026827.0,307.0,36.0,52.0,935,95.025,37.672,36.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'StandingSave', 'Zone', 'OppositeRelatedEvent', 'Offensive']",[64],False,408370.0,,,,,,,,,,,,9.0,Álex Millán,,Famalicao,Benfica,
7912,2458027343.0,508.0,37.0,29.0,299,9.135,31.892000000000003,37.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'FreekickTaken', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 132, 36, 38, 215, 218]",True,110273.0,27.615,31.552,,,,,,,,,,,,False,Famalicao,Benfica,0.00049654
7913,2458027347.0,509.0,37.0,31.0,299,27.615,31.552,37.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,369430.0,34.02,19.516,,,,,,,,,,,,False,Famalicao,Benfica,-0.0002191399999999
7914,2458027401.0,510.0,37.0,34.0,299,32.655,17.272000000000002,37.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,443613.0,31.290000000000003,27.404,,,,,,,,,,,,False,Famalicao,Benfica,0.0002191399999999
7915,2458027437.0,511.0,37.0,39.0,299,32.13,28.084,37.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,369430.0,37.065,15.232,,,,,,,,,,,,False,Famalicao,Benfica,0.00082343
7916,2458027467.0,512.0,37.0,41.0,299,38.64,13.532,37.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,443613.0,62.580000000000005,2.788,,,,,,,,,,,,True,Famalicao,Benfica,0.00530341
7917,2458027477.0,513.0,37.0,44.0,299,61.425,2.5160000000000005,37.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 120, 29, 36, 37, 216, 218]",True,119542.0,68.25,3.196,,,,,,,,,,,,False,Famalicao,Benfica,
7918,2458027491.0,308.0,37.0,44.0,935,38.115,64.05600000000001,37.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,401060.0,,,,,,,,,,,,74.0,Francisco Moura,,Famalicao,Benfica,
7919,2458027615.0,515.0,37.0,50.0,299,62.265,0.0,37.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Zone', 'PassEndX', 'Length', 'ThrowIn', 'Angle', 'PassEndY']","[91, 212, 35, 37, 216]",True,119542.0,38.745,10.676,,,,,,,,,,,,False,Famalicao,Benfica,-0.00530341
7920,2458027651.0,516.0,37.0,54.0,299,38.43,17.272000000000002,37.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,443613.0,37.275,41.61600000000001,,,,,,,,,,,,False,Famalicao,Benfica,-6.527999999999916e-05
7921,2458027711.0,517.0,37.0,57.0,299,35.385000000000005,43.044,37.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,75691.0,38.85,34.476000000000006,,,,,,,,,,,,False,Famalicao,Benfica,-6.527999999999916e-05
7922,2458027763.0,518.0,38.0,0.0,299,40.635000000000005,28.832,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,369430.0,50.19,15.776,,,,,,,,,,,,False,Famalicao,Benfica,0.00121894
7923,2458027897.0,519.0,38.0,2.0,299,45.78,14.348000000000004,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 120, 29, 36, 37, 216, 218]",True,443613.0,54.18000000000001,15.028000000000002,,,,,,,,,,,,False,Famalicao,Benfica,
7924,2459210167.0,752.0,38.0,3.0,935,45.99,47.39600000000001,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,298175.0,,,,,,,,,,,,97.0,Santiago Colombatto,,Famalicao,Benfica,
7925,2458027919.0,520.0,38.0,10.0,299,85.05,3.808,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,119542.0,75.81,5.168,,,,,,,,,,,,False,Famalicao,Benfica,-0.00634183
7926,2458027943.0,521.0,38.0,11.0,299,75.81,5.168,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,369712.0,82.11,2.72,,,,,,,,,,,,False,Famalicao,Benfica,0.00634183
7927,2458027969.0,522.0,38.0,14.0,299,83.265,1.8360000000000003,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length', 'StandingSave']","[91, 120, 29, 35, 37, 217, 218]",True,119542.0,82.74,7.752000000000001,,,,,,,,,,,,False,Famalicao,Benfica,
7928,2458027991.0,310.0,38.0,15.0,935,28.980000000000004,53.788,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,330832.0,,,,,,,,,,,,28.0,Zaydou Youssouf,,Famalicao,Benfica,
7929,2458028377.0,315.0,38.0,15.0,935,44.83500000000001,58.888,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,330832.0,,,,,,,,,,,,28.0,Zaydou Youssouf,,Famalicao,Benfica,
7930,,,38.0,15.0,935,28.980000000000004,53.788,,,Carry,,,,,330832.0,44.83500000000001,58.888,,,,,,,,,,28.0,Zaydou Youssouf,True,Famalicao,Benfica,0.0032505
7931,2458027995.0,523.0,38.0,17.0,299,77.28,8.568,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,326505.0,,,,,,,,,,,,,,,Famalicao,Benfica,
7932,2458028009.0,311.0,38.0,17.0,935,27.72,59.43200000000001,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 142]",True,330832.0,,,,,,,,,,,,28.0,Zaydou Youssouf,,Famalicao,Benfica,
7933,2458028039.0,525.0,38.0,18.0,299,77.28,2.3120000000000003,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,119542.0,73.39500000000001,12.988,,,,,,,,,,,,False,Famalicao,Benfica,0.0027939199999999
7934,2458028061.0,526.0,38.0,21.0,299,67.2,17.408,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,369430.0,79.38,20.604000000000003,,,,,,,,,,,,True,Famalicao,Benfica,0.0092007
7935,2458028081.0,527.0,38.0,21.0,299,78.015,20.876,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,404198.0,73.5,22.712,,,,,,,,,,,,False,Famalicao,Benfica,0.0
7936,2458028099.0,528.0,38.0,22.0,299,73.5,22.712,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'StandingSave', 'Chipped', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,369430.0,82.11,55.42,,,,,,,,,,,,False,Famalicao,Benfica,0.00541032
7937,2458028145.0,529.0,38.0,26.0,299,86.31,56.440000000000005,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,107252.0,85.155,48.89200000000001,,,,,,,,,,,,False,Famalicao,Benfica,-0.0009806999999999
7938,2458028161.0,530.0,38.0,27.0,299,85.155,48.89200000000001,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,96449.0,101.745,56.304,,,,,,,,,,,,False,Famalicao,Benfica,0.0179251899999999
7939,2458028223.0,531.0,38.0,29.0,299,101.745,56.304,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Longball', 'Cross', 'StandingSave', 'Angle', 'PassEndX', 'Chipped', 'LeftFoot', 'Length', 'Zone']","[91, 138, 124, 126, 35, 38, 217, 218]",True,107252.0,95.865,20.468000000000004,,,,,,,,,,,,False,Famalicao,Benfica,
7940,2458028237.0,312.0,38.0,33.0,935,14.28,53.17600000000001,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,401060.0,,,,,,,,,,,,74.0,Francisco Moura,,Famalicao,Benfica,
7941,2458028325.0,313.0,38.0,34.0,935,14.28,53.17600000000001,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'Longball', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 120, 128, 36, 37, 217, 218]",True,401060.0,70.35000000000001,59.364,,,,,,,,,,74.0,Francisco Moura,True,Famalicao,Benfica,
7942,2458028361.0,532.0,38.0,38.0,299,35.805,16.796,38.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 94, 95, 57, 216]",True,443613.0,56.595,0.0,,,,,,,,,,,,,Famalicao,Benfica,
7943,2458028723.0,316.0,39.0,3.0,935,57.015,68.0,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'ThrowIn']","[91, 212, 36, 38, 217]",True,136435.0,73.815,64.668,,,,,,,,,,5.0,Rúben Lima,True,Famalicao,Benfica,0.00648533
7944,2458028729.0,317.0,39.0,4.0,935,73.92000000000002,64.668,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone', 'OtherBodyPart']","[91, 69]",True,401060.0,,,,,,,,,,,,74.0,Francisco Moura,,Famalicao,Benfica,
7945,2458028741.0,534.0,39.0,5.0,299,33.39,5.644000000000001,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,119542.0,,,,,,,,,,,,,,,Famalicao,Benfica,
7946,2458028761.0,535.0,39.0,5.0,299,35.49,1.4280000000000002,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,119542.0,37.38,8.704,,,,,,,,,,,,False,Famalicao,Benfica,0.0
7947,2458028773.0,536.0,39.0,6.0,299,35.28,9.996,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'LayOff', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,369712.0,26.46,6.0520000000000005,,,,,,,,,,,,False,Famalicao,Benfica,-0.00369865
7948,2458028797.0,537.0,39.0,7.0,299,21.315,5.576,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,443613.0,7.35,24.412,,,,,,,,,,,,False,Famalicao,Benfica,0.00043136
7949,2458028813.0,538.0,39.0,11.0,299,7.35,24.412,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,110273.0,15.015,7.888,,,,,,,,,,,,False,Famalicao,Benfica,-0.0010837399999999
7950,2458028829.0,539.0,39.0,14.0,299,15.12,8.296,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,443613.0,28.455,2.3120000000000003,,,,,,,,,,,,False,Famalicao,Benfica,0.00198043
7951,2458028837.0,540.0,39.0,16.0,299,25.515,2.924,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,119542.0,34.230000000000004,7.004000000000001,,,,,,,,,,,,False,Famalicao,Benfica,0.00132805
7952,2458028849.0,541.0,39.0,17.0,299,36.015,9.452000000000002,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'LayOff', 'Length']","[91, 117, 30, 35, 215, 218]",True,326505.0,28.14,9.452000000000002,,,,,,,,,,,,False,Famalicao,Benfica,-0.0023706
7953,2458028883.0,542.0,39.0,18.0,299,29.715000000000003,12.512,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 37, 215, 218]",True,369712.0,29.715000000000003,24.004,,,,,,,,,,,,False,Famalicao,Benfica,0.00050972
7954,2458028985.0,543.0,39.0,20.0,299,31.71,29.716000000000005,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,369430.0,36.225,58.684000000000005,,,,,,,,,,,,False,Famalicao,Benfica,0.00082343
7955,2458029077.0,544.0,39.0,26.0,299,44.415,63.580000000000005,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,107252.0,40.95,51.136,,,,,,,,,,,,False,Famalicao,Benfica,0.0002082999999999
7956,2458029117.0,545.0,39.0,31.0,299,47.04,46.03600000000001,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,369430.0,45.57,22.78,,,,,,,,,,,,False,Famalicao,Benfica,0.0
7957,2458029177.0,546.0,39.0,34.0,299,46.30500000000001,21.76,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,443613.0,71.82000000000001,2.924,,,,,,,,,,,,False,Famalicao,Benfica,0.00693001
7958,2458029221.0,547.0,39.0,38.0,299,72.135,3.604,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,119542.0,58.8,20.468000000000004,,,,,,,,,,,,False,Famalicao,Benfica,-0.00436533
7959,2458029267.0,548.0,39.0,43.0,299,58.8,20.74,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,443613.0,66.25500000000001,8.704,,,,,,,,,,,,False,Famalicao,Benfica,0.00059464
7960,2458029331.0,549.0,39.0,45.0,299,68.25,9.112,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,369712.0,76.125,3.5360000000000005,,,,,,,,,,,,False,Famalicao,Benfica,0.00251782
7961,2458029365.0,550.0,39.0,48.0,299,73.815,3.74,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,119542.0,67.83,16.252,,,,,,,,,,,,False,Famalicao,Benfica,-0.00251782
7962,2458029391.0,551.0,39.0,51.0,299,65.10000000000001,16.456,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,369430.0,72.66000000000001,23.12,,,,,,,,,,,,False,Famalicao,Benfica,0.0054189299999999
7963,2458029421.0,552.0,39.0,53.0,299,72.97500000000001,24.956000000000003,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,96449.0,76.44,17.272000000000002,,,,,,,,,,,,False,Famalicao,Benfica,-0.00010719
7964,2458029429.0,553.0,39.0,55.0,299,77.07000000000001,16.728,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,326505.0,68.355,21.488000000000003,,,,,,,,,,,,False,Famalicao,Benfica,-0.0046638899999999
7965,2458029495.0,554.0,39.0,56.0,299,70.14,19.924000000000003,39.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,369430.0,82.53,4.42,,,,,,,,,,,,False,Famalicao,Benfica,0.00344072
7966,2458029539.0,555.0,40.0,1.0,299,89.565,16.456,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'ShotAssist', 'PassEndY', 'Zone', 'Length', 'Angle', 'StandingSave', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218]",True,119542.0,85.78500000000001,21.896000000000004,,,,,,,,,,,,False,Famalicao,Benfica,0.01424146
7967,2458029543.0,556.0,40.0,3.0,299,84.525,22.44,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BlockedX', 'StandingSave', 'BlockedY', 'Assisted', 'LowRight', 'OutOfBoxCentre', 'GoalMouthZ', 'Zone', 'GoalMouthY', 'OppositeRelatedEvent', 'LeftFoot', 'RelatedEventId', 'RegularPlay']","[91, 9, 10, 2, 3, 13]",True,326505.0,,,555.0,119542.0,98.6,48.7,3.8,47.1,True,,,,,,Famalicao,Benfica,
7968,2458029551.0,318.0,40.0,4.0,935,1.05,36.312000000000005,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['ParriedSafe', 'DivingSave', 'OppositeRelatedEvent', 'Hands', 'Zone', 'KeeperSaveObox']","[91, 109, 113, 83, 77, 79, 82]",True,400826.0,,,,,,,,,,,,31.0,Luiz Júnior,,Famalicao,Benfica,
7969,2458029583.0,319.0,40.0,5.0,935,10.08,41.004,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,400826.0,,,,,,,,,,,,31.0,Luiz Júnior,,Famalicao,Benfica,
7970,2458029565.0,557.0,40.0,5.0,299,94.92000000000002,26.996,40.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissRight', 'Zone', 'OppositeRelatedEvent']",[122],False,326505.0,,,,,,,,,,,,,,,Famalicao,Benfica,
7971,2458031045.0,560.0,41.0,53.0,299,104.475,0.34,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Zone', 'LeftFoot', 'Cross', 'Angle', 'Length', 'Chipped', 'CornerTaken', 'Longball', 'StandingSave']","[91, 138, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,326505.0,100.17000000000002,34.068000000000005,,,,,,,,,,,,True,Famalicao,Benfica,
7972,2458032505.0,334.0,41.0,55.0,935,7.665,34.0,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,380619.0,,,,,,,,,,,,15.0,Riccieli,,Famalicao,Benfica,
7973,2458032263.0,576.0,41.0,55.0,299,97.335,34.0,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,443613.0,,,,,,,,,,,,,,,Famalicao,Benfica,
7974,2458031181.0,322.0,41.0,55.0,935,5.985,35.02,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'PassEndX', 'Head', 'Angle', 'Length', 'PassEndY']","[91, 94, 95, 57, 215]",True,380619.0,23.94,28.9,,,,,,,,,,15.0,Riccieli,,Famalicao,Benfica,
7975,2458031133.0,561.0,41.0,58.0,299,81.69,35.632000000000005,41.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,96449.0,75.17999999999999,27.812,,,,,,,,,,,,False,Famalicao,Benfica,-0.01126177
