id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,isGoal,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2509977603.0,263.0,26.0,53.0,935,48.72,31.076000000000004,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,380619.0,57.96000000000001,15.028000000000002,,,,,,,,,,,15.0,Riccieli,False,Santa Clara,Famalicao,0.0012721500000000014
,,26.0,53.0,935,57.96000000000001,15.028000000000002,,,Carry,,,,,330832.0,61.74,20.536,,,,,,,,,,,28.0,Zaydou Youssouf,True,Santa Clara,Famalicao,0.0032331900000000004
2509977599.0,188.0,26.0,57.0,251,47.565,51.068,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[55],False,449875.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509977641.0,264.0,26.0,57.0,935,57.435,16.932,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 54]",True,330832.0,,,,,,,,,,,,,28.0,Zaydou Youssouf,,Santa Clara,Famalicao,
2509977689.0,265.0,27.0,0.0,935,61.74,20.536,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Chipped', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'Longball']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,330832.0,94.815,6.256,,,,,,,,,,,28.0,Zaydou Youssouf,True,Santa Clara,Famalicao,0.0154994
2509977717.0,266.0,27.0,5.0,935,95.76,6.0520000000000005,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,422248.0,78.22500000000001,9.724000000000002,,,,,,,,,,,6.0,Alexandre Penetra,False,Santa Clara,Famalicao,-0.010835510000000003
2509977721.0,267.0,27.0,7.0,935,78.015,10.472000000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,119622.0,,,,,,,,,,,,,7.0,Ivo Rodrigues,,Santa Clara,Famalicao,
2509977725.0,189.0,27.0,9.0,251,26.355000000000004,56.71200000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,449875.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509977761.0,190.0,27.0,10.0,251,24.885,58.480000000000004,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'PassEndY']","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,449875.0,45.15,68.0,,,,,,,,,,,,,False,Santa Clara,Famalicao,
2509977881.0,269.0,27.0,18.0,935,69.3,0.0,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'ThrowIn', 'Zone', 'Length', 'Angle']","[91, 212, 35, 37, 216]",True,422248.0,55.755,11.152,,,,,,,,,,,6.0,Alexandre Penetra,False,Santa Clara,Famalicao,-0.0013324699999999953
,,27.0,18.0,935,55.755,11.152,,,Carry,,,,,330832.0,59.85,13.600000000000001,,,,,,,,,,,28.0,Zaydou Youssouf,False,Santa Clara,Famalicao,0.0
2509977909.0,270.0,27.0,21.0,935,59.85,13.600000000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,330832.0,53.760000000000005,21.556,,,,,,,,,,,28.0,Zaydou Youssouf,False,Santa Clara,Famalicao,0.0007378299999999983
2509977931.0,271.0,27.0,23.0,935,53.760000000000005,21.556,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,298175.0,48.825,40.732,,,,,,,,,,,97.0,Santiago Colombatto,False,Santa Clara,Famalicao,-0.0020099799999999998
,,27.0,23.0,935,48.825,40.732,,,Carry,,,,,363299.0,55.755,45.084,,,,,,,,,,,4.0,Enea Mihaj,False,Santa Clara,Famalicao,0.0020099799999999998
2509977955.0,272.0,27.0,26.0,935,55.755,45.084,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,363299.0,66.99,47.464,,,,,,,,,,,4.0,Enea Mihaj,True,Santa Clara,Famalicao,0.002495360000000002
,,27.0,26.0,935,66.99,47.464,,,Carry,,,,,402892.0,73.71000000000001,47.260000000000005,,,,,,,,,,,10.0,Iván Jaime,True,Santa Clara,Famalicao,0.0047710800000000005
2509977957.0,273.0,27.0,29.0,935,73.71000000000001,47.260000000000005,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,402892.0,,,,,,,,,,,,,10.0,Iván Jaime,,Santa Clara,Famalicao,
2509977965.0,192.0,27.0,30.0,251,33.18,24.344,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,350779.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509978011.0,193.0,27.0,32.0,251,37.48500000000001,28.900000000000002,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,350779.0,40.74,37.128,,,,,,,,,,,,,False,Santa Clara,Famalicao,0.0
2509978077.0,194.0,27.0,34.0,251,45.885000000000005,35.904,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'Longball', 'PassEndX', 'Zone']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,378828.0,84.525,56.848,,,,,,,,,,,,,True,Santa Clara,Famalicao,0.014686739999999998
2509978081.0,195.0,27.0,37.0,251,96.17999999999999,51.00000000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,397582.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509978085.0,274.0,27.0,39.0,935,8.82,17.272000000000002,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'OppositeRelatedEvent', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 94, 95, 215]",True,330832.0,9.135,15.98,,,,,,,,,,,28.0,Zaydou Youssouf,,Santa Clara,Famalicao,
2509978083.0,196.0,27.0,39.0,251,95.34,50.32,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave']","[91, 60]",True,397582.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509978103.0,275.0,27.0,41.0,935,2.8350000000000004,23.392,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,400826.0,,,,,,,,,,,,,31.0,Luiz Júnior,,Santa Clara,Famalicao,
2509978207.0,276.0,27.0,44.0,935,10.815000000000001,28.628000000000004,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'KeeperThrow', 'Longball', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[91, 36, 37, 216, 218]",True,400826.0,41.265,57.05200000000001,,,,,,,,,,,31.0,Luiz Júnior,False,Santa Clara,Famalicao,0.0013199700000000002
,,27.0,44.0,935,41.265,57.05200000000001,,,Carry,,,,,402892.0,61.11000000000001,51.544000000000004,,,,,,,,,,,10.0,Iván Jaime,True,Santa Clara,Famalicao,0.003970940000000001
2509978245.0,277.0,27.0,52.0,935,61.11000000000001,51.544000000000004,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,402892.0,49.035000000000004,36.856,,,,,,,,,,,10.0,Iván Jaime,False,Santa Clara,Famalicao,-0.0012721500000000014
,,27.0,52.0,935,49.035000000000004,36.856,,,Carry,,,,,298175.0,49.665,31.892000000000003,,,,,,,,,,,97.0,Santiago Colombatto,False,Santa Clara,Famalicao,0.0
2509978269.0,278.0,27.0,56.0,935,49.665,31.892000000000003,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,298175.0,46.095,16.456,,,,,,,,,,,97.0,Santiago Colombatto,False,Santa Clara,Famalicao,-0.0010005799999999992
,,27.0,56.0,935,46.095,16.456,,,Carry,,,,,330832.0,55.33500000000001,15.776,,,,,,,,,,,28.0,Zaydou Youssouf,True,Santa Clara,Famalicao,0.0022727300000000006
2509978321.0,279.0,27.0,59.0,935,55.33500000000001,15.776,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,330832.0,64.78500000000001,13.192,,,,,,,,,,,28.0,Zaydou Youssouf,False,Santa Clara,Famalicao,0.0025853399999999985
,,27.0,59.0,935,64.78500000000001,13.192,,,Carry,,,,,362805.0,63.525000000000006,5.848,,,,,,,,,,,23.0,Alex Dobre,False,Santa Clara,Famalicao,-0.0012528700000000031
2509978359.0,280.0,28.0,3.0,935,63.525000000000006,5.848,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,362805.0,45.99,8.908000000000001,,,,,,,,,,,23.0,Alex Dobre,False,Santa Clara,Famalicao,-0.0049671599999999965
,,28.0,3.0,935,45.99,8.908000000000001,,,Carry,,,,,330832.0,42.945,19.040000000000003,,,,,,,,,,,28.0,Zaydou Youssouf,False,Santa Clara,Famalicao,-0.0011536600000000008
2509978405.0,281.0,28.0,7.0,935,42.945,19.040000000000003,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndY', 'Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 127, 36, 37, 216, 218]",True,330832.0,65.94,45.696000000000005,,,,,,,,,,,28.0,Zaydou Youssouf,True,Santa Clara,Famalicao,0.006659580000000002
2509978419.0,282.0,28.0,9.0,935,65.625,45.628,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,402892.0,66.465,65.824,,,,,,,,,,,10.0,Iván Jaime,False,Santa Clara,Famalicao,-0.001900720000000005
2509978425.0,283.0,28.0,11.0,935,66.465,65.824,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,401060.0,,,,,,,,,,,,,74.0,Francisco Moura,,Santa Clara,Famalicao,
2509978553.0,198.0,28.0,25.0,251,47.145,0.0,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length', 'Longball', 'ThrowIn']","[91, 212, 35, 37, 216]",True,350779.0,37.589999999999996,19.312,,,,,,,,,,,,,False,Santa Clara,Famalicao,0.0002082999999999998
2509978573.0,199.0,28.0,26.0,251,37.48500000000001,19.312,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,300280.0,34.125,36.04,,,,,,,,,,,,,False,Santa Clara,Famalicao,-0.0013679799999999995
2509978577.0,200.0,28.0,28.0,251,34.125,36.04,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,455563.0,41.475,56.03200000000001,,,,,,,,,,,,,False,Santa Clara,Famalicao,0.00082343
2509978601.0,201.0,28.0,30.0,251,41.475,56.03200000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,369884.0,33.81,48.144,,,,,,,,,,,,,False,Santa Clara,Famalicao,-0.0010425699999999996
2509978675.0,202.0,28.0,32.0,251,36.015,47.464,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,455563.0,33.81,24.82,,,,,,,,,,,,,False,Santa Clara,Famalicao,-0.0015871199999999992
2509978713.0,203.0,28.0,39.0,251,36.855000000000004,29.444,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,300280.0,34.125,46.71600000000001,,,,,,,,,,,,,False,Santa Clara,Famalicao,-0.00152184
2509978737.0,204.0,28.0,42.0,251,34.545,55.69200000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'Angle', 'StandingSave', 'Chipped', 'Longball', 'PassEndY', 'PassEndX']","[91, 120, 124, 128, 36, 38, 217, 218]",True,455563.0,71.08500000000001,36.652,,,,,,,,,,,,,True,Santa Clara,Famalicao,
2509978745.0,285.0,28.0,45.0,935,31.71,35.7,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Head', 'StandingSave', 'Zone']","[91, 101, 56]",True,363299.0,,,,,,,,,,,,,4.0,Enea Mihaj,,Santa Clara,Famalicao,
2509978761.0,286.0,28.0,47.0,935,38.22,27.608000000000004,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,330832.0,,,,,,,,,,,,,28.0,Zaydou Youssouf,,Santa Clara,Famalicao,
2509978767.0,287.0,28.0,47.0,935,61.95,25.636000000000003,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 53]",True,330832.0,,,,,,,,,,,,,28.0,Zaydou Youssouf,,Santa Clara,Famalicao,
,,28.0,47.0,935,38.22,27.608000000000004,,,Carry,,,,,330832.0,61.95,25.636000000000003,,,,,,,,,,,28.0,Zaydou Youssouf,True,Santa Clara,Famalicao,0.006724860000000001
2509978789.0,205.0,28.0,49.0,251,43.050000000000004,42.364000000000004,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 142]",True,378828.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509978781.0,288.0,28.0,49.0,935,63.42,25.432000000000002,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,330832.0,,,,,,,,,,,,,28.0,Zaydou Youssouf,,Santa Clara,Famalicao,
2509978791.0,206.0,28.0,50.0,251,41.160000000000004,39.984,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,455563.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509978811.0,207.0,28.0,50.0,251,41.160000000000004,39.984,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,455563.0,49.665,33.524,,,,,,,,,,,,,False,Santa Clara,Famalicao,0.002219519999999999
2509978829.0,208.0,28.0,52.0,251,49.665,33.524,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,469662.0,58.48500000000001,45.628,,,,,,,,,,,,,False,Santa Clara,Famalicao,0.0020099799999999998
2509978839.0,209.0,28.0,54.0,251,59.64,47.464,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Offensive']","[91, 54]",True,378828.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509978877.0,289.0,28.0,54.0,935,45.36000000000001,20.536,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,362805.0,,,,,,,,,,,,,23.0,Alex Dobre,,Santa Clara,Famalicao,
2509979229.0,214.0,29.0,33.0,251,46.410000000000004,51.816,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,369884.0,35.910000000000004,47.87200000000001,,,,,,,,,,,,,False,Santa Clara,Famalicao,-0.00274078
2509979279.0,215.0,29.0,36.0,251,35.28,47.736000000000004,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,455563.0,14.595,31.348000000000003,,,,,,,,,,,,,False,Santa Clara,Famalicao,-0.0018645199999999997
2509979313.0,216.0,29.0,41.0,251,17.430000000000003,29.240000000000002,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Chipped', 'Longball', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Length']","[91, 120, 124, 128, 36, 38, 216, 218]",True,337629.0,65.83500000000001,20.876,,,,,,,,,,,,,True,Santa Clara,Famalicao,
2509979317.0,293.0,29.0,45.0,935,47.04,47.124,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,363299.0,,,,,,,,,,,,,4.0,Enea Mihaj,,Santa Clara,Famalicao,
2510426795.0,941.0,29.0,46.0,935,45.99,51.544000000000004,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'HeadPass', 'Length', 'Angle']","[91, 120, 29, 139, 36, 38, 216, 218]",True,298175.0,57.96000000000001,50.728,,,,,,,,,,,97.0,Santiago Colombatto,False,Santa Clara,Famalicao,
2509979381.0,219.0,29.0,48.0,251,42.105000000000004,20.060000000000002,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,300280.0,22.680000000000003,34.612,,,,,,,,,,,,,False,Santa Clara,Famalicao,-0.0025262500000000007
2509979397.0,220.0,29.0,53.0,251,27.72,35.7,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'Length', 'Longball', 'PassEndY', 'Zone', 'Chipped']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,337629.0,69.825,38.080000000000005,,,,,,,,,,,,,True,Santa Clara,Famalicao,0.00864694
2509979405.0,221.0,29.0,57.0,251,67.935,37.944,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 199]",False,431984.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509979421.0,294.0,29.0,57.0,935,37.065,30.056000000000004,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,380619.0,,,,,,,,,,,,,15.0,Riccieli,,Santa Clara,Famalicao,
2509979435.0,222.0,29.0,57.0,251,69.825,38.080000000000005,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'HeadPass']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,431984.0,77.49,31.688000000000002,,,,,,,,,,,,,False,Santa Clara,Famalicao,0.0038807899999999985
2509979443.0,223.0,30.0,0.0,251,79.8,38.89600000000001,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'StandingSave', 'Offensive', 'OverRun']","[91, 204]",True,397849.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509979477.0,295.0,30.0,1.0,935,19.740000000000002,24.956000000000003,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[91, 94, 95, 215]",True,363299.0,20.265,0.0,,,,,,,,,,,4.0,Enea Mihaj,,Santa Clara,Famalicao,
2509979519.0,225.0,30.0,6.0,251,85.78500000000001,68.0,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'ThrowIn', 'PassEndX', 'PassEndY']","[91, 212, 35, 38, 217]",True,369884.0,79.485,63.376000000000005,,,,,,,,,,,,,False,Santa Clara,Famalicao,0.0
2509979547.0,226.0,30.0,9.0,251,84.525,62.764,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Throughball', 'Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 129, 205, 36, 38, 217, 218]",True,378828.0,102.165,59.50000000000001,,,,,,,,,,,,,False,Santa Clara,Famalicao,0.010362779999999999
2509979567.0,227.0,30.0,12.0,251,102.165,59.50000000000001,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'Zone', 'Chipped', 'LeftFoot', 'Angle', 'Cross', 'PassEndX', 'PassEndY']","[91, 138, 124, 126, 35, 38, 217, 218]",True,369884.0,96.705,29.716000000000005,,,,,,,,,,,,,True,Santa Clara,Famalicao,
2509980357.0,301.0,30.0,13.0,935,7.875,37.672000000000004,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 200]",False,401060.0,,,,,,,,,,,,,74.0,Francisco Moura,,Santa Clara,Famalicao,
2509979573.0,228.0,30.0,13.0,251,97.125,30.328000000000003,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,431984.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509979593.0,297.0,30.0,13.0,935,9.450000000000001,36.652,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 94, 95, 57, 215]",True,401060.0,21.945,25.568,,,,,,,,,,,74.0,Francisco Moura,,Santa Clara,Famalicao,
2509979599.0,230.0,30.0,16.0,251,81.27000000000001,44.2,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Offensive']","[91, 53]",True,469662.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509979609.0,298.0,30.0,16.0,935,23.730000000000004,23.8,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 142]",True,362805.0,,,,,,,,,,,,,23.0,Alex Dobre,,Santa Clara,Famalicao,
2509979639.0,231.0,30.0,18.0,251,84.94500000000001,32.776,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['RegularPlay', 'OutOfBoxCentre', 'BlockedX', 'LowCentre', 'Blocked', 'StandingSave', 'Zone', 'BlockedY', 'GoalMouthZ', 'RightFoot', 'GoalMouthY']","[91, 10, 2, 3, 11, 12]",True,397849.0,,,19.0,49.3,True,,,83.8,48.4,,,,,,,Santa Clara,Famalicao,
2509981209.0,236.0,30.0,18.0,251,89.04,32.64,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Penalty', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 136, 63]",True,,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
2509981099.0,302.0,30.0,18.0,935,15.959999999999999,35.36,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Penalty']","[134, 64]",False,401060.0,,,,,,,,,,,,,74.0,Francisco Moura,,Santa Clara,Famalicao,
2509981349.0,303.0,32.0,40.0,935,0.0,0.0,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,['Yellow'],[65],False,401060.0,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,,74.0,Francisco Moura,,Santa Clara,Famalicao,
2509981637.0,237.0,33.0,12.0,251,92.925,34.0,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['GoalMouthY', 'BoxCentre', 'BlockedX', 'RightFoot', 'HighLeft', 'OppositeRelatedEvent', 'Zone', 'BlockedY', 'GoalMouthZ', 'Penalty', 'BigChance', 'StandingSave']","[91, 135, 9, 10, 201, 1, 12]",True,397849.0,,,22.8,52.3,True,,,98.6,49.8,,,,,,,Santa Clara,Famalicao,
2509981695.0,304.0,33.0,12.0,935,0.0,0.0,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",PenaltyFaced,Unsuccessful,"['MissRight', 'DivingSave', 'Penalty', 'KeeperSaved', 'Zone', 'OppositeRelatedEvent']",[111],False,400826.0,,,,,,,,,,,,,31.0,Luiz Júnior,,Santa Clara,Famalicao,
2509981701.0,305.0,33.0,13.0,935,0.315,34.0,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['DivingSave', 'ParriedSafe', 'Penalty', 'OppositeRelatedEvent', 'Zone', 'Hands', 'KeeperSaveInTheBox']","[91, 109, 113, 112, 83, 77, 79, 81]",True,400826.0,,,,,,,,,,,,,31.0,Luiz Júnior,,Santa Clara,Famalicao,
2509981927.0,238.0,33.0,13.0,251,98.80499999999999,34.0,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,397849.0,,,,,,,,,,,,,,,,Santa Clara,Famalicao,
