awayTeam,away_score,blockedX,blockedY,eventType,expectedGoals,expectedGoalsOnTarget,firstName,goalCrossedY,goalCrossedZ,homeTeam,home_score,id,isBlocked,isOnTarget,isOwnGoal,lastName,min,minAdded,name,onGoalShot,period,playerId,playerName,round,shotType,situation,teamId,x,y
Famalicao,0.0,88.1779411764,26.516562500000003,AttemptSaved,0.05250776,,Ivan,33.5425,1.219999994,Porto,2.0,2376442377.0,1.0,1.0,0.0,Jaime,63.0,,Famalicao,"{'x': 1.121031746031747, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,1009832.0,Ivan Jaime,19.0,RightFoot,RegularPlay,1634.0,84.84999828153444,25.53375
Famalicao,0.0,99.5000000004,28.539047618000005,AttemptSaved,0.22477782,,Bruno,37.27875,1.219999994,Porto,2.0,2376442893.0,1.0,1.0,0.0,Costa,68.0,,Porto,"{'x': 0.13260582010581956, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,470535.0,Bruno Costa,19.0,RightFoot,RegularPlay,9773.0,95.9298245603,23.2285350362
Famalicao,0.0,98.6315789471,34.0,AttemptSaved,0.25094804,,,34.22875,1.219999994,Porto,2.0,2376442897.0,1.0,1.0,0.0,Otávio,68.0,,Porto,"{'x': 0.9394841269841275, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,397019.0,Otávio,19.0,RightFoot,RegularPlay,9773.0,96.4122807008,33.92375116348266
Famalicao,0.0,,,Miss,0.07183191,,Fabio,29.967857141,5.427586216,Porto,2.0,2376443111.0,0.0,0.0,0.0,Vieira,69.0,,Porto,"{'x': 1.5031266771378822, 'y': 0.6772486772486772, 'zoomRatio': 0.4716645481288473}",SecondHalf,1025462.0,Fabio Vieira,19.0,LeftFoot,FreeKick,9773.0,81.13349858333113,24.55974629698713
Famalicao,0.0,,,Miss,0.36416137,,Mehdi,36.36375,3.6201379344000006,Porto,2.0,2376443829.0,0.0,0.0,0.0,Taremi,73.0,,Porto,"{'x': 0.5577940426980206, 'y': 0.6772486772486772, 'zoomRatio': 0.7071553753998859}",SecondHalf,619506.0,Mehdi Taremi,19.0,RightFoot,RegularPlay,9773.0,91.4000015258789,30.72125058174133
Famalicao,0.0,,,Miss,0.044208616,,Bruno,26.516562500000003,1.1622105206000002,Porto,2.0,2376443995.0,0.0,0.0,0.0,Rodrigues,75.0,,Famalicao,"{'x': 2, 'y': 0.15530436655614496, 'zoomRatio': 0.5051154633148207}",SecondHalf,683709.0,Bruno Rodrigues,19.0,RightFoot,RegularPlay,1634.0,90.5,19.445095811271784
Famalicao,0.0,,,Goal,0.7884,0.8241,Mehdi,34.0,1.0145263108,Porto,3.0,2376444399.0,0.0,1.0,0.0,Taremi,78.0,,Porto,"{'x': 1, 'y': 0.2683932039153439, 'zoomRatio': 1}",SecondHalf,619506.0,Mehdi Taremi,19.0,RightFoot,Penalty,9773.0,94.0,34.0
Famalicao,0.0,,,Miss,0.049796224,,Ivo,36.21125,3.6201379344000006,Porto,3.0,2376446271.0,0.0,0.0,0.0,Rodrigues,89.0,,Famalicao,"{'x': 0.5863234592981488, 'y': 0.6772486772486772, 'zoomRatio': 0.7071553753998859}",SecondHalf,388532.0,Ivo Rodrigues,19.0,RightFoot,FreeKick,1634.0,81.35873786479999,49.46573034372574
Famalicao,1.0,,,Goal,0.6135275,0.9675,,30.87375,0.3274736826,Porto,3.0,2376446861.0,0.0,1.0,0.0,Riccieli,90.0,1.0,Famalicao,"{'x': 1.8270502645502642, 'y': 0.08663324936507935, 'zoomRatio': 1}",SecondHalf,1033147.0,Riccieli,19.0,RightFoot,FromCorner,1634.0,102.72413648424586,30.72125058174133
Famalicao,1.0,,,Miss,0.069951355,,Marcos,26.69,3.8547586248,Porto,3.0,2376447215.0,0.0,0.0,0.0,Paulo,90.0,4.0,Famalicao,"{'x': 2, 'y': 0.5273267612585497, 'zoomRatio': 0.5170998632010942}",SecondHalf,974867.0,Marcos Paulo,19.0,RightFoot,RegularPlay,1634.0,91.4000015258789,41.65687411785126
Famalicao,1.0,104.4310344828,36.745000000000005,AttemptSaved,0.04357496,0.2051,Bruno,37.27875,0.2054736832,Porto,3.0,2376447835.0,0.0,1.0,0.0,Costa,90.0,7.0,Porto,"{'x': 0.13260582010581956, 'y': 0.05435811724867726, 'zoomRatio': 1}",SecondHalf,470535.0,Bruno Costa,19.0,RightFoot,FreeKick,9773.0,93.6999969482422,59.34180294452172
Gil Vicente,0.0,94.5789473669,32.09375,AttemptSaved,0.1643599569797516,,,32.70374999999999,1.219999994,Porto,0.0,2388118559.0,1.0,1.0,0.0,Vitinha,5.0,,Porto,"{'x': 1.3429232804232825, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,1061249.0,Vitinha,24.0,RightFoot,FreeKick,9773.0,86.67500327575178,31.63625116348266
Gil Vicente,0.0,103.1982758622,32.3225,AttemptSaved,0.0406307280063629,0.0741,,35.143750000000004,0.160526315,Porto,0.0,2388122977.0,0.0,1.0,0.0,Vitinha,11.0,,Porto,"{'x': 0.6974206349206338, 'y': 0.042467279100529096, 'zoomRatio': 1}",FirstHalf,1061249.0,Vitinha,24.0,LeftFoot,FromCorner,9773.0,85.279411764,22.247642246912868
Gil Vicente,0.0,91.9,30.22,AttemptSaved,0.089977741241455,,Mehdi,33.161249999999995,1.219999994,Porto,0.0,2388123473.0,1.0,1.0,0.0,Taremi,12.0,,Porto,"{'x': 1.2218915343915355, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,619506.0,Mehdi Taremi,24.0,RightFoot,RegularPlay,9773.0,87.74853268775178,29.04333269076756
Gil Vicente,0.0,90.9,46.9434394871,AttemptSaved,0.0173166394233703,,Fabio,33.92375,1.219999994,Porto,0.0,2388123995.0,1.0,1.0,0.0,Cardoso,13.0,,Porto,"{'x': 1.0201719576719581, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,361751.0,Fabio Cardoso,24.0,LeftFoot,RegularPlay,9773.0,89.4000015258789,48.2746496788
Gil Vicente,0.0,84.51213592239999,37.756,AttemptSaved,0.0287849605083465,,,34.4575,1.219999994,Porto,0.0,2388125673.0,1.0,1.0,0.0,Pedrinho,16.0,,Gil Vicente,"{'x': 0.8789682539682532, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,387439.0,Pedrinho,24.0,RightFoot,RegularPlay,9764.0,76.51601598226887,39.04071364576755
Gil Vicente,0.0,,,Miss,0.0823194980621337,,Kanya,38.368333335,0.0898947364,Porto,0.0,2388128515.0,0.0,0.0,0.0,Fujimoto,21.0,,Gil Vicente,"{'x': 0, 'y': 0.020578726371393068, 'zoomRatio': 0.8653185803642427}",FirstHalf,924315.0,Kanya Fujimoto,24.0,RightFoot,RegularPlay,9764.0,90.3000030517578,40.97380824153511
Gil Vicente,0.0,,,Miss,0.0159306526184082,,,31.254999999999995,3.7417931072,Porto,0.0,2388132685.0,0.0,0.0,0.0,Otávio,35.0,,Porto,"{'x': 1.4968333538993435, 'y': 0.6772486772486772, 'zoomRatio': 0.6841639627466359}",FirstHalf,397019.0,Otávio,24.0,RightFoot,RegularPlay,9773.0,74.93932382733112,49.956179411087135
Gil Vicente,0.0,89.1,45.05171974100001,AttemptSaved,0.0335454940795898,,Wenderson,34.1525,1.219999994,Porto,0.0,2388133091.0,1.0,1.0,0.0,Galeno,35.0,,Porto,"{'x': 0.9596560846560838, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,776972.0,Wenderson Galeno,24.0,RightFoot,RegularPlay,9773.0,85.60147386375178,47.2236942643
Gil Vicente,0.0,,,Miss,0.0394511222839355,,Samuel Dias,20.2858598756,0.6228421022,Porto,0.0,2388133771.0,0.0,0.0,0.0,Lino,37.0,,Gil Vicente,"{'x': 2, 'y': 0.045416052085675285, 'zoomRatio': 0.2756279260465392}",FirstHalf,1082941.0,Samuel Dias Lino,24.0,LeftFoot,RegularPlay,9764.0,96.1228040718214,48.69503077551287
Gil Vicente,0.0,,,Miss,0.1367857158184051,,,25.2446875,0.8925263114,Porto,0.0,2388135539.0,0.0,0.0,0.0,Evanilson,40.0,,Porto,"{'x': 2, 'y': 0.10194111419780846, 'zoomRatio': 0.43173787343398645}",FirstHalf,1098096.0,Evanilson,24.0,RightFoot,RegularPlay,9773.0,94.6754356503214,39.04071364576755
Gil Vicente,0.0,,,Miss,0.0390906333923339,,,27.950714285,7.000413807199999,Porto,0.0,2388138159.0,0.0,0.0,0.0,Pepe,44.0,,Porto,"{'x': 1.5852326536139036, 'y': 0.6772486772486772, 'zoomRatio': 0.365692667677304}",FirstHalf,850356.0,Pepe,24.0,RightFoot,RegularPlay,9773.0,85.49411437024823,19.0247133782
Gil Vicente,0.0,87.426470588,38.536428573,AttemptSaved,0.0354091525077819,,,33.61875,1.219999994,Porto,0.0,2388150807.0,1.0,1.0,0.0,Otávio,47.0,,Porto,"{'x': 1.1008597883597888, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,397019.0,Otávio,24.0,RightFoot,RegularPlay,9773.0,77.4169902928,41.48343705892563
Gil Vicente,0.0,,,Post,0.0623233616352081,,,37.72,0.2054736832,Porto,0.0,2388150843.0,0.0,1.0,0.0,Pepe,47.0,,Porto,"{'x': 0.01587301587301626, 'y': 0.05435811724867726, 'zoomRatio': 1}",SecondHalf,850356.0,Pepe,24.0,RightFoot,RegularPlay,9773.0,90.0,22.03745169855643
Gil Vicente,0.0,103.6724137932,35.90625,AttemptSaved,0.1469352841377258,0.0454,Wenderson,33.5425,0.3274736826,Porto,0.0,2388151941.0,0.0,1.0,0.0,Galeno,49.0,,Porto,"{'x': 1.121031746031747, 'y': 0.08663324936507935, 'zoomRatio': 1}",SecondHalf,776972.0,Wenderson Galeno,24.0,RightFoot,RegularPlay,9773.0,97.47368273756072,42.35062455892563
Gil Vicente,0.0,,,Miss,0.1811499893665313,,Mehdi,39.040714287,0.2696842092,Porto,0.0,2388152583.0,0.0,0.0,0.0,Taremi,50.0,,Porto,"{'x': 0, 'y': 0.05350118928492248, 'zoomRatio': 0.7498937223537185}",SecondHalf,619506.0,Mehdi Taremi,24.0,LeftFoot,RegularPlay,9773.0,102.72413648424586,39.79714349923245
Gil Vicente,0.0,,,Miss,0.0755164325237274,,Wenderson,40.46952381,1.8749473592,Porto,0.0,2388154047.0,0.0,0.0,0.0,Galeno,53.0,,Porto,"{'x': 1.1102230246251565e-16, 'y': 0.2898122666001905, 'zoomRatio': 0.5842779331234892}",SecondHalf,776972.0,Wenderson Galeno,24.0,Header,RegularPlay,9773.0,94.8684225235393,33.77125058174133
Gil Vicente,0.0,93.1,36.51625,AttemptSaved,0.096640408039093,,,33.2375,1.219999994,Porto,0.0,2388155523.0,1.0,1.0,0.0,Vitinha,56.0,,Porto,"{'x': 1.2017195767195774, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,1061249.0,Vitinha,24.0,RightFoot,RegularPlay,9773.0,90.9000015258789,37.05
Gil Vicente,0.0,103.103448276,34.1525,AttemptSaved,0.0745827853679657,0.1145,,36.135000000000005,0.8539999958000001,Porto,0.0,2388157799.0,0.0,1.0,0.0,Vitinha,60.0,,Porto,"{'x': 0.4351851851851839, 'y': 0.22592592481481483, 'zoomRatio': 1}",SecondHalf,1061249.0,Vitinha,24.0,RightFoot,RegularPlay,9773.0,87.31911928487588,34.99124941825867
Gil Vicente,1.0,,,Goal,0.2768000960350036,0.9418,,31.48375,0.2054736832,Porto,0.0,2388158261.0,0.0,1.0,0.0,Fran,62.0,,Gil Vicente,"{'x': 1.665674603174603, 'y': 0.05435811724867726, 'zoomRatio': 1}",SecondHalf,671855.0,Fran,24.0,RightFoot,RegularPlay,9764.0,96.79824708553927,35.525000000000006
Gil Vicente,1.0,,,Goal,0.967046856880188,0.9692,,31.865,0.8925263114,Porto,1.0,2388159453.0,0.0,1.0,0.0,Evanilson,66.0,,Porto,"{'x': 1.5648148148148162, 'y': 0.2361180717989418, 'zoomRatio': 1}",SecondHalf,1098096.0,Evanilson,24.0,RightFoot,RegularPlay,9773.0,102.72413648424586,31.40749883651733
Gil Vicente,1.0,,,Miss,0.0653246939182281,,Mehdi,37.12625,3.1335172432,Porto,1.0,2388160383.0,0.0,0.0,0.0,Taremi,69.0,,Porto,"{'x': 0.3243219957243616, 'y': 0.6772486772486772, 'zoomRatio': 0.8169733246419558}",SecondHalf,619506.0,Mehdi Taremi,24.0,RightFoot,FreeKick,9773.0,85.06470915775176,48.484842899874266
Gil Vicente,1.0,103.6724137932,31.559999999999995,AttemptSaved,0.062365710735321,0.3777,Chico,36.36375,0.2054736832,Porto,1.0,2388161343.0,0.0,1.0,0.0,Conceicao,73.0,,Porto,"{'x': 0.37466931216931143, 'y': 0.05435811724867726, 'zoomRatio': 1}",SecondHalf,1185336.0,Chico Conceicao,24.0,LeftFoot,RegularPlay,9773.0,97.1842134702786,21.40687871712821
Gil Vicente,1.0,103.577586207,34.0,AttemptSaved,0.1944040358066558,0.1532,Mehdi,34.915000000000006,0.8539999958000001,Porto,1.0,2388162803.0,0.0,1.0,0.0,Taremi,78.0,,Porto,"{'x': 0.7579365079365064, 'y': 0.22592592481481483, 'zoomRatio': 1}",SecondHalf,619506.0,Mehdi Taremi,24.0,Header,FromCorner,9773.0,96.79824708553927,35.219998836517334
Gil Vicente,1.0,,,Post,0.1108027100563049,,Chico,33.00875,2.476,Porto,1.0,2388164477.0,0.0,1.0,0.0,Conceicao,84.0,,Porto,"{'x': 1.26223544973545, 'y': 0.655026455026455, 'zoomRatio': 1}",SecondHalf,1185336.0,Chico Conceicao,24.0,Header,RegularPlay,9773.0,97.6666696107786,35.677500581741334
Gil Vicente,1.0,101.1120689658,32.24625,AttemptSaved,0.1568472683429718,,Antonio,32.85625,1.219999994,Porto,1.0,2388164483.0,1.0,1.0,0.0,Martinez,84.0,,Porto,"{'x': 1.3025793650793662, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,640123.0,Antonio Martinez,24.0,Header,RegularPlay,9773.0,96.1228040718214,31.40749883651733
Gil Vicente,1.0,86.99705882319999,32.24625,AttemptSaved,0.0189855098724365,,,33.61875,1.219999994,Porto,1.0,2388165545.0,1.0,1.0,0.0,Otávio,87.0,,Porto,"{'x': 1.1008597883597888, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,397019.0,Otávio,24.0,RightFoot,RegularPlay,9773.0,76.2907767008,31.48375058174133
Gil Vicente,1.0,,,Miss,0.037398338317871,,Fabio,35.9825,6.3921379432,Porto,1.0,2388165669.0,0.0,0.0,0.0,Vieira,87.0,,Porto,"{'x': 0.7899536094846296, 'y': 0.6772486772486772, 'zoomRatio': 0.40049198292464033}",SecondHalf,1025462.0,Fabio Vieira,24.0,LeftFoot,FromCorner,9773.0,79.78203711753443,26.57437455892563
Gil Vicente,1.0,,,Miss,0.2121041417121887,,Fabio,28.959285713000003,1.1622105206000002,Porto,1.0,2388166361.0,0.0,0.0,0.0,Vieira,89.0,,Porto,"{'x': 2, 'y': 0.23056464906121352, 'zoomRatio': 0.7498937223537185}",SecondHalf,1025462.0,Fabio Vieira,24.0,RightFoot,RegularPlay,9773.0,101.87068676149173,23.018344487843564
Gil Vicente,1.0,98.2456140347,21.3368152901,AttemptSaved,0.0447660684585571,,Bilel,31.48375,1.219999994,Porto,1.0,2388167357.0,1.0,1.0,0.0,Aouacheria,90.0,3.0,Gil Vicente,"{'x': 1.665674603174603, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,566403.0,Bilel Aouacheria,24.0,RightFoot,RegularPlay,9764.0,97.0877163528214,19.515159772843564
Gil Vicente,1.0,,,Miss,0.0341412723064422,,Antonio,34.61,4.940965524800001,Porto,1.0,2388167751.0,0.0,0.0,0.0,Martinez,90.0,4.0,Porto,"{'x': 0.9163884688026811, 'y': 0.6772486772486772, 'zoomRatio': 0.518117357255518}",SecondHalf,640123.0,Antonio Martinez,24.0,Header,RegularPlay,9773.0,92.4000015258789,30.34000058174133
Gil Vicente,1.0,97.3771929818,28.875238094000004,AttemptSaved,0.0328784883022308,,Chico,34.305,1.219999994,Porto,1.0,2388168361.0,1.0,1.0,0.0,Conceicao,90.0,6.0,Porto,"{'x': 0.9193121693121694, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,1185336.0,Chico Conceicao,24.0,LeftFoot,RegularPlay,9773.0,86.9970571851241,21.8272611502
Gil Vicente,1.0,103.8620689656,32.6275,AttemptSaved,0.0684998035430908,0.3395,Antonio,31.02625,1.3805263090000002,Porto,1.0,2388168719.0,0.0,1.0,0.0,Martinez,90.0,7.0,Porto,"{'x': 1.7867063492063497, 'y': 0.3652186002645503, 'zoomRatio': 1}",SecondHalf,640123.0,Antonio Martinez,24.0,Header,RegularPlay,9773.0,96.8947368413,29.631666665
Gil Vicente,1.0,95.8333333322,30.416249999999994,AttemptSaved,0.0943779647350311,,Mehdi,34.61,1.219999994,Porto,1.0,2388168961.0,1.0,1.0,0.0,Taremi,90.0,8.0,Porto,"{'x': 0.8386243386243388, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,619506.0,Mehdi Taremi,24.0,RightFoot,RegularPlay,9773.0,90.9000015258789,28.70714413846489
Vitoria de Guimaraes,0.0,94.8684210512,32.09375,AttemptSaved,0.24690217,,,34.61,1.219999994,Porto,0.0,2360596087.0,1.0,1.0,0.0,Otávio,1.0,,Porto,"{'x': 0.8386243386243388, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,397019.0,Otávio,12.0,RightFoot,RegularPlay,9773.0,92.8000030517578,31.559999418258663
Vitoria de Guimaraes,0.0,97.0877192975,30.244,Miss,0.04227096,,,63.14616113459999,0.7127368386,Porto,0.0,2361046409.0,0.0,0.0,0.0,Otávio,1.0,,Porto,"{'x': 0, 'y': 0.024453883834255476, 'zoomRatio': 0.12969117897014185}",FirstHalf,397019.0,Otávio,12.0,Header,RegularPlay,9773.0,95.2543889082786,25.649375441074373
Vitoria de Guimaraes,0.0,,,Miss,0.32571,,Bruno,30.28,3.4984827616,Porto,0.0,2360598529.0,0.0,0.0,0.0,Duarte,4.0,,Vitoria de Guimaraes,"{'x': 1.720130768405693, 'y': 0.6772486772486772, 'zoomRatio': 0.7317457807993334}",FirstHalf,951043.0,Bruno Duarte,12.0,RightFoot,SetPiece,7844.0,98.8245614033,36.74499883651734
Vitoria de Guimaraes,0.0,,,Miss,0.9149345,,Luis,29.379523808,1.60526315,Porto,0.0,2360607949.0,0.0,0.0,0.0,Diaz,17.0,,Porto,"{'x': 2, 'y': 0.34742374666476816, 'zoomRatio': 0.8180974953501073}",FirstHalf,860914.0,Luis Diaz,12.0,RightFoot,FastBreak,9773.0,89.5999984741211,26.632188382148744
Vitoria de Guimaraes,0.0,102.9137931036,35.220000000000006,AttemptSaved,0.038623184,0.3915,,31.178749999999997,1.1365263102,Porto,0.0,2360608325.0,0.0,1.0,0.0,Rochinha,18.0,,Vitoria de Guimaraes,"{'x': 1.7463624338624355, 'y': 0.30066833603174603, 'zoomRatio': 1}",FirstHalf,554285.0,Rochinha,12.0,RightFoot,RegularPlay,7844.0,86.56764378224823,52.96891505872573
Vitoria de Guimaraes,0.0,,,Miss,0.05782494,,Abdul,26.2853125,0.0898947364,Porto,0.0,2360608909.0,0.0,0.0,0.0,Mumin,18.0,,Vitoria de Guimaraes,"{'x': 2, 'y': 0.011652414488597242, 'zoomRatio': 0.4899744804958078}",FirstHalf,776591.0,Abdul Mumin,12.0,LeftFoot,FromCorner,7844.0,91.8000030517578,35.525000000000006
Vitoria de Guimaraes,0.0,,,Miss,0.035175353,,Bruno,30.05190476,4.2197241432000006,Porto,0.0,2360610683.0,0.0,0.0,0.0,Duarte,21.0,,Vitoria de Guimaraes,"{'x': 1.6336533356690253, 'y': 0.6772486772486772, 'zoomRatio': 0.6066747287557619}",FirstHalf,951043.0,Bruno Duarte,12.0,RightFoot,RegularPlay,7844.0,97.0877163528214,16.5724840777
Vitoria de Guimaraes,0.0,,,Miss,0.038170606,,Sérgio,35.9825,3.0118620704000003,Porto,0.0,2360612295.0,0.0,0.0,0.0,Oliveira,24.0,,Porto,"{'x': 0.5542141468426576, 'y': 0.6772486772486772, 'zoomRatio': 0.8499725220351843}",FirstHalf,163835.0,Sérgio Oliveira,12.0,RightFoot,FreeKick,9773.0,79.33154996226887,46.803313167587135
Vitoria de Guimaraes,0.0,96.9912280694,38.956666668,AttemptSaved,0.086841494,,Sérgio,35.60125,1.219999994,Porto,0.0,2360614237.0,1.0,1.0,0.0,Oliveira,27.0,,Porto,"{'x': 0.5763888888888888, 'y': 0.32275132116402117, 'zoomRatio': 1}",FirstHalf,163835.0,Sérgio Oliveira,12.0,RightFoot,RegularPlay,9773.0,95.1578917908214,39.96523937846489
Vitoria de Guimaraes,0.0,,,Miss,0.08474299,,,25.1290625,2.6555862072000003,Porto,0.0,2360617833.0,0.0,0.0,0.0,Rochinha,33.0,,Vitoria de Guimaraes,"{'x': 2, 'y': 0.29935801116849275, 'zoomRatio': 0.4261105435586714}",FirstHalf,554285.0,Rochinha,12.0,RightFoot,RegularPlay,7844.0,96.79824708553927,51.21732270122574
Vitoria de Guimaraes,1.0,,,Goal,0.7884,0.9281,Marcus,35.0675,0.8925263114,Porto,0.0,2360619419.0,0.0,1.0,0.0,Edwards,36.0,,Vitoria de Guimaraes,"{'x': 0.7175925925925919, 'y': 0.2361180717989418, 'zoomRatio': 1}",FirstHalf,637744.0,Marcus Edwards,12.0,LeftFoot,Penalty,7844.0,94.0,34.0
Vitoria de Guimaraes,1.0,,,Goal,0.036216497,0.5982,Luis,31.02625,1.6245263078,Porto,1.0,2360620257.0,0.0,1.0,0.0,Diaz,38.0,,Porto,"{'x': 1.7867063492063497, 'y': 0.42976886449735446, 'zoomRatio': 1}",FirstHalf,860914.0,Luis Diaz,12.0,RightFoot,RegularPlay,9773.0,92.4000015258789,50.58675372887426
Vitoria de Guimaraes,1.0,103.4827586208,32.3225,AttemptSaved,0.13922098,0.0647,,34.99125,1.0979999946,Porto,1.0,2360625805.0,0.0,1.0,0.0,Evanilson,45.0,4.0,Porto,"{'x': 0.73776455026455, 'y': 0.29047618904761907, 'zoomRatio': 1}",FirstHalf,1098096.0,Evanilson,12.0,Header,SetPiece,9773.0,97.9561388780607,29.631666665
Vitoria de Guimaraes,1.0,,,Miss,0.0655947,,,26.111875,0.4430526294,Porto,1.0,2360635871.0,0.0,0.0,0.0,Evanilson,47.0,,Porto,"{'x': 2, 'y': 0.056167039619681475, 'zoomRatio': 0.47920133111480856}",SecondHalf,1098096.0,Evanilson,12.0,RightFoot,RegularPlay,9773.0,93.6999969482422,48.2746496788
Vitoria de Guimaraes,1.0,101.206896552,35.525000000000006,AttemptSaved,0.10696688,0.0876,Luis,32.779999999999994,0.2054736832,Porto,1.0,2360636165.0,0.0,1.0,0.0,Diaz,48.0,,Porto,"{'x': 1.3227513227513243, 'y': 0.05435811724867726, 'zoomRatio': 1}",SecondHalf,860914.0,Luis Diaz,12.0,RightFoot,RegularPlay,9773.0,87.21176798175176,42.23499911785126
Vitoria de Guimaraes,1.0,,,Miss,0.03796369,,Nicolas,30.4925,4.8280000072,Porto,1.0,2360638457.0,0.0,0.0,0.0,Janvier,52.0,,Vitoria de Guimaraes,"{'x': 1.492015271728921, 'y': 0.6772486772486772, 'zoomRatio': 0.5302402643293849}",SecondHalf,684938.0,Nicolas Janvier,12.0,RightFoot,RegularPlay,7844.0,84.28689148553444,26.343125882148744
Vitoria de Guimaraes,1.0,103.577586207,35.6775,AttemptSaved,0.07317662,0.1001,,32.3225,0.7319999964,Porto,1.0,2360639401.0,0.0,1.0,0.0,Vitinha,55.0,,Porto,"{'x': 1.4437830687830693, 'y': 0.19365079269841268, 'zoomRatio': 1}",SecondHalf,1061249.0,Vitinha,12.0,RightFoot,FreeKick,9773.0,83.6111650488,45.8224203783
Vitoria de Guimaraes,1.0,,,Goal,0.70066476,0.9082,,35.3725,0.9759999952,Porto,2.0,2360640603.0,0.0,1.0,0.0,Evanilson,59.0,,Porto,"{'x': 0.6369047619047613, 'y': 0.2582010569312169, 'zoomRatio': 1}",SecondHalf,1098096.0,Evanilson,12.0,RightFoot,RegularPlay,9773.0,100.63793248175412,34.686251163482666
Vitoria de Guimaraes,1.0,103.1982758622,36.5925,AttemptSaved,0.2655667,0.2627,Mehdi,36.5925,0.160526315,Porto,2.0,2360642519.0,0.0,1.0,0.0,Taremi,67.0,,Porto,"{'x': 0.31415343915343885, 'y': 0.042467279100529096, 'zoomRatio': 1}",SecondHalf,619506.0,Mehdi Taremi,12.0,LeftFoot,FastBreak,9773.0,97.0877163528214,43.51031900094357
Vitoria de Guimaraes,1.0,104.525862069,36.745000000000005,AttemptSaved,0.13616711,0.1505,Mehdi,36.2875,0.6934736808,Porto,2.0,2360642537.0,0.0,1.0,0.0,Taremi,67.0,,Porto,"{'x': 0.39484126984126955, 'y': 0.18345864571428572, 'zoomRatio': 1}",SecondHalf,619506.0,Mehdi Taremi,12.0,LeftFoot,FastBreak,9773.0,103.67241234624586,42.00375044107437
Vitoria de Guimaraes,1.0,,,Miss,0.4341044,,Zaidu,32.0175,5.7925517344,Porto,2.0,2360642547.0,0.0,0.0,0.0,Sanusi,67.0,,Porto,"{'x': 1.2317882626186982, 'y': 0.6772486772486772, 'zoomRatio': 0.4419468512981988}",SecondHalf,1079056.0,Zaidu Sanusi,12.0,LeftFoot,FastBreak,9773.0,97.7631593665393,35.601248836517335
Vitoria de Guimaraes,1.0,100.732758621,35.525000000000006,AttemptSaved,0.08978385,,Alfa,33.92375,1.219999994,Porto,2.0,2360642727.0,1.0,1.0,0.0,Semedo,67.0,,Vitoria de Guimaraes,"{'x': 1.0201719576719581, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,816274.0,Alfa Semedo,12.0,Header,SetPiece,7844.0,95.6403479313214,37.35500116348267
Vitoria de Guimaraes,1.0,,,Miss,0.051297605,,Mehdi,41.141904762,0.4430526294,Porto,2.0,2360644671.0,0.0,0.0,0.0,Taremi,75.0,,Porto,"{'x': -2.220446049250313e-16, 'y': 0.062035639533777415, 'zoomRatio': 0.5292705694021971}",SecondHalf,619506.0,Mehdi Taremi,12.0,RightFoot,RegularPlay,9773.0,91.3000030517578,44.7714649638
Vitoria de Guimaraes,1.0,88.28529411759999,36.05875,AttemptSaved,0.05565405,,,34.305,1.219999994,Porto,2.0,2360644863.0,1.0,1.0,0.0,Rochinha,75.0,,Vitoria de Guimaraes,"{'x': 0.9193121693121694, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,554285.0,Rochinha,12.0,RightFoot,FastBreak,7844.0,84.28689148553444,36.44000058174134
Vitoria de Guimaraes,1.0,93.4,35.3725,AttemptSaved,0.06788126,,Mehdi,34.4575,1.219999994,Porto,2.0,2360645811.0,1.0,1.0,0.0,Taremi,79.0,,Porto,"{'x': 0.8789682539682532, 'y': 0.32275132116402117, 'zoomRatio': 1}",SecondHalf,619506.0,Mehdi Taremi,12.0,RightFoot,RegularPlay,9773.0,89.4000015258789,35.677500581741334
Vitoria de Guimaraes,1.0,100.25862069,34.838750000000005,AttemptSaved,0.41477734,0.5837,Jesus,32.779999999999994,0.2054736832,Porto,2.0,2360649877.0,0.0,1.0,0.0,Corona,88.0,,Porto,"{'x': 1.3227513227513243, 'y': 0.05435811724867726, 'zoomRatio': 1}",SecondHalf,210956.0,Jesus Corona,12.0,RightFoot,RegularPlay,9773.0,95.9298245603,35.83000116348267
