id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,cardType,blockedX,blockedY,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2521888871.0,394.0,46.0,45.0,107,72.765,68.0,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'ThrowIn', 'Angle']","[91, 212, 36, 38, 217]",True,447235.0,78.855,58.888,,,,,,,,,,,72.0,Afonso Freitas,True,Benfica,Vitoria de Guimaraes,0.008311429999999998
2521888885.0,395.0,46.0,46.0,107,78.855,58.888,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'LayOff', 'Angle', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,351703.0,75.075,64.668,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,-0.008311429999999998
,,46.0,46.0,107,75.075,64.668,,,Carry,,,,,447235.0,72.24,64.464,,,,,,,,,,,72.0,Afonso Freitas,False,Benfica,Vitoria de Guimaraes,0.0
2521888931.0,396.0,46.0,50.0,107,72.24,64.464,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Offensive', 'PassEndY', 'Zone', 'PassEndX', 'OppositeRelatedEvent', 'StandingSave', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,447235.0,72.55499999999999,62.220000000000006,,,,,,,,,,,72.0,Afonso Freitas,False,Benfica,Vitoria de Guimaraes,
2521889005.0,503.0,46.0,50.0,299,34.230000000000004,6.460000000000001,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",BlockedPass,Successful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[91, 60]",True,125476.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521889045.0,504.0,46.0,50.0,299,34.964999999999996,7.616,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,369712.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521889063.0,505.0,46.0,51.0,299,34.964999999999996,7.616,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,369712.0,43.68000000000001,19.108000000000004,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.0030286099999999993
2521889095.0,506.0,46.0,53.0,299,43.68000000000001,19.108000000000004,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,395802.0,50.19,35.224000000000004,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.0005547
2521889205.0,507.0,46.0,56.0,299,56.49,37.128,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,326505.0,73.39500000000001,62.220000000000006,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.004326010000000002
2521889261.0,508.0,47.0,2.0,299,78.12,59.908,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,107252.0,89.46000000000001,58.14000000000001,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.019448629999999998
2521889287.0,509.0,47.0,5.0,299,89.775,57.868,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,326505.0,82.425,55.080000000000005,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.0111372
2521889345.0,510.0,47.0,7.0,299,82.425,55.080000000000005,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,107252.0,89.88,63.03600000000001,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.005318000000000003
2521889381.0,511.0,47.0,9.0,299,89.98500000000001,63.444,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,326505.0,74.655,55.42,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.010835510000000003
2521889407.0,512.0,47.0,12.0,299,72.66000000000001,55.284,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,361961.0,76.23,51.61200000000001,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.00551751
2521889455.0,513.0,47.0,13.0,299,76.23,51.61200000000001,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,135127.0,73.815,54.876000000000005,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.0
2521889495.0,514.0,47.0,15.0,299,72.97500000000001,54.67200000000001,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,361961.0,61.425000000000004,43.996,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.004663889999999997
2521889549.0,515.0,47.0,17.0,299,61.53,43.86000000000001,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,75691.0,64.155,46.852000000000004,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.0
2521889599.0,516.0,47.0,18.0,299,66.885,46.308,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,361961.0,61.845,21.964,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.0
2521889637.0,517.0,47.0,21.0,299,63.315,21.624000000000002,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,443613.0,78.22500000000001,2.9920000000000004,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.008211799999999998
2521889679.0,518.0,47.0,24.0,299,74.13,3.3320000000000003,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,401520.0,77.91000000000001,15.98,,,,,,,,,,,,,True,Benfica,Vitoria de Guimaraes,0.008311429999999998
2521889783.0,519.0,47.0,26.0,299,77.7,16.864,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,125476.0,84.21000000000001,25.772000000000002,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.004536810000000002
2521889785.0,520.0,47.0,30.0,299,84.21000000000001,25.772000000000002,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,395802.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521889811.0,397.0,47.0,31.0,107,37.695,50.864000000000004,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,430413.0,,,,,,,,,,,,,20.0,Nélson da Luz,,Benfica,Vitoria de Guimaraes,
,,47.0,31.0,107,37.695,50.864000000000004,,,Carry,,,,,430413.0,41.160000000000004,42.160000000000004,,,,,,,,,,,20.0,Nélson da Luz,False,Benfica,Vitoria de Guimaraes,-6.527999999999916e-05
2522994255.0,795.0,47.0,34.0,107,41.160000000000004,42.160000000000004,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Offensive', 'StandingSave', 'Zone']","[91, 53]",True,430413.0,,,,,,,,,,,,,20.0,Nélson da Luz,,Benfica,Vitoria de Guimaraes,
2521889855.0,398.0,47.0,36.0,107,45.78,42.84,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,430413.0,45.36000000000001,35.224000000000004,,,,,,,,,,,20.0,Nélson da Luz,False,Benfica,Vitoria de Guimaraes,0.0005547
2521889929.0,399.0,47.0,36.0,107,45.36000000000001,35.224000000000004,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,135638.0,46.830000000000005,53.244,,,,,,,,,,,10.0,Tiago Silva,False,Benfica,Vitoria de Guimaraes,-0.0010005799999999992
,,47.0,36.0,107,46.830000000000005,53.244,,,Carry,,,,,70967.0,60.27,51.136,,,,,,,,,,,21.0,André André,True,Benfica,Vitoria de Guimaraes,0.004858069999999999
2521889965.0,400.0,47.0,40.0,107,60.27,51.136,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'StandingSave', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,70967.0,64.365,62.900000000000006,,,,,,,,,,,21.0,André André,False,Benfica,Vitoria de Guimaraes,0.0013324699999999953
,,47.0,40.0,107,64.365,62.900000000000006,,,Carry,,,,,351703.0,58.695,61.81200000000001,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,-0.0027146399999999973
2521890027.0,401.0,47.0,42.0,107,58.695,61.81200000000001,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,351703.0,43.68000000000001,64.05600000000001,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,-0.002252519999999999
2521890081.0,402.0,47.0,45.0,107,43.68000000000001,64.05600000000001,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,447235.0,48.825,50.25200000000001,,,,,,,,,,,72.0,Afonso Freitas,False,Benfica,Vitoria de Guimaraes,0.0018078399999999998
2521890171.0,403.0,47.0,48.0,107,48.300000000000004,49.300000000000004,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,135638.0,37.589999999999996,21.42,,,,,,,,,,,10.0,Tiago Silva,False,Benfica,Vitoria de Guimaraes,-0.00159954
,,47.0,48.0,107,37.589999999999996,21.42,,,Carry,,,,,408432.0,39.69,20.604000000000003,,,,,,,,,,,13.0,André Amaro,False,Benfica,Vitoria de Guimaraes,0.0
2521890215.0,404.0,47.0,51.0,107,39.69,20.604000000000003,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,408432.0,58.38,4.216,,,,,,,,,,,13.0,André Amaro,False,Benfica,Vitoria de Guimaraes,0.0020442199999999994
2521890319.0,405.0,47.0,53.0,107,58.38,4.216,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,431674.0,42.73500000000001,7.48,,,,,,,,,,,2.0,Miguel Maga,False,Benfica,Vitoria de Guimaraes,-0.002252519999999999
,,47.0,53.0,107,42.73500000000001,7.48,,,Carry,,,,,408432.0,42.0,9.248000000000001,,,,,,,,,,,13.0,André Amaro,False,Benfica,Vitoria de Guimaraes,0.0
2521890379.0,406.0,47.0,56.0,107,42.0,9.248000000000001,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,408432.0,32.550000000000004,24.752000000000002,,,,,,,,,,,13.0,André Amaro,False,Benfica,Vitoria de Guimaraes,-0.0010425699999999996
,,47.0,56.0,107,32.550000000000004,24.752000000000002,,,Carry,,,,,437999.0,34.02,29.580000000000002,,,,,,,,,,,80.0,Dani Silva,False,Benfica,Vitoria de Guimaraes,0.0002191399999999996
2521890443.0,407.0,47.0,59.0,107,34.02,29.580000000000002,49.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,437999.0,33.285000000000004,48.28,,,,,,,,,,,80.0,Dani Silva,False,Benfica,Vitoria de Guimaraes,-0.0002191399999999996
2521890493.0,408.0,48.0,2.0,107,33.18,49.64,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,318502.0,43.575,63.580000000000005,,,,,,,,,,,3.0,Mikel Villanueva,False,Benfica,Vitoria de Guimaraes,0.0013788199999999994
,,48.0,2.0,107,43.575,63.580000000000005,,,Carry,,,,,447235.0,50.08500000000001,64.19200000000001,,,,,,,,,,,72.0,Afonso Freitas,False,Benfica,Vitoria de Guimaraes,0.0012207699999999995
2521890569.0,409.0,48.0,4.0,107,50.08500000000001,64.19200000000001,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['ShotAssist', 'Zone', 'Longball', 'Throughball', 'PassEndY', 'Angle', 'StandingSave', 'IntentionalAssist', 'Length', 'PassEndX', 'KeyPass']","[91, 119, 117, 123, 127, 129, 205, 39, 43, 36, 38, 217, 218]",True,447235.0,91.14,51.136,,,,,,,,,,,72.0,Afonso Freitas,True,Benfica,Vitoria de Guimaraes,0.02818648
,,48.0,4.0,107,91.14,51.136,,,Carry,,,,,351703.0,91.14,49.028,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,0.014241460000000004
2521890575.0,410.0,48.0,8.0,107,91.14,49.028,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",SavedShot,Successful,"['BlockedX', 'LowRight', 'RelatedEventId', 'GoalMouthY', 'Zone', 'BoxLeft', 'GoalMouthZ', 'OppositeRelatedEvent', 'StandingSave', 'IntentionalAssist', 'LeftFoot', 'Assisted', 'RegularPlay', 'BlockedY']","[91, 9, 10, 1, 3, 13]",True,351703.0,,,409.0,447235.0,1.9,45.9,,True,,97.8,53.4,,17.0,André Silva,,Benfica,Vitoria de Guimaraes,
2521890609.0,521.0,48.0,8.0,299,3.57,31.076000000000004,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Save,Successful,"['Zone', 'OppositeRelatedEvent', 'DivingSave', 'ParriedSafe', 'Hands', 'KeeperSaveInTheBox']","[91, 109, 113, 112, 83, 77, 79, 81]",True,110273.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521890629.0,411.0,48.0,11.0,107,96.075,43.112,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Successful,"['MissRight', 'Zone', 'OppositeRelatedEvent']",[122],False,351703.0,,,,,,,,,,,,,17.0,André Silva,,Benfica,Vitoria de Guimaraes,
2521890633.0,522.0,48.0,11.0,299,8.925,24.888,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,110273.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521891371.0,412.0,48.0,51.0,107,104.47500000000001,0.34,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Cross', 'Chipped', 'Longball', 'CornerTaken', 'RightFoot', 'Length', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY']","[91, 119, 137, 124, 125, 31, 32, 34, 35, 37, 217, 218]",True,135638.0,83.05499999999999,66.30000000000001,,,,,,,,,,,10.0,Tiago Silva,False,Benfica,Vitoria de Guimaraes,-0.010362779999999999
2521891503.0,413.0,48.0,57.0,107,82.005,66.164,50.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Longball', 'Length', 'Zone', 'PassEndY']","[91, 117, 127, 35, 38, 216, 218]",True,70967.0,45.36000000000001,40.25600000000001,,,,,,,,,,,21.0,André André,False,Benfica,Vitoria de Guimaraes,-0.01271714
2521891593.0,414.0,49.0,2.0,107,45.36000000000001,40.25600000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'Longball', 'Chipped', 'PassEndY', 'Zone']","[91, 120, 124, 128, 36, 38, 217, 218]",True,447235.0,74.44500000000001,2.244,,,,,,,,,,,72.0,Afonso Freitas,True,Benfica,Vitoria de Guimaraes,
2521891571.0,523.0,49.0,5.0,299,31.290000000000003,64.19200000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,107252.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521891607.0,415.0,49.0,5.0,107,73.71000000000001,3.808,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,135638.0,,,,,,,,,,,,,10.0,Tiago Silva,,Benfica,Vitoria de Guimaraes,
2521891611.0,524.0,49.0,5.0,299,32.025,63.03600000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'HeadPass', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,107252.0,41.580000000000005,52.224000000000004,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,
2521891717.0,416.0,49.0,7.0,107,63.73500000000001,14.008000000000003,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['HeadPass', 'Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,437999.0,70.98,20.060000000000002,,,,,,,,,,,80.0,Dani Silva,False,Benfica,Vitoria de Guimaraes,0.005418930000000002
,,49.0,7.0,107,70.98,20.060000000000002,,,Carry,,,,,351703.0,72.34500000000001,24.276000000000003,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,0.0
2521891739.0,417.0,49.0,10.0,107,72.34500000000001,24.276000000000003,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 120, 29, 35, 37, 216, 218]",True,351703.0,57.75,28.968000000000004,,,,,,,,,,,17.0,André Silva,False,Benfica,Vitoria de Guimaraes,
2521891775.0,525.0,49.0,11.0,299,49.035000000000004,39.916000000000004,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,326505.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521891813.0,526.0,49.0,12.0,299,49.035000000000004,39.916000000000004,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,326505.0,72.24,50.11600000000001,,,,,,,,,,,,,True,Benfica,Vitoria de Guimaraes,0.009276420000000002
2521891817.0,527.0,49.0,15.0,299,79.38,49.980000000000004,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[91, 53]",True,395802.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521891791.0,418.0,49.0,16.0,107,25.62,18.02,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive', 'StandingSave']","[91, 142]",True,408432.0,,,,,,,,,,,,,13.0,André Amaro,,Benfica,Vitoria de Guimaraes,
2521891921.0,528.0,49.0,19.0,299,89.04,62.35600000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,395802.0,81.69,53.85600000000001,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.005318000000000003
2521891987.0,529.0,49.0,24.0,299,78.855,55.69200000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,135127.0,73.71000000000001,54.876000000000005,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.00551751
2521892047.0,530.0,49.0,26.0,299,73.5,55.624,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,361961.0,83.16000000000001,65.48400000000001,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.0035479100000000013
2521892117.0,531.0,49.0,28.0,299,81.375,65.62,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,107252.0,69.09,63.376000000000005,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.00634183
2521892175.0,532.0,49.0,31.0,299,69.09,63.376000000000005,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,361961.0,58.589999999999996,48.688,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.000594639999999997
2521892225.0,533.0,49.0,34.0,299,59.22,48.348,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,75691.0,66.36,61.336000000000006,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.000594639999999997
2521892271.0,534.0,49.0,38.0,299,68.25,61.744,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,361961.0,66.885,51.544000000000004,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.0012528700000000031
2521892327.0,535.0,49.0,40.0,299,65.415,49.164,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Chipped', 'Length', 'PassEndX', 'Angle', 'Longball', 'Zone', 'PassEndY', 'StandingSave']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,135127.0,82.32000000000001,4.148,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.008211799999999998
2521892387.0,536.0,49.0,45.0,299,81.165,3.3320000000000003,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,401520.0,71.19,16.864,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.0035479100000000013
2521892455.0,537.0,49.0,47.0,299,71.08500000000001,17.068,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,369712.0,63.21000000000001,40.596000000000004,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,-0.004151700000000001
2521892477.0,538.0,49.0,50.0,299,65.10000000000001,42.636,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,75691.0,74.13,63.784000000000006,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.0018699699999999986
2521892529.0,539.0,49.0,53.0,299,74.865,63.988,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,107252.0,85.78500000000001,60.928,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.013629430000000001
2521892533.0,540.0,49.0,56.0,299,86.94,63.51200000000001,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Offensive', 'Zone']","[91, 53]",True,326505.0,,,,,,,,,,,,,,,,Benfica,Vitoria de Guimaraes,
2521892545.0,419.0,49.0,56.0,107,18.06,4.488,51.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone', 'StandingSave']","[91, 143]",True,408432.0,,,,,,,,,,,,,13.0,André Amaro,,Benfica,Vitoria de Guimaraes,
2521892773.0,542.0,50.0,8.0,299,84.94500000000001,68.0,52.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'ThrowIn', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 212, 35, 38, 217]",True,107252.0,84.315,64.464,,,,,,,,,,,,,False,Benfica,Vitoria de Guimaraes,0.0
