id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2454998941.0,98.0,12.0,52.0,107,57.54,47.328,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Defensive', 'OppositeRelatedEvent', 'Zone']",[64],False,430413.0,,,,,,,,,,,,20.0,Nélson da Luz,,Braga,Vitoria de Guimaraes,
2454999423.0,105.0,13.0,3.0,288,49.875,22.304,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'FreekickTaken', 'Longball', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'Chipped']","[91, 120, 124, 128, 133, 36, 37, 217, 218]",True,363935.0,95.23500000000001,62.016000000000005,,,,,,,,,,,,True,Braga,Vitoria de Guimaraes,
2454999481.0,99.0,13.0,9.0,107,10.395000000000001,5.984000000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,351604.0,,,,,,,,,,,,44.0,Jorge Fernandes,,Braga,Vitoria de Guimaraes,
2454999555.0,100.0,13.0,9.0,107,9.975,5.78,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Longball', 'Zone', 'Angle', 'PassEndY']","[91, 118, 120, 128, 36, 38, 215, 218]",True,351604.0,28.875,0.0,,,,,,,,,,44.0,Jorge Fernandes,False,Braga,Vitoria de Guimaraes,
2455000111.0,107.0,13.0,25.0,288,81.27000000000001,68.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'ThrowIn', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 212, 36, 38, 217]",True,140118.0,83.37,60.31600000000001,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0
2455000121.0,108.0,13.0,29.0,288,80.745,60.928,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,407949.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455000223.0,102.0,13.0,29.0,107,24.255000000000003,7.072000000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 142]",True,276037.0,,,,,,,,,,,,7.0,Ruben Lameiras,,Braga,Vitoria de Guimaraes,
2455000159.0,109.0,13.0,30.0,288,83.16000000000001,57.39200000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,127130.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455000229.0,103.0,13.0,32.0,107,33.39,13.328000000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,70967.0,,,,,,,,,,,,21.0,André André,,Braga,Vitoria de Guimaraes,
,,13.0,32.0,107,33.39,13.328000000000001,,,Carry,,,,,70967.0,35.07,17.408,,,,,,,,,,21.0,André André,False,Braga,Vitoria de Guimaraes,0.0015522899999999996
2455000307.0,104.0,13.0,35.0,107,35.07,17.408,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Foul', 'Zone', 'OppositeRelatedEvent']","[91, 63]",True,70967.0,,,,,,,,,,,,21.0,André André,,Braga,Vitoria de Guimaraes,
2455000343.0,110.0,13.0,35.0,288,69.92999999999999,50.592000000000006,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Defensive', 'OppositeRelatedEvent', 'Zone']",[64],False,381792.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455001173.0,105.0,14.0,0.0,107,28.77,20.536,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Chipped', 'Angle', 'PassEndX', 'FreekickTaken', 'Longball']","[91, 119, 117, 124, 127, 132, 205, 36, 37, 217, 218]",True,135638.0,79.905,50.184000000000005,,,,,,,,,,10.0,Tiago Silva,True,Braga,Vitoria de Guimaraes,0.017447400000000002
,,14.0,0.0,107,79.905,50.184000000000005,,,Carry,,,,,70967.0,84.21000000000001,49.912000000000006,,,,,,,,,,21.0,André André,False,Braga,Vitoria de Guimaraes,0.0
2455001249.0,106.0,14.0,3.0,107,84.21000000000001,49.912000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,70967.0,,,,,,,,,,,,21.0,André André,,Braga,Vitoria de Guimaraes,
2455001237.0,111.0,14.0,4.0,288,5.88,6.0520000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,363935.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455001347.0,112.0,14.0,6.0,288,9.765,2.924,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Longball', 'Zone']","[91, 118, 120, 128, 36, 37, 216, 218]",True,363935.0,39.27,11.764000000000001,,,,,,,,,,,,True,Braga,Vitoria de Guimaraes,
2455001343.0,107.0,14.0,7.0,107,66.045,56.71200000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,444827.0,,,,,,,,,,,,25.0,Ryoya Ogawa,,Braga,Vitoria de Guimaraes,
2455002369.0,109.0,14.0,10.0,107,66.78,49.912000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,135638.0,,,,,,,,,,,,10.0,Tiago Silva,,Braga,Vitoria de Guimaraes,
2455004767.0,142.0,14.0,10.0,288,38.22,18.088,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 54]",True,283362.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455001687.0,113.0,14.0,12.0,288,43.68000000000001,19.380000000000003,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,283362.0,42.0,30.872,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,-6.527999999999916e-05
2456128223.0,863.0,14.0,13.0,288,41.37,28.424,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,322689.0,35.595,25.704,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0
2455001797.0,114.0,14.0,17.0,288,39.165,25.976000000000003,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,381792.0,49.035000000000004,55.35200000000001,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.00121894
2455001919.0,115.0,14.0,20.0,288,60.375,60.724000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,127130.0,57.12,51.476000000000006,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.001382170000000002
2455002061.0,116.0,14.0,24.0,288,54.6,51.272000000000006,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Longball', 'PassEndX', 'Length']","[91, 117, 127, 35, 38, 216, 218]",True,322689.0,45.675000000000004,16.796,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,-0.0022727300000000006
2455002215.0,117.0,14.0,28.0,288,45.78,16.728,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,363935.0,62.580000000000005,1.7680000000000002,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0036051999999999994
2455002311.0,118.0,14.0,31.0,288,63.21000000000001,2.5160000000000005,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,395940.0,50.295,14.416,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,-0.0036051999999999994
2455002399.0,119.0,14.0,35.0,288,50.925000000000004,14.892,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,363935.0,47.145,37.468,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0010005799999999992
2455002523.0,120.0,14.0,37.0,288,47.04,37.468,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422882.0,55.125,56.37200000000001,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0012721500000000014
2455002595.0,121.0,14.0,41.0,288,51.03,49.980000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,322689.0,45.57,19.992,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0
2455002701.0,122.0,14.0,43.0,288,45.57,19.992,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,363935.0,41.055,40.188,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,-0.0016648199999999991
2455002749.0,123.0,14.0,46.0,288,41.895,41.548,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,422882.0,40.11000000000001,20.060000000000002,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,6.527999999999916e-05
2455002843.0,124.0,14.0,49.0,288,40.11000000000001,20.060000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,363935.0,57.12,1.36,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0020442199999999994
2455002893.0,125.0,14.0,52.0,288,58.589999999999996,1.564,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 120, 29, 36, 38, 217, 218]",True,395940.0,76.755,0.0,,,,,,,,,,,,True,Braga,Vitoria de Guimaraes,
2455003359.0,111.0,15.0,8.0,107,29.085,68.0,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'ThrowIn', 'Longball', 'Angle', 'Zone', 'PassEndY']","[91, 212, 36, 38, 216]",True,430413.0,55.125,59.29600000000001,,,,,,,,,,20.0,Nélson da Luz,True,Braga,Vitoria de Guimaraes,0.004959369999999999
2455003381.0,112.0,15.0,11.0,107,55.125,59.29600000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,380620.0,,,,,,,,,,,,33.0,Anderson Silva,,Braga,Vitoria de Guimaraes,
2455003371.0,127.0,15.0,11.0,288,41.475,8.568,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,363935.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455003469.0,128.0,15.0,12.0,288,39.06,10.540000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,363935.0,37.48500000000001,24.752000000000002,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0005445499999999995
2455003527.0,129.0,15.0,17.0,288,37.17,27.812,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,422882.0,49.665,35.904,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.002219519999999999
2455003569.0,130.0,15.0,20.0,288,50.400000000000006,36.924,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,381792.0,59.115,58.888,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,-0.0001100200000000006
2455003615.0,131.0,15.0,21.0,288,59.115,58.888,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,140118.0,42.839999999999996,41.344,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,-0.0034916700000000005
2455003681.0,132.0,15.0,23.0,288,43.47,41.208000000000006,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,422882.0,53.865,16.116,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0034916700000000005
2455003743.0,133.0,15.0,25.0,288,54.6,15.912,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,363935.0,68.88,1.7680000000000002,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0013324699999999988
2455003809.0,134.0,15.0,27.0,288,68.88,1.7680000000000002,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,395940.0,60.480000000000004,14.484000000000002,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0012528699999999997
2455003861.0,135.0,15.0,30.0,288,60.69,14.824000000000002,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,322689.0,49.245,38.760000000000005,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,-0.0012721500000000014
2455003955.0,136.0,15.0,32.0,288,49.245,38.760000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422882.0,53.865,49.64,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0020099799999999998
2455004109.0,137.0,15.0,37.0,288,55.33500000000001,44.88,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'Chipped', 'PassEndY', 'Longball']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,381792.0,95.865,3.3320000000000003,,,,,,,,,,,,True,Braga,Vitoria de Guimaraes,0.02106994
2455004263.0,138.0,15.0,43.0,288,93.03,3.5360000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,395940.0,69.92999999999999,12.172,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,-0.010835510000000003
2455004411.0,139.0,15.0,50.0,288,82.11,10.540000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322689.0,98.07000000000001,1.1560000000000001,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.00839318
2455004423.0,140.0,15.0,55.0,288,101.325,1.292,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY', 'RightFoot', 'Cross']","[91, 137, 124, 126, 36, 37, 217, 218]",True,395940.0,101.42999999999999,3.604,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,
2455004431.0,113.0,15.0,57.0,107,1.9949999999999999,62.424,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,444827.0,,,,,,,,,,,,25.0,Ryoya Ogawa,,Braga,Vitoria de Guimaraes,
2455004469.0,114.0,15.0,57.0,107,0.42000000000000004,63.784000000000006,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'MissLeft']",[122],False,444827.0,,,,,,,,,,,,25.0,Ryoya Ogawa,,Braga,Vitoria de Guimaraes,
2455004503.0,141.0,15.0,57.0,288,104.58,4.216,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'OppositeRelatedEvent', 'MissRight']",[122],False,395940.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455005149.0,143.0,16.0,22.0,288,104.685,0.136,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'OppositeRelatedEvent', 'Angle', 'PassEndY', 'Cross', 'Zone', 'LeftFoot', 'Length', 'CornerTaken', 'PassEndX', 'Chipped']","[91, 138, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,283362.0,97.33500000000001,31.892000000000003,,,,,,,,,,,,True,Braga,Vitoria de Guimaraes,
2455005143.0,115.0,16.0,26.0,107,6.09,34.952,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,107158.0,,,,,,,,,,,,14.0,Bruno Varela,,Braga,Vitoria de Guimaraes,
2455005161.0,144.0,16.0,26.0,288,98.91000000000001,33.048,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,300483.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455005183.0,116.0,16.0,27.0,107,4.515,33.79600000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Punch,Successful,"['Length', 'Angle', 'PassEndX', 'OppositeRelatedEvent', 'PassEndY']","[91, 94, 95, 206, 215]",True,107158.0,16.38,34.612,,,,,,,,,,14.0,Bruno Varela,,Braga,Vitoria de Guimaraes,
2455005199.0,117.0,16.0,29.0,107,16.485,34.612,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,135638.0,,,,,,,,,,,,10.0,Tiago Silva,,Braga,Vitoria de Guimaraes,
2455005209.0,118.0,16.0,29.0,107,16.485,34.612,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Longball', 'Angle']","[91, 120, 128, 36, 38, 216, 218]",True,135638.0,63.42,25.568,,,,,,,,,,10.0,Tiago Silva,True,Braga,Vitoria de Guimaraes,
2455005275.0,145.0,16.0,34.0,288,39.27,45.356,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,296521.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455005327.0,146.0,16.0,36.0,288,39.480000000000004,45.56,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,296521.0,59.010000000000005,59.29600000000001,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0020442199999999994
2455005373.0,147.0,16.0,38.0,288,59.010000000000005,59.29600000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'Chipped']","[91, 120, 29, 124, 36, 38, 217, 218]",True,140118.0,80.115,36.516000000000005,,,,,,,,,,,,True,Braga,Vitoria de Guimaraes,
2455005473.0,120.0,16.0,40.0,107,25.515,32.164,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,408432.0,,,,,,,,,,,,13.0,André Amaro,,Braga,Vitoria de Guimaraes,
2455005385.0,148.0,16.0,40.0,288,79.485,35.836000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,300483.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455005379.0,119.0,16.0,40.0,107,24.78,37.264,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'Angle', 'Length', 'HeadPass', 'PassEndX']","[91, 118, 120, 29, 139, 36, 38, 215, 218]",True,408432.0,29.61,25.840000000000003,,,,,,,,,,13.0,André Amaro,False,Braga,Vitoria de Guimaraes,
2455005461.0,149.0,16.0,44.0,288,75.915,41.684000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 53]",True,407949.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455005501.0,121.0,16.0,44.0,107,29.085,26.316000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 142]",True,432629.0,,,,,,,,,,,,22.0,Ibrahima Bamba,,Braga,Vitoria de Guimaraes,
2455005559.0,150.0,16.0,47.0,288,74.55,28.900000000000002,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,283362.0,61.11000000000001,23.936000000000003,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,-0.004500169999999998
2455005593.0,151.0,16.0,49.0,288,61.11000000000001,23.936000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,322689.0,63.105000000000004,33.592,,,,,,,,,,,,False,Braga,Vitoria de Guimaraes,0.0031147400000000013
2455005665.0,152.0,16.0,50.0,288,63.21000000000001,33.592,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'Longball']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,381792.0,103.42500000000001,8.092,,,,,,,,,,,,True,Braga,Vitoria de Guimaraes,0.017955199999999998
2455005729.0,153.0,16.0,53.0,288,103.42500000000001,8.092,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Cross', 'Chipped', 'PassEndX', 'Length', 'RightFoot', 'PassEndY', 'Zone', 'Angle']","[91, 137, 124, 126, 35, 37, 217, 218]",True,395940.0,97.65,35.088,,,,,,,,,,,,True,Braga,Vitoria de Guimaraes,
2455005747.0,122.0,16.0,54.0,107,8.19,34.884,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 94, 95, 215]",True,432629.0,7.7700000000000005,20.468000000000004,,,,,,,,,,22.0,Ibrahima Bamba,,Braga,Vitoria de Guimaraes,
2455005807.0,123.0,16.0,58.0,107,7.455,20.672,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,107158.0,,,,,,,,,,,,14.0,Bruno Varela,,Braga,Vitoria de Guimaraes,
2455006249.0,124.0,17.0,19.0,107,12.39,26.044,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Longball', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 127, 36, 38, 216, 218]",True,107158.0,64.155,23.936000000000003,,,,,,,,,,14.0,Bruno Varela,True,Braga,Vitoria de Guimaraes,0.008524100000000001
,,17.0,19.0,107,64.155,23.936000000000003,,,Carry,,,,,276037.0,72.24,16.184,,,,,,,,,,7.0,Ruben Lameiras,False,Braga,Vitoria de Guimaraes,0.004663889999999997
2455006397.0,125.0,17.0,21.0,107,72.24,16.184,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,276037.0,67.30499999999999,3.196,,,,,,,,,,7.0,Ruben Lameiras,False,Braga,Vitoria de Guimaraes,-0.0065646099999999985
,,17.0,21.0,107,67.30499999999999,3.196,,,Carry,,,,,447235.0,70.03500000000001,2.3120000000000003,,,,,,,,,,72.0,Afonso Freitas,False,Braga,Vitoria de Guimaraes,0.00377069
2455006417.0,126.0,17.0,29.0,107,70.03500000000001,2.3120000000000003,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 118, 120, 29, 35, 37, 216, 218]",True,447235.0,49.665,7.412000000000001,,,,,,,,,,72.0,Afonso Freitas,False,Braga,Vitoria de Guimaraes,
2455006433.0,155.0,17.0,29.0,288,59.43000000000001,60.044000000000004,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,407949.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455006405.0,154.0,17.0,30.0,288,58.38,59.024,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,407949.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455006575.0,156.0,17.0,36.0,288,77.49,61.81200000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Foul', 'Zone', 'OppositeRelatedEvent']","[91, 63]",True,407949.0,,,,,,,,,,,,,,,Braga,Vitoria de Guimaraes,
2455006547.0,127.0,17.0,36.0,107,27.51,6.188000000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Defensive', 'OppositeRelatedEvent', 'Zone']",[64],False,447235.0,,,,,,,,,,,,72.0,Afonso Freitas,,Braga,Vitoria de Guimaraes,
