id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2548796839.0,404.0,44.0,3.0,121,49.77,65.144,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'FreekickTaken', 'Length', 'Angle', 'StandingSave', 'PassEndX']","[91, 117, 30, 132, 35, 38, 215, 218]",True,149468.0,32.34,61.132000000000005,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0027068500000000002
2548796859.0,405.0,44.0,6.0,121,32.34,61.132000000000005,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,356232.0,55.964999999999996,65.48400000000001,,,,,,,,,,,True,Rio Ave,Vitoria de Guimaraes,0.004959369999999999
2548796861.0,406.0,44.0,8.0,121,63.63,65.62,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,380617.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548796879.0,363.0,44.0,10.0,107,41.79,4.760000000000001,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,431674.0,,,,,,,,,,,2.0,Miguel Maga,,Rio Ave,Vitoria de Guimaraes,
2548796893.0,364.0,44.0,10.0,107,41.79,4.760000000000001,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,431674.0,61.74,12.988000000000001,,,,,,,,,2.0,Miguel Maga,True,Rio Ave,Vitoria de Guimaraes,0.007440799999999999
2548796925.0,365.0,44.0,11.0,107,62.475,13.464000000000002,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,351703.0,55.650000000000006,16.524,,,,,,,,,17.0,André Silva,False,Rio Ave,Vitoria de Guimaraes,-0.0025853399999999985
,,44.0,11.0,107,55.650000000000006,16.524,,,Carry,,,,,135638.0,57.330000000000005,19.176000000000002,,,,,,,,,10.0,Tiago Silva,False,Rio Ave,Vitoria de Guimaraes,0.0007378299999999983
2548796949.0,366.0,44.0,15.0,107,57.330000000000005,19.176000000000002,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,135638.0,57.855000000000004,29.240000000000002,,,,,,,,,10.0,Tiago Silva,False,Rio Ave,Vitoria de Guimaraes,3.931999999999894e-05
,,44.0,15.0,107,57.855000000000004,29.240000000000002,,,Carry,,,,,422205.0,57.225,31.552,,,,,,,,,8.0,Tomás Händel,False,Rio Ave,Vitoria de Guimaraes,0.0
2548797001.0,367.0,44.0,17.0,107,57.225,31.552,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422205.0,65.31,45.356,,,,,,,,,8.0,Tomás Händel,False,Rio Ave,Vitoria de Guimaraes,0.002456040000000003
,,44.0,17.0,107,65.31,45.356,,,Carry,,,,,319796.0,71.29500000000002,50.864000000000004,,,,,,,,,90.0,Mikey Johnston,False,Rio Ave,Vitoria de Guimaraes,0.0047710800000000005
2548797019.0,368.0,44.0,21.0,107,71.29500000000002,50.864000000000004,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,319796.0,93.66000000000001,51.00000000000001,,,,,,,,,90.0,Mikey Johnston,True,Rio Ave,Vitoria de Guimaraes,0.016547519999999996
,,44.0,21.0,107,93.66000000000001,51.00000000000001,,,Carry,,,,,447235.0,96.28500000000001,51.748,,,,,,,,,72.0,Afonso Freitas,False,Rio Ave,Vitoria de Guimaraes,0.00580729
2548797033.0,369.0,44.0,23.0,107,96.28500000000001,51.748,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'OppositeRelatedEvent', 'Cross', 'PassEndX', 'PassEndY', 'Zone', 'Offensive', 'Length', 'LeftFoot']","[91, 138, 126, 36, 38, 217, 218]",True,447235.0,96.705,49.232000000000006,,,,,,,,,72.0,Afonso Freitas,False,Rio Ave,Vitoria de Guimaraes,
2548797031.0,407.0,44.0,23.0,121,8.61,17.748,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['OppositeRelatedEvent', 'BlockedCross', 'Zone']","[91, 59]",True,395954.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548797041.0,370.0,44.0,24.0,107,96.495,49.776,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,447235.0,,,,,,,,,,,72.0,Afonso Freitas,,Rio Ave,Vitoria de Guimaraes,
2548797047.0,408.0,44.0,24.0,121,8.505,18.224,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,395954.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548797335.0,371.0,44.0,54.0,107,104.47500000000001,67.66000000000001,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['RightFoot', 'Cross', 'Length', 'Chipped', 'StandingSave', 'PassEndX', 'Zone', 'CornerTaken', 'Longball', 'Angle', 'PassEndY']","[91, 137, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,319796.0,96.915,36.312000000000005,,,,,,,,,90.0,Mikey Johnston,True,Rio Ave,Vitoria de Guimaraes,
2548797361.0,409.0,44.0,56.0,121,9.66,34.408,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'Head']","[91, 94, 95, 57, 215]",True,125953.0,13.65,32.980000000000004,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548797353.0,372.0,44.0,56.0,107,95.34,39.78,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['OtherBodyPart', 'Zone']",[91],True,351703.0,,,,,,,,,,,17.0,André Silva,,Rio Ave,Vitoria de Guimaraes,
2548797913.0,414.0,44.0,57.0,121,7.5600000000000005,27.676000000000005,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Chipped', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 124, 36, 37, 215, 218]",True,356232.0,12.39,31.144000000000002,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0014166600000000001
2548797661.0,413.0,44.0,58.0,121,16.59,32.368,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,380617.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548797405.0,410.0,44.0,58.0,121,14.805,34.068000000000005,44.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,380617.0,41.160000000000004,23.052,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0018645199999999997
2548808599.0,394.0,45.0,0.0,107,0.0,0.0,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOff,Successful,"['PlayerPosition', 'RelatedEventId', 'JerseyNumber']",[214],False,431674.0,,,395.0,322790.0,,,,,,,2.0,Miguel Maga,,Rio Ave,Vitoria de Guimaraes,
2548808603.0,395.0,45.0,0.0,107,0.0,0.0,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",SubstitutionOn,Successful,"['JerseyNumber', 'FormationSlot', 'RelatedEventId', 'PlayerPosition']",[213],False,322790.0,,,394.0,431674.0,,,,,,,76.0,Bruno Gaspar,,Rio Ave,Vitoria de Guimaraes,
2548809377.0,396.0,45.0,0.0,107,0.0,0.0,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548809391.0,421.0,45.0,0.0,121,0.0,0.0,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548809401.0,397.0,45.0,0.0,107,52.71000000000001,34.0,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,135638.0,45.99,36.856,,,,,,,,,10.0,Tiago Silva,False,Rio Ave,Vitoria de Guimaraes,-0.0020492999999999987
,,45.0,0.0,107,45.99,36.856,,,Carry,,,,,422205.0,46.515,32.164,,,,,,,,,8.0,Tomás Händel,False,Rio Ave,Vitoria de Guimaraes,0.0
2548797421.0,411.0,45.0,1.0,121,47.775,17.884,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'OverRun', 'Offensive', 'Zone']","[91, 204]",True,243572.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548809471.0,398.0,45.0,1.0,107,46.515,32.164,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,422205.0,49.35,4.352,,,,,,,,,8.0,Tomás Händel,False,Rio Ave,Vitoria de Guimaraes,-0.0023625399999999998
,,45.0,1.0,107,49.35,4.352,,,Carry,,,,,322790.0,49.875,2.108,,,,,,,,,76.0,Bruno Gaspar,False,Rio Ave,Vitoria de Guimaraes,0.0
2548797465.0,373.0,45.0,4.0,107,41.685,60.99600000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,431674.0,,,,,,,,,,,2.0,Miguel Maga,,Rio Ave,Vitoria de Guimaraes,
2548797511.0,374.0,45.0,4.0,107,41.265,58.276,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,431674.0,23.835,41.752,,,,,,,,,2.0,Miguel Maga,False,Rio Ave,Vitoria de Guimaraes,-0.001981700000000001
,,45.0,4.0,107,41.685,60.99600000000001,,,Carry,,,,,431674.0,41.265,58.276,,,,,,,,,2.0,Miguel Maga,False,Rio Ave,Vitoria de Guimaraes,0.0008845199999999998
2548809493.0,399.0,45.0,5.0,107,49.875,2.108,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Length', 'Chipped', 'Zone', 'StandingSave', 'PassEndX']","[91, 120, 29, 124, 36, 37, 217, 218]",True,322790.0,78.12,4.352,,,,,,,,,76.0,Bruno Gaspar,True,Rio Ave,Vitoria de Guimaraes,
2548809537.0,422.0,45.0,6.0,121,25.725,61.608000000000004,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 118, 120, 29, 36, 37, 215, 218]",True,356232.0,30.66,68.0,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,
2548797563.0,375.0,45.0,8.0,107,24.150000000000002,40.596000000000004,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,107158.0,45.99,19.652,,,,,,,,,14.0,Bruno Varela,False,Rio Ave,Vitoria de Guimaraes,0.004125790000000001
,,45.0,8.0,107,45.99,19.652,,,Carry,,,,,135638.0,59.64,16.048000000000002,,,,,,,,,10.0,Tiago Silva,True,Rio Ave,Vitoria de Guimaraes,0.0018268500000000014
2548809671.0,401.0,45.0,15.0,107,78.54,0.0,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'ThrowIn', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 212, 35, 37, 216]",True,322790.0,63.839999999999996,2.924,,,,,,,,,76.0,Bruno Gaspar,False,Rio Ave,Vitoria de Guimaraes,-0.0037706900000000036
,,45.0,15.0,107,63.839999999999996,2.924,,,Carry,,,,,454565.0,58.48500000000001,4.828,,,,,,,,,83.0,Mamadou Tounkara,False,Rio Ave,Vitoria de Guimaraes,-0.0027146399999999973
2548797603.0,376.0,45.0,17.0,107,59.64,16.048000000000002,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,135638.0,66.99,6.800000000000001,,,,,,,,,10.0,Tiago Silva,False,Rio Ave,Vitoria de Guimaraes,0.0013324699999999953
,,45.0,17.0,107,66.99,6.800000000000001,,,Carry,,,,,422205.0,68.67000000000002,5.44,,,,,,,,,8.0,Tomás Händel,False,Rio Ave,Vitoria de Guimaraes,0.0
2548797629.0,377.0,45.0,19.0,107,68.67000000000002,5.44,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,422205.0,60.27,20.400000000000002,,,,,,,,,8.0,Tomás Händel,False,Rio Ave,Vitoria de Guimaraes,-0.000594639999999997
2548809693.0,402.0,45.0,19.0,107,58.48500000000001,4.828,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,454565.0,42.945,19.448000000000004,,,,,,,,,83.0,Mamadou Tounkara,False,Rio Ave,Vitoria de Guimaraes,-0.0020442199999999994
,,45.0,19.0,107,60.27,20.400000000000002,,,Carry,,,,,135638.0,61.425000000000004,23.664,,,,,,,,,10.0,Tiago Silva,False,Rio Ave,Vitoria de Guimaraes,0.002495360000000002
2548797713.0,378.0,45.0,21.0,107,61.425000000000004,23.664,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Angle', 'Zone', 'Length', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 119, 117, 127, 36, 37, 216, 218]",True,135638.0,68.67000000000002,61.132000000000005,,,,,,,,,10.0,Tiago Silva,False,Rio Ave,Vitoria de Guimaraes,-0.001900720000000005
,,45.0,21.0,107,68.67000000000002,61.132000000000005,,,Carry,,,,,447235.0,68.46000000000001,62.83200000000001,,,,,,,,,72.0,Afonso Freitas,False,Rio Ave,Vitoria de Guimaraes,0.0
2548809749.0,403.0,45.0,22.0,107,42.42,20.196,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,408432.0,36.435,39.372,,,,,,,,,13.0,André Amaro,False,Rio Ave,Vitoria de Guimaraes,-6.527999999999916e-05
,,45.0,22.0,107,36.435,39.372,,,Carry,,,,,318502.0,36.015,36.04,,,,,,,,,3.0,Mikel Villanueva,False,Rio Ave,Vitoria de Guimaraes,-0.0013027000000000004
2549405805.0,748.0,45.0,23.0,107,36.015,36.04,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,318502.0,,,,,,,,,,,3.0,Mikel Villanueva,,Rio Ave,Vitoria de Guimaraes,
2549405849.0,821.0,45.0,24.0,121,66.78,31.008000000000003,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'StandingSave', 'Offensive']","[91, 53]",True,399951.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548809791.0,404.0,45.0,24.0,107,38.22,36.992000000000004,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Tackle,Unsuccessful,"['Defensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent']","[91, 142]",True,318502.0,,,,,,,,,,,3.0,Mikel Villanueva,,Rio Ave,Vitoria de Guimaraes,
2548809801.0,424.0,45.0,27.0,121,40.53,38.080000000000005,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,125953.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548809795.0,405.0,45.0,27.0,107,64.47,29.92,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,351703.0,,,,,,,,,,,17.0,André Silva,,Rio Ave,Vitoria de Guimaraes,
2548809809.0,425.0,45.0,27.0,121,40.845,34.544000000000004,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndX', 'HeadPass', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,125953.0,49.980000000000004,28.832,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,
2548797759.0,379.0,45.0,28.0,107,68.46000000000001,62.83200000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,447235.0,54.39,49.776,,,,,,,,,72.0,Afonso Freitas,False,Rio Ave,Vitoria de Guimaraes,-0.000594639999999997
,,45.0,28.0,107,54.39,49.776,,,Carry,,,,,318502.0,55.44,47.53200000000001,,,,,,,,,3.0,Mikel Villanueva,False,Rio Ave,Vitoria de Guimaraes,0.0
2548809839.0,406.0,45.0,29.0,107,55.755,36.108000000000004,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 120, 29, 36, 37, 216, 218]",True,135638.0,57.645,45.356,,,,,,,,,10.0,Tiago Silva,False,Rio Ave,Vitoria de Guimaraes,
2548797779.0,380.0,45.0,31.0,107,55.44,47.53200000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,318502.0,57.12,37.468,,,,,,,,,3.0,Mikel Villanueva,False,Rio Ave,Vitoria de Guimaraes,3.931999999999894e-05
2548809851.0,427.0,45.0,32.0,121,46.725,25.704,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 120, 29, 36, 37, 216, 218]",True,149468.0,53.97,26.180000000000003,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,
2548809857.0,407.0,45.0,32.0,107,48.72,41.208000000000006,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['Zone', 'OtherBodyPart', 'StandingSave']",[91],True,422205.0,,,,,,,,,,,8.0,Tomás Händel,,Rio Ave,Vitoria de Guimaraes,
2548809887.0,428.0,45.0,33.0,121,62.05500000000001,34.544000000000004,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,342704.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548809899.0,429.0,45.0,33.0,121,62.05500000000001,34.544000000000004,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,342704.0,57.015,40.46,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0030754200000000023
2548797829.0,381.0,45.0,34.0,107,57.435,36.720000000000006,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Chipped', 'PassEndX', 'Length', 'Angle', 'Longball', 'Zone', 'StandingSave']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,135638.0,88.41000000000001,6.664000000000001,,,,,,,,,10.0,Tiago Silva,True,Rio Ave,Vitoria de Guimaraes,0.017955440000000003
,,45.0,34.0,107,88.41000000000001,6.664000000000001,,,Carry,,,,,431674.0,84.42000000000002,4.556,,,,,,,,,2.0,Miguel Maga,False,Rio Ave,Vitoria de Guimaraes,-0.007287600000000002
2548809997.0,430.0,45.0,35.0,121,57.015,40.46,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,380617.0,62.475,62.084,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.000555319999999998
2548797855.0,382.0,45.0,38.0,107,84.42000000000002,4.556,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,431674.0,69.615,8.976,,,,,,,,,2.0,Miguel Maga,False,Rio Ave,Vitoria de Guimaraes,-0.00634183
,,45.0,38.0,107,69.615,8.976,,,Carry,,,,,454565.0,63.315,9.588000000000001,,,,,,,,,83.0,Mamadou Tounkara,False,Rio Ave,Vitoria de Guimaraes,0.0
2548797887.0,383.0,45.0,41.0,107,63.315,9.588000000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,454565.0,65.10000000000001,19.856,,,,,,,,,83.0,Mamadou Tounkara,False,Rio Ave,Vitoria de Guimaraes,0.0006478500000000019
2548810073.0,431.0,45.0,42.0,121,61.005,59.568,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,337885.0,43.155,43.52,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0020442199999999994
2548797925.0,384.0,45.0,43.0,107,64.78500000000001,21.284000000000002,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,135638.0,45.045,45.356,,,,,,,,,10.0,Tiago Silva,False,Rio Ave,Vitoria de Guimaraes,-0.005060040000000002
,,45.0,43.0,107,45.045,45.356,,,Carry,,,,,318502.0,45.675000000000004,47.39600000000001,,,,,,,,,3.0,Mikel Villanueva,False,Rio Ave,Vitoria de Guimaraes,0.0
2548797975.0,385.0,45.0,46.0,107,45.675000000000004,47.39600000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,318502.0,62.370000000000005,64.396,,,,,,,,,3.0,Mikel Villanueva,False,Rio Ave,Vitoria de Guimaraes,0.0031593199999999967
2548810187.0,432.0,45.0,46.0,121,36.12,36.38,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,125953.0,44.730000000000004,43.724000000000004,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,0.0016648199999999991
,,45.0,46.0,107,62.370000000000005,64.396,,,Carry,,,,,447235.0,74.865,63.85200000000001,,,,,,,,,72.0,Afonso Freitas,True,Rio Ave,Vitoria de Guimaraes,0.0037706900000000036
2548797985.0,386.0,45.0,50.0,107,74.865,63.85200000000001,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'LeftFoot', 'Chipped', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Cross']","[91, 138, 124, 126, 36, 38, 217, 218]",True,447235.0,84.94500000000001,45.084,,,,,,,,,72.0,Afonso Freitas,True,Rio Ave,Vitoria de Guimaraes,
2548798019.0,415.0,45.0,51.0,121,19.740000000000002,22.44,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 94, 95, 215]",True,125953.0,0.0,17.612000000000002,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548810271.0,433.0,45.0,52.0,121,48.93000000000001,46.172000000000004,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,149468.0,38.010000000000005,34.884,,,,,,,,,,,False,Rio Ave,Vitoria de Guimaraes,-0.0016648199999999991
2548798017.0,387.0,45.0,53.0,107,95.97000000000001,47.736000000000004,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,447235.0,,,,,,,,,,,72.0,Afonso Freitas,,Rio Ave,Vitoria de Guimaraes,
2548798023.0,416.0,45.0,53.0,121,9.03,20.264000000000003,45.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,125953.0,,,,,,,,,,,,,,Rio Ave,Vitoria de Guimaraes,
2548810301.0,434.0,45.0,58.0,121,45.36000000000001,32.232,47.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'Longball', 'Chipped', 'StandingSave']","[91, 120, 124, 128, 36, 37, 217, 218]",True,125953.0,92.08500000000001,35.972,,,,,,,,,,,True,Rio Ave,Vitoria de Guimaraes,
2548810325.0,408.0,46.0,1.0,107,7.9799999999999995,31.076000000000004,48.0,"{'value': 2, 'displayName': 'SecondHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,107158.0,,,,,,,,,,,14.0,Bruno Varela,,Rio Ave,Vitoria de Guimaraes,
