id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isOwnGoal,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2379369871.0,145.0,18.0,24.0,1463.0,76.755,50.18400000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,345275.0,81.48,60.452000000000005,,,,,,,,,,,,,False,Pacos de Ferreira,Portimonense,0.0034407200000000013
2379369905.0,146.0,18.0,27.0,1463.0,80.64,60.79200000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,381687.0,67.515,48.824,,,,,,,,,,,,,False,Pacos de Ferreira,Portimonense,-0.008211799999999998
2379369927.0,147.0,18.0,31.0,1463.0,69.3,48.416,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,116103.0,76.54500000000003,62.90000000000001,,,,,,,,,,,,,False,Pacos de Ferreira,Portimonense,0.0018699699999999986
2379369963.0,148.0,18.0,33.0,1463.0,77.91000000000001,63.036000000000016,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,381687.0,86.205,57.18800000000002,,,,,,,,,,,,,False,Pacos de Ferreira,Portimonense,0.008311429999999998
2379370013.0,149.0,18.0,36.0,1463.0,86.205,60.384,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,345275.0,80.325,58.34400000000002,,,,,,,,,,,,,False,Pacos de Ferreira,Portimonense,0.0019695999999999984
2379370051.0,150.0,18.0,42.0,1463.0,96.915,52.496,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'ShotAssist', 'StandingSave', 'Angle', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,381687.0,90.09,43.044000000000004,,,,,,,,,,,,,False,Pacos de Ferreira,Portimonense,0.008434170000000005
2379370055.0,151.0,18.0,43.0,1463.0,89.775,42.704,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Zone', 'RelatedEventId', 'BoxCentre', 'GoalMouthZ', 'RegularPlay', 'RightFoot', 'Assisted', 'GoalMouthY', 'BlockedX', 'StandingSave', 'OppositeRelatedEvent', 'LowLeft', 'BlockedY']","[91, 9, 10, 1, 3, 12]",True,345275.0,,,7.6,53.9,,,True,150.0,381687.0,98.2,51.1,,,,,Pacos de Ferreira,Portimonense,
2379370095.0,154.0,18.0,44.0,786.0,2.625,31.96,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Hands', 'Zone', 'OppositeRelatedEvent', 'DivingSave', 'KeeperSaveInTheBox']","[91, 113, 112, 83, 77, 79, 81]",True,364187.0,,,,,,,,,,,,,13.0,André Ferreira,,Pacos de Ferreira,Portimonense,
2379370087.0,153.0,18.0,44.0,786.0,2.625,31.96,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,364187.0,,,,,,,,,,,,,13.0,André Ferreira,,Pacos de Ferreira,Portimonense,
2379370221.0,155.0,19.0,1.0,786.0,11.97,31.756000000000004,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['KeeperThrow', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 36, 38, 215, 218]",True,364187.0,15.855,22.032,,,,,,,,,,,13.0,André Ferreira,False,Pacos de Ferreira,Portimonense,-0.0010497700000000002
2379370253.0,156.0,19.0,3.0,786.0,15.855,22.032,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,380682.0,15.540000000000001,49.16400000000001,,,,,,,,,,,6.0,Maracás,False,Pacos de Ferreira,Portimonense,0.0
,,19.0,3.0,,15.540000000000001,49.16400000000001,,,Carry,,,,,322640.0,25.30500000000001,41.82,,,,,,,,,,,2.0,Marco Baixinho,True,Pacos de Ferreira,Portimonense,0.0003880399999999992
2379370327.0,157.0,19.0,10.0,786.0,25.30500000000001,41.82,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,322640.0,25.935,19.244000000000003,,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Portimonense,-0.00015244999999999842
,,19.0,10.0,,25.935,19.244000000000003,,,Carry,,,,,380682.0,31.919999999999998,12.784,,,,,,,,,,,6.0,Maracás,False,Pacos de Ferreira,Portimonense,0.00058186
2379370347.0,158.0,19.0,14.0,786.0,31.919999999999998,12.784,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,380682.0,38.010000000000005,1.088,,,,,,,,,,,6.0,Maracás,False,Pacos de Ferreira,Portimonense,0.0006677699999999998
2379370387.0,159.0,19.0,16.0,786.0,38.22,1.904,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,110341.0,67.30499999999999,9.180000000000001,,,,,,,,,,,15.0,Juan Delgado,True,Pacos de Ferreira,Portimonense,0.007440799999999999
,,19.0,16.0,,67.30499999999999,9.180000000000001,,,Carry,,,,,131384.0,43.47,1.1560000000000001,,,,,,,,,,,10.0,Denilson,False,Pacos de Ferreira,Portimonense,-0.007440799999999999
2379370393.0,160.0,19.0,21.0,786.0,43.47,1.1560000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,131384.0,38.85,6.188000000000002,,,,,,,,,,,10.0,Denilson,False,Pacos de Ferreira,Portimonense,0.0
2379370459.0,161.0,19.0,22.0,786.0,38.85,6.188000000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,121675.0,61.214999999999996,1.904,,,,,,,,,,,22.0,Luiz Carlos,True,Pacos de Ferreira,Portimonense,0.0034732899999999987
,,19.0,22.0,,61.214999999999996,1.904,,,Carry,,,,,373655.0,39.69,1.972,,,,,,,,,,,23.0,Lucas Silva,False,Pacos de Ferreira,Portimonense,-0.0034732899999999987
2379370461.0,162.0,19.0,27.0,786.0,39.69,1.972,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 63]",True,373655.0,,,,,,,,,,,,,23.0,Lucas Silva,,Pacos de Ferreira,Portimonense,
2379370475.0,152.0,19.0,27.0,1463.0,65.31,66.028,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'StandingSave', 'Defensive']",[64],False,342696.0,,,,,,,,,,,,,,,,Pacos de Ferreira,Portimonense,
2379370655.0,163.0,19.0,41.0,786.0,40.74,0.68,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'FreekickTaken']","[91, 117, 30, 132, 35, 37, 215, 218]",True,110341.0,26.35500000000001,9.928,,,,,,,,,,,15.0,Juan Delgado,False,Pacos de Ferreira,Portimonense,-0.0018388500000000012
,,19.0,41.0,,26.35500000000001,9.928,,,Carry,,,,,380682.0,28.875,11.56,,,,,,,,,,,6.0,Maracás,False,Pacos de Ferreira,Portimonense,0.0011710800000000014
2379370711.0,164.0,19.0,44.0,786.0,28.875,11.56,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,380682.0,10.395000000000001,30.668000000000003,,,,,,,,,,,6.0,Maracás,False,Pacos de Ferreira,Portimonense,-0.0011843400000000007
,,19.0,44.0,,10.395000000000001,30.668000000000003,,,Carry,,,,,364187.0,12.285,31.89200000000001,,,,,,,,,,,13.0,André Ferreira,False,Pacos de Ferreira,Portimonense,0.0014166600000000001
2379370747.0,165.0,19.0,47.0,786.0,12.285,31.89200000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,364187.0,21.0,56.03200000000001,,,,,,,,,,,13.0,André Ferreira,False,Pacos de Ferreira,Portimonense,-0.0014034000000000008
,,19.0,47.0,,21.0,56.03200000000001,,,Carry,,,,,322640.0,22.47,56.44000000000001,,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Portimonense,0.0
2379370771.0,166.0,19.0,50.0,786.0,22.47,56.44000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,322640.0,36.015,49.368000000000016,,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Portimonense,0.0016808000000000014
2379370781.0,167.0,19.0,51.0,786.0,36.015,49.368000000000016,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,384889.0,21.84000000000001,55.62400000000001,,,,,,,,,,,77.0,Nuno Santos,False,Pacos de Ferreira,Portimonense,-0.0016808000000000014
2379370847.0,168.0,19.0,54.0,786.0,21.63000000000001,56.03200000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'StandingSave', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,322640.0,9.03,37.74,,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Portimonense,-1.3259999999999314e-05
,,19.0,54.0,,9.03,37.74,,,Carry,,,,,364187.0,14.175,32.776,,,,,,,,,,,13.0,André Ferreira,False,Pacos de Ferreira,Portimonense,0.0014166600000000001
2379370883.0,169.0,20.0,0.0,786.0,14.175,32.776,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,364187.0,20.265,47.19200000000001,,,,,,,,,,,13.0,André Ferreira,False,Pacos de Ferreira,Portimonense,-0.0008141799999999994
,,20.0,0.0,,20.265,47.19200000000001,,,Carry,,,,,322640.0,21.0,49.776,,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Portimonense,0.0
2379370915.0,170.0,20.0,4.0,786.0,21.0,49.776,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,322640.0,10.395000000000001,35.496,,,,,,,,,,,2.0,Marco Baixinho,False,Pacos de Ferreira,Portimonense,-0.0006024800000000007
,,20.0,4.0,,10.395000000000001,35.496,,,Carry,,,,,364187.0,10.08,33.11600000000001,,,,,,,,,,,13.0,André Ferreira,False,Pacos de Ferreira,Portimonense,0.0
2379370939.0,171.0,20.0,8.0,786.0,10.08,33.11600000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,364187.0,20.055000000000003,13.056000000000001,,,,,,,,,,,13.0,André Ferreira,False,Pacos de Ferreira,Portimonense,1.3259999999999314e-05
,,20.0,8.0,,20.055000000000003,13.056000000000001,,,Carry,,,,,380682.0,28.455000000000002,11.628000000000002,,,,,,,,,,,6.0,Maracás,False,Pacos de Ferreira,Portimonense,0.0011710800000000014
2379370965.0,172.0,20.0,11.0,786.0,28.455000000000002,11.628000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,380682.0,38.43,2.9920000000000004,,,,,,,,,,,6.0,Maracás,False,Pacos de Ferreira,Portimonense,0.0006677699999999998
2379370997.0,173.0,20.0,13.0,786.0,38.43,2.9920000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,422245.0,47.145,6.800000000000002,,,,,,,,,,,26.0,Rui Pires,False,Pacos de Ferreira,Portimonense,0.0012207699999999995
2379371037.0,174.0,20.0,15.0,786.0,47.145,6.800000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,373655.0,37.38,18.360000000000003,,,,,,,,,,,23.0,Lucas Silva,False,Pacos de Ferreira,Portimonense,0.0002082999999999998
2379371069.0,175.0,20.0,18.0,786.0,37.38,18.428,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,422245.0,29.925,43.044000000000004,,,,,,,,,,,26.0,Rui Pires,False,Pacos de Ferreira,Portimonense,-0.0015871199999999992
2379371121.0,176.0,20.0,21.0,786.0,29.925,43.044000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Longball', 'Zone', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,322640.0,76.965,61.608000000000004,,,,,,,,,,,2.0,Marco Baixinho,True,Pacos de Ferreira,Portimonense,0.01011667
,,20.0,21.0,,76.965,61.608000000000004,,,Carry,,,,,23621.0,76.86,48.21200000000001,,,,,,,,,,,5.0,Antunes,True,Pacos de Ferreira,Portimonense,0.0029011099999999984
2379371125.0,177.0,20.0,25.0,786.0,76.86,48.21200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,23621.0,80.745,37.400000000000006,,,,,,,,,,,5.0,Antunes,False,Pacos de Ferreira,Portimonense,0.010990860000000002
,,20.0,25.0,,80.745,37.400000000000006,,,Carry,,,,,131384.0,80.22000000000001,40.324,,,,,,,,,,,10.0,Denilson,False,Pacos de Ferreira,Portimonense,0.0
2379371163.0,178.0,20.0,27.0,786.0,80.22000000000001,40.324,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,131384.0,78.54000000000002,37.468,,,,,,,,,,,10.0,Denilson,False,Pacos de Ferreira,Portimonense,-0.01126177
2379371167.0,179.0,20.0,28.0,786.0,79.17000000000002,36.516000000000005,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,23621.0,,,,,,,,,,,,,5.0,Antunes,,Pacos de Ferreira,Portimonense,
2379371199.0,153.0,20.0,29.0,1463.0,21.630000000000003,29.444,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[91, 94, 95, 216]",True,360107.0,49.77,35.972,,,,,,,,,,,,,,Pacos de Ferreira,Portimonense,
2379371205.0,154.0,20.0,30.0,1463.0,49.56,37.196000000000005,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,432109.0,,,,,,,,,,,,,,,,Pacos de Ferreira,Portimonense,
2379371251.0,180.0,20.0,32.0,786.0,60.165,24.276000000000003,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,110341.0,48.72,27.200000000000006,,,,,,,,,,,15.0,Juan Delgado,False,Pacos de Ferreira,Portimonense,-0.0020099799999999998
2379371271.0,181.0,20.0,35.0,786.0,48.195,27.608000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,380682.0,55.65000000000001,28.76400000000001,,,,,,,,,,,6.0,Maracás,False,Pacos de Ferreira,Portimonense,0.0020492999999999987
2379371283.0,182.0,20.0,37.0,786.0,55.125,29.10400000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,422245.0,70.35000000000002,29.036000000000005,,,,,,,,,,,26.0,Rui Pires,True,Pacos de Ferreira,Portimonense,0.0030754200000000023
2379371341.0,183.0,20.0,39.0,786.0,70.35000000000002,29.036000000000005,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,131384.0,66.78,2.3120000000000003,,,,,,,,,,,10.0,Denilson,False,Pacos de Ferreira,Portimonense,-0.002520100000000001
,,20.0,39.0,,66.78,2.3120000000000003,,,Carry,,,,,373655.0,76.44,7.888,,,,,,,,,,,23.0,Lucas Silva,True,Pacos de Ferreira,Portimonense,0.00377069
2379371363.0,184.0,20.0,44.0,786.0,76.44,7.888,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,373655.0,90.3,5.032000000000001,,,,,,,,,,,23.0,Lucas Silva,False,Pacos de Ferreira,Portimonense,0.013629430000000001
,,20.0,44.0,,90.3,5.032000000000001,,,Carry,,,,,110341.0,91.455,3.808,,,,,,,,,,,15.0,Juan Delgado,False,Pacos de Ferreira,Portimonense,0.0
2379371407.0,185.0,20.0,46.0,786.0,91.455,3.808,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Cross', 'PassEndY', 'RightFoot', 'PassEndX', 'Length', 'Zone', 'Longball', 'Angle', 'StandingSave', 'Chipped']","[91, 119, 137, 124, 125, 36, 37, 217, 218]",True,110341.0,103.42500000000001,65.07600000000001,,,,,,,,,,,15.0,Juan Delgado,False,Pacos de Ferreira,Portimonense,0.003075179999999997
,,20.0,46.0,,103.42500000000001,65.07600000000001,,,Carry,,,,,380685.0,92.4,64.60000000000001,,,,,,,,,,,9.0,Uilton,False,Pacos de Ferreira,Portimonense,-0.003075179999999997
2379371453.0,186.0,20.0,53.0,786.0,92.4,64.60000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,380685.0,81.90000000000002,60.452000000000005,,,,,,,,,,,9.0,Uilton,False,Pacos de Ferreira,Portimonense,-0.007287600000000002
2379371491.0,187.0,20.0,55.0,786.0,82.53,61.608000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,23621.0,84.63,65.89200000000001,,,,,,,,,,,5.0,Antunes,False,Pacos de Ferreira,Portimonense,0.0
,,20.0,55.0,,84.63,65.89200000000001,,,Carry,,,,,380685.0,70.56,57.66400000000001,,,,,,,,,,,9.0,Uilton,False,Pacos de Ferreira,Portimonense,-0.00885965
2379371577.0,188.0,20.0,59.0,786.0,70.56,57.66400000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Longball', 'Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Chipped']","[91, 119, 117, 124, 127, 35, 38, 216, 218]",True,380685.0,66.15,2.3120000000000003,,,,,,,,,,,9.0,Uilton,False,Pacos de Ferreira,Portimonense,-0.0012528699999999997
,,20.0,59.0,,66.15,2.3120000000000003,,,Carry,,,,,110341.0,75.495,5.168000000000001,,,,,,,,,,,15.0,Juan Delgado,True,Pacos de Ferreira,Portimonense,0.00377069
2379371591.0,189.0,21.0,4.0,786.0,75.495,5.168000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,110341.0,84.42000000000004,0.952,,,,,,,,,,,15.0,Juan Delgado,False,Pacos de Ferreira,Portimonense,0.00634183
2379371613.0,190.0,21.0,7.0,786.0,84.42000000000004,0.952,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,373655.0,83.16000000000003,7.752000000000001,,,,,,,,,,,23.0,Lucas Silva,False,Pacos de Ferreira,Portimonense,0.0
2379371667.0,191.0,21.0,8.0,786.0,83.16000000000003,7.752000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,121675.0,97.65,7.2760000000000025,,,,,,,,,,,22.0,Luiz Carlos,False,Pacos de Ferreira,Portimonense,0.010362779999999999
,,21.0,8.0,,97.65,7.2760000000000025,,,Carry,,,,,373655.0,95.76,10.064000000000002,,,,,,,,,,,23.0,Lucas Silva,False,Pacos de Ferreira,Portimonense,0.00274402
2379371675.0,192.0,21.0,10.0,786.0,95.76,10.064000000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'Foul']","[91, 63]",True,373655.0,,,,,,,,,,,,,23.0,Lucas Silva,,Pacos de Ferreira,Portimonense,
2379371701.0,155.0,21.0,10.0,1463.0,9.240000000000002,57.93600000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Defensive', 'Foul', 'Zone', 'OppositeRelatedEvent']",[64],False,342696.0,,,,,,,,,,,,,,,,Pacos de Ferreira,Portimonense,
2379371833.0,156.0,21.0,19.0,1463.0,0.0,0.0,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,"['Yellow', 'Foul']",[65],False,342696.0,,,,,,,,,,,,"{'value': 31, 'displayName': 'Yellow'}",,,,Pacos de Ferreira,Portimonense,
2379372281.0,193.0,22.0,13.0,786.0,95.34,9.384,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Cross', 'Angle', 'FreekickTaken', 'RightFoot', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'PassEndY']","[91, 137, 124, 126, 36, 37, 217, 218]",True,384889.0,96.28500000000001,38.352000000000004,,,,,,,,,,,77.0,Nuno Santos,True,Pacos de Ferreira,Portimonense,0.0673811
2379372301.0,157.0,22.0,15.0,1463.0,7.77,29.24,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Length', 'Angle', 'Head', 'Zone', 'PassEndX']","[91, 94, 95, 57, 215]",True,342696.0,18.165000000000003,31.076000000000004,,,,,,,,,,,,,,Pacos de Ferreira,Portimonense,
2379372305.0,194.0,22.0,17.0,786.0,86.94,36.176,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['GoalMouthZ', 'BlockedY', 'BlockedX', 'RightFoot', 'GoalMouthY', 'OutOfBoxCentre', 'StandingSave', 'HighCentre', 'Zone', 'OppositeRelatedEvent', 'SetPiece']","[91, 9, 10, 2, 5, 12]",True,131384.0,,,26.6,51.3,,,True,,,98.0,50.0,,10.0,Denilson,,Pacos de Ferreira,Portimonense,
2379372385.0,159.0,22.0,17.0,1463.0,1.89,34.34,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Hands', 'Zone', 'KeeperSaveObox']","[91, 113, 77, 79, 84, 82]",True,310029.0,,,,,,,,,,,,,,,,Pacos de Ferreira,Portimonense,
2379372377.0,158.0,22.0,18.0,1463.0,1.89,34.34,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,310029.0,,,,,,,,,,,,,,,,Pacos de Ferreira,Portimonense,
2379372483.0,160.0,22.0,20.0,1463.0,9.555,32.64,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,310029.0,,,,,,,,,,,,,,,,Pacos de Ferreira,Portimonense,
2379372541.0,195.0,22.0,20.0,786.0,95.445,35.36,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']",[64],False,380682.0,,,,,,,,,,,,,6.0,Maracás,,Pacos de Ferreira,Portimonense,
2379372611.0,161.0,22.0,37.0,1463.0,14.07,28.560000000000002,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'FreekickTaken', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 132, 36, 37, 215, 218]",True,310029.0,32.865,42.704,,,,,,,,,,,,,False,Pacos de Ferreira,Portimonense,0.00027740000000000056
