id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,isGoal,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2555331365.0,468.0,52.0,12.0,786,57.645,44.47200000000001,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,431684.0,43.260000000000005,25.228,,,,,,,,,,18.0,Tiago,False,Braga,Pacos de Ferreira,-0.00416422
2555331393.0,469.0,52.0,14.0,786,43.260000000000005,25.228,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,423078.0,50.19,38.692,,,,,,,,,,3.0,Nuno Lima,False,Braga,Pacos de Ferreira,0.00215424
,,52.0,14.0,786,50.19,38.692,,,Carry,,,,,422245.0,49.77,36.04,,,,,,,,,,26.0,Rui Pires,False,Braga,Pacos de Ferreira,0.0
2555331417.0,470.0,52.0,16.0,786,49.77,36.04,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422245.0,64.365,45.900000000000006,,,,,,,,,,26.0,Rui Pires,False,Braga,Pacos de Ferreira,0.004505340000000002
2555331443.0,471.0,52.0,17.0,786,64.365,45.900000000000006,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,70735.0,66.045,39.712,,,,,,,,,,10.0,Nicolás Gaitán,False,Braga,Pacos de Ferreira,0.0006193799999999992
2555331455.0,472.0,52.0,17.0,786,66.045,39.712,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,431684.0,73.39500000000001,44.812000000000005,,,,,,,,,,18.0,Tiago,False,Braga,Pacos de Ferreira,0.004151700000000001
2555331489.0,473.0,52.0,18.0,786,73.39500000000001,44.812000000000005,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,70735.0,67.83,40.324,,,,,,,,,,10.0,Nicolás Gaitán,False,Braga,Pacos de Ferreira,-0.004151700000000001
,,52.0,18.0,786,67.83,40.324,,,Carry,,,,,431684.0,64.575,52.564,,,,,,,,,,18.0,Tiago,False,Braga,Pacos de Ferreira,-0.0012672300000000011
2555331565.0,474.0,52.0,21.0,786,64.575,52.564,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,431684.0,69.09,63.580000000000005,,,,,,,,,,18.0,Tiago,False,Braga,Pacos de Ferreira,-0.0012528700000000031
,,52.0,21.0,786,69.09,63.580000000000005,,,Carry,,,,,423594.0,82.74,62.628,,,,,,,,,,20.0,Luís Bastos,True,Braga,Pacos de Ferreira,0.010112520000000003
2555331581.0,475.0,52.0,25.0,786,82.74,62.628,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,423594.0,87.99,65.89200000000001,,,,,,,,,,20.0,Luís Bastos,False,Braga,Pacos de Ferreira,0.007287600000000002
2555331645.0,476.0,52.0,26.0,786,87.99,65.89200000000001,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,444941.0,73.185,64.05600000000001,,,,,,,,,,7.0,Nigel Thomas,False,Braga,Pacos de Ferreira,-0.013629430000000001
,,52.0,26.0,786,73.185,64.05600000000001,,,Carry,,,,,431684.0,72.135,59.568,,,,,,,,,,18.0,Tiago,False,Braga,Pacos de Ferreira,0.0
2555331721.0,477.0,52.0,30.0,786,72.135,59.568,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,431684.0,55.44,47.124,,,,,,,,,,18.0,Tiago,False,Braga,Pacos de Ferreira,-0.004365330000000001
2555331761.0,478.0,52.0,32.0,786,55.44,47.124,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,380682.0,63.0,37.06,,,,,,,,,,25.0,Maracás,False,Braga,Pacos de Ferreira,0.0031147400000000013
2555331791.0,479.0,52.0,33.0,786,63.0,37.06,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,422245.0,54.075,17.884,,,,,,,,,,26.0,Rui Pires,False,Braga,Pacos de Ferreira,-0.0031147400000000013
2555331871.0,480.0,52.0,36.0,786,54.075,17.884,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,423078.0,75.17999999999999,1.292,,,,,,,,,,3.0,Nuno Lima,False,Braga,Pacos de Ferreira,0.004365330000000001
,,52.0,36.0,786,75.17999999999999,1.292,,,Carry,,,,,380688.0,73.605,3.128,,,,,,,,,,21.0,Jorge Silva,False,Braga,Pacos de Ferreira,0.0
2555331877.0,481.0,52.0,38.0,786,73.605,3.128,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'StandingSave', 'Zone']","[91, 54]",True,380688.0,,,,,,,,,,,,21.0,Jorge Silva,,Braga,Pacos de Ferreira,
2555331881.0,530.0,52.0,38.0,288,31.395,64.87200000000001,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,127130.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555331917.0,482.0,52.0,39.0,786,73.08,5.372000000000001,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,380688.0,78.855,12.58,,,,,,,,,,21.0,Jorge Silva,False,Braga,Pacos de Ferreira,0.008311429999999998
,,52.0,39.0,786,78.855,12.58,,,Carry,,,,,110341.0,76.02000000000001,20.536,,,,,,,,,,15.0,Juan Delgado,False,Braga,Pacos de Ferreira,-0.005410319999999996
2555331969.0,483.0,52.0,42.0,786,76.02000000000001,20.536,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,110341.0,85.155,22.78,,,,,,,,,,15.0,Juan Delgado,False,Braga,Pacos de Ferreira,0.004429619999999999
,,52.0,42.0,786,85.155,22.78,,,Carry,,,,,70735.0,79.59,17.612000000000002,,,,,,,,,,10.0,Nicolás Gaitán,False,Braga,Pacos de Ferreira,0.0
2555332031.0,484.0,52.0,44.0,786,79.59,17.612000000000002,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,70735.0,77.7,0.8840000000000001,,,,,,,,,,10.0,Nicolás Gaitán,False,Braga,Pacos de Ferreira,-0.007330730000000001
,,52.0,44.0,786,77.7,0.8840000000000001,,,Carry,,,,,380688.0,77.07000000000001,8.704,,,,,,,,,,21.0,Jorge Silva,True,Braga,Pacos de Ferreira,0.0027939199999999983
2555332169.0,485.0,52.0,48.0,786,77.07000000000001,8.704,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,380688.0,74.655,15.572000000000001,,,,,,,,,,21.0,Jorge Silva,False,Braga,Pacos de Ferreira,0.0
,,52.0,48.0,786,74.655,15.572000000000001,,,Carry,,,,,70735.0,74.865,30.464,,,,,,,,,,10.0,Nicolás Gaitán,True,Braga,Pacos de Ferreira,-0.00016371999999999914
2555332191.0,486.0,52.0,54.0,786,74.865,30.464,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,70735.0,80.955,35.496,,,,,,,,,,10.0,Nicolás Gaitán,False,Braga,Pacos de Ferreira,
2555332209.0,531.0,52.0,55.0,288,32.13,37.944,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,83475.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555332239.0,487.0,52.0,55.0,786,77.59500000000001,40.120000000000005,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,70735.0,81.48,42.636,,,,,,,,,,10.0,Nicolás Gaitán,False,Braga,Pacos de Ferreira,
2555332243.0,532.0,52.0,56.0,288,30.975,37.332,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,83475.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555332255.0,533.0,52.0,59.0,288,11.445,22.712,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,384566.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555332315.0,534.0,52.0,59.0,288,10.605,19.992,53.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Longball', 'PassEndY', 'Angle', 'StandingSave', 'Chipped', 'Zone']","[91, 120, 124, 128, 36, 37, 217, 218]",True,384566.0,71.4,22.1,,,,,,,,,,,,True,Braga,Pacos de Ferreira,
2555332351.0,488.0,53.0,4.0,786,29.19,46.444,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,380682.0,,,,,,,,,,,,25.0,Maracás,,Braga,Pacos de Ferreira,
2555332367.0,489.0,53.0,5.0,786,29.19,46.444,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,380682.0,13.125,29.716000000000005,,,,,,,,,,25.0,Maracás,False,Braga,Pacos de Ferreira,-0.00027740000000000056
2555332413.0,490.0,53.0,7.0,786,13.125,29.716000000000005,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,396588.0,36.225,36.516000000000005,,,,,,,,,,24.0,Zé Oliveira,False,Braga,Pacos de Ferreira,0.0017992400000000006
,,53.0,7.0,786,36.225,36.516000000000005,,,Carry,,,,,422245.0,41.79,39.78,,,,,,,,,,26.0,Rui Pires,False,Braga,Pacos de Ferreira,0.0
2555332443.0,491.0,53.0,11.0,786,41.79,39.78,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,422245.0,47.46000000000001,65.688,,,,,,,,,,26.0,Rui Pires,False,Braga,Pacos de Ferreira,-0.00014302000000000065
,,53.0,11.0,786,47.46000000000001,65.688,,,Carry,,,,,423594.0,49.14,65.62,,,,,,,,,,20.0,Luís Bastos,False,Braga,Pacos de Ferreira,0.0
2555332477.0,492.0,53.0,14.0,786,49.14,65.62,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,423594.0,50.925000000000004,55.080000000000005,,,,,,,,,,20.0,Luís Bastos,False,Braga,Pacos de Ferreira,0.0013619600000000006
2555332507.0,493.0,53.0,16.0,786,50.925000000000004,55.080000000000005,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,422245.0,67.62,54.06,,,,,,,,,,26.0,Rui Pires,True,Braga,Pacos de Ferreira,0.004858069999999999
2555332519.0,494.0,53.0,17.0,786,67.62,54.06,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,431684.0,67.41000000000001,46.647999999999996,,,,,,,,,,18.0,Tiago,False,Braga,Pacos de Ferreira,0.0006478500000000019
2555332591.0,495.0,53.0,18.0,786,67.41000000000001,46.647999999999996,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,70735.0,73.29,64.26,,,,,,,,,,10.0,Nicolás Gaitán,False,Braga,Pacos de Ferreira,0.0018699699999999986
,,53.0,18.0,786,73.29,64.26,,,Carry,,,,,444941.0,91.455,56.236000000000004,,,,,,,,,,7.0,Nigel Thomas,True,Braga,Pacos de Ferreira,0.019448629999999998
2555332617.0,496.0,53.0,24.0,786,91.455,56.236000000000004,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsidePass,Successful,"['StandingSave', 'PlayerCaughtOffside', 'PassEndY', 'Zone', 'PassEndX']","[91, 217]",True,444941.0,98.91000000000001,57.93600000000001,,,,,,,,,,7.0,Nigel Thomas,,Braga,Pacos de Ferreira,
2555332635.0,535.0,53.0,24.0,288,13.65,21.76,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideProvoked,Successful,[],[62],False,83475.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555333031.0,536.0,53.0,56.0,288,13.86,20.672,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['FreekickTaken', 'IndirectFreekickTaken', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[91, 117, 30, 132, 36, 37, 215, 218]",True,83475.0,14.28,32.572,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0010497700000000002
2555333043.0,537.0,53.0,58.0,288,14.28,32.572,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,143021.0,15.120000000000001,21.012,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0010497700000000002
2555333051.0,538.0,53.0,59.0,288,15.120000000000001,21.012,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,83475.0,14.175,35.632000000000005,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0010497700000000002
2555343617.0,11496.0,53.0,,786,98.91000000000001,57.93600000000001,54.0,"{'value': 2, 'displayName': 'SecondHalf'}",OffsideGiven,Unsuccessful,[],[61],False,431684.0,,,,,,,,,,,,18.0,Tiago,,Braga,Pacos de Ferreira,
2555333071.0,539.0,54.0,2.0,288,14.175,35.632000000000005,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,143021.0,15.33,52.768,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.002041330000000001
2555333121.0,540.0,54.0,6.0,288,24.255000000000003,56.440000000000005,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,422882.0,19.32,37.944,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0007416699999999998
2555333177.0,541.0,54.0,10.0,288,22.155,32.572,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Chipped', 'PassEndX', 'Zone', 'Angle', 'Longball', 'Length', 'PassEndY', 'StandingSave']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,381792.0,66.885,17.748,,,,,,,,,,,,True,Braga,Pacos de Ferreira,0.009185830000000002
2555333197.0,542.0,54.0,13.0,288,66.99,17.952,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,300483.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555333189.0,497.0,54.0,13.0,786,38.010000000000005,50.048,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Aerial,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[198, 200]",False,380682.0,,,,,,,,,,,,25.0,Maracás,,Braga,Pacos de Ferreira,
2555333211.0,543.0,54.0,13.0,288,66.885,17.748,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['HeadPass', 'Angle', 'PassEndX', 'LayOff', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 139, 35, 37, 216, 218]",True,300483.0,54.075,27.812,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.002456040000000003
2555333299.0,544.0,54.0,16.0,288,54.075,27.812,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,81928.0,50.400000000000006,17.408,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0026039999999999987
2555333305.0,545.0,54.0,17.0,288,51.345,17.0,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,444806.0,54.495,7.48,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0008905599999999986
2555333387.0,546.0,54.0,21.0,288,47.67,7.48,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,384566.0,45.99,15.844000000000001,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0013619600000000006
2555333449.0,547.0,54.0,24.0,288,47.04,18.972,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Longball', 'Zone', 'Angle', 'StandingSave', 'PassEndX', 'Chipped', 'PassEndY', 'Length']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,381792.0,58.38,61.336000000000006,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0004446799999999994
2555333503.0,548.0,54.0,28.0,288,45.99,62.016000000000005,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,439440.0,40.425000000000004,44.948,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0002082999999999998
2555333585.0,549.0,54.0,32.0,288,37.905,44.744,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,422882.0,43.365,42.024,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-6.527999999999916e-05
2555333639.0,550.0,54.0,36.0,288,42.839999999999996,41.956,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,81928.0,59.85,64.60000000000001,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.0021094999999999985
2555333681.0,551.0,54.0,43.0,288,78.12,60.452000000000005,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,439440.0,78.75,57.46,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.008311429999999998
2555333707.0,552.0,54.0,44.0,288,78.75,57.46,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,127130.0,72.97500000000001,64.19200000000001,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0027939199999999983
2555333753.0,553.0,54.0,45.0,288,71.08500000000001,63.444,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,439440.0,66.15,58.412000000000006,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0025178200000000005
2555333823.0,554.0,54.0,48.0,288,60.795,52.36000000000001,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,81928.0,49.665,27.200000000000003,,,,,,,,,,,,False,Braga,Pacos de Ferreira,-0.0012721500000000014
2555333855.0,555.0,54.0,52.0,288,60.06,18.02,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,83475.0,69.92999999999999,2.584,,,,,,,,,,,,False,Braga,Pacos de Ferreira,0.004365330000000001
2555333861.0,556.0,54.0,55.0,288,71.61,5.236000000000001,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",TakeOn,Unsuccessful,"['Zone', 'StandingSave', 'OverRun', 'Offensive']","[91, 204]",True,444806.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555333865.0,499.0,54.0,56.0,786,29.505000000000003,61.744,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,444941.0,,,,,,,,,,,,7.0,Nigel Thomas,,Braga,Pacos de Ferreira,
2555333881.0,500.0,54.0,57.0,786,36.96000000000001,63.784000000000006,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",BallRecovery,Successful,[],[93],False,423594.0,,,,,,,,,,,,20.0,Luís Bastos,,Braga,Pacos de Ferreira,
,,54.0,57.0,786,36.96000000000001,63.784000000000006,,,Carry,,,,,423594.0,37.905,60.248,,,,,,,,,,20.0,Luís Bastos,False,Braga,Pacos de Ferreira,0.0
2555333931.0,501.0,54.0,59.0,786,37.905,60.248,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,423594.0,,,,,,,,,,,,20.0,Luís Bastos,,Braga,Pacos de Ferreira,
2555333937.0,557.0,54.0,59.0,288,67.095,7.752000000000001,55.0,"{'value': 2, 'displayName': 'SecondHalf'}",Foul,Unsuccessful,"['Foul', 'Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']",[64],False,444806.0,,,,,,,,,,,,,,,Braga,Pacos de Ferreira,
2555334117.0,502.0,55.0,13.0,786,47.04,60.79200000000001,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'FreekickTaken']","[91, 117, 30, 132, 35, 38, 215, 218]",True,423594.0,31.080000000000002,59.908,,,,,,,,,,20.0,Luís Bastos,False,Braga,Pacos de Ferreira,-0.0027068500000000002
2555334149.0,503.0,55.0,16.0,786,31.080000000000002,59.908,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Longball', 'Angle', 'Length']","[91, 117, 127, 35, 38, 215, 218]",True,380682.0,26.775000000000002,24.82,,,,,,,,,,25.0,Maracás,False,Braga,Pacos de Ferreira,0.0013280300000000009
,,55.0,16.0,786,26.775000000000002,24.82,,,Carry,,,,,423078.0,29.400000000000002,22.576000000000004,,,,,,,,,,3.0,Nuno Lima,False,Braga,Pacos de Ferreira,0.0
2555334195.0,504.0,55.0,18.0,786,29.400000000000002,22.576000000000004,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,423078.0,33.18,17.68,,,,,,,,,,3.0,Nuno Lima,False,Braga,Pacos de Ferreira,0.0
,,55.0,18.0,786,33.18,17.68,,,Carry,,,,,422245.0,35.910000000000004,16.66,,,,,,,,,,26.0,Rui Pires,False,Braga,Pacos de Ferreira,0.0010425699999999996
2555334243.0,505.0,55.0,20.0,786,35.910000000000004,16.66,56.0,"{'value': 2, 'displayName': 'SecondHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422245.0,55.964999999999996,20.944000000000003,,,,,,,,,,26.0,Rui Pires,True,Braga,Pacos de Ferreira,0.004708769999999999
,,55.0,20.0,786,55.964999999999996,20.944000000000003,,,Carry,,,,,110341.0,56.175000000000004,30.736000000000004,,,,,,,,,,15.0,Juan Delgado,False,Braga,Pacos de Ferreira,3.931999999999894e-05
