id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2512279279.0,153.0,12.0,18.0,264,50.19,5.168,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,101952.0,37.275,25.024,,,,,,,,,,,2.0,Claudio Winck,False,Maritimo,Santa Clara,-0.0013788199999999994
2512279403.0,154.0,12.0,20.0,264,37.17,25.432000000000002,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,137058.0,41.160000000000004,45.628,,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Santa Clara,0.0
,,12.0,20.0,264,41.160000000000004,45.628,,,Carry,,,,,300848.0,47.46000000000001,36.856,,,,,,,,,,,15.0,Renê,False,Maritimo,Santa Clara,0.00215424
2512279445.0,155.0,12.0,27.0,264,47.46000000000001,36.856,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,300848.0,44.1,19.448000000000004,,,,,,,,,,,15.0,Renê,False,Maritimo,Santa Clara,-0.00215424
,,12.0,27.0,264,44.1,19.448000000000004,,,Carry,,,,,137058.0,43.785000000000004,17.884,,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Santa Clara,-0.00159954
2512279483.0,156.0,12.0,29.0,264,43.785000000000004,17.884,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,137058.0,47.565,5.848,,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Santa Clara,-0.0018078399999999998
,,12.0,29.0,264,47.565,5.848,,,Carry,,,,,101952.0,48.72,4.352,,,,,,,,,,,2.0,Claudio Winck,False,Maritimo,Santa Clara,0.0
2512279535.0,157.0,12.0,32.0,264,48.72,4.352,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,101952.0,69.405,2.3120000000000003,,,,,,,,,,,2.0,Claudio Winck,True,Maritimo,Santa Clara,0.0049671599999999965
,,12.0,32.0,264,69.405,2.3120000000000003,,,Carry,,,,,425093.0,69.615,9.452000000000002,,,,,,,,,,,57.0,Geny Catamo,False,Maritimo,Santa Clara,0.0
2513350627.0,676.0,12.0,34.0,251,41.79,63.85200000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[55],False,369884.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2513350619.0,1049.0,12.0,34.0,264,63.21000000000001,4.148,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'StandingSave', 'Zone']","[91, 54]",True,425093.0,,,,,,,,,,,,,57.0,Geny Catamo,,Maritimo,Santa Clara,
2512279637.0,158.0,12.0,36.0,264,69.615,9.452000000000002,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,425093.0,100.80000000000001,3.808,,,,,,,,,,,57.0,Geny Catamo,True,Maritimo,Santa Clara,0.01922243
,,12.0,36.0,264,100.80000000000001,3.808,,,Carry,,,,,371582.0,99.435,2.72,,,,,,,,,,,9.0,Pablo Moreno,False,Maritimo,Santa Clara,0.0
2512279687.0,159.0,12.0,43.0,264,99.435,2.72,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,371582.0,,,,,,,,,,,,,9.0,Pablo Moreno,,Maritimo,Santa Clara,
2512279691.0,160.0,12.0,44.0,264,97.33500000000001,7.82,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,101952.0,,,,,,,,,,,,,2.0,Claudio Winck,,Maritimo,Santa Clara,
2512280209.0,87.0,13.0,10.0,251,3.8850000000000002,28.288000000000004,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'MissHigh', 'GoalKick', 'PassEndY', 'Length', 'Zone', 'Longball', 'Chipped', 'PassEndX']","[91, 120, 124, 128, 36, 38, 217, 218]",True,337629.0,71.19,16.184,,,,,,,,,,,,,True,Maritimo,Santa Clara,
2512280201.0,162.0,13.0,14.0,264,35.28,55.488,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,436558.0,,,,,,,,,,,,,8.0,Val,,Maritimo,Santa Clara,
2512280217.0,88.0,13.0,14.0,251,69.72000000000001,12.512,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,431984.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512280233.0,163.0,13.0,14.0,264,36.855000000000004,58.276,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length', 'HeadPass']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,436558.0,46.410000000000004,65.62,,,,,,,,,,,8.0,Val,False,Maritimo,Santa Clara,
2512280323.0,90.0,13.0,19.0,251,63.945,3.196,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,350779.0,61.53,10.064000000000002,,,,,,,,,,,,,False,Maritimo,Santa Clara,-0.0013324699999999953
2512280409.0,91.0,13.0,19.0,251,63.315,10.064000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Longball', 'Zone', 'Angle', 'PassEndX', 'Length', 'StandingSave', 'Chipped']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,469662.0,102.375,11.356,,,,,,,,,,,,,True,Maritimo,Santa Clara,0.027773739999999998
2512280413.0,92.0,13.0,24.0,251,101.53500000000001,7.072000000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,431984.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512280433.0,164.0,13.0,25.0,264,0.0,0.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",ShieldBallOpp,Successful,['Zone'],[],False,300848.0,,,,,,,,,,,,,15.0,Renê,,Maritimo,Santa Clara,
2512280697.0,166.0,13.0,38.0,264,5.04,34.68,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'GoalKick']","[91, 117, 30, 36, 38, 215, 218]",True,86730.0,21.735,24.14,,,,,,,,,,,31.0,Marcelo Carné,False,Maritimo,Santa Clara,0.0006024800000000007
,,13.0,38.0,264,21.735,24.14,,,Carry,,,,,137058.0,23.625,22.916000000000004,,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Santa Clara,0.0
2512280773.0,167.0,13.0,40.0,264,23.625,22.916000000000004,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,137058.0,37.800000000000004,42.636,,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Santa Clara,0.002678699999999999
,,13.0,40.0,264,37.800000000000004,42.636,,,Carry,,,,,436558.0,43.785000000000004,44.404,,,,,,,,,,,8.0,Val,False,Maritimo,Santa Clara,0.0
2512280811.0,168.0,13.0,45.0,264,43.785000000000004,44.404,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,436558.0,65.94,30.94,,,,,,,,,,,8.0,Val,True,Maritimo,Santa Clara,0.005679420000000001
,,13.0,45.0,264,65.94,30.94,,,Carry,,,,,335707.0,67.62,29.92,,,,,,,,,,,23.0,Bruno Xadas,False,Maritimo,Santa Clara,0.0
2512280821.0,169.0,13.0,47.0,264,67.62,29.92,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle']","[91, 120, 29, 35, 38, 216, 218]",True,335707.0,67.30499999999999,23.936000000000003,,,,,,,,,,,23.0,Bruno Xadas,False,Maritimo,Santa Clara,
2512280831.0,94.0,13.0,47.0,251,46.095,41.14,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,378828.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512280845.0,95.0,13.0,48.0,251,49.980000000000004,48.348,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,449875.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512280873.0,96.0,13.0,48.0,251,49.980000000000004,48.348,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 120, 29, 36, 37, 216, 218]",True,449875.0,52.815,53.040000000000006,,,,,,,,,,,,,False,Maritimo,Santa Clara,
2512280881.0,170.0,13.0,50.0,264,51.345,16.456,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 120, 29, 36, 38, 216, 218]",True,123359.0,55.33500000000001,14.076,,,,,,,,,,,10.0,Stefano Beltrame,False,Maritimo,Santa Clara,
2512281229.0,100.0,13.0,50.0,251,50.400000000000006,53.17600000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,422200.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512281027.0,172.0,13.0,56.0,264,59.535000000000004,0.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Length', 'Longball', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 212, 35, 37, 216]",True,101952.0,46.410000000000004,17.476,,,,,,,,,,,2.0,Claudio Winck,False,Maritimo,Santa Clara,-0.0008905599999999986
,,13.0,56.0,264,46.410000000000004,17.476,,,Carry,,,,,137058.0,42.0,23.12,,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Santa Clara,-0.00159954
2512281071.0,173.0,14.0,0.0,264,42.0,23.12,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,137058.0,43.155,42.432,,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Santa Clara,0.0
2512281081.0,174.0,14.0,2.0,264,43.68000000000001,43.18,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,300848.0,47.04,53.992000000000004,,,,,,,,,,,15.0,Renê,False,Maritimo,Santa Clara,-0.0004458799999999992
,,14.0,2.0,264,47.04,53.992000000000004,,,Carry,,,,,436558.0,46.830000000000005,50.32,,,,,,,,,,,8.0,Val,False,Maritimo,Santa Clara,0.0004458799999999992
2512281101.0,175.0,14.0,5.0,264,46.830000000000005,50.32,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,436558.0,63.42,42.364000000000004,,,,,,,,,,,8.0,Val,True,Maritimo,Santa Clara,0.005679420000000001
,,14.0,5.0,264,63.42,42.364000000000004,,,Carry,,,,,335707.0,57.855000000000004,50.388,,,,,,,,,,,23.0,Bruno Xadas,False,Maritimo,Santa Clara,-0.0031147400000000013
2512281137.0,98.0,14.0,8.0,251,45.675000000000004,19.312,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,469662.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512281165.0,176.0,14.0,8.0,264,59.325,48.688,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 54]",True,335707.0,,,,,,,,,,,,,23.0,Bruno Xadas,,Maritimo,Santa Clara,
2512281173.0,177.0,14.0,10.0,264,57.855000000000004,50.388,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'Foul']","[91, 63]",True,335707.0,,,,,,,,,,,,,23.0,Bruno Xadas,,Maritimo,Santa Clara,
2512281211.0,99.0,14.0,10.0,251,47.145,17.612000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']",[64],False,469662.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512281375.0,178.0,14.0,21.0,264,60.165,53.38,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'Longball', 'Zone', 'PassEndY', 'FreekickTaken', 'Chipped', 'PassEndX', 'Angle']","[91, 120, 124, 128, 133, 36, 38, 217, 218]",True,335707.0,85.365,0.0,,,,,,,,,,,23.0,Bruno Xadas,False,Maritimo,Santa Clara,
2512281499.0,102.0,14.0,37.0,251,19.215,68.0,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'ThrowIn', 'Length', 'PassEndY', 'Zone']","[91, 212, 36, 38, 215]",True,369884.0,32.865,64.87200000000001,,,,,,,,,,,,,False,Maritimo,Santa Clara,0.0013280500000000008
2512281511.0,103.0,14.0,38.0,251,32.865,64.87200000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndY', 'HeadPass', 'PassEndX', 'Length']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,431984.0,37.589999999999996,56.440000000000005,,,,,,,,,,,,,False,Maritimo,Santa Clara,
2512281533.0,181.0,14.0,40.0,264,73.08,8.84,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,123359.0,,,,,,,,,,,,,10.0,Stefano Beltrame,,Maritimo,Santa Clara,
2512281585.0,182.0,14.0,42.0,264,74.44500000000001,8.908000000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 120, 29, 35, 38, 217, 218]",True,123359.0,73.605,5.984000000000001,,,,,,,,,,,10.0,Stefano Beltrame,False,Maritimo,Santa Clara,
2512281577.0,104.0,14.0,42.0,251,29.715000000000003,60.724000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,422200.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512281625.0,183.0,14.0,43.0,264,73.5,5.236000000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,101952.0,68.04,15.844000000000001,,,,,,,,,,,2.0,Claudio Winck,False,Maritimo,Santa Clara,-0.0025178200000000005
,,14.0,43.0,264,68.04,15.844000000000001,,,Carry,,,,,436558.0,71.82000000000001,23.936000000000003,,,,,,,,,,,8.0,Val,True,Maritimo,Santa Clara,0.005418930000000002
2512281643.0,105.0,14.0,47.0,251,39.06,47.464,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,449875.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512281683.0,184.0,14.0,47.0,264,65.94,20.536,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'StandingSave', 'Zone']","[91, 54]",True,436558.0,,,,,,,,,,,,,8.0,Val,,Maritimo,Santa Clara,
2512281713.0,185.0,14.0,50.0,264,71.82000000000001,23.936000000000003,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 120, 29, 36, 37, 217, 218]",True,436558.0,84.315,51.816,,,,,,,,,,,8.0,Val,False,Maritimo,Santa Clara,
2512281737.0,106.0,14.0,52.0,251,12.915000000000001,11.9,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,397849.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512281785.0,107.0,14.0,55.0,251,12.18,9.656,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 63]",True,397849.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512281811.0,186.0,14.0,55.0,264,92.82000000000001,58.344,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'Foul', 'OppositeRelatedEvent']",[64],False,329366.0,,,,,,,,,,,,,94.0,Vitor Costa,,Maritimo,Santa Clara,
2512282217.0,108.0,15.0,22.0,251,15.225000000000001,12.172,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'FreekickTaken', 'PassEndX', 'Zone', 'PassEndY', 'Chipped', 'Angle', 'Longball', 'Length']","[91, 120, 124, 128, 133, 36, 37, 217, 218]",True,337629.0,76.44,16.66,,,,,,,,,,,,,True,Maritimo,Santa Clara,
2512282213.0,187.0,15.0,26.0,264,30.765,48.688,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[197, 200]",False,300848.0,,,,,,,,,,,,,15.0,Renê,,Maritimo,Santa Clara,
2512282227.0,109.0,15.0,26.0,251,74.235,19.312,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,431984.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512282249.0,188.0,15.0,26.0,264,32.97,46.104,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'HeadPass', 'Zone', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 139, 36, 37, 216, 218]",True,300848.0,43.575,52.156000000000006,,,,,,,,,,,15.0,Renê,False,Maritimo,Santa Clara,0.0010425699999999996
,,15.0,26.0,264,43.575,52.156000000000006,,,Carry,,,,,361831.0,45.045,54.400000000000006,,,,,,,,,,,7.0,André Vidigal,False,Maritimo,Santa Clara,0.0
2512282255.0,189.0,15.0,27.0,264,45.045,54.400000000000006,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,361831.0,,,,,,,,,,,,,7.0,André Vidigal,,Maritimo,Santa Clara,
2512282285.0,190.0,15.0,27.0,264,45.045,54.400000000000006,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'LayOff', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,361831.0,32.865,62.764,,,,,,,,,,,7.0,André Vidigal,False,Maritimo,Santa Clara,-0.004068810000000001
,,15.0,27.0,264,32.865,62.764,,,Carry,,,,,436558.0,30.555000000000003,57.732000000000006,,,,,,,,,,,8.0,Val,False,Maritimo,Santa Clara,0.0008183099999999992
2512282345.0,191.0,15.0,32.0,264,30.555000000000003,57.732000000000006,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,436558.0,20.895,39.78,,,,,,,,,,,8.0,Val,False,Maritimo,Santa Clara,0.00023232000000000114
,,15.0,32.0,264,20.895,39.78,,,Carry,,,,,137058.0,19.740000000000002,29.716000000000005,,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Santa Clara,0.000661730000000001
2512282421.0,192.0,15.0,36.0,264,19.740000000000002,29.716000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,137058.0,23.94,20.536,,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Santa Clara,-0.00015244999999999842
,,15.0,36.0,264,23.94,20.536,,,Carry,,,,,101952.0,45.57,15.844000000000001,,,,,,,,,,,2.0,Claudio Winck,True,Maritimo,Santa Clara,0.0021341499999999996
2512282439.0,193.0,15.0,43.0,264,45.57,15.844000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Longball', 'Length', 'StandingSave', 'Angle', 'Chipped', 'PassEndY', 'PassEndX']","[91, 120, 124, 128, 36, 37, 217, 218]",True,101952.0,78.12,23.392,,,,,,,,,,,2.0,Claudio Winck,True,Maritimo,Santa Clara,
2512282469.0,110.0,15.0,44.0,251,31.290000000000003,47.056000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'HeadPass', 'Angle', 'Length']","[91, 117, 30, 139, 36, 38, 216, 218]",True,455563.0,42.945,45.83200000000001,,,,,,,,,,,,,False,Maritimo,Santa Clara,0.0015871199999999992
2512282477.0,111.0,15.0,46.0,251,42.945,45.83200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,449875.0,,,,,,,,,,,,,,,,Maritimo,Santa Clara,
2512282535.0,112.0,15.0,46.0,251,42.945,45.83200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,449875.0,49.665,61.404,,,,,,,,,,,,,False,Maritimo,Santa Clara,-0.0002082999999999998
2512282565.0,113.0,15.0,52.0,251,64.575,59.364000000000004,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422200.0,69.92999999999999,66.30000000000001,,,,,,,,,,,,,False,Maritimo,Santa Clara,-0.0012528700000000031
2512282569.0,114.0,15.0,53.0,251,69.09,66.436,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,369884.0,74.97000000000001,55.69200000000001,,,,,,,,,,,,,True,Maritimo,Santa Clara,0.006564610000000002
2512282593.0,115.0,15.0,54.0,251,74.97000000000001,55.69200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,422200.0,81.27000000000001,64.87200000000001,,,,,,,,,,,,,False,Maritimo,Santa Clara,0.0035479100000000013
2512282599.0,116.0,15.0,56.0,251,81.27000000000001,64.87200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,449875.0,88.41000000000001,54.06,,,,,,,,,,,,,True,Maritimo,Santa Clara,
2512282601.0,194.0,15.0,58.0,264,20.16,13.736,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY']","[91, 118, 120, 29, 35, 37, 215, 218]",True,123359.0,18.375,20.468000000000004,,,,,,,,,,,10.0,Stefano Beltrame,False,Maritimo,Santa Clara,
2512282651.0,118.0,16.0,0.0,251,90.51,42.5,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['RightFoot', 'BlockedY', 'RegularPlay', 'Zone', 'BoxCentre', 'OppositeRelatedEvent', 'IntentionalAssist', 'GoalMouthY', 'RelatedEventId', 'Assisted', 'LowLeft', 'GoalMouthZ', 'StandingSave', 'BlockedX']","[91, 9, 10, 1, 3, 12]",True,422200.0,,,5.7,53.3,True,117.0,431984.0,96.4,52.9,,,,,,,Maritimo,Santa Clara,
2512282647.0,117.0,16.0,0.0,251,89.88,43.588,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'ShotAssist', 'PassEndX', 'IntentionalAssist', 'StandingSave', 'Length', 'Angle', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 36, 37, 217, 218]",True,431984.0,90.615,45.83200000000001,,,,,,,,,,,,,False,Maritimo,Santa Clara,0.0
2512282683.0,196.0,16.0,1.0,264,3.3600000000000003,30.464,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Hands', 'DivingSave', 'Zone', 'OppositeRelatedEvent', 'Collected', 'KeeperSaveInTheBox']","[91, 110, 113, 112, 83, 77, 79, 81]",True,86730.0,,,,,,,,,,,,,31.0,Marcelo Carné,,Maritimo,Santa Clara,
2512282677.0,195.0,16.0,2.0,264,3.3600000000000003,30.464,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['DivingSave'],[93],False,86730.0,,,,,,,,,,,,,31.0,Marcelo Carné,,Maritimo,Santa Clara,
2512282735.0,197.0,16.0,4.0,264,13.125,34.612,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 63]",True,86730.0,,,,,,,,,,,,,31.0,Marcelo Carné,,Maritimo,Santa Clara,
