playerId,recipient,pass_count,x,y,count,x_end,y_end,count_end,name,shirtNo,mid_x,mid_y,average_location,game_minutes
300848.0,335707.0,3.0,32.1109090909091,43.2349090909091,33.0,47.66343749999999,33.369499999999995,32.0,Renê,15.0,39.887173295454545,38.30220454545454,False,0' - 45'
335707.0,300848.0,2.0,47.66343749999999,32.369499999999995,32.0,32.1109090909091,42.2349090909091,33.0,Bruno Xadas,23.0,39.887173295454545,37.30220454545454,False,0' - 45'
300848.0,436558.0,5.0,32.1109090909091,43.2349090909091,33.0,45.77192307692308,36.58446153846155,26.0,Renê,15.0,38.94141608391609,39.90968531468532,False,0' - 45'
436558.0,300848.0,2.0,45.77192307692308,35.58446153846155,26.0,32.1109090909091,42.2349090909091,33.0,Val,8.0,38.94141608391609,38.90968531468532,False,0' - 45'
329366.0,335707.0,4.0,43.705555555555556,54.21614814814816,27.0,48.16343749999999,32.869499999999995,32.0,Vitor Costa,94.0,45.934496527777775,43.542824074074076,False,0' - 45'
335707.0,329366.0,5.0,47.16343749999999,32.869499999999995,32.0,42.705555555555556,54.21614814814816,27.0,Bruno Xadas,23.0,44.934496527777775,43.542824074074076,False,0' - 45'
329366.0,388653.0,2.0,43.205555555555556,54.21614814814816,27.0,50.757,51.8432,5.0,Vitor Costa,94.0,46.98127777777778,53.02967407407408,False,0' - 45'
329366.0,436558.0,6.0,43.705555555555556,54.21614814814816,27.0,46.27192307692308,36.08446153846155,26.0,Vitor Costa,94.0,44.98873931623932,45.15030484330485,False,0' - 45'
436558.0,329366.0,4.0,45.27192307692308,36.08446153846155,26.0,42.705555555555556,54.21614814814816,27.0,Val,8.0,43.98873931623932,45.15030484330485,False,0' - 45'
335707.0,361988.0,3.0,47.66343749999999,32.869499999999995,32.0,73.15000000000002,21.238666666666667,6.0,Bruno Xadas,23.0,60.40671875000001,27.05408333333333,False,0' - 45'
335707.0,371582.0,2.0,47.66343749999999,32.869499999999995,32.0,56.14875,32.1045,8.0,Bruno Xadas,23.0,51.90609375,32.486999999999995,False,0' - 45'
388653.0,335707.0,2.0,50.757,51.8432,5.0,47.66343749999999,32.869499999999995,32.0,Léo Pereira,38.0,49.210218749999996,42.35635,False,0' - 45'
335707.0,436558.0,4.0,48.16343749999999,32.869499999999995,32.0,46.27192307692308,36.08446153846155,26.0,Bruno Xadas,23.0,47.21768028846154,34.47698076923077,False,0' - 45'
